SED_NAME16	Religion	Denomination	Sex	persons
Ipswich	Christianity	Pentecostal	F	514
Ipswich	Christianity	Pentecostal	M	449
Ipswich	Christianity	Presbyterian Reformed	F	780
Ipswich	Christianity	Presbyterian Reformed	M	741
Ipswich	Christianity	Protestant (Other)	F	177
Ipswich	Christianity	Protestant (Other)	M	153
Ipswich	Christianity	Salvation Army	F	151
Ipswich	Christianity	Salvation Army	M	104
Ipswich	Christianity	Seventh Day Adventist	F	76
Ipswich	Christianity	Seventh Day Adventist	M	55
Ipswich	Christianity	Uniting Church	F	1788
Ipswich	Christianity	Uniting Church	M	1403
Ipswich	Hinduism		F	125
Ipswich	Hinduism		M	172
Ipswich	Islam		F	57
Ipswich	Islam		M	58
Ipswich	Judaism		F	14
Ipswich	Judaism		M	8
Ipswich	No religion		F	7176
Ipswich	No religion		M	8113
Ipswich West	(Other)		F	2634
Ipswich West	(Other)		M	3033
Ipswich West	(Other)	(Other)	F	145
Ipswich West	(Other)	(Other)	M	79
Ipswich West	(Other)	Australian Aboriginal Traditional	M	4
Ipswich West	(Other)	Other spiritual beliefs	F	55
Ipswich West	(Other)	Other spiritual beliefs	M	30
Ipswich West	(Other)	Secular beliefs	F	76
Ipswich West	(Other)	Secular beliefs	M	79
Ipswich West	(Other)	Sikhism	F	7
Ipswich West	(Other)	Sikhism	M	9
Ipswich West	Buddhism		F	234
Ipswich West	Buddhism		M	152
Ipswich West	Christianity		F	802
Ipswich West	Christianity		M	761
Ipswich West	Christianity	(Other)	F	199
Ipswich West	Christianity	(Other)	M	169
Ipswich West	Christianity	Anglican	F	4889
Ipswich West	Christianity	Anglican	M	4421
Ipswich West	Christianity	Baptist	F	644
Ipswich West	Christianity	Baptist	M	644
Ipswich West	Christianity	Brethren	F	56
Ipswich West	Christianity	Brethren	M	59
Ipswich West	Christianity	Catholic	F	5429
Ipswich West	Christianity	Catholic	M	5020
Ipswich West	Christianity	Churches Of Christ	F	87
Ipswich West	Christianity	Churches Of Christ	M	72
Ipswich West	Christianity	Eastern Orthodox	F	67
Ipswich West	Christianity	Eastern Orthodox	M	60
Ipswich West	Christianity	Jehovah's Witnesses	F	151
Ipswich West	Christianity	Jehovah's Witnesses	M	109
Ipswich West	Christianity	Latter Day Saints	F	248
Ipswich West	Christianity	Latter Day Saints	M	202
Ipswich West	Christianity	Lutheran	F	903
Ipswich West	Christianity	Lutheran	M	792
Ipswich West	Christianity	Pentecostal	F	425
Ipswich West	Christianity	Pentecostal	M	332
Ipswich West	Christianity	Presbyterian Reformed	F	822
Ipswich West	Christianity	Presbyterian Reformed	M	691
Ipswich West	Christianity	Protestant (Other)	F	130
Ipswich West	Christianity	Protestant (Other)	M	89
Ipswich West	Christianity	Salvation Army	F	143
Ipswich West	Christianity	Salvation Army	M	103
Ipswich West	Christianity	Seventh Day Adventist	F	124
Ipswich West	Christianity	Seventh Day Adventist	M	112
Ipswich West	Christianity	Uniting Church	F	1832
Ipswich West	Christianity	Uniting Church	M	1601
Ipswich West	Hinduism		F	48
Ipswich West	Hinduism		M	61
Ipswich West	Islam		F	44
Ipswich West	Islam		M	56
Ipswich West	Judaism		F	21
Ipswich West	Judaism		M	9
Ipswich West	No religion		F	7606
Ipswich West	No religion		M	8547
Kallangur	(Other)		F	2215
Kallangur	(Other)		M	2314
Kallangur	(Other)	(Other)	F	122
Kallangur	(Other)	(Other)	M	78
Kallangur	(Other)	Australian Aboriginal Traditional	F	4
Kallangur	(Other)	Australian Aboriginal Traditional	M	3
Kallangur	(Other)	Other spiritual beliefs	F	58
Kallangur	(Other)	Other spiritual beliefs	M	43
Kallangur	(Other)	Secular beliefs	F	81
Kallangur	(Other)	Secular beliefs	M	103
Kallangur	(Other)	Sikhism	F	49
Kallangur	(Other)	Sikhism	M	64
Kallangur	Buddhism		F	278
Kallangur	Buddhism		M	187
Kallangur	Christianity		F	1160
Kallangur	Christianity		M	1061
Kallangur	Christianity	(Other)	F	168
Kallangur	Christianity	(Other)	M	134
Kallangur	Christianity	Anglican	F	4186
Kallangur	Christianity	Anglican	M	3703
Kallangur	Christianity	Baptist	F	825
Kallangur	Christianity	Baptist	M	760
Kallangur	Christianity	Brethren	F	14
Kallangur	Christianity	Brethren	M	27
Kallangur	Christianity	Catholic	F	5564
Kallangur	Christianity	Catholic	M	4782
Kallangur	Christianity	Churches Of Christ	F	61
Kallangur	Christianity	Churches Of Christ	M	50
Kallangur	Christianity	Eastern Orthodox	F	68
Kallangur	Christianity	Eastern Orthodox	M	59
Kallangur	Christianity	Jehovah's Witnesses	F	184
Kallangur	Christianity	Jehovah's Witnesses	M	161
Kallangur	Christianity	Latter Day Saints	F	125
Kallangur	Christianity	Latter Day Saints	M	125
Kallangur	Christianity	Lutheran	F	350
Kallangur	Christianity	Lutheran	M	279
Kallangur	Christianity	Oriental Orthodox	F	13
Kallangur	Christianity	Oriental Orthodox	M	8
Kallangur	Christianity	Pentecostal	F	404
Kallangur	Christianity	Pentecostal	M	377
Kallangur	Christianity	Presbyterian Reformed	F	842
Kallangur	Christianity	Presbyterian Reformed	M	775
Kallangur	Christianity	Protestant (Other)	F	241
Kallangur	Christianity	Protestant (Other)	M	215
Kallangur	Christianity	Salvation Army	F	117
Kallangur	Christianity	Salvation Army	M	78
Kallangur	Christianity	Seventh Day Adventist	F	270
Kallangur	Christianity	Seventh Day Adventist	M	217
Kallangur	Christianity	Uniting Church	F	1530
Kallangur	Christianity	Uniting Church	M	1208
Kallangur	Hinduism		F	187
Kallangur	Hinduism		M	193
Kallangur	Islam		F	65
Kallangur	Islam		M	64
Kallangur	Judaism		F	32
Kallangur	Judaism		M	21
Kallangur	No religion		F	7932
Kallangur	No religion		M	8928
Kawana	(Other)		F	2151
Kawana	(Other)		M	2133
Kawana	(Other)	(Other)	F	76
Kawana	(Other)	(Other)	M	50
Kawana	(Other)	Australian Aboriginal Traditional	F	3
Kawana	(Other)	Other spiritual beliefs	F	70
Kawana	(Other)	Other spiritual beliefs	M	50
Kawana	(Other)	Secular beliefs	F	71
Kawana	(Other)	Secular beliefs	M	81
Kawana	(Other)	Sikhism	F	26
Kawana	(Other)	Sikhism	M	33
Kawana	Buddhism		F	310
Kawana	Buddhism		M	201
Kawana	Christianity		F	991
Kawana	Christianity		M	837
Kawana	Christianity	(Other)	F	29
Kawana	Christianity	(Other)	M	19
Kawana	Christianity	Anglican	F	5119
Kawana	Christianity	Anglican	M	4235
Kawana	Christianity	Baptist	F	583
Kawana	Christianity	Baptist	M	528
Kawana	Christianity	Catholic	F	5708
Kawana	Christianity	Catholic	M	5017
Kawana	Christianity	Churches Of Christ	F	83
Kawana	Christianity	Churches Of Christ	M	80
Kawana	Christianity	Eastern Orthodox	F	81
Kawana	Christianity	Eastern Orthodox	M	76
Kawana	Christianity	Jehovah's Witnesses	F	182
Kawana	Christianity	Jehovah's Witnesses	M	142
Kawana	Christianity	Latter Day Saints	F	75
Kawana	Christianity	Latter Day Saints	M	68
Kawana	Christianity	Lutheran	F	360
Kawana	Christianity	Lutheran	M	295
Kawana	Christianity	Oriental Orthodox	F	5
Kawana	Christianity	Oriental Orthodox	M	11
Kawana	Christianity	Pentecostal	F	612
Kawana	Christianity	Pentecostal	M	495
Kawana	Christianity	Presbyterian Reformed	F	954
Kawana	Christianity	Presbyterian Reformed	M	742
Kawana	Christianity	Protestant (Other)	F	107
Kawana	Christianity	Protestant (Other)	M	85
Kawana	Christianity	Salvation Army	F	90
Kawana	Christianity	Salvation Army	M	46
Kawana	Christianity	Seventh Day Adventist	F	73
Kawana	Christianity	Seventh Day Adventist	M	45
Kawana	Christianity	Uniting Church	F	1629
Kawana	Christianity	Uniting Church	M	1144
Kawana	Hinduism		F	91
Kawana	Hinduism		M	110
Kawana	Islam		F	44
Kawana	Islam		M	50
Kawana	Judaism		F	17
Kawana	Judaism		M	22
Kawana	No religion		F	8337
Kawana	No religion		M	9028
Keppel	(Other)		F	2363
Keppel	(Other)		M	2965
Keppel	(Other)	(Other)	F	90
Keppel	(Other)	(Other)	M	76
Keppel	(Other)	Australian Aboriginal Traditional	F	9
Keppel	(Other)	Australian Aboriginal Traditional	M	4
Keppel	(Other)	Other spiritual beliefs	F	44
Keppel	(Other)	Other spiritual beliefs	M	41
Keppel	(Other)	Secular beliefs	F	71
Keppel	(Other)	Secular beliefs	M	76
Keppel	(Other)	Sikhism	F	36
Keppel	(Other)	Sikhism	M	42
Keppel	Buddhism		F	272
Keppel	Buddhism		M	198
Keppel	Christianity		F	796
Keppel	Christianity		M	762
Keppel	Christianity	(Other)	F	28
Keppel	Christianity	(Other)	M	42
Keppel	Christianity	Anglican	F	5015
Keppel	Christianity	Anglican	M	4614
Keppel	Christianity	Baptist	F	600
Keppel	Christianity	Baptist	M	535
Keppel	Christianity	Brethren	F	9
Keppel	Christianity	Brethren	M	4
Keppel	Christianity	Catholic	F	7201
Keppel	Christianity	Catholic	M	6814
Keppel	Christianity	Churches Of Christ	F	28
Keppel	Christianity	Churches Of Christ	M	25
Keppel	Christianity	Eastern Orthodox	F	43
Keppel	Christianity	Eastern Orthodox	M	29
Keppel	Christianity	Jehovah's Witnesses	F	144
Keppel	Christianity	Jehovah's Witnesses	M	122
Keppel	Christianity	Latter Day Saints	F	85
Keppel	Christianity	Latter Day Saints	M	85
Keppel	Christianity	Lutheran	F	211
Keppel	Christianity	Lutheran	M	183
Keppel	Christianity	Oriental Orthodox	F	5
Keppel	Christianity	Pentecostal	F	408
Keppel	Christianity	Pentecostal	M	349
Keppel	Christianity	Presbyterian Reformed	F	1037
Keppel	Christianity	Presbyterian Reformed	M	997
Keppel	Christianity	Protestant (Other)	F	151
Keppel	Christianity	Protestant (Other)	M	113
Keppel	Christianity	Salvation Army	F	145
Keppel	Christianity	Salvation Army	M	96
Keppel	Christianity	Seventh Day Adventist	F	71
Keppel	Christianity	Seventh Day Adventist	M	68
Keppel	Christianity	Uniting Church	F	2020
Keppel	Christianity	Uniting Church	M	1658
Keppel	Hinduism		F	143
Keppel	Hinduism		M	190
Keppel	Islam		F	91
Keppel	Islam		M	173
Keppel	Judaism		F	4
Keppel	Judaism		M	3
Keppel	No religion		F	6070
Keppel	No religion		M	7114
Lockyer	(Other)		F	2560
Lockyer	(Other)		M	3034
Lockyer	(Other)	(Other)	F	128
Lockyer	(Other)	(Other)	M	99
Lockyer	(Other)	Australian Aboriginal Traditional	F	4
Lockyer	(Other)	Other spiritual beliefs	F	41
Lockyer	(Other)	Other spiritual beliefs	M	35
Lockyer	(Other)	Secular beliefs	F	66
Lockyer	(Other)	Secular beliefs	M	70
Lockyer	(Other)	Sikhism	F	31
Lockyer	(Other)	Sikhism	M	43
Lockyer	Buddhism		F	262
Lockyer	Buddhism		M	214
Lockyer	Christianity		F	1071
Lockyer	Christianity		M	1022
Lockyer	Christianity	(Other)	F	324
Lockyer	Christianity	(Other)	M	327
Lockyer	Christianity	Anglican	F	4685
Lockyer	Christianity	Anglican	M	4365
Lockyer	Christianity	Baptist	F	759
Lockyer	Christianity	Baptist	M	721
Lockyer	Christianity	Brethren	F	12
Lockyer	Christianity	Brethren	M	8
Lockyer	Christianity	Catholic	F	5839
Lockyer	Christianity	Catholic	M	5486
Lockyer	Christianity	Churches Of Christ	F	201
Lockyer	Christianity	Churches Of Christ	M	186
Lockyer	Christianity	Eastern Orthodox	F	47
Lockyer	Christianity	Eastern Orthodox	M	53
Lockyer	Christianity	Jehovah's Witnesses	F	157
Lockyer	Christianity	Jehovah's Witnesses	M	111
Lockyer	Christianity	Latter Day Saints	F	67
Lockyer	Christianity	Latter Day Saints	M	63
Lockyer	Christianity	Lutheran	F	1351
Lockyer	Christianity	Lutheran	M	1246
Lockyer	Christianity	Oriental Orthodox	F	9
Lockyer	Christianity	Oriental Orthodox	M	7
Lockyer	Christianity	Pentecostal	F	304
Lockyer	Christianity	Pentecostal	M	296
Lockyer	Christianity	Presbyterian Reformed	F	747
Lockyer	Christianity	Presbyterian Reformed	M	766
Lockyer	Christianity	Protestant (Other)	F	92
Lockyer	Christianity	Protestant (Other)	M	78
Lockyer	Christianity	Salvation Army	F	121
Lockyer	Christianity	Salvation Army	M	103
Lockyer	Christianity	Seventh Day Adventist	F	174
Lockyer	Christianity	Seventh Day Adventist	M	137
Lockyer	Christianity	Uniting Church	F	1681
Lockyer	Christianity	Uniting Church	M	1467
Lockyer	Hinduism		F	86
Lockyer	Hinduism		M	115
Lockyer	Islam		F	177
Lockyer	Islam		M	272
Lockyer	Judaism		F	12
Lockyer	Judaism		M	8
Lockyer	No religion		F	6525
Lockyer	No religion		M	7369
Logan	(Other)		F	2139
Logan	(Other)		M	2285
Logan	(Other)	(Other)	F	196
Logan	(Other)	(Other)	M	155
Logan	(Other)	Other spiritual beliefs	F	60
Logan	(Other)	Other spiritual beliefs	M	64
Logan	(Other)	Secular beliefs	F	60
Logan	(Other)	Secular beliefs	M	91
Logan	(Other)	Sikhism	F	94
Logan	(Other)	Sikhism	M	99
Logan	Buddhism		F	451
Logan	Buddhism		M	411
Logan	Christianity		F	917
Logan	Christianity		M	859
Logan	Christianity	(Other)	F	57
Logan	Christianity	(Other)	M	49
Logan	Christianity	Anglican	F	4249
Logan	Christianity	Anglican	M	3846
Logan	Christianity	Baptist	F	482
Logan	Christianity	Baptist	M	452
Logan	Christianity	Brethren	M	5
Logan	Christianity	Catholic	F	5166
Logan	Christianity	Catholic	M	4911
Logan	Christianity	Churches Of Christ	F	38
Logan	Christianity	Churches Of Christ	M	29
Logan	Christianity	Eastern Orthodox	F	241
Logan	Christianity	Eastern Orthodox	M	260
Logan	Christianity	Jehovah's Witnesses	F	214
Logan	Christianity	Jehovah's Witnesses	M	159
Logan	Christianity	Latter Day Saints	F	211
Logan	Christianity	Latter Day Saints	M	198
Logan	Christianity	Lutheran	F	275
Logan	Christianity	Lutheran	M	258
Logan	Christianity	Oriental Orthodox	F	10
Logan	Christianity	Oriental Orthodox	M	9
Logan	Christianity	Pentecostal	F	507
Logan	Christianity	Pentecostal	M	465
Logan	Christianity	Presbyterian Reformed	F	731
Logan	Christianity	Presbyterian Reformed	M	655
Logan	Christianity	Protestant (Other)	F	201
Logan	Christianity	Protestant (Other)	M	177
Logan	Christianity	Salvation Army	F	70
Logan	Christianity	Salvation Army	M	42
Logan	Christianity	Seventh Day Adventist	F	205
Logan	Christianity	Seventh Day Adventist	M	168
Logan	Christianity	Uniting Church	F	1172
Logan	Christianity	Uniting Church	M	917
Logan	Hinduism		F	220
Logan	Hinduism		M	214
Logan	Islam		F	331
Logan	Islam		M	327
Logan	Judaism		F	10
Logan	Judaism		M	19
Logan	No religion		F	6853
Logan	No religion		M	7923
Lytton	(Other)		F	2039
Lytton	(Other)		M	2042
Lytton	(Other)	(Other)	F	101
Lytton	(Other)	(Other)	M	48
Lytton	(Other)	Australian Aboriginal Traditional	F	4
Lytton	(Other)	Australian Aboriginal Traditional	M	4
Lytton	(Other)	Other spiritual beliefs	F	69
Lytton	(Other)	Other spiritual beliefs	M	39
Lytton	(Other)	Secular beliefs	F	73
Lytton	(Other)	Secular beliefs	M	79
Lytton	(Other)	Sikhism	F	48
Lytton	(Other)	Sikhism	M	69
Lytton	Buddhism		F	351
Lytton	Buddhism		M	231
Lytton	Christianity		F	633
Lytton	Christianity		M	532
Lytton	Christianity	(Other)	F	75
Lytton	Christianity	(Other)	M	61
Lytton	Christianity	Anglican	F	4267
Lytton	Christianity	Anglican	M	3637
Lytton	Christianity	Baptist	F	641
Lytton	Christianity	Baptist	M	571
Lytton	Christianity	Brethren	F	48
Lytton	Christianity	Brethren	M	43
Lytton	Christianity	Catholic	F	6171
Lytton	Christianity	Catholic	M	5428
Lytton	Christianity	Churches Of Christ	F	23
Lytton	Christianity	Churches Of Christ	M	7
Lytton	Christianity	Eastern Orthodox	F	191
Lytton	Christianity	Eastern Orthodox	M	170
Lytton	Christianity	Jehovah's Witnesses	F	137
Lytton	Christianity	Jehovah's Witnesses	M	116
Lytton	Christianity	Latter Day Saints	F	56
Lytton	Christianity	Latter Day Saints	M	72
Lytton	Christianity	Lutheran	F	179
Lytton	Christianity	Lutheran	M	161
Lytton	Christianity	Oriental Orthodox	F	3
Lytton	Christianity	Oriental Orthodox	M	4
Lytton	Christianity	Pentecostal	F	312
Lytton	Christianity	Pentecostal	M	263
Lytton	Christianity	Presbyterian Reformed	F	794
Lytton	Christianity	Presbyterian Reformed	M	735
Lytton	Christianity	Protestant (Other)	F	113
Lytton	Christianity	Protestant (Other)	M	113
Lytton	Christianity	Salvation Army	F	70
Lytton	Christianity	Salvation Army	M	51
Lytton	Christianity	Seventh Day Adventist	F	60
Lytton	Christianity	Seventh Day Adventist	M	34
Lytton	Christianity	Uniting Church	F	1461
Lytton	Christianity	Uniting Church	M	1037
Lytton	Hinduism		F	190
Lytton	Hinduism		M	171
Lytton	Islam		F	60
Lytton	Islam		M	81
Lytton	Judaism		F	18
Lytton	Judaism		M	18
Lytton	No religion		F	7281
Lytton	No religion		M	8145
Mackay	(Other)		F	1808
Mackay	(Other)		M	2463
Mackay	(Other)	(Other)	F	72
Mackay	(Other)	(Other)	M	50
Mackay	(Other)	Other spiritual beliefs	F	60
Mackay	(Other)	Other spiritual beliefs	M	36
Mackay	(Other)	Secular beliefs	F	51
Mackay	(Other)	Secular beliefs	M	64
Mackay	(Other)	Sikhism	F	49
Mackay	(Other)	Sikhism	M	73
Mackay	Buddhism		F	211
Mackay	Buddhism		M	140
Mackay	Christianity		F	589
Mackay	Christianity		M	560
Mackay	Christianity	(Other)	F	68
Mackay	Christianity	(Other)	M	55
Mackay	Christianity	Anglican	F	3547
Mackay	Christianity	Anglican	M	3115
Mackay	Christianity	Baptist	F	248
Mackay	Christianity	Baptist	M	219
Mackay	Christianity	Brethren	F	4
Mackay	Christianity	Brethren	M	3
Mackay	Christianity	Catholic	F	6121
Mackay	Christianity	Catholic	M	5610
Mackay	Christianity	Churches Of Christ	F	45
Mackay	Christianity	Churches Of Christ	M	36
Mackay	Christianity	Eastern Orthodox	F	51
Mackay	Christianity	Eastern Orthodox	M	30
Mackay	Christianity	Jehovah's Witnesses	F	171
Mackay	Christianity	Jehovah's Witnesses	M	121
Mackay	Christianity	Latter Day Saints	F	40
Mackay	Christianity	Latter Day Saints	M	40
Mackay	Christianity	Lutheran	F	217
Mackay	Christianity	Lutheran	M	176
Mackay	Christianity	Oriental Orthodox	F	7
Mackay	Christianity	Oriental Orthodox	M	3
Mackay	Christianity	Pentecostal	F	430
Mackay	Christianity	Pentecostal	M	346
Mackay	Christianity	Presbyterian Reformed	F	647
Mackay	Christianity	Presbyterian Reformed	M	696
Mackay	Christianity	Protestant (Other)	F	101
Mackay	Christianity	Protestant (Other)	M	96
Mackay	Christianity	Salvation Army	F	43
Mackay	Christianity	Salvation Army	M	41
Mackay	Christianity	Seventh Day Adventist	F	170
Mackay	Christianity	Seventh Day Adventist	M	135
Mackay	Christianity	Uniting Church	F	1905
Mackay	Christianity	Uniting Church	M	1556
Mackay	Hinduism		F	157
Mackay	Hinduism		M	154
Mackay	Islam		F	73
Mackay	Islam		M	81
Mackay	Judaism		F	6
Mackay	Judaism		M	3
Mackay	No religion		F	4732
Mackay	No religion		M	5837
Mansfield	(Other)		F	1730
Mansfield	(Other)		M	1821
Mansfield	(Other)	(Other)	F	94
Mansfield	(Other)	(Other)	M	76
Mansfield	(Other)	Australian Aboriginal Traditional	M	5
Mansfield	(Other)	Other spiritual beliefs	F	42
Mansfield	(Other)	Other spiritual beliefs	M	38
Mansfield	(Other)	Secular beliefs	F	41
Mansfield	(Other)	Secular beliefs	M	68
Mansfield	(Other)	Sikhism	F	207
Mansfield	(Other)	Sikhism	M	225
Mansfield	Buddhism		F	862
Mansfield	Buddhism		M	707
Mansfield	Christianity		F	933
Mansfield	Christianity		M	837
Mansfield	Christianity	(Other)	F	30
Mansfield	Christianity	(Other)	M	28
Mansfield	Christianity	Anglican	F	2441
Mansfield	Christianity	Anglican	M	2115
Mansfield	Christianity	Baptist	F	758
Mansfield	Christianity	Baptist	M	668
Mansfield	Christianity	Brethren	F	9
Mansfield	Christianity	Brethren	M	5
Mansfield	Christianity	Catholic	F	5381
Mansfield	Christianity	Catholic	M	4589
Mansfield	Christianity	Churches Of Christ	F	24
Mansfield	Christianity	Churches Of Christ	M	20
Mansfield	Christianity	Eastern Orthodox	F	797
Mansfield	Christianity	Eastern Orthodox	M	774
Mansfield	Christianity	Jehovah's Witnesses	F	91
Mansfield	Christianity	Jehovah's Witnesses	M	75
Mansfield	Christianity	Latter Day Saints	F	112
Mansfield	Christianity	Latter Day Saints	M	106
Mansfield	Christianity	Lutheran	F	256
Mansfield	Christianity	Lutheran	M	218
Mansfield	Christianity	Oriental Orthodox	F	23
Mansfield	Christianity	Oriental Orthodox	M	27
Mansfield	Christianity	Pentecostal	F	805
Mansfield	Christianity	Pentecostal	M	677
Mansfield	Christianity	Presbyterian Reformed	F	693
Mansfield	Christianity	Presbyterian Reformed	M	592
Mansfield	Christianity	Protestant (Other)	F	178
Mansfield	Christianity	Protestant (Other)	M	162
Mansfield	Christianity	Salvation Army	F	67
Mansfield	Christianity	Salvation Army	M	53
Mansfield	Christianity	Seventh Day Adventist	F	229
Mansfield	Christianity	Seventh Day Adventist	M	187
Mansfield	Christianity	Uniting Church	F	1165
Mansfield	Christianity	Uniting Church	M	854
Mansfield	Hinduism		F	614
Mansfield	Hinduism		M	646
Mansfield	Islam		F	542
Mansfield	Islam		M	540
Mansfield	Judaism		F	16
Mansfield	Judaism		M	28
Mansfield	No religion		F	6026
Mansfield	No religion		M	6592
Maroochydore	(Other)		F	2804
Maroochydore	(Other)		M	2803
Maroochydore	(Other)	(Other)	F	97
Maroochydore	(Other)	(Other)	M	59
Maroochydore	(Other)	Australian Aboriginal Traditional	F	3
Maroochydore	(Other)	Other spiritual beliefs	F	121
Maroochydore	(Other)	Other spiritual beliefs	M	81
Maroochydore	(Other)	Secular beliefs	F	112
Maroochydore	(Other)	Secular beliefs	M	114
Maroochydore	(Other)	Sikhism	F	54
Maroochydore	(Other)	Sikhism	M	73
Maroochydore	Buddhism		F	420
Maroochydore	Buddhism		M	244
Maroochydore	Christianity		F	747
Maroochydore	Christianity		M	608
Maroochydore	Christianity	(Other)	F	28
Maroochydore	Christianity	(Other)	M	28
Maroochydore	Christianity	Anglican	F	4255
Maroochydore	Christianity	Anglican	M	3581
Maroochydore	Christianity	Baptist	F	496
Maroochydore	Christianity	Baptist	M	439
Maroochydore	Christianity	Catholic	F	5446
Maroochydore	Christianity	Catholic	M	4686
Maroochydore	Christianity	Churches Of Christ	F	36
Maroochydore	Christianity	Churches Of Christ	M	26
Maroochydore	Christianity	Eastern Orthodox	F	91
Maroochydore	Christianity	Eastern Orthodox	M	79
Maroochydore	Christianity	Jehovah's Witnesses	F	199
Maroochydore	Christianity	Jehovah's Witnesses	M	167
Maroochydore	Christianity	Latter Day Saints	F	65
Maroochydore	Christianity	Latter Day Saints	M	64
Maroochydore	Christianity	Lutheran	F	337
Maroochydore	Christianity	Lutheran	M	239
Maroochydore	Christianity	Oriental Orthodox	F	16
Maroochydore	Christianity	Oriental Orthodox	M	14
Maroochydore	Christianity	Pentecostal	F	422
Maroochydore	Christianity	Pentecostal	M	352
Maroochydore	Christianity	Presbyterian Reformed	F	879
Maroochydore	Christianity	Presbyterian Reformed	M	744
Maroochydore	Christianity	Protestant (Other)	F	80
Maroochydore	Christianity	Protestant (Other)	M	60
Maroochydore	Christianity	Salvation Army	F	64
Maroochydore	Christianity	Salvation Army	M	47
Maroochydore	Christianity	Seventh Day Adventist	F	33
Maroochydore	Christianity	Seventh Day Adventist	M	31
Maroochydore	Christianity	Uniting Church	F	1409
Maroochydore	Christianity	Uniting Church	M	1055
Maroochydore	Hinduism		F	184
Maroochydore	Hinduism		M	195
Maroochydore	Islam		F	70
Maroochydore	Islam		M	98
Maroochydore	Judaism		F	32
Maroochydore	Judaism		M	22
Maroochydore	No religion		F	8768
Maroochydore	No religion		M	9519
Maryborough	(Other)		F	2622
Maryborough	(Other)		M	3501
Maryborough	(Other)	(Other)	F	117
Maryborough	(Other)	(Other)	M	74
Maryborough	(Other)	Australian Aboriginal Traditional	F	8
Maryborough	(Other)	Australian Aboriginal Traditional	M	7
Maryborough	(Other)	Other spiritual beliefs	F	54
Maryborough	(Other)	Other spiritual beliefs	M	35
Maryborough	(Other)	Secular beliefs	F	43
Maryborough	(Other)	Secular beliefs	M	59
Maryborough	(Other)	Sikhism	F	8
Maryborough	(Other)	Sikhism	M	10
Maryborough	Buddhism		F	212
Maryborough	Buddhism		M	112
Maryborough	Christianity		F	900
Maryborough	Christianity		M	825
Maryborough	Christianity	(Other)	F	41
Maryborough	Christianity	(Other)	M	56
Maryborough	Christianity	Anglican	F	5136
Maryborough	Christianity	Anglican	M	4703
Maryborough	Christianity	Baptist	F	438
Maryborough	Christianity	Baptist	M	403
Maryborough	Christianity	Brethren	F	92
Maryborough	Christianity	Brethren	M	91
Maryborough	Christianity	Catholic	F	4458
Maryborough	Christianity	Catholic	M	3967
Maryborough	Christianity	Churches Of Christ	F	85
Maryborough	Christianity	Churches Of Christ	M	69
Maryborough	Christianity	Eastern Orthodox	F	37
Maryborough	Christianity	Eastern Orthodox	M	35
Maryborough	Christianity	Jehovah's Witnesses	F	210
Maryborough	Christianity	Jehovah's Witnesses	M	198
Maryborough	Christianity	Latter Day Saints	F	37
Maryborough	Christianity	Latter Day Saints	M	33
Maryborough	Christianity	Lutheran	F	471
Maryborough	Christianity	Lutheran	M	397
Maryborough	Christianity	Pentecostal	F	315
Maryborough	Christianity	Pentecostal	M	290
Maryborough	Christianity	Presbyterian Reformed	F	917
Maryborough	Christianity	Presbyterian Reformed	M	996
Maryborough	Christianity	Protestant (Other)	F	310
Maryborough	Christianity	Protestant (Other)	M	303
Maryborough	Christianity	Salvation Army	F	141
Maryborough	Christianity	Salvation Army	M	95
Maryborough	Christianity	Seventh Day Adventist	F	61
Maryborough	Christianity	Seventh Day Adventist	M	60
Maryborough	Christianity	Uniting Church	F	2149
Maryborough	Christianity	Uniting Church	M	1771
Maryborough	Hinduism		F	39
Maryborough	Hinduism		M	30
Maryborough	Islam		F	11
Maryborough	Islam		M	20
Maryborough	Judaism		F	4
Maryborough	Judaism		M	3
Maryborough	No religion		F	6405
Maryborough	No religion		M	7630
Mermaid Beach	(Other)		F	2603
Mermaid Beach	(Other)		M	2521
Mermaid Beach	(Other)	(Other)	F	110
Mermaid Beach	(Other)	(Other)	M	82
Mermaid Beach	(Other)	Other spiritual beliefs	F	83
Mermaid Beach	(Other)	Other spiritual beliefs	M	54
Mermaid Beach	(Other)	Secular beliefs	F	69
Mermaid Beach	(Other)	Secular beliefs	M	98
Mermaid Beach	(Other)	Sikhism	F	73
Mermaid Beach	(Other)	Sikhism	M	91
Mermaid Beach	Buddhism		F	698
Mermaid Beach	Buddhism		M	489
Mermaid Beach	Christianity		F	788
Mermaid Beach	Christianity		M	658
Mermaid Beach	Christianity	(Other)	F	25
Mermaid Beach	Christianity	(Other)	M	29
Mermaid Beach	Christianity	Anglican	F	4435
Mermaid Beach	Christianity	Anglican	M	3733
Mermaid Beach	Christianity	Baptist	F	261
Mermaid Beach	Christianity	Baptist	M	216
Mermaid Beach	Christianity	Brethren	M	3
Mermaid Beach	Christianity	Catholic	F	6741
Mermaid Beach	Christianity	Catholic	M	5837
Mermaid Beach	Christianity	Churches Of Christ	F	25
Mermaid Beach	Christianity	Churches Of Christ	M	15
Mermaid Beach	Christianity	Eastern Orthodox	F	415
Mermaid Beach	Christianity	Eastern Orthodox	M	407
Mermaid Beach	Christianity	Jehovah's Witnesses	F	86
Mermaid Beach	Christianity	Jehovah's Witnesses	M	51
