SED_NAME16	CountryOfBirth	Sex	persons
Bundamba	HKG	F	52
Bundamba	HKG	M	36
Bundamba	HRV	F	29
Bundamba	HRV	M	23
Bundamba	IDN	F	79
Bundamba	IDN	M	42
Bundamba	IND	F	633
Bundamba	IND	M	702
Bundamba	IRL	F	56
Bundamba	IRL	M	80
Bundamba	IRN	F	72
Bundamba	IRN	M	76
Bundamba	IRQ	F	11
Bundamba	IRQ	M	13
Bundamba	ITA	F	27
Bundamba	ITA	M	23
Bundamba	JPN	F	42
Bundamba	JPN	M	20
Bundamba	KHM	F	12
Bundamba	KHM	M	10
Bundamba	KOR	F	74
Bundamba	KOR	M	54
Bundamba	LBN	M	5
Bundamba	LKA	F	94
Bundamba	LKA	M	123
Bundamba	MKD	F	3
Bundamba	MKD	M	6
Bundamba	MLT	F	15
Bundamba	MLT	M	26
Bundamba	MMR	F	8
Bundamba	MMR	M	15
Bundamba	MUS	F	18
Bundamba	MUS	M	13
Bundamba	MYS	F	124
Bundamba	MYS	M	97
Bundamba	NLD	F	109
Bundamba	NLD	M	133
Bundamba	NPL	F	31
Bundamba	NPL	M	26
Bundamba	NZL	F	3556
Bundamba	NZL	M	3440
Bundamba	PAK	F	43
Bundamba	PAK	M	43
Bundamba	PHL	F	676
Bundamba	PHL	M	428
Bundamba	PNG	F	126
Bundamba	PNG	M	81
Bundamba	POL	F	68
Bundamba	POL	M	52
Bundamba	SGP	F	60
Bundamba	SGP	M	44
Bundamba	THA	F	99
Bundamba	THA	M	27
Bundamba	TUR	F	12
Bundamba	TUR	M	5
Bundamba	TWN	F	34
Bundamba	TWN	M	25
Bundamba	USA	F	99
Bundamba	USA	M	130
Bundamba	VNM	F	472
Bundamba	VNM	M	401
Bundamba	ZAF	F	266
Bundamba	ZAF	M	306
Bundamba	ZWE	F	88
Bundamba	ZWE	M	91
Burdekin		F	2278
Burdekin		M	3048
Burdekin	AFG	F	3
Burdekin	AFG	M	4
Burdekin	AUS	F	18206
Burdekin	AUS	M	20107
Burdekin	BGD	F	4
Burdekin	CAN	F	37
Burdekin	CAN	M	29
Burdekin	CHN	F	36
Burdekin	CHN	M	20
Burdekin	DEU	F	82
Burdekin	DEU	M	96
Burdekin	EGY	F	5
Burdekin	EGY	M	4
Burdekin	FJI	F	22
Burdekin	FJI	M	20
Burdekin	FRA	F	22
Burdekin	FRA	M	35
Burdekin	GBR	F	492
Burdekin	GBR	M	550
Burdekin	GRC	F	16
Burdekin	GRC	M	6
Burdekin	HKG	F	17
Burdekin	HKG	M	17
Burdekin	HRV	F	4
Burdekin	HRV	M	10
Burdekin	IDN	F	20
Burdekin	IDN	M	14
Burdekin	IND	F	83
Burdekin	IND	M	82
Burdekin	IRL	F	23
Burdekin	IRL	M	31
Burdekin	IRN	F	8
Burdekin	IRN	M	6
Burdekin	IRQ	F	3
Burdekin	ITA	F	194
Burdekin	ITA	M	199
Burdekin	JPN	F	49
Burdekin	JPN	M	40
Burdekin	KHM	F	4
Burdekin	KHM	M	4
Burdekin	KOR	F	101
Burdekin	KOR	M	144
Burdekin	LBN	F	4
Burdekin	LKA	F	23
Burdekin	LKA	M	22
Burdekin	MLT	F	3
Burdekin	MLT	M	10
Burdekin	MMR	F	3
Burdekin	MMR	M	5
Burdekin	MYS	F	50
Burdekin	MYS	M	38
Burdekin	NLD	F	36
Burdekin	NLD	M	40
Burdekin	NPL	F	3
Burdekin	NPL	M	3
Burdekin	NZL	F	364
Burdekin	NZL	M	394
Burdekin	PAK	F	9
Burdekin	PAK	M	3
Burdekin	PHL	F	224
Burdekin	PHL	M	86
Burdekin	PNG	F	65
Burdekin	PNG	M	51
Burdekin	POL	F	4
Burdekin	POL	M	8
Burdekin	SGP	F	8
Burdekin	SGP	M	5
Burdekin	THA	F	51
Burdekin	THA	M	16
Burdekin	TUR	F	3
Burdekin	TUR	M	7
Burdekin	TWN	F	77
Burdekin	TWN	M	45
Burdekin	USA	F	58
Burdekin	USA	M	26
Burdekin	VNM	F	40
Burdekin	VNM	M	41
Burdekin	ZAF	F	97
Burdekin	ZAF	M	101
Burdekin	ZWE	F	21
Burdekin	ZWE	M	24
Burleigh		F	2731
Burleigh		M	2431
Burleigh	AUS	F	18869
Burleigh	AUS	M	17562
Burleigh	BGD	F	3
Burleigh	BGD	M	3
Burleigh	BIH	F	18
Burleigh	BIH	M	21
Burleigh	CAN	F	134
Burleigh	CAN	M	95
Burleigh	CHL	F	27
Burleigh	CHL	M	19
Burleigh	CHN	F	188
Burleigh	CHN	M	127
Burleigh	DEU	F	130
Burleigh	DEU	M	116
Burleigh	EGY	F	15
Burleigh	EGY	M	23
Burleigh	FJI	F	30
Burleigh	FJI	M	29
Burleigh	FRA	F	49
Burleigh	FRA	M	51
Burleigh	GBR	F	1360
Burleigh	GBR	M	1389
Burleigh	GRC	F	15
Burleigh	GRC	M	16
Burleigh	HKG	F	54
Burleigh	HKG	M	39
Burleigh	HRV	F	41
Burleigh	HRV	M	39
Burleigh	IDN	F	45
Burleigh	IDN	M	15
Burleigh	IND	F	66
Burleigh	IND	M	88
Burleigh	IRL	F	58
Burleigh	IRL	M	74
Burleigh	IRN	F	10
Burleigh	IRN	M	8
Burleigh	IRQ	F	7
Burleigh	IRQ	M	3
Burleigh	ITA	F	53
Burleigh	ITA	M	59
Burleigh	JPN	F	211
Burleigh	JPN	M	86
Burleigh	KOR	F	56
Burleigh	KOR	M	41
Burleigh	LBN	F	9
Burleigh	LBN	M	12
Burleigh	LKA	F	18
Burleigh	LKA	M	13
Burleigh	MKD	F	12
Burleigh	MKD	M	11
Burleigh	MLT	F	30
Burleigh	MLT	M	31
Burleigh	MMR	F	5
Burleigh	MUS	F	11
Burleigh	MUS	M	16
Burleigh	MYS	F	52
Burleigh	MYS	M	48
Burleigh	NLD	F	77
Burleigh	NLD	M	72
Burleigh	NPL	M	3
Burleigh	NZL	F	1556
Burleigh	NZL	M	1508
Burleigh	PAK	F	3
Burleigh	PHL	F	197
Burleigh	PHL	M	71
Burleigh	PNG	F	73
Burleigh	PNG	M	54
Burleigh	POL	F	72
Burleigh	POL	M	24
Burleigh	SGP	F	34
Burleigh	SGP	M	15
Burleigh	THA	F	88
Burleigh	THA	M	21
Burleigh	TUR	F	11
Burleigh	TUR	M	14
Burleigh	TWN	F	20
Burleigh	TWN	M	10
Burleigh	USA	F	132
Burleigh	USA	M	117
Burleigh	VNM	F	28
Burleigh	VNM	M	17
Burleigh	ZAF	F	225
Burleigh	ZAF	M	222
Burleigh	ZWE	F	17
Burleigh	ZWE	M	31
Burnett		F	2059
Burnett		M	2174
Burnett	AUS	F	19013
Burnett	AUS	M	19446
Burnett	BGD	F	9
Burnett	BGD	M	4
Burnett	BIH	M	3
Burnett	CAN	F	57
Burnett	CAN	M	33
Burnett	CHN	F	30
Burnett	CHN	M	12
Burnett	DEU	F	134
Burnett	DEU	M	134
Burnett	EGY	F	5
Burnett	EGY	M	8
Burnett	FJI	F	20
Burnett	FJI	M	14
Burnett	FRA	F	16
Burnett	FRA	M	26
Burnett	GBR	F	1095
Burnett	GBR	M	1111
Burnett	GRC	F	5
Burnett	GRC	M	3
Burnett	HKG	F	8
Burnett	HKG	M	3
Burnett	HRV	F	20
Burnett	HRV	M	17
Burnett	IDN	F	17
Burnett	IDN	M	9
Burnett	IND	F	34
Burnett	IND	M	35
Burnett	IRL	F	29
Burnett	IRL	M	45
Burnett	IRN	F	3
Burnett	IRN	M	7
Burnett	IRQ	M	5
Burnett	ITA	F	53
Burnett	ITA	M	60
Burnett	JPN	F	19
Burnett	JPN	M	6
Burnett	KHM	F	4
Burnett	KHM	M	3
Burnett	KOR	F	21
Burnett	KOR	M	21
Burnett	LKA	F	9
Burnett	LKA	M	15
Burnett	MLT	F	19
Burnett	MLT	M	29
Burnett	MMR	F	3
Burnett	MUS	F	3
Burnett	MUS	M	7
Burnett	MYS	F	32
Burnett	MYS	M	12
Burnett	NLD	F	110
Burnett	NLD	M	127
Burnett	NPL	F	3
Burnett	NPL	M	3
Burnett	NZL	F	614
Burnett	NZL	M	579
Burnett	PAK	F	7
Burnett	PAK	M	3
Burnett	PHL	F	179
Burnett	PHL	M	28
Burnett	PNG	F	31
Burnett	PNG	M	30
Burnett	POL	F	8
Burnett	POL	M	7
Burnett	SGP	F	14
Burnett	SGP	M	3
Burnett	THA	F	44
Burnett	THA	M	10
Burnett	TUR	F	4
Burnett	TUR	M	12
Burnett	TWN	F	62
Burnett	TWN	M	37
Burnett	USA	F	58
Burnett	USA	M	63
Burnett	VNM	F	19
Burnett	VNM	M	18
Burnett	ZAF	F	143
Burnett	ZAF	M	148
Burnett	ZWE	F	27
Burnett	ZWE	M	31
Cairns		F	4636
Cairns		M	4787
Cairns	AUS	F	18725
Cairns	AUS	M	18899
Cairns	BGD	F	13
Cairns	BGD	M	13
Cairns	BIH	F	12
Cairns	BIH	M	9
Cairns	CAN	F	110
Cairns	CAN	M	79
Cairns	CHL	F	13
Cairns	CHL	M	6
Cairns	CHN	F	281
Cairns	CHN	M	233
Cairns	DEU	F	171
Cairns	DEU	M	185
Cairns	EGY	F	13
Cairns	EGY	M	18
Cairns	FJI	F	52
Cairns	FJI	M	62
Cairns	FRA	F	70
Cairns	FRA	M	82
Cairns	GBR	F	1021
Cairns	GBR	M	1173
Cairns	GRC	F	6
Cairns	GRC	M	24
Cairns	HKG	F	72
Cairns	HKG	M	63
Cairns	HRV	F	24
Cairns	HRV	M	38
Cairns	IDN	F	82
Cairns	IDN	M	57
Cairns	IND	F	411
Cairns	IND	M	502
Cairns	IRL	F	57
Cairns	IRL	M	75
Cairns	IRN	F	17
Cairns	IRN	M	15
Cairns	IRQ	F	7
Cairns	IRQ	M	6
Cairns	ITA	F	141
Cairns	ITA	M	170
Cairns	JPN	F	709
Cairns	JPN	M	318
Cairns	KHM	F	17
Cairns	KHM	M	16
Cairns	KOR	F	361
Cairns	KOR	M	332
Cairns	LBN	F	4
Cairns	LBN	M	3
Cairns	LKA	F	43
Cairns	LKA	M	49
Cairns	MKD	M	3
Cairns	MLT	F	9
Cairns	MLT	M	15
Cairns	MMR	F	35
Cairns	MMR	M	50
Cairns	MUS	F	22
Cairns	MUS	M	11
Cairns	MYS	F	70
Cairns	MYS	M	63
Cairns	NLD	F	74
Cairns	NLD	M	91
Cairns	NPL	F	182
Cairns	NPL	M	148
Cairns	NZL	F	907
Cairns	NZL	M	906
Cairns	PAK	F	14
Cairns	PAK	M	19
Cairns	PHL	F	764
Cairns	PHL	M	331
Cairns	PNG	F	612
Cairns	PNG	M	406
Cairns	POL	F	34
Cairns	POL	M	28
Cairns	SGP	F	32
Cairns	SGP	M	33
Cairns	THA	F	156
Cairns	THA	M	82
Cairns	TUR	F	9
Cairns	TUR	M	11
Cairns	TWN	F	155
Cairns	TWN	M	89
Cairns	USA	F	103
Cairns	USA	M	97
Cairns	VNM	F	114
Cairns	VNM	M	78
Cairns	ZAF	F	67
Cairns	ZAF	M	73
Cairns	ZWE	F	39
Cairns	ZWE	M	36
Callide		F	2426
Callide		M	2829
Callide	AFG	M	11
Callide	AUS	F	18197
Callide	AUS	M	19031
Callide	BGD	F	4
Callide	BGD	M	7
Callide	CAN	F	25
Callide	CAN	M	22
Callide	CHL	F	3
Callide	CHL	M	6
Callide	CHN	F	29
Callide	CHN	M	31
Callide	DEU	F	81
Callide	DEU	M	86
Callide	EGY	F	3
Callide	EGY	M	3
Callide	FJI	F	15
Callide	FJI	M	15
Callide	FRA	F	15
Callide	FRA	M	20
Callide	GBR	F	522
Callide	GBR	M	511
Callide	HKG	F	6
Callide	HKG	M	5
Callide	HRV	F	3
Callide	HRV	M	8
Callide	IDN	F	5
Callide	IDN	M	8
Callide	IND	F	32
Callide	IND	M	42
Callide	IRL	F	23
Callide	IRL	M	31
Callide	IRN	M	6
Callide	ITA	F	18
Callide	ITA	M	37
Callide	JPN	F	10
Callide	JPN	M	5
Callide	KOR	F	41
Callide	KOR	M	42
Callide	LKA	F	15
Callide	LKA	M	51
Callide	MLT	M	9
Callide	MMR	F	3
Callide	MMR	M	47
Callide	MYS	F	15
Callide	MYS	M	9
Callide	NLD	F	51
Callide	NLD	M	72
Callide	NPL	F	12
Callide	NPL	M	23
Callide	NZL	F	392
Callide	NZL	M	427
Callide	PAK	F	3
Callide	PAK	M	13
Callide	PHL	F	239
Callide	PHL	M	98
Callide	PNG	F	41
Callide	PNG	M	32
Callide	POL	F	9
Callide	POL	M	11
Callide	SGP	F	3
Callide	SGP	M	3
Callide	THA	F	20
Callide	THA	M	3
Callide	TUR	M	6
Callide	TWN	F	26
Callide	TWN	M	19
Callide	USA	F	35
Callide	USA	M	27
Callide	VNM	F	53
Callide	VNM	M	51
Callide	ZAF	F	47
Callide	ZAF	M	63
Callide	ZWE	F	19
Callide	ZWE	M	21
Caloundra		F	2047
Caloundra		M	1942
Caloundra	AUS	F	19825
Caloundra	AUS	M	18503
Caloundra	BIH	F	4
Caloundra	BIH	M	3
Caloundra	CAN	F	91
Caloundra	CAN	M	67
Caloundra	CHL	F	13
Caloundra	CHL	M	13
Caloundra	CHN	F	41
Caloundra	CHN	M	23
Caloundra	DEU	F	148
Caloundra	DEU	M	120
Caloundra	EGY	F	3
Caloundra	EGY	M	16
Caloundra	FJI	F	30
Caloundra	FJI	M	19
Caloundra	FRA	F	29
Caloundra	FRA	M	19
Caloundra	GBR	F	1803
Caloundra	GBR	M	1771
Caloundra	GRC	F	3
Caloundra	GRC	M	11
Caloundra	HKG	F	28
Caloundra	HKG	M	9
Caloundra	HRV	F	8
Caloundra	HRV	M	8
Caloundra	IDN	F	33
Caloundra	IDN	M	12
Caloundra	IND	F	72
Caloundra	IND	M	89
Caloundra	IRL	F	67
Caloundra	IRL	M	61
Caloundra	IRN	F	3
Caloundra	IRN	M	4
Caloundra	IRQ	M	3
Caloundra	ITA	F	34
Caloundra	ITA	M	55
Caloundra	JPN	F	39
Caloundra	JPN	M	17
Caloundra	KHM	F	3
Caloundra	KOR	F	13
Caloundra	KOR	M	19
Caloundra	LBN	F	3
Caloundra	LBN	M	4
Caloundra	LKA	F	16
Caloundra	LKA	M	19
Caloundra	MLT	F	8
Caloundra	MLT	M	17
Caloundra	MMR	F	9
Caloundra	MMR	M	9
Caloundra	MUS	F	9
Caloundra	MUS	M	7
Caloundra	MYS	F	31
Caloundra	MYS	M	30
Caloundra	NLD	F	112
Caloundra	NLD	M	104
Caloundra	NPL	F	38
Caloundra	NPL	M	48
Caloundra	NZL	F	1206
Caloundra	NZL	M	1109
Caloundra	PHL	F	142
Caloundra	PHL	M	42
Caloundra	PNG	F	59
Caloundra	PNG	M	55
Caloundra	POL	F	19
Caloundra	POL	M	21
Caloundra	SGP	F	18
Caloundra	SGP	M	11
Caloundra	THA	F	61
Caloundra	THA	M	12
Caloundra	TUR	F	4
Caloundra	TWN	F	39
Caloundra	TWN	M	17
Caloundra	USA	F	102
Caloundra	USA	M	94
Caloundra	VNM	F	19
Caloundra	VNM	M	10
Caloundra	ZAF	F	194
Caloundra	ZAF	M	182
Caloundra	ZWE	F	36
Caloundra	ZWE	M	36
Capalaba		F	1446
Capalaba		M	1400
Capalaba	AFG	F	7
Capalaba	AFG	M	3
Capalaba	AUS	F	17972
Capalaba	AUS	M	17697
Capalaba	BIH	F	14
Capalaba	BIH	M	11
Capalaba	CAN	F	38
Capalaba	CAN	M	47
Capalaba	CHL	F	8
Capalaba	CHL	M	5
Capalaba	CHN	F	113
Capalaba	CHN	M	65
Capalaba	DEU	F	107
Capalaba	DEU	M	118
Capalaba	EGY	F	3
Capalaba	EGY	M	8
Capalaba	FJI	F	68
Capalaba	FJI	M	64
Capalaba	FRA	F	26
Capalaba	FRA	M	30
Capalaba	GBR	F	1290
Capalaba	GBR	M	1316
Capalaba	GRC	F	9
Capalaba	GRC	M	17
Capalaba	HKG	F	18
Capalaba	HKG	M	14
Capalaba	HRV	F	25
Capalaba	HRV	M	27
Capalaba	IDN	F	34
Capalaba	IDN	M	14
Capalaba	IND	F	127
Capalaba	IND	M	160
Capalaba	IRL	F	54
Capalaba	IRL	M	74
Capalaba	IRN	F	15
Capalaba	IRN	M	18
Capalaba	IRQ	F	6
Capalaba	IRQ	M	4
Capalaba	ITA	F	41
Capalaba	ITA	M	54
Capalaba	JPN	F	25
Capalaba	JPN	M	16
Capalaba	KHM	F	5
Capalaba	KHM	M	4
Capalaba	KOR	F	24
Capalaba	KOR	M	9
Capalaba	LBN	F	10
Capalaba	LBN	M	3
Capalaba	LKA	F	29
Capalaba	LKA	M	27
Capalaba	MKD	F	6
Capalaba	MLT	F	13
Capalaba	MLT	M	21
Capalaba	MMR	F	4
Capalaba	MMR	M	6
Capalaba	MUS	F	5
Capalaba	MUS	M	4
Capalaba	MYS	F	55
Capalaba	MYS	M	39
Capalaba	NLD	F	60
Capalaba	NLD	M	89
Capalaba	NPL	F	7
Capalaba	NPL	M	6
Capalaba	NZL	F	1401
Capalaba	NZL	M	1366
Capalaba	PAK	F	5
Capalaba	PAK	M	9
Capalaba	PHL	F	254
Capalaba	PHL	M	124
Capalaba	PNG	F	103
Capalaba	PNG	M	76
Capalaba	POL	F	41
Capalaba	POL	M	27
Capalaba	SGP	F	20
Capalaba	SGP	M	20
Capalaba	THA	F	54
Capalaba	THA	M	13
Capalaba	TUR	F	4
Capalaba	TUR	M	11
Capalaba	TWN	F	33
Capalaba	TWN	M	13
Capalaba	USA	F	52
Capalaba	USA	M	67
Capalaba	VNM	F	43
Capalaba	VNM	M	19
Capalaba	ZAF	F	248
Capalaba	ZAF	M	250
Capalaba	ZWE	F	24
Capalaba	ZWE	M	34
Chatsworth		F	1849
Chatsworth		M	1771
Chatsworth	AFG	F	17
Chatsworth	AFG	M	14
Chatsworth	AUS	F	18367
Chatsworth	AUS	M	17495
Chatsworth	BGD	F	6
Chatsworth	BIH	F	42
Chatsworth	BIH	M	42
Chatsworth	CAN	F	68
Chatsworth	CAN	M	60
Chatsworth	CHL	F	16
Chatsworth	CHL	M	22
Chatsworth	CHN	F	430
Chatsworth	CHN	M	300
Chatsworth	DEU	F	103
Chatsworth	DEU	M	88
Chatsworth	EGY	F	13
Chatsworth	EGY	M	15
Chatsworth	FJI	F	165
Chatsworth	FJI	M	113
Chatsworth	FRA	F	22
Chatsworth	FRA	M	29
Chatsworth	GBR	F	1048
Chatsworth	GBR	M	1165
Chatsworth	GRC	F	55
Chatsworth	GRC	M	80
Chatsworth	HKG	F	109
Chatsworth	HKG	M	92
Chatsworth	HRV	F	27
Chatsworth	HRV	M	25
Chatsworth	IDN	F	68
Chatsworth	IDN	M	38
Chatsworth	IND	F	332
Chatsworth	IND	M	376
Chatsworth	IRL	F	120
Chatsworth	IRL	M	159
Chatsworth	IRN	F	96
Chatsworth	IRN	M	92
Chatsworth	IRQ	F	5
Chatsworth	IRQ	M	9
Chatsworth	ITA	F	163
Chatsworth	ITA	M	166
Chatsworth	JPN	F	71
Chatsworth	JPN	M	32
Chatsworth	KHM	F	3
Chatsworth	KOR	F	181
Chatsworth	KOR	M	119
Chatsworth	LBN	F	16
Chatsworth	LBN	M	29
Chatsworth	LKA	F	130
Chatsworth	LKA	M	120
Chatsworth	MKD	F	8
Chatsworth	MKD	M	5
Chatsworth	MLT	F	4
Chatsworth	MLT	M	17
Chatsworth	MMR	F	14
Chatsworth	MMR	M	13
Chatsworth	MUS	F	12
Chatsworth	MUS	M	12
Chatsworth	MYS	F	146
Chatsworth	MYS	M	109
Chatsworth	NLD	F	54
Chatsworth	NLD	M	47
Chatsworth	NPL	F	22
Chatsworth	NPL	M	25
Chatsworth	NZL	F	1063
Chatsworth	NZL	M	1094
Chatsworth	PAK	F	20
Chatsworth	PAK	M	23
Chatsworth	PHL	F	240
Chatsworth	PHL	M	128
Chatsworth	PNG	F	95
Chatsworth	PNG	M	63
Chatsworth	POL	F	47
Chatsworth	POL	M	21
Chatsworth	SGP	F	78
Chatsworth	SGP	M	59
Chatsworth	THA	F	77
Chatsworth	THA	M	26
Chatsworth	TUR	F	10
Chatsworth	TUR	M	12
Chatsworth	TWN	F	98
Chatsworth	TWN	M	74
Chatsworth	USA	F	92
Chatsworth	USA	M	112
Chatsworth	VNM	F	140
Chatsworth	VNM	M	110
Chatsworth	ZAF	F	453
Chatsworth	ZAF	M	446
Chatsworth	ZWE	F	54
Chatsworth	ZWE	M	58
Clayfield		F	2520
Clayfield		M	2512
Clayfield	AFG	F	7
Clayfield	AFG	M	11
Clayfield	AUS	F	18399
Clayfield	AUS	M	17524
Clayfield	BGD	F	20
Clayfield	BGD	M	30
Clayfield	BIH	F	12
Clayfield	BIH	M	9
Clayfield	CAN	F	95
Clayfield	CAN	M	82
Clayfield	CHL	F	16
Clayfield	CHL	M	14
Clayfield	CHN	F	277
Clayfield	CHN	M	157
Clayfield	DEU	F	84
Clayfield	DEU	M	72
Clayfield	EGY	F	8
Clayfield	EGY	M	11
Clayfield	FJI	F	107
Clayfield	FJI	M	84
Clayfield	FRA	F	46
Clayfield	FRA	M	49
Clayfield	GBR	F	991
Clayfield	GBR	M	1161
Clayfield	GRC	F	11
Clayfield	GRC	M	14
Clayfield	HKG	F	99
Clayfield	HKG	M	78
Clayfield	HRV	F	21
Clayfield	HRV	M	16
Clayfield	IDN	F	57
Clayfield	IDN	M	36
Clayfield	IND	F	651
Clayfield	IND	M	817
Clayfield	IRL	F	106
Clayfield	IRL	M	129
Clayfield	IRN	F	98
Clayfield	IRN	M	110
Clayfield	IRQ	F	13
Clayfield	IRQ	M	21
Clayfield	ITA	F	168
Clayfield	ITA	M	171
Clayfield	JPN	F	139
Clayfield	JPN	M	57
Clayfield	KHM	F	8
Clayfield	KHM	M	4
Clayfield	KOR	F	178
Clayfield	KOR	M	101
Clayfield	LBN	F	10
Clayfield	LBN	M	12
Clayfield	LKA	F	67
Clayfield	LKA	M	92
Clayfield	MKD	F	11
Clayfield	MKD	M	15
Clayfield	MLT	F	8
Clayfield	MLT	M	12
Clayfield	MMR	F	19
Clayfield	MMR	M	28
Clayfield	MUS	F	14
Clayfield	MUS	M	12
Clayfield	MYS	F	93
Clayfield	MYS	M	81
Clayfield	NLD	F	45
Clayfield	NLD	M	52
Clayfield	NPL	F	174
Clayfield	NPL	M	193
Clayfield	NZL	F	896
Clayfield	NZL	M	961
Clayfield	PAK	F	23
Clayfield	PAK	M	34
Clayfield	PHL	F	280
Clayfield	PHL	M	136
Clayfield	PNG	F	160
Clayfield	PNG	M	96
Clayfield	POL	F	37
Clayfield	POL	M	30
Clayfield	SGP	F	54
Clayfield	SGP	M	46
Clayfield	THA	F	113
Clayfield	THA	M	54
Clayfield	TUR	F	10
Clayfield	TUR	M	8
Clayfield	TWN	F	116
Clayfield	TWN	M	62
Clayfield	USA	F	133
Clayfield	USA	M	120
Clayfield	VNM	F	69
Clayfield	VNM	M	49
Clayfield	ZAF	F	188
Clayfield	ZAF	M	165
Clayfield	ZWE	F	41
Clayfield	ZWE	M	43
Cleveland		F	1909
Cleveland		M	1654
Cleveland	AFG	M	3
Cleveland	AUS	F	17793
Cleveland	AUS	M	16909
Cleveland	BGD	F	3
Cleveland	BIH	F	11
Cleveland	BIH	M	9
Cleveland	CAN	F	83
Cleveland	CAN	M	46
Cleveland	CHL	F	10
Cleveland	CHL	M	9
Cleveland	CHN	F	129
Cleveland	CHN	M	84
Cleveland	DEU	F	137
Cleveland	DEU	M	128
Cleveland	EGY	F	14
Cleveland	EGY	M	16
Cleveland	FJI	F	43
Cleveland	FJI	M	32
Cleveland	FRA	F	28
Cleveland	FRA	M	23
Cleveland	GBR	F	2436
Cleveland	GBR	M	2475
Cleveland	GRC	F	17
Cleveland	GRC	M	17
Cleveland	HKG	F	45
Cleveland	HKG	M	33
Cleveland	HRV	F	34
Cleveland	HRV	M	34
Cleveland	IDN	F	35
Cleveland	IDN	M	24
Cleveland	IND	F	114
Cleveland	IND	M	115
Cleveland	IRL	F	83
Cleveland	IRL	M	92
Cleveland	IRN	F	16
Cleveland	IRN	M	10
Cleveland	IRQ	F	3
Cleveland	IRQ	M	6
Cleveland	ITA	F	61
Cleveland	ITA	M	75
Cleveland	JPN	F	34
Cleveland	JPN	M	18
Cleveland	KHM	F	4
Cleveland	KHM	M	7
Cleveland	KOR	F	30
Cleveland	KOR	M	16
Cleveland	LBN	F	4
Cleveland	LBN	M	5
Cleveland	LKA	F	40
Cleveland	LKA	M	47
Cleveland	MKD	F	3
Cleveland	MLT	F	18
Cleveland	MLT	M	18
Cleveland	MMR	F	9
Cleveland	MMR	M	9
Cleveland	MUS	F	12
Cleveland	MUS	M	8
Cleveland	MYS	F	59
Cleveland	MYS	M	40
Cleveland	NLD	F	156
Cleveland	NLD	M	112
Cleveland	NPL	F	9
Cleveland	NPL	M	11
Cleveland	NZL	F	1330
Cleveland	NZL	M	1273
Cleveland	PAK	F	8
Cleveland	PAK	M	5
Cleveland	PHL	F	140
Cleveland	PHL	M	62
Cleveland	PNG	F	78
Cleveland	PNG	M	64
Cleveland	POL	F	48
Cleveland	POL	M	32
Cleveland	SGP	F	33
Cleveland	SGP	M	26
Cleveland	THA	F	60
Cleveland	THA	M	19
Cleveland	TUR	M	4
Cleveland	TWN	F	53
Cleveland	TWN	M	30
Cleveland	USA	F	117
Cleveland	USA	M	101
Cleveland	VNM	F	38
Cleveland	VNM	M	26
Cleveland	ZAF	F	589
Cleveland	ZAF	M	553
Cleveland	ZWE	F	74
Cleveland	ZWE	M	62
Condamine		F	2523
Condamine		M	2628
Condamine	AFG	F	20
Condamine	AFG	M	25
Condamine	AUS	F	23790
Condamine	AUS	M	23864
Condamine	BGD	F	3
Condamine	BGD	M	9
Condamine	CAN	F	38
Condamine	CAN	M	27
Condamine	CHL	M	10
Condamine	CHN	F	61
Condamine	CHN	M	50
Condamine	DEU	F	48
Condamine	DEU	M	45
Condamine	EGY	F	9
Condamine	EGY	M	5
Condamine	FJI	F	25
Condamine	FJI	M	37
Condamine	FRA	F	3
Condamine	FRA	M	5
Condamine	GBR	F	526
Condamine	GBR	M	454
Condamine	GRC	M	3
Condamine	HKG	F	4
Condamine	HKG	M	7
Condamine	HRV	F	3
Condamine	HRV	M	4
Condamine	IDN	F	16
Condamine	IDN	M	6
Condamine	IND	F	129
Condamine	IND	M	354
Condamine	IRL	F	19
Condamine	IRL	M	24
Condamine	IRN	F	17
Condamine	IRN	M	12
Condamine	IRQ	F	69
Condamine	IRQ	M	73
Condamine	ITA	F	10
Condamine	ITA	M	17
Condamine	JPN	F	10
Condamine	JPN	M	5
Condamine	KHM	M	4
Condamine	KOR	F	15
Condamine	KOR	M	12
Condamine	LKA	F	29
Condamine	LKA	M	35
Condamine	MLT	F	5
Condamine	MLT	M	7
Condamine	MMR	F	6
Condamine	MMR	M	6
Condamine	MYS	F	38
Condamine	MYS	M	28
Condamine	NLD	F	57
Condamine	NLD	M	56
Condamine	NPL	F	43
Condamine	NPL	M	43
Condamine	NZL	F	355
Condamine	NZL	M	359
Condamine	PAK	F	13
Condamine	PAK	M	25
Condamine	PHL	F	314
Condamine	PHL	M	253
Condamine	PNG	F	64
Condamine	PNG	M	53
Condamine	POL	F	8
Condamine	POL	M	5
Condamine	SGP	F	9
Condamine	SGP	M	17
Condamine	THA	F	23
Condamine	THA	M	8
Condamine	TWN	F	13
Condamine	TWN	M	10
Condamine	USA	F	37
Condamine	USA	M	26
Condamine	VNM	F	15
Condamine	VNM	M	11
Condamine	ZAF	F	133
Condamine	ZAF	M	142
Condamine	ZWE	F	58
Condamine	ZWE	M	51
Cook		F	2920
Cook		M	3104
Cook	AUS	F	19487
Cook	AUS	M	20493
Cook	BIH	F	6
Cook	BIH	M	9
Cook	CAN	F	57
Cook	CAN	M	32
Cook	CHL	F	3
