SED_NAME16	Ancestry	responses
Williamstown (Western Metropolitan)	Croatian	958
Williamstown (Western Metropolitan)	Dutch	984
Williamstown (Western Metropolitan)	English	21586
Williamstown (Western Metropolitan)	Filipino	585
Williamstown (Western Metropolitan)	French	442
Williamstown (Western Metropolitan)	German	2447
Williamstown (Western Metropolitan)	Greek	3541
Williamstown (Western Metropolitan)	Hungarian	250
Williamstown (Western Metropolitan)	Indian	1154
Williamstown (Western Metropolitan)	Irish	9152
Williamstown (Western Metropolitan)	Italian	5068
Williamstown (Western Metropolitan)	Korean	71
Williamstown (Western Metropolitan)	Lebanese	2183
Williamstown (Western Metropolitan)	Macedonian	1210
Williamstown (Western Metropolitan)	Maltese	1542
Williamstown (Western Metropolitan)	Maori	314
Williamstown (Western Metropolitan)	NZ	868
Williamstown (Western Metropolitan)	(Other)	7224
Williamstown (Western Metropolitan)	Polish	1004
Williamstown (Western Metropolitan)	Russian	222
Williamstown (Western Metropolitan)	Scottish	6694
Williamstown (Western Metropolitan)	Serbian	584
Williamstown (Western Metropolitan)	South African	259
Williamstown (Western Metropolitan)	Spanish	292
Williamstown (Western Metropolitan)	Sri Lankan	250
Williamstown (Western Metropolitan)	Turkish	201
Williamstown (Western Metropolitan)	Vietnamese	1805
Williamstown (Western Metropolitan)	Welsh	506
Yan Yean (Northern Victoria)		4491
Yan Yean (Northern Victoria)	Australian	28494
Yan Yean (Northern Victoria)	Australian Aboriginal	147
Yan Yean (Northern Victoria)	Chinese	1091
Yan Yean (Northern Victoria)	Croatian	528
Yan Yean (Northern Victoria)	Dutch	1062
Yan Yean (Northern Victoria)	English	27826
Yan Yean (Northern Victoria)	Filipino	705
Yan Yean (Northern Victoria)	French	367
Yan Yean (Northern Victoria)	German	2857
Yan Yean (Northern Victoria)	Greek	2118
Yan Yean (Northern Victoria)	Hungarian	206
Yan Yean (Northern Victoria)	Indian	2139
Yan Yean (Northern Victoria)	Irish	8887
Yan Yean (Northern Victoria)	Italian	7226
Yan Yean (Northern Victoria)	Korean	85
Yan Yean (Northern Victoria)	Lebanese	455
Yan Yean (Northern Victoria)	Macedonian	1552
Yan Yean (Northern Victoria)	Maltese	1701
Yan Yean (Northern Victoria)	Maori	240
Yan Yean (Northern Victoria)	NZ	510
Yan Yean (Northern Victoria)	(Other)	6474
Yan Yean (Northern Victoria)	Polish	561
Yan Yean (Northern Victoria)	Russian	165
Yan Yean (Northern Victoria)	Scottish	7040
Yan Yean (Northern Victoria)	Serbian	222
Yan Yean (Northern Victoria)	South African	284
Yan Yean (Northern Victoria)	Spanish	328
Yan Yean (Northern Victoria)	Sri Lankan	677
Yan Yean (Northern Victoria)	Turkish	363
Yan Yean (Northern Victoria)	Vietnamese	213
Yan Yean (Northern Victoria)	Welsh	387
Yuroke (Northern Metropolitan)		4836
Yuroke (Northern Metropolitan)	Australian	15634
Yuroke (Northern Metropolitan)	Australian Aboriginal	104
Yuroke (Northern Metropolitan)	Chinese	1380
Yuroke (Northern Metropolitan)	Croatian	806
Yuroke (Northern Metropolitan)	Dutch	407
Yuroke (Northern Metropolitan)	English	13939
Yuroke (Northern Metropolitan)	Filipino	1902
Yuroke (Northern Metropolitan)	French	186
Yuroke (Northern Metropolitan)	German	1325
Yuroke (Northern Metropolitan)	Greek	2275
Yuroke (Northern Metropolitan)	Hungarian	144
Yuroke (Northern Metropolitan)	Indian	7903
Yuroke (Northern Metropolitan)	Irish	3838
Yuroke (Northern Metropolitan)	Italian	9913
Yuroke (Northern Metropolitan)	Korean	61
Yuroke (Northern Metropolitan)	Lebanese	2571
Yuroke (Northern Metropolitan)	Macedonian	818
Yuroke (Northern Metropolitan)	Maltese	2474
Yuroke (Northern Metropolitan)	Maori	435
Yuroke (Northern Metropolitan)	NZ	450
Yuroke (Northern Metropolitan)	(Other)	24925
Yuroke (Northern Metropolitan)	Polish	494
Yuroke (Northern Metropolitan)	Russian	127
Yuroke (Northern Metropolitan)	Scottish	3074
Yuroke (Northern Metropolitan)	Serbian	330
Yuroke (Northern Metropolitan)	South African	108
Yuroke (Northern Metropolitan)	Spanish	557
Yuroke (Northern Metropolitan)	Sri Lankan	2385
Yuroke (Northern Metropolitan)	Turkish	5709
Yuroke (Northern Metropolitan)	Vietnamese	456
Yuroke (Northern Metropolitan)	Welsh	136
No usual address (Vic.)		1995
No usual address (Vic.)	Australian	1895
No usual address (Vic.)	Australian Aboriginal	31
No usual address (Vic.)	Chinese	297
No usual address (Vic.)	Croatian	22
No usual address (Vic.)	Dutch	103
No usual address (Vic.)	English	1779
No usual address (Vic.)	Filipino	49
No usual address (Vic.)	French	49
No usual address (Vic.)	German	225
No usual address (Vic.)	Greek	75
No usual address (Vic.)	Hungarian	9
No usual address (Vic.)	Indian	145
No usual address (Vic.)	Irish	610
No usual address (Vic.)	Italian	244
No usual address (Vic.)	Korean	36
No usual address (Vic.)	Lebanese	42
No usual address (Vic.)	Macedonian	17
No usual address (Vic.)	Maltese	39
No usual address (Vic.)	Maori	48
No usual address (Vic.)	NZ	79
No usual address (Vic.)	(Other)	831
No usual address (Vic.)	Polish	44
No usual address (Vic.)	Russian	29
No usual address (Vic.)	Scottish	484
No usual address (Vic.)	Serbian	17
No usual address (Vic.)	South African	13
No usual address (Vic.)	Spanish	27
No usual address (Vic.)	Sri Lankan	23
No usual address (Vic.)	Turkish	55
No usual address (Vic.)	Vietnamese	95
No usual address (Vic.)	Welsh	37
Migratory - Offshore - Shipping (Vic.)		3
Migratory - Offshore - Shipping (Vic.)	Australian	9
Migratory - Offshore - Shipping (Vic.)	English	9
Migratory - Offshore - Shipping (Vic.)	Irish	5
Migratory - Offshore - Shipping (Vic.)	(Other)	3
Migratory - Offshore - Shipping (Vic.)	Russian	3
Migratory - Offshore - Shipping (Vic.)	Scottish	4
Albert		4440
Albert	Australian	24395
Albert	Australian Aboriginal	199
Albert	Chinese	1117
Albert	Croatian	273
Albert	Dutch	1239
Albert	English	30094
Albert	Filipino	637
Albert	French	463
Albert	German	3741
Albert	Greek	389
Albert	Hungarian	241
Albert	Indian	639
Albert	Irish	7342
Albert	Italian	1621
Albert	Korean	285
Albert	Lebanese	120
Albert	Macedonian	58
Albert	Maltese	395
Albert	Maori	2781
Albert	NZ	2176
Albert	(Other)	5532
Albert	Polish	440
Albert	Russian	223
Albert	Scottish	7097
Albert	Serbian	139
Albert	South African	714
Albert	Spanish	341
Albert	Sri Lankan	121
Albert	Turkish	130
Albert	Vietnamese	112
Albert	Welsh	508
Algester		2701
Algester	Australian	14971
Algester	Australian Aboriginal	127
Algester	Chinese	4439
Algester	Croatian	282
Algester	Dutch	818
Algester	English	16952
Algester	Filipino	1032
Algester	French	270
Algester	German	2500
Algester	Greek	272
Algester	Hungarian	215
Algester	Indian	2776
Algester	Irish	4689
Algester	Italian	1081
Algester	Korean	352
Algester	Lebanese	107
Algester	Macedonian	116
Algester	Maltese	148
Algester	Maori	1365
Algester	NZ	1017
Algester	(Other)	7678
Algester	Polish	346
Algester	Russian	169
Algester	Scottish	4523
Algester	Serbian	283
Algester	South African	431
Algester	Spanish	434
Algester	Sri Lankan	394
Algester	Turkish	58
Algester	Vietnamese	1923
Algester	Welsh	283
Ashgrove		2081
Ashgrove	Australian	16395
Ashgrove	Australian Aboriginal	93
Ashgrove	Chinese	969
Ashgrove	Croatian	114
Ashgrove	Dutch	756
Ashgrove	English	19458
Ashgrove	Filipino	299
Ashgrove	French	441
Ashgrove	German	2785
Ashgrove	Greek	307
Ashgrove	Hungarian	181
Ashgrove	Indian	600
Ashgrove	Irish	9043
Ashgrove	Italian	1642
Ashgrove	Korean	121
Ashgrove	Lebanese	71
Ashgrove	Macedonian	93
Ashgrove	Maltese	163
Ashgrove	Maori	180
Ashgrove	NZ	678
Ashgrove	(Other)	3745
Ashgrove	Polish	424
Ashgrove	Russian	179
Ashgrove	Scottish	6347
Ashgrove	Serbian	60
Ashgrove	South African	411
Ashgrove	Spanish	215
Ashgrove	Sri Lankan	126
Ashgrove	Turkish	30
Ashgrove	Vietnamese	85
Ashgrove	Welsh	428
Aspley		2047
Aspley	Australian	13820
Aspley	Australian Aboriginal	96
Aspley	Chinese	2007
Aspley	Croatian	123
Aspley	Dutch	623
Aspley	English	16188
Aspley	Filipino	855
Aspley	French	269
Aspley	German	2553
Aspley	Greek	396
Aspley	Hungarian	86
Aspley	Indian	2067
Aspley	Irish	5968
Aspley	Italian	2532
Aspley	Korean	144
Aspley	Lebanese	108
Aspley	Macedonian	37
Aspley	Maltese	135
Aspley	Maori	416
Aspley	NZ	600
Aspley	(Other)	4215
Aspley	Polish	293
Aspley	Russian	113
Aspley	Scottish	4778
Aspley	Serbian	36
Aspley	South African	337
Aspley	Spanish	210
Aspley	Sri Lankan	242
Aspley	Turkish	17
Aspley	Vietnamese	154
Aspley	Welsh	325
Barron River		4781
Barron River	Australian	20593
Barron River	Australian Aboriginal	559
Barron River	Chinese	1013
Barron River	Croatian	226
Barron River	Dutch	1303
Barron River	English	24189
Barron River	Filipino	554
Barron River	French	562
Barron River	German	3780
Barron River	Greek	356
Barron River	Hungarian	197
Barron River	Indian	506
Barron River	Irish	7740
Barron River	Italian	2499
Barron River	Korean	210
Barron River	Lebanese	60
Barron River	Macedonian	17
Barron River	Maltese	247
Barron River	Maori	400
Barron River	NZ	822
Barron River	(Other)	6259
Barron River	Polish	449
Barron River	Russian	186
Barron River	Scottish	6688
Barron River	Serbian	58
Barron River	South African	303
Barron River	Spanish	310
Barron River	Sri Lankan	117
Barron River	Turkish	35
Barron River	Vietnamese	95
Barron River	Welsh	520
Beaudesert		4799
Beaudesert	Australian	23638
Beaudesert	Australian Aboriginal	218
Beaudesert	Chinese	391
Beaudesert	Croatian	110
Beaudesert	Dutch	1086
Beaudesert	English	24309
Beaudesert	Filipino	283
Beaudesert	French	339
Beaudesert	German	5041
Beaudesert	Greek	235
Beaudesert	Hungarian	135
Beaudesert	Indian	226
Beaudesert	Irish	6786
Beaudesert	Italian	861
Beaudesert	Korean	104
Beaudesert	Lebanese	42
Beaudesert	Macedonian	17
Beaudesert	Maltese	145
Beaudesert	Maori	403
Beaudesert	NZ	971
Beaudesert	(Other)	2936
Beaudesert	Polish	335
Beaudesert	Russian	120
Beaudesert	Scottish	6306
Beaudesert	Serbian	56
Beaudesert	South African	170
Beaudesert	Spanish	201
Beaudesert	Sri Lankan	38
Beaudesert	Turkish	22
Beaudesert	Vietnamese	29
Beaudesert	Welsh	367
Brisbane Central		7427
Brisbane Central	Australian	12680
Brisbane Central	Australian Aboriginal	102
Brisbane Central	Chinese	5376
Brisbane Central	Croatian	162
Brisbane Central	Dutch	809
Brisbane Central	English	18183
Brisbane Central	Filipino	742
Brisbane Central	French	685
Brisbane Central	German	2957
Brisbane Central	Greek	466
Brisbane Central	Hungarian	175
Brisbane Central	Indian	1884
Brisbane Central	Irish	8314
Brisbane Central	Italian	2811
Brisbane Central	Korean	1488
Brisbane Central	Lebanese	177
Brisbane Central	Macedonian	33
Brisbane Central	Maltese	171
Brisbane Central	Maori	310
Brisbane Central	NZ	569
Brisbane Central	(Other)	9370
Brisbane Central	Polish	515
Brisbane Central	Russian	337
Brisbane Central	Scottish	5948
Brisbane Central	Serbian	128
Brisbane Central	South African	282
Brisbane Central	Spanish	643
Brisbane Central	Sri Lankan	206
Brisbane Central	Turkish	81
Brisbane Central	Vietnamese	384
Brisbane Central	Welsh	469
Broadwater		4433
Broadwater	Australian	14462
Broadwater	Australian Aboriginal	104
Broadwater	Chinese	1515
Broadwater	Croatian	246
Broadwater	Dutch	783
Broadwater	English	21218
Broadwater	Filipino	666
Broadwater	French	414
Broadwater	German	2480
Broadwater	Greek	433
Broadwater	Hungarian	204
Broadwater	Indian	505
Broadwater	Irish	5823
Broadwater	Italian	1262
Broadwater	Korean	211
Broadwater	Lebanese	124
Broadwater	Macedonian	73
Broadwater	Maltese	237
Broadwater	Maori	894
Broadwater	NZ	1038
Broadwater	(Other)	5120
Broadwater	Polish	386
Broadwater	Russian	293
Broadwater	Scottish	5361
Broadwater	Serbian	227
Broadwater	South African	277
Broadwater	Spanish	333
Broadwater	Sri Lankan	54
Broadwater	Turkish	125
Broadwater	Vietnamese	147
Broadwater	Welsh	415
Buderim		2898
Buderim	Australian	17832
Buderim	Australian Aboriginal	84
Buderim	Chinese	473
Buderim	Croatian	119
Buderim	Dutch	978
Buderim	English	22846
Buderim	Filipino	251
Buderim	French	403
Buderim	German	3262
Buderim	Greek	232
Buderim	Hungarian	90
Buderim	Indian	264
Buderim	Irish	6521
Buderim	Italian	1237
Buderim	Korean	129
Buderim	Lebanese	59
Buderim	Macedonian	7
Buderim	Maltese	191
Buderim	Maori	322
Buderim	NZ	924
Buderim	(Other)	3112
Buderim	Polish	311
Buderim	Russian	132
Buderim	Scottish	6313
Buderim	Serbian	31
Buderim	South African	498
Buderim	Spanish	239
Buderim	Sri Lankan	67
Buderim	Turkish	14
Buderim	Vietnamese	36
Buderim	Welsh	505
Bulimba		3295
Bulimba	Australian	16863
Bulimba	Australian Aboriginal	105
Bulimba	Chinese	1334
Bulimba	Croatian	197
Bulimba	Dutch	864
Bulimba	English	20446
Bulimba	Filipino	477
Bulimba	French	469
Bulimba	German	3013
Bulimba	Greek	682
Bulimba	Hungarian	175
Bulimba	Indian	1048
Bulimba	Irish	8614
Bulimba	Italian	1989
Bulimba	Korean	310
Bulimba	Lebanese	180
Bulimba	Macedonian	37
Bulimba	Maltese	165
Bulimba	Maori	422
Bulimba	NZ	838
Bulimba	(Other)	4826
Bulimba	Polish	463
Bulimba	Russian	274
Bulimba	Scottish	6357
Bulimba	Serbian	78
Bulimba	South African	354
Bulimba	Spanish	375
Bulimba	Sri Lankan	159
Bulimba	Turkish	43
Bulimba	Vietnamese	213
Bulimba	Welsh	427
Bundaberg		3457
Bundaberg	Australian	18082
Bundaberg	Australian Aboriginal	289
Bundaberg	Chinese	535
Bundaberg	Croatian	51
Bundaberg	Dutch	520
Bundaberg	English	18034
Bundaberg	Filipino	474
Bundaberg	French	166
Bundaberg	German	3962
Bundaberg	Greek	109
Bundaberg	Hungarian	73
Bundaberg	Indian	326
Bundaberg	Irish	4592
Bundaberg	Italian	1141
Bundaberg	Korean	134
Bundaberg	Lebanese	15
Bundaberg	Macedonian	8
Bundaberg	Maltese	178
Bundaberg	Maori	170
Bundaberg	NZ	310
Bundaberg	(Other)	1967
Bundaberg	Polish	130
Bundaberg	Russian	72
Bundaberg	Scottish	4544
Bundaberg	Serbian	20
Bundaberg	South African	74
Bundaberg	Spanish	139
Bundaberg	Sri Lankan	58
Bundaberg	Turkish	67
Bundaberg	Vietnamese	97
Bundaberg	Welsh	185
Bundamba		5875
Bundamba	Australian	24236
Bundamba	Australian Aboriginal	449
Bundamba	Chinese	1793
Bundamba	Croatian	181
Bundamba	Dutch	1242
Bundamba	English	27329
Bundamba	Filipino	1514
Bundamba	French	375
Bundamba	German	4686
Bundamba	Greek	295
Bundamba	Hungarian	231
Bundamba	Indian	2315
Bundamba	Irish	7016
Bundamba	Italian	1211
Bundamba	Korean	166
Bundamba	Lebanese	87
Bundamba	Macedonian	42
Bundamba	Maltese	257
Bundamba	Maori	2492
Bundamba	NZ	1655
Bundamba	(Other)	14679
Bundamba	Polish	515
Bundamba	Russian	202
Bundamba	Scottish	6805
Bundamba	Serbian	139
Bundamba	South African	380
Bundamba	Spanish	696
Bundamba	Sri Lankan	222
Bundamba	Turkish	58
Bundamba	Vietnamese	1508
Bundamba	Welsh	452
Burdekin		5452
Burdekin	Australian	20135
Burdekin	Australian Aboriginal	362
Burdekin	Chinese	510
Burdekin	Croatian	58
Burdekin	Dutch	479
Burdekin	English	16547
Burdekin	Filipino	387
Burdekin	French	243
Burdekin	German	2489
Burdekin	Greek	343
Burdekin	Hungarian	59
Burdekin	Indian	240
Burdekin	Irish	5190
Burdekin	Italian	3996
Burdekin	Korean	246
Burdekin	Lebanese	18
Burdekin	Macedonian	7
Burdekin	Maltese	134
Burdekin	Maori	213
Burdekin	NZ	309
Burdekin	(Other)	2715
Burdekin	Polish	157
Burdekin	Russian	65
Burdekin	Scottish	4852
Burdekin	Serbian	15
Burdekin	South African	137
Burdekin	Spanish	392
Burdekin	Sri Lankan	45
Burdekin	Turkish	26
Burdekin	Vietnamese	127
Burdekin	Welsh	231
Burleigh		3679
Burleigh	Australian	17588
Burleigh	Australian Aboriginal	114
Burleigh	Chinese	986
Burleigh	Croatian	206
Burleigh	Dutch	832
Burleigh	English	21698
Burleigh	Filipino	375
Burleigh	French	434
Burleigh	German	2569
Burleigh	Greek	400
Burleigh	Hungarian	198
Burleigh	Indian	325
Burleigh	Irish	6888
Burleigh	Italian	1511
Burleigh	Korean	137
Burleigh	Lebanese	116
Burleigh	Macedonian	60
Burleigh	Maltese	281
Burleigh	Maori	617
Burleigh	NZ	1078
Burleigh	(Other)	4091
Burleigh	Polish	364
Burleigh	Russian	172
Burleigh	Scottish	5853
Burleigh	Serbian	143
Burleigh	South African	288
Burleigh	Spanish	325
Burleigh	Sri Lankan	44
Burleigh	Turkish	76
Burleigh	Vietnamese	70
Burleigh	Welsh	453
Burnett		3506
Burnett	Australian	20121
Burnett	Australian Aboriginal	131
Burnett	Chinese	335
Burnett	Croatian	90
Burnett	Dutch	782
Burnett	English	20562
Burnett	Filipino	246
Burnett	French	259
Burnett	German	4234
Burnett	Greek	118
Burnett	Hungarian	104
Burnett	Indian	125
Burnett	Irish	5167
Burnett	Italian	1121
Burnett	Korean	46
Burnett	Lebanese	28
Burnett	Macedonian	9
Burnett	Maltese	244
Burnett	Maori	200
Burnett	NZ	469
Burnett	(Other)	2058
Burnett	Polish	203
Burnett	Russian	114
Burnett	Scottish	5217
Burnett	Serbian	30
Burnett	South African	178
Burnett	Spanish	120
Burnett	Sri Lankan	37
Burnett	Turkish	47
Burnett	Vietnamese	48
Burnett	Welsh	301
Cairns		7320
Cairns	Australian	18648
Cairns	Australian Aboriginal	885
Cairns	Chinese	1803
Cairns	Croatian	232
Cairns	Dutch	703
Cairns	English	18356
Cairns	Filipino	1412
Cairns	French	426
Cairns	German	2794
Cairns	Greek	347
Cairns	Hungarian	164
Cairns	Indian	1023
Cairns	Irish	6409
Cairns	Italian	2657
Cairns	Korean	783
Cairns	Lebanese	53
Cairns	Macedonian	14
Cairns	Maltese	182
Cairns	Maori	407
Cairns	NZ	609
Cairns	(Other)	9655
Cairns	Polish	306
Cairns	Russian	145
Cairns	Scottish	5012
Cairns	Serbian	57
Cairns	South African	107
Cairns	Spanish	374
Cairns	Sri Lankan	123
Cairns	Turkish	42
Cairns	Vietnamese	253
Cairns	Welsh	331
Callide		4599
Callide	Australian	20410
Callide	Australian Aboriginal	1480
Callide	Chinese	254
Callide	Croatian	21
Callide	Dutch	558
Callide	English	16665
Callide	Filipino	397
Callide	French	138
Callide	German	4512
Callide	Greek	98
Callide	Hungarian	79
Callide	Indian	117
Callide	Irish	4355
Callide	Italian	528
Callide	Korean	81
Callide	Lebanese	28
Callide	Macedonian	3
Callide	Maltese	71
Callide	Maori	156
Callide	NZ	269
Callide	(Other)	1659
Callide	Polish	112
Callide	Russian	67
Callide	Scottish	4274
Callide	Serbian	20
Callide	South African	100
Callide	Spanish	93
Callide	Sri Lankan	48
Callide	Turkish	11
Callide	Vietnamese	126
Callide	Welsh	169
Caloundra		3124
Caloundra	Australian	19787
Caloundra	Australian Aboriginal	159
Caloundra	Chinese	406
Caloundra	Croatian	90
Caloundra	Dutch	927
Caloundra	English	22992
Caloundra	Filipino	265
Caloundra	French	327
Caloundra	German	3365
Caloundra	Greek	251
Caloundra	Hungarian	119
Caloundra	Indian	248
Caloundra	Irish	6691
Caloundra	Italian	1078
Caloundra	Korean	36
Caloundra	Lebanese	53
Caloundra	Macedonian	13
Caloundra	Maltese	182
Caloundra	Maori	401
Caloundra	NZ	896
Caloundra	(Other)	2654
Caloundra	Polish	232
Caloundra	Russian	85
Caloundra	Scottish	6076
Caloundra	Serbian	29
Caloundra	South African	239
Caloundra	Spanish	172
Caloundra	Sri Lankan	39
Caloundra	Turkish	21
Caloundra	Vietnamese	30
Caloundra	Welsh	424
Capalaba		2013
Capalaba	Australian	17839
Capalaba	Australian Aboriginal	147
Capalaba	Chinese	651
Capalaba	Croatian	175
Capalaba	Dutch	871
Capalaba	English	20669
Capalaba	Filipino	522
Capalaba	French	325
Capalaba	German	3041
Capalaba	Greek	363
Capalaba	Hungarian	152
Capalaba	Indian	511
Capalaba	Irish	6001
Capalaba	Italian	1148
Capalaba	Korean	43
Capalaba	Lebanese	82
Capalaba	Macedonian	14
Capalaba	Maltese	142
Capalaba	Maori	893
Capalaba	NZ	1058
Capalaba	(Other)	3316
Capalaba	Polish	332
Capalaba	Russian	177
Capalaba	Scottish	5536
Capalaba	Serbian	53
Capalaba	South African	354
Capalaba	Spanish	209
Capalaba	Sri Lankan	88
Capalaba	Turkish	41
Capalaba	Vietnamese	82
Capalaba	Welsh	357
Chatsworth		2184
Chatsworth	Australian	16375
Chatsworth	Australian Aboriginal	96
Chatsworth	Chinese	2293
Chatsworth	Croatian	221
Chatsworth	Dutch	762
Chatsworth	English	18633
Chatsworth	Filipino	562
Chatsworth	French	341
Chatsworth	German	2798
Chatsworth	Greek	1262
Chatsworth	Hungarian	136
Chatsworth	Indian	1336
Chatsworth	Irish	6841
Chatsworth	Italian	2278
Chatsworth	Korean	400
Chatsworth	Lebanese	182
Chatsworth	Macedonian	46
Chatsworth	Maltese	153
Chatsworth	Maori	567
Chatsworth	NZ	855
Chatsworth	(Other)	5030
Chatsworth	Polish	382
Chatsworth	Russian	342
Chatsworth	Scottish	5573
Chatsworth	Serbian	112
Chatsworth	South African	620
Chatsworth	Spanish	298
Chatsworth	Sri Lankan	242
Chatsworth	Turkish	40
Chatsworth	Vietnamese	338
Chatsworth	Welsh	383
Clayfield		3799
Clayfield	Australian	15677
Clayfield	Australian Aboriginal	126
Clayfield	Chinese	1526
Clayfield	Croatian	108
Clayfield	Dutch	728
Clayfield	English	19297
Clayfield	Filipino	576
Clayfield	French	444
Clayfield	German	2872
Clayfield	Greek	518
Clayfield	Hungarian	144
Clayfield	Indian	1736
Clayfield	Irish	8997
Clayfield	Italian	2320
Clayfield	Korean	325
Clayfield	Lebanese	184
Clayfield	Macedonian	43
Clayfield	Maltese	160
Clayfield	Maori	267
Clayfield	NZ	664
Clayfield	(Other)	5424
Clayfield	Polish	385
Clayfield	Russian	183
Clayfield	Scottish	6234
Clayfield	Serbian	76
Clayfield	South African	218
Clayfield	Spanish	278
Clayfield	Sri Lankan	172
Clayfield	Turkish	23
Clayfield	Vietnamese	148
Clayfield	Welsh	420
Cleveland		2619
Cleveland	Australian	16593
Cleveland	Australian Aboriginal	187
Cleveland	Chinese	801
Cleveland	Croatian	206
Cleveland	Dutch	1097
Cleveland	English	23085
Cleveland	Filipino	271
Cleveland	French	312
Cleveland	German	3006
Cleveland	Greek	368
Cleveland	Hungarian	138
Cleveland	Indian	387
Cleveland	Irish	6479
Cleveland	Italian	1278
Cleveland	Korean	54
Cleveland	Lebanese	101
Cleveland	Macedonian	23
Cleveland	Maltese	203
Cleveland	Maori	568
Cleveland	NZ	852
Cleveland	(Other)	3383
Cleveland	Polish	391
Cleveland	Russian	189
Cleveland	Scottish	6370
Cleveland	Serbian	95
Cleveland	South African	719
Cleveland	Spanish	184
Cleveland	Sri Lankan	98
Cleveland	Turkish	31
Cleveland	Vietnamese	101
Cleveland	Welsh	508
Condamine		4310
Condamine	Australian	25681
Condamine	Australian Aboriginal	239
Condamine	Chinese	433
Condamine	Croatian	38
Condamine	Dutch	683
Condamine	English	20894
Condamine	Filipino	612
Condamine	French	180
Condamine	German	6553
Condamine	Greek	111
Condamine	Hungarian	56
Condamine	Indian	506
Condamine	Irish	7006
Condamine	Italian	683
Condamine	Korean	38
Condamine	Lebanese	71
Condamine	Macedonian	9
Condamine	Maltese	56
Condamine	Maori	207
Condamine	NZ	335
Condamine	(Other)	2897
Condamine	Polish	207
Condamine	Russian	81
Condamine	Scottish	5614
Condamine	Serbian	13
Condamine	South African	171
Condamine	Spanish	125
Condamine	Sri Lankan	55
Condamine	Turkish	7
Condamine	Vietnamese	37
Condamine	Welsh	210
Cook		5734
Cook	Australian	15295
Cook	Australian Aboriginal	8137
Cook	Chinese	501
Cook	Croatian	180
Cook	Dutch	504
Cook	English	11919
Cook	Filipino	358
Cook	French	288
Cook	German	1928
Cook	Greek	125
Cook	Hungarian	70
Cook	Indian	173
Cook	Irish	3832
Cook	Italian	2772
Cook	Korean	81
Cook	Lebanese	27
Cook	Maltese	83
Cook	Maori	188
Cook	NZ	333
Cook	(Other)	10946
Cook	Polish	185
Cook	Russian	57
Cook	Scottish	3226
Cook	Serbian	36
Cook	South African	104
Cook	Spanish	207
Cook	Sri Lankan	40
Cook	Turkish	13
Cook	Vietnamese	42
Cook	Welsh	151
Coomera		6107
Coomera	Australian	24500
Coomera	Australian Aboriginal	187
Coomera	Chinese	1482
Coomera	Croatian	254
Coomera	Dutch	1328
Coomera	English	31015
Coomera	Filipino	686
Coomera	French	468
Coomera	German	4037
Coomera	Greek	452
Coomera	Hungarian	232
Coomera	Indian	614
Coomera	Irish	7402
Coomera	Italian	1630
Coomera	Korean	298
Coomera	Lebanese	158
Coomera	Macedonian	43
Coomera	Maltese	314
Coomera	Maori	2678
Coomera	NZ	2010
Coomera	(Other)	6404
Coomera	Polish	448
Coomera	Russian	314
Coomera	Scottish	7214
Coomera	Serbian	150
Coomera	South African	846
Coomera	Spanish	337
Coomera	Sri Lankan	78
Coomera	Turkish	246
Coomera	Vietnamese	122
Coomera	Welsh	530
Currumbin		3560
Currumbin	Australian	17819
Currumbin	Australian Aboriginal	151
Currumbin	Chinese	463
Currumbin	Croatian	126
Currumbin	Dutch	848
Currumbin	English	21169
Currumbin	Filipino	281
Currumbin	French	406
Currumbin	German	2420
Currumbin	Greek	280
Currumbin	Hungarian	133
Currumbin	Indian	187
Currumbin	Irish	6745
Currumbin	Italian	1273
Currumbin	Korean	35
Currumbin	Lebanese	93
Currumbin	Macedonian	48
Currumbin	Maltese	187
Currumbin	Maori	485
Currumbin	NZ	790
Currumbin	(Other)	3284
Currumbin	Polish	347
Currumbin	Russian	169
Currumbin	Scottish	5518
Currumbin	Serbian	87
Currumbin	South African	222
Currumbin	Spanish	237
Currumbin	Sri Lankan	37
Currumbin	Turkish	32
Currumbin	Vietnamese	44
Currumbin	Welsh	416
Dalrymple		5750
Dalrymple	Australian	20802
Dalrymple	Australian Aboriginal	408
Dalrymple	Chinese	401
Dalrymple	Croatian	72
Dalrymple	Dutch	560
Dalrymple	English	17755
Dalrymple	Filipino	418
Dalrymple	French	225
Dalrymple	German	2645
Dalrymple	Greek	127
Dalrymple	Hungarian	63
Dalrymple	Indian	191
Dalrymple	Irish	5732
Dalrymple	Italian	2187
Dalrymple	Korean	29
Dalrymple	Lebanese	23
Dalrymple	Macedonian	3
Dalrymple	Maltese	157
Dalrymple	Maori	276
Dalrymple	NZ	415
Dalrymple	(Other)	2211
Dalrymple	Polish	175
Dalrymple	Russian	70
Dalrymple	Scottish	4816
Dalrymple	Serbian	15
Dalrymple	South African	155
Dalrymple	Spanish	147
Dalrymple	Sri Lankan	29
Dalrymple	Turkish	6
Dalrymple	Vietnamese	31
Dalrymple	Welsh	274
Everton		1875
Everton	Australian	17462
Everton	Australian Aboriginal	84
Everton	Chinese	920
Everton	Croatian	107
Everton	Dutch	814
Everton	English	19067
Everton	Filipino	378
Everton	French	310
Everton	German	2914
Everton	Greek	250
Everton	Hungarian	139
Everton	Indian	638
Everton	Irish	7183
Everton	Italian	1800
Everton	Korean	61
Everton	Lebanese	57
Everton	Macedonian	24
Everton	Maltese	154
