SSC_CODE_2016,Num_Psns_UR_1_FamHhold,Num_Psns_UR_1_NonFamHhold,Num_Psns_UR_1_Total,Num_Psns_UR_2_FamHhold,Num_Psns_UR_2_NonFamHhold,Num_Psns_UR_2_Total,Num_Psns_UR_3_FamHhold,Num_Psns_UR_3_NonFamHhold,Num_Psns_UR_3_Total,Num_Psns_UR_4_FamHhold,Num_Psns_UR_4_NonFamHhold,Num_Psns_UR_4_Total,Num_Psns_UR_5_FamHhold,Num_Psns_UR_5_NonFamHhold,Num_Psns_UR_5_Total,Num_Psns_UR_6mo_FamHhold,Num_Psns_UR_6mo_NonFamHhold,Num_Psns_UR_6mo_Total,Total_FamHhold,Total_NonFamHhold,Total_Total
SSC10273,..,385,385,431,49,483,213,3,209,218,0,215,79,0,84,37,0,37,976,437,1409
SSC10274,..,9,9,14,0,14,10,0,10,7,0,7,3,0,3,0,0,0,36,9,42
SSC10275,..,3,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,5,8,13
SSC10276,..,953,953,972,69,1043,380,9,393,370,3,374,137,0,137,44,0,44,1908,1035,2943
SSC10277,..,459,459,710,23,738,383,4,381,409,0,412,158,0,162,76,0,76,1735,488,2223
SSC10278,..,115,115,148,6,153,69,0,72,50,0,50,17,0,17,3,0,3,295,123,419
SSC10279,..,933,933,1099,138,1233,763,24,786,686,10,695,356,4,360,242,3,250,3144,1112,4256
SSC10280,..,17,17,39,3,40,10,0,10,12,0,12,10,0,10,7,0,7,73,23,95
SSC10281,..,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5
SSC10282,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8
SSC10283,..,579,579,790,28,818,403,11,416,636,0,636,301,0,302,112,0,112,2244,612,2858
SSC10284,..,80,80,86,9,94,20,0,20,17,0,17,7,0,7,10,0,10,153,84,238
SSC10285,..,4,4,12,0,18,3,0,3,3,0,3,3,0,3,0,0,0,25,7,27
SSC10286,..,19,19,26,0,26,3,0,3,11,0,11,0,0,0,0,0,0,46,16,62
SSC10287,..,26,26,21,0,22,6,0,6,6,0,6,3,0,3,0,0,0,32,23,60
SSC10288,..,13,13,13,0,13,3,0,3,3,0,3,0,0,0,0,0,0,21,13,37
SSC10289,..,67,67,69,3,70,24,0,24,19,0,19,9,0,9,3,0,3,123,66,187
SSC10290,..,20,20,18,0,20,11,0,11,9,0,9,0,0,0,4,0,4,36,22,56
SSC10291,..,12,12,28,0,28,8,0,8,9,0,9,4,0,4,3,0,3,61,12,73
SSC10292,..,3,3,13,0,13,3,0,3,0,0,0,0,0,0,0,0,0,21,3,24
SSC10293,..,9,9,12,0,12,3,0,3,3,0,3,6,0,6,3,0,3,25,9,31
SSC10294,..,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,9
SSC10295,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
SSC10296,..,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7
SSC10297,..,87,87,236,8,243,143,0,140,197,0,197,93,0,100,33,0,33,703,101,805
SSC10298,..,9,9,32,0,32,10,0,10,11,0,11,7,0,7,3,0,3,62,9,66
SSC10299,..,447,447,557,62,625,497,34,533,511,20,536,279,18,296,257,21,275,2105,608,2719
SSC10300,..,9,9,11,0,11,5,0,5,3,0,3,5,0,5,0,0,0,27,9,36
SSC10301,..,355,355,429,32,462,192,5,203,155,3,158,54,0,54,28,4,35,861,395,1257
SSC10302,..,9,9,33,0,29,10,0,10,7,0,7,4,0,4,0,0,0,54,8,57
SSC10303,..,717,717,816,63,878,417,5,424,438,3,442,188,3,188,109,0,109,1964,785,2750
SSC10304,..,668,668,848,60,905,493,11,501,519,3,523,227,0,227,101,0,101,2189,735,2930
SSC10305,..,44,44,63,5,67,54,3,51,58,0,58,42,0,42,39,0,39,250,48,302
SSC10306,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10307,..,231,231,256,17,269,71,3,77,49,0,49,18,0,18,14,0,14,409,249,657
SSC10308,..,193,193,385,13,405,291,3,298,371,0,374,160,0,160,73,0,73,1277,210,1492
SSC10309,..,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3
SSC10310,..,224,224,477,19,498,336,0,336,431,0,428,169,0,169,69,0,69,1478,240,1720
SSC10311,..,9,9,18,0,17,3,0,3,3,0,3,0,0,0,0,0,0,23,8,30
SSC10312,..,74,74,72,7,79,19,0,23,18,0,18,6,0,6,5,0,5,118,82,199
SSC10313,..,30,30,45,3,52,19,0,19,15,0,15,4,0,4,3,0,3,82,28,115
SSC10314,..,6,6,12,0,12,3,0,3,0,0,0,4,0,4,0,0,0,25,6,30
SSC10315,..,4,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,4,10
SSC10316,..,148,148,149,12,159,64,0,64,63,0,63,26,0,26,7,0,7,300,160,459
SSC10317,..,3,3,0,0,0,3,0,3,4,0,4,0,0,0,0,0,0,7,3,8
SSC10318,..,190,190,166,9,180,44,0,44,51,0,51,19,0,19,10,0,10,292,205,495
SSC10319,..,10,10,13,0,17,15,0,17,8,0,10,4,0,4,12,0,12,49,15,67
SSC10320,..,49,49,112,4,113,28,0,28,29,0,32,15,0,15,3,0,3,191,58,246
SSC10321,..,4,4,7,0,7,3,0,3,0,0,0,0,0,0,0,0,0,8,4,11
SSC10322,..,280,280,437,14,449,108,3,108,115,0,115,54,0,54,16,0,16,735,295,1028
SSC10323,..,3,3,12,0,12,0,0,0,4,0,4,0,0,0,0,0,0,18,3,26
SSC10324,..,0,0,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8,0,14
SSC10325,..,6,6,14,0,14,8,0,8,3,0,3,3,0,3,3,0,3,32,6,35
SSC10326,..,6,6,7,0,7,0,0,0,3,0,3,0,0,0,0,0,0,11,6,14
SSC10327,..,3,3,16,0,17,9,0,9,3,0,3,6,0,6,0,0,0,32,5,40
SSC10328,..,22,22,23,0,24,9,0,9,10,0,10,4,0,4,0,0,0,49,24,70
SSC10329,..,6,6,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,6,17
SSC10330,..,148,148,220,17,237,155,7,157,174,4,176,51,0,51,30,0,30,635,170,809
SSC10331,..,632,632,868,55,919,589,22,617,656,7,665,305,8,308,192,3,201,2613,720,3339
SSC10332,..,0,0,14,0,10,4,0,4,7,0,7,0,0,0,0,0,0,18,4,23
SSC10333,..,28,28,59,3,62,42,0,42,23,3,21,13,0,13,8,0,8,140,37,169
SSC10334,..,1185,1185,1494,109,1604,1122,27,1148,1191,19,1210,539,8,542,367,3,372,4708,1343,6049
SSC10335,..,288,288,378,29,415,244,12,255,278,0,273,112,0,113,51,0,53,1065,335,1397
SSC10336,..,6,6,3,0,3,3,0,3,3,0,3,0,0,0,0,0,0,17,6,20
SSC10337,..,10,10,14,0,14,3,0,3,7,0,7,4,0,4,0,0,0,28,10,32
SSC10338,..,12,12,20,3,16,4,0,4,3,0,3,4,0,4,0,0,0,26,10,37
SSC10339,..,3,3,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,3,14
SSC10340,..,271,271,345,28,368,251,0,250,152,0,152,117,0,119,119,0,119,983,299,1281
SSC10341,..,7,7,16,0,20,3,0,3,7,0,7,0,0,0,3,0,3,31,7,38
SSC10342,..,8,8,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,13,4,20
SSC10343,..,4,4,5,0,5,0,0,0,3,0,3,0,0,0,0,0,0,15,4,14
SSC10344,..,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,8
SSC10345,..,7,7,20,0,22,4,0,4,8,0,8,3,0,3,0,0,0,31,3,42
SSC10346,..,33,33,36,0,36,12,0,12,9,0,9,3,0,3,0,0,0,56,36,94
SSC10347,..,30,30,32,0,37,23,0,27,28,0,28,12,0,12,5,0,6,103,38,141
SSC10348,..,244,244,407,42,455,190,4,193,181,0,181,89,0,89,33,0,33,900,288,1192
SSC10349,..,38,38,60,0,61,17,0,17,30,0,30,23,0,23,14,0,14,139,41,182
SSC10350,..,19,19,45,0,43,14,0,14,9,0,9,9,0,9,3,0,3,79,18,92
SSC10351,..,149,149,350,9,359,194,3,196,310,4,314,107,0,107,31,0,31,995,157,1155
SSC10352,..,0,0,4,0,4,0,0,0,3,0,3,3,0,3,0,0,0,8,0,11
SSC10353,..,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
SSC10354,..,14,14,21,0,19,7,0,7,7,0,7,5,0,5,0,0,0,40,14,49
SSC10355,..,23,23,26,4,32,10,0,13,5,0,5,3,0,3,8,0,8,53,31,83
SSC10356,..,10,10,9,0,9,0,0,0,6,0,6,0,0,0,0,0,0,12,10,26
SSC10357,..,8,8,19,0,19,14,0,14,14,0,14,3,0,3,3,0,3,54,8,63
SSC10358,..,51,51,79,0,80,33,0,37,31,0,31,16,0,16,7,0,7,174,54,222
SSC10359,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10360,..,3,3,6,0,6,3,0,3,6,0,6,3,0,3,0,0,0,24,3,25
SSC10361,..,14,14,10,0,10,7,0,7,4,0,4,0,0,0,3,0,3,28,14,37
SSC10362,..,63,63,77,3,79,29,0,29,23,0,23,14,0,14,5,0,5,148,68,216
SSC10363,..,32,32,39,0,39,4,0,4,13,0,13,9,0,9,7,0,7,64,32,93
SSC10364,..,3,3,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,8,3,14
SSC10365,..,224,224,231,16,248,58,0,58,37,0,33,19,0,19,7,0,7,350,247,599
SSC10366,..,0,0,4,0,4,4,0,4,0,0,0,0,0,0,0,0,0,8,0,9
SSC10367,..,17,17,41,3,45,3,0,3,9,0,9,4,0,4,0,0,0,61,13,75
SSC10368,..,3,3,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,5,3,10
SSC10369,..,12,12,15,0,15,8,0,6,4,0,4,0,0,0,0,0,0,31,13,45
SSC10370,..,23,23,40,3,43,17,0,17,14,0,14,8,0,8,9,0,9,85,26,109
SSC10371,..,10,10,25,0,24,9,0,9,9,0,9,4,0,4,3,0,3,51,15,64
SSC10372,..,97,97,96,6,96,27,0,24,18,0,18,12,0,12,3,0,3,154,102,259
SSC10373,..,8,8,10,0,10,0,0,0,4,0,4,14,0,14,3,0,3,32,8,45
SSC10374,..,336,336,399,32,434,202,5,210,191,5,201,58,3,65,11,0,11,866,387,1250
SSC10375,..,3,3,3,0,3,3,0,5,0,0,0,0,0,0,0,0,0,5,9,14
SSC10376,..,7,7,4,0,4,0,0,0,5,0,5,0,0,0,0,0,0,13,7,18
SSC10377,..,226,226,181,58,242,114,40,155,73,40,113,50,17,69,27,14,41,443,395,835
SSC10378,..,4,4,5,0,9,0,0,0,3,0,3,0,0,0,0,0,0,11,6,16
SSC10379,..,157,157,192,20,216,163,0,165,179,0,179,80,0,80,113,0,114,725,182,905
SSC10380,..,13,13,25,0,24,13,0,13,10,0,10,6,0,6,0,0,0,59,11,75
SSC10381,..,12,12,23,3,27,9,0,9,10,0,10,0,0,0,0,0,0,48,19,65
SSC10382,..,5,5,10,0,10,3,0,3,0,0,0,0,0,0,0,0,0,17,5,20
SSC10383,..,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,0,7
SSC10384,..,113,113,187,10,193,29,0,29,22,0,28,14,0,14,0,0,0,256,123,381
SSC10385,..,25,25,47,0,50,31,0,31,28,0,28,15,0,15,15,0,15,142,29,166
SSC10386,..,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8
SSC10387,..,16,16,43,0,43,15,0,15,12,0,12,12,0,12,3,0,3,81,19,104
SSC10388,..,9,9,24,0,24,5,0,5,11,0,11,9,0,9,4,0,4,51,9,58
SSC10389,..,13,13,34,0,36,9,0,9,3,0,3,3,0,3,9,0,9,56,20,74
SSC10390,..,275,275,320,20,338,168,6,176,153,0,153,63,0,63,28,0,28,739,299,1038
SSC10391,..,241,241,369,10,381,212,4,214,203,3,205,89,0,89,44,0,44,916,262,1175
SSC10392,..,214,214,244,29,275,223,0,226,132,0,136,89,0,89,94,0,94,795,243,1034
SSC10393,..,664,664,708,69,777,214,4,222,180,4,181,58,0,56,20,0,20,1178,735,1912
SSC10394,..,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
SSC10395,..,23,23,20,3,21,5,0,5,3,0,3,0,0,0,7,0,7,35,30,67
SSC10396,..,241,241,251,19,271,102,0,101,94,0,94,45,0,45,10,0,10,507,261,763
SSC10397,..,2790,2790,3642,339,3977,2940,101,3045,2695,41,2730,1286,21,1307,1047,15,1062,11610,3300,14915
SSC10398,..,8,8,11,0,11,7,0,7,5,0,5,0,0,0,3,0,3,30,8,37
SSC10399,..,220,220,249,32,281,108,5,113,88,0,88,42,0,42,15,0,15,501,254,752
SSC10400,..,54,54,134,7,141,162,0,162,197,0,196,114,0,111,92,0,90,699,71,769
SSC10401,..,14,14,22,3,28,21,0,21,20,0,20,16,0,16,18,0,18,97,22,113
SSC10402,..,12,12,18,0,15,6,0,6,12,0,12,3,0,3,5,0,5,42,9,53
SSC10403,..,319,319,458,17,475,306,3,314,433,0,433,231,0,232,127,0,127,1559,341,1904
SSC10404,..,3,3,4,0,6,4,0,4,3,0,3,0,0,0,0,0,0,18,9,24
SSC10405,..,3,3,8,0,8,0,0,0,0,0,0,0,0,0,0,0,0,13,3,15
SSC10406,..,27,27,44,0,44,12,0,12,5,0,5,3,0,3,0,0,0,62,27,86
SSC10407,..,468,468,841,37,875,457,5,458,492,0,492,206,0,205,87,0,87,2081,502,2584
SSC10408,..,4,4,16,0,16,8,0,8,7,0,7,0,0,0,0,0,0,38,4,45
SSC10409,..,16,16,32,0,33,17,0,17,42,0,42,18,0,18,8,0,8,116,15,137
SSC10410,..,370,370,397,13,413,192,0,192,162,0,162,76,0,76,43,0,43,861,386,1253
SSC10411,..,404,404,544,42,582,433,9,446,447,0,447,195,0,195,79,0,79,1692,458,2153
SSC10412,..,12,12,18,3,20,4,0,4,3,0,3,8,0,8,3,0,3,38,14,55
SSC10413,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10414,..,136,136,169,15,180,48,6,54,45,0,45,8,0,8,4,0,4,280,153,431
SSC10415,..,344,344,614,51,664,351,14,367,394,0,397,199,0,199,119,0,119,1684,404,2094
SSC10416,..,46,46,32,9,39,3,0,3,10,0,10,0,0,0,0,0,0,48,50,101
SSC10417,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10418,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7
SSC10419,..,7,7,13,0,14,3,0,3,3,0,3,0,0,0,0,0,0,20,5,22
SSC10420,..,19,19,37,0,38,7,0,13,5,0,5,6,0,6,0,0,0,56,19,73
SSC10421,..,94,94,188,10,194,83,0,83,102,0,102,50,0,50,26,0,26,445,101,550
SSC10422,..,420,420,674,54,729,306,9,313,284,5,287,126,0,126,58,0,58,1446,481,1923
SSC10423,..,5,5,6,0,9,0,0,0,3,0,3,0,0,0,0,0,0,18,6,22
SSC10424,..,4,4,22,0,21,5,0,5,4,0,4,8,0,8,0,0,0,37,7,44
SSC10425,..,57,57,127,0,123,58,0,60,62,0,62,24,0,24,10,0,10,276,55,334
SSC10426,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7
SSC10427,..,13,13,23,0,23,5,0,5,4,0,4,6,0,6,0,0,0,35,16,52
SSC10428,..,5,5,14,0,14,0,0,0,0,0,0,3,0,3,0,0,0,25,7,29
SSC10429,..,33,33,45,0,51,18,0,23,16,0,16,14,0,16,13,0,13,112,36,142
SSC10430,..,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
SSC10431,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10432,..,11,11,16,0,16,6,0,6,3,0,3,3,0,3,3,0,3,35,11,52
SSC10433,..,3,3,6,0,6,3,0,3,0,0,0,0,0,0,0,0,0,9,3,18
SSC10434,..,72,72,119,7,124,43,0,43,31,0,31,18,0,18,12,0,12,215,81,296
SSC10435,..,6,6,16,3,14,4,0,4,0,0,0,0,0,0,0,0,0,20,8,29
SSC10436,..,7,7,10,0,14,3,0,3,3,0,3,0,0,0,3,0,3,26,8,31
SSC10437,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SSC10438,..,21,21,33,0,34,16,0,16,9,0,9,5,0,5,6,0,6,67,19,87
SSC10439,..,283,283,358,35,396,160,7,168,182,0,182,76,0,76,23,0,23,798,327,1128
SSC10440,..,13,13,13,0,12,7,0,7,0,0,0,0,0,0,0,0,0,22,16,36
SSC10441,..,67,67,74,9,80,40,0,40,50,0,50,16,0,16,38,0,38,209,77,285
SSC10442,..,131,131,144,15,157,53,3,53,44,0,50,19,0,19,15,0,15,275,149,423
SSC10443,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10444,..,10,10,21,0,21,7,0,7,6,0,6,8,0,8,3,0,3,40,10,52
SSC10445,..,0,0,16,0,19,0,0,0,4,0,4,3,0,3,0,0,0,26,3,29
SSC10446,..,4,4,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,13,4,18
SSC10447,..,12,12,7,3,11,3,0,3,0,0,0,0,0,0,0,0,0,19,9,26
SSC10448,..,7,7,10,0,12,0,0,0,3,0,3,6,0,6,0,0,0,27,6,36
SSC10449,..,194,194,258,20,280,120,3,122,88,0,88,42,0,42,26,0,33,534,215,755
SSC10450,..,53,53,134,11,149,47,0,47,61,0,61,28,0,28,7,0,7,282,61,347
SSC10451,..,110,110,296,12,311,169,0,169,229,0,229,96,0,96,35,0,35,828,122,948
SSC10452,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10453,..,915,915,931,60,996,326,6,330,264,5,268,127,0,125,66,0,67,1709,989,2696
SSC10454,..,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
SSC10455,..,182,182,185,15,200,78,4,79,59,0,59,23,0,23,14,0,14,350,203,549
SSC10456,..,10,10,10,0,10,6,0,6,7,0,7,3,0,3,0,0,0,30,10,42
SSC10457,..,16,16,53,0,53,12,0,12,28,0,28,13,0,13,3,0,3,104,18,121
SSC10458,..,15,15,11,3,14,4,0,4,6,0,6,0,0,0,0,0,0,27,17,41
SSC10459,..,22,22,37,0,37,18,0,18,17,0,17,9,0,9,3,0,3,79,22,100
SSC10460,..,3,3,3,0,3,8,0,8,0,0,0,3,0,3,0,0,0,14,3,22
SSC10461,..,0,0,3,0,7,0,0,0,3,0,3,0,0,0,0,0,0,8,3,14
SSC10462,..,4,4,7,0,7,3,0,3,0,0,0,3,0,3,0,0,0,14,4,11
SSC10463,..,58,58,51,10,54,16,0,16,6,0,6,4,0,4,7,0,7,83,66,148
SSC10464,..,1184,1184,1104,440,1543,521,145,671,358,57,422,102,17,118,43,11,58,2135,1857,3992
SSC10465,..,1541,1541,1442,507,1943,534,171,705,354,63,411,102,18,114,24,8,33,2448,2294,4745
SSC10466,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10467,..,1166,1166,1077,222,1299,448,113,559,360,50,414,110,20,129,43,8,54,2042,1576,3615
SSC10468,..,280,280,498,23,528,209,9,212,185,0,182,81,0,86,50,0,50,1019,317,1335
SSC10469,..,67,67,254,3,255,134,0,134,182,0,182,57,0,57,26,0,26,656,75,725
SSC10470,..,222,222,460,22,484,141,0,140,161,0,161,68,0,68,35,0,35,864,247,1114
SSC10471,..,360,360,521,24,544,464,3,470,555,0,558,292,0,290,241,0,241,2072,389,2465
SSC10472,..,129,129,341,12,359,370,7,372,483,0,483,295,0,295,270,0,270,1757,149,1901
SSC10473,..,6,6,17,0,17,6,0,6,3,0,3,4,0,4,3,0,3,32,6,41
SSC10474,..,114,114,318,17,339,129,0,129,146,0,146,68,0,68,44,0,44,710,129,841
SSC10475,..,13,13,20,0,20,4,0,4,5,0,5,0,0,0,3,0,3,42,13,56
SSC10476,..,3,3,13,0,13,0,0,0,7,0,7,4,0,4,0,0,0,24,3,28
SSC10477,..,203,203,222,22,241,68,3,65,46,0,46,19,0,19,12,0,12,359,225,588
SSC10478,..,10,10,22,0,22,6,0,6,8,0,8,3,0,3,0,0,0,41,10,51
SSC10479,..,4,4,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8
SSC10480,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10481,..,8,8,17,0,17,3,0,3,7,0,7,0,0,0,0,0,0,23,8,38
SSC10482,..,123,123,136,20,154,56,3,61,41,0,41,27,0,27,5,0,5,267,147,416
SSC10483,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC10484,..,7,7,13,0,17,3,0,3,8,0,8,3,0,3,0,0,0,28,5,31
SSC10485,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10486,..,4,4,10,0,10,3,0,3,4,0,4,3,0,3,3,0,3,20,4,22
SSC10487,..,30,30,38,4,44,6,0,6,23,0,23,4,0,4,4,0,4,71,35,109
SSC10488,..,0,0,9,0,9,3,0,3,4,0,4,3,0,3,3,0,3,19,0,16
SSC10489,..,28,28,21,0,28,5,0,5,5,0,5,4,0,4,0,0,0,43,25,69
SSC10490,..,3,3,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,3,11
SSC10491,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5
SSC10492,..,6,6,3,0,3,3,0,3,3,0,3,3,0,3,0,0,0,8,6,13
SSC10493,..,3,3,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9
SSC10494,..,6,6,14,3,16,9,0,9,0,0,0,6,0,6,0,0,0,28,6,34
SSC10495,..,139,139,143,11,148,81,0,81,65,0,65,29,0,29,11,0,11,323,149,478
SSC10496,..,23,23,50,10,58,26,0,30,19,0,21,7,0,7,8,0,8,105,29,134
SSC10497,..,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
SSC10498,..,3,3,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,3,11
SSC10499,..,4,4,9,0,9,0,0,0,8,0,8,3,0,3,3,0,3,27,4,28
SSC10500,..,4,4,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,6,12
SSC10501,..,25,25,70,14,82,54,13,68,53,3,59,28,0,24,9,0,9,205,58,261
SSC10502,..,5,5,7,0,7,3,0,3,4,0,4,0,0,0,0,0,0,10,5,11
SSC10503,..,223,223,240,18,258,75,0,75,61,0,61,46,0,46,13,0,13,428,241,668
SSC10504,..,16,16,25,0,28,6,0,6,10,0,10,0,0,0,0,0,0,39,17,58
SSC10505,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10506,..,8,8,9,0,9,4,0,4,3,0,3,3,0,3,0,0,0,25,8,28
SSC10507,..,3,3,15,4,15,3,0,3,4,0,4,0,0,0,3,0,3,29,6,37
SSC10508,..,8,8,3,0,3,3,0,3,3,0,3,0,0,0,0,0,0,9,8,12
SSC10509,..,7,7,10,0,10,4,0,4,7,0,7,3,0,3,3,0,3,32,7,41
SSC10510,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10511,..,6,6,18,0,14,7,0,7,9,0,9,3,0,3,0,0,0,30,8,33
SSC10512,..,16,16,28,3,32,10,0,10,11,0,11,5,0,5,0,0,0,58,21,73
SSC10513,..,20,20,52,0,53,20,0,20,31,0,31,13,0,13,3,0,3,120,21,140
SSC10514,..,3,3,3,0,3,3,0,3,5,0,5,0,0,0,3,0,3,15,3,24
SSC10515,..,490,490,930,36,968,836,5,842,852,0,849,578,0,578,415,0,419,3611,529,4148
SSC10516,..,10,10,11,0,14,12,0,12,11,0,11,5,0,5,3,0,3,34,12,48
SSC10517,..,745,745,940,114,1053,676,27,703,745,4,755,278,3,283,115,0,115,2753,897,3652
SSC10518,..,7,7,11,0,11,3,0,3,3,0,3,3,0,3,0,0,0,24,7,29
SSC10519,..,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10
SSC10520,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10521,..,0,0,4,0,4,3,0,3,4,0,4,0,0,0,0,0,0,7,0,7
SSC10522,..,199,199,175,7,184,89,0,93,63,0,63,44,0,44,30,0,30,409,208,614
SSC10523,..,178,178,329,13,340,156,3,156,189,3,187,81,0,81,30,0,30,783,199,982
SSC10524,..,18,18,14,4,15,3,0,3,8,0,8,0,0,0,3,0,3,33,20,52
SSC10525,..,3,3,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,12,3,16
SSC10526,..,70,70,118,3,122,85,0,86,133,0,133,56,0,56,30,0,30,418,79,494
SSC10527,..,3,3,15,0,14,4,0,4,3,0,3,4,0,4,5,0,5,30,4,35
SSC10528,..,81,81,143,5,150,89,3,91,119,0,117,49,0,49,23,0,23,415,98,508
SSC10529,..,248,248,227,12,235,98,0,98,92,0,92,38,0,38,28,0,28,480,258,739
SSC10530,..,3,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9
SSC10531,..,18,18,19,3,23,3,0,3,4,0,4,3,0,3,3,0,3,33,20,48
SSC10532,..,0,0,12,0,12,3,0,3,0,0,0,0,0,0,0,0,0,14,0,21
SSC10533,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4
SSC10534,..,7,7,18,3,19,3,0,3,0,0,0,7,0,7,4,0,4,28,11,37
SSC10535,..,45,45,92,0,90,32,0,32,26,0,26,10,0,10,3,0,3,169,46,209
SSC10536,..,1196,1196,1591,58,1656,456,3,463,483,4,482,210,4,216,89,0,91,2834,1270,4103
SSC10537,..,150,150,133,14,150,51,0,55,41,0,45,28,0,29,13,0,13,276,166,440
SSC10538,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC10539,..,38,38,81,5,83,45,0,44,32,0,32,32,0,32,30,0,30,222,48,266
SSC10540,..,4,4,10,0,11,3,0,3,0,0,0,0,0,0,0,0,0,16,4,19
SSC10541,..,12,12,23,4,26,12,0,12,8,0,8,6,0,6,7,0,7,58,17,79
SSC10542,..,7,7,19,0,24,3,0,3,0,0,0,0,0,0,0,0,0,22,8,30
SSC10543,..,579,579,916,69,991,516,7,529,458,4,466,235,0,235,182,0,182,2304,667,2970
SSC10544,..,6,6,9,0,9,3,0,4,0,0,0,3,0,3,0,0,0,12,7,26
SSC10545,..,32,32,49,3,50,21,0,22,31,0,31,14,0,14,10,0,10,118,31,152
SSC10546,..,5,5,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,5,10
SSC10547,..,186,186,216,15,229,83,0,85,65,0,65,38,0,38,13,0,13,414,201,617
SSC10548,..,26,26,76,4,81,43,0,38,48,0,48,15,0,15,12,0,12,194,31,220
SSC10549,..,131,131,225,15,238,104,0,102,112,0,112,73,0,73,25,0,25,541,142,680
SSC10550,..,14,14,40,8,46,15,0,15,15,0,15,10,0,10,3,0,3,71,26,97
SSC10551,..,3,3,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,8,3,9
SSC10552,..,80,80,93,10,102,51,0,50,34,0,34,24,0,24,10,0,10,207,85,293
SSC10553,..,6,6,6,0,6,3,0,3,3,0,3,3,0,3,0,0,0,14,6,22
