POA_CODE_2016	Ancestry	responses
POA3595	Filipino	7
POA3595	French	3
POA3595	German	39
POA3595	Indian	6
POA3595	Irish	75
POA3595	Italian	14
POA3595	Maltese	3
POA3595	NZ	3
POA3595	(Other)	13
POA3595	Russian	3
POA3595	Scottish	57
POA3596		15
POA3596	Australian	26
POA3596	Chinese	3
POA3596	English	29
POA3596	German	5
POA3596	Irish	13
POA3596	Italian	14
POA3596	Scottish	12
POA3597		60
POA3597	Australian	159
POA3597	Dutch	15
POA3597	English	142
POA3597	German	22
POA3597	Irish	47
POA3597	Italian	28
POA3597	(Other)	18
POA3597	Polish	3
POA3597	Scottish	27
POA3597	South African	9
POA3599		20
POA3599	Australian	63
POA3599	English	49
POA3599	Irish	17
POA3599	Italian	6
POA3599	(Other)	7
POA3599	Scottish	22
POA3607		22
POA3607	Australian	53
POA3607	English	55
POA3607	German	3
POA3607	Greek	3
POA3607	Indian	4
POA3607	Irish	19
POA3607	Italian	7
POA3607	(Other)	3
POA3607	Scottish	23
POA3608		174
POA3608	Australian	960
POA3608	Chinese	22
POA3608	Croatian	7
POA3608	Dutch	30
POA3608	English	970
POA3608	Filipino	19
POA3608	French	21
POA3608	German	84
POA3608	Greek	20
POA3608	Hungarian	7
POA3608	Indian	16
POA3608	Irish	369
POA3608	Italian	104
POA3608	Korean	3
POA3608	Macedonian	8
POA3608	Maltese	9
POA3608	Maori	4
POA3608	NZ	6
POA3608	(Other)	68
POA3608	Polish	20
POA3608	Russian	3
POA3608	Scottish	315
POA3608	Spanish	3
POA3608	Sri Lankan	3
POA3608	Welsh	22
POA3610		399
POA3610	Australian	551
POA3610	Australian Aboriginal	4
POA3610	Chinese	4
POA3610	Dutch	25
POA3610	English	601
POA3610	Filipino	11
POA3610	French	6
POA3610	German	44
POA3610	Hungarian	3
POA3610	Irish	196
POA3610	Italian	68
POA3610	Macedonian	4
POA3610	Maori	3
POA3610	NZ	4
POA3610	(Other)	67
POA3610	Polish	4
POA3610	Scottish	185
POA3610	Serbian	6
POA3610	Spanish	7
POA3610	Turkish	4
POA3610	Welsh	13
POA3612		150
POA3612	Australian	721
POA3612	Australian Aboriginal	5
POA3612	Chinese	11
POA3612	Croatian	3
POA3612	Dutch	50
POA3612	English	696
POA3612	Filipino	14
POA3612	German	81
POA3612	Greek	4
POA3612	Hungarian	4
POA3612	Irish	229
POA3612	Italian	32
POA3612	Macedonian	3
POA3612	Maltese	14
POA3612	Maori	3
POA3612	NZ	3
POA3612	(Other)	67
POA3612	Polish	3
POA3612	Russian	3
POA3612	Scottish	178
POA3612	Spanish	5
POA3612	Sri Lankan	4
POA3612	Welsh	15
POA3614		58
POA3614	Australian	408
POA3614	Australian Aboriginal	7
POA3614	Chinese	6
POA3614	Dutch	15
POA3614	English	384
POA3614	French	4
POA3614	German	32
POA3614	Hungarian	3
POA3614	Irish	139
POA3614	Italian	27
POA3614	(Other)	24
POA3614	Polish	3
POA3614	Scottish	88
POA3614	Welsh	3
POA3616		468
POA3616	Australian	2030
POA3616	Australian Aboriginal	13
POA3616	Chinese	27
POA3616	Croatian	11
POA3616	Dutch	117
POA3616	English	1982
POA3616	Filipino	25
POA3616	French	18
POA3616	German	161
POA3616	Greek	16
POA3616	Indian	8
POA3616	Irish	698
POA3616	Italian	630
POA3616	Macedonian	7
POA3616	Maltese	11
POA3616	Maori	15
POA3616	NZ	31
POA3616	(Other)	158
POA3616	Polish	11
POA3616	Russian	7
POA3616	Scottish	534
POA3616	South African	3
POA3616	Spanish	21
POA3616	Sri Lankan	3
POA3616	Turkish	76
POA3616	Vietnamese	13
POA3616	Welsh	21
POA3617		17
POA3617	Australian	62
POA3617	English	59
POA3617	German	3
POA3617	Indian	3
POA3617	Irish	19
POA3617	Italian	5
POA3617	(Other)	16
POA3617	Scottish	18
POA3618		53
POA3618	Australian	285
POA3618	Chinese	3
POA3618	Dutch	11
POA3618	English	242
POA3618	Filipino	15
POA3618	German	21
POA3618	Greek	5
POA3618	Indian	5
POA3618	Irish	77
POA3618	Italian	47
POA3618	NZ	3
POA3618	(Other)	42
POA3618	Scottish	56
POA3618	Vietnamese	3
POA3618	Welsh	3
POA3620		683
POA3620	Australian	3641
POA3620	Australian Aboriginal	11
POA3620	Chinese	38
POA3620	Croatian	12
POA3620	Dutch	101
POA3620	English	3237
POA3620	Filipino	62
POA3620	French	15
POA3620	German	303
POA3620	Greek	28
POA3620	Hungarian	14
POA3620	Indian	34
POA3620	Irish	889
POA3620	Italian	471
POA3620	Korean	17
POA3620	Macedonian	26
POA3620	Maltese	18
POA3620	Maori	14
POA3620	NZ	29
POA3620	(Other)	248
POA3620	Polish	14
POA3620	Russian	3
POA3620	Scottish	845
POA3620	Spanish	27
POA3620	Sri Lankan	9
POA3620	Turkish	10
POA3620	Welsh	36
POA3621		180
POA3621	Australian	1161
POA3621	Australian Aboriginal	5
POA3621	Chinese	14
POA3621	Croatian	3
POA3621	Dutch	39
POA3621	English	992
POA3621	Filipino	30
POA3621	French	5
POA3621	German	81
POA3621	Greek	6
POA3621	Irish	241
POA3621	Italian	59
POA3621	Korean	9
POA3621	Maori	7
POA3621	NZ	8
POA3621	(Other)	40
POA3621	Polish	3
POA3621	Scottish	226
POA3621	Serbian	3
POA3621	South African	3
POA3621	Spanish	11
POA3621	Welsh	12
POA3622		44
POA3622	Australian	214
POA3622	Chinese	4
POA3622	Dutch	14
POA3622	English	176
POA3622	Filipino	3
POA3622	French	6
POA3622	German	17
POA3622	Irish	47
POA3622	Italian	17
POA3622	Maltese	3
POA3622	NZ	6
POA3622	(Other)	3
POA3622	Polish	3
POA3622	Scottish	44
POA3622	Vietnamese	3
POA3622	Welsh	4
POA3623		103
POA3623	Australian	388
POA3623	Chinese	8
POA3623	Dutch	13
POA3623	English	387
POA3623	Filipino	3
POA3623	German	24
POA3623	Greek	3
POA3623	Indian	6
POA3623	Irish	104
POA3623	Italian	22
POA3623	Macedonian	3
POA3623	NZ	3
POA3623	(Other)	28
POA3623	Polish	3
POA3623	Scottish	94
POA3623	Welsh	8
POA3624		37
POA3624	Australian	264
POA3624	Dutch	6
POA3624	English	220
POA3624	German	30
POA3624	Hungarian	8
POA3624	Irish	51
POA3624	Italian	19
POA3624	Maori	4
POA3624	NZ	12
POA3624	(Other)	14
POA3624	Polish	3
POA3624	Scottish	48
POA3624	Turkish	3
POA3624	Welsh	3
POA3629		808
POA3629	Australian	3616
POA3629	Australian Aboriginal	87
POA3629	Chinese	108
POA3629	Croatian	8
POA3629	Dutch	180
POA3629	English	3444
POA3629	Filipino	90
POA3629	French	31
POA3629	German	341
POA3629	Greek	50
POA3629	Hungarian	14
POA3629	Indian	74
POA3629	Irish	1069
POA3629	Italian	594
POA3629	Korean	5
POA3629	Lebanese	4
POA3629	Macedonian	6
POA3629	Maltese	24
POA3629	Maori	11
POA3629	NZ	38
POA3629	(Other)	429
POA3629	Polish	35
POA3629	Russian	12
POA3629	Scottish	947
POA3629	Serbian	4
POA3629	South African	12
POA3629	Spanish	28
POA3629	Sri Lankan	10
POA3629	Turkish	73
POA3629	Welsh	34
POA3630		3021
POA3630	Australian	9857
POA3630	Australian Aboriginal	166
POA3630	Chinese	439
POA3630	Croatian	72
POA3630	Dutch	427
POA3630	English	10362
POA3630	Filipino	291
POA3630	French	109
POA3630	German	891
POA3630	Greek	318
POA3630	Hungarian	37
POA3630	Indian	882
POA3630	Irish	3530
POA3630	Italian	2233
POA3630	Korean	24
POA3630	Lebanese	21
POA3630	Macedonian	128
POA3630	Maltese	58
POA3630	Maori	105
POA3630	NZ	139
POA3630	(Other)	4367
POA3630	Polish	84
POA3630	Russian	22
POA3630	Scottish	2724
POA3630	Serbian	29
POA3630	South African	51
POA3630	Spanish	88
POA3630	Sri Lankan	104
POA3630	Turkish	288
POA3630	Vietnamese	26
POA3630	Welsh	101
POA3631		741
POA3631	Australian	4230
POA3631	Australian Aboriginal	38
POA3631	Chinese	113
POA3631	Croatian	26
POA3631	Dutch	171
POA3631	English	4053
POA3631	Filipino	49
POA3631	French	52
POA3631	German	431
POA3631	Greek	233
POA3631	Hungarian	4
POA3631	Indian	252
POA3631	Irish	1269
POA3631	Italian	1165
POA3631	Korean	4
POA3631	Macedonian	154
POA3631	Maltese	39
POA3631	Maori	19
POA3631	NZ	58
POA3631	(Other)	954
POA3631	Polish	31
POA3631	Russian	13
POA3631	Scottish	1135
POA3631	Serbian	10
POA3631	South African	17
POA3631	Spanish	27
POA3631	Sri Lankan	21
POA3631	Turkish	95
POA3631	Vietnamese	5
POA3631	Welsh	39
POA3633		43
POA3633	Australian	295
POA3633	Croatian	4
POA3633	Dutch	12
POA3633	English	228
POA3633	French	5
POA3633	German	12
POA3633	Greek	4
POA3633	Irish	85
POA3633	Italian	41
POA3633	Maori	4
POA3633	NZ	4
POA3633	(Other)	17
POA3633	Polish	5
POA3633	Scottish	82
POA3634		143
POA3634	Australian	774
POA3634	Australian Aboriginal	4
POA3634	Chinese	9
POA3634	Dutch	51
POA3634	English	738
POA3634	Filipino	5
POA3634	French	4
POA3634	German	63
POA3634	Greek	12
POA3634	Indian	3
POA3634	Irish	269
POA3634	Italian	83
POA3634	Maltese	11
POA3634	(Other)	40
POA3634	Scottish	212
POA3634	Serbian	3
POA3634	South African	7
POA3634	Spanish	3
POA3634	Welsh	8
POA3635		37
POA3635	Australian	245
POA3635	Australian Aboriginal	4
POA3635	Dutch	5
POA3635	English	212
POA3635	French	4
POA3635	German	13
POA3635	Irish	71
POA3635	Italian	20
POA3635	NZ	6
POA3635	(Other)	16
POA3635	Scottish	55
POA3636		330
POA3636	Australian	2372
POA3636	Australian Aboriginal	7
POA3636	Chinese	16
POA3636	Croatian	3
POA3636	Dutch	86
POA3636	English	2322
POA3636	Filipino	23
POA3636	French	7
POA3636	German	173
POA3636	Greek	14
POA3636	Indian	24
POA3636	Irish	663
POA3636	Italian	158
POA3636	Macedonian	8
POA3636	Maltese	13
POA3636	Maori	19
POA3636	NZ	43
POA3636	(Other)	139
POA3636	Polish	20
POA3636	Scottish	571
POA3636	Serbian	3
POA3636	Spanish	7
POA3636	Sri Lankan	4
POA3636	Welsh	13
POA3637		37
POA3637	Australian	301
POA3637	Australian Aboriginal	3
POA3637	Dutch	11
POA3637	English	235
POA3637	Filipino	3
POA3637	German	22
POA3637	Irish	79
POA3637	Italian	16
POA3637	Maltese	3
POA3637	NZ	4
POA3637	(Other)	22
POA3637	Scottish	53
POA3637	Spanish	4
POA3638		139
POA3638	Australian	972
POA3638	Australian Aboriginal	3
POA3638	Chinese	3
POA3638	Croatian	5
POA3638	Dutch	25
POA3638	English	871
POA3638	Filipino	10
POA3638	French	7
POA3638	German	42
POA3638	Greek	10
POA3638	Indian	3
POA3638	Irish	271
POA3638	Italian	48
POA3638	Maltese	9
POA3638	Maori	3
POA3638	NZ	9
POA3638	(Other)	43
POA3638	Polish	6
POA3638	Scottish	215
POA3638	Serbian	3
POA3638	South African	8
POA3638	Spanish	3
POA3638	Welsh	8
POA3639		51
POA3639	Australian	201
POA3639	Australian Aboriginal	12
POA3639	Croatian	4
POA3639	Dutch	10
POA3639	English	234
POA3639	German	22
POA3639	Irish	68
POA3639	Italian	24
POA3639	NZ	3
POA3639	(Other)	14
POA3639	Scottish	81
POA3639	Welsh	7
POA3640		60
POA3640	Australian	492
POA3640	Chinese	13
POA3640	Dutch	32
POA3640	English	420
POA3640	Filipino	6
POA3640	German	32
POA3640	Greek	3
POA3640	Irish	102
POA3640	Italian	35
POA3640	Maori	10
POA3640	NZ	7
POA3640	(Other)	16
POA3640	Polish	3
POA3640	Scottish	102
POA3640	Spanish	3
POA3640	Welsh	3
POA3641		109
POA3641	Australian	519
POA3641	Chinese	6
POA3641	Croatian	5
POA3641	Dutch	23
POA3641	English	528
POA3641	Filipino	15
POA3641	German	47
POA3641	Greek	5
POA3641	Hungarian	6
POA3641	Indian	3
POA3641	Irish	140
POA3641	Italian	40
POA3641	Maltese	5
POA3641	Maori	4
POA3641	NZ	9
POA3641	(Other)	32
POA3641	Polish	5
POA3641	Scottish	93
POA3641	Serbian	3
POA3641	Welsh	8
POA3644		864
POA3644	Australian	3445
POA3644	Australian Aboriginal	9
POA3644	Chinese	88
POA3644	Croatian	11
POA3644	Dutch	128
POA3644	English	3476
POA3644	Filipino	56
POA3644	French	25
POA3644	German	356
POA3644	Greek	24
POA3644	Hungarian	12
POA3644	Indian	101
POA3644	Irish	1111
POA3644	Italian	876
POA3644	Lebanese	14
POA3644	Macedonian	4
POA3644	Maltese	25
POA3644	Maori	29
POA3644	NZ	68
POA3644	(Other)	448
POA3644	Polish	24
POA3644	Russian	12
POA3644	Scottish	816
POA3644	Serbian	3
POA3644	South African	8
POA3644	Spanish	11
POA3644	Sri Lankan	9
POA3644	Turkish	5
POA3644	Welsh	35
POA3646		43
POA3646	Australian	251
POA3646	Chinese	6
POA3646	Dutch	5
POA3646	English	248
POA3646	Filipino	7
POA3646	French	5
POA3646	German	13
POA3646	Greek	9
POA3646	Irish	94
POA3646	Italian	12
POA3646	(Other)	16
POA3646	Polish	3
POA3646	Russian	3
POA3646	Scottish	89
POA3646	Welsh	3
POA3647		4
POA3647	Australian	16
POA3647	English	13
POA3647	Indian	9
POA3647	Irish	10
POA3647	(Other)	3
POA3647	Polish	4
POA3649		50
POA3649	Australian	187
POA3649	Chinese	3
POA3649	Croatian	3
POA3649	Dutch	9
POA3649	English	172
POA3649	German	11
POA3649	Irish	59
POA3649	Italian	6
POA3649	NZ	7
POA3649	(Other)	9
POA3649	Scottish	52
POA3649	Serbian	3
POA3658		431
POA3658	Australian	2803
POA3658	Australian Aboriginal	13
POA3658	Chinese	31
POA3658	Croatian	30
POA3658	Dutch	134
POA3658	English	2578
POA3658	Filipino	23
POA3658	French	28
POA3658	German	286
POA3658	Greek	47
POA3658	Hungarian	21
POA3658	Indian	11
POA3658	Irish	757
POA3658	Italian	240
POA3658	Lebanese	14
POA3658	Macedonian	19
POA3658	Maltese	101
POA3658	Maori	17
POA3658	NZ	25
POA3658	(Other)	252
POA3658	Polish	34
POA3658	Russian	17
POA3658	Scottish	635
POA3658	Serbian	3
POA3658	Spanish	17
POA3658	Sri Lankan	3
POA3658	Turkish	3
POA3658	Vietnamese	3
POA3658	Welsh	33
POA3659		76
POA3659	Australian	278
POA3659	Croatian	4
POA3659	Dutch	9
POA3659	English	315
POA3659	Filipino	9
POA3659	French	3
POA3659	German	42
POA3659	Hungarian	3
POA3659	Irish	114
POA3659	Italian	19
POA3659	Maltese	6
POA3659	Maori	4
POA3659	NZ	7
POA3659	(Other)	27
POA3659	Polish	9
POA3659	Scottish	98
POA3659	Spanish	3
POA3659	Turkish	3
POA3659	Welsh	3
POA3660		903
POA3660	Australian	3051
POA3660	Australian Aboriginal	14
POA3660	Chinese	146
POA3660	Croatian	12
POA3660	Dutch	130
POA3660	English	2856
POA3660	Filipino	77
POA3660	French	35
POA3660	German	331
POA3660	Greek	32
POA3660	Hungarian	19
POA3660	Indian	27
POA3660	Irish	877
POA3660	Italian	294
POA3660	Korean	6
POA3660	Lebanese	8
POA3660	Maltese	55
POA3660	Maori	18
POA3660	NZ	37
POA3660	(Other)	277
POA3660	Polish	55
POA3660	Russian	6
POA3660	Scottish	757
POA3660	Serbian	8
POA3660	South African	4
POA3660	Spanish	18
POA3660	Sri Lankan	9
POA3660	Turkish	3
POA3660	Welsh	30
POA3662		86
POA3662	Australian	538
POA3662	Chinese	5
POA3662	Croatian	4
POA3662	Dutch	18
POA3662	English	426
POA3662	Filipino	14
POA3662	German	48
POA3662	Greek	6
POA3662	Hungarian	4
POA3662	Indian	3
POA3662	Irish	122
POA3662	Italian	27
POA3662	Maltese	6
POA3662	NZ	6
POA3662	(Other)	49
POA3662	Polish	6
POA3662	Russian	3
POA3662	Scottish	129
POA3662	Serbian	3
POA3662	South African	3
POA3662	Spanish	5
POA3662	Welsh	3
POA3663		22
POA3663	Australian	87
POA3663	Dutch	3
POA3663	English	59
POA3663	Filipino	3
POA3663	Irish	22
POA3663	Italian	4
POA3663	Maltese	3
POA3663	(Other)	4
POA3663	Scottish	24
POA3664		97
POA3664	Australian	448
POA3664	Chinese	7
POA3664	Dutch	12
POA3664	English	447
POA3664	Filipino	9
POA3664	French	3
POA3664	German	46
POA3664	Greek	3
POA3664	Indian	5
POA3664	Irish	135
POA3664	Italian	35
POA3664	NZ	8
POA3664	(Other)	34
POA3664	Polish	6
POA3664	Russian	4
POA3664	Scottish	152
POA3664	Welsh	3
POA3665		52
POA3665	Australian	162
POA3665	Chinese	3
POA3665	Dutch	8
POA3665	English	125
POA3665	French	3
POA3665	German	8
POA3665	Greek	3
POA3665	Indian	3
POA3665	Irish	47
POA3665	Italian	4
POA3665	Maltese	3
POA3665	(Other)	6
POA3665	Scottish	40
POA3665	Spanish	5
POA3666		384
POA3666	Australian	1831
POA3666	Australian Aboriginal	3
POA3666	Chinese	27
POA3666	Croatian	3
POA3666	Dutch	78
POA3666	English	2068
POA3666	Filipino	31
POA3666	French	20
POA3666	German	187
POA3666	Greek	17
POA3666	Hungarian	12
POA3666	Indian	8
POA3666	Irish	803
POA3666	Italian	83
POA3666	Korean	10
POA3666	Macedonian	7
POA3666	Maltese	6
POA3666	Maori	7
POA3666	NZ	16
POA3666	(Other)	135
POA3666	Polish	14
POA3666	Russian	7
POA3666	Scottish	619
POA3666	Serbian	3
POA3666	South African	5
POA3666	Spanish	10
POA3666	Sri Lankan	5
POA3666	Turkish	3
POA3666	Vietnamese	6
POA3666	Welsh	28
POA3669		104
POA3669	Australian	513
POA3669	Chinese	7
POA3669	Dutch	29
POA3669	English	568
POA3669	French	18
POA3669	German	62
POA3669	Hungarian	9
POA3669	Indian	11
POA3669	Irish	176
POA3669	Italian	12
POA3669	Maltese	17
POA3669	Maori	9
POA3669	NZ	4
POA3669	(Other)	44
POA3669	Polish	3
POA3669	Scottish	193
POA3669	Spanish	3
POA3669	Vietnamese	3
POA3669	Welsh	12
POA3670		54
POA3670	Australian	244
POA3670	Dutch	13
POA3670	English	238
POA3670	French	3
POA3670	German	28
POA3670	Irish	66
POA3670	Italian	4
POA3670	Maltese	7
POA3670	Maori	9
POA3670	NZ	4
POA3670	(Other)	17
POA3670	Polish	5
POA3670	Scottish	85
POA3670	Welsh	4
POA3672		784
POA3672	Australian	4302
POA3672	Australian Aboriginal	7
POA3672	Chinese	88
POA3672	Croatian	10
POA3672	Dutch	165
POA3672	English	4298
POA3672	Filipino	39
POA3672	French	36
POA3672	German	515
POA3672	Greek	36
POA3672	Hungarian	22
POA3672	Indian	63
POA3672	Irish	1426
POA3672	Italian	250
POA3672	Lebanese	14
POA3672	Macedonian	6
POA3672	Maltese	37
POA3672	Maori	3
POA3672	NZ	30
POA3672	(Other)	385
POA3672	Polish	81
POA3672	Russian	13
POA3672	Scottish	1293
POA3672	Serbian	7
POA3672	South African	9
POA3672	Spanish	15
POA3672	Sri Lankan	15
POA3672	Vietnamese	3
POA3672	Welsh	55
POA3673		184
POA3673	Australian	742
POA3673	Chinese	19
POA3673	Dutch	42
POA3673	English	688
POA3673	French	3
POA3673	German	78
POA3673	Greek	4
POA3673	Hungarian	3
POA3673	Irish	236
POA3673	Italian	37
POA3673	Lebanese	3
POA3673	Maltese	10
POA3673	(Other)	45
POA3673	Polish	13
POA3673	Russian	4
POA3673	Scottish	226
POA3673	Sri Lankan	5
POA3673	Welsh	16
POA3675		126
POA3675	Australian	764
POA3675	Chinese	8
POA3675	Dutch	36
POA3675	English	796
POA3675	Filipino	3
POA3675	French	6
POA3675	German	103
POA3675	Greek	3
POA3675	Irish	293
POA3675	Italian	73
POA3675	Maltese	3
POA3675	Maori	3
POA3675	NZ	10
POA3675	(Other)	40
POA3675	Polish	3
POA3675	Scottish	208
POA3675	Spanish	4
POA3675	Vietnamese	3
POA3675	Welsh	13
POA3677		1452
POA3677	Australian	7132
POA3677	Australian Aboriginal	24
POA3677	Chinese	160
POA3677	Croatian	28
POA3677	Dutch	321
POA3677	English	7409
POA3677	Filipino	105
POA3677	French	109
POA3677	German	839
POA3677	Greek	81
POA3677	Hungarian	61
POA3677	Indian	102
POA3677	Irish	2712
POA3677	Italian	1189
POA3677	Lebanese	4
POA3677	Macedonian	7
POA3677	Maltese	26
POA3677	Maori	29
POA3677	NZ	65
POA3677	(Other)	647
POA3677	Polish	64
POA3677	Russian	26
POA3677	Scottish	2044
POA3677	Serbian	12
POA3677	South African	36
POA3677	Spanish	45
POA3677	Sri Lankan	30
POA3677	Turkish	13
POA3677	Vietnamese	5
POA3677	Welsh	75
POA3678		499
POA3678	Australian	2603
POA3678	Australian Aboriginal	5
POA3678	Chinese	30
POA3678	Croatian	18
POA3678	Dutch	88
POA3678	English	2632
POA3678	Filipino	12
POA3678	French	30
POA3678	German	279
POA3678	Greek	26
POA3678	Hungarian	6
POA3678	Indian	3
POA3678	Irish	926
POA3678	Italian	396
POA3678	Korean	3
POA3678	Maltese	16
POA3678	Maori	4
POA3678	NZ	11
POA3678	(Other)	193
POA3678	Polish	24
POA3678	Russian	7
POA3678	Scottish	807
POA3678	South African	8
POA3678	Spanish	6
POA3678	Sri Lankan	5
POA3678	Vietnamese	3
POA3678	Welsh	30
POA3682		59
POA3682	Australian	277
POA3682	Dutch	4
POA3682	English	232
POA3682	German	43
POA3682	Irish	78
POA3682	Italian	6
POA3682	NZ	3
POA3682	(Other)	16
POA3682	Scottish	74
POA3682	Sri Lankan	4
POA3682	Welsh	4
POA3683		160
POA3683	Australian	754
POA3683	Chinese	10
POA3683	Croatian	6
POA3683	Dutch	34
POA3683	English	718
POA3683	Filipino	4
POA3683	French	12
POA3683	German	107
POA3683	Greek	3
POA3683	Hungarian	4
POA3683	Indian	3
POA3683	Irish	237
POA3683	Italian	34
POA3683	NZ	12
POA3683	(Other)	60
POA3683	Polish	8
POA3683	Scottish	194
POA3683	Serbian	3
POA3683	South African	3
POA3683	Spanish	3
POA3683	Welsh	8
POA3685		170
POA3685	Australian	1235
POA3685	Australian Aboriginal	3
POA3685	Chinese	19
POA3685	Croatian	5
POA3685	Dutch	31
POA3685	English	1121
POA3685	Filipino	7
POA3685	French	14
POA3685	German	153
POA3685	Greek	7
POA3685	Hungarian	3
POA3685	Indian	12
POA3685	Irish	382
POA3685	Italian	69
POA3685	Maltese	5
POA3685	Maori	4
POA3685	NZ	21
POA3685	(Other)	68
POA3685	Polish	6
POA3685	Russian	3
POA3685	Scottish	306
POA3685	Spanish	4
POA3685	Welsh	14
POA3687		41
POA3687	Australian	484
POA3687	Chinese	3
POA3687	Dutch	19
POA3687	English	494
POA3687	Filipino	4
POA3687	French	5
POA3687	German	58
POA3687	Indian	4
POA3687	Irish	162
POA3687	Italian	30
POA3687	NZ	3
POA3687	(Other)	35
POA3687	Scottish	96
POA3687	Welsh	7
POA3688		83
POA3688	Australian	588
POA3688	Australian Aboriginal	4
POA3688	Chinese	3
POA3688	Dutch	22
POA3688	English	515
POA3688	French	3
POA3688	German	80
POA3688	Irish	134
POA3688	Italian	25
POA3688	Macedonian	3
POA3688	Maltese	11
POA3688	(Other)	23
POA3688	Polish	3
POA3688	Russian	5
POA3688	Scottish	124
POA3688	Spanish	4
POA3688	Welsh	15
POA3690		2223
POA3690	Australian	13876
POA3690	Australian Aboriginal	100
POA3690	Chinese	252
POA3690	Croatian	228
POA3690	Dutch	656
POA3690	English	13407
POA3690	Filipino	266
POA3690	French	155
POA3690	German	2370
POA3690	Greek	122
POA3690	Hungarian	92
POA3690	Indian	321
POA3690	Irish	4424
POA3690	Italian	951
POA3690	Korean	19
POA3690	Lebanese	47
POA3690	Macedonian	28
POA3690	Maltese	107
POA3690	Maori	85
POA3690	NZ	168
POA3690	(Other)	1889
POA3690	Polish	236
POA3690	Russian	52
POA3690	Scottish	3509
POA3690	Serbian	102
POA3690	South African	44
POA3690	Spanish	94
POA3690	Sri Lankan	62
POA3690	Vietnamese	27
POA3690	Welsh	159
POA3691		618
POA3691	Australian	4450
POA3691	Australian Aboriginal	11
POA3691	Chinese	47
POA3691	Croatian	36
POA3691	Dutch	185
POA3691	English	3921
POA3691	Filipino	23
POA3691	French	31
POA3691	German	682
POA3691	Greek	29
POA3691	Hungarian	28
POA3691	Indian	48
POA3691	Irish	1165
POA3691	Italian	229
POA3691	Lebanese	7
POA3691	Maltese	34
POA3691	Maori	18
POA3691	NZ	42
POA3691	(Other)	357
POA3691	Polish	61
POA3691	Russian	19
POA3691	Scottish	1071
POA3691	Serbian	9
POA3691	South African	32
POA3691	Spanish	28
POA3691	Sri Lankan	12
POA3691	Welsh	44
POA3694		18
POA3694	Australian	35
POA3694	English	27
POA3694	German	7
POA3694	Irish	13
POA3694	Italian	5
POA3694	(Other)	3
POA3694	Scottish	7
POA3695		18
POA3695	Australian	233
POA3695	Chinese	3
POA3695	Dutch	11
POA3695	English	193
POA3695	French	7
POA3695	German	49
POA3695	Greek	3
POA3695	Irish	63
POA3695	Italian	9
POA3695	(Other)	13
POA3695	Polish	6
POA3695	Scottish	58
POA3695	Spanish	3
POA3695	Turkish	3
POA3695	Welsh	3
POA3697		26
POA3697	Australian	243
POA3697	Chinese	3
POA3697	Croatian	3
POA3697	Dutch	13
POA3697	English	265
POA3697	French	3
POA3697	German	28
POA3697	Irish	69
POA3697	Italian	20
POA3697	NZ	3
POA3697	(Other)	38
POA3697	Polish	6
POA3697	Russian	3
POA3697	Scottish	68
POA3697	Welsh	6
POA3698		49
POA3698	Australian	327
POA3698	Chinese	3
POA3698	Dutch	14
POA3698	English	374
POA3698	Filipino	4
POA3698	French	5
POA3698	German	65
POA3698	Greek	6
POA3698	Hungarian	5
POA3698	Indian	10
POA3698	Irish	83
POA3698	Italian	48
POA3698	NZ	3
POA3698	(Other)	74
POA3698	Polish	15
POA3698	Scottish	96
POA3698	Spanish	3
POA3698	Welsh	12
POA3699		134
POA3699	Australian	446
POA3699	Chinese	22
POA3699	Croatian	3
POA3699	Dutch	25
POA3699	English	411
POA3699	Filipino	3
POA3699	French	10
POA3699	German	75
POA3699	Hungarian	3
POA3699	Indian	3
POA3699	Irish	131
POA3699	Italian	41
POA3699	Maltese	5
POA3699	Maori	7
POA3699	NZ	4
POA3699	(Other)	85
POA3699	Polish	18
POA3699	Scottish	129
POA3699	Welsh	14
POA3700		76
POA3700	Australian	555
POA3700	Australian Aboriginal	3
POA3700	Chinese	3
POA3700	Croatian	3
POA3700	Dutch	15
POA3700	English	562
POA3700	Filipino	3
POA3700	French	5
POA3700	German	70
POA3700	Greek	3
POA3700	Hungarian	6
POA3700	Indian	11
POA3700	Irish	190
POA3700	Italian	29
POA3700	Maltese	9
POA3700	NZ	4
POA3700	(Other)	32
POA3700	Polish	8
POA3700	Russian	3
POA3700	Scottish	170
POA3700	Welsh	4
POA3701		90
POA3701	Australian	454
POA3701	Chinese	3
POA3701	Dutch	21
POA3701	English	430
POA3701	French	4
POA3701	German	69
POA3701	Irish	172
POA3701	Italian	20
POA3701	NZ	8
POA3701	(Other)	51
POA3701	Polish	5
POA3701	Russian	3
POA3701	Scottish	142
POA3701	Welsh	4
POA3704	Australian	8
POA3704	Dutch	3
POA3704	English	13
POA3704	Irish	3
POA3704	Scottish	7
POA3705		38
POA3705	Australian	119
POA3705	Dutch	6
POA3705	English	95
POA3705	German	15
POA3705	Irish	19
POA3705	Italian	3
POA3705	Scottish	15
POA3705	Sri Lankan	6
POA3707		167
POA3707	Australian	762
POA3707	Australian Aboriginal	3
POA3707	Chinese	8
POA3707	Dutch	42
POA3707	English	809
POA3707	Filipino	17
POA3707	French	6
POA3707	German	99
POA3707	Greek	4
POA3707	Hungarian	5
POA3707	Indian	7
POA3707	Irish	207
POA3707	Italian	44
POA3707	Maltese	3
