POA_CODE_2016	Landlord	Rent.min	occupied_private_dwellings_being_rented
POA3750	Person not in same household	14437	24
POA3750	Person not in same household	18375	17
POA3750	Person not in same household	23625	5
POA3750	Real estate agent	7875	3
POA3750	Real estate agent	10500	4
POA3750	Real estate agent	11812	7
POA3750	Real estate agent	14437	212
POA3750	Real estate agent	18375	213
POA3750	Real estate agent	23625	12
POA3750	Real estate agent	34125	6
POA3750	Real estate agent	39375	3
POA3750	Real estate agent	49875	3
POA3751	Person not in same household	0	3
POA3751	Real estate agent	18375	3
POA3751	Real estate agent	23625	4
POA3752		0	7
POA3752		18375	4
POA3752	(Other)	5250	3
POA3752	(Other)	11812	25
POA3752	(Other)	14437	3
POA3752	(Other)	18375	3
POA3752	Co-op/church group etc	3937	3
POA3752	Co-op/church group etc	10500	3
POA3752	Co-op/church group etc	14437	6
POA3752	Person not in same household	0	13
POA3752	Person not in same household	5250	5
POA3752	Person not in same household	10500	5
POA3752	Person not in same household	11812	19
POA3752	Person not in same household	14437	60
POA3752	Person not in same household	18375	62
POA3752	Person not in same household	23625	13
POA3752	Person not in same household	39375	3
POA3752	Real estate agent	5250	3
POA3752	Real estate agent	11812	25
POA3752	Real estate agent	14437	395
POA3752	Real estate agent	18375	643
POA3752	Real estate agent	23625	50
POA3752	Real estate agent	28875	5
POA3752	Real estate agent	34125	5
POA3752	Real estate agent	39375	9
POA3752	Real estate agent	49875	12
POA3752	State or territory housing authority	3937	5
POA3752	State or territory housing authority	5250	13
POA3752	State or territory housing authority	7875	6
POA3752	State or territory housing authority	10500	3
POA3752	State or territory housing authority	14437	8
POA3752	State or territory housing authority	18375	5
POA3753	Person not in same household	10500	3
POA3753	Person not in same household	11812	3
POA3753	Person not in same household	14437	5
POA3753	Person not in same household	18375	8
POA3753	Person not in same household	28875	4
POA3753	Real estate agent	14437	19
POA3753	Real estate agent	18375	32
POA3754		0	15
POA3754		14437	3
POA3754		18375	8
POA3754	(Other)	0	4
POA3754	(Other)	10500	4
POA3754	(Other)	11812	16
POA3754	(Other)	14437	5
POA3754	(Other)	18375	3
POA3754	Co-op/church group etc	0	3
POA3754	Co-op/church group etc	11812	12
POA3754	Co-op/church group etc	14437	3
POA3754	Person not in same household	0	32
POA3754	Person not in same household	5250	6
POA3754	Person not in same household	7875	5
POA3754	Person not in same household	10500	9
POA3754	Person not in same household	11812	18
POA3754	Person not in same household	14437	112
POA3754	Person not in same household	18375	82
POA3754	Person not in same household	23625	16
POA3754	Person not in same household	28875	3
POA3754	Person not in same household	49875	5
POA3754	Real estate agent	0	8
POA3754	Real estate agent	5250	7
POA3754	Real estate agent	7875	5
POA3754	Real estate agent	11812	51
POA3754	Real estate agent	14437	1000
POA3754	Real estate agent	18375	1253
POA3754	Real estate agent	23625	84
POA3754	Real estate agent	28875	23
POA3754	Real estate agent	39375	4
POA3754	Real estate agent	44625	3
POA3754	Real estate agent	49875	14
POA3754	State or territory housing authority	5250	3
POA3754	State or territory housing authority	7875	3
POA3754	State or territory housing authority	11812	10
POA3754	State or territory housing authority	14437	13
POA3754	State or territory housing authority	18375	3
POA3755	Person not in same household	0	6
POA3755	Person not in same household	10500	5
POA3756		0	4
POA3756		14437	7
POA3756	(Other)	14437	3
POA3756	Co-op/church group etc	14437	3
POA3756	Person not in same household	0	12
POA3756	Person not in same household	5250	3
POA3756	Person not in same household	7875	9
POA3756	Person not in same household	10500	10
POA3756	Person not in same household	11812	32
POA3756	Person not in same household	14437	41
POA3756	Person not in same household	18375	23
POA3756	Person not in same household	23625	7
POA3756	Person not in same household	39375	3
POA3756	Real estate agent	5250	3
POA3756	Real estate agent	7875	3
POA3756	Real estate agent	10500	8
POA3756	Real estate agent	11812	47
POA3756	Real estate agent	14437	333
POA3756	Real estate agent	18375	105
POA3756	Real estate agent	23625	4
POA3756	Real estate agent	28875	3
POA3756	Real estate agent	34125	3
POA3756	Real estate agent	49875	4
POA3756	State or territory housing authority	5250	3
POA3756	State or territory housing authority	7875	6
POA3756	State or territory housing authority	11812	5
POA3757		0	7
POA3757	(Other)	0	4
POA3757	Person not in same household	0	3
POA3757	Person not in same household	7875	11
POA3757	Person not in same household	10500	14
POA3757	Person not in same household	11812	21
POA3757	Person not in same household	14437	18
POA3757	Person not in same household	18375	13
POA3757	Person not in same household	23625	3
POA3757	Real estate agent	5250	3
POA3757	Real estate agent	7875	7
POA3757	Real estate agent	10500	11
POA3757	Real estate agent	11812	34
POA3757	Real estate agent	14437	96
POA3757	Real estate agent	18375	88
POA3757	Real estate agent	23625	10
POA3757	Real estate agent	28875	3
POA3757	Real estate agent	49875	3
POA3757	State or territory housing authority	0	3
POA3757	State or territory housing authority	3937	3
POA3757	State or territory housing authority	5250	19
POA3757	State or territory housing authority	7875	8
POA3758	(Other)	7875	4
POA3758	Person not in same household	0	3
POA3758	Person not in same household	10500	3
POA3758	Person not in same household	11812	11
POA3758	Person not in same household	14437	10
POA3758	Person not in same household	18375	3
POA3758	Real estate agent	11812	6
POA3758	Real estate agent	14437	12
POA3758	Real estate agent	18375	3
POA3759		0	3
POA3759	Person not in same household	0	3
POA3759	Person not in same household	10500	3
POA3759	Person not in same household	18375	3
POA3760	Person not in same household	0	3
POA3761		0	3
POA3761	Person not in same household	10500	8
POA3761	Real estate agent	10500	4
POA3761	Real estate agent	14437	7
POA3761	Real estate agent	18375	4
POA3763		0	4
POA3763	Person not in same household	7875	3
POA3763	Person not in same household	10500	3
POA3763	Person not in same household	11812	3
POA3763	Real estate agent	10500	3
POA3763	Real estate agent	11812	4
POA3763	Real estate agent	14437	15
POA3763	Real estate agent	18375	10
POA3763	Real estate agent	23625	3
POA3764		0	9
POA3764		14437	4
POA3764	(Other)	5250	4
POA3764	(Other)	11812	15
POA3764	(Other)	14437	4
POA3764	Person not in same household	0	15
POA3764	Person not in same household	5250	4
POA3764	Person not in same household	7875	9
POA3764	Person not in same household	10500	12
POA3764	Person not in same household	11812	44
POA3764	Person not in same household	14437	25
POA3764	Person not in same household	18375	11
POA3764	Person not in same household	23625	3
POA3764	Real estate agent	7875	8
POA3764	Real estate agent	10500	10
POA3764	Real estate agent	11812	124
POA3764	Real estate agent	14437	242
POA3764	Real estate agent	18375	80
POA3764	Real estate agent	23625	7
POA3764	State or territory housing authority	3937	3
POA3764	State or territory housing authority	5250	16
POA3764	State or territory housing authority	7875	3
POA3764	State or territory housing authority	10500	3
POA3764	State or territory housing authority	11812	4
POA3765		0	3
POA3765	Co-op/church group etc	3937	13
POA3765	Co-op/church group etc	7875	3
POA3765	Person not in same household	0	4
POA3765	Person not in same household	5250	3
POA3765	Person not in same household	7875	5
POA3765	Person not in same household	10500	4
POA3765	Person not in same household	11812	4
POA3765	Person not in same household	14437	16
POA3765	Person not in same household	18375	19
POA3765	Person not in same household	23625	3
POA3765	Real estate agent	7875	3
POA3765	Real estate agent	10500	5
POA3765	Real estate agent	11812	7
POA3765	Real estate agent	14437	30
POA3765	Real estate agent	18375	57
POA3765	Real estate agent	23625	13
POA3765	Real estate agent	28875	4
POA3765	State or territory housing authority	0	3
POA3765	State or territory housing authority	5250	3
POA3765	State or territory housing authority	14437	3
POA3766	Person not in same household	5250	3
POA3766	Person not in same household	11812	3
POA3766	Person not in same household	18375	3
POA3766	Person not in same household	23625	6
POA3766	Real estate agent	14437	4
POA3766	Real estate agent	23625	10
POA3766	Real estate agent	28875	3
POA3767		0	3
POA3767	Person not in same household	11812	3
POA3767	Person not in same household	14437	8
POA3767	Real estate agent	18375	15
POA3767	Real estate agent	23625	3
POA3770		0	5
POA3770	(Other)	0	12
POA3770	(Other)	14437	3
POA3770	Person not in same household	0	6
POA3770	Person not in same household	5250	4
POA3770	Person not in same household	7875	5
POA3770	Person not in same household	10500	6
POA3770	Person not in same household	11812	6
POA3770	Person not in same household	14437	6
POA3770	Person not in same household	18375	10
POA3770	Person not in same household	23625	7
POA3770	Person not in same household	49875	3
POA3770	Real estate agent	11812	3
POA3770	Real estate agent	14437	12
POA3770	Real estate agent	18375	18
POA3770	Real estate agent	23625	10
POA3770	Real estate agent	39375	3
POA3775		0	3
POA3775	(Other)	5250	4
POA3775	(Other)	14437	3
POA3775	Person not in same household	0	14
POA3775	Person not in same household	5250	6
POA3775	Person not in same household	7875	10
POA3775	Person not in same household	10500	12
POA3775	Person not in same household	11812	4
POA3775	Person not in same household	14437	18
POA3775	Person not in same household	18375	12
POA3775	Person not in same household	23625	3
POA3775	Real estate agent	10500	3
POA3775	Real estate agent	11812	11
POA3775	Real estate agent	14437	29
POA3775	Real estate agent	18375	35
POA3775	Real estate agent	23625	10
POA3775	Real estate agent	28875	4
POA3777		0	11
POA3777	(Other)	0	5
POA3777	(Other)	5250	3
POA3777	(Other)	7875	4
POA3777	(Other)	10500	3
POA3777	(Other)	14437	9
POA3777	Co-op/church group etc	0	3
POA3777	Co-op/church group etc	5250	11
POA3777	Co-op/church group etc	7875	5
POA3777	Co-op/church group etc	14437	3
POA3777	Person not in same household	0	5
POA3777	Person not in same household	3937	3
POA3777	Person not in same household	5250	12
POA3777	Person not in same household	7875	15
POA3777	Person not in same household	10500	22
POA3777	Person not in same household	11812	26
POA3777	Person not in same household	14437	44
POA3777	Person not in same household	18375	29
POA3777	Person not in same household	23625	4
POA3777	Real estate agent	3937	3
POA3777	Real estate agent	5250	13
POA3777	Real estate agent	7875	4
POA3777	Real estate agent	10500	3
POA3777	Real estate agent	11812	28
POA3777	Real estate agent	14437	155
POA3777	Real estate agent	18375	127
POA3777	Real estate agent	23625	13
POA3777	Real estate agent	28875	5
POA3777	Real estate agent	39375	4
POA3777	State or territory housing authority	0	7
POA3777	State or territory housing authority	5250	42
POA3777	State or territory housing authority	7875	15
POA3777	State or territory housing authority	10500	9
POA3777	State or territory housing authority	11812	4
POA3777	State or territory housing authority	14437	11
POA3779		0	4
POA3779	(Other)	0	3
POA3779	Person not in same household	14437	3
POA3779	Person not in same household	18375	3
POA3779	Real estate agent	14437	5
POA3779	State or territory housing authority	5250	3
POA3781		0	8
POA3781	Person not in same household	0	9
POA3781	Person not in same household	5250	3
POA3781	Person not in same household	11812	7
POA3781	Person not in same household	14437	11
POA3781	Person not in same household	18375	7
POA3781	Real estate agent	10500	5
POA3781	Real estate agent	11812	6
POA3781	Real estate agent	14437	42
POA3781	Real estate agent	18375	39
POA3781	Real estate agent	23625	7
POA3781	State or territory housing authority	5250	6
POA3781	State or territory housing authority	7875	3
POA3781	State or territory housing authority	14437	4
POA3782		0	5
POA3782	Person not in same household	0	13
POA3782	Person not in same household	5250	4
POA3782	Person not in same household	7875	3
POA3782	Person not in same household	10500	10
POA3782	Person not in same household	11812	12
POA3782	Person not in same household	14437	12
POA3782	Person not in same household	18375	9
POA3782	Real estate agent	7875	6
POA3782	Real estate agent	11812	6
POA3782	Real estate agent	14437	35
POA3782	Real estate agent	18375	64
POA3782	Real estate agent	23625	17
POA3782	Real estate agent	28875	6
POA3782	State or territory housing authority	5250	7
POA3783	Person not in same household	0	3
POA3783	Person not in same household	5250	3
POA3783	Person not in same household	7875	4
POA3783	Person not in same household	10500	4
POA3783	Person not in same household	11812	3
POA3783	Person not in same household	14437	5
POA3783	Real estate agent	11812	3
POA3783	Real estate agent	14437	22
POA3783	Real estate agent	18375	19
POA3783	Real estate agent	23625	3
POA3786		0	3
POA3786	Person not in same household	7875	4
POA3786	Person not in same household	11812	3
POA3786	Person not in same household	28875	3
POA3786	Real estate agent	18375	14
POA3786	Real estate agent	23625	3
POA3786	Real estate agent	28875	3
POA3787	Person not in same household	10500	5
POA3787	Person not in same household	11812	4
POA3787	Person not in same household	14437	3
POA3787	Real estate agent	18375	7
POA3788		0	5
POA3788	Person not in same household	10500	3
POA3788	Person not in same household	14437	7
POA3788	Person not in same household	18375	5
POA3788	Real estate agent	11812	3
POA3788	Real estate agent	14437	16
POA3788	Real estate agent	18375	17
POA3788	Real estate agent	23625	14
POA3788	Real estate agent	28875	3
POA3789	Real estate agent	18375	3
POA3791	Person not in same household	0	3
POA3791	Person not in same household	10500	4
POA3791	Person not in same household	11812	5
POA3791	Person not in same household	14437	6
POA3791	Person not in same household	18375	3
POA3791	Real estate agent	10500	4
POA3791	Real estate agent	11812	3
POA3791	Real estate agent	14437	4
POA3791	Real estate agent	18375	12
POA3791	Real estate agent	23625	4
POA3792		0	3
POA3792	Person not in same household	7875	4
POA3792	Real estate agent	7875	3
POA3792	Real estate agent	14437	3
POA3792	Real estate agent	18375	9
POA3792	Real estate agent	23625	4
POA3793		0	7
POA3793	(Other)	14437	4
POA3793	Co-op/church group etc	11812	3
POA3793	Person not in same household	0	7
POA3793	Person not in same household	5250	3
POA3793	Person not in same household	10500	11
POA3793	Person not in same household	11812	3
POA3793	Person not in same household	14437	23
POA3793	Person not in same household	18375	14
POA3793	Real estate agent	7875	3
POA3793	Real estate agent	10500	5
POA3793	Real estate agent	11812	5
POA3793	Real estate agent	14437	29
POA3793	Real estate agent	18375	51
POA3793	Real estate agent	23625	11
POA3795		0	7
POA3795	Person not in same household	0	7
POA3795	Person not in same household	7875	4
POA3795	Person not in same household	10500	3
POA3795	Person not in same household	14437	4
POA3795	Person not in same household	18375	5
POA3795	Real estate agent	14437	7
POA3795	Real estate agent	18375	5
POA3795	Real estate agent	23625	3
POA3796		0	9
POA3796	(Other)	7875	3
POA3796	Person not in same household	0	14
POA3796	Person not in same household	3937	3
POA3796	Person not in same household	7875	10
POA3796	Person not in same household	10500	17
POA3796	Person not in same household	11812	11
POA3796	Person not in same household	14437	28
POA3796	Person not in same household	18375	16
POA3796	Person not in same household	23625	6
POA3796	Real estate agent	7875	7
POA3796	Real estate agent	10500	3
POA3796	Real estate agent	11812	7
POA3796	Real estate agent	14437	45
POA3796	Real estate agent	18375	66
POA3796	Real estate agent	23625	7
POA3796	Real estate agent	28875	3
POA3796	State or territory housing authority	5250	3
POA3796	State or territory housing authority	7875	3
POA3797		0	7
POA3797	(Other)	0	3
POA3797	(Other)	5250	3
POA3797	(Other)	7875	8
POA3797	(Other)	10500	5
POA3797	(Other)	11812	3
POA3797	(Other)	14437	3
POA3797	Person not in same household	0	3
POA3797	Person not in same household	7875	3
POA3797	Person not in same household	10500	8
POA3797	Person not in same household	11812	7
POA3797	Person not in same household	14437	23
POA3797	Person not in same household	18375	4
POA3797	Person not in same household	23625	3
POA3797	Real estate agent	10500	5
POA3797	Real estate agent	11812	26
POA3797	Real estate agent	14437	47
POA3797	Real estate agent	18375	25
POA3797	State or territory housing authority	5250	3
POA3799		0	14
POA3799	(Other)	7875	3
POA3799	Co-op/church group etc	5250	4
POA3799	Person not in same household	0	4
POA3799	Person not in same household	3937	3
POA3799	Person not in same household	5250	6
POA3799	Person not in same household	7875	11
POA3799	Person not in same household	10500	14
POA3799	Person not in same household	11812	38
POA3799	Person not in same household	14437	25
POA3799	Person not in same household	18375	10
POA3799	Real estate agent	5250	5
POA3799	Real estate agent	7875	12
POA3799	Real estate agent	10500	11
POA3799	Real estate agent	11812	83
POA3799	Real estate agent	14437	106
POA3799	Real estate agent	18375	16
POA3799	Real estate agent	23625	3
POA3799	State or territory housing authority	5250	3
POA3799	State or territory housing authority	10500	6
POA3800	(Other)	5250	4
POA3800	(Other)	7875	6
POA3800	(Other)	10500	3
POA3802		0	9
POA3802		14437	3
POA3802	(Other)	14437	7
POA3802	(Other)	18375	14
POA3802	Co-op/church group etc	0	3
POA3802	Co-op/church group etc	5250	3
POA3802	Co-op/church group etc	11812	3
POA3802	Person not in same household	0	26
POA3802	Person not in same household	5250	14
POA3802	Person not in same household	7875	15
POA3802	Person not in same household	10500	12
POA3802	Person not in same household	11812	33
POA3802	Person not in same household	14437	96
POA3802	Person not in same household	18375	60
POA3802	Person not in same household	23625	8
POA3802	Person not in same household	34125	3
POA3802	Person not in same household	49875	3
POA3802	Real estate agent	5250	3
POA3802	Real estate agent	7875	3
POA3802	Real estate agent	10500	3
POA3802	Real estate agent	11812	8
POA3802	Real estate agent	14437	341
POA3802	Real estate agent	18375	365
POA3802	Real estate agent	23625	48
POA3802	Real estate agent	28875	4
POA3802	Real estate agent	39375	4
POA3802	Real estate agent	49875	13
POA3802	State or territory housing authority	0	3
POA3802	State or territory housing authority	3937	5
POA3802	State or territory housing authority	5250	58
POA3802	State or territory housing authority	7875	38
POA3802	State or territory housing authority	10500	16
POA3802	State or territory housing authority	11812	16
POA3802	State or territory housing authority	14437	28
POA3802	State or territory housing authority	18375	18
POA3802	State or territory housing authority	23625	3
POA3803		0	8
POA3803		14437	3
POA3803		18375	3
POA3803	(Other)	11812	3
POA3803	(Other)	14437	10
POA3803	(Other)	18375	8
POA3803	Co-op/church group etc	7875	3
POA3803	Co-op/church group etc	11812	3
POA3803	Co-op/church group etc	14437	3
POA3803	Person not in same household	0	6
POA3803	Person not in same household	5250	5
POA3803	Person not in same household	7875	4
POA3803	Person not in same household	10500	12
POA3803	Person not in same household	11812	21
POA3803	Person not in same household	14437	50
POA3803	Person not in same household	18375	31
POA3803	Person not in same household	23625	3
POA3803	Person not in same household	28875	3
POA3803	Real estate agent	0	3
POA3803	Real estate agent	5250	3
POA3803	Real estate agent	7875	3
POA3803	Real estate agent	10500	13
POA3803	Real estate agent	11812	52
POA3803	Real estate agent	14437	235
POA3803	Real estate agent	18375	199
POA3803	Real estate agent	23625	18
POA3803	Real estate agent	28875	3
POA3803	Real estate agent	39375	4
POA3803	State or territory housing authority	3937	3
POA3803	State or territory housing authority	5250	26
POA3803	State or territory housing authority	7875	7
POA3803	State or territory housing authority	10500	3
POA3803	State or territory housing authority	11812	9
POA3803	State or territory housing authority	14437	11
POA3804		0	5
POA3804	Person not in same household	0	4
POA3804	Person not in same household	7875	5
POA3804	Person not in same household	11812	3
POA3804	Person not in same household	14437	12
POA3804	Person not in same household	18375	5
POA3804	Person not in same household	28875	8
POA3804	Real estate agent	14437	7
POA3804	Real estate agent	18375	13
POA3804	Real estate agent	23625	6
POA3804	Real estate agent	28875	8
POA3804	Real estate agent	34125	3
POA3804	Real estate agent	39375	7
POA3805		0	16
POA3805		11812	3
POA3805		14437	8
POA3805		18375	3
POA3805	(Other)	0	3
POA3805	(Other)	7875	10
POA3805	(Other)	10500	33
POA3805	(Other)	11812	42
POA3805	(Other)	14437	19
POA3805	(Other)	18375	22
POA3805	(Other)	49875	3
POA3805	Co-op/church group etc	10500	3
POA3805	Co-op/church group etc	11812	3
POA3805	Co-op/church group etc	18375	3
POA3805	Person not in same household	0	42
POA3805	Person not in same household	3937	3
POA3805	Person not in same household	5250	19
POA3805	Person not in same household	7875	38
POA3805	Person not in same household	10500	36
POA3805	Person not in same household	11812	81
POA3805	Person not in same household	14437	202
POA3805	Person not in same household	18375	132
POA3805	Person not in same household	23625	31
POA3805	Person not in same household	34125	3
POA3805	Person not in same household	39375	3
POA3805	Person not in same household	49875	3
POA3805	Real estate agent	0	6
POA3805	Real estate agent	5250	7
POA3805	Real estate agent	7875	8
POA3805	Real estate agent	10500	9
POA3805	Real estate agent	11812	56
POA3805	Real estate agent	14437	910
POA3805	Real estate agent	18375	1135
POA3805	Real estate agent	23625	123
POA3805	Real estate agent	28875	16
POA3805	Real estate agent	34125	5
POA3805	Real estate agent	39375	3
POA3805	Real estate agent	44625	3
POA3805	Real estate agent	49875	21
POA3805	State or territory housing authority	0	8
POA3805	State or territory housing authority	3937	4
POA3805	State or territory housing authority	5250	56
POA3805	State or territory housing authority	7875	45
POA3805	State or territory housing authority	10500	26
POA3805	State or territory housing authority	11812	19
POA3805	State or territory housing authority	14437	34
POA3805	State or territory housing authority	18375	27
POA3805	State or territory housing authority	23625	3
POA3806		0	20
POA3806		18375	3
POA3806		28875	4
POA3806	(Other)	0	4
POA3806	(Other)	3937	3
POA3806	(Other)	5250	4
POA3806	(Other)	11812	5
POA3806	(Other)	14437	10
POA3806	(Other)	18375	9
POA3806	(Other)	23625	4
POA3806	Co-op/church group etc	3937	8
POA3806	Co-op/church group etc	5250	13
POA3806	Co-op/church group etc	10500	3
POA3806	Co-op/church group etc	11812	3
POA3806	Co-op/church group etc	14437	3
POA3806	Person not in same household	0	41
POA3806	Person not in same household	3937	4
POA3806	Person not in same household	5250	11
POA3806	Person not in same household	7875	19
POA3806	Person not in same household	10500	25
POA3806	Person not in same household	11812	42
POA3806	Person not in same household	14437	138
POA3806	Person not in same household	18375	123
POA3806	Person not in same household	23625	23
POA3806	Person not in same household	28875	4
POA3806	Person not in same household	49875	3
POA3806	Real estate agent	0	3
POA3806	Real estate agent	3937	3
POA3806	Real estate agent	5250	3
POA3806	Real estate agent	7875	6
POA3806	Real estate agent	10500	14
POA3806	Real estate agent	11812	41
POA3806	Real estate agent	14437	764
POA3806	Real estate agent	18375	1355
POA3806	Real estate agent	23625	295
POA3806	Real estate agent	28875	69
POA3806	Real estate agent	34125	16
POA3806	Real estate agent	39375	4
POA3806	Real estate agent	44625	3
POA3806	Real estate agent	49875	17
POA3806	State or territory housing authority	0	5
POA3806	State or territory housing authority	5250	21
POA3806	State or territory housing authority	7875	12
POA3806	State or territory housing authority	10500	11
POA3806	State or territory housing authority	11812	13
POA3806	State or territory housing authority	14437	17
POA3806	State or territory housing authority	18375	4
POA3807		0	4
POA3807	(Other)	7875	3
POA3807	(Other)	10500	20
POA3807	(Other)	11812	4
POA3807	(Other)	14437	3
POA3807	(Other)	18375	3
POA3807	Person not in same household	0	12
POA3807	Person not in same household	7875	5
POA3807	Person not in same household	10500	12
POA3807	Person not in same household	11812	3
POA3807	Person not in same household	14437	21
POA3807	Person not in same household	18375	15
POA3807	Person not in same household	23625	3
POA3807	Real estate agent	7875	3
POA3807	Real estate agent	10500	3
POA3807	Real estate agent	11812	24
POA3807	Real estate agent	14437	81
POA3807	Real estate agent	18375	67
POA3807	Real estate agent	23625	22
POA3807	Real estate agent	28875	5
POA3807	State or territory housing authority	5250	8
POA3808		0	3
POA3808	Person not in same household	14437	7
POA3808	Real estate agent	14437	5
POA3808	Real estate agent	18375	6
POA3808	Real estate agent	23625	4
POA3808	Real estate agent	28875	4
POA3809		18375	3
POA3809	(Other)	14437	3
POA3809	Person not in same household	7875	3
POA3809	Person not in same household	11812	6
POA3809	Person not in same household	14437	19
POA3809	Person not in same household	18375	13
POA3809	Person not in same household	23625	4
POA3809	Real estate agent	11812	7
POA3809	Real estate agent	14437	135
POA3809	Real estate agent	18375	335
POA3809	Real estate agent	23625	36
POA3809	Real estate agent	28875	3
POA3809	Real estate agent	49875	3
POA3810		0	23
POA3810		11812	4
POA3810		14437	11
POA3810		18375	3
POA3810	(Other)	0	12
POA3810	(Other)	5250	9
POA3810	(Other)	7875	4
POA3810	(Other)	10500	7
POA3810	(Other)	11812	10
POA3810	(Other)	14437	12
POA3810	Co-op/church group etc	0	4
POA3810	Co-op/church group etc	3937	4
POA3810	Co-op/church group etc	5250	10
POA3810	Co-op/church group etc	7875	3
POA3810	Co-op/church group etc	10500	5
POA3810	Person not in same household	0	31
POA3810	Person not in same household	5250	17
POA3810	Person not in same household	7875	27
POA3810	Person not in same household	10500	40
POA3810	Person not in same household	11812	102
POA3810	Person not in same household	14437	284
POA3810	Person not in same household	18375	98
POA3810	Person not in same household	23625	11
POA3810	Person not in same household	28875	6
POA3810	Person not in same household	34125	3
POA3810	Real estate agent	0	6
POA3810	Real estate agent	3937	3
POA3810	Real estate agent	5250	8
POA3810	Real estate agent	7875	23
POA3810	Real estate agent	10500	23
POA3810	Real estate agent	11812	356
POA3810	Real estate agent	14437	2184
POA3810	Real estate agent	18375	1025
POA3810	Real estate agent	23625	65
POA3810	Real estate agent	28875	13
POA3810	Real estate agent	34125	12
POA3810	Real estate agent	39375	6
POA3810	Real estate agent	49875	8
POA3810	State or territory housing authority	0	7
POA3810	State or territory housing authority	3937	7
POA3810	State or territory housing authority	5250	53
POA3810	State or territory housing authority	7875	45
POA3810	State or territory housing authority	10500	17
POA3810	State or territory housing authority	11812	18
POA3810	State or territory housing authority	14437	16
POA3810	State or territory housing authority	18375	7
POA3810	State or territory housing authority	23625	3
POA3810	State or territory housing authority	28875	3
POA3812		0	6
POA3812	(Other)	0	4
POA3812	Co-op/church group etc	0	3
POA3812	Person not in same household	0	10
POA3812	Person not in same household	5250	6
POA3812	Person not in same household	7875	5
POA3812	Person not in same household	10500	3
POA3812	Person not in same household	11812	9
POA3812	Person not in same household	14437	7
POA3812	Person not in same household	18375	5
POA3812	Real estate agent	11812	10
POA3812	Real estate agent	14437	21
POA3812	Real estate agent	18375	12
POA3812	Real estate agent	23625	3
POA3812	Real estate agent	28875	3
POA3812	Real estate agent	34125	3
POA3813		0	3
POA3813	Person not in same household	0	3
POA3813	Person not in same household	5250	4
POA3813	Person not in same household	10500	8
POA3813	Person not in same household	18375	4
POA3813	Real estate agent	11812	3
POA3813	Real estate agent	18375	9
POA3814		0	7
POA3814	(Other)	0	4
POA3814	Person not in same household	0	5
POA3814	Person not in same household	5250	9
POA3814	Person not in same household	7875	3
POA3814	Person not in same household	10500	4
POA3814	Person not in same household	11812	3
POA3814	Person not in same household	14437	4
POA3814	Real estate agent	11812	21
POA3814	Real estate agent	14437	12
POA3814	Real estate agent	18375	5
POA3815		0	3
POA3815	(Other)	0	3
POA3815	Person not in same household	0	5
POA3815	Person not in same household	5250	3
POA3815	Person not in same household	7875	3
POA3815	Person not in same household	10500	8
POA3815	Person not in same household	11812	17
POA3815	Person not in same household	14437	10
POA3815	Person not in same household	18375	4
POA3815	Person not in same household	23625	3
POA3815	Real estate agent	7875	3
POA3815	Real estate agent	10500	3
POA3815	Real estate agent	11812	17
POA3815	Real estate agent	14437	16
POA3815	Real estate agent	18375	15
POA3815	Real estate agent	23625	4
POA3815	State or territory housing authority	5250	3
POA3816	(Other)	0	4
POA3816	(Other)	5250	6
POA3816	(Other)	7875	12
POA3816	(Other)	10500	4
POA3816	Person not in same household	0	9
POA3816	Person not in same household	5250	3
POA3816	Person not in same household	7875	5
POA3816	Person not in same household	10500	7
POA3816	Person not in same household	11812	10
POA3816	Person not in same household	14437	9
POA3816	Person not in same household	18375	4
POA3816	Person not in same household	23625	5
POA3816	Real estate agent	7875	5
POA3816	Real estate agent	10500	7
POA3816	Real estate agent	11812	31
POA3816	Real estate agent	14437	50
POA3816	Real estate agent	18375	10
POA3818		0	19
POA3818		7875	3
POA3818	(Other)	0	7
POA3818	(Other)	3937	3
POA3818	(Other)	5250	6
POA3818	(Other)	7875	15
POA3818	(Other)	10500	4
POA3818	(Other)	11812	7
POA3818	Co-op/church group etc	7875	3
POA3818	Person not in same household	0	25
POA3818	Person not in same household	3937	4
POA3818	Person not in same household	5250	18
POA3818	Person not in same household	7875	34
POA3818	Person not in same household	10500	38
POA3818	Person not in same household	11812	39
POA3818	Person not in same household	14437	54
POA3818	Person not in same household	18375	12
POA3818	Person not in same household	23625	3
POA3818	Person not in same household	28875	5
POA3818	Real estate agent	5250	13
POA3818	Real estate agent	7875	52
POA3818	Real estate agent	10500	51
POA3818	Real estate agent	11812	221
POA3818	Real estate agent	14437	355
POA3818	Real estate agent	18375	101
POA3818	Real estate agent	23625	7
POA3818	Real estate agent	28875	5
POA3818	State or territory housing authority	0	8
POA3818	State or territory housing authority	5250	37
POA3818	State or territory housing authority	7875	12
POA3818	State or territory housing authority	10500	3
POA3818	State or territory housing authority	11812	6
POA3820		0	12
POA3820		5250	3
POA3820	(Other)	5250	3
POA3820	(Other)	7875	4
POA3820	(Other)	10500	3
POA3820	(Other)	11812	3
POA3820	(Other)	14437	3
POA3820	Co-op/church group etc	5250	6
POA3820	Co-op/church group etc	7875	7
POA3820	Co-op/church group etc	10500	3
POA3820	Person not in same household	0	29
POA3820	Person not in same household	3937	4
POA3820	Person not in same household	5250	18
POA3820	Person not in same household	7875	34
POA3820	Person not in same household	10500	42
