SA4_NAME16	Age	MaritalStatus	Sex	responses
North West	55-64	Separated	F	502
North West	55-64	Separated	M	551
North West	55-64	Widowed	F	657
North West	55-64	Widowed	M	217
North West	65-74	Divorced	F	1081
North West	65-74	Divorced	M	1199
North West	65-74	Married	F	5371
North West	65-74	Married	M	5961
North West	65-74	Separated	F	263
North West	65-74	Separated	M	350
North West	65-74	Widowed	F	1505
North West	65-74	Widowed	M	443
North West	75-84	Divorced	F	350
North West	75-84	Divorced	M	332
North West	75-84	Married	F	2463
North West	75-84	Married	M	3331
North West	75-84	Separated	F	72
North West	75-84	Separated	M	113
North West	75-84	Widowed	F	2515
North West	75-84	Widowed	M	676
North West	85+	Divorced	F	70
North West	85+	Divorced	M	64
North West	85+	Married	F	554
North West	85+	Married	M	989
North West	85+	Separated	F	10
North West	85+	Separated	M	19
North West	85+	Widowed	F	2280
North West	85+	Widowed	M	602
Shepparton	15-19	Divorced	F	3
Shepparton	15-19	Divorced	M	3
Shepparton	15-19	Married	F	17
Shepparton	15-19	Married	M	13
Shepparton	15-19	Separated	F	3
Shepparton	15-19	Separated	M	3
Shepparton	15-19	Widowed	F	4
Shepparton	20-24	Divorced	F	6
Shepparton	20-24	Divorced	M	3
Shepparton	20-24	Married	F	302
Shepparton	20-24	Married	M	143
Shepparton	20-24	Separated	F	16
Shepparton	20-24	Separated	M	5
Shepparton	20-24	Widowed	F	5
Shepparton	25-34	Divorced	F	140
Shepparton	25-34	Divorced	M	102
Shepparton	25-34	Married	F	3186
Shepparton	25-34	Married	M	2607
Shepparton	25-34	Separated	F	224
Shepparton	25-34	Separated	M	131
Shepparton	25-34	Widowed	F	15
Shepparton	25-34	Widowed	M	12
Shepparton	35-44	Divorced	F	679
Shepparton	35-44	Divorced	M	435
Shepparton	35-44	Married	F	4461
Shepparton	35-44	Married	M	4146
Shepparton	35-44	Separated	F	494
Shepparton	35-44	Separated	M	335
Shepparton	35-44	Widowed	F	60
Shepparton	35-44	Widowed	M	18
Shepparton	45-54	Divorced	F	1350
Shepparton	45-54	Divorced	M	1065
Shepparton	45-54	Married	F	5411
Shepparton	45-54	Married	M	5104
Shepparton	45-54	Separated	F	636
Shepparton	45-54	Separated	M	491
Shepparton	45-54	Widowed	F	188
Shepparton	45-54	Widowed	M	72
Shepparton	55-64	Divorced	F	1527
Shepparton	55-64	Divorced	M	1367
Shepparton	55-64	Married	F	5693
Shepparton	55-64	Married	M	5666
Shepparton	55-64	Separated	F	483
Shepparton	55-64	Separated	M	459
Shepparton	55-64	Widowed	F	529
Shepparton	55-64	Widowed	M	185
Shepparton	65-74	Divorced	F	1006
Shepparton	65-74	Divorced	M	998
Shepparton	65-74	Married	F	4734
Shepparton	65-74	Married	M	5113
Shepparton	65-74	Separated	F	220
Shepparton	65-74	Separated	M	356
Shepparton	65-74	Widowed	F	1159
Shepparton	65-74	Widowed	M	398
Shepparton	75-84	Divorced	F	313
Shepparton	75-84	Divorced	M	341
Shepparton	75-84	Married	F	2126
Shepparton	75-84	Married	M	2895
Shepparton	75-84	Separated	F	85
Shepparton	75-84	Separated	M	110
Shepparton	75-84	Widowed	F	1844
Shepparton	75-84	Widowed	M	576
Shepparton	85+	Divorced	F	70
Shepparton	85+	Divorced	M	48
Shepparton	85+	Married	F	434
Shepparton	85+	Married	M	784
Shepparton	85+	Separated	F	11
Shepparton	85+	Separated	M	14
Shepparton	85+	Widowed	F	1650
Shepparton	85+	Widowed	M	459
Warrnambool and South West	15-19	Divorced	F	4
Warrnambool and South West	15-19	Divorced	M	3
Warrnambool and South West	15-19	Married	F	7
Warrnambool and South West	15-19	Married	M	5
Warrnambool and South West	15-19	Separated	F	4
Warrnambool and South West	15-19	Separated	M	3
Warrnambool and South West	20-24	Divorced	F	3
Warrnambool and South West	20-24	Married	F	128
Warrnambool and South West	20-24	Married	M	79
Warrnambool and South West	20-24	Separated	F	19
Warrnambool and South West	20-24	Separated	M	9
Warrnambool and South West	20-24	Widowed	F	8
Warrnambool and South West	25-34	Divorced	F	142
Warrnambool and South West	25-34	Divorced	M	87
Warrnambool and South West	25-34	Married	F	2541
Warrnambool and South West	25-34	Married	M	1886
Warrnambool and South West	25-34	Separated	F	155
Warrnambool and South West	25-34	Separated	M	108
Warrnambool and South West	25-34	Widowed	F	16
Warrnambool and South West	25-34	Widowed	M	12
Warrnambool and South West	35-44	Divorced	F	527
Warrnambool and South West	35-44	Divorced	M	369
Warrnambool and South West	35-44	Married	F	4181
Warrnambool and South West	35-44	Married	M	3813
Warrnambool and South West	35-44	Separated	F	391
Warrnambool and South West	35-44	Separated	M	261
Warrnambool and South West	35-44	Widowed	F	43
Warrnambool and South West	35-44	Widowed	M	13
Warrnambool and South West	45-54	Divorced	F	1310
Warrnambool and South West	45-54	Divorced	M	913
Warrnambool and South West	45-54	Married	F	5366
Warrnambool and South West	45-54	Married	M	5041
Warrnambool and South West	45-54	Separated	F	493
Warrnambool and South West	45-54	Separated	M	436
Warrnambool and South West	45-54	Widowed	F	202
Warrnambool and South West	45-54	Widowed	M	69
Warrnambool and South West	55-64	Divorced	F	1582
Warrnambool and South West	55-64	Divorced	M	1280
Warrnambool and South West	55-64	Married	F	5799
Warrnambool and South West	55-64	Married	M	5710
Warrnambool and South West	55-64	Separated	F	399
Warrnambool and South West	55-64	Separated	M	413
Warrnambool and South West	55-64	Widowed	F	500
Warrnambool and South West	55-64	Widowed	M	195
Warrnambool and South West	65-74	Divorced	F	935
Warrnambool and South West	65-74	Divorced	M	883
Warrnambool and South West	65-74	Married	F	4562
Warrnambool and South West	65-74	Married	M	5087
Warrnambool and South West	65-74	Separated	F	204
Warrnambool and South West	65-74	Separated	M	255
Warrnambool and South West	65-74	Widowed	F	1132
Warrnambool and South West	65-74	Widowed	M	332
Warrnambool and South West	75-84	Divorced	F	316
Warrnambool and South West	75-84	Divorced	M	268
Warrnambool and South West	75-84	Married	F	1855
Warrnambool and South West	75-84	Married	M	2537
Warrnambool and South West	75-84	Separated	F	47
Warrnambool and South West	75-84	Separated	M	85
Warrnambool and South West	75-84	Widowed	F	1958
Warrnambool and South West	75-84	Widowed	M	491
Warrnambool and South West	85+	Divorced	F	56
Warrnambool and South West	85+	Divorced	M	52
Warrnambool and South West	85+	Married	F	356
Warrnambool and South West	85+	Married	M	650
Warrnambool and South West	85+	Separated	F	10
Warrnambool and South West	85+	Separated	M	14
Warrnambool and South West	85+	Widowed	F	1736
Warrnambool and South West	85+	Widowed	M	472
Migratory - Offshore - Shipping (Vic.)	35-44	Married	M	3
Migratory - Offshore - Shipping (Vic.)	45-54	Married	M	6
No usual address (Vic.)	15-19	Divorced	M	4
No usual address (Vic.)	20-24	Divorced	F	4
No usual address (Vic.)	20-24	Married	F	20
No usual address (Vic.)	20-24	Married	M	10
No usual address (Vic.)	20-24	Separated	F	5
No usual address (Vic.)	25-34	Divorced	F	19
No usual address (Vic.)	25-34	Divorced	M	14
No usual address (Vic.)	25-34	Married	F	134
No usual address (Vic.)	25-34	Married	M	124
No usual address (Vic.)	25-34	Separated	F	40
No usual address (Vic.)	25-34	Separated	M	48
No usual address (Vic.)	25-34	Widowed	F	3
No usual address (Vic.)	25-34	Widowed	M	3
No usual address (Vic.)	35-44	Divorced	F	59
No usual address (Vic.)	35-44	Divorced	M	71
No usual address (Vic.)	35-44	Married	F	98
No usual address (Vic.)	35-44	Married	M	119
No usual address (Vic.)	35-44	Separated	F	50
No usual address (Vic.)	35-44	Separated	M	110
No usual address (Vic.)	35-44	Widowed	F	7
No usual address (Vic.)	35-44	Widowed	M	3
No usual address (Vic.)	45-54	Divorced	F	89
No usual address (Vic.)	45-54	Divorced	M	122
No usual address (Vic.)	45-54	Married	F	80
No usual address (Vic.)	45-54	Married	M	101
No usual address (Vic.)	45-54	Separated	F	52
No usual address (Vic.)	45-54	Separated	M	102
No usual address (Vic.)	45-54	Widowed	F	5
No usual address (Vic.)	45-54	Widowed	M	7
No usual address (Vic.)	55-64	Divorced	F	100
No usual address (Vic.)	55-64	Divorced	M	139
No usual address (Vic.)	55-64	Married	F	164
No usual address (Vic.)	55-64	Married	M	142
No usual address (Vic.)	55-64	Separated	F	26
No usual address (Vic.)	55-64	Separated	M	57
No usual address (Vic.)	55-64	Widowed	F	22
No usual address (Vic.)	55-64	Widowed	M	8
No usual address (Vic.)	65-74	Divorced	F	44
No usual address (Vic.)	65-74	Divorced	M	67
No usual address (Vic.)	65-74	Married	F	108
No usual address (Vic.)	65-74	Married	M	134
No usual address (Vic.)	65-74	Separated	F	19
No usual address (Vic.)	65-74	Separated	M	37
No usual address (Vic.)	65-74	Widowed	F	19
No usual address (Vic.)	65-74	Widowed	M	14
No usual address (Vic.)	75-84	Divorced	F	8
No usual address (Vic.)	75-84	Divorced	M	11
No usual address (Vic.)	75-84	Married	F	26
No usual address (Vic.)	75-84	Married	M	30
No usual address (Vic.)	75-84	Separated	M	5
No usual address (Vic.)	75-84	Widowed	F	15
No usual address (Vic.)	75-84	Widowed	M	7
No usual address (Vic.)	85+	Divorced	F	3
No usual address (Vic.)	85+	Married	F	3
No usual address (Vic.)	85+	Married	M	3
No usual address (Vic.)	85+	Widowed	F	17
No usual address (Vic.)	85+	Widowed	M	4
Brisbane - East	15-19	Divorced	F	6
Brisbane - East	15-19	Divorced	M	3
Brisbane - East	15-19	Married	F	19
Brisbane - East	15-19	Married	M	17
Brisbane - East	15-19	Separated	M	3
Brisbane - East	20-24	Divorced	F	5
Brisbane - East	20-24	Divorced	M	6
Brisbane - East	20-24	Married	F	333
Brisbane - East	20-24	Married	M	172
Brisbane - East	20-24	Separated	F	35
Brisbane - East	20-24	Separated	M	13
Brisbane - East	20-24	Widowed	F	7
Brisbane - East	20-24	Widowed	M	3
Brisbane - East	25-34	Divorced	F	348
Brisbane - East	25-34	Divorced	M	178
Brisbane - East	25-34	Married	F	5857
Brisbane - East	25-34	Married	M	4407
Brisbane - East	25-34	Separated	F	392
Brisbane - East	25-34	Separated	M	267
Brisbane - East	25-34	Widowed	F	14
Brisbane - East	25-34	Widowed	M	9
Brisbane - East	35-44	Divorced	F	1366
Brisbane - East	35-44	Divorced	M	917
Brisbane - East	35-44	Married	F	10009
Brisbane - East	35-44	Married	M	9252
Brisbane - East	35-44	Separated	F	855
Brisbane - East	35-44	Separated	M	595
Brisbane - East	35-44	Widowed	F	103
Brisbane - East	35-44	Widowed	M	29
Brisbane - East	45-54	Divorced	F	2810
Brisbane - East	45-54	Divorced	M	1852
Brisbane - East	45-54	Married	F	10756
Brisbane - East	45-54	Married	M	10397
Brisbane - East	45-54	Separated	F	991
Brisbane - East	45-54	Separated	M	791
Brisbane - East	45-54	Widowed	F	290
Brisbane - East	45-54	Widowed	M	92
Brisbane - East	55-64	Divorced	F	2865
Brisbane - East	55-64	Divorced	M	2129
Brisbane - East	55-64	Married	F	9431
Brisbane - East	55-64	Married	M	9633
Brisbane - East	55-64	Separated	F	690
Brisbane - East	55-64	Separated	M	630
Brisbane - East	55-64	Widowed	F	753
Brisbane - East	55-64	Widowed	M	238
Brisbane - East	65-74	Divorced	F	1954
Brisbane - East	65-74	Divorced	M	1433
Brisbane - East	65-74	Married	F	6666
Brisbane - East	65-74	Married	M	7552
Brisbane - East	65-74	Separated	F	363
Brisbane - East	65-74	Separated	M	338
Brisbane - East	65-74	Widowed	F	1689
Brisbane - East	65-74	Widowed	M	446
Brisbane - East	75-84	Divorced	F	711
Brisbane - East	75-84	Divorced	M	476
Brisbane - East	75-84	Married	F	2420
Brisbane - East	75-84	Married	M	3525
Brisbane - East	75-84	Separated	F	90
Brisbane - East	75-84	Separated	M	112
Brisbane - East	75-84	Widowed	F	2414
Brisbane - East	75-84	Widowed	M	607
Brisbane - East	85+	Divorced	F	168
Brisbane - East	85+	Divorced	M	87
Brisbane - East	85+	Married	F	497
Brisbane - East	85+	Married	M	930
Brisbane - East	85+	Separated	F	18
Brisbane - East	85+	Separated	M	28
Brisbane - East	85+	Widowed	F	2234
Brisbane - East	85+	Widowed	M	606
Brisbane - North	15-19	Married	F	27
Brisbane - North	15-19	Married	M	9
Brisbane - North	15-19	Separated	F	6
Brisbane - North	15-19	Separated	M	5
Brisbane - North	15-19	Widowed	F	3
Brisbane - North	20-24	Divorced	F	11
Brisbane - North	20-24	Divorced	M	6
Brisbane - North	20-24	Married	F	473
Brisbane - North	20-24	Married	M	235
Brisbane - North	20-24	Separated	F	29
Brisbane - North	20-24	Separated	M	10
Brisbane - North	20-24	Widowed	F	3
Brisbane - North	20-24	Widowed	M	5
Brisbane - North	25-34	Divorced	F	379
Brisbane - North	25-34	Divorced	M	272
Brisbane - North	25-34	Married	F	7518
Brisbane - North	25-34	Married	M	5974
Brisbane - North	25-34	Separated	F	379
Brisbane - North	25-34	Separated	M	261
Brisbane - North	25-34	Widowed	F	18
Brisbane - North	25-34	Widowed	M	14
Brisbane - North	35-44	Divorced	F	1272
Brisbane - North	35-44	Divorced	M	863
Brisbane - North	35-44	Married	F	9424
Brisbane - North	35-44	Married	M	9192
Brisbane - North	35-44	Separated	F	711
Brisbane - North	35-44	Separated	M	532
Brisbane - North	35-44	Widowed	F	60
Brisbane - North	35-44	Widowed	M	30
Brisbane - North	45-54	Divorced	F	2455
Brisbane - North	45-54	Divorced	M	1632
Brisbane - North	45-54	Married	F	8060
Brisbane - North	45-54	Married	M	8072
Brisbane - North	45-54	Separated	F	750
Brisbane - North	45-54	Separated	M	652
Brisbane - North	45-54	Widowed	F	233
Brisbane - North	45-54	Widowed	M	72
Brisbane - North	55-64	Divorced	F	2561
Brisbane - North	55-64	Divorced	M	1783
Brisbane - North	55-64	Married	F	6410
Brisbane - North	55-64	Married	M	6665
Brisbane - North	55-64	Separated	F	569
Brisbane - North	55-64	Separated	M	505
Brisbane - North	55-64	Widowed	F	626
Brisbane - North	55-64	Widowed	M	186
Brisbane - North	65-74	Divorced	F	1718
Brisbane - North	65-74	Divorced	M	1136
Brisbane - North	65-74	Married	F	4549
Brisbane - North	65-74	Married	M	5054
Brisbane - North	65-74	Separated	F	302
Brisbane - North	65-74	Separated	M	295
Brisbane - North	65-74	Widowed	F	1413
Brisbane - North	65-74	Widowed	M	325
Brisbane - North	75-84	Divorced	F	578
Brisbane - North	75-84	Divorced	M	379
Brisbane - North	75-84	Married	F	2349
Brisbane - North	75-84	Married	M	2942
Brisbane - North	75-84	Separated	F	77
Brisbane - North	75-84	Separated	M	117
Brisbane - North	75-84	Widowed	F	2436
Brisbane - North	75-84	Widowed	M	511
Brisbane - North	85+	Divorced	F	159
Brisbane - North	85+	Divorced	M	97
Brisbane - North	85+	Married	F	504
Brisbane - North	85+	Married	M	981
Brisbane - North	85+	Separated	F	16
Brisbane - North	85+	Separated	M	32
Brisbane - North	85+	Widowed	F	2527
Brisbane - North	85+	Widowed	M	573
Brisbane - South	15-19	Divorced	F	3
Brisbane - South	15-19	Divorced	M	3
Brisbane - South	15-19	Married	F	48
Brisbane - South	15-19	Married	M	27
Brisbane - South	15-19	Separated	F	3
Brisbane - South	15-19	Separated	M	6
Brisbane - South	15-19	Widowed	F	3
Brisbane - South	15-19	Widowed	M	5
Brisbane - South	20-24	Divorced	F	34
Brisbane - South	20-24	Divorced	M	19
Brisbane - South	20-24	Married	F	994
Brisbane - South	20-24	Married	M	451
Brisbane - South	20-24	Separated	F	57
Brisbane - South	20-24	Separated	M	23
Brisbane - South	20-24	Widowed	F	8
Brisbane - South	20-24	Widowed	M	15
Brisbane - South	25-34	Divorced	F	659
Brisbane - South	25-34	Divorced	M	439
Brisbane - South	25-34	Married	F	14086
Brisbane - South	25-34	Married	M	11543
Brisbane - South	25-34	Separated	F	570
Brisbane - South	25-34	Separated	M	367
Brisbane - South	25-34	Widowed	F	57
Brisbane - South	25-34	Widowed	M	27
Brisbane - South	35-44	Divorced	F	1831
Brisbane - South	35-44	Divorced	M	1310
Brisbane - South	35-44	Married	F	16458
Brisbane - South	35-44	Married	M	16216
Brisbane - South	35-44	Separated	F	969
Brisbane - South	35-44	Separated	M	707
Brisbane - South	35-44	Widowed	F	133
Brisbane - South	35-44	Widowed	M	56
Brisbane - South	45-54	Divorced	F	3135
Brisbane - South	45-54	Divorced	M	2095
Brisbane - South	45-54	Married	F	13941
Brisbane - South	45-54	Married	M	13726
Brisbane - South	45-54	Separated	F	1013
Brisbane - South	45-54	Separated	M	846
Brisbane - South	45-54	Widowed	F	385
Brisbane - South	45-54	Widowed	M	108
Brisbane - South	55-64	Divorced	F	3296
Brisbane - South	55-64	Divorced	M	2152
Brisbane - South	55-64	Married	F	10848
Brisbane - South	55-64	Married	M	11081
Brisbane - South	55-64	Separated	F	716
Brisbane - South	55-64	Separated	M	617
Brisbane - South	55-64	Widowed	F	944
Brisbane - South	55-64	Widowed	M	235
Brisbane - South	65-74	Divorced	F	2021
Brisbane - South	65-74	Divorced	M	1321
Brisbane - South	65-74	Married	F	6824
Brisbane - South	65-74	Married	M	7879
Brisbane - South	65-74	Separated	F	364
Brisbane - South	65-74	Separated	M	387
Brisbane - South	65-74	Widowed	F	1904
Brisbane - South	65-74	Widowed	M	448
Brisbane - South	75-84	Divorced	F	709
Brisbane - South	75-84	Divorced	M	467
Brisbane - South	75-84	Married	F	2949
Brisbane - South	75-84	Married	M	3990
Brisbane - South	75-84	Separated	F	120
Brisbane - South	75-84	Separated	M	126
Brisbane - South	75-84	Widowed	F	2968
Brisbane - South	75-84	Widowed	M	706
Brisbane - South	85+	Divorced	F	221
Brisbane - South	85+	Divorced	M	95
Brisbane - South	85+	Married	F	605
Brisbane - South	85+	Married	M	1219
Brisbane - South	85+	Separated	F	28
Brisbane - South	85+	Separated	M	31
Brisbane - South	85+	Widowed	F	3141
Brisbane - South	85+	Widowed	M	726
Brisbane - West	15-19	Divorced	M	3
Brisbane - West	15-19	Married	F	15
Brisbane - West	15-19	Married	M	9
Brisbane - West	20-24	Divorced	F	12
Brisbane - West	20-24	Divorced	M	6
Brisbane - West	20-24	Married	F	231
Brisbane - West	20-24	Married	M	119
Brisbane - West	20-24	Separated	F	17
Brisbane - West	20-24	Separated	M	8
Brisbane - West	20-24	Widowed	F	3
Brisbane - West	20-24	Widowed	M	4
Brisbane - West	25-34	Divorced	F	187
Brisbane - West	25-34	Divorced	M	138
Brisbane - West	25-34	Married	F	4956
Brisbane - West	25-34	Married	M	3783
Brisbane - West	25-34	Separated	F	188
Brisbane - West	25-34	Separated	M	115
Brisbane - West	25-34	Widowed	F	13
Brisbane - West	25-34	Widowed	M	5
Brisbane - West	35-44	Divorced	F	885
Brisbane - West	35-44	Divorced	M	557
Brisbane - West	35-44	Married	F	9205
Brisbane - West	35-44	Married	M	8339
Brisbane - West	35-44	Separated	F	477
Brisbane - West	35-44	Separated	M	342
Brisbane - West	35-44	Widowed	F	50
Brisbane - West	35-44	Widowed	M	26
Brisbane - West	45-54	Divorced	F	1621
Brisbane - West	45-54	Divorced	M	970
Brisbane - West	45-54	Married	F	8670
Brisbane - West	45-54	Married	M	8577
Brisbane - West	45-54	Separated	F	546
Brisbane - West	45-54	Separated	M	398
Brisbane - West	45-54	Widowed	F	163
Brisbane - West	45-54	Widowed	M	48
Brisbane - West	55-64	Divorced	F	1623
Brisbane - West	55-64	Divorced	M	990
Brisbane - West	55-64	Married	F	6816
Brisbane - West	55-64	Married	M	6878
Brisbane - West	55-64	Separated	F	352
Brisbane - West	55-64	Separated	M	248
Brisbane - West	55-64	Widowed	F	391
Brisbane - West	55-64	Widowed	M	113
Brisbane - West	65-74	Divorced	F	1258
Brisbane - West	65-74	Divorced	M	609
Brisbane - West	65-74	Married	F	4854
Brisbane - West	65-74	Married	M	5527
Brisbane - West	65-74	Separated	F	205
Brisbane - West	65-74	Separated	M	171
Brisbane - West	65-74	Widowed	F	932
Brisbane - West	65-74	Widowed	M	228
Brisbane - West	75-84	Divorced	F	399
Brisbane - West	75-84	Divorced	M	219
Brisbane - West	75-84	Married	F	1729
Brisbane - West	75-84	Married	M	2430
Brisbane - West	75-84	Separated	F	50
Brisbane - West	75-84	Separated	M	51
Brisbane - West	75-84	Widowed	F	1494
Brisbane - West	75-84	Widowed	M	321
Brisbane - West	85+	Divorced	F	100
Brisbane - West	85+	Divorced	M	43
Brisbane - West	85+	Married	F	420
Brisbane - West	85+	Married	M	719
Brisbane - West	85+	Separated	F	10
Brisbane - West	85+	Separated	M	17
Brisbane - West	85+	Widowed	F	1751
Brisbane - West	85+	Widowed	M	420
Brisbane Inner City	15-19	Divorced	M	3
Brisbane Inner City	15-19	Married	F	25
Brisbane Inner City	15-19	Married	M	14
Brisbane Inner City	15-19	Separated	F	5
Brisbane Inner City	15-19	Separated	M	3
Brisbane Inner City	15-19	Widowed	M	3
Brisbane Inner City	20-24	Divorced	F	16
Brisbane Inner City	20-24	Divorced	M	9
Brisbane Inner City	20-24	Married	F	579
Brisbane Inner City	20-24	Married	M	288
Brisbane Inner City	20-24	Separated	F	24
Brisbane Inner City	20-24	Separated	M	17
Brisbane Inner City	20-24	Widowed	F	6
Brisbane Inner City	20-24	Widowed	M	6
Brisbane Inner City	25-34	Divorced	F	606
Brisbane Inner City	25-34	Divorced	M	447
Brisbane Inner City	25-34	Married	F	8367
Brisbane Inner City	25-34	Married	M	6784
Brisbane Inner City	25-34	Separated	F	403
Brisbane Inner City	25-34	Separated	M	314
Brisbane Inner City	25-34	Widowed	F	33
Brisbane Inner City	25-34	Widowed	M	19
Brisbane Inner City	35-44	Divorced	F	1536
Brisbane Inner City	35-44	Divorced	M	1266
Brisbane Inner City	35-44	Married	F	10254
Brisbane Inner City	35-44	Married	M	9890
Brisbane Inner City	35-44	Separated	F	645
Brisbane Inner City	35-44	Separated	M	625
Brisbane Inner City	35-44	Widowed	F	71
Brisbane Inner City	35-44	Widowed	M	39
Brisbane Inner City	45-54	Divorced	F	2466
Brisbane Inner City	45-54	Divorced	M	1993
Brisbane Inner City	45-54	Married	F	9067
Brisbane Inner City	45-54	Married	M	9283
Brisbane Inner City	45-54	Separated	F	722
Brisbane Inner City	45-54	Separated	M	771
Brisbane Inner City	45-54	Widowed	F	191
Brisbane Inner City	45-54	Widowed	M	87
Brisbane Inner City	55-64	Divorced	F	2443
Brisbane Inner City	55-64	Divorced	M	2004
Brisbane Inner City	55-64	Married	F	6355
Brisbane Inner City	55-64	Married	M	6809
Brisbane Inner City	55-64	Separated	F	496
Brisbane Inner City	55-64	Separated	M	487
Brisbane Inner City	55-64	Widowed	F	556
Brisbane Inner City	55-64	Widowed	M	139
Brisbane Inner City	65-74	Divorced	F	1632
Brisbane Inner City	65-74	Divorced	M	1220
Brisbane Inner City	65-74	Married	F	3516
Brisbane Inner City	65-74	Married	M	4209
Brisbane Inner City	65-74	Separated	F	220
Brisbane Inner City	65-74	Separated	M	265
Brisbane Inner City	65-74	Widowed	F	947
Brisbane Inner City	65-74	Widowed	M	280
Brisbane Inner City	75-84	Divorced	F	453
Brisbane Inner City	75-84	Divorced	M	376
Brisbane Inner City	75-84	Married	F	1282
Brisbane Inner City	75-84	Married	M	1816
Brisbane Inner City	75-84	Separated	F	53
Brisbane Inner City	75-84	Separated	M	87
Brisbane Inner City	75-84	Widowed	F	1347
Brisbane Inner City	75-84	Widowed	M	329
Brisbane Inner City	85+	Divorced	F	159
Brisbane Inner City	85+	Divorced	M	66
Brisbane Inner City	85+	Married	F	299
Brisbane Inner City	85+	Married	M	522
Brisbane Inner City	85+	Separated	F	13
Brisbane Inner City	85+	Separated	M	11
Brisbane Inner City	85+	Widowed	F	1546
Brisbane Inner City	85+	Widowed	M	326
Cairns	15-19	Divorced	M	3
Cairns	15-19	Married	F	29
Cairns	15-19	Married	M	12
Cairns	15-19	Separated	F	3
Cairns	15-19	Separated	M	4
Cairns	15-19	Widowed	F	3
Cairns	15-19	Widowed	M	8
Cairns	20-24	Divorced	F	15
Cairns	20-24	Divorced	M	13
Cairns	20-24	Married	F	406
Cairns	20-24	Married	M	197
Cairns	20-24	Separated	F	45
Cairns	20-24	Separated	M	16
Cairns	20-24	Widowed	F	12
Cairns	20-24	Widowed	M	3
Cairns	25-34	Divorced	F	388
Cairns	25-34	Divorced	M	223
Cairns	25-34	Married	F	5700
Cairns	25-34	Married	M	4222
Cairns	25-34	Separated	F	394
Cairns	25-34	Separated	M	243
Cairns	25-34	Widowed	F	36
Cairns	25-34	Widowed	M	27
Cairns	35-44	Divorced	F	1516
Cairns	35-44	Divorced	M	958
Cairns	35-44	Married	F	8873
Cairns	35-44	Married	M	7697
Cairns	35-44	Separated	F	916
Cairns	35-44	Separated	M	611
Cairns	35-44	Widowed	F	143
Cairns	35-44	Widowed	M	42
Cairns	45-54	Divorced	F	3082
Cairns	45-54	Divorced	M	2241
Cairns	45-54	Married	F	9453
Cairns	45-54	Married	M	9005
Cairns	45-54	Separated	F	1108
Cairns	45-54	Separated	M	887
Cairns	45-54	Widowed	F	426
Cairns	45-54	Widowed	M	118
Cairns	55-64	Divorced	F	3201
Cairns	55-64	Divorced	M	2992
Cairns	55-64	Married	F	8904
Cairns	55-64	Married	M	8928
Cairns	55-64	Separated	F	817
Cairns	55-64	Separated	M	845
Cairns	55-64	Widowed	F	1002
Cairns	55-64	Widowed	M	277
Cairns	65-74	Divorced	F	1999
Cairns	65-74	Divorced	M	2101
Cairns	65-74	Married	F	6117
Cairns	65-74	Married	M	7419
Cairns	65-74	Separated	F	404
Cairns	65-74	Separated	M	548
Cairns	65-74	Widowed	F	1742
Cairns	65-74	Widowed	M	529
Cairns	75-84	Divorced	F	550
Cairns	75-84	Divorced	M	647
Cairns	75-84	Married	F	2154
Cairns	75-84	Married	M	3347
Cairns	75-84	Separated	F	93
Cairns	75-84	Separated	M	208
Cairns	75-84	Widowed	F	2154
Cairns	75-84	Widowed	M	646
Cairns	85+	Divorced	F	110
Cairns	85+	Divorced	M	99
Cairns	85+	Married	F	342
Cairns	85+	Married	M	731
Cairns	85+	Separated	F	19
Cairns	85+	Separated	M	30
Cairns	85+	Widowed	F	1752
Cairns	85+	Widowed	M	469
Darling Downs - Maranoa	15-19	Divorced	F	3
Darling Downs - Maranoa	15-19	Married	F	8
Darling Downs - Maranoa	15-19	Married	M	11
Darling Downs - Maranoa	15-19	Separated	F	3
Darling Downs - Maranoa	15-19	Separated	M	3
Darling Downs - Maranoa	20-24	Divorced	F	9
Darling Downs - Maranoa	20-24	Divorced	M	3
Darling Downs - Maranoa	20-24	Married	F	307
Darling Downs - Maranoa	20-24	Married	M	165
Darling Downs - Maranoa	20-24	Separated	F	36
Darling Downs - Maranoa	20-24	Separated	M	12
Darling Downs - Maranoa	20-24	Widowed	F	3
Darling Downs - Maranoa	25-34	Divorced	F	170
Darling Downs - Maranoa	25-34	Divorced	M	129
Darling Downs - Maranoa	25-34	Married	F	3305
Darling Downs - Maranoa	25-34	Married	M	2652
Darling Downs - Maranoa	25-34	Separated	F	231
Darling Downs - Maranoa	25-34	Separated	M	153
Darling Downs - Maranoa	25-34	Widowed	F	16
Darling Downs - Maranoa	25-34	Widowed	M	14
Darling Downs - Maranoa	35-44	Divorced	F	608
Darling Downs - Maranoa	35-44	Divorced	M	423
Darling Downs - Maranoa	35-44	Married	F	4776
Darling Downs - Maranoa	35-44	Married	M	4278
Darling Downs - Maranoa	35-44	Separated	F	411
Darling Downs - Maranoa	35-44	Separated	M	337
Darling Downs - Maranoa	35-44	Widowed	F	58
Darling Downs - Maranoa	35-44	Widowed	M	16
Darling Downs - Maranoa	45-54	Divorced	F	1139
Darling Downs - Maranoa	45-54	Divorced	M	1033
Darling Downs - Maranoa	45-54	Married	F	5469
Darling Downs - Maranoa	45-54	Married	M	5276
Darling Downs - Maranoa	45-54	Separated	F	504
Darling Downs - Maranoa	45-54	Separated	M	477
