SA4_NAME16	Ancestry	responses
Brisbane - West	English	68370
Brisbane - West	Filipino	1411
Brisbane - West	French	1613
Brisbane - West	German	11004
Brisbane - West	Greek	1035
Brisbane - West	Hungarian	603
Brisbane - West	Indian	4476
Brisbane - West	Irish	26261
Brisbane - West	Italian	4732
Brisbane - West	Korean	1291
Brisbane - West	Lebanese	486
Brisbane - West	Macedonian	191
Brisbane - West	Maltese	409
Brisbane - West	Maori	698
Brisbane - West	NZ	2276
Brisbane - West	(Other)	18875
Brisbane - West	Polish	1578
Brisbane - West	Russian	815
Brisbane - West	Scottish	21945
Brisbane - West	Serbian	319
Brisbane - West	South African	2327
Brisbane - West	Spanish	1036
Brisbane - West	Sri Lankan	1080
Brisbane - West	Turkish	148
Brisbane - West	Vietnamese	1995
Brisbane - West	Welsh	1521
Brisbane Inner City		20595
Brisbane Inner City	Australian	67664
Brisbane Inner City	Australian Aboriginal	470
Brisbane Inner City	Chinese	13261
Brisbane Inner City	Croatian	758
Brisbane Inner City	Dutch	3797
Brisbane Inner City	English	87820
Brisbane Inner City	Filipino	2213
Brisbane Inner City	French	2578
Brisbane Inner City	German	13488
Brisbane Inner City	Greek	3387
Brisbane Inner City	Hungarian	755
Brisbane Inner City	Indian	6036
Brisbane Inner City	Irish	40782
Brisbane Inner City	Italian	10461
Brisbane Inner City	Korean	2734
Brisbane Inner City	Lebanese	723
Brisbane Inner City	Macedonian	172
Brisbane Inner City	Maltese	727
Brisbane Inner City	Maori	1138
Brisbane Inner City	NZ	2963
Brisbane Inner City	(Other)	29140
Brisbane Inner City	Polish	2067
Brisbane Inner City	Russian	1284
Brisbane Inner City	Scottish	28869
Brisbane Inner City	Serbian	461
Brisbane Inner City	South African	1362
Brisbane Inner City	Spanish	1949
Brisbane Inner City	Sri Lankan	873
Brisbane Inner City	Turkish	277
Brisbane Inner City	Vietnamese	1482
Brisbane Inner City	Welsh	2105
Cairns		23434
Cairns	Australian	85029
Cairns	Australian Aboriginal	5696
Cairns	Chinese	4137
Cairns	Croatian	830
Cairns	Dutch	3657
Cairns	English	82859
Cairns	Filipino	3164
Cairns	French	1633
Cairns	German	12999
Cairns	Greek	1371
Cairns	Hungarian	576
Cairns	Indian	2620
Cairns	Irish	27542
Cairns	Italian	14472
Cairns	Korean	1179
Cairns	Lebanese	169
Cairns	Macedonian	42
Cairns	Maltese	1222
Cairns	Maori	1463
Cairns	NZ	2470
Cairns	(Other)	25945
Cairns	Polish	1196
Cairns	Russian	534
Cairns	Scottish	22511
Cairns	Serbian	166
Cairns	South African	645
Cairns	Spanish	1246
Cairns	Sri Lankan	361
Cairns	Turkish	106
Cairns	Vietnamese	436
Cairns	Welsh	1437
Darling Downs - Maranoa		11817
Darling Downs - Maranoa	Australian	56345
Darling Downs - Maranoa	Australian Aboriginal	557
Darling Downs - Maranoa	Chinese	823
Darling Downs - Maranoa	Croatian	135
Darling Downs - Maranoa	Dutch	1324
Darling Downs - Maranoa	English	47652
Darling Downs - Maranoa	Filipino	1311
Darling Downs - Maranoa	French	389
Darling Downs - Maranoa	German	11194
Darling Downs - Maranoa	Greek	215
Darling Downs - Maranoa	Hungarian	123
Darling Downs - Maranoa	Indian	556
Darling Downs - Maranoa	Irish	15389
Darling Downs - Maranoa	Italian	2335
Darling Downs - Maranoa	Korean	123
Darling Downs - Maranoa	Lebanese	75
Darling Downs - Maranoa	Macedonian	8
Darling Downs - Maranoa	Maltese	118
Darling Downs - Maranoa	Maori	454
Darling Downs - Maranoa	NZ	665
Darling Downs - Maranoa	(Other)	4028
Darling Downs - Maranoa	Polish	391
Darling Downs - Maranoa	Russian	160
Darling Downs - Maranoa	Scottish	12834
Darling Downs - Maranoa	Serbian	33
Darling Downs - Maranoa	South African	333
Darling Downs - Maranoa	Spanish	273
Darling Downs - Maranoa	Sri Lankan	57
Darling Downs - Maranoa	Turkish	23
Darling Downs - Maranoa	Vietnamese	44
Darling Downs - Maranoa	Welsh	528
Central Queensland		20304
Central Queensland	Australian	97483
Central Queensland	Australian Aboriginal	2286
Central Queensland	Chinese	2078
Central Queensland	Croatian	247
Central Queensland	Dutch	2642
Central Queensland	English	83890
Central Queensland	Filipino	2686
Central Queensland	French	866
Central Queensland	German	14931
Central Queensland	Greek	709
Central Queensland	Hungarian	279
Central Queensland	Indian	1650
Central Queensland	Irish	24821
Central Queensland	Italian	3531
Central Queensland	Korean	195
Central Queensland	Lebanese	134
Central Queensland	Macedonian	32
Central Queensland	Maltese	519
Central Queensland	Maori	1842
Central Queensland	NZ	2135
Central Queensland	(Other)	11134
Central Queensland	Polish	712
Central Queensland	Russian	421
Central Queensland	Scottish	21570
Central Queensland	Serbian	84
Central Queensland	South African	1047
Central Queensland	Spanish	623
Central Queensland	Sri Lankan	295
Central Queensland	Turkish	44
Central Queensland	Vietnamese	607
Central Queensland	Welsh	1104
Gold Coast		45438
Gold Coast	Australian	176724
Gold Coast	Australian Aboriginal	1201
Gold Coast	Chinese	17119
Gold Coast	Croatian	2664
Gold Coast	Dutch	9254
Gold Coast	English	230049
Gold Coast	Filipino	5702
Gold Coast	French	4521
Gold Coast	German	28137
Gold Coast	Greek	4553
Gold Coast	Hungarian	2254
Gold Coast	Indian	6483
Gold Coast	Irish	64459
Gold Coast	Italian	15508
Gold Coast	Korean	3943
Gold Coast	Lebanese	1446
Gold Coast	Macedonian	631
Gold Coast	Maltese	2612
Gold Coast	Maori	11812
Gold Coast	NZ	13491
Gold Coast	(Other)	53428
Gold Coast	Polish	3968
Gold Coast	Russian	2540
Gold Coast	Scottish	58652
Gold Coast	Serbian	1586
Gold Coast	South African	4469
Gold Coast	Spanish	3439
Gold Coast	Sri Lankan	815
Gold Coast	Turkish	854
Gold Coast	Vietnamese	1213
Gold Coast	Welsh	4402
Ipswich		27916
Ipswich	Australian	110286
Ipswich	Australian Aboriginal	1574
Ipswich	Chinese	6059
Ipswich	Croatian	592
Ipswich	Dutch	5004
Ipswich	English	114186
Ipswich	Filipino	4114
Ipswich	French	1536
Ipswich	German	25768
Ipswich	Greek	981
Ipswich	Hungarian	739
Ipswich	Indian	6037
Ipswich	Irish	31789
Ipswich	Italian	4823
Ipswich	Korean	672
Ipswich	Lebanese	340
Ipswich	Macedonian	154
Ipswich	Maltese	958
Ipswich	Maori	4947
Ipswich	NZ	4472
Ipswich	(Other)	36365
Ipswich	Polish	2031
Ipswich	Russian	731
Ipswich	Scottish	29687
Ipswich	Serbian	560
Ipswich	South African	1157
Ipswich	Spanish	1772
Ipswich	Sri Lankan	981
Ipswich	Turkish	160
Ipswich	Vietnamese	12169
Ipswich	Welsh	2080
Logan - Beaudesert		22771
Logan - Beaudesert	Australian	106332
Logan - Beaudesert	Australian Aboriginal	1260
Logan - Beaudesert	Chinese	7921
Logan - Beaudesert	Croatian	1191
Logan - Beaudesert	Dutch	5079
Logan - Beaudesert	English	117374
Logan - Beaudesert	Filipino	4161
Logan - Beaudesert	French	1635
Logan - Beaudesert	German	17551
Logan - Beaudesert	Greek	1602
Logan - Beaudesert	Hungarian	1204
Logan - Beaudesert	Indian	5266
Logan - Beaudesert	Irish	30590
Logan - Beaudesert	Italian	5463
Logan - Beaudesert	Korean	1221
Logan - Beaudesert	Lebanese	831
Logan - Beaudesert	Macedonian	232
Logan - Beaudesert	Maltese	932
Logan - Beaudesert	Maori	9594
Logan - Beaudesert	NZ	6822
Logan - Beaudesert	(Other)	45696
Logan - Beaudesert	Polish	1795
Logan - Beaudesert	Russian	1044
Logan - Beaudesert	Scottish	28665
Logan - Beaudesert	Serbian	1038
Logan - Beaudesert	South African	1450
Logan - Beaudesert	Spanish	1725
Logan - Beaudesert	Sri Lankan	542
Logan - Beaudesert	Turkish	487
Logan - Beaudesert	Vietnamese	1534
Logan - Beaudesert	Welsh	1683
Mackay - Isaac - Whitsunday		17605
Mackay - Isaac - Whitsunday	Australian	69876
Mackay - Isaac - Whitsunday	Australian Aboriginal	883
Mackay - Isaac - Whitsunday	Chinese	1721
Mackay - Isaac - Whitsunday	Croatian	151
Mackay - Isaac - Whitsunday	Dutch	2151
Mackay - Isaac - Whitsunday	English	63307
Mackay - Isaac - Whitsunday	Filipino	2621
Mackay - Isaac - Whitsunday	French	784
Mackay - Isaac - Whitsunday	German	10471
Mackay - Isaac - Whitsunday	Greek	445
Mackay - Isaac - Whitsunday	Hungarian	223
Mackay - Isaac - Whitsunday	Indian	1108
Mackay - Isaac - Whitsunday	Irish	18973
Mackay - Isaac - Whitsunday	Italian	4836
Mackay - Isaac - Whitsunday	Korean	220
Mackay - Isaac - Whitsunday	Lebanese	79
Mackay - Isaac - Whitsunday	Macedonian	18
Mackay - Isaac - Whitsunday	Maltese	3844
Mackay - Isaac - Whitsunday	Maori	1296
Mackay - Isaac - Whitsunday	NZ	1833
Mackay - Isaac - Whitsunday	(Other)	9642
Mackay - Isaac - Whitsunday	Polish	565
Mackay - Isaac - Whitsunday	Russian	351
Mackay - Isaac - Whitsunday	Scottish	17664
Mackay - Isaac - Whitsunday	Serbian	66
Mackay - Isaac - Whitsunday	South African	964
Mackay - Isaac - Whitsunday	Spanish	609
Mackay - Isaac - Whitsunday	Sri Lankan	195
Mackay - Isaac - Whitsunday	Turkish	46
Mackay - Isaac - Whitsunday	Vietnamese	180
Mackay - Isaac - Whitsunday	Welsh	972
Moreton Bay - North		17916
Moreton Bay - North	Australian	91689
Moreton Bay - North	Australian Aboriginal	1057
Moreton Bay - North	Chinese	2677
Moreton Bay - North	Croatian	446
Moreton Bay - North	Dutch	3750
Moreton Bay - North	English	101300
Moreton Bay - North	Filipino	2687
Moreton Bay - North	French	1452
Moreton Bay - North	German	15135
Moreton Bay - North	Greek	817
Moreton Bay - North	Hungarian	663
Moreton Bay - North	Indian	1316
Moreton Bay - North	Irish	27896
Moreton Bay - North	Italian	4748
Moreton Bay - North	Korean	490
Moreton Bay - North	Lebanese	204
Moreton Bay - North	Macedonian	37
Moreton Bay - North	Maltese	821
Moreton Bay - North	Maori	3292
Moreton Bay - North	NZ	4053
Moreton Bay - North	(Other)	14644
Moreton Bay - North	Polish	1128
Moreton Bay - North	Russian	601
Moreton Bay - North	Scottish	24981
Moreton Bay - North	Serbian	169
Moreton Bay - North	South African	1019
Moreton Bay - North	Spanish	895
Moreton Bay - North	Sri Lankan	228
Moreton Bay - North	Turkish	94
Moreton Bay - North	Vietnamese	367
Moreton Bay - North	Welsh	1655
Moreton Bay - South		9868
Moreton Bay - South	Australian	73367
Moreton Bay - South	Australian Aboriginal	513
Moreton Bay - South	Chinese	2827
Moreton Bay - South	Croatian	324
Moreton Bay - South	Dutch	3474
Moreton Bay - South	English	82795
Moreton Bay - South	Filipino	2453
Moreton Bay - South	French	1284
Moreton Bay - South	German	12081
Moreton Bay - South	Greek	816
Moreton Bay - South	Hungarian	552
Moreton Bay - South	Indian	3309
Moreton Bay - South	Irish	25075
Moreton Bay - South	Italian	5101
Moreton Bay - South	Korean	269
Moreton Bay - South	Lebanese	217
Moreton Bay - South	Macedonian	94
Moreton Bay - South	Maltese	639
Moreton Bay - South	Maori	2691
Moreton Bay - South	NZ	3683
Moreton Bay - South	(Other)	15554
Moreton Bay - South	Polish	1247
Moreton Bay - South	Russian	499
Moreton Bay - South	Scottish	22318
Moreton Bay - South	Serbian	172
Moreton Bay - South	South African	2163
Moreton Bay - South	Spanish	935
Moreton Bay - South	Sri Lankan	415
Moreton Bay - South	Turkish	78
Moreton Bay - South	Vietnamese	241
Moreton Bay - South	Welsh	1667
Queensland - Outback		9090
Queensland - Outback	Australian	28931
Queensland - Outback	Australian Aboriginal	10902
Queensland - Outback	Chinese	773
Queensland - Outback	Croatian	111
Queensland - Outback	Dutch	572
Queensland - Outback	English	20395
Queensland - Outback	Filipino	954
Queensland - Outback	French	283
Queensland - Outback	German	3239
Queensland - Outback	Greek	156
Queensland - Outback	Hungarian	94
Queensland - Outback	Indian	401
Queensland - Outback	Irish	6922
Queensland - Outback	Italian	1622
Queensland - Outback	Korean	18
Queensland - Outback	Lebanese	28
Queensland - Outback	Macedonian	4
Queensland - Outback	Maltese	138
Queensland - Outback	Maori	698
Queensland - Outback	NZ	524
Queensland - Outback	(Other)	11691
Queensland - Outback	Polish	204
Queensland - Outback	Russian	65
Queensland - Outback	Scottish	5476
Queensland - Outback	Serbian	36
Queensland - Outback	South African	199
Queensland - Outback	Spanish	196
Queensland - Outback	Sri Lankan	65
Queensland - Outback	Turkish	13
Queensland - Outback	Vietnamese	128
Queensland - Outback	Welsh	229
Sunshine Coast		22471
Sunshine Coast	Australian	126851
Sunshine Coast	Australian Aboriginal	851
Sunshine Coast	Chinese	2871
Sunshine Coast	Croatian	691
Sunshine Coast	Dutch	6678
Sunshine Coast	English	156339
Sunshine Coast	Filipino	1832
Sunshine Coast	French	2766
Sunshine Coast	German	23037
Sunshine Coast	Greek	1585
Sunshine Coast	Hungarian	847
Sunshine Coast	Indian	2061
Sunshine Coast	Irish	45446
Sunshine Coast	Italian	7904
Sunshine Coast	Korean	502
Sunshine Coast	Lebanese	357
Sunshine Coast	Macedonian	101
Sunshine Coast	Maltese	1226
Sunshine Coast	Maori	2151
Sunshine Coast	NZ	5566
Sunshine Coast	(Other)	20373
Sunshine Coast	Polish	2014
Sunshine Coast	Russian	800
Sunshine Coast	Scottish	42518
Sunshine Coast	Serbian	211
Sunshine Coast	South African	2229
Sunshine Coast	Spanish	1279
Sunshine Coast	Sri Lankan	333
Sunshine Coast	Turkish	128
Sunshine Coast	Vietnamese	297
Sunshine Coast	Welsh	3150
Toowoomba		10997
Toowoomba	Australian	59331
Toowoomba	Australian Aboriginal	559
Toowoomba	Chinese	2077
Toowoomba	Croatian	183
Toowoomba	Dutch	2002
Toowoomba	English	57263
Toowoomba	Filipino	1211
Toowoomba	French	631
Toowoomba	German	17077
Toowoomba	Greek	325
Toowoomba	Hungarian	226
Toowoomba	Indian	1633
Toowoomba	Irish	20397
Toowoomba	Italian	2262
Toowoomba	Korean	374
Toowoomba	Lebanese	294
Toowoomba	Macedonian	26
Toowoomba	Maltese	211
Toowoomba	Maori	504
Toowoomba	NZ	968
Toowoomba	(Other)	10016
Toowoomba	Polish	608
Toowoomba	Russian	209
Toowoomba	Scottish	16000
Toowoomba	Serbian	47
Toowoomba	South African	563
Toowoomba	Spanish	382
Toowoomba	Sri Lankan	285
Toowoomba	Turkish	54
Toowoomba	Vietnamese	188
Toowoomba	Welsh	838
Townsville		18841
Townsville	Australian	92323
Townsville	Australian Aboriginal	4155
Townsville	Chinese	2887
Townsville	Croatian	304
Townsville	Dutch	2703
Townsville	English	85571
Townsville	Filipino	2507
Townsville	French	1226
Townsville	German	12563
Townsville	Greek	1522
Townsville	Hungarian	355
Townsville	Indian	2124
Townsville	Irish	28756
Townsville	Italian	14934
Townsville	Korean	386
Townsville	Lebanese	114
Townsville	Macedonian	59
Townsville	Maltese	747
Townsville	Maori	1143
Townsville	NZ	2168
Townsville	(Other)	15584
Townsville	Polish	889
Townsville	Russian	414
Townsville	Scottish	23480
Townsville	Serbian	104
Townsville	South African	738
Townsville	Spanish	1299
Townsville	Sri Lankan	300
Townsville	Turkish	55
Townsville	Vietnamese	412
Townsville	Welsh	1250
Wide Bay		24059
Wide Bay	Australian	118758
Wide Bay	Australian Aboriginal	2626
Wide Bay	Chinese	2036
Wide Bay	Croatian	359
Wide Bay	Dutch	4095
Wide Bay	English	121425
Wide Bay	Filipino	2186
Wide Bay	French	1370
Wide Bay	German	25664
Wide Bay	Greek	694
Wide Bay	Hungarian	565
Wide Bay	Indian	1130
Wide Bay	Irish	31004
Wide Bay	Italian	5115
Wide Bay	Korean	303
Wide Bay	Lebanese	158
Wide Bay	Macedonian	52
Wide Bay	Maltese	925
Wide Bay	Maori	1156
Wide Bay	NZ	2431
Wide Bay	(Other)	12020
Wide Bay	Polish	1136
Wide Bay	Russian	520
Wide Bay	Scottish	30279
Wide Bay	Serbian	138
Wide Bay	South African	757
Wide Bay	Spanish	761
Wide Bay	Sri Lankan	238
Wide Bay	Turkish	156
Wide Bay	Vietnamese	289
Wide Bay	Welsh	1528
Migratory - Offshore - Shipping (Qld)		19
Migratory - Offshore - Shipping (Qld)	Australian	33
Migratory - Offshore - Shipping (Qld)	Croatian	3
Migratory - Offshore - Shipping (Qld)	Dutch	4
Migratory - Offshore - Shipping (Qld)	English	61
Migratory - Offshore - Shipping (Qld)	Filipino	3
Migratory - Offshore - Shipping (Qld)	French	3
Migratory - Offshore - Shipping (Qld)	German	9
Migratory - Offshore - Shipping (Qld)	Greek	3
Migratory - Offshore - Shipping (Qld)	Irish	16
Migratory - Offshore - Shipping (Qld)	Italian	4
Migratory - Offshore - Shipping (Qld)	Maori	3
Migratory - Offshore - Shipping (Qld)	(Other)	12
Migratory - Offshore - Shipping (Qld)	Scottish	11
No usual address (Qld)		2603
No usual address (Qld)	Australian	3784
No usual address (Qld)	Australian Aboriginal	90
No usual address (Qld)	Chinese	279
No usual address (Qld)	Croatian	17
No usual address (Qld)	Dutch	215
No usual address (Qld)	English	4000
No usual address (Qld)	Filipino	71
No usual address (Qld)	French	140
No usual address (Qld)	German	620
No usual address (Qld)	Greek	53
No usual address (Qld)	Hungarian	16
No usual address (Qld)	Indian	80
No usual address (Qld)	Irish	1123
No usual address (Qld)	Italian	270
No usual address (Qld)	Korean	45
No usual address (Qld)	Lebanese	5
No usual address (Qld)	Macedonian	3
No usual address (Qld)	Maltese	26
No usual address (Qld)	Maori	106
No usual address (Qld)	NZ	152
No usual address (Qld)	(Other)	930
No usual address (Qld)	Polish	71
No usual address (Qld)	Russian	17
No usual address (Qld)	Scottish	1085
No usual address (Qld)	Serbian	7
No usual address (Qld)	South African	33
No usual address (Qld)	Spanish	57
No usual address (Qld)	Sri Lankan	12
No usual address (Qld)	Turkish	3
No usual address (Qld)	Vietnamese	32
No usual address (Qld)	Welsh	106
Adelaide - Central and Hills		14809
Adelaide - Central and Hills	Australian	81862
Adelaide - Central and Hills	Australian Aboriginal	378
Adelaide - Central and Hills	Chinese	20009
Adelaide - Central and Hills	Croatian	1425
Adelaide - Central and Hills	Dutch	4250
Adelaide - Central and Hills	English	100146
Adelaide - Central and Hills	Filipino	1629
Adelaide - Central and Hills	French	1778
Adelaide - Central and Hills	German	21872
Adelaide - Central and Hills	Greek	9101
Adelaide - Central and Hills	Hungarian	1216
Adelaide - Central and Hills	Indian	7329
Adelaide - Central and Hills	Irish	24544
Adelaide - Central and Hills	Italian	30137
Adelaide - Central and Hills	Korean	2013
Adelaide - Central and Hills	Lebanese	1272
Adelaide - Central and Hills	Macedonian	191
Adelaide - Central and Hills	Maltese	1081
Adelaide - Central and Hills	Maori	238
Adelaide - Central and Hills	NZ	1253
Adelaide - Central and Hills	(Other)	24454
Adelaide - Central and Hills	Polish	3265
Adelaide - Central and Hills	Russian	1290
Adelaide - Central and Hills	Scottish	24432
Adelaide - Central and Hills	Serbian	670
Adelaide - Central and Hills	South African	1006
Adelaide - Central and Hills	Spanish	935
Adelaide - Central and Hills	Sri Lankan	1389
Adelaide - Central and Hills	Turkish	235
Adelaide - Central and Hills	Vietnamese	2193
Adelaide - Central and Hills	Welsh	2092
Adelaide - North		23657
Adelaide - North	Australian	134850
Adelaide - North	Australian Aboriginal	1565
Adelaide - North	Chinese	11675
Adelaide - North	Croatian	2013
Adelaide - North	Dutch	6705
Adelaide - North	English	159427
Adelaide - North	Filipino	5646
Adelaide - North	French	1422
Adelaide - North	German	27690
Adelaide - North	Greek	6459
Adelaide - North	Hungarian	1641
Adelaide - North	Indian	11781
Adelaide - North	Irish	29061
Adelaide - North	Italian	23467
Adelaide - North	Korean	1057
Adelaide - North	Lebanese	1489
Adelaide - North	Macedonian	477
Adelaide - North	Maltese	2399
Adelaide - North	Maori	739
Adelaide - North	NZ	1473
Adelaide - North	(Other)	49990
Adelaide - North	Polish	5349
Adelaide - North	Russian	1714
Adelaide - North	Scottish	31073
Adelaide - North	Serbian	1667
Adelaide - North	South African	952
Adelaide - North	Spanish	1653
Adelaide - North	Sri Lankan	1085
Adelaide - North	Turkish	431
Adelaide - North	Vietnamese	8671
Adelaide - North	Welsh	3045
Adelaide - South		17942
Adelaide - South	Australian	123387
Adelaide - South	Australian Aboriginal	652
Adelaide - South	Chinese	9205
Adelaide - South	Croatian	1478
Adelaide - South	Dutch	6939
Adelaide - South	English	156003
Adelaide - South	Filipino	3015
Adelaide - South	French	1941
Adelaide - South	German	25937
Adelaide - South	Greek	6289
Adelaide - South	Hungarian	1266
Adelaide - South	Indian	5241
Adelaide - South	Irish	33299
Adelaide - South	Italian	11612
Adelaide - South	Korean	701
Adelaide - South	Lebanese	1417
Adelaide - South	Macedonian	212
Adelaide - South	Maltese	1366
Adelaide - South	Maori	736
Adelaide - South	NZ	1918
Adelaide - South	(Other)	25935
Adelaide - South	Polish	4259
Adelaide - South	Russian	1126
Adelaide - South	Scottish	34428
Adelaide - South	Serbian	795
Adelaide - South	South African	1593
Adelaide - South	Spanish	1219
Adelaide - South	Sri Lankan	682
Adelaide - South	Turkish	187
Adelaide - South	Vietnamese	932
Adelaide - South	Welsh	3339
Adelaide - West		11955
Adelaide - West	Australian	60391
Adelaide - West	Australian Aboriginal	931
Adelaide - West	Chinese	9325
Adelaide - West	Croatian	2120
Adelaide - West	Dutch	2423
Adelaide - West	English	67626
Adelaide - West	Filipino	2932
Adelaide - West	French	1016
Adelaide - West	German	13198
Adelaide - West	Greek	13352
Adelaide - West	Hungarian	810
Adelaide - West	Indian	7095
Adelaide - West	Irish	17661
Adelaide - West	Italian	22658
Adelaide - West	Korean	436
Adelaide - West	Lebanese	782
Adelaide - West	Macedonian	639
Adelaide - West	Maltese	1281
Adelaide - West	Maori	376
Adelaide - West	NZ	837
Adelaide - West	(Other)	24991
Adelaide - West	Polish	3797
Adelaide - West	Russian	1590
Adelaide - West	Scottish	16381
Adelaide - West	Serbian	2452
Adelaide - West	South African	500
Adelaide - West	Spanish	872
Adelaide - West	Sri Lankan	441
Adelaide - West	Turkish	177
Adelaide - West	Vietnamese	8000
Adelaide - West	Welsh	1373
Barossa - Yorke - Mid North		7067
Barossa - Yorke - Mid North	Australian	48391
Barossa - Yorke - Mid North	Australian Aboriginal	337
Barossa - Yorke - Mid North	Chinese	325
Barossa - Yorke - Mid North	Croatian	128
Barossa - Yorke - Mid North	Dutch	1515
Barossa - Yorke - Mid North	English	46889
Barossa - Yorke - Mid North	Filipino	527
Barossa - Yorke - Mid North	French	384
Barossa - Yorke - Mid North	German	14453
Barossa - Yorke - Mid North	Greek	509
Barossa - Yorke - Mid North	Hungarian	149
Barossa - Yorke - Mid North	Indian	243
Barossa - Yorke - Mid North	Irish	9076
Barossa - Yorke - Mid North	Italian	2390
Barossa - Yorke - Mid North	Korean	24
Barossa - Yorke - Mid North	Lebanese	50
Barossa - Yorke - Mid North	Macedonian	9
Barossa - Yorke - Mid North	Maltese	239
Barossa - Yorke - Mid North	Maori	149
Barossa - Yorke - Mid North	NZ	361
Barossa - Yorke - Mid North	(Other)	2942
Barossa - Yorke - Mid North	Polish	624
Barossa - Yorke - Mid North	Russian	127
Barossa - Yorke - Mid North	Scottish	9298
Barossa - Yorke - Mid North	Serbian	56
Barossa - Yorke - Mid North	South African	162
Barossa - Yorke - Mid North	Spanish	174
Barossa - Yorke - Mid North	Sri Lankan	45
Barossa - Yorke - Mid North	Turkish	13
Barossa - Yorke - Mid North	Vietnamese	71
Barossa - Yorke - Mid North	Welsh	661
South Australia - Outback		8131
South Australia - Outback	Australian	35391
South Australia - Outback	Australian Aboriginal	3496
South Australia - Outback	Chinese	359
South Australia - Outback	Croatian	564
South Australia - Outback	Dutch	1183
South Australia - Outback	English	30847
South Australia - Outback	Filipino	704
South Australia - Outback	French	305
South Australia - Outback	German	6531
South Australia - Outback	Greek	693
South Australia - Outback	Hungarian	150
South Australia - Outback	Indian	461
South Australia - Outback	Irish	6413
South Australia - Outback	Italian	1454
South Australia - Outback	Korean	38
South Australia - Outback	Lebanese	44
South Australia - Outback	Macedonian	14
South Australia - Outback	Maltese	148
South Australia - Outback	Maori	258
South Australia - Outback	NZ	232
South Australia - Outback	(Other)	2755
South Australia - Outback	Polish	405
South Australia - Outback	Russian	79
South Australia - Outback	Scottish	7164
South Australia - Outback	Serbian	129
South Australia - Outback	South African	215
South Australia - Outback	Spanish	265
South Australia - Outback	Sri Lankan	81
South Australia - Outback	Turkish	13
South Australia - Outback	Vietnamese	76
South Australia - Outback	Welsh	473
South Australia - South East		13599
South Australia - South East	Australian	75258
South Australia - South East	Australian Aboriginal	769
South Australia - South East	Chinese	1306
South Australia - South East	Croatian	436
South Australia - South East	Dutch	3437
South Australia - South East	English	77483
South Australia - South East	Filipino	1406
South Australia - South East	French	709
South Australia - South East	German	20067
South Australia - South East	Greek	1756
South Australia - South East	Hungarian	371
South Australia - South East	Indian	886
South Australia - South East	Irish	14156
South Australia - South East	Italian	4228
South Australia - South East	Korean	119
South Australia - South East	Lebanese	176
South Australia - South East	Macedonian	41
South Australia - South East	Maltese	292
South Australia - South East	Maori	650
South Australia - South East	NZ	719
South Australia - South East	(Other)	7176
South Australia - South East	Polish	994
South Australia - South East	Russian	245
South Australia - South East	Scottish	17457
South Australia - South East	Serbian	82
South Australia - South East	South African	284
South Australia - South East	Spanish	284
South Australia - South East	Sri Lankan	104
South Australia - South East	Turkish	150
South Australia - South East	Vietnamese	335
South Australia - South East	Welsh	1106
Migratory - Offshore - Shipping (SA)	Filipino	3
No usual address (SA)		610
No usual address (SA)	Australian	843
No usual address (SA)	Australian Aboriginal	44
No usual address (SA)	Chinese	67
No usual address (SA)	Croatian	3
No usual address (SA)	Dutch	43
No usual address (SA)	English	937
No usual address (SA)	Filipino	22
No usual address (SA)	French	17
No usual address (SA)	German	176
No usual address (SA)	Greek	27
No usual address (SA)	Hungarian	7
No usual address (SA)	Indian	36
No usual address (SA)	Irish	215
No usual address (SA)	Italian	59
No usual address (SA)	Korean	12
No usual address (SA)	Lebanese	3
No usual address (SA)	Maltese	13
No usual address (SA)	Maori	12
No usual address (SA)	NZ	16
No usual address (SA)	(Other)	214
No usual address (SA)	Polish	22
No usual address (SA)	Russian	9
No usual address (SA)	Scottish	198
No usual address (SA)	Serbian	3
No usual address (SA)	South African	3
No usual address (SA)	Spanish	12
No usual address (SA)	Sri Lankan	3
No usual address (SA)	Vietnamese	16
No usual address (SA)	Welsh	14
Bunbury		14004
Bunbury	Australian	70436
Bunbury	Australian Aboriginal	529
Bunbury	Chinese	1302
Bunbury	Croatian	532
Bunbury	Dutch	3631
Bunbury	English	78752
Bunbury	Filipino	1775
Bunbury	French	922
Bunbury	German	5949
Bunbury	Greek	695
Bunbury	Hungarian	215
Bunbury	Indian	1086
Bunbury	Irish	17026
Bunbury	Italian	9561
Bunbury	Korean	319
Bunbury	Lebanese	105
Bunbury	Macedonian	296
Bunbury	Maltese	212
Bunbury	Maori	1760
Bunbury	NZ	2238
Bunbury	(Other)	8540
Bunbury	Polish	1312
Bunbury	Russian	325
Bunbury	Scottish	17077
Bunbury	Serbian	101
Bunbury	South African	1546
Bunbury	Spanish	535
Bunbury	Sri Lankan	158
Bunbury	Turkish	37
Bunbury	Vietnamese	201
Bunbury	Welsh	1503
Mandurah		6830
Mandurah	Australian	35591
Mandurah	Australian Aboriginal	256
Mandurah	Chinese	824
Mandurah	Croatian	360
Mandurah	Dutch	1904
Mandurah	English	45873
Mandurah	Filipino	1098
Mandurah	French	495
Mandurah	German	3149
Mandurah	Greek	274
Mandurah	Hungarian	150
Mandurah	Indian	816
Mandurah	Irish	9432
Mandurah	Italian	3007
Mandurah	Korean	131
Mandurah	Lebanese	32
Mandurah	Macedonian	50
Mandurah	Maltese	206
Mandurah	Maori	1313
