SA4_NAME16	Age	MaritalStatus	Registered	adults
Brisbane Inner City	20-24	Married	0	3603
Brisbane Inner City	20-24	Married	1	572
Brisbane Inner City	20-24	Never married		19101
Brisbane Inner City	25-34	Married	0	12705
Brisbane Inner City	25-34	Married	1	12362
Brisbane Inner City	25-34	Never married		24080
Brisbane Inner City	35-44	Married	0	5070
Brisbane Inner City	35-44	Married	1	17486
Brisbane Inner City	35-44	Never married		10319
Brisbane Inner City	45-54	Married	0	3093
Brisbane Inner City	45-54	Married	1	15815
Brisbane Inner City	45-54	Never married		8601
Brisbane Inner City	55-64	Married	0	1606
Brisbane Inner City	55-64	Married	1	11049
Brisbane Inner City	55-64	Never married		6952
Brisbane Inner City	65-74	Married	0	629
Brisbane Inner City	65-74	Married	1	6529
Brisbane Inner City	65-74	Never married		4781
Brisbane Inner City	75-84	Married	0	106
Brisbane Inner City	75-84	Married	1	2608
Brisbane Inner City	75-84	Never married		2678
Brisbane Inner City	85+	Married	0	24
Brisbane Inner City	85+	Married	1	587
Brisbane Inner City	85+	Never married		1610
Cairns	15-19	Married	0	296
Cairns	15-19	Married	1	16
Cairns	15-19	Never married		12127
Cairns	20-24	Married	0	2364
Cairns	20-24	Married	1	473
Cairns	20-24	Never married		7759
Cairns	25-34	Married	0	6627
Cairns	25-34	Married	1	8275
Cairns	25-34	Never married		10029
Cairns	35-44	Married	0	5071
Cairns	35-44	Married	1	14321
Cairns	35-44	Never married		8344
Cairns	45-54	Married	0	4299
Cairns	45-54	Married	1	15702
Cairns	45-54	Never married		9716
Cairns	55-64	Married	0	2790
Cairns	55-64	Married	1	14956
Cairns	55-64	Never married		9299
Cairns	65-74	Married	0	1123
Cairns	65-74	Married	1	11261
Cairns	65-74	Never married		6807
Cairns	75-84	Married	0	219
Cairns	75-84	Married	1	4558
Cairns	75-84	Never married		3792
Cairns	85+	Married	0	35
Cairns	85+	Married	1	771
Cairns	85+	Never married		1714
Darling Downs - Maranoa	15-19	Married	0	226
Darling Downs - Maranoa	15-19	Married	1	6
Darling Downs - Maranoa	15-19	Never married		6109
Darling Downs - Maranoa	20-24	Married	0	1451
Darling Downs - Maranoa	20-24	Married	1	391
Darling Downs - Maranoa	20-24	Never married		3597
Darling Downs - Maranoa	25-34	Married	0	2696
Darling Downs - Maranoa	25-34	Married	1	5068
Darling Downs - Maranoa	25-34	Never married		3903
Darling Downs - Maranoa	35-44	Married	0	1704
Darling Downs - Maranoa	35-44	Married	1	7850
Darling Downs - Maranoa	35-44	Never married		3107
Darling Downs - Maranoa	45-54	Married	0	1551
Darling Downs - Maranoa	45-54	Married	1	9166
Darling Downs - Maranoa	45-54	Never married		3881
Darling Downs - Maranoa	55-64	Married	0	1043
Darling Downs - Maranoa	55-64	Married	1	9518
Darling Downs - Maranoa	55-64	Never married		3897
Darling Downs - Maranoa	65-74	Married	0	548
Darling Downs - Maranoa	65-74	Married	1	7751
Darling Downs - Maranoa	65-74	Never married		3479
Darling Downs - Maranoa	75-84	Married	0	128
Darling Downs - Maranoa	75-84	Married	1	3411
Darling Downs - Maranoa	75-84	Never married		2508
Darling Downs - Maranoa	85+	Married	0	22
Darling Downs - Maranoa	85+	Married	1	588
Darling Downs - Maranoa	85+	Never married		1099
Central Queensland	15-19	Married	0	437
Central Queensland	15-19	Married	1	22
Central Queensland	15-19	Never married		11469
Central Queensland	20-24	Married	0	3121
Central Queensland	20-24	Married	1	731
Central Queensland	20-24	Never married		7252
Central Queensland	25-34	Married	0	6131
Central Queensland	25-34	Married	1	10923
Central Queensland	25-34	Never married		8062
Central Queensland	35-44	Married	0	3599
Central Queensland	35-44	Married	1	15166
Central Queensland	35-44	Never married		6036
Central Queensland	45-54	Married	0	3114
Central Queensland	45-54	Married	1	15793
Central Queensland	45-54	Never married		7266
Central Queensland	55-64	Married	0	1804
Central Queensland	55-64	Married	1	14273
Central Queensland	55-64	Never married		6293
Central Queensland	65-74	Married	0	697
Central Queensland	65-74	Married	1	9161
Central Queensland	65-74	Never married		4668
Central Queensland	75-84	Married	0	166
Central Queensland	75-84	Married	1	3848
Central Queensland	75-84	Never married		3243
Central Queensland	85+	Married	0	26
Central Queensland	85+	Married	1	657
Central Queensland	85+	Never married		1449
Gold Coast	15-19	Married	0	517
Gold Coast	15-19	Married	1	27
Gold Coast	15-19	Never married		30779
Gold Coast	20-24	Married	0	5759
Gold Coast	20-24	Married	1	1167
Gold Coast	20-24	Never married		25475
Gold Coast	25-34	Married	0	17234
Gold Coast	25-34	Married	1	23196
Gold Coast	25-34	Never married		27210
Gold Coast	35-44	Married	0	10647
Gold Coast	35-44	Married	1	40534
Gold Coast	35-44	Never married		19226
Gold Coast	45-54	Married	0	8302
Gold Coast	45-54	Married	1	40523
Gold Coast	45-54	Never married		20428
Gold Coast	55-64	Married	0	5012
Gold Coast	55-64	Married	1	34978
Gold Coast	55-64	Never married		18455
Gold Coast	65-74	Married	0	2568
Gold Coast	65-74	Married	1	29951
Gold Coast	65-74	Never married		15522
Gold Coast	75-84	Married	0	679
Gold Coast	75-84	Married	1	13067
Gold Coast	75-84	Never married		9831
Gold Coast	85+	Married	0	114
Gold Coast	85+	Married	1	2750
Gold Coast	85+	Never married		5213
Ipswich	15-19	Married	0	393
Ipswich	15-19	Married	1	26
Ipswich	15-19	Never married		19369
Ipswich	20-24	Married	0	3896
Ipswich	20-24	Married	1	1208
Ipswich	20-24	Never married		13973
Ipswich	25-34	Married	0	9087
Ipswich	25-34	Married	1	17114
Ipswich	25-34	Never married		14664
Ipswich	35-44	Married	0	5722
Ipswich	35-44	Married	1	22352
Ipswich	35-44	Never married		10918
Ipswich	45-54	Married	0	4204
Ipswich	45-54	Married	1	21901
Ipswich	45-54	Never married		11617
Ipswich	55-64	Married	0	2133
Ipswich	55-64	Married	1	18511
Ipswich	55-64	Never married		9498
Ipswich	65-74	Married	0	879
Ipswich	65-74	Married	1	12852
Ipswich	65-74	Never married		6717
Ipswich	75-84	Married	0	195
Ipswich	75-84	Married	1	5225
Ipswich	75-84	Never married		4469
Ipswich	85+	Married	0	16
Ipswich	85+	Married	1	930
Ipswich	85+	Never married		1959
Logan - Beaudesert	15-19	Married	0	423
Logan - Beaudesert	15-19	Married	1	29
Logan - Beaudesert	15-19	Never married		19906
Logan - Beaudesert	20-24	Married	0	3485
Logan - Beaudesert	20-24	Married	1	1254
Logan - Beaudesert	20-24	Never married		14700
Logan - Beaudesert	25-34	Married	0	8751
Logan - Beaudesert	25-34	Married	1	15898
Logan - Beaudesert	25-34	Never married		15115
Logan - Beaudesert	35-44	Married	0	5814
Logan - Beaudesert	35-44	Married	1	22251
Logan - Beaudesert	35-44	Never married		11213
Logan - Beaudesert	45-54	Married	0	4443
Logan - Beaudesert	45-54	Married	1	21873
Logan - Beaudesert	45-54	Never married		10941
Logan - Beaudesert	55-64	Married	0	2393
Logan - Beaudesert	55-64	Married	1	19903
Logan - Beaudesert	55-64	Never married		9088
Logan - Beaudesert	65-74	Married	0	1000
Logan - Beaudesert	65-74	Married	1	14240
Logan - Beaudesert	65-74	Never married		7272
Logan - Beaudesert	75-84	Married	0	217
Logan - Beaudesert	75-84	Married	1	4784
Logan - Beaudesert	75-84	Never married		3939
Logan - Beaudesert	85+	Married	0	45
Logan - Beaudesert	85+	Married	1	812
Logan - Beaudesert	85+	Never married		1643
Mackay - Isaac - Whitsunday	15-19	Married	0	289
Mackay - Isaac - Whitsunday	15-19	Married	1	9
Mackay - Isaac - Whitsunday	15-19	Never married		8352
Mackay - Isaac - Whitsunday	20-24	Married	0	2217
Mackay - Isaac - Whitsunday	20-24	Married	1	487
Mackay - Isaac - Whitsunday	20-24	Never married		5057
Mackay - Isaac - Whitsunday	25-34	Married	0	5065
Mackay - Isaac - Whitsunday	25-34	Married	1	8106
Mackay - Isaac - Whitsunday	25-34	Never married		6149
Mackay - Isaac - Whitsunday	35-44	Married	0	2955
Mackay - Isaac - Whitsunday	35-44	Married	1	11369
Mackay - Isaac - Whitsunday	35-44	Never married		4760
Mackay - Isaac - Whitsunday	45-54	Married	0	2572
Mackay - Isaac - Whitsunday	45-54	Married	1	12039
Mackay - Isaac - Whitsunday	45-54	Never married		5257
Mackay - Isaac - Whitsunday	55-64	Married	0	1428
Mackay - Isaac - Whitsunday	55-64	Married	1	11010
Mackay - Isaac - Whitsunday	55-64	Never married		4700
Mackay - Isaac - Whitsunday	65-74	Married	0	518
Mackay - Isaac - Whitsunday	65-74	Married	1	6969
Mackay - Isaac - Whitsunday	65-74	Never married		3399
Mackay - Isaac - Whitsunday	75-84	Married	0	120
Mackay - Isaac - Whitsunday	75-84	Married	1	2715
Mackay - Isaac - Whitsunday	75-84	Never married		2266
Mackay - Isaac - Whitsunday	85+	Married	0	10
Mackay - Isaac - Whitsunday	85+	Married	1	478
Mackay - Isaac - Whitsunday	85+	Never married		1002
Moreton Bay - North	15-19	Married	0	314
Moreton Bay - North	15-19	Married	1	16
Moreton Bay - North	15-19	Never married		13386
Moreton Bay - North	20-24	Married	0	2348
Moreton Bay - North	20-24	Married	1	641
Moreton Bay - North	20-24	Never married		8959
Moreton Bay - North	25-34	Married	0	5448
Moreton Bay - North	25-34	Married	1	8462
Moreton Bay - North	25-34	Never married		9419
Moreton Bay - North	35-44	Married	0	4269
Moreton Bay - North	35-44	Married	1	14023
Moreton Bay - North	35-44	Never married		7794
Moreton Bay - North	45-54	Married	0	3573
Moreton Bay - North	45-54	Married	1	16201
Moreton Bay - North	45-54	Never married		8991
Moreton Bay - North	55-64	Married	0	2205
Moreton Bay - North	55-64	Married	1	16391
Moreton Bay - North	55-64	Never married		8030
Moreton Bay - North	65-74	Married	0	1249
Moreton Bay - North	65-74	Married	1	14900
Moreton Bay - North	65-74	Never married		7439
Moreton Bay - North	75-84	Married	0	305
Moreton Bay - North	75-84	Married	1	6401
Moreton Bay - North	75-84	Never married		4794
Moreton Bay - North	85+	Married	0	33
Moreton Bay - North	85+	Married	1	1174
Moreton Bay - North	85+	Never married		2340
Moreton Bay - South	15-19	Married	0	207
Moreton Bay - South	15-19	Married	1	14
Moreton Bay - South	15-19	Never married		12010
Moreton Bay - South	20-24	Married	0	2275
Moreton Bay - South	20-24	Married	1	645
Moreton Bay - South	20-24	Never married		8280
Moreton Bay - South	25-34	Married	0	5615
Moreton Bay - South	25-34	Married	1	10845
Moreton Bay - South	25-34	Never married		7579
Moreton Bay - South	35-44	Married	0	3664
Moreton Bay - South	35-44	Married	1	18065
Moreton Bay - South	35-44	Never married		5690
Moreton Bay - South	45-54	Married	0	2662
Moreton Bay - South	45-54	Married	1	16927
Moreton Bay - South	45-54	Never married		5447
Moreton Bay - South	55-64	Married	0	1239
Moreton Bay - South	55-64	Married	1	13074
Moreton Bay - South	55-64	Never married		4201
Moreton Bay - South	65-74	Married	0	482
Moreton Bay - South	65-74	Married	1	9376
Moreton Bay - South	65-74	Never married		3403
Moreton Bay - South	75-84	Married	0	87
Moreton Bay - South	75-84	Married	1	2924
Moreton Bay - South	75-84	Never married		1935
Moreton Bay - South	85+	Married	0	9
Moreton Bay - South	85+	Married	1	486
Moreton Bay - South	85+	Never married		1041
Queensland - Outback	15-19	Married	0	168
Queensland - Outback	15-19	Married	1	6
Queensland - Outback	15-19	Never married		3572
Queensland - Outback	20-24	Married	0	1233
Queensland - Outback	20-24	Married	1	189
Queensland - Outback	20-24	Never married		2823
Queensland - Outback	25-34	Married	0	3130
Queensland - Outback	25-34	Married	1	2770
Queensland - Outback	25-34	Never married		3708
Queensland - Outback	35-44	Married	0	2093
Queensland - Outback	35-44	Married	1	3771
Queensland - Outback	35-44	Never married		2536
Queensland - Outback	45-54	Married	0	1605
Queensland - Outback	45-54	Married	1	4367
Queensland - Outback	45-54	Never married		2824
Queensland - Outback	55-64	Married	0	878
Queensland - Outback	55-64	Married	1	3900
Queensland - Outback	55-64	Never married		2665
Queensland - Outback	65-74	Married	0	283
Queensland - Outback	65-74	Married	1	2291
Queensland - Outback	65-74	Never married		1909
Queensland - Outback	75-84	Married	0	51
Queensland - Outback	75-84	Married	1	810
Queensland - Outback	75-84	Never married		972
Queensland - Outback	85+	Married	0	14
Queensland - Outback	85+	Married	1	121
Queensland - Outback	85+	Never married		326
Sunshine Coast	15-19	Married	0	273
Sunshine Coast	15-19	Married	1	17
Sunshine Coast	15-19	Never married		18318
Sunshine Coast	20-24	Married	0	2560
Sunshine Coast	20-24	Married	1	658
Sunshine Coast	20-24	Never married		11481
Sunshine Coast	25-34	Married	0	7380
Sunshine Coast	25-34	Married	1	11760
Sunshine Coast	25-34	Never married		11838
Sunshine Coast	35-44	Married	0	5982
Sunshine Coast	35-44	Married	1	23045
Sunshine Coast	35-44	Never married		9988
Sunshine Coast	45-54	Married	0	5586
Sunshine Coast	45-54	Married	1	26219
Sunshine Coast	45-54	Never married		12408
Sunshine Coast	55-64	Married	0	3909
Sunshine Coast	55-64	Married	1	25924
Sunshine Coast	55-64	Never married		11923
Sunshine Coast	65-74	Married	0	2029
Sunshine Coast	65-74	Married	1	24230
Sunshine Coast	65-74	Never married		9993
Sunshine Coast	75-84	Married	0	491
Sunshine Coast	75-84	Married	1	11527
Sunshine Coast	75-84	Never married		6928
Sunshine Coast	85+	Married	0	56
Sunshine Coast	85+	Married	1	2343
Sunshine Coast	85+	Never married		3853
Toowoomba	15-19	Married	0	227
Toowoomba	15-19	Married	1	22
Toowoomba	15-19	Never married		8423
Toowoomba	20-24	Married	0	1808
Toowoomba	20-24	Married	1	601
Toowoomba	20-24	Never married		5897
Toowoomba	25-34	Married	0	3415
Toowoomba	25-34	Married	1	7498
Toowoomba	25-34	Never married		6187
Toowoomba	35-44	Married	0	1688
Toowoomba	35-44	Married	1	10104
Toowoomba	35-44	Never married		4357
Toowoomba	45-54	Married	0	1549
Toowoomba	45-54	Married	1	10584
Toowoomba	45-54	Never married		4824
Toowoomba	55-64	Married	0	926
Toowoomba	55-64	Married	1	10094
Toowoomba	55-64	Never married		4322
Toowoomba	65-74	Married	0	424
Toowoomba	65-74	Married	1	7948
Toowoomba	65-74	Never married		3649
Toowoomba	75-84	Married	0	94
Toowoomba	75-84	Married	1	3792
Toowoomba	75-84	Never married		2862
Toowoomba	85+	Married	0	17
Toowoomba	85+	Married	1	771
Toowoomba	85+	Never married		1640
Townsville	15-19	Married	0	402
Townsville	15-19	Married	1	11
Townsville	15-19	Never married		12793
Townsville	20-24	Married	0	3503
Townsville	20-24	Married	1	710
Townsville	20-24	Never married		9860
Townsville	25-34	Married	0	6956
Townsville	25-34	Married	1	9883
Townsville	25-34	Never married		9964
Townsville	35-44	Married	0	4171
Townsville	35-44	Married	1	14338
Townsville	35-44	Never married		7343
Townsville	45-54	Married	0	3155
Townsville	45-54	Married	1	15236
Townsville	45-54	Never married		7855
Townsville	55-64	Married	0	1976
Townsville	55-64	Married	1	14081
Townsville	55-64	Never married		7003
Townsville	65-74	Married	0	768
Townsville	65-74	Married	1	10151
Townsville	65-74	Never married		5302
Townsville	75-84	Married	0	184
Townsville	75-84	Married	1	4224
Townsville	75-84	Never married		3513
Townsville	85+	Married	0	33
Townsville	85+	Married	1	797
Townsville	85+	Never married		1636
Wide Bay	15-19	Married	0	440
Wide Bay	15-19	Married	1	17
Wide Bay	15-19	Never married		14279
Wide Bay	20-24	Married	0	2581
Wide Bay	20-24	Married	1	710
Wide Bay	20-24	Never married		7746
Wide Bay	25-34	Married	0	5135
Wide Bay	25-34	Married	1	8516
Wide Bay	25-34	Never married		9283
Wide Bay	35-44	Married	0	4028
Wide Bay	35-44	Married	1	14418
Wide Bay	35-44	Never married		8430
Wide Bay	45-54	Married	0	4015
Wide Bay	45-54	Married	1	18720
Wide Bay	45-54	Never married		10667
Wide Bay	55-64	Married	0	3187
Wide Bay	55-64	Married	1	22943
Wide Bay	55-64	Never married		11008
Wide Bay	65-74	Married	0	1992
Wide Bay	65-74	Married	1	23503
Wide Bay	65-74	Never married		10517
Wide Bay	75-84	Married	0	553
Wide Bay	75-84	Married	1	10211
Wide Bay	75-84	Never married		7019
Wide Bay	85+	Married	0	72
Wide Bay	85+	Married	1	1745
Wide Bay	85+	Never married		3152
Adelaide - Central and Hills	15-19	Married	0	148
Adelaide - Central and Hills	15-19	Married	1	14
Adelaide - Central and Hills	15-19	Never married		16001
Adelaide - Central and Hills	20-24	Married	0	1679
Adelaide - Central and Hills	20-24	Married	1	479
Adelaide - Central and Hills	20-24	Never married		16224
Adelaide - Central and Hills	25-34	Married	0	6322
Adelaide - Central and Hills	25-34	Married	1	11883
Adelaide - Central and Hills	25-34	Never married		14619
Adelaide - Central and Hills	35-44	Married	0	3740
Adelaide - Central and Hills	35-44	Married	1	21669
Adelaide - Central and Hills	35-44	Never married		8109
Adelaide - Central and Hills	45-54	Married	0	3562
Adelaide - Central and Hills	45-54	Married	1	23315
Adelaide - Central and Hills	45-54	Never married		9466
Adelaide - Central and Hills	55-64	Married	0	2648
Adelaide - Central and Hills	55-64	Married	1	20691
Adelaide - Central and Hills	55-64	Never married		9198
Adelaide - Central and Hills	65-74	Married	0	1178
Adelaide - Central and Hills	65-74	Married	1	16626
Adelaide - Central and Hills	65-74	Never married		7466
Adelaide - Central and Hills	75-84	Married	0	245
Adelaide - Central and Hills	75-84	Married	1	7999
Adelaide - Central and Hills	75-84	Never married		5783
Adelaide - Central and Hills	85+	Married	0	41
Adelaide - Central and Hills	85+	Married	1	1961
Adelaide - Central and Hills	85+	Never married		3796
Adelaide - North	15-19	Married	0	327
Adelaide - North	15-19	Married	1	44
Adelaide - North	15-19	Never married		24363
Adelaide - North	20-24	Married	0	3807
Adelaide - North	20-24	Married	1	1597
Adelaide - North	20-24	Never married		20951
Adelaide - North	25-34	Married	0	10602
Adelaide - North	25-34	Married	1	23259
Adelaide - North	25-34	Never married		22916
Adelaide - North	35-44	Married	0	6424
Adelaide - North	35-44	Married	1	29484
Adelaide - North	35-44	Never married		15362
Adelaide - North	45-54	Married	0	5505
Adelaide - North	45-54	Married	1	28845
Adelaide - North	45-54	Never married		16946
Adelaide - North	55-64	Married	0	2910
Adelaide - North	55-64	Married	1	26618
Adelaide - North	55-64	Never married		14207
Adelaide - North	65-74	Married	0	1121
Adelaide - North	65-74	Married	1	20974
Adelaide - North	65-74	Never married		9889
Adelaide - North	75-84	Married	0	291
Adelaide - North	75-84	Married	1	9687
Adelaide - North	75-84	Never married		7036
Adelaide - North	85+	Married	0	65
Adelaide - North	85+	Married	1	1856
Adelaide - North	85+	Never married		3404
Adelaide - South	15-19	Married	0	210
Adelaide - South	15-19	Married	1	23
Adelaide - South	15-19	Never married		19740
Adelaide - South	20-24	Married	0	2633
Adelaide - South	20-24	Married	1	719
Adelaide - South	20-24	Never married		17038
Adelaide - South	25-34	Married	0	9007
Adelaide - South	25-34	Married	1	15420
Adelaide - South	25-34	Never married		16365
Adelaide - South	35-44	Married	0	6036
Adelaide - South	35-44	Married	1	25207
Adelaide - South	35-44	Never married		11053
Adelaide - South	45-54	Married	0	4768
Adelaide - South	45-54	Married	1	26345
Adelaide - South	45-54	Never married		12881
Adelaide - South	55-64	Married	0	3257
Adelaide - South	55-64	Married	1	26284
Adelaide - South	55-64	Never married		12409
Adelaide - South	65-74	Married	0	1393
Adelaide - South	65-74	Married	1	21166
Adelaide - South	65-74	Never married		9505
Adelaide - South	75-84	Married	0	319
Adelaide - South	75-84	Married	1	9496
Adelaide - South	75-84	Never married		6570
Adelaide - South	85+	Married	0	58
Adelaide - South	85+	Married	1	2382
Adelaide - South	85+	Never married		4486
Adelaide - West	15-19	Married	0	126
Adelaide - West	15-19	Married	1	15
Adelaide - West	15-19	Never married		11734
Adelaide - West	20-24	Married	0	1454
Adelaide - West	20-24	Married	1	509
Adelaide - West	20-24	Never married		12580
Adelaide - West	25-34	Married	0	5943
Adelaide - West	25-34	Married	1	11138
Adelaide - West	25-34	Never married		13749
Adelaide - West	35-44	Married	0	3523
Adelaide - West	35-44	Married	1	15386
Adelaide - West	35-44	Never married		8330
Adelaide - West	45-54	Married	0	3129
Adelaide - West	45-54	Married	1	15408
Adelaide - West	45-54	Never married		10374
Adelaide - West	55-64	Married	0	2036
Adelaide - West	55-64	Married	1	13834
Adelaide - West	55-64	Never married		9614
Adelaide - West	65-74	Married	0	777
Adelaide - West	65-74	Married	1	10847
Adelaide - West	65-74	Never married		6737
Adelaide - West	75-84	Married	0	211
Adelaide - West	75-84	Married	1	6415
Adelaide - West	75-84	Never married		5196
Adelaide - West	85+	Married	0	49
Adelaide - West	85+	Married	1	1678
Adelaide - West	85+	Never married		3376
Barossa - Yorke - Mid North	15-19	Married	0	93
Barossa - Yorke - Mid North	15-19	Married	1	10
Barossa - Yorke - Mid North	15-19	Never married		5527
Barossa - Yorke - Mid North	20-24	Married	0	886
Barossa - Yorke - Mid North	20-24	Married	1	214
Barossa - Yorke - Mid North	20-24	Never married		2982
Barossa - Yorke - Mid North	25-34	Married	0	2174
Barossa - Yorke - Mid North	25-34	Married	1	3725
Barossa - Yorke - Mid North	25-34	Never married		3281
Barossa - Yorke - Mid North	35-44	Married	0	1551
Barossa - Yorke - Mid North	35-44	Married	1	6232
Barossa - Yorke - Mid North	35-44	Never married		2771
Barossa - Yorke - Mid North	45-54	Married	0	1670
Barossa - Yorke - Mid North	45-54	Married	1	8163
Barossa - Yorke - Mid North	45-54	Never married		3918
Barossa - Yorke - Mid North	55-64	Married	0	1292
Barossa - Yorke - Mid North	55-64	Married	1	9862
Barossa - Yorke - Mid North	55-64	Never married		4053
Barossa - Yorke - Mid North	65-74	Married	0	621
Barossa - Yorke - Mid North	65-74	Married	1	8574
Barossa - Yorke - Mid North	65-74	Never married		3411
Barossa - Yorke - Mid North	75-84	Married	0	149
Barossa - Yorke - Mid North	75-84	Married	1	3697
Barossa - Yorke - Mid North	75-84	Never married		2598
Barossa - Yorke - Mid North	85+	Married	0	21
Barossa - Yorke - Mid North	85+	Married	1	692
Barossa - Yorke - Mid North	85+	Never married		1352
South Australia - Outback	15-19	Married	0	130
South Australia - Outback	15-19	Married	1	21
South Australia - Outback	15-19	Never married		3811
South Australia - Outback	20-24	Married	0	1009
South Australia - Outback	20-24	Married	1	214
South Australia - Outback	20-24	Never married		2493
South Australia - Outback	25-34	Married	0	2410
South Australia - Outback	25-34	Married	1	3010
South Australia - Outback	25-34	Never married		3227
South Australia - Outback	35-44	Married	0	1517
South Australia - Outback	35-44	Married	1	4340
South Australia - Outback	35-44	Never married		2438
South Australia - Outback	45-54	Married	0	1454
South Australia - Outback	45-54	Married	1	5172
South Australia - Outback	45-54	Never married		3309
South Australia - Outback	55-64	Married	0	813
South Australia - Outback	55-64	Married	1	5550
South Australia - Outback	55-64	Never married		2918
South Australia - Outback	65-74	Married	0	283
South Australia - Outback	65-74	Married	1	4216
South Australia - Outback	65-74	Never married		2199
South Australia - Outback	75-84	Married	0	83
South Australia - Outback	75-84	Married	1	1825
South Australia - Outback	75-84	Never married		1523
South Australia - Outback	85+	Married	0	18
South Australia - Outback	85+	Married	1	356
South Australia - Outback	85+	Never married		736
South Australia - South East	15-19	Married	0	230
South Australia - South East	15-19	Married	1	14
South Australia - South East	15-19	Never married		9065
South Australia - South East	20-24	Married	0	1629
South Australia - South East	20-24	Married	1	441
South Australia - South East	20-24	Never married		5343
South Australia - South East	25-34	Married	0	3640
South Australia - South East	25-34	Married	1	6230
South Australia - South East	25-34	Never married		5936
South Australia - South East	35-44	Married	0	2766
South Australia - South East	35-44	Married	1	10166
South Australia - South East	35-44	Never married		4952
South Australia - South East	45-54	Married	0	2779
South Australia - South East	45-54	Married	1	12877
South Australia - South East	45-54	Never married		6647
South Australia - South East	55-64	Married	0	2015
South Australia - South East	55-64	Married	1	14945
South Australia - South East	55-64	Never married		6633
South Australia - South East	65-74	Married	0	967
South Australia - South East	65-74	Married	1	14176
South Australia - South East	65-74	Never married		5716
South Australia - South East	75-84	Married	0	243
South Australia - South East	75-84	Married	1	6809
South Australia - South East	75-84	Never married		3986
South Australia - South East	85+	Married	0	53
South Australia - South East	85+	Married	1	1428
South Australia - South East	85+	Never married		2283
No usual address (SA)	55-64	Never married		3
Bunbury	15-19	Married	0	190
Bunbury	15-19	Married	1	7
Bunbury	15-19	Never married		9415
Bunbury	20-24	Married	0	1582
Bunbury	20-24	Married	1	384
Bunbury	20-24	Never married		4789
Bunbury	25-34	Married	0	4382
Bunbury	25-34	Married	1	6710
Bunbury	25-34	Never married		5818
Bunbury	35-44	Married	0	3267
Bunbury	35-44	Married	1	12130
Bunbury	35-44	Never married		4636
Bunbury	45-54	Married	0	2920
Bunbury	45-54	Married	1	13108
Bunbury	45-54	Never married		5417
Bunbury	55-64	Married	0	1805
Bunbury	55-64	Married	1	12966
Bunbury	55-64	Never married		5160
Bunbury	65-74	Married	0	735
Bunbury	65-74	Married	1	10237
Bunbury	65-74	Never married		4019
Bunbury	75-84	Married	0	171
Bunbury	75-84	Married	1	4260
Bunbury	75-84	Never married		2745
Bunbury	85+	Married	0	29
Bunbury	85+	Married	1	853
Bunbury	85+	Never married		1382
Mandurah	15-19	Married	0	148
Mandurah	15-19	Married	1	3
Mandurah	15-19	Never married		5218
Mandurah	20-24	Married	0	972
Mandurah	20-24	Married	1	235
Mandurah	20-24	Never married		3230
Mandurah	25-34	Married	0	2304
Mandurah	25-34	Married	1	3440
Mandurah	25-34	Never married		3157
Mandurah	35-44	Married	0	1535
Mandurah	35-44	Married	1	5596
Mandurah	35-44	Never married		2613
Mandurah	45-54	Married	0	1435
Mandurah	45-54	Married	1	6509
Mandurah	45-54	Never married		3069
Mandurah	55-64	Married	0	873
Mandurah	55-64	Married	1	6725
Mandurah	55-64	Never married		3005
Mandurah	65-74	Married	0	551
Mandurah	65-74	Married	1	6977
Mandurah	65-74	Never married		2726
Mandurah	75-84	Married	0	191
Mandurah	75-84	Married	1	3837
Mandurah	75-84	Never married		2071
Mandurah	85+	Married	0	17
Mandurah	85+	Married	1	711
Mandurah	85+	Never married		1018
Perth - Inner	15-19	Married	0	69
Perth - Inner	15-19	Married	1	6
Perth - Inner	15-19	Never married		7595
Perth - Inner	20-24	Married	0	1280
Perth - Inner	20-24	Married	1	307
Perth - Inner	20-24	Never married		9040
Perth - Inner	25-34	Married	0	6397
Perth - Inner	25-34	Married	1	7590
Perth - Inner	25-34	Never married		12474
Perth - Inner	35-44	Married	0	2595
Perth - Inner	35-44	Married	1	12378
Perth - Inner	35-44	Never married		5072
Perth - Inner	45-54	Married	0	1935
Perth - Inner	45-54	Married	1	12605
Perth - Inner	45-54	Never married		4795
Perth - Inner	55-64	Married	0	1353
Perth - Inner	55-64	Married	1	10128
Perth - Inner	55-64	Never married		4771
Perth - Inner	65-74	Married	0	553
Perth - Inner	65-74	Married	1	7076
Perth - Inner	65-74	Never married		3808
Perth - Inner	75-84	Married	0	162
Perth - Inner	75-84	Married	1	3301
Perth - Inner	75-84	Never married		2706
Perth - Inner	85+	Married	0	26
Perth - Inner	85+	Married	1	845
Perth - Inner	85+	Never married		1799
Perth - North East	15-19	Married	0	169
Perth - North East	15-19	Married	1	13
Perth - North East	15-19	Never married		14132
Perth - North East	20-24	Married	0	2172
Perth - North East	20-24	Married	1	821
Perth - North East	20-24	Never married		11406
Perth - North East	25-34	Married	0	7560
Perth - North East	25-34	Married	1	14258
Perth - North East	25-34	Never married		12653
Perth - North East	35-44	Married	0	4534
Perth - North East	35-44	Married	1	19355
Perth - North East	35-44	Never married		8067
Perth - North East	45-54	Married	0	3587
Perth - North East	45-54	Married	1	19086
Perth - North East	45-54	Never married		8515
Perth - North East	55-64	Married	0	1950
Perth - North East	55-64	Married	1	15676
Perth - North East	55-64	Never married		7520
Perth - North East	65-74	Married	0	808
Perth - North East	65-74	Married	1	10873
