SA4_NAME16	Age	EnglishProficiency	SpeaksEnglishOnly	YearOfArrival.max	persons_born_overseas
Shepparton	25-34	Speaks English well or very well	0	2014	127
Shepparton	25-34	Speaks English well or very well	0	2015	131
Shepparton	25-34	Speaks English well or very well	0	2016	71
Shepparton	25-34	Speaks English not well or not at all	0		27
Shepparton	25-34	Speaks English not well or not at all	0	2000	4
Shepparton	25-34	Speaks English not well or not at all	0	2005	20
Shepparton	25-34	Speaks English not well or not at all	0	2010	82
Shepparton	25-34	Speaks English not well or not at all	0	2011	14
Shepparton	25-34	Speaks English not well or not at all	0	2012	36
Shepparton	25-34	Speaks English not well or not at all	0	2013	35
Shepparton	25-34	Speaks English not well or not at all	0	2014	57
Shepparton	25-34	Speaks English not well or not at all	0	2015	69
Shepparton	25-34	Speaks English not well or not at all	0	2016	18
Shepparton	35-44				11
Shepparton	35-44		0	2005	3
Shepparton	35-44		0	2010	10
Shepparton	35-44		1		32
Shepparton	35-44		1	2000	248
Shepparton	35-44		1	2005	97
Shepparton	35-44		1	2010	92
Shepparton	35-44		1	2011	17
Shepparton	35-44		1	2012	18
Shepparton	35-44		1	2013	17
Shepparton	35-44		1	2014	27
Shepparton	35-44		1	2015	16
Shepparton	35-44		1	2016	5
Shepparton	35-44	Speaks English well or very well	0		22
Shepparton	35-44	Speaks English well or very well	0	2000	152
Shepparton	35-44	Speaks English well or very well	0	2005	198
Shepparton	35-44	Speaks English well or very well	0	2010	437
Shepparton	35-44	Speaks English well or very well	0	2011	66
Shepparton	35-44	Speaks English well or very well	0	2012	56
Shepparton	35-44	Speaks English well or very well	0	2013	78
Shepparton	35-44	Speaks English well or very well	0	2014	48
Shepparton	35-44	Speaks English well or very well	0	2015	49
Shepparton	35-44	Speaks English well or very well	0	2016	22
Shepparton	35-44	Speaks English not well or not at all	0		11
Shepparton	35-44	Speaks English not well or not at all	0	2000	29
Shepparton	35-44	Speaks English not well or not at all	0	2005	54
Shepparton	35-44	Speaks English not well or not at all	0	2010	89
Shepparton	35-44	Speaks English not well or not at all	0	2011	14
Shepparton	35-44	Speaks English not well or not at all	0	2012	22
Shepparton	35-44	Speaks English not well or not at all	0	2013	54
Shepparton	35-44	Speaks English not well or not at all	0	2014	27
Shepparton	35-44	Speaks English not well or not at all	0	2015	14
Shepparton	35-44	Speaks English not well or not at all	0	2016	18
Shepparton	45-54				6
Shepparton	45-54			2000	3
Shepparton	45-54		0	2000	3
Shepparton	45-54		0	2005	5
Shepparton	45-54		1		43
Shepparton	45-54		1	2000	653
Shepparton	45-54		1	2005	103
Shepparton	45-54		1	2010	70
Shepparton	45-54		1	2011	18
Shepparton	45-54		1	2012	15
Shepparton	45-54		1	2013	14
Shepparton	45-54		1	2014	10
Shepparton	45-54		1	2015	18
Shepparton	45-54		1	2016	8
Shepparton	45-54	Speaks English well or very well	0		17
Shepparton	45-54	Speaks English well or very well	0	2000	310
Shepparton	45-54	Speaks English well or very well	0	2005	118
Shepparton	45-54	Speaks English well or very well	0	2010	151
Shepparton	45-54	Speaks English well or very well	0	2011	19
Shepparton	45-54	Speaks English well or very well	0	2012	22
Shepparton	45-54	Speaks English well or very well	0	2013	15
Shepparton	45-54	Speaks English well or very well	0	2014	14
Shepparton	45-54	Speaks English well or very well	0	2015	15
Shepparton	45-54	Speaks English well or very well	0	2016	4
Shepparton	45-54	Speaks English not well or not at all	0		8
Shepparton	45-54	Speaks English not well or not at all	0	2000	63
Shepparton	45-54	Speaks English not well or not at all	0	2005	49
Shepparton	45-54	Speaks English not well or not at all	0	2010	58
Shepparton	45-54	Speaks English not well or not at all	0	2011	10
Shepparton	45-54	Speaks English not well or not at all	0	2012	21
Shepparton	45-54	Speaks English not well or not at all	0	2013	20
Shepparton	45-54	Speaks English not well or not at all	0	2014	11
Shepparton	45-54	Speaks English not well or not at all	0	2015	11
Shepparton	45-54	Speaks English not well or not at all	0	2016	5
Shepparton	55-64				3
Shepparton	55-64			2000	7
Shepparton	55-64		0		3
Shepparton	55-64		0	2000	5
Shepparton	55-64		0	2010	4
Shepparton	55-64		1		45
Shepparton	55-64		1	2000	1058
Shepparton	55-64		1	2005	48
Shepparton	55-64		1	2010	44
Shepparton	55-64		1	2011	6
Shepparton	55-64		1	2012	3
Shepparton	55-64		1	2013	4
Shepparton	55-64		1	2015	4
Shepparton	55-64		1	2016	3
Shepparton	55-64	Speaks English well or very well	0		24
Shepparton	55-64	Speaks English well or very well	0	2000	365
Shepparton	55-64	Speaks English well or very well	0	2005	37
Shepparton	55-64	Speaks English well or very well	0	2010	34
Shepparton	55-64	Speaks English well or very well	0	2012	5
Shepparton	55-64	Speaks English well or very well	0	2013	3
Shepparton	55-64	Speaks English well or very well	0	2014	3
Shepparton	55-64	Speaks English well or very well	0	2015	4
Shepparton	55-64	Speaks English well or very well	0	2016	5
Shepparton	55-64	Speaks English not well or not at all	0		9
Shepparton	55-64	Speaks English not well or not at all	0	2000	70
Shepparton	55-64	Speaks English not well or not at all	0	2005	25
Shepparton	55-64	Speaks English not well or not at all	0	2010	26
Shepparton	55-64	Speaks English not well or not at all	0	2011	7
Shepparton	55-64	Speaks English not well or not at all	0	2012	9
Shepparton	55-64	Speaks English not well or not at all	0	2013	13
Shepparton	55-64	Speaks English not well or not at all	0	2014	8
Shepparton	55-64	Speaks English not well or not at all	0	2015	3
Shepparton	55-64	Speaks English not well or not at all	0	2016	12
Shepparton	65-74				3
Shepparton	65-74			2000	5
Shepparton	65-74		0		7
Shepparton	65-74		0	2000	14
Shepparton	65-74		1		65
Shepparton	65-74		1	2000	1436
Shepparton	65-74		1	2005	23
Shepparton	65-74		1	2010	23
Shepparton	65-74		1	2011	3
Shepparton	65-74		1	2015	4
Shepparton	65-74	Speaks English well or very well	0		13
Shepparton	65-74	Speaks English well or very well	0	2000	460
Shepparton	65-74	Speaks English well or very well	0	2005	7
Shepparton	65-74	Speaks English well or very well	0	2010	3
Shepparton	65-74	Speaks English well or very well	0	2012	4
Shepparton	65-74	Speaks English not well or not at all	0		16
Shepparton	65-74	Speaks English not well or not at all	0	2000	97
Shepparton	65-74	Speaks English not well or not at all	0	2005	16
Shepparton	65-74	Speaks English not well or not at all	0	2010	10
Shepparton	65-74	Speaks English not well or not at all	0	2011	3
Shepparton	65-74	Speaks English not well or not at all	0	2013	13
Shepparton	65-74	Speaks English not well or not at all	0	2014	5
Shepparton	65-74	Speaks English not well or not at all	0	2016	9
Shepparton	75-84			2000	6
Shepparton	75-84		0		3
Shepparton	75-84		0	2000	4
Shepparton	75-84		1		34
Shepparton	75-84		1	2000	650
Shepparton	75-84		1	2005	8
Shepparton	75-84		1	2010	4
Shepparton	75-84		1	2011	3
Shepparton	75-84	Speaks English well or very well	0		17
Shepparton	75-84	Speaks English well or very well	0	2000	389
Shepparton	75-84	Speaks English well or very well	0	2010	3
Shepparton	75-84	Speaks English not well or not at all	0		16
Shepparton	75-84	Speaks English not well or not at all	0	2000	149
Shepparton	75-84	Speaks English not well or not at all	0	2005	6
Shepparton	75-84	Speaks English not well or not at all	0	2010	5
Shepparton	75-84	Speaks English not well or not at all	0	2013	3
Shepparton	75-84	Speaks English not well or not at all	0	2014	3
Shepparton	85+				3
Shepparton	85+			2000	3
Shepparton	85+		1		23
Shepparton	85+		1	2000	197
Shepparton	85+	Speaks English well or very well	0		16
Shepparton	85+	Speaks English well or very well	0	2000	103
Shepparton	85+	Speaks English not well or not at all	0		14
Shepparton	85+	Speaks English not well or not at all	0	2000	81
Shepparton	85+	Speaks English not well or not at all	0	2010	3
Warrnambool and South West	0-14		1		23
Warrnambool and South West	0-14		1	2005	41
Warrnambool and South West	0-14		1	2010	135
Warrnambool and South West	0-14		1	2011	33
Warrnambool and South West	0-14		1	2012	32
Warrnambool and South West	0-14		1	2013	29
Warrnambool and South West	0-14		1	2014	20
Warrnambool and South West	0-14		1	2015	25
Warrnambool and South West	0-14		1	2016	12
Warrnambool and South West	0-14	Speaks English well or very well	0		8
Warrnambool and South West	0-14	Speaks English well or very well	0	2005	11
Warrnambool and South West	0-14	Speaks English well or very well	0	2010	44
Warrnambool and South West	0-14	Speaks English well or very well	0	2011	10
Warrnambool and South West	0-14	Speaks English well or very well	0	2012	21
Warrnambool and South West	0-14	Speaks English well or very well	0	2013	25
Warrnambool and South West	0-14	Speaks English well or very well	0	2014	8
Warrnambool and South West	0-14	Speaks English well or very well	0	2015	26
Warrnambool and South West	0-14	Speaks English well or very well	0	2016	10
Warrnambool and South West	0-14	Speaks English not well or not at all	0		3
Warrnambool and South West	0-14	Speaks English not well or not at all	0	2005	4
Warrnambool and South West	0-14	Speaks English not well or not at all	0	2014	3
Warrnambool and South West	0-14	Speaks English not well or not at all	0	2015	13
Warrnambool and South West	0-14	Speaks English not well or not at all	0	2016	18
Warrnambool and South West	15-24		0	2016	3
Warrnambool and South West	15-24		1		17
Warrnambool and South West	15-24		1	2000	59
Warrnambool and South West	15-24		1	2005	116
Warrnambool and South West	15-24		1	2010	87
Warrnambool and South West	15-24		1	2011	9
Warrnambool and South West	15-24		1	2012	14
Warrnambool and South West	15-24		1	2013	8
Warrnambool and South West	15-24		1	2014	21
Warrnambool and South West	15-24		1	2015	15
Warrnambool and South West	15-24		1	2016	10
Warrnambool and South West	15-24	Speaks English well or very well	0		18
Warrnambool and South West	15-24	Speaks English well or very well	0	2000	10
Warrnambool and South West	15-24	Speaks English well or very well	0	2005	30
Warrnambool and South West	15-24	Speaks English well or very well	0	2010	40
Warrnambool and South West	15-24	Speaks English well or very well	0	2011	9
Warrnambool and South West	15-24	Speaks English well or very well	0	2012	23
Warrnambool and South West	15-24	Speaks English well or very well	0	2013	26
Warrnambool and South West	15-24	Speaks English well or very well	0	2014	22
Warrnambool and South West	15-24	Speaks English well or very well	0	2015	23
Warrnambool and South West	15-24	Speaks English well or very well	0	2016	35
Warrnambool and South West	15-24	Speaks English not well or not at all	0		20
Warrnambool and South West	15-24	Speaks English not well or not at all	0	2005	3
Warrnambool and South West	15-24	Speaks English not well or not at all	0	2010	3
Warrnambool and South West	15-24	Speaks English not well or not at all	0	2014	10
Warrnambool and South West	15-24	Speaks English not well or not at all	0	2015	28
Warrnambool and South West	15-24	Speaks English not well or not at all	0	2016	23
Warrnambool and South West	25-34				3
Warrnambool and South West	25-34		1		15
Warrnambool and South West	25-34		1	2000	145
Warrnambool and South West	25-34		1	2005	72
Warrnambool and South West	25-34		1	2010	114
Warrnambool and South West	25-34		1	2011	28
Warrnambool and South West	25-34		1	2012	31
Warrnambool and South West	25-34		1	2013	30
Warrnambool and South West	25-34		1	2014	32
Warrnambool and South West	25-34		1	2015	27
Warrnambool and South West	25-34		1	2016	9
Warrnambool and South West	25-34	Speaks English well or very well	0		24
Warrnambool and South West	25-34	Speaks English well or very well	0	2000	32
Warrnambool and South West	25-34	Speaks English well or very well	0	2005	57
Warrnambool and South West	25-34	Speaks English well or very well	0	2010	197
Warrnambool and South West	25-34	Speaks English well or very well	0	2011	40
Warrnambool and South West	25-34	Speaks English well or very well	0	2012	55
Warrnambool and South West	25-34	Speaks English well or very well	0	2013	59
Warrnambool and South West	25-34	Speaks English well or very well	0	2014	50
Warrnambool and South West	25-34	Speaks English well or very well	0	2015	50
Warrnambool and South West	25-34	Speaks English well or very well	0	2016	44
Warrnambool and South West	25-34	Speaks English not well or not at all	0		36
Warrnambool and South West	25-34	Speaks English not well or not at all	0	2005	3
Warrnambool and South West	25-34	Speaks English not well or not at all	0	2010	8
Warrnambool and South West	25-34	Speaks English not well or not at all	0	2011	9
Warrnambool and South West	25-34	Speaks English not well or not at all	0	2012	8
Warrnambool and South West	25-34	Speaks English not well or not at all	0	2013	10
Warrnambool and South West	25-34	Speaks English not well or not at all	0	2014	35
Warrnambool and South West	25-34	Speaks English not well or not at all	0	2015	66
Warrnambool and South West	25-34	Speaks English not well or not at all	0	2016	56
Warrnambool and South West	35-44				3
Warrnambool and South West	35-44		0	2000	3
Warrnambool and South West	35-44		1		21
Warrnambool and South West	35-44		1	2000	292
Warrnambool and South West	35-44		1	2005	129
Warrnambool and South West	35-44		1	2010	117
Warrnambool and South West	35-44		1	2011	31
Warrnambool and South West	35-44		1	2012	10
Warrnambool and South West	35-44		1	2013	18
Warrnambool and South West	35-44		1	2014	8
Warrnambool and South West	35-44		1	2015	16
Warrnambool and South West	35-44	Speaks English well or very well	0		19
Warrnambool and South West	35-44	Speaks English well or very well	0	2000	59
Warrnambool and South West	35-44	Speaks English well or very well	0	2005	109
Warrnambool and South West	35-44	Speaks English well or very well	0	2010	158
Warrnambool and South West	35-44	Speaks English well or very well	0	2011	17
Warrnambool and South West	35-44	Speaks English well or very well	0	2012	31
Warrnambool and South West	35-44	Speaks English well or very well	0	2013	30
Warrnambool and South West	35-44	Speaks English well or very well	0	2014	13
Warrnambool and South West	35-44	Speaks English well or very well	0	2015	25
Warrnambool and South West	35-44	Speaks English well or very well	0	2016	18
Warrnambool and South West	35-44	Speaks English not well or not at all	0		3
Warrnambool and South West	35-44	Speaks English not well or not at all	0	2000	3
Warrnambool and South West	35-44	Speaks English not well or not at all	0	2005	5
Warrnambool and South West	35-44	Speaks English not well or not at all	0	2010	16
Warrnambool and South West	35-44	Speaks English not well or not at all	0	2013	3
Warrnambool and South West	35-44	Speaks English not well or not at all	0	2014	3
Warrnambool and South West	35-44	Speaks English not well or not at all	0	2015	4
Warrnambool and South West	35-44	Speaks English not well or not at all	0	2016	3
Warrnambool and South West	45-54				3
Warrnambool and South West	45-54			2000	3
Warrnambool and South West	45-54		0	2000	3
Warrnambool and South West	45-54		1		33
Warrnambool and South West	45-54		1	2000	721
Warrnambool and South West	45-54		1	2005	130
Warrnambool and South West	45-54		1	2010	98
Warrnambool and South West	45-54		1	2011	18
Warrnambool and South West	45-54		1	2012	16
Warrnambool and South West	45-54		1	2013	6
Warrnambool and South West	45-54		1	2014	7
Warrnambool and South West	45-54		1	2015	12
Warrnambool and South West	45-54		1	2016	3
Warrnambool and South West	45-54	Speaks English well or very well	0		5
Warrnambool and South West	45-54	Speaks English well or very well	0	2000	123
Warrnambool and South West	45-54	Speaks English well or very well	0	2005	61
Warrnambool and South West	45-54	Speaks English well or very well	0	2010	68
Warrnambool and South West	45-54	Speaks English well or very well	0	2011	7
Warrnambool and South West	45-54	Speaks English well or very well	0	2012	14
Warrnambool and South West	45-54	Speaks English well or very well	0	2013	14
Warrnambool and South West	45-54	Speaks English well or very well	0	2014	9
Warrnambool and South West	45-54	Speaks English well or very well	0	2015	7
Warrnambool and South West	45-54	Speaks English well or very well	0	2016	3
Warrnambool and South West	45-54	Speaks English not well or not at all	0		3
Warrnambool and South West	45-54	Speaks English not well or not at all	0	2000	3
Warrnambool and South West	45-54	Speaks English not well or not at all	0	2005	6
Warrnambool and South West	45-54	Speaks English not well or not at all	0	2010	18
Warrnambool and South West	45-54	Speaks English not well or not at all	0	2013	3
Warrnambool and South West	45-54	Speaks English not well or not at all	0	2015	3
Warrnambool and South West	55-64		1		42
Warrnambool and South West	55-64		1	2000	1101
Warrnambool and South West	55-64		1	2005	60
Warrnambool and South West	55-64		1	2010	40
Warrnambool and South West	55-64		1	2011	5
Warrnambool and South West	55-64		1	2012	8
Warrnambool and South West	55-64		1	2013	8
Warrnambool and South West	55-64		1	2014	9
Warrnambool and South West	55-64		1	2015	3
Warrnambool and South West	55-64		1	2016	4
Warrnambool and South West	55-64	Speaks English well or very well	0		3
Warrnambool and South West	55-64	Speaks English well or very well	0	2000	125
Warrnambool and South West	55-64	Speaks English well or very well	0	2005	18
Warrnambool and South West	55-64	Speaks English well or very well	0	2010	14
Warrnambool and South West	55-64	Speaks English well or very well	0	2011	3
Warrnambool and South West	55-64	Speaks English well or very well	0	2012	3
Warrnambool and South West	55-64	Speaks English well or very well	0	2014	3
Warrnambool and South West	55-64	Speaks English well or very well	0	2016	4
Warrnambool and South West	55-64	Speaks English not well or not at all	0	2000	7
Warrnambool and South West	55-64	Speaks English not well or not at all	0	2005	5
Warrnambool and South West	55-64	Speaks English not well or not at all	0	2010	7
Warrnambool and South West	55-64	Speaks English not well or not at all	0	2012	3
Warrnambool and South West	55-64	Speaks English not well or not at all	0	2016	3
Warrnambool and South West	65-74			2000	8
Warrnambool and South West	65-74		1		51
Warrnambool and South West	65-74		1	2000	1281
Warrnambool and South West	65-74		1	2005	24
Warrnambool and South West	65-74		1	2010	14
Warrnambool and South West	65-74		1	2012	5
Warrnambool and South West	65-74		1	2013	3
Warrnambool and South West	65-74	Speaks English well or very well	0		6
Warrnambool and South West	65-74	Speaks English well or very well	0	2000	161
Warrnambool and South West	65-74	Speaks English well or very well	0	2005	4
Warrnambool and South West	65-74	Speaks English well or very well	0	2010	3
Warrnambool and South West	65-74	Speaks English well or very well	0	2015	3
Warrnambool and South West	65-74	Speaks English well or very well	0	2016	3
Warrnambool and South West	65-74	Speaks English not well or not at all	0	2000	6
Warrnambool and South West	65-74	Speaks English not well or not at all	0	2012	3
Warrnambool and South West	65-74	Speaks English not well or not at all	0	2015	3
Warrnambool and South West	65-74	Speaks English not well or not at all	0	2016	3
Warrnambool and South West	75-84				3
Warrnambool and South West	75-84			2000	4
Warrnambool and South West	75-84		0	2000	3
Warrnambool and South West	75-84		1		27
Warrnambool and South West	75-84		1	2000	679
Warrnambool and South West	75-84		1	2005	7
Warrnambool and South West	75-84		1	2010	5
Warrnambool and South West	75-84	Speaks English well or very well	0		3
Warrnambool and South West	75-84	Speaks English well or very well	0	2000	103
Warrnambool and South West	75-84	Speaks English well or very well	0	2005	3
Warrnambool and South West	75-84	Speaks English not well or not at all	0		4
Warrnambool and South West	75-84	Speaks English not well or not at all	0	2000	15
Warrnambool and South West	85+			2000	4
Warrnambool and South West	85+		0	2000	3
Warrnambool and South West	85+		1		33
Warrnambool and South West	85+		1	2000	214
Warrnambool and South West	85+		1	2010	3
Warrnambool and South West	85+		1	2013	3
Warrnambool and South West	85+	Speaks English well or very well	0	2000	61
Warrnambool and South West	85+	Speaks English not well or not at all	0	2000	11
No usual address (Vic.)	0-14		0		3
No usual address (Vic.)	0-14		1	2010	3
No usual address (Vic.)	0-14		1	2011	5
No usual address (Vic.)	0-14		1	2013	3
No usual address (Vic.)	0-14		1	2016	13
No usual address (Vic.)	0-14	Speaks English well or very well	0		5
No usual address (Vic.)	0-14	Speaks English well or very well	0	2010	10
No usual address (Vic.)	0-14	Speaks English well or very well	0	2011	3
No usual address (Vic.)	0-14	Speaks English well or very well	0	2016	3
No usual address (Vic.)	0-14	Speaks English not well or not at all	0		7
No usual address (Vic.)	0-14	Speaks English not well or not at all	0	2014	3
No usual address (Vic.)	0-14	Speaks English not well or not at all	0	2016	29
No usual address (Vic.)	15-24				7
No usual address (Vic.)	15-24			2005	3
No usual address (Vic.)	15-24			2015	3
No usual address (Vic.)	15-24		0		3
No usual address (Vic.)	15-24		1		9
No usual address (Vic.)	15-24		1	2000	4
No usual address (Vic.)	15-24		1	2005	18
No usual address (Vic.)	15-24		1	2010	8
No usual address (Vic.)	15-24		1	2012	4
No usual address (Vic.)	15-24		1	2013	7
No usual address (Vic.)	15-24		1	2014	9
No usual address (Vic.)	15-24		1	2015	28
No usual address (Vic.)	15-24		1	2016	31
No usual address (Vic.)	15-24	Speaks English well or very well	0		22
No usual address (Vic.)	15-24	Speaks English well or very well	0	2005	11
No usual address (Vic.)	15-24	Speaks English well or very well	0	2010	19
No usual address (Vic.)	15-24	Speaks English well or very well	0	2011	3
No usual address (Vic.)	15-24	Speaks English well or very well	0	2012	21
No usual address (Vic.)	15-24	Speaks English well or very well	0	2013	21
No usual address (Vic.)	15-24	Speaks English well or very well	0	2014	23
No usual address (Vic.)	15-24	Speaks English well or very well	0	2015	37
No usual address (Vic.)	15-24	Speaks English well or very well	0	2016	76
No usual address (Vic.)	15-24	Speaks English not well or not at all	0		12
No usual address (Vic.)	15-24	Speaks English not well or not at all	0	2013	3
No usual address (Vic.)	15-24	Speaks English not well or not at all	0	2014	8
No usual address (Vic.)	15-24	Speaks English not well or not at all	0	2015	15
No usual address (Vic.)	15-24	Speaks English not well or not at all	0	2016	19
No usual address (Vic.)	25-34				28
No usual address (Vic.)	25-34			2015	5
No usual address (Vic.)	25-34		1		17
No usual address (Vic.)	25-34		1	2000	21
No usual address (Vic.)	25-34		1	2005	10
No usual address (Vic.)	25-34		1	2010	23
No usual address (Vic.)	25-34		1	2011	5
No usual address (Vic.)	25-34		1	2012	8
No usual address (Vic.)	25-34		1	2013	10
No usual address (Vic.)	25-34		1	2014	11
No usual address (Vic.)	25-34		1	2015	40
No usual address (Vic.)	25-34		1	2016	50
No usual address (Vic.)	25-34	Speaks English well or very well	0		24
No usual address (Vic.)	25-34	Speaks English well or very well	0	2000	20
No usual address (Vic.)	25-34	Speaks English well or very well	0	2005	28
No usual address (Vic.)	25-34	Speaks English well or very well	0	2010	53
No usual address (Vic.)	25-34	Speaks English well or very well	0	2011	10
No usual address (Vic.)	25-34	Speaks English well or very well	0	2012	14
No usual address (Vic.)	25-34	Speaks English well or very well	0	2013	11
No usual address (Vic.)	25-34	Speaks English well or very well	0	2014	30
No usual address (Vic.)	25-34	Speaks English well or very well	0	2015	58
No usual address (Vic.)	25-34	Speaks English well or very well	0	2016	71
No usual address (Vic.)	25-34	Speaks English not well or not at all	0		10
No usual address (Vic.)	25-34	Speaks English not well or not at all	0	2000	3
No usual address (Vic.)	25-34	Speaks English not well or not at all	0	2010	3
No usual address (Vic.)	25-34	Speaks English not well or not at all	0	2014	12
No usual address (Vic.)	25-34	Speaks English not well or not at all	0	2015	24
No usual address (Vic.)	25-34	Speaks English not well or not at all	0	2016	27
No usual address (Vic.)	35-44				33
No usual address (Vic.)	35-44		1		8
No usual address (Vic.)	35-44		1	2000	47
No usual address (Vic.)	35-44		1	2005	11
No usual address (Vic.)	35-44		1	2010	11
No usual address (Vic.)	35-44		1	2011	5
No usual address (Vic.)	35-44		1	2013	5
No usual address (Vic.)	35-44		1	2016	16
No usual address (Vic.)	35-44	Speaks English well or very well	0		8
No usual address (Vic.)	35-44	Speaks English well or very well	0	2000	19
No usual address (Vic.)	35-44	Speaks English well or very well	0	2005	15
No usual address (Vic.)	35-44	Speaks English well or very well	0	2010	17
No usual address (Vic.)	35-44	Speaks English well or very well	0	2011	7
No usual address (Vic.)	35-44	Speaks English well or very well	0	2012	5
No usual address (Vic.)	35-44	Speaks English well or very well	0	2013	3
No usual address (Vic.)	35-44	Speaks English well or very well	0	2014	5
No usual address (Vic.)	35-44	Speaks English well or very well	0	2015	5
No usual address (Vic.)	35-44	Speaks English well or very well	0	2016	23
No usual address (Vic.)	35-44	Speaks English not well or not at all	0		6
No usual address (Vic.)	35-44	Speaks English not well or not at all	0	2010	8
No usual address (Vic.)	35-44	Speaks English not well or not at all	0	2011	3
No usual address (Vic.)	35-44	Speaks English not well or not at all	0	2013	3
No usual address (Vic.)	35-44	Speaks English not well or not at all	0	2014	3
No usual address (Vic.)	35-44	Speaks English not well or not at all	0	2015	5
No usual address (Vic.)	35-44	Speaks English not well or not at all	0	2016	4
No usual address (Vic.)	45-54				22
No usual address (Vic.)	45-54		0		3
No usual address (Vic.)	45-54		1		9
No usual address (Vic.)	45-54		1	2000	65
No usual address (Vic.)	45-54		1	2005	19
No usual address (Vic.)	45-54		1	2010	9
No usual address (Vic.)	45-54	Speaks English well or very well	0		4
No usual address (Vic.)	45-54	Speaks English well or very well	0	2000	46
No usual address (Vic.)	45-54	Speaks English well or very well	0	2005	4
No usual address (Vic.)	45-54	Speaks English well or very well	0	2010	15
No usual address (Vic.)	45-54	Speaks English well or very well	0	2011	3
No usual address (Vic.)	45-54	Speaks English well or very well	0	2012	3
No usual address (Vic.)	45-54	Speaks English not well or not at all	0		6
No usual address (Vic.)	45-54	Speaks English not well or not at all	0	2000	6
No usual address (Vic.)	45-54	Speaks English not well or not at all	0	2014	3
No usual address (Vic.)	55-64				25
No usual address (Vic.)	55-64		1		8
No usual address (Vic.)	55-64		1	2000	66
No usual address (Vic.)	55-64		1	2005	5
No usual address (Vic.)	55-64		1	2010	5
No usual address (Vic.)	55-64		1	2013	3
No usual address (Vic.)	55-64	Speaks English well or very well	0		3
No usual address (Vic.)	55-64	Speaks English well or very well	0	2000	30
No usual address (Vic.)	55-64	Speaks English well or very well	0	2010	3
No usual address (Vic.)	55-64	Speaks English not well or not at all	0		5
No usual address (Vic.)	55-64	Speaks English not well or not at all	0	2000	12
No usual address (Vic.)	55-64	Speaks English not well or not at all	0	2005	3
No usual address (Vic.)	55-64	Speaks English not well or not at all	0	2010	5
No usual address (Vic.)	55-64	Speaks English not well or not at all	0	2016	5
No usual address (Vic.)	65-74				3
No usual address (Vic.)	65-74		1		6
No usual address (Vic.)	65-74		1	2000	83
No usual address (Vic.)	65-74		1	2005	3
No usual address (Vic.)	65-74		1	2010	3
No usual address (Vic.)	65-74		1	2015	4
No usual address (Vic.)	65-74	Speaks English well or very well	0	2000	20
No usual address (Vic.)	65-74	Speaks English not well or not at all	0	2000	5
No usual address (Vic.)	65-74	Speaks English not well or not at all	0	2016	3
No usual address (Vic.)	75-84				3
No usual address (Vic.)	75-84		1		4
No usual address (Vic.)	75-84		1	2000	24
No usual address (Vic.)	75-84	Speaks English well or very well	0	2000	5
No usual address (Vic.)	75-84	Speaks English not well or not at all	0	2000	3
No usual address (Vic.)	85+		1	2000	3
No usual address (Vic.)	85+	Speaks English not well or not at all	0	2000	3
Brisbane - East	0-14				12
Brisbane - East	0-14			2010	3
Brisbane - East	0-14		0	2010	6
Brisbane - East	0-14		1		122
Brisbane - East	0-14		1	2005	284
Brisbane - East	0-14		1	2010	1150
Brisbane - East	0-14		1	2011	332
Brisbane - East	0-14		1	2012	316
Brisbane - East	0-14		1	2013	260
Brisbane - East	0-14		1	2014	143
Brisbane - East	0-14		1	2015	186
Brisbane - East	0-14		1	2016	86
Brisbane - East	0-14	Speaks English well or very well	0		37
Brisbane - East	0-14	Speaks English well or very well	0	2005	39
Brisbane - East	0-14	Speaks English well or very well	0	2010	290
Brisbane - East	0-14	Speaks English well or very well	0	2011	98
Brisbane - East	0-14	Speaks English well or very well	0	2012	96
Brisbane - East	0-14	Speaks English well or very well	0	2013	92
Brisbane - East	0-14	Speaks English well or very well	0	2014	92
Brisbane - East	0-14	Speaks English well or very well	0	2015	69
Brisbane - East	0-14	Speaks English well or very well	0	2016	37
Brisbane - East	0-14	Speaks English not well or not at all	0		7
Brisbane - East	0-14	Speaks English not well or not at all	0	2010	9
Brisbane - East	0-14	Speaks English not well or not at all	0	2012	3
Brisbane - East	0-14	Speaks English not well or not at all	0	2013	3
Brisbane - East	0-14	Speaks English not well or not at all	0	2014	12
Brisbane - East	0-14	Speaks English not well or not at all	0	2015	27
Brisbane - East	0-14	Speaks English not well or not at all	0	2016	16
Brisbane - East	15-24				3
Brisbane - East	15-24		0	2005	3
Brisbane - East	15-24		1		81
Brisbane - East	15-24		1	2000	418
Brisbane - East	15-24		1	2005	1143
Brisbane - East	15-24		1	2010	1052
Brisbane - East	15-24		1	2011	163
Brisbane - East	15-24		1	2012	133
Brisbane - East	15-24		1	2013	112
Brisbane - East	15-24		1	2014	82
Brisbane - East	15-24		1	2015	65
Brisbane - East	15-24		1	2016	58
Brisbane - East	15-24	Speaks English well or very well	0		33
Brisbane - East	15-24	Speaks English well or very well	0	2000	62
Brisbane - East	15-24	Speaks English well or very well	0	2005	227
Brisbane - East	15-24	Speaks English well or very well	0	2010	356
Brisbane - East	15-24	Speaks English well or very well	0	2011	49
Brisbane - East	15-24	Speaks English well or very well	0	2012	67
Brisbane - East	15-24	Speaks English well or very well	0	2013	59
Brisbane - East	15-24	Speaks English well or very well	0	2014	65
Brisbane - East	15-24	Speaks English well or very well	0	2015	55
