LGA_CODE_2016,Separate_house_NofB_0_i_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Se_d_r_or_t_h_t_1_s_NofB_0_ib,Se_d_r_or_t_h_t_1_st_NofB_1,Se_d_r_or_t_h_t_1_st_NofB_2,Se_d_r_or_t_h_t_1_st_NofB_3,Se_d_r_or_t_h_t_1_st_NofB_4,Se_d_r_or_t_h_t_1_st_NofB_5,Se_d_r_or_t_h_t_1_st_NofB_6_m,Se_d_r_or_t_h_t_1_st_NofB_NS,Se_d_r_or_t_h_t_1_st_Total,Se_d_r_or_t_h_t_2_s_NofB_0_ib,Se_d_r_or_t_h_t_2_sts_NofB_1,Se_d_r_or_t_h_t_2_sts_NofB_2,Se_d_r_or_t_h_t_2_sts_NofB_3,Se_d_r_or_t_h_t_2_sts_NofB_4,Se_d_r_or_t_h_t_2_sts_NofB_5,Se_d_r_or_t_h_t_2_st_NofB_6_m,Se_d_r_or_t_h_t_2_sts_NofB_NS,Se_d_r_or_t_h_t_2_sts_Total,Se_d_r_or_t_h_t_Tot_NofB_0_ib,Se_d_r_or_t_h_t_Tot_NofB_1,Se_d_r_or_t_h_t_Tot_NofB_2,Se_d_r_or_t_h_t_Tot_NofB_3,Se_d_r_or_t_h_t_Tot_NofB_4,Se_d_r_or_t_h_t_Tot_NofB_5,Se_d_r_or_t_h_t_Tot_NofB_6_m,Se_d_r_or_t_h_t_Tot_NofB_NS,Se_d_r_or_t_h_t_Tot_Total,Flt_at_1_or2_st_bl_NofB_0_ib,Flt_at_In_1_or2_s_b_NofB_1,Flt_at_In_1_or2_s_b_NofB_2,Flt_at_In_1_or2_s_b_NofB_3,Flt_at_In_1_or2_s_b_NofB_4,Flt_at_In_1_or2_s_b_NofB_5,Flt_at_In_1_or2_s_b_NoB_6_m,Flt_at_In_1_or2_s_b_NoB_NS,Flt_at_In_1_or2_s_b_Total,Flt_apt_3_st_bl_NoB_0_ib,Flt_apt_In_3_st_bl_NofB_1,Flt_apt_In_3_st_bl_NofB_2,Flt_apt_In_3_st_bl_NofB_3,Flt_apt_In_3_st_bl_NofB_4,Flt_apt_In_3_st_bl_NofB_5,Flt_apt_In_3_s_bl_NofB_6_m,Flt_apt_In_3_st_bl_NofB_NS,Flt_apt_In_3_st_bl_Total,Flt_apt_4_or_m_s_b_NofB_0_ib,Flt_apt_4_or_m_s_b_NofB_1,Flt_apt_4_or_m_s_b_NofB_2,Flt_apt_4_or_m_s_b_NofB_3,Flt_apt_4_or_m_s_b_NofB_4,Flt_apt_4_or_m_s_b_NofB_5,Flt_apt_4_or_m_s_b_NofB_6_m,Flt_apt_4_or_m_s_b_NofB_NS,Flt_apt_4_or_m_s_b_Total,Flt_apt_At_to_a_h_NofB_0_ib,Flt_apt_At_to_a_hse_NofB_1,Flt_apt_At_to_a_hse_NofB_2,Flt_apt_At_to_a_hse_NofB_3,Flt_apt_At_to_a_hse_NofB_4,Flt_apt_At_to_a_hse_NofB_5,Flt_apt_At_to_a_hs_NofB_6_m,Flt_apt_At_to_a_hs_NofB_NS,Flt_apt_At_to_a_hse_Total,Flt_apart_Tot_NofB_0_i_b,Flt_apart_Tot_NofB_1,Flt_apart_Tot_NofB_2,Flt_apart_Tot_NofB_3,Flt_apart_Tot_NofB_4,Flt_apart_Tot_NofB_5,Flt_apart_Tot_NofB_6_or_m,Flt_apart_Tot_NofB_NS,Flt_apart_Tot_Total,Other_dwelling_NofB_0_i_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dweling_structu_NS_NofB_0_i_b,Dweling_structur_NS_NofB_1,Dweling_structur_NS_NofB_2,Dweling_structur_NS_NofB_3,Dweling_structur_NS_NofB_4,Dweling_structur_NS_NofB_5,Dwelig_struct_NS_NofB_6_or_m,Dweling_structur_NS_NofB_NS,Dweling_structur_NS_Total,Total_NofB_0_i_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total
LGA13800,30,234,1282,7722,6356,1783,581,325,18306,13,199,551,768,49,3,3,67,1653,0,48,88,328,54,6,4,16,542,13,247,631,1096,108,13,8,75,2191,0,65,256,54,8,3,0,15,403,0,0,66,8,0,0,0,4,75,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,8,0,66,319,67,8,3,0,19,491,17,48,40,15,10,7,3,17,154,3,20,38,38,32,11,0,23,172,72,621,2309,8934,6514,1812,588,463,21307
LGA13850,0,15,141,454,264,54,19,42,995,0,3,11,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,11,3,0,0,0,0,27,0,3,39,6,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,39,6,0,0,0,0,51,0,3,0,3,0,0,0,3,14,0,0,0,6,4,0,0,0,9,8,27,189,470,272,53,19,53,1097
LGA13910,29,103,779,2861,1887,407,97,184,6350,0,40,153,88,8,3,0,15,312,0,0,3,3,0,0,0,0,3,0,40,155,91,8,3,0,15,318,3,35,190,51,0,0,3,15,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,35,190,51,0,0,3,15,307,7,16,9,14,4,0,5,0,54,3,0,17,9,7,3,0,10,54,41,192,1152,3033,1906,417,106,220,7075
LGA14000,23,303,1719,10863,15608,4532,982,456,34488,3,216,347,393,64,6,4,34,1066,10,115,418,2058,357,27,7,44,3033,14,325,768,2449,421,37,9,77,4099,19,414,617,261,19,3,4,55,1396,85,414,2459,352,3,0,3,82,3400,54,611,2247,321,8,0,0,55,3293,4,12,8,10,4,0,0,4,46,164,1462,5336,938,33,3,7,192,8129,9,22,52,31,11,3,0,8,132,3,25,33,35,24,7,0,38,159,212,2140,7906,14315,16103,4573,996,762,47010
LGA14100,0,10,206,929,1081,441,113,33,2810,0,4,22,35,17,0,0,0,90,0,38,190,335,61,9,0,13,640,0,48,204,374,78,11,0,15,724,3,78,226,36,0,0,0,13,359,0,61,136,70,4,0,0,6,278,24,163,152,30,0,0,0,3,368,0,3,0,0,0,0,0,0,0,25,302,511,137,3,0,0,24,1005,0,0,0,3,0,0,0,0,8,0,0,5,7,6,0,0,4,24,25,359,935,1447,1172,447,113,74,4573
LGA14170,25,248,2997,8211,4221,906,286,356,17252,26,553,5368,4937,1122,154,36,216,12424,22,397,2798,4712,1695,273,55,204,10159,56,953,8170,9652,2818,424,90,422,22580,332,2811,4632,870,152,33,24,283,9142,365,2551,7037,742,42,7,13,280,11039,267,2087,3544,710,25,5,3,154,6793,13,142,132,49,14,8,6,10,374,976,7594,15340,2366,230,51,55,727,27340,24,260,372,234,58,17,11,50,1030,23,99,114,64,31,5,21,225,590,1101,9149,26999,20521,7362,1414,458,1791,68796
LGA14200,11,95,705,2618,1494,287,61,160,5422,0,39,50,46,3,0,0,11,145,0,3,14,4,0,0,0,0,26,0,42,63,53,4,0,0,11,170,7,106,190,24,7,0,0,26,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,106,193,24,7,0,0,26,356,12,19,5,11,4,0,0,9,61,0,11,23,45,14,0,0,3,103,27,273,989,2748,1529,291,61,204,6113
LGA14300,0,23,226,854,543,85,15,74,1822,0,20,12,10,0,0,0,0,36,0,0,0,4,0,0,0,0,4,0,20,12,11,0,0,0,0,43,0,5,19,0,0,0,0,7,33,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,0,0,0,0,7,40,0,0,0,3,0,0,0,0,4,0,4,3,4,3,0,0,0,9,3,56,262,875,548,85,16,79,1922
LGA14350,48,239,1505,4876,2175,350,96,254,9539,5,52,245,43,3,0,0,20,372,0,5,41,10,0,0,0,0,56,5,58,286,50,3,0,0,22,430,4,74,191,82,3,0,3,14,381,0,3,13,16,0,0,0,4,34,0,10,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,5,3,88,206,101,10,0,3,20,429,23,42,30,12,3,0,0,12,119,3,23,26,41,15,6,0,18,136,89,445,2051,5081,2201,354,100,329,10651
LGA14400,3,53,407,2546,2322,545,104,81,6065,0,0,89,130,16,3,0,0,237,0,11,202,382,42,6,0,4,652,0,14,289,510,54,5,0,8,885,4,54,218,68,8,0,3,11,379,0,3,46,27,0,0,0,7,81,6,65,90,22,0,0,0,10,192,0,0,0,0,0,0,0,0,0,9,119,358,121,11,0,3,26,655,4,6,20,16,3,0,0,3,54,0,11,5,11,7,0,18,6,65,23,206,1075,3207,2400,555,128,124,7719
LGA14500,15,105,820,7011,12787,5980,1250,301,28271,0,32,131,96,17,4,0,15,294,0,25,216,792,172,17,6,22,1257,0,56,350,885,189,26,6,40,1556,15,177,643,575,27,3,0,49,1486,26,176,817,516,11,0,0,42,1591,3,743,2926,1681,45,0,0,60,5464,0,0,0,0,0,0,0,0,3,48,1089,4385,2771,88,8,3,156,8538,0,9,6,8,0,0,0,0,21,0,20,20,9,12,5,3,11,84,64,1278,5575,10680,13084,6020,1266,510,38476
LGA14550,35,162,662,1560,695,116,23,97,3351,0,3,12,3,0,0,0,0,18,0,0,0,0,0,0,0,0,4,0,3,13,0,0,0,0,0,18,0,12,37,8,0,0,0,3,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,39,8,0,0,0,3,63,9,22,13,14,3,0,0,3,62,0,0,5,14,0,0,0,0,26,43,200,734,1590,700,123,23,108,3525
LGA14600,3,38,279,938,550,122,43,69,2037,0,0,4,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,13,6,23,27,8,0,0,0,6,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,23,29,8,0,0,0,6,65,0,0,10,4,0,0,0,5,20,0,3,19,27,16,0,3,3,70,9,61,338,974,562,124,49,83,2206
LGA14650,64,750,7001,29299,19800,3770,659,1061,62390,7,583,2784,1342,73,18,6,165,4977,5,188,758,965,121,9,10,74,2129,19,767,3550,2310,193,21,15,238,7106,30,626,1019,249,28,5,8,96,2053,7,61,122,62,0,0,0,6,260,0,98,188,123,3,0,0,3,427,0,17,12,9,4,0,0,0,45,35,808,1342,440,38,7,5,102,2788,30,214,246,53,26,4,3,55,630,0,32,29,48,13,4,9,33,162,152,2563,12163,32148,20067,3805,686,1483,73075
LGA14700,9,39,428,1851,2210,946,169,65,5717,0,3,88,89,25,4,0,4,205,3,83,89,314,36,7,0,18,542,3,82,179,399,59,11,0,19,749,31,235,499,161,9,0,0,26,961,73,299,1780,429,22,0,3,52,2660,26,858,1902,492,6,0,3,34,3320,0,5,11,9,5,0,0,0,43,127,1395,4195,1093,43,8,5,118,6986,0,3,6,4,0,0,0,4,19,7,15,11,13,4,3,3,4,59,144,1537,4825,3364,2315,964,178,206,13534
LGA14750,3,31,301,1581,1113,205,44,97,3380,0,19,99,44,4,0,0,14,175,0,0,19,0,0,0,0,0,21,0,19,112,44,4,0,0,14,197,3,38,101,44,6,0,0,9,207,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,45,109,43,6,0,0,7,214,3,15,5,4,0,4,0,0,35,0,0,12,6,11,0,3,6,37,13,105,541,1689,1138,203,48,126,3868
LGA14850,76,332,1607,6512,3674,766,142,304,13407,9,128,636,245,21,0,0,36,1079,7,39,206,171,10,3,0,19,464,17,169,835,416,35,5,3,52,1541,23,138,323,112,12,3,6,52,665,0,20,67,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,152,388,112,15,3,6,58,754,52,113,69,74,43,9,3,32,399,0,12,29,26,11,5,6,9,91,174,782,2927,7142,3775,792,160,453,16195
LGA14870,10,120,1248,3215,1647,269,73,179,6766,10,64,232,119,3,0,3,29,454,4,22,35,25,0,0,0,8,83,11,81,262,144,3,0,3,31,538,5,26,58,18,0,0,0,9,117,0,7,10,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,70,16,0,0,0,6,134,13,24,41,159,92,14,0,7,353,3,3,10,32,10,4,0,3,72,45,262,1625,3573,1756,283,76,238,7862
LGA14900,64,268,1302,15866,20867,4127,831,1070,44395,27,119,346,597,40,10,3,48,1193,14,262,1085,2782,637,36,12,141,4964,40,385,1434,3375,678,43,13,193,6159,128,391,722,183,12,3,6,83,1523,47,237,3061,312,10,0,3,168,3839,10,191,1453,613,11,0,0,71,2345,0,15,22,19,0,0,0,3,65,183,837,5257,1130,30,5,8,321,7775,3,19,28,37,21,0,0,9,125,23,96,47,36,51,7,3,72,325,304,1607,8078,20442,21645,4186,858,1675,58786
LGA14920,11,51,401,1385,726,100,33,66,2772,0,0,18,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,16,0,20,42,7,3,4,0,9,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,42,7,3,4,0,9,88,0,7,3,5,5,0,3,3,24,0,0,0,7,3,0,0,0,7,12,79,464,1407,735,106,37,74,2916
LGA14950,3,19,116,512,323,78,14,23,1085,0,3,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,12,9,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,0,0,0,0,21,0,0,0,7,3,0,0,0,14,0,0,0,4,3,0,0,0,9,3,30,126,525,331,79,14,30,1129
LGA15050,16,158,1377,10023,10164,1443,245,421,23848,5,133,961,680,64,3,0,53,1904,3,151,240,111,11,0,0,15,533,7,282,1205,792,79,3,3,65,2435,7,233,257,28,7,0,3,28,569,0,0,0,0,0,0,0,0,0,0,12,13,0,0,0,0,0,32,0,3,0,0,0,0,0,0,3,6,253,271,32,12,0,3,27,607,15,27,13,32,17,0,0,6,108,0,46,176,26,18,0,3,100,381,46,770,3042,10905,10283,1451,248,621,27374
LGA15240,90,472,3565,14685,8222,1376,277,737,29413,12,238,1408,1091,39,4,0,131,2926,0,34,185,225,43,0,0,11,507,17,276,1592,1320,83,8,0,143,3437,29,342,883,228,13,3,3,88,1590,7,26,264,62,7,0,0,17,392,0,23,275,91,7,0,0,14,410,0,3,3,0,0,0,0,0,7,39,397,1424,378,21,7,3,120,2392,44,219,265,101,26,9,6,64,738,0,18,68,87,33,15,6,24,254,186,1388,6916,16572,8379,1411,292,1089,36233
LGA15270,28,186,1087,3532,2425,446,102,195,8005,6,44,150,83,5,3,0,21,319,0,4,6,5,3,0,0,0,17,6,51,154,92,8,3,0,25,337,3,35,104,49,3,0,0,16,211,0,4,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,38,105,49,3,0,0,16,219,4,39,31,18,6,0,0,23,129,0,9,16,20,12,0,3,5,78,37,318,1398,3719,2462,459,108,268,8768
LGA15300,11,74,426,1655,1158,208,63,161,3758,0,11,64,73,49,16,3,10,222,0,0,6,8,0,0,0,0,17,0,12,68,79,57,17,3,14,244,16,76,264,45,3,0,0,38,431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,75,261,45,3,0,0,38,441,5,29,11,19,3,0,3,13,85,0,0,3,8,5,0,3,0,20,35,182,774,1807,1231,230,68,217,4545
LGA15350,3,14,187,980,1661,857,156,50,3901,0,12,163,411,108,13,0,18,719,0,3,87,366,129,15,6,11,620,0,15,252,777,228,26,6,29,1337,14,252,733,369,49,14,6,36,1468,22,730,1471,320,12,0,0,58,2611,16,602,722,197,3,0,0,30,1579,0,11,19,12,0,0,0,0,43,55,1597,2950,891,62,14,9,124,5699,3,16,24,9,0,0,0,0,53,0,5,7,7,4,3,0,0,33,62,1639,3420,2674,1957,898,168,207,11022
LGA15520,4,46,486,1895,1156,167,37,100,3897,0,10,126,22,3,0,3,14,173,0,0,0,0,3,0,0,0,7,0,10,124,22,3,0,3,14,177,3,29,176,25,5,0,0,10,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,176,25,5,0,0,10,243,4,20,43,29,9,0,3,11,116,0,3,12,6,7,0,0,5,30,14,110,843,1977,1183,172,46,139,4470
LGA15560,0,17,111,651,373,59,20,33,1260,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,42,0,0,0,0,7,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,42,0,0,0,0,7,60,0,8,4,4,4,0,0,3,23,0,0,0,3,0,0,0,0,6,3,39,157,665,380,59,20,35,1361
LGA15650,15,47,373,2200,1951,313,55,110,5060,0,77,165,129,24,3,0,21,424,0,28,75,42,5,0,0,3,154,0,106,243,172,28,3,0,19,576,0,0,26,4,0,0,0,16,49,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,15,0,0,0,16,58,6,6,3,8,0,0,0,3,21,0,0,4,15,17,0,0,7,48,19,164,653,2402,1998,315,55,161,5764
LGA15700,25,163,1178,3150,1532,245,49,166,6519,16,51,106,54,4,0,0,9,238,0,0,20,24,3,0,0,0,47,16,50,125,79,6,0,0,13,283,9,109,177,62,7,0,0,29,395,0,0,32,16,0,0,0,0,50,0,0,15,9,0,0,0,0,24,0,0,0,0,0,0,0,0,0,9,115,220,89,9,3,0,31,472,18,106,181,29,6,0,3,19,369,0,7,13,10,10,0,0,3,38,72,445,1721,3353,1555,249,57,229,7684
LGA15750,6,72,474,1932,1237,225,56,118,4122,4,32,82,11,4,0,0,8,139,0,0,19,0,0,0,0,0,25,4,29,95,9,4,0,0,9,157,8,62,148,17,0,0,0,17,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,62,148,17,0,0,0,17,248,9,31,12,7,7,0,0,7,69,3,0,3,11,7,0,0,4,30,27,199,730,1971,1261,225,61,156,4625
LGA15800,3,34,302,951,538,106,29,55,2015,0,3,19,7,3,0,0,3,38,0,0,0,0,0,0,0,0,0,0,3,19,7,3,0,0,3,38,0,6,41,8,0,0,0,5,61,0,3,8,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,46,8,0,0,0,5,69,4,3,0,3,0,0,0,0,16,0,0,0,8,0,0,0,0,15,6,47,367,977,549,108,32,67,2148
LGA15850,3,27,267,974,662,134,23,66,2162,0,3,11,8,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,3,11,8,0,0,0,0,30,0,34,36,8,3,0,0,3,84,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,37,35,12,3,0,0,6,90,0,0,3,0,0,0,0,4,10,0,0,3,5,3,0,0,3,22,7,71,324,1000,670,139,24,81,2318
LGA15900,42,446,7364,21662,9869,1951,514,795,42634,15,499,2218,1123,67,15,10,116,4062,18,483,1944,2182,312,76,26,115,5154,28,989,4162,3309,377,86,37,236,9215,97,1425,1399,356,37,9,16,178,3515,35,413,1343,240,7,3,6,94,2142,45,360,810,539,34,0,3,45,1830,9,72,43,12,3,3,4,8,152,182,2279,3601,1138,79,18,28,322,7644,12,51,65,42,17,3,0,15,213,7,61,75,57,15,6,9,38,271,275,3821,15271,26213,10356,2062,581,1401,59974
LGA15950,4,41,412,1318,1065,343,65,47,3301,3,43,477,603,138,12,0,25,1297,9,116,685,1677,329,50,13,43,2922,13,162,1165,2276,469,64,14,69,4224,45,715,1729,894,80,8,9,61,3544,129,1845,3867,1095,53,13,6,119,7123,448,3792,5336,1826,62,7,5,211,11690,0,0,12,4,3,0,0,0,24,626,6355,10951,3817,196,25,16,397,22382,3,27,33,7,4,0,0,9,70,3,23,26,16,0,0,3,11,92,648,6602,12584,7433,1740,433,98,529,30068
LGA15990,65,534,3122,17520,19864,7221,1583,794,50714,76,333,764,690,202,20,8,118,2212,41,481,1378,2912,618,78,28,139,5682,112,809,2144,3606,825,102,34,255,7895,128,1634,3192,1269,167,38,13,248,6684,80,2354,8913,1352,54,10,3,299,13067,132,1979,4837,1478,44,3,3,161,8634,3,37,32,15,8,0,0,8,106,341,6007,16970,4117,263,56,25,719,28497,18,75,205,76,15,8,3,48,455,9,74,104,75,37,17,6,56,385,552,7504,22541,25399,21011,7411,1659,1871,87940
LGA16100,10,21,200,811,536,95,22,54,1745,0,0,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,11,0,15,17,0,0,0,0,5,35,0,3,7,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,22,0,0,0,0,9,41,0,6,3,0,0,0,0,0,11,0,3,14,37,14,4,0,0,66,7,50,246,847,547,99,24,60,1875
LGA16150,19,93,1018,5847,4527,727,115,279,12629,9,144,726,262,12,0,0,48,1208,0,76,59,45,6,0,0,3,198,12,223,788,305,22,0,0,53,1405,6,152,253,45,5,0,4,23,488,0,4,33,0,0,0,0,0,39,0,0,11,7,0,0,0,0,17,0,3,3,0,0,0,0,0,6,6,153,298,56,5,0,4,26,547,7,6,7,5,0,0,0,6,34,0,13,32,15,14,4,5,58,125,36,492,2136,6226,4567,735,124,420,14735
LGA16200,7,59,570,2208,1457,256,69,134,4764,0,15,64,47,4,0,0,3,129,0,10,0,0,0,0,0,0,13,0,25,62,47,4,0,0,3,146,15,60,158,25,5,0,0,17,283,0,0,10,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,64,166,25,5,3,0,17,290,9,13,6,5,4,0,0,5,41,0,3,8,18,4,4,9,0,50,27,164,817,2297,1481,265,70,163,5294
LGA16260,50,266,2568,14823,11991,3487,847,616,34645,63,355,828,1103,109,12,4,82,2555,31,358,1621,4988,1618,177,31,177,9002,94,719,2450,6091,1725,187,31,260,11562,83,668,2934,637,41,5,10,209,4586,57,553,6984,1379,45,7,3,241,9275,179,2761,9793,2071,58,4,3,312,15180,0,11,15,11,0,0,0,5,41,322,3995,19732,4092,142,13,8,767,29082,4,21,135,62,11,5,0,11,240,8,61,82,43,40,8,4,51,297,478,5060,24964,25106,13909,3708,893,1703,75819
LGA16350,60,376,1949,24001,19287,4170,1021,997,51865,28,219,842,1370,92,14,10,117,2700,13,201,691,3351,329,13,4,179,4793,42,425,1535,4722,424,28,18,293,7490,35,250,1100,160,3,3,3,77,1632,18,106,1184,105,0,0,0,51,1473,9,55,530,63,0,0,3,19,683,0,11,23,3,6,0,0,3,44,64,420,2839,336,13,3,7,149,3826,4,60,85,42,11,3,3,25,231,10,23,54,75,33,11,10,26,245,184,1304,6465,29177,19780,4216,1053,1486,63667
LGA16380,39,219,2249,10710,7363,1341,269,457,22644,5,154,1606,1094,56,14,3,119,3047,3,57,337,468,82,10,0,30,982,5,202,1943,1569,140,16,3,146,4026,14,474,871,308,18,0,4,97,1781,0,39,389,68,3,0,0,26,532,0,91,593,253,11,0,0,34,973,0,0,0,0,0,0,0,0,4,14,605,1855,634,26,0,4,155,3293,43,210,321,73,10,0,0,47,706,10,27,50,46,32,5,4,26,188,112,1257,6416,13031,7559,1362,283,829,30855
LGA16400,31,225,1897,8471,7646,1343,247,439,20298,7,116,1064,650,53,0,3,78,1972,0,50,213,972,285,15,4,24,1559,7,166,1276,1628,344,15,7,100,3534,0,101,157,74,13,3,0,37,389,0,17,86,56,3,0,0,4,166,0,7,194,103,8,3,0,8,328,3,0,3,11,0,0,0,0,16,5,125,446,249,28,11,3,48,908,34,158,165,73,19,3,4,136,591,3,20,33,24,17,3,0,20,120,72,693,3812,10444,8048,1381,257,746,25452
LGA16490,33,215,1044,5326,6030,1408,333,277,14664,0,127,796,557,51,8,0,53,1581,5,81,565,509,46,3,0,35,1238,5,209,1362,1060,98,9,3,83,2819,20,413,416,59,9,0,3,26,945,3,128,322,17,3,0,0,11,490,0,212,659,43,0,0,3,18,933,0,8,3,3,0,0,0,0,8,29,760,1397,118,10,3,3,57,2374,8,28,23,16,6,0,0,8,94,3,6,14,17,8,3,5,7,77,71,1211,3842,6545,6149,1426,346,436,20023
LGA16550,17,100,994,4997,4634,1758,553,260,13319,45,117,1134,1612,334,64,13,81,3396,12,156,801,2399,1217,188,32,105,4912,54,275,1939,4012,1546,249,47,185,8305,195,1166,2736,1068,119,35,16,283,5616,123,2585,8743,1818,72,26,4,397,13773,203,1981,4820,1303,64,25,5,250,8645,3,33,16,8,6,3,0,0,75,526,5763,16314,4196,260,91,27,931,28104,7,105,166,100,36,9,3,16,452,3,33,34,33,25,12,4,50,194,608,6277,19447,13340,6507,2120,638,1441,50374
LGA16610,31,126,1015,3510,1959,292,60,190,7179,6,29,144,126,9,3,0,17,334,0,19,58,61,7,3,0,0,149,7,47,196,185,14,6,3,17,479,4,82,380,110,17,0,0,38,631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,85,380,110,17,0,0,38,637,41,76,50,20,10,3,3,15,217,0,4,7,11,3,3,3,0,30,81,341,1647,3838,2003,305,69,259,8549
LGA16650,19,140,2005,7687,4162,1289,343,404,16052,16,116,1585,1511,82,15,6,88,3414,8,69,320,1165,382,44,9,46,2045,26,176,1908,2677,466,52,20,130,5457,31,335,715,137,22,3,3,54,1294,30,326,2933,386,10,3,0,115,3808,44,1416,7771,1223,30,4,0,274,10766,3,33,26,20,8,0,0,3,91,109,2105,11441,1767,72,7,9,445,15957,11,95,130,64,11,7,0,17,334,0,29,55,23,4,7,6,23,150,163,2542,15538,12219,4718,1364,374,1023,37956
LGA16700,22,132,1690,7800,6563,2319,644,353,19528,19,138,710,1531,100,10,4,66,2584,7,349,1704,1475,472,51,20,80,4153,29,485,2413,3009,574,64,22,148,6739,20,462,592,191,19,6,4,41,1341,27,1254,4772,411,19,4,3,173,6673,47,1972,3798,699,34,0,0,92,6643,0,3,10,3,0,0,0,0,22,100,3694,9175,1309,71,12,8,310,14676,8,23,48,32,0,3,0,3,115,0,29,77,36,13,8,4,43,203,156,4358,13396,12183,7225,2413,681,859,41267
LGA16900,12,94,763,9047,7094,1359,224,350,18944,8,76,808,678,30,3,0,54,1656,3,123,530,779,136,11,0,61,1642,12,201,1333,1458,163,20,3,116,3305,3,159,551,149,25,4,0,25,912,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,4,3,156,556,154,25,4,0,25,931,8,103,181,24,6,0,0,23,351,0,6,57,24,12,0,0,11,112,40,569,2892,10711,7297,1383,225,528,23643
LGA16950,40,481,3864,15115,10751,1934,391,793,33364,11,200,1079,543,45,3,3,94,1981,0,100,260,202,15,7,0,23,608,13,305,1340,743,61,8,4,113,2585,12,160,424,221,23,3,4,65,921,0,4,11,3,4,0,0,0,22,0,0,0,0,0,0,0,0,0,0,3,4,5,0,0,0,0,11,13,176,438,231,27,3,4,65,963,39,224,514,121,31,3,0,65,1002,12,41,65,76,32,17,0,31,277,123,1230,6228,16281,10900,1970,400,1061,38187
