LGA_CODE_2016,MOL_SAL_Oth_SOLSE_NWorNAA,MOL_SAL_Oth_SOLSE_Tot,MOL_SAL_Oth_NS,MOL_SAL_Oth_Tot,MOL_SAL_Tot_SEO,MOL_SAL_Tot_SOLSE_VWorW,MOL_SAL_Tot_SOLSE_NWorNAA,MOL_SAL_Tot_SOLSE_Tot,MOL_SAL_Tot_NS,MOL_SAL_Tot_Tot,MOL_Spanish_SEO,MOL_Spanish_SOLSE_VWorW,MOL_Spanish_SOLSE_NWorNAA,MOL_Spanish_SOLSE_Tot,MOL_Spanish_NS,MOL_Spanish_Tot,MOL_Tamil_SEO,MOL_Tamil_SOLSE_VWorW,MOL_Tamil_SOLSE_NWorNAA,MOL_Tamil_SOLSE_Tot,MOL_Tamil_NS,MOL_Tamil_Tot,MOL_Thai_SEO,MOL_Thai_SOLSE_VWorW,MOL_Thai_SOLSE_NWorNAA,MOL_Thai_SOLSE_Tot,MOL_Thai_NS,MOL_Thai_Tot,MOL_Turkish_SEO,MOL_Turkish_SOLSE_VWorW,MOL_Turkish_SOLSE_NWorNAA,MOL_Turkish_SOLSE_Tot,MOL_Turkish_NS,MOL_Turkish_Tot,MOL_Vietnamese_SEO,MOL_Vietnamese_SOLSE_VWorW,MOL_Vietnamese_SOLSE_NWorNAA,MOL_Vietnamese_SOLSE_Tot,MOL_Vietnamese_NS,MOL_Vietnamese_Tot,MOL_Oth_SEO,MOL_Oth_SOLSE_VWorW,MOL_Oth_SOLSE_NWorNAA,MOL_Oth_SOLSE_Tot,MOL_Oth_NS,MOL_Oth_Tot,MOL_Tot_SEO,MOL_Tot_SOLSE_VWorW,MOL_Tot_SOLSE_NWorNAA,MOL_Tot_SOLSE_Tot,MOL_Tot_NS,MOL_Tot_Tot,M_LSatH_NS_SEO,M_LSatH_NS_SOLSE_VWorW,M_LSatH_NS_SOLSE_NWorNAA,M_LSatH_NS_SOLSE_Tot,M_LSatH_NS_NS,M_LSatH_NS_Tot,M_Tot_SEO,M_Tot_SOLSE_VWorW,M_Tot_SOLSE_NWorNAA,M_Tot_SOLSE_Tot,M_Tot_NS,M_Tot_Tot,FSEO_SEO,FSEO_SOLSE_VWorW,FSEO_SOLSE_NWorNAA,FSEO_SOLSE_Tot,FSEO_NS,FSEO_Tot,FOL_Afrikaans_SEO,FOL_Afrikaans_SOLSE_VWorW,FOL_Afrikaans_SOLSE_NWorNAA,FOL_Afrikaans_SOLSE_Tot,FOL_Afrikaans_NS,FOL_Afrikaans_Tot,FOL_Arabic_SEO,FOL_Arabic_SOLSE_VWorW,FOL_Arabic_SOLSE_NWorNAA,FOL_Arabic_SOLSE_Tot,FOL_Arabic_NS,FOL_Arabic_Tot,FOL_AIndLng_SEO,FOL_AIndLng_SOLSE_VWorW,FOL_AIndLng_SOLSE_NWorNAA,FOL_AIndLng_SOLSE_Tot,FOL_AIndLng_NS,FOL_AIndLng_Tot,FOL_CL_Cantones_SEO,FOL_CL_Cantones_SOLSE_VWorW,FOL_CL_Cantones_SOLSE_NWorNAA,FOL_CL_Cantones_SOLSE_Tot,FOL_CL_Cantones_NS,FOL_CL_Cantones_Tot,FOL_CL_Mandarin_SEO,FOL_CL_Mandarin_SOLSE_VWorW,FOL_CL_Mandarin_SOLSE_NWorNAA,FOL_CL_Mandarin_SOLSE_Tot,FOL_CL_Mandarin_NS,FOL_CL_Mandarin_Tot,FOL_CL_Oth_SEO,FOL_CL_Oth_SOLSE_VWorW,FOL_CL_Oth_SOLSE_NWorNAA,FOL_CL_Oth_SOLSE_Tot,FOL_CL_Oth_NS,FOL_CL_Oth_Tot,FOL_CL_Tot_SEO,FOL_CL_Tot_SOLSE_VWorW,FOL_CL_Tot_SOLSE_NWorNAA,FOL_CL_Tot_SOLSE_Tot,FOL_CL_Tot_NS,FOL_CL_Tot_Tot,FOL_Croatian_SEO,FOL_Croatian_SOLSE_VWorW,FOL_Croatian_SOLSE_NWorNAA,FOL_Croatian_SOLSE_Tot,FOL_Croatian_NS,FOL_Croatian_Tot,FOL_Dutch_SEO,FOL_Dutch_SOLSE_VWorW,FOL_Dutch_SOLSE_NWorNAA,FOL_Dutch_SOLSE_Tot,FOL_Dutch_NS,FOL_Dutch_Tot,FOL_French_SEO,FOL_French_SOLSE_VWorW,FOL_French_SOLSE_NWorNAA,FOL_French_SOLSE_Tot,FOL_French_NS,FOL_French_Tot,FOL_German_SEO,FOL_German_SOLSE_VWorW,FOL_German_SOLSE_NWorNAA,FOL_German_SOLSE_Tot,FOL_German_NS,FOL_German_Tot,FOL_Greek_SEO,FOL_Greek_SOLSE_VWorW,FOL_Greek_SOLSE_NWorNAA,FOL_Greek_SOLSE_Tot,FOL_Greek_NS,FOL_Greek_Tot,FOL_IAL_Bengali_SEO,FOL_IAL_Bengali_SOLSE_VWorW,FOL_IAL_Bengali_SOLSE_NWorNAA,FOL_IAL_Bengali_SOLSE_Tot,FOL_IAL_Bengali_NS,FOL_IAL_Bengali_Tot,FOL_IAL_Hindi_SEO,FOL_IAL_Hindi_SOLSE_VWorW,FOL_IAL_Hindi_SOLSE_NWorNAA,FOL_IAL_Hindi_SOLSE_Tot,FOL_IAL_Hindi_NS,FOL_IAL_Hindi_Tot,FOL_IAL_Punjabi_SEO,FOL_IAL_Punjabi_SOLSE_VWorW,FOL_IAL_Punjabi_SOLSE_NWorNAA,FOL_IAL_Punjabi_SOLSE_Tot,FOL_IAL_Punjabi_NS,FOL_IAL_Punjabi_Tot,FOL_IAL_Sinhalese_SEO,FOL_IAL_Sinhalese_SOLSE_VWorW,FOL_IAL_Sinhale_SOLSE_NWorNAA,FOL_IAL_Sinhalese_SOLSE_Tot,FOL_IAL_Sinhalese_NS,FOL_IAL_Sinhalese_Tot,FOL_IAL_Urdu_SEO,FOL_IAL_Urdu_SOLSE_VWorW,FOL_IAL_Urdu_SOLSE_NWorNAA,FOL_IAL_Urdu_SOLSE_Tot,FOL_IAL_Urdu_NS,FOL_IAL_Urdu_Tot,FOL_IAL_Oth_SEO,FOL_IAL_Oth_SOLSE_VWorW,FOL_IAL_Oth_SOLSE_NWorNAA,FOL_IAL_Oth_SOLSE_Tot,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_SOLSE_VWorW,FOL_IAL_Tot_SOLSE_NWorNAA,FOL_IAL_Tot_SOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_SOLSE_VWorW,FOL_Italian_SOLSE_NWorNAA,FOL_Italian_SOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japanese_SEO,FOL_Japanese_SOLSE_VWorW,FOL_Japanese_SOLSE_NWorNAA,FOL_Japanese_SOLSE_Tot,FOL_Japanese_NS,FOL_Japanese_Tot,FOL_Korean_SEO,FOL_Korean_SOLSE_VWorW,FOL_Korean_SOLSE_NWorNAA,FOL_Korean_SOLSE_Tot
LGA10850,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,5,0,5,..,49,3,53,0,53,..,7,0,7,251,259,3299,57,3,63,251,3613,3351,..,..,..,..,3351,..,4,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,3,3,4,0,4,..,4,0,4,0,4,..,0,0,0,0,0,..,4,3,9,0,9,..,5,0,5,0,5,..,4,0,4,0,4,..,4,0,4,0,4,..,11,0,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
LGA10900,3,16,0,16,..,86,3,91,0,91,..,162,17,170,3,174,..,8,0,11,0,11,..,30,8,39,0,39,..,11,0,11,0,11,..,59,9,68,0,68,..,380,74,452,11,464,..,1938,197,2137,32,2164,..,78,19,93,1626,1719,33240,2012,218,2230,1656,37119,35456,..,..,..,..,35456,..,23,0,23,0,23,..,58,4,58,0,58,..,19,0,19,0,19,..,63,14,75,0,75,..,139,23,164,3,166,..,9,4,12,0,12,..,216,42,252,3,258,..,35,7,42,0,42,..,87,4,88,0,88,..,127,4,131,0,131,..,224,3,226,0,226,..,102,11,105,0,105,..,0,0,0,0,0,..,36,0,36,0,36,..,11,0,11,0,11,..,3,0,3,0,3,..,3,0,3,0,3,..,8,0,12,0,12,..,60,0,61,0,61,..,125,10,137,3,138,..,72,12,83,0,83,..,37,6,47
LGA10950,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,3,3,0,3,..,14,0,14,0,14,..,36,3,35,0,35,..,0,0,0,152,151,1166,34,3,34,152,1355,1168,..,..,..,..,1168,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,4,0,4,0,4,..,5,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
LGA11100,3,71,0,71,..,1242,118,1357,12,1370,..,577,69,646,5,653,..,78,0,81,0,81,..,121,39,161,3,160,..,297,62,359,3,362,..,92,24,119,0,119,..,940,190,1124,33,1155,..,8524,1331,9850,110,9962,..,66,18,76,1407,1487,11780,8584,1343,9934,1521,23229,11159,..,..,..,..,11159,..,17,0,17,0,12,..,312,63,372,12,381,..,3,0,3,4,3,..,512,191,702,5,709,..,1120,312,1438,9,1439,..,105,36,136,0,136,..,1732,544,2277,10,2285,..,126,24,155,4,155,..,16,0,19,0,19,..,99,9,104,4,110,..,55,0,58,0,60,..,849,244,1094,11,1109,..,601,83,690,10,694,..,176,13,185,4,187,..,37,5,42,0,44,..,50,3,55,0,55,..,53,8,56,0,61,..,57,5,58,0,58,..,968,117,1090,14,1099,..,252,46,292,4,301,..,73,20,88,3,89,..,82,35,114
LGA11150,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,9,0,9,..,24,4,25,0,25,..,10,0,10,263,270,1005,27,8,34,263,1301,1045,..,..,..,..,1045,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,13,0,13,0,13,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0
LGA11200,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,23,3,23,0,26,..,0,0,0,111,111,715,23,3,23,112,849,698,..,..,..,..,698,..,0,0,0,0,0,..,0,0,0,0,0,..,29,0,24,0,28,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
LGA11250,0,0,0,0,..,35,3,36,0,41,..,3,0,3,0,3,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,3,5,0,5,..,23,11,30,0,31,..,187,20,204,4,215,..,21,0,20,719,746,7659,203,22,226,726,8615,8047,..,..,..,..,8047,..,7,0,7,0,7,..,3,0,3,0,3,..,9,0,10,0,10,..,0,0,3,0,3,..,3,0,5,3,8,..,0,0,0,0,0,..,3,0,8,3,10,..,7,3,10,0,10,..,0,0,0,0,0,..,3,0,3,0,3,..,7,0,7,0,4,..,4,3,6,0,6,..,0,0,0,0,0,..,6,0,6,0,6,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,7,0,10,0,10,..,22,0,20,0,20,..,15,6,25,0,22,..,4,4,7,0,7,..,0,0,0
LGA11300,0,10,0,10,..,244,8,249,4,253,..,148,16,164,6,179,..,139,3,138,0,144,..,52,38,91,0,91,..,32,6,39,0,39,..,203,41,245,0,245,..,649,92,737,17,755,..,8730,2213,10939,98,11041,..,27,14,42,849,893,5855,8761,2223,10984,945,17785,5704,..,..,..,..,5704,..,3,0,3,0,3,..,575,97,672,4,675,..,0,0,0,0,0,..,1200,528,1736,12,1743,..,2917,1187,4107,23,4129,..,166,66,233,0,237,..,4289,1780,6072,35,6106,..,113,22,140,0,140,..,3,0,3,0,3,..,57,3,65,0,60,..,28,0,28,0,28,..,381,106,486,4,484,..,48,3,54,0,54,..,247,11,254,0,254,..,26,5,29,0,29,..,14,0,14,0,20,..,40,3,43,0,43,..,573,43,616,5,622,..,950,62,1010,10,1021,..,666,201,869,14,876,..,60,16,72,3,74,..,468,275,741
LGA11350,0,3,0,3,..,24,0,22,0,21,..,72,4,72,0,77,..,0,0,0,0,0,..,13,3,22,0,22,..,3,0,5,0,5,..,10,0,10,0,10,..,242,16,256,6,258,..,898,57,951,13,970,..,33,4,34,1878,1913,12316,931,55,987,1887,15197,13235,..,..,..,..,13235,..,7,0,7,0,7,..,12,0,16,0,16,..,3,0,3,0,3,..,4,0,4,0,4,..,24,0,24,0,24,..,0,0,0,0,0,..,29,0,29,0,27,..,3,0,3,0,3,..,42,0,42,0,41,..,126,5,131,0,136,..,185,0,185,0,185,..,30,0,30,0,30,..,0,0,0,0,0,..,3,0,3,0,3,..,19,4,22,0,24,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,24,4,26,3,26,..,87,4,86,6,92,..,84,20,96,0,101,..,3,3,3
LGA11400,0,0,0,0,..,10,0,10,0,10,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,18,3,19,0,19,..,96,18,110,0,113,..,25,0,28,445,474,6104,124,13,139,445,6692,6098,..,..,..,..,6098,..,13,0,16,0,16,..,3,0,3,0,3,..,3,0,5,0,5,..,0,3,3,0,3,..,3,0,4,0,4,..,0,0,0,0,0,..,7,3,11,0,11,..,3,0,7,0,7,..,3,0,3,0,3,..,11,0,11,0,11,..,17,0,17,0,17,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,3,..,10,3,8,0,8,..,7,0,7,0,7,..,0,0,0
LGA11450,0,17,0,17,..,205,14,221,3,222,..,411,43,450,8,456,..,20,0,22,0,23,..,23,9,38,0,38,..,45,9,53,0,53,..,90,23,108,0,108,..,816,116,935,21,949,..,4758,567,5330,69,5395,..,97,23,118,1602,1716,31229,4854,589,5445,1667,38336,32244,..,..,..,..,32244,..,58,0,58,0,58,..,483,56,538,0,537,..,0,0,0,0,0,..,128,90,218,0,219,..,196,87,282,0,288,..,16,10,27,0,27,..,351,182,528,3,533,..,163,12,179,0,182,..,36,0,37,0,37,..,80,3,84,0,84,..,101,0,101,3,101,..,175,15,189,0,189,..,41,6,46,0,46,..,329,19,351,0,350,..,82,10,97,3,98,..,47,3,54,0,54,..,103,9,107,0,108,..,60,10,72,0,72,..,666,57,727,3,728,..,438,54,488,4,495,..,25,0,28,0,28,..,24,3,29
LGA11500,4,110,0,113,..,1799,83,1883,14,1889,..,1116,144,1255,17,1279,..,284,19,297,0,297,..,126,48,170,3,175,..,106,10,116,4,117,..,389,132,514,10,526,..,2972,567,3538,93,3631,..,20345,2470,22815,287,23101,..,212,43,258,4139,4396,49505,20559,2513,23070,4431,77002,50658,..,..,..,..,50658,..,94,0,92,0,92,..,2151,449,2600,10,2616,..,16,0,16,3,24,..,374,177,552,8,557,..,599,296,896,4,903,..,68,20,82,3,84,..,1043,491,1530,13,1543,..,267,32,296,3,297,..,43,3,48,0,47,..,236,4,243,0,246,..,147,7,157,0,161,..,382,62,439,6,446,..,2017,239,2254,18,2264,..,1793,124,1919,26,1945,..,442,64,505,3,508,..,198,9,205,0,205,..,580,61,644,6,646,..,1105,149,1254,3,1263,..,6134,643,6773,54,6827,..,302,40,346,0,347,..,43,11,55,0,51,..,72,41,116
LGA11520,0,32,0,32,..,342,10,348,4,354,..,421,44,471,9,472,..,229,3,235,0,235,..,69,15,84,3,90,..,160,19,184,0,184,..,215,36,251,0,251,..,825,140,963,28,993,..,14061,2632,16692,144,16830,..,92,23,115,2319,2434,23080,14148,2659,16808,2461,42348,23959,..,..,..,..,23959,..,32,0,33,0,33,..,619,111,726,13,739,..,0,0,0,0,0,..,1475,377,1843,9,1852,..,3601,1148,4748,29,4780,..,180,59,241,0,239,..,5257,1581,6836,42,6878,..,138,20,155,0,161,..,33,0,33,0,33,..,144,11,151,0,151,..,135,3,141,3,144,..,850,166,1011,10,1020,..,60,3,62,0,62,..,454,14,464,5,472,..,37,0,35,0,35,..,42,0,42,0,43,..,55,6,60,0,60,..,269,16,279,0,279,..,905,36,948,4,949,..,2719,591,3317,28,3341,..,130,21,154,3,154,..,1141,646,1784
LGA11570,23,153,4,156,..,3192,317,3509,31,3537,..,1221,167,1388,26,1408,..,291,23,310,3,313,..,273,115,390,6,396,..,538,93,631,0,629,..,8501,3306,11813,69,11880,..,5912,1701,7613,212,7831,..,82253,19407,101660,997,102656,..,492,237,730,9494,10219,59442,82745,19644,102388,10492,172327,58494,..,..,..,..,58494,..,42,0,42,0,42,..,24435,4988,29418,263,29688,..,19,0,19,0,19,..,4132,2931,7065,22,7084,..,5018,4001,9024,61,9086,..,367,238,608,9,612,..,9521,7170,16690,88,16784,..,381,69,452,3,450,..,52,5,54,0,60,..,427,15,449,6,455,..,268,10,278,3,280,..,7319,2106,9424,111,9532,..,3315,571,3884,32,3919,..,1291,94,1387,16,1406,..,456,77,531,3,538,..,103,10,117,0,117,..,2301,375,2675,27,2700,..,1644,146,1787,14,1805,..,9116,1276,10387,98,10489,..,2639,471,3110,49,3159,..,249,35,282,0,282,..,1143,1008,2153
LGA11600,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,4,18,..,65,17,81,3,85,..,3,0,3,114,113,1216,68,17,87,118,1421,1118,..,..,..,..,1118,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,6,0,6,0,6,..,9,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,3,4,3,0,3,..,14,3,21,0,21,..,4,0,9,0,9,..,3,0,5,0,5,..,3,3,5
LGA11650,3,56,0,56,..,447,23,474,4,476,..,644,70,707,8,719,..,57,0,57,0,57,..,133,31,168,4,167,..,53,6,65,0,65,..,129,32,159,0,164,..,1467,241,1709,42,1752,..,7663,1036,8692,120,8810,..,451,38,491,8519,9007,140949,8111,1073,9182,8637,158768,148827,..,..,..,..,148827,..,205,3,213,0,215,..,214,30,241,0,244,..,26,5,29,0,29,..,295,133,427,0,430,..,627,264,892,11,899,..,29,15,41,0,41,..,948,418,1360,12,1371,..,111,3,109,3,114,..,230,3,237,3,239,..,361,16,378,0,377,..,468,18,481,8,488,..,290,55,347,11,361,..,36,0,37,0,37,..,158,12,166,0,166,..,100,21,119,0,117,..,40,0,37,0,37,..,53,5,50,0,50,..,111,14,132,0,131,..,494,52,550,3,550,..,494,45,542,6,548,..,229,23,252,0,252,..,231,90,325
LGA11700,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,3,8,0,8,..,18,3,25,0,31,..,3,0,3,170,171,774,21,3,28,167,973,710,..,..,..,..,710,..,0,0,0,0,0,..,0,0,0,0,3,..,6,0,6,4,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
LGA11720,0,0,0,0,..,24,0,24,0,26,..,31,3,33,0,33,..,0,0,0,0,0,..,13,5,18,0,22,..,3,0,3,0,3,..,8,0,8,0,8,..,89,27,116,6,122,..,416,52,469,23,488,..,52,3,61,2642,2702,24446,468,57,526,2658,27633,25398,..,..,..,..,25398,..,17,0,18,0,18,..,11,3,9,0,9,..,3,0,3,0,3,..,18,5,23,0,23,..,21,9,27,0,29,..,0,0,0,0,0,..,38,14,55,0,52,..,3,0,3,0,3,..,15,0,13,0,13,..,14,0,14,0,14,..,34,3,33,0,33,..,12,0,18,0,18,..,0,0,0,0,0,..,15,0,12,0,11,..,15,0,13,0,13,..,3,0,3,0,4,..,3,0,5,0,5,..,8,0,8,0,8,..,45,7,49,0,49,..,15,0,19,3,21,..,4,0,9,0,11,..,3,3,6
LGA11730,0,0,0,0,..,20,0,22,0,22,..,24,0,27,0,27,..,7,0,7,0,7,..,8,3,10,0,10,..,0,0,0,0,0,..,4,10,11,0,11,..,67,14,78,6,87,..,412,54,465,11,481,..,50,3,57,2011,2065,22600,459,59,518,2019,25140,23150,..,..,..,..,23150,..,13,0,11,0,11,..,3,0,3,0,3,..,24,0,24,3,27,..,27,9,34,0,35,..,26,12,37,0,37,..,4,0,4,0,4,..,55,21,75,0,74,..,3,0,3,0,3,..,30,0,30,0,28,..,26,0,26,0,25,..,42,0,43,0,49,..,5,0,8,3,8,..,0,0,0,0,0,..,7,0,7,0,7,..,23,3,25,0,25,..,5,0,4,0,4,..,3,0,3,0,3,..,3,0,3,0,6,..,44,3,51,0,48,..,8,0,8,0,10,..,21,0,24,0,24,..,6,0,6
LGA11750,0,0,0,0,..,6,0,6,0,6,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,24,0,22,0,22,..,68,14,81,3,83,..,6,3,9,285,297,2014,77,14,92,285,2394,1894,..,..,..,..,1894,..,10,0,10,0,10,..,0,0,0,0,0,..,4,0,3,3,4,..,0,0,0,0,0,..,9,4,10,0,12,..,0,0,0,0,0,..,5,4,7,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,8,0,8,..,0,0,0,0,0,..,0,0,4,0,4,..,4,0,4,0,4,..,4,0,4,0,4,..,16,3,21,0,21,..,5,0,4,0,4,..,0,0,0,0,3,..,0,0,0
LGA11800,3,12,0,12,..,61,5,64,0,64,..,90,14,103,0,103,..,12,0,12,0,12,..,27,0,29,0,29,..,4,0,4,0,4,..,14,3,19,0,19,..,474,227,702,16,715,..,2039,484,2523,35,2561,..,118,7,120,2411,2532,30227,2155,491,2649,2450,35319,32028,..,..,..,..,32028,..,27,0,29,0,29,..,63,9,77,0,80,..,17,0,17,0,17,..,38,13,52,0,55,..,76,49,131,3,132,..,10,3,9,3,14,..,120,69,194,4,199,..,8,0,12,0,12,..,58,4,64,0,63,..,85,3,93,0,91,..,166,3,170,6,177,..,31,0,31,3,33,..,3,0,3,0,3,..,43,0,46,0,46,..,478,126,601,9,614,..,7,0,7,0,7,..,11,4,13,0,15,..,23,3,25,0,25,..,559,135,696,7,704,..,92,3,98,4,97,..,41,4,51,0,52,..,14,7,13
LGA12000,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,28,4,31,0,31,..,3,0,3,214,221,1911,28,4,34,214,2160,1909,..,..,..,..,1909,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,7,0,6,0,6,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0
LGA12150,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,20,0,24,0,24,..,8,0,10,297,309,1619,26,0,29,297,1947,1647,..,..,..,..,1647,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,11,0,11,0,11,..,3,0,5,0,5,..,0,0,0,0,0,..,0,0,0
LGA12350,0,0,0,0,..,5,0,5,0,5,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,30,4,34,3,35,..,128,18,146,3,151,..,14,0,14,487,505,5499,144,18,158,494,6157,5590,..,..,..,..,5590,..,0,0,0,0,0,..,3,0,5,0,3,..,15,0,15,0,15,..,4,3,8,0,8,..,17,7,22,0,24,..,0,0,0,0,0,..,17,6,31,0,28,..,9,0,10,0,11,..,4,0,4,0,4,..,0,0,0,0,0,..,10,0,10,0,10,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,7,0,5,0,5,..,3,0,3,0,3,..,3,0,3
