SA3_CODE_2016,P_1000_1249_15_19_yrs,P_1000_1249_20_24_yrs,P_1000_1249_25_34_yrs,P_1000_1249_35_44_yrs,P_1000_1249_45_54_yrs,P_1000_1249_55_64_yrs,P_1000_1249_65_74_yrs,P_1000_1249_75_84_yrs,P_1000_1249_85ov,P_1000_1249_Tot,P_1250_1499_15_19_yrs,P_1250_1499_20_24_yrs,P_1250_1499_25_34_yrs,P_1250_1499_35_44_yrs,P_1250_1499_45_54_yrs,P_1250_1499_55_64_yrs,P_1250_1499_65_74_yrs,P_1250_1499_75_84_yrs,P_1250_1499_85ov,P_1250_1499_Tot,P_1500_1749_15_19_yrs,P_1500_1749_20_24_yrs,P_1500_1749_25_34_yrs,P_1500_1749_35_44_yrs,P_1500_1749_45_54_yrs,P_1500_1749_55_64_yrs,P_1500_1749_65_74_yrs,P_1500_1749_75_84_yrs,P_1500_1749_85ov,P_1500_1749_Tot,P_1750_1999_15_19_yrs,P_1750_1999_20_24_yrs,P_1750_1999_25_34_yrs,P_1750_1999_35_44_yrs,P_1750_1999_45_54_yrs,P_1750_1999_55_64_yrs,P_1750_1999_65_74_yrs,P_1750_1999_75_84_yrs,P_1750_1999_85ov,P_1750_1999_Tot,P_2000_2999_15_19_yrs,P_2000_2999_20_24_yrs,P_2000_2999_25_34_yrs,P_2000_2999_35_44_yrs,P_2000_2999_45_54_yrs,P_2000_2999_55_64_yrs,P_2000_2999_65_74_yrs,P_2000_2999_75_84_yrs,P_2000_2999_85ov,P_2000_2999_Tot,P_3000_more_15_19_yrs,P_3000_more_20_24_yrs,P_3000_more_25_34_yrs,P_3000_more_35_44_yrs,P_3000_more_45_54_yrs,P_3000_more_55_64_yrs,P_3000_more_65_74_yrs,P_3000_more_75_84_yrs,P_3000_more_85ov,P_3000_more_Tot,P_PI_NS_15_19_yrs,P_PI_NS_ns_20_24_yrs,P_PI_NS_ns_25_34_yrs,P_PI_NS_ns_35_44_yrs,P_PI_NS_ns_45_54_yrs,P_PI_NS_ns_55_64_yrs,P_PI_NS_ns_65_74_yrs,P_PI_NS_ns_75_84_yrs,P_PI_NS_ns_85_yrs_ovr,P_PI_NS_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
40504,3,57,221,215,306,336,168,57,18,1377,3,24,144,119,178,195,81,23,3,769,3,9,104,108,169,158,44,23,3,615,0,3,54,89,110,100,31,13,7,401,0,0,53,98,137,112,45,11,4,458,0,4,20,43,58,55,28,13,8,228,126,72,152,145,235,353,434,276,235,2029,1203,884,2067,2168,3288,4302,4393,2268,909,21485
40601,16,248,709,678,856,636,242,77,25,3474,3,131,519,465,586,397,110,16,11,2232,0,64,463,474,522,397,82,28,9,2039,0,26,284,352,426,277,42,3,0,1413,0,20,308,448,473,277,45,17,5,1606,7,9,84,213,198,169,55,19,7,761,420,319,693,592,781,787,633,474,324,5021,3218,2948,6704,6614,8049,7805,5842,3117,1314,45608
40602,9,102,326,237,304,292,102,16,7,1396,3,84,287,186,264,215,38,0,3,1087,3,42,256,184,252,198,40,5,0,978,3,43,184,205,206,161,21,4,3,829,3,36,375,366,312,210,31,0,3,1337,0,5,81,137,139,74,19,3,3,469,246,320,721,537,548,508,356,190,97,3517,1335,1711,4023,3327,3741,3380,2272,1013,338,21128
40701,4,95,425,491,631,689,383,127,53,2903,0,45,234,349,388,348,176,38,10,1592,3,13,142,233,306,313,100,33,4,1149,0,7,88,184,209,190,68,8,6,761,0,0,86,207,295,238,72,20,5,928,0,3,25,64,111,131,78,25,16,450,285,144,289,384,463,606,766,637,564,4142,2376,1800,3785,4818,6237,8176,9171,4716,1874,42948
40702,20,254,847,950,1103,935,316,98,41,4561,4,108,506,530,691,533,180,28,10,2594,0,36,346,458,511,401,100,30,12,1889,0,9,174,281,369,243,68,19,11,1183,0,8,185,330,393,309,88,43,12,1373,3,11,57,138,190,170,96,35,14,724,376,260,588,616,795,720,758,542,413,5059,3870,3282,7041,7746,9203,8946,6998,3751,1671,52496
40703,18,236,818,827,1013,902,315,92,37,4263,3,103,441,450,586,485,138,35,9,2248,3,29,254,335,417,358,90,22,3,1505,0,6,126,223,274,249,51,9,3,941,0,7,135,217,284,214,68,20,9,949,8,13,52,106,126,155,77,25,18,567,522,340,725,777,830,889,911,537,355,5893,4085,3645,7383,7584,9722,10080,8758,4575,1892,57726
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
49999,0,8,43,26,20,19,8,0,0,122,0,3,14,14,12,6,0,0,0,51,0,0,6,15,12,5,3,0,0,37,0,0,9,0,5,10,3,0,0,21,0,0,7,11,11,5,0,0,0,40,3,0,3,3,4,0,0,0,0,19,11,33,71,61,100,64,34,10,7,400,173,266,556,421,474,403,271,59,22,2648
50101,16,148,651,815,786,589,276,98,22,3391,4,74,368,551,495,359,151,50,14,2068,0,29,313,512,467,332,107,46,11,1824,0,15,196,358,358,210,57,20,9,1233,0,20,289,587,531,326,95,18,6,1883,0,5,127,292,333,208,100,29,11,1104,343,162,480,589,572,586,543,420,307,3997,2829,1891,5522,7273,6910,6629,5483,2699,1079,40312
50102,46,424,1307,1234,1319,1056,419,110,47,5965,15,235,879,957,1071,765,206,43,6,4170,4,136,775,883,1006,755,153,34,14,3770,3,93,608,763,893,645,85,22,8,3121,0,91,930,1453,1632,952,132,14,5,5211,16,37,329,612,708,468,113,26,5,2309,779,466,1129,1152,1292,1158,1106,763,403,8261,6788,5301,12451,13241,14460,13161,9635,4759,1792,81572
50103,8,56,199,240,327,331,136,38,13,1350,8,42,127,171,231,216,70,11,0,865,3,22,90,158,192,197,66,10,4,741,5,6,69,129,147,95,22,8,0,489,3,8,106,166,239,177,53,12,0,757,0,3,36,77,100,74,48,8,0,343,206,76,178,221,340,397,349,225,105,2082,1252,820,1883,2532,3418,3848,3094,1385,451,18684
50201,25,361,1003,996,1108,933,503,215,79,5216,12,192,695,721,883,652,255,43,15,3470,11,127,636,683,823,601,150,47,12,3084,3,52,473,653,784,537,110,19,5,2632,0,82,906,1177,1440,854,181,23,20,4677,0,26,328,577,770,476,120,53,12,2364,514,393,855,879,1003,1040,1151,975,558,7378,5823,5129,10359,11114,12586,12388,12177,7189,2416,79180
50301,15,294,668,438,522,552,543,255,107,3384,3,170,581,370,496,497,334,166,82,2697,3,87,596,449,594,540,346,167,47,2832,3,27,450,346,521,426,297,98,47,2219,0,41,707,983,1180,999,465,244,74,4685,9,41,416,2046,3044,1960,786,265,109,8671,319,331,625,500,663,603,525,396,294,4250,5467,5409,6969,7422,9630,8245,6458,3738,1948,55294
50302,10,602,2724,1102,887,794,481,162,57,6821,7,364,2395,1020,813,675,291,84,13,5670,7,164,2173,1115,922,648,252,57,20,5355,0,68,1560,999,760,567,152,41,17,4165,4,111,2645,2276,1822,1207,338,77,19,8492,0,35,1212,2512,2099,1268,342,85,23,7578,414,952,3148,1579,1152,1051,882,656,550,10368,3980,7939,25190,15583,12245,10424,6927,3718,2007,88022
50401,15,427,1753,1186,1101,894,303,77,37,5795,3,209,1436,1019,880,654,195,28,3,4420,5,89,1238,1035,873,599,138,13,6,4000,0,45,780,792,635,462,94,9,3,2821,0,34,1096,1454,1127,630,127,13,0,4492,0,9,344,670,542,290,69,19,7,1957,282,371,1011,795,728,694,629,604,562,5684,4014,5080,14212,11914,10383,9225,6784,3988,1809,67399
50402,15,208,483,445,624,593,240,44,21,2661,0,102,382,386,511,425,140,24,3,1971,0,44,317,403,547,356,104,20,3,1790,0,24,178,298,439,295,66,9,7,1314,0,23,291,539,703,472,83,12,3,2122,3,8,106,299,423,239,54,13,0,1131,250,390,966,859,708,475,446,242,170,4507,2729,2414,4764,5381,6598,5736,4393,1952,683,34645
50403,47,761,2736,2213,2092,1405,360,90,22,9723,12,387,1955,1661,1584,946,191,31,8,6770,3,182,1561,1451,1433,838,159,11,4,5647,0,96,922,1058,1038,555,96,11,4,3783,5,95,1148,1635,1633,788,132,13,0,5444,5,30,304,699,695,347,86,18,7,2191,761,804,1669,1537,1422,1018,785,561,392,8954,8698,9038,20403,18706,17795,13046,7906,3641,1283,100512
50501,34,872,2114,1809,2388,2267,877,150,79,10588,9,433,1833,1715,2027,1569,539,78,22,8223,3,185,1613,1718,2048,1524,377,41,21,7532,4,58,1024,1573,1734,1263,239,41,16,5963,3,66,1490,2938,3187,2124,330,31,14,10181,4,23,569,1843,2309,1234,238,33,6,6265,624,526,1005,1095,1142,1083,828,549,406,7267,10749,9871,17320,20815,23534,20949,13869,5661,2401,125175
50502,29,959,4622,2565,2299,1918,936,317,148,13791,9,505,3552,2217,1883,1407,529,145,47,10294,3,240,3007,2063,1810,1277,377,106,36,8917,3,104,2059,1743,1412,976,258,74,24,6640,0,99,3015,3407,2706,1663,401,89,40,11417,7,34,1058,2538,2170,1237,323,112,44,7529,696,916,2968,1977,1692,1435,1314,1278,1038,13318,9804,11938,35583,27648,23959,20296,15551,10291,4532,159600
50503,54,1084,3888,3069,2958,1737,492,122,43,13443,18,512,2800,2441,2246,1216,268,33,17,9557,6,250,2282,2353,2074,976,162,18,5,8130,4,99,1402,1780,1503,705,122,20,3,5642,4,86,1951,2851,2405,941,148,26,5,8408,8,46,552,1215,1121,455,113,34,16,3558,1152,968,2129,1887,1833,1242,922,736,467,11328,13415,12780,29419,28265,25607,16654,11103,5641,1895,144780
50601,18,467,1830,1248,1129,876,259,48,17,5895,3,216,1352,991,810,531,117,17,5,4044,0,112,1057,941,760,464,91,20,0,3445,0,45,655,621,544,337,62,3,3,2266,0,41,794,971,859,485,84,7,6,3249,4,16,239,442,366,197,50,19,3,1336,398,388,951,812,704,641,553,392,249,5083,4691,5239,13728,11323,9694,8139,5577,2567,917,61871
50602,24,468,1973,999,832,665,229,56,24,5264,0,259,1469,818,635,471,126,20,4,3805,3,105,1171,841,612,420,91,19,7,3281,0,58,846,656,440,284,61,11,0,2364,0,61,1185,1232,898,532,103,12,0,4031,3,18,381,706,537,265,56,5,12,1983,358,686,1839,1065,862,782,588,506,327,7009,3103,6138,16234,10667,8202,7033,4568,2744,1279,59958
50603,13,443,1873,1221,1191,996,377,90,49,6251,3,253,1317,997,880,704,217,33,10,4418,0,83,931,954,851,662,151,27,11,3683,0,49,591,783,702,478,102,7,9,2732,0,30,810,1232,1220,784,138,27,12,4252,0,19,220,641,750,388,80,22,10,2133,342,574,1096,756,667,542,506,574,729,5777,6435,8708,15396,12466,11451,9826,7061,3909,2209,77471
50604,33,599,2473,1997,1840,1315,343,78,25,8705,8,272,1573,1548,1302,836,187,27,6,5741,4,107,1188,1303,1114,653,150,7,3,4532,0,48,687,924,740,479,80,9,4,2971,0,41,872,1372,1136,589,101,6,0,4124,3,22,263,487,470,268,68,15,6,1609,587,719,1529,1354,1063,818,625,503,314,7516,7713,8213,19190,17587,14905,11985,8281,4114,1431,93412
50605,26,306,955,866,1008,720,309,89,25,4297,4,145,724,682,751,513,214,37,9,3071,3,58,583,657,640,444,119,32,5,2547,0,31,366,478,513,376,97,16,8,1881,0,62,534,853,874,535,129,23,3,3021,7,15,168,396,468,312,78,22,7,1475,293,231,523,466,512,533,455,343,206,3555,3906,3315,7084,7678,7971,6914,5558,2933,922,46275
50606,7,191,601,435,400,267,78,17,3,2001,5,114,451,332,303,188,43,3,0,1434,0,54,351,279,303,186,35,7,0,1208,0,21,236,236,225,130,26,0,0,878,0,38,300,365,375,183,22,10,0,1285,4,16,101,166,210,92,21,9,0,618,140,130,407,373,350,227,144,69,25,1858,1697,1790,4461,3730,3706,2626,1617,646,189,20475
50607,6,259,864,426,394,463,253,77,51,2791,0,149,725,367,386,337,181,41,21,2202,6,77,671,405,367,324,143,24,16,2042,0,27,468,383,311,293,96,24,12,1614,0,27,634,760,739,608,155,30,16,2976,3,18,306,806,901,595,187,49,12,2880,188,260,617,441,390,389,339,294,368,3288,2695,3671,7116,5414,5261,5157,3658,1828,1136,35933
50701,34,561,2027,1756,1519,1031,282,49,15,7280,12,323,1724,1405,1168,727,185,22,4,5564,3,95,1429,1290,1128,703,119,13,4,4794,0,80,965,1097,870,486,80,12,3,3587,0,81,1421,1950,1501,753,122,11,3,5836,3,28,422,942,769,402,103,23,7,2699,501,462,1275,1062,996,750,629,592,422,6677,6210,6517,16475,16114,13872,10461,6781,3660,1413,81504
50702,4,127,553,396,458,437,217,72,25,2284,0,66,491,384,378,294,127,31,10,1777,0,45,419,399,388,335,97,31,9,1718,0,8,329,339,368,308,88,17,6,1464,0,24,480,676,704,513,136,26,10,2564,3,11,221,601,721,391,171,42,6,2161,155,212,614,506,521,459,369,312,244,3393,1770,1992,5386,5040,5496,4981,3472,2067,901,31121
50703,11,210,960,717,566,308,92,18,5,2879,4,115,710,517,373,189,36,7,0,1957,0,54,549,400,294,176,22,3,0,1492,3,29,346,314,221,109,15,0,0,1040,0,33,392,464,332,174,30,3,3,1428,5,8,110,147,144,76,16,4,3,522,255,382,965,729,474,328,286,165,65,3645,2296,2875,7581,5961,4638,3305,2162,1098,324,30236
50704,14,547,1303,997,1191,1130,631,203,122,6137,3,272,1173,902,1014,930,382,117,53,4846,6,149,1072,999,1092,923,315,88,37,4681,0,52,744,890,956,761,243,67,31,3746,3,43,1107,1748,1967,1491,382,90,42,6875,5,24,468,1634,1961,1236,353,103,28,5803,412,354,753,649,736,689,638,676,781,5690,6721,6870,11591,12600,13945,13168,9608,5738,3244,83478
50705,55,820,2054,1590,1769,1070,347,90,26,7809,21,439,1494,1397,1346,830,172,36,16,5758,10,215,1384,1341,1309,710,119,22,3,5122,0,123,948,1079,1131,602,92,5,3,3983,3,135,1490,1980,1991,950,104,24,7,6694,9,36,504,886,964,420,63,25,15,2916,738,913,1739,1360,1437,1033,916,719,361,9218,8213,8510,18227,17195,17215,12412,8850,4857,1712,97197
50901,21,226,676,717,890,762,307,116,39,3754,10,101,434,507,594,484,169,57,18,2376,3,50,338,461,555,419,138,37,7,2013,0,22,193,327,429,343,73,25,0,1409,0,16,226,414,526,422,103,39,11,1764,5,8,82,206,249,239,85,32,12,908,423,283,725,715,820,860,783,587,398,5593,3558,2635,6093,6842,8297,8630,6871,3659,1467,48062
50902,31,219,600,657,814,790,316,98,30,3552,9,107,421,462,577,474,191,50,11,2312,0,68,391,402,548,488,120,26,8,2059,0,36,236,332,397,335,92,23,15,1460,0,40,343,513,645,488,132,29,10,2192,4,9,128,266,352,264,106,29,9,1165,421,315,804,813,958,1031,830,535,240,5946,2787,2497,5827,6469,8211,8864,6953,3226,964,45809
50903,5,97,236,207,286,311,144,34,18,1330,3,43,181,195,208,182,62,23,4,906,0,21,124,155,215,177,44,17,3,754,0,8,93,131,148,141,37,13,5,575,0,15,144,194,248,155,44,13,3,812,7,3,41,102,104,101,40,21,5,423,150,101,250,273,318,390,311,188,88,2059,943,813,2183,2376,2924,3121,2276,1193,412,16241
51001,24,184,649,465,387,330,102,17,3,2158,9,78,456,355,353,260,48,4,0,1566,3,64,388,313,317,257,51,4,0,1412,4,32,266,298,272,200,23,5,0,1099,4,25,346,442,429,302,40,8,0,1593,3,5,106,164,143,113,42,12,0,587,518,419,1068,868,724,534,264,92,32,4519,2036,2272,6089,5119,4551,3752,1579,461,117,25984
51002,25,132,321,261,259,134,41,4,0,1171,5,109,380,241,225,131,27,3,0,1127,8,117,394,262,235,143,19,0,0,1177,4,95,420,315,217,145,21,0,0,1209,14,174,1286,953,735,369,47,6,4,3590,3,50,740,699,495,246,25,0,0,2260,201,319,1243,896,780,465,107,27,13,4061,1011,1574,6214,4605,3730,2171,557,133,40,20024
51003,32,170,449,350,294,174,31,5,0,1510,11,158,385,349,285,154,18,0,0,1364,11,93,439,352,329,193,24,0,0,1450,8,102,520,396,355,208,22,6,0,1614,11,192,1642,1460,1070,571,64,0,0,5005,5,113,1391,1523,1153,533,55,0,7,4777,203,338,1444,1194,1018,504,122,22,3,4845,1341,1880,8043,7040,5418,2989,627,111,22,27474
51101,10,75,186,191,217,182,96,27,16,995,0,31,158,145,185,144,33,7,3,715,0,27,134,140,168,105,39,11,3,623,0,13,93,116,122,102,12,10,0,471,0,7,107,193,219,131,36,7,3,706,0,3,46,78,120,59,39,9,3,353,173,102,258,265,318,268,229,113,70,1789,1051,784,1849,1979,2336,2063,1613,791,276,12732
51102,9,39,139,124,114,103,48,10,3,595,3,21,70,95,109,56,28,3,0,391,4,12,83,67,90,52,7,0,0,320,0,7,60,60,75,45,13,0,0,252,0,6,72,109,118,83,20,0,0,413,0,0,20,40,61,43,15,3,0,187,97,76,227,227,223,188,130,63,28,1262,436,493,1353,1325,1400,1246,888,307,92,7545
51103,32,233,482,403,447,346,76,13,0,2025,12,188,503,377,354,273,62,9,0,1775,6,148,588,448,428,280,46,6,0,1954,3,100,567,387,412,259,36,3,0,1774,8,137,1042,985,880,509,66,8,3,3626,0,24,243,373,369,194,40,6,0,1252,335,385,1077,834,772,646,312,134,50,4550,2295,2611,7081,5812,5610,4217,1905,714,178,30412
51104,15,262,638,633,783,652,218,60,23,3278,5,142,505,488,568,411,128,35,3,2273,11,93,443,467,568,405,116,23,9,2121,5,59,337,428,426,343,83,13,3,1689,6,56,515,650,777,461,81,21,4,2566,3,26,138,286,342,245,96,33,3,1164,481,365,880,816,899,830,599,408,243,5524,3393,2804,6465,6791,7940,7357,5185,2553,866,43355
59797,0,3,6,3,0,0,0,0,0,19,0,0,4,3,4,3,0,0,0,14,0,0,10,6,3,8,3,0,0,24,0,0,6,10,6,4,0,0,0,25,0,4,43,21,20,6,0,0,0,95,0,0,27,61,42,12,0,0,0,138,0,3,28,21,20,6,0,0,0,89,0,20,127,127,105,43,8,3,3,434
59999,0,21,97,57,33,35,18,3,0,258,0,11,51,23,31,25,9,0,0,154,0,7,47,35,35,25,5,0,0,153,0,7,45,24,25,27,3,0,0,130,0,10,76,64,60,36,14,0,0,246,0,5,39,41,31,26,3,0,0,153,24,95,268,136,176,168,111,20,8,1007,151,503,1306,910,957,977,633,98,23,5559
60101,4,70,289,283,239,191,53,7,3,1142,0,26,156,180,139,98,14,0,0,623,0,5,106,124,132,84,17,0,0,472,4,7,34,85,68,63,10,0,0,261,0,3,35,68,75,55,4,0,0,243,0,6,15,17,27,15,8,0,0,95,164,98,172,175,160,172,143,76,22,1191,1199,1114,2215,2213,2128,2139,1391,546,143,13092
60102,8,178,810,805,909,797,368,115,51,4045,0,65,579,622,634,503,163,42,12,2623,0,20,415,571,583,500,109,25,21,2247,0,14,241,412,478,338,47,13,14,1550,0,6,189,438,564,376,64,15,11,1671,0,13,58,163,214,170,44,25,10,697,244,226,488,444,454,471,488,360,257,3437,3016,2739,6059,6552,7038,7186,5788,3278,1468,43120
60103,12,193,900,743,847,713,201,58,30,3696,0,44,484,517,568,396,66,17,7,2105,0,18,278,397,433,311,36,12,0,1491,0,8,158,215,236,134,26,9,0,778,0,0,107,176,241,139,16,5,6,694,3,4,26,46,71,50,22,12,5,241,327,233,480,441,526,558,494,465,221,3747,3348,3203,6959,6430,7089,6809,5113,3197,1292,43428
60104,3,132,541,499,490,473,201,73,27,2441,0,38,399,458,408,361,95,23,10,1794,0,8,278,395,430,282,62,21,3,1489,0,0,134,257,308,218,39,16,3,976,0,8,104,342,442,213,56,16,8,1177,0,5,22,137,195,106,36,13,4,518,126,80,190,185,209,261,233,164,66,1501,2032,1621,3652,4150,4474,4452,3369,1759,679,26181
60105,0,228,917,625,706,625,348,145,54,3659,0,113,674,569,561,449,219,58,40,2691,0,27,506,589,650,498,162,56,30,2504,3,14,267,517,564,379,93,40,12,1885,0,12,311,728,822,586,159,67,24,2703,3,5,91,380,528,428,188,47,31,1703,185,299,582,428,439,487,406,253,248,3329,3009,4577,7820,6352,6545,6406,4692,2497,1402,43315
60106,0,58,280,241,276,231,88,20,7,1196,0,16,168,141,201,146,32,7,0,712,0,9,97,125,160,110,24,3,0,525,0,0,34,73,91,68,12,3,0,281,0,0,29,74,101,75,21,0,3,300,0,3,14,21,39,28,16,3,0,129,105,69,126,138,147,167,167,105,44,1057,960,787,1786,1886,2319,2444,1830,813,286,13123
60201,11,318,1228,1066,1194,958,342,123,47,5280,5,146,728,752,792,578,153,37,15,3199,3,52,510,651,733,523,99,42,19,2623,3,4,288,489,506,351,66,11,4,1739,0,7,234,500,592,371,79,21,6,1829,4,15,88,228,326,261,92,36,15,1062,502,475,742,698,768,767,829,526,364,5673,5451,6023,9884,9705,10675,9897,8130,4563,2189,66510
60202,3,60,217,249,350,288,96,26,5,1292,3,8,147,184,227,174,52,9,5,807,0,6,84,138,185,137,40,7,5,608,0,3,45,90,121,112,13,0,3,390,0,5,41,85,108,100,25,3,0,365,0,7,19,25,52,41,27,3,4,178,170,74,156,171,256,330,287,185,60,1706,1380,945,1911,2323,3287,3833,3148,1387,456,18665
60203,3,109,378,416,518,466,172,47,9,2127,0,44,216,244,318,285,89,15,7,1219,0,9,151,202,276,237,65,11,9,957,0,9,73,145,189,137,17,9,0,574,0,0,61,123,182,148,46,15,0,579,0,4,29,50,85,92,43,16,9,329,265,180,280,317,455,559,543,327,119,3047,1976,1692,3239,3864,5369,6315,5258,2401,728,30849
60301,3,33,120,142,182,153,47,13,9,700,0,19,63,85,109,66,22,0,0,362,0,12,37,74,90,87,14,3,3,316,0,0,17,38,52,32,13,0,0,161,0,3,14,23,66,41,6,0,0,154,0,0,6,20,15,26,19,4,0,88,101,40,81,98,142,151,159,72,18,861,680,474,1042,1283,1799,1874,1407,505,125,9191
60302,6,49,201,269,299,264,123,18,3,1231,0,18,135,155,181,172,52,5,0,726,0,8,55,114,157,118,30,3,0,481,0,3,26,57,102,55,21,0,0,263,0,0,33,85,114,95,27,4,0,361,3,3,9,29,54,52,31,8,3,192,128,66,122,187,186,274,259,127,52,1398,1058,725,1662,2202,2806,3316,2655,1103,298,15817
60303,0,6,57,46,73,98,40,18,4,345,0,7,23,41,34,57,26,4,0,193,0,0,12,20,41,39,17,0,0,131,0,4,15,18,16,18,9,0,0,77,0,0,0,20,18,33,9,5,0,94,3,3,3,4,13,33,24,5,3,98,30,16,33,66,112,133,178,86,42,705,206,182,458,618,928,1399,1374,548,172,5887
60401,8,168,561,561,693,583,201,60,25,2859,8,81,361,357,464,321,71,20,7,1687,0,27,243,317,456,312,56,9,3,1426,0,16,143,214,305,210,36,3,0,935,0,9,130,237,263,178,37,7,3,869,4,5,37,93,116,102,42,20,7,414,303,175,320,354,485,489,557,466,282,3431,3081,2627,4815,5192,6638,6791,5594,3275,1207,39213
60402,12,125,512,529,679,562,196,63,20,2698,0,46,324,366,403,330,94,21,10,1592,0,27,206,300,344,272,40,15,4,1210,3,8,120,197,255,166,32,5,7,797,0,4,118,218,256,169,47,7,0,830,0,14,18,73,117,99,44,12,11,391,239,128,283,322,400,518,565,381,244,3077,2670,2136,4472,4987,6186,6452,5662,2857,1083,36508
60403,11,71,235,189,273,189,81,23,4,1074,0,38,159,125,178,115,35,9,3,662,0,16,95,106,167,122,25,6,5,536,0,8,68,93,82,75,18,6,0,350,0,13,72,94,113,88,20,4,0,406,0,0,18,38,51,47,16,3,0,174,147,83,145,142,217,275,195,125,33,1356,953,930,1854,1920,2603,2717,1884,863,233,13955
69797,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,4,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,9,0,8,23,5,15,12,7,0,0,73
69999,0,3,12,10,5,4,0,0,0,36,0,0,3,7,7,8,0,0,0,27,0,0,7,3,0,0,0,0,0,9,0,0,5,0,0,3,0,0,0,9,0,0,7,4,0,0,0,0,0,18,0,0,3,0,0,0,0,0,0,4,7,19,37,22,27,16,16,6,0,138,62,90,183,147,135,113,84,12,3,835
70101,23,303,967,429,279,229,101,30,12,2371,5,186,784,332,273,158,79,13,3,1833,3,122,635,340,292,203,68,14,4,1685,0,45,422,303,334,202,54,4,0,1362,0,26,688,588,573,373,99,17,3,2367,0,12,307,449,497,374,99,16,0,1767,135,343,1053,542,462,364,193,81,45,3211,969,1981,6896,4050,3565,2725,1424,482,166,22269
70102,31,402,1261,943,796,590,267,51,16,4361,0,179,1051,771,666,513,169,21,8,3374,10,77,870,783,655,470,125,22,3,3003,0,31,516,695,610,407,81,9,0,2364,0,34,644,980,891,629,107,13,3,3299,3,14,244,466,441,267,59,15,4,1523,489,451,1225,889,824,726,454,196,62,5322,3243,3344,9543,8378,7202,5899,3497,1266,309,42671
70103,29,241,372,285,410,246,99,10,4,1693,17,173,304,318,377,234,46,12,0,1476,8,66,258,304,367,208,39,8,0,1248,0,19,183,232,303,158,28,3,0,929,3,45,375,530,479,252,54,4,0,1743,3,25,219,283,271,130,20,0,0,952,276,355,1078,1030,904,543,249,53,9,4493,1348,1613,3671,3871,4132,2890,1419,338,63,19349
70104,33,405,875,598,470,281,45,11,0,2724,6,243,791,561,443,219,37,3,0,2298,8,106,666,624,399,201,19,0,0,2018,0,52,399,435,359,154,22,3,0,1426,3,54,638,701,542,242,25,6,0,2208,0,28,352,363,229,114,13,4,0,1108,264,294,677,529,379,298,150,57,13,2669,2039,2615,6748,5485,4054,2536,1072,383,85,25016
70201,22,225,728,487,528,409,108,17,5,2540,7,92,545,398,459,324,64,10,0,1904,4,46,395,409,395,288,37,3,0,1584,0,18,226,277,337,301,59,0,0,1214,0,11,257,414,451,366,43,4,3,1550,3,5,49,125,218,145,45,0,0,583,593,689,1240,873,825,626,262,100,38,5236,2334,2676,6453,5200,5090,4035,1732,638,195,28350
70202,4,32,74,49,47,39,17,3,0,266,0,7,51,35,46,31,10,0,0,176,0,10,41,25,37,24,7,0,0,151,0,3,25,30,22,32,3,0,0,114,0,0,19,30,37,29,8,0,0,124,0,3,4,6,13,14,0,0,0,42,71,93,147,113,123,78,34,15,0,678,381,518,966,699,709,517,272,73,17,4156
70203,4,23,109,82,114,88,31,3,0,448,0,19,86,72,101,74,23,3,0,371,0,3,85,78,71,56,8,0,0,309,0,3,33,57,57,55,5,0,0,216,3,7,72,88,84,76,10,0,0,342,0,3,11,26,38,30,12,0,0,115,248,174,454,460,371,232,132,32,6,2110,1154,1267,2673,2266,2125,1555,743,184,36,11998
70204,3,28,101,76,76,44,8,0,0,331,3,22,77,75,55,47,9,0,0,283,3,11,58,85,67,37,15,0,0,276,0,11,50,79,73,56,8,0,0,283,0,6,119,151,138,83,12,4,0,514,0,0,41,75,49,26,3,0,0,202,443,289,549,412,301,204,82,15,5,2308,1178,1007,2263,1967,1532,962,327,61,8,9295
70205,11,90,270,165,172,106,35,4,3,867,4,65,237,154,149,101,27,0,0,742,4,32,212,132,166,102,27,3,0,679,0,16,91,88,124,87,21,0,0,421,3,11,122,125,126,95,27,3,0,510,0,0,21,36,51,36,15,0,0,154,466,293,689,383,521,381,202,77,20,3038,1398,1436,3331,2302,2435,1736,898,308,56,13906
79797,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,5,0,0,0,25,0,3,30,19,9,3,0,3,0,72
