SA3_CODE_2016,M_15_19_yr_Marrd_reg_marrge,M_15_19_yr_Married_de_facto,M_15_19_yr_Not_married,M_15_19_yr_Total,M_20_24_yr_Marrd_reg_marrge,M_20_24_yr_Married_de_facto,M_20_24_yr_Not_married,M_20_24_yr_Total,M_25_34_yr_Marrd_reg_marrge,M_25_34_yr_Married_de_facto,M_25_34_yr_Not_married,M_25_34_yr_Total,M_35_44_yr_Marrd_reg_marrge,M_35_44_yr_Married_de_facto,M_35_44_yr_Not_married,M_35_44_yr_Total,M_45_54_yr_Marrd_reg_marrge,M_45_54_yr_Married_de_facto,M_45_54_yr_Not_married,M_45_54_yr_Total,M_55_64_yr_Marrd_reg_marrge,M_55_64_yr_Married_de_facto,M_55_64_yr_Not_married,M_55_64_yr_Total,M_65_74_yr_Marrd_reg_marrge,M_65_74_yr_Married_de_facto,M_65_74_yr_Not_married,M_65_74_yr_Total,M_75_84_yr_Marrd_reg_marrge,M_75_84_yr_Married_de_facto,M_75_84_yr_Not_married,M_75_84_yr_Total,M_85ov_Marrd_reg_marrge,M_85ov_Married_de_facto,M_85ov_Not_married,M_85ov_Total,M_Tot_Marrd_reg_marrge,M_Tot_Married_de_facto,M_Tot_Not_married,M_Tot_Total,F_15_19_yr_Marrd_reg_marrge,F_15_19_yr_Married_de_facto,F_15_19_yr_Not_married,F_15_19_yr_Total,F_20_24_yr_Marrd_reg_marrge,F_20_24_yr_Married_de_facto,F_20_24_yr_Not_married,F_20_24_yr_Total,F_25_34_yr_Marrd_reg_marrge,F_25_34_yr_Married_de_facto,F_25_34_yr_Not_married,F_25_34_yr_Total,F_35_44_yr_Marrd_reg_marrge,F_35_44_yr_Married_de_facto,F_35_44_yr_Not_married,F_35_44_yr_Total,F_45_54_yr_Marrd_reg_marrge,F_45_54_yr_Married_de_facto,F_45_54_yr_Not_married,F_45_54_yr_Total,F_55_64_yr_Marrd_reg_marrge,F_55_64_yr_Married_de_facto,F_55_64_yr_Not_married,F_55_64_yr_Total,F_65_74_yr_Marrd_reg_marrge,F_65_74_yr_Married_de_facto,F_65_74_yr_Not_married,F_65_74_yr_Total,F_75_84_yr_Marrd_reg_marrge,F_75_84_yr_Married_de_facto,F_75_84_yr_Not_married,F_75_84_yr_Total,F_85ov_Marrd_reg_marrge,F_85ov_Married_de_facto,F_85ov_Not_married,F_85ov_Total,F_Tot_Marrd_reg_marrge,F_Tot_Married_de_facto,F_Tot_Not_married,F_Tot_Total,P_15_19_yr_Marrd_reg_marrge,P_15_19_yr_Married_de_facto,P_15_19_yr_Not_married,P_15_19_yr_Total,P_20_24_yr_Marrd_reg_marrge,P_20_24_yr_Married_de_facto,P_20_24_yr_Not_married,P_20_24_yr_Total,P_25_34_yr_Marrd_reg_marrge,P_25_34_yr_Married_de_facto,P_25_34_yr_Not_married,P_25_34_yr_Total,P_35_44_yr_Marrd_reg_marrge,P_35_44_yr_Married_de_facto,P_35_44_yr_Not_married,P_35_44_yr_Total,P_45_54_yr_Marrd_reg_marrge,P_45_54_yr_Married_de_facto,P_45_54_yr_Not_married,P_45_54_yr_Total,P_55_64_yr_Marrd_reg_marrge,P_55_64_yr_Married_de_facto,P_55_64_yr_Not_married,P_55_64_yr_Total,P_65_74_yr_Marrd_reg_marrge,P_65_74_yr_Married_de_facto,P_65_74_yr_Not_married,P_65_74_yr_Total,P_75_84_yr_Marrd_reg_marrge,P_75_84_yr_Married_de_facto,P_75_84_yr_Not_married,P_75_84_yr_Total,P_85ov_Marrd_reg_marrge,P_85ov_Married_de_facto,P_85ov_Not_married,P_85ov_Total,P_Tot_Marrd_reg_marrge,P_Tot_Married_de_facto,P_Tot_Not_married,P_Tot_Total
40302,0,16,2355,2368,59,272,2611,2936,2053,1185,2616,5853,3369,708,1403,5482,3061,514,1535,5110,3065,405,1466,4925,2375,189,856,3412,1261,55,481,1799,419,5,309,740,15664,3342,13627,32629,12,29,2325,2362,149,417,2395,2963,2768,1242,2296,6308,3458,679,1593,5728,3125,509,1922,5557,3059,375,2193,5627,2054,148,1685,3892,1021,27,1398,2448,215,5,1011,1238,15864,3441,16814,36124,12,47,4674,4737,209,689,4997,5900,4817,2428,4919,12160,6828,1389,2990,11210,6191,1023,3456,10670,6120,775,3661,10558,4429,336,2537,7302,2285,85,1878,4245,634,14,1325,1977,31525,6787,30445,68750
40303,0,5,1908,1911,16,95,1726,1837,1042,518,1421,2981,2490,463,692,3646,2638,369,808,3817,2492,289,705,3481,2112,143,481,2731,1134,40,317,1489,352,6,236,592,12269,1913,8298,22481,0,9,1919,1928,55,150,1586,1785,1445,570,1219,3241,2730,463,781,3978,2829,394,1094,4315,2465,258,1080,3809,1956,114,997,3064,871,18,875,1769,161,3,740,902,12521,1989,10287,24791,0,14,3821,3844,72,243,3314,3626,2490,1091,2646,6222,5222,925,1471,7622,5472,765,1896,8131,4962,550,1780,7290,4066,256,1478,5796,2003,56,1192,3254,509,7,975,1495,24787,3904,18582,47276
40304,3,36,5003,5042,131,599,3930,4659,3065,2253,3943,9261,5302,1646,2635,9577,5926,1291,2886,10105,6238,818,2216,9278,5509,323,1531,7363,2430,82,735,3248,601,10,349,968,29212,7061,23225,59500,8,91,4719,4818,262,929,3255,4449,4047,2433,3288,9769,5784,1591,2977,10353,6340,1282,3384,11004,6328,725,3415,10473,4945,298,2867,8109,1733,63,1870,3668,324,4,1031,1360,29770,7410,26816,63997,7,127,9723,9855,394,1529,7182,9108,7109,4682,7234,19026,11086,3234,5613,19933,12273,2570,6268,21111,12566,1545,5631,19747,10461,618,4400,15475,4159,149,2610,6917,926,16,1383,2328,58979,14473,50041,123498
40401,0,11,2917,2937,67,244,3151,3465,2071,1370,3441,6874,3587,786,1928,6300,3828,724,2315,6870,3524,445,1917,5890,2945,221,1156,4327,1939,66,606,2620,565,11,419,994,18531,3884,17858,40273,4,38,2766,2809,146,406,2671,3216,2876,1457,2687,7016,3807,797,1822,6431,3974,737,2501,7216,3569,432,2489,6496,2774,126,2024,4926,1426,40,1868,3337,269,10,1232,1512,18855,4036,20067,42958,8,50,5687,5740,209,652,5822,6678,4939,2822,6125,13891,7399,1584,3752,12735,7803,1458,4818,14082,7092,876,4412,12384,5723,351,3176,9248,3368,110,2474,5958,832,24,1651,2511,37381,7926,37922,83229
40402,3,14,1641,1658,36,130,1495,1653,1038,688,1837,3563,1696,498,1211,3408,1808,474,1402,3675,1849,355,1335,3542,1364,136,759,2256,638,36,357,1029,209,9,200,421,8643,2337,10229,21204,3,21,1466,1490,97,220,1345,1666,1449,752,1570,3770,1842,512,1209,3570,1858,510,1618,3979,1765,347,1563,3675,1136,106,1147,2388,526,23,921,1470,95,8,556,658,8768,2500,11394,22662,3,40,3110,3149,137,345,2840,3319,2484,1435,3406,7331,3540,1009,2419,6969,3662,983,3016,7661,3611,702,2897,7210,2502,238,1900,4647,1164,59,1277,2499,308,20,759,1081,17406,4836,21624,43869
40403,0,18,1455,1473,38,183,2012,2228,1600,830,2306,4733,2222,461,1078,3759,1973,348,1301,3620,1590,230,1011,2833,1312,117,622,2056,1056,24,384,1463,362,3,236,602,10158,2214,10395,22769,4,27,1483,1512,129,281,1915,2318,2113,854,1908,4874,2224,470,1079,3778,1969,339,1236,3549,1536,220,1304,3057,1303,68,1030,2410,827,17,1065,1902,178,4,728,912,10282,2286,11743,24309,4,45,2938,2983,166,460,3923,4547,3714,1687,4217,9609,4453,933,2156,7534,3940,691,2537,7173,3128,448,2309,5893,2618,191,1653,4467,1878,39,1442,3369,536,7,963,1513,20441,4499,22140,47077
40501,0,8,1030,1039,33,93,654,775,603,379,588,1570,1199,258,445,1900,1417,294,551,2261,1595,214,565,2374,1301,112,303,1712,572,15,191,778,142,3,91,233,6857,1372,4415,12644,0,19,974,997,45,166,439,648,842,370,423,1632,1333,307,473,2110,1567,313,560,2441,1587,191,568,2346,1144,63,465,1676,409,7,440,860,73,0,250,330,6996,1445,4595,13027,0,22,2008,2031,73,256,1085,1422,1442,753,1008,3199,2531,559,920,4014,2982,608,1111,4704,3177,406,1135,4721,2445,171,769,3387,984,23,634,1635,217,4,344,556,13851,2814,9012,25673
40502,0,3,551,556,19,67,326,407,330,203,390,926,576,140,262,982,778,179,431,1390,1035,131,483,1653,909,78,340,1331,412,22,181,617,93,3,69,163,4163,831,3035,8026,4,15,467,482,37,105,199,344,424,228,284,932,716,155,246,1112,848,157,404,1413,1045,146,358,1544,841,49,352,1248,296,11,314,622,47,3,194,239,4254,863,2825,7941,4,18,1016,1036,55,169,524,754,757,430,679,1866,1294,289,509,2095,1629,342,838,2808,2080,275,842,3191,1757,128,698,2577,708,36,496,1240,139,3,257,400,8420,1691,5856,15967
40503,0,7,787,795,17,95,488,601,356,265,481,1100,590,180,403,1173,904,184,537,1621,1126,149,538,1814,1009,77,422,1508,513,17,238,771,100,3,97,203,4616,983,3991,9588,0,16,660,679,33,171,334,536,494,254,435,1178,718,201,415,1335,1005,188,517,1708,1157,143,521,1820,906,44,546,1497,362,10,500,877,45,3,280,329,4726,1033,4214,9966,0,21,1449,1474,49,266,818,1141,846,520,911,2275,1317,374,821,2506,1906,370,1058,3334,2280,296,1065,3639,1920,124,962,3010,881,29,741,1646,145,7,378,529,9343,2008,8203,19560
40504,0,11,580,587,8,78,307,394,286,241,371,897,499,159,275,931,759,171,510,1440,1109,153,559,1826,1277,107,471,1854,638,35,278,955,143,3,115,258,4724,946,3457,9132,3,20,476,498,25,113,238,371,395,233,310,939,588,159,255,1003,877,182,405,1466,1213,166,452,1824,1178,82,512,1780,494,24,447,965,55,4,254,317,4829,984,3355,9168,3,32,1051,1085,31,187,545,770,682,470,681,1835,1089,320,524,1932,1640,352,914,2907,2321,316,1013,3652,2458,187,984,3628,1134,58,725,1920,198,6,370,575,9550,1938,6814,18304
40601,0,26,1454,1481,36,261,967,1263,866,757,1111,2731,1474,517,860,2844,1852,492,1256,3593,2050,297,1050,3405,1659,112,638,2409,868,30,370,1268,204,5,164,372,8998,2488,7870,19363,0,56,1285,1341,72,377,722,1174,1201,799,982,2979,1666,507,779,2961,1951,479,1007,3437,2043,268,915,3221,1510,86,830,2426,599,13,749,1360,92,6,408,511,9143,2594,7678,19417,0,83,2736,2824,117,638,1689,2443,2059,1556,2092,5713,3142,1023,1643,5808,3799,963,2267,7032,4098,564,1963,6622,3170,197,1471,4834,1460,48,1120,2624,298,15,572,882,18140,5087,15549,38780
40602,7,15,562,590,37,145,426,612,405,431,593,1430,576,236,385,1197,655,245,520,1418,725,135,533,1397,570,47,382,1006,221,24,173,418,44,3,48,93,3239,1287,3621,8154,13,33,508,551,67,220,378,660,544,418,545,1511,623,261,409,1299,720,246,523,1489,730,118,420,1265,475,37,343,856,144,11,234,388,16,7,107,131,3326,1357,3466,8144,26,51,1066,1147,97,370,805,1273,950,852,1140,2935,1198,494,794,2489,1372,491,1041,2905,1459,254,955,2664,1047,88,728,1859,363,39,401,805,59,10,158,223,6565,2642,7087,16293
40701,0,10,1063,1075,37,110,642,788,563,364,619,1553,1085,359,558,2000,1473,372,751,2600,2088,344,915,3345,2766,198,752,3713,1518,61,409,1993,350,13,201,571,9885,1844,5906,17633,0,30,1033,1060,62,175,500,737,785,417,535,1734,1300,380,619,2293,1604,402,922,2927,2305,351,1050,3707,2669,166,1172,4006,1089,38,871,1999,199,7,526,729,10006,1966,7224,19198,0,36,2094,2136,97,285,1137,1519,1344,790,1152,3290,2378,735,1177,4296,3081,775,1677,5532,4390,695,1971,7053,5430,367,1919,7717,2607,101,1282,3995,555,20,727,1303,19888,3814,13133,36833
40702,3,29,1772,1803,44,263,1178,1487,1060,741,1214,3013,1959,493,951,3405,2436,485,1208,4130,2473,336,1102,3911,2031,151,688,2871,1053,19,358,1430,293,10,170,469,11354,2517,8644,22519,0,64,1596,1665,105,414,799,1321,1433,720,972,3129,2204,498,810,3515,2494,466,1062,4015,2527,303,976,3810,1824,101,939,2855,790,18,861,1667,123,4,501,625,11491,2584,8521,22599,8,93,3369,3465,145,675,1979,2806,2491,1458,2186,6136,4167,986,1765,6917,4928,950,2272,8144,5002,634,2082,7720,3852,250,1627,5730,1842,37,1214,3097,414,7,675,1095,22851,5094,17168,45113
40703,3,25,1892,1924,64,279,1241,1585,1040,694,1450,3180,1683,507,1053,3249,2293,527,1439,4259,2782,373,1365,4513,2568,192,1012,3769,1350,60,491,1902,323,14,240,575,12107,2668,10180,24962,4,71,1707,1784,135,383,980,1501,1353,701,1151,3206,1942,528,952,3423,2568,532,1261,4362,2766,314,1217,4299,2318,163,1156,3636,1012,40,1004,2051,146,10,643,792,12240,2750,10066,25055,8,97,3598,3702,201,662,2220,3084,2391,1393,2598,6387,3622,1039,2010,6674,4862,1057,2698,8621,5552,687,2580,8810,4885,355,2166,7410,2361,101,1488,3951,465,23,880,1372,24352,5414,20249,50015
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
50101,0,12,1306,1320,19,127,627,770,653,616,829,2095,1756,559,568,2880,1722,439,654,2814,1709,277,575,2558,1620,120,417,2164,766,29,210,1005,192,11,121,320,8439,2192,5299,15925,0,28,1180,1204,48,207,532,791,1121,725,694,2540,2050,598,746,3390,1836,424,839,3098,1809,240,811,2865,1467,89,653,2207,550,28,588,1166,84,8,326,417,8966,2345,6361,17669,5,39,2479,2522,68,332,1155,1555,1773,1345,1520,4633,3809,1153,1313,6273,3558,863,1494,5910,3515,515,1390,5422,3092,210,1071,4368,1318,61,797,2173,277,13,444,736,17405,4530,11661,33597
50102,0,46,3066,3110,82,423,1797,2309,1735,1249,1968,4954,3256,830,1339,5427,3772,777,1444,5986,3637,512,1287,5436,2927,195,863,3983,1319,41,429,1794,331,6,172,514,17056,4081,12376,33506,4,85,2787,2873,190,650,1383,2220,2568,1402,1766,5738,3792,881,1485,6164,4092,816,1694,6602,3739,447,1615,5808,2536,154,1371,4060,932,30,1131,2095,143,8,567,718,17997,4478,13799,36275,4,133,5845,5979,270,1077,3182,4530,4300,2653,3734,10694,7044,1718,2830,11588,7858,1591,3138,12589,7379,960,2905,11241,5458,349,2233,8039,2250,73,1557,3887,472,13,746,1226,35051,8556,26175,69778
50103,0,4,605,612,18,67,261,342,249,188,310,746,577,191,243,1016,768,231,380,1381,1014,157,437,1613,907,100,353,1360,416,24,145,588,77,3,45,128,4032,978,2777,7787,0,16,482,495,29,107,190,327,387,195,253,839,699,210,252,1157,921,230,406,1559,1058,167,428,1656,774,77,363,1218,273,14,250,535,29,0,145,173,4174,1014,2772,7956,0,18,1083,1110,47,172,451,670,634,385,565,1582,1278,399,497,2173,1691,462,785,2945,2072,325,867,3271,1688,179,719,2583,690,36,391,1122,103,3,191,299,8208,1990,5549,15745
50201,0,42,2656,2703,80,381,1774,2237,1397,1082,1565,4037,2510,727,1199,4435,3092,693,1328,5111,3188,425,1259,4879,3568,303,1093,4968,2207,110,614,2931,489,9,289,785,16536,3770,11779,32086,4,99,2563,2666,161,594,1460,2210,2047,1220,1590,4863,3086,810,1415,5316,3418,748,1737,5902,3537,443,1746,5723,3406,247,1629,5283,1622,83,1455,3162,225,9,729,964,17500,4254,14333,36089,3,148,5218,5365,235,972,3230,4443,3440,2304,3157,8901,5596,1535,2613,9753,6509,1435,3069,11015,6725,873,3005,10604,6977,551,2726,10246,3837,191,2071,6097,711,17,1018,1748,34037,8027,26115,68174
50301,0,3,2179,2178,9,103,2155,2269,681,495,1680,2854,2223,317,536,3076,3168,299,595,4066,2638,284,607,3536,2132,136,455,2719,1115,58,295,1467,359,8,178,541,12325,1712,8665,22701,0,4,2098,2106,25,151,1727,1900,1042,561,1336,2946,2732,316,615,3668,3481,337,880,4696,2565,230,996,3792,1869,92,994,2954,847,29,918,1791,165,3,758,926,12729,1724,10323,24776,0,6,4273,4283,31,250,3881,4165,1724,1058,3020,5803,4957,632,1152,6738,6648,632,1473,8755,5202,515,1606,7327,3997,232,1450,5675,1966,91,1205,3263,524,11,929,1465,25050,3439,18988,47476
50302,3,21,1627,1645,91,401,2511,2999,2542,2621,5121,10285,3610,1054,1996,6661,2926,693,1638,5253,2526,462,1475,4466,1710,203,1006,2916,772,45,456,1277,225,12,214,446,14401,5509,16048,35955,3,36,1696,1735,182,626,2649,3458,3324,2719,4337,10377,3808,907,1922,6648,3031,606,1682,5321,2399,376,1691,4468,1371,118,1347,2842,561,22,1038,1623,99,3,656,759,14776,5418,17025,37218,7,57,3320,3388,274,1030,5158,6458,5867,5337,9456,20659,7421,1962,3920,13304,5949,1296,3319,10571,4924,839,3170,8927,3074,323,2354,5756,1335,71,1500,2904,322,13,867,1200,29178,10930,33070,73172
50401,0,22,1908,1933,57,208,2102,2358,1965,1376,2884,6229,3049,763,1545,5358,2696,526,1541,4761,2415,328,1269,4007,1958,145,836,2949,1088,38,449,1572,270,3,191,464,13501,3408,12728,29633,4,31,1802,1832,162,355,1679,2202,2695,1464,2360,6524,3246,752,1488,5482,2636,513,1548,4698,2428,259,1646,4332,1718,126,1324,3164,759,21,1086,1868,121,8,595,720,13775,3518,13526,30819,3,48,3710,3765,220,556,3779,4561,4664,2844,5240,12746,6295,1509,3037,10839,5333,1035,3092,9466,4845,589,2912,8343,3679,273,2160,6111,1850,53,1535,3440,392,7,786,1186,27278,6926,26254,60455
50402,0,10,1308,1312,16,96,916,1032,576,376,814,1767,1178,346,485,2010,1732,364,605,2705,1673,243,555,2479,1432,105,381,1917,604,30,200,835,137,7,78,228,7348,1588,5340,14273,0,12,1179,1188,49,142,699,890,817,460,598,1871,1479,395,504,2375,1911,399,705,3014,1736,217,652,2603,1251,92,630,1975,441,17,449,907,38,6,250,294,7722,1733,5660,15120,0,16,2485,2500,63,238,1616,1916,1392,830,1411,3638,2660,745,990,4385,3649,762,1313,5721,3409,461,1210,5081,2676,198,1008,3890,1046,49,646,1743,176,15,327,524,15071,3318,11008,29394
50403,3,21,4172,4197,151,537,3249,3940,3472,1875,3317,8662,4969,1092,1863,7923,5004,929,1766,7705,3876,455,1358,5694,2438,202,787,3426,1096,48,379,1520,227,6,142,368,21233,5168,17029,43432,7,78,3765,3844,384,835,2758,3978,4729,2015,2679,9425,5435,1187,2179,8804,5101,857,2350,8301,3546,449,2041,6033,2076,132,1402,3612,739,26,867,1635,94,4,421,524,22114,5582,18457,46152,4,98,7930,8043,537,1372,6009,7913,8206,3884,5995,18089,10405,2276,4041,16727,10105,1784,4112,16006,7424,904,3401,11726,4513,339,2190,7039,1832,73,1244,3154,321,12,564,895,43350,10748,35490,89584
50501,0,23,5252,5276,51,294,4371,4715,2385,1690,3687,7767,6239,1122,1709,9066,7710,1010,1664,10378,7243,604,1385,9234,5220,260,845,6318,1763,57,457,2270,453,10,238,701,31057,5062,19609,55725,6,46,4858,4905,136,514,3591,4243,3471,1842,2557,7871,7342,1193,1697,10226,8337,1043,2237,11614,7200,526,2304,10035,4278,188,1870,6339,1294,44,1436,2767,217,4,790,1015,32277,5398,21336,59011,11,65,10107,10179,188,815,7963,8965,5856,3533,6241,15632,13576,2310,3406,19292,16045,2050,3902,21991,14444,1136,3689,19266,9500,447,2717,12655,3050,95,1890,5033,667,13,1033,1716,63337,10457,40949,114736
50502,0,25,4507,4534,137,445,4783,5368,4827,3461,7230,15513,7273,1623,3341,12242,6546,960,3207,10711,5510,653,2520,8684,4464,295,1599,6354,2941,82,967,3985,818,23,466,1306,32511,7563,28625,68701,14,61,4421,4495,416,797,4146,5362,6476,3770,5733,15977,7849,1496,3480,12826,6509,904,3770,11186,5406,559,3769,9734,4173,217,3256,7644,2136,56,2918,5110,355,6,1673,2035,33337,7864,33164,74364,17,85,8929,9028,553,1244,8933,10728,11303,7230,12964,31493,15126,3114,6820,25061,13058,1864,6977,21895,10915,1211,6293,18415,8633,513,4851,13996,5074,138,3879,9090,1175,28,2139,3341,65844,15430,61789,143069
50503,0,47,6436,6482,169,698,4980,5844,4952,2950,4602,12499,8202,1588,2524,12314,7863,1202,2232,11303,5218,526,1468,7213,3645,226,874,4749,1724,66,453,2243,330,16,173,516,32100,7316,23744,63160,6,107,6006,6115,462,1198,4034,5694,6934,3162,3904,14006,9008,1584,2861,13455,7771,1163,3150,12081,4919,465,2502,7886,3086,183,1962,5229,1253,39,1373,2662,131,14,522,666,33575,7901,26311,67783,5,150,12441,12600,632,1892,9012,11537,11888,6107,8507,26508,17209,3166,5394,25770,15637,2367,5384,23383,10132,995,3971,15097,6733,405,2841,9971,2978,97,1830,4905,464,29,691,1181,65674,15219,50060,130949
50601,0,23,2176,2199,97,349,1912,2354,2531,1232,2150,5909,3181,685,1241,5112,2589,536,1140,4265,2247,293,912,3452,1778,123,555,2454,745,35,296,1072,150,8,122,283,13323,3281,10497,27103,3,73,2088,2165,234,575,1575,2376,3424,1302,1784,6516,3192,684,1314,5188,2660,502,1358,4519,2312,282,1299,3889,1450,105,980,2531,515,13,627,1157,73,0,281,355,13861,3532,11306,28695,4,96,4267,4363,329,922,3486,4729,5957,2531,3934,12424,6375,1365,2555,10301,5255,1038,2494,8788,4558,571,2205,7336,3222,229,1536,4991,1261,52,923,2231,225,12,402,637,27184,6811,21801,55800
50602,0,19,1416,1434,73,315,2391,2776,2108,1481,3387,6977,2575,618,1527,4718,1804,462,1332,3600,1521,249,1208,2979,1084,122,714,1920,611,31,344,985,193,5,170,368,9961,3313,12482,25756,3,34,1291,1330,218,466,1787,2475,2765,1582,2476,6819,2636,614,1266,4512,1728,416,1359,3502,1462,230,1354,3043,940,82,973,1992,433,15,823,1278,91,4,474,563,10267,3450,11801,25522,4,55,2708,2768,291,784,4177,5252,4868,3066,5866,13802,5207,1232,2795,9231,3531,877,2689,7099,2979,480,2559,6017,2018,208,1686,3912,1047,46,1165,2263,275,6,648,933,20229,6766,24285,51282
50603,0,22,3120,3142,77,244,3898,4217,2313,881,3912,7111,3819,416,1414,5653,3619,346,1146,5110,3037,238,977,4255,2325,119,665,3114,1081,45,321,1444,294,7,217,518,16572,2319,15678,34567,5,30,2774,2813,213,354,2997,3568,3169,928,2675,6775,4125,417,1317,5854,3730,364,1360,5447,3054,225,1517,4800,1929,90,1287,3304,753,33,1111,1898,156,4,728,883,17131,2443,15764,35333,10,53,5892,5955,285,599,6897,7788,5480,1815,6593,13888,7941,832,2731,11504,7344,708,2508,10559,6089,464,2495,9058,4257,215,1947,6411,1834,74,1430,3339,454,8,945,1402,33699,4764,31437,69901
50604,0,29,3757,3791,119,331,3421,3868,3281,1230,4002,8512,5106,800,2051,7957,4379,635,1751,6762,3649,374,1310,5332,2712,149,827,3687,1239,31,412,1678,261,8,178,445,20753,3577,17703,42030,8,66,3399,3473,376,516,2612,3497,4591,1315,2803,8701,5289,840,1932,8055,4348,615,1906,6870,3524,306,1812,5646,2267,102,1511,3878,834,22,1135,1989,129,6,504,637,21353,3790,17610,42755,10,95,7159,7264,494,845,6030,7366,7872,2542,6800,17215,10397,1636,3981,16011,8725,1252,3657,13636,7176,681,3116,10978,4976,251,2338,7568,2071,56,1544,3671,387,9,681,1078,42107,7369,35309,84783
50605,0,15,1822,1837,40,178,1338,1556,1034,684,1282,3002,2138,441,778,3351,2284,389,869,3543,2075,252,604,2932,1881,131,395,2408,921,21,237,1181,185,5,103,293,10563,2118,7433,20108,3,26,1656,1687,84,270,1065,1420,1556,738,953,3251,2363,475,784,3623,2417,403,900,3722,2142,217,891,3248,1662,90,833,2582,669,17,711,1402,70,3,339,407,10969,2247,8133,21346,6,42,3482,3526,129,448,2403,2981,2590,1418,2237,6249,4497,919,1559,6975,4702,795,1768,7269,4215,467,1493,6184,3539,224,1225,4991,1588,44,954,2582,251,12,442,709,21532,4359,15569,41461
50606,0,14,777,788,56,150,556,758,834,488,549,1870,965,276,283,1530,1092,245,278,1612,817,118,193,1126,609,32,139,777,217,4,74,295,45,3,25,64,4633,1325,2865,8821,0,23,775,802,121,236,485,842,1096,527,435,2056,1103,283,349,1739,1099,243,319,1665,830,103,271,1201,474,22,164,658,163,3,111,281,14,0,46,64,4894,1452,2954,9303,0,33,1550,1584,171,382,1040,1599,1924,1016,986,3931,2069,558,638,3265,2193,485,594,3270,1645,223,465,2328,1078,54,304,1437,385,8,182,571,59,3,66,128,9527,2772,5821,18119
50607,0,4,1085,1084,15,121,1416,1559,867,654,1595,3108,1450,301,618,2376,1406,240,563,2202,1440,156,501,2102,1067,100,378,1543,437,13,175,626,141,0,111,257,6823,1589,6451,14859,0,18,1005,1027,64,207,1257,1527,1146,709,1236,3088,1558,263,641,2463,1554,230,743,2527,1463,161,881,2506,837,62,732,1627,323,7,521,855,76,0,373,453,7013,1653,7400,16068,0,17,2089,2111,81,326,2679,3087,2011,1363,2826,6198,3008,563,1265,4833,2954,463,1312,4732,2900,323,1386,4605,1904,158,1109,3172,760,18,703,1483,214,0,491,710,13833,3243,13847,30928
50701,3,19,2930,2949,60,339,2432,2829,2505,1567,2833,6912,4618,963,1598,7180,3999,638,1485,6118,3064,361,1066,4489,2167,143,668,2970,1101,30,354,1489,182,9,171,364,17703,4066,13532,35303,0,41,2818,2857,156,546,2231,2927,3671,1726,2300,7696,4881,951,1636,7472,4104,649,1734,6485,3031,310,1618,4957,1875,84,1179,3139,690,31,934,1648,96,7,493,595,18503,4335,14945,37778,3,58,5742,5804,217,877,4663,5756,6177,3295,5134,14604,9502,1911,3237,14655,8101,1280,3218,12599,6093,667,2686,9445,4038,230,1846,6111,1790,58,1286,3135,284,12,664,958,36206,8401,28475,73084
50702,0,3,791,789,8,72,698,785,425,596,1040,2059,1065,383,588,2037,1207,376,663,2250,1107,269,696,2069,868,112,422,1404,552,24,204,775,126,3,95,222,5346,1845,5201,12395,0,4,812,825,10,126,743,882,647,710,982,2338,1210,408,618,2237,1267,400,819,2489,1142,241,864,2251,809,82,700,1603,389,14,532,937,50,3,301,361,5539,1998,6380,13914,0,12,1601,1616,20,200,1446,1670,1069,1301,2017,4390,2274,793,1203,4275,2475,780,1488,4739,2249,509,1565,4322,1681,201,1130,3009,934,45,736,1712,175,6,396,579,10882,3842,11584,26307
50703,0,13,1054,1072,40,227,882,1147,1263,719,966,2949,1520,362,645,2532,1125,246,651,2017,875,131,432,1442,606,55,247,908,297,11,139,454,56,3,29,84,5779,1764,5050,12592,0,32,978,1013,115,359,790,1264,1721,735,942,3404,1536,358,671,2567,1099,225,688,2015,819,94,565,1477,524,43,383,953,197,7,270,471,27,0,106,137,6039,1865,5393,13295,0,48,2032,2080,156,587,1669,2409,2990,1452,1910,6351,3054,720,1315,5095,2223,473,1334,4034,1691,226,997,2919,1128,98,630,1858,491,20,412,923,81,3,141,226,11818,3628,10439,25890
