SA3_CODE_2016,M_SE_Europe_nfd_0_4,M_SE_Europe_nfd_5_14,M_SE_Europe_nfd_15_24,M_SE_Europe_nfd_25_44,M_SE_Europe_nfd_45_54,M_SE_Europe_nfd_55_64,M_SE_Europe_nfd_65_74,M_SE_Europe_nfd_75_84,M_SE_Europe_nfd_85ov,M_SE_Europe_nfd_Tot,M_Sri_Lanka_0_4,M_Sri_Lanka_5_14,M_Sri_Lanka_15_24,M_Sri_Lanka_25_44,M_Sri_Lanka_45_54,M_Sri_Lanka_55_64,M_Sri_Lanka_65_74,M_Sri_Lanka_75_84,M_Sri_Lanka_85ov,M_Sri_Lanka_Tot,M_Taiwan_0_4,M_Taiwan_5_14,M_Taiwan_15_24,M_Taiwan_25_44,M_Taiwan_45_54,M_Taiwan_55_64,M_Taiwan_65_74,M_Taiwan_75_84,M_Taiwan_85ov,M_Taiwan_Tot,M_Thailand_0_4,M_Thailand_5_14,M_Thailand_15_24,M_Thailand_25_44,M_Thailand_45_54,M_Thailand_55_64,M_Thailand_65_74,M_Thailand_75_84,M_Thailand_85ov,M_Thailand_Tot,M_FYROM_0_4,M_FYROM_5_14,M_FYROM_15_24,M_FYROM_25_44,M_FYROM_45_54,M_FYROM_55_64,M_FYROM_65_74,M_FYROM_75_84,M_FYROM_85ov,M_FYROM_Tot,M_Turkey_0_4,M_Turkey_5_14,M_Turkey_15_24,M_Turkey_25_44,M_Turkey_45_54,M_Turkey_55_64,M_Turkey_65_74,M_Turkey_75_84,M_Turkey_85ov,M_Turkey_Tot,M_USA_0_4,M_USA_5_14,M_USA_15_24,M_USA_25_44,M_USA_45_54,M_USA_55_64,M_USA_65_74,M_USA_75_84,M_USA_85ov,M_USA_Tot,M_Vietnam_0_4,M_Vietnam_5_14,M_Vietnam_15_24,M_Vietnam_25_44,M_Vietnam_45_54,M_Vietnam_55_64,M_Vietnam_65_74,M_Vietnam_75_84,M_Vietnam_85ov,M_Vietnam_Tot,M_Wales_0_4,M_Wales_5_14,M_Wales_15_24,M_Wales_25_44,M_Wales_45_54,M_Wales_55_64,M_Wales_65_74,M_Wales_75_84,M_Wales_85ov,M_Wales_Tot,M_Zimbabwe_0_4,M_Zimbabwe_5_14,M_Zimbabwe_15_24,M_Zimbabwe_25_44,M_Zimbabwe_45_54,M_Zimbabwe_55_64,M_Zimbabwe_65_74,M_Zimbabwe_75_84,M_Zimbabwe_85ov,M_Zimbabwe_Tot,M_Elsewhere_0_4,M_Elsewhere_5_14,M_Elsewhere_15_24,M_Elsewhere_25_44,M_Elsewhere_45_54,M_Elsewhere_55_64,M_Elsewhere_65_74,M_Elsewhere_75_84,M_Elsewhere_85ov,M_Elsewhere_Tot,M_COB_NS_0_4,M_COB_NS_5_14,M_COB_NS_15_24,M_COB_NS_25_44,M_COB_NS_45_54,M_COB_NS_55_64,M_COB_NS_65_74,M_COB_NS_75_84,M_COB_NS_85ov,M_COB_NS_Tot,M_Tot_0_4,M_Tot_5_14,M_Tot_15_24,M_Tot_25_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Afghanistan_0_4,F_Afghanistan_5_14,F_Afghanistan_15_24,F_Afghanistan_25_44,F_Afghanistan_45_54,F_Afghanistan_55_64,F_Afghanistan_65_74,F_Afghanistan_75_84,F_Afghanistan_85ov,F_Afghanistan_Tot,F_Australia_0_4,F_Australia_5_14,F_Australia_15_24,F_Australia_25_44,F_Australia_45_54,F_Australia_55_64,F_Australia_65_74,F_Australia_75_84,F_Australia_85ov,F_Australia_Tot,F_Bangladesh_0_4,F_Bangladesh_5_14,F_Bangladesh_15_24,F_Bangladesh_25_44,F_Bangladesh_45_54,F_Bangladesh_55_64,F_Bangladesh_65_74,F_Bangladesh_75_84,F_Bangladesh_85ov,F_Bangladesh_Tot,F_Bosnia_Herzegov_0_4,F_Bosnia_Herzegov_5_14,F_Bosnia_Herzegov_15_24,F_Bosnia_Herzegov_25_44,F_Bosnia_Herzegov_45_54,F_Bosnia_Herzegov_55_64,F_Bosnia_Herzegov_65_74,F_Bosnia_Herzegov_75_84,F_Bosnia_Herzegov_85ov,F_Bosnia_Herzegov_Tot,F_Cambodia_0_4,F_Cambodia_5_14,F_Cambodia_15_24,F_Cambodia_25_44,F_Cambodia_45_54,F_Cambodia_55_64,F_Cambodia_65_74,F_Cambodia_75_84,F_Cambodia_85ov,F_Cambodia_Tot,F_Canada_0_4,F_Canada_5_14,F_Canada_15_24,F_Canada_25_44,F_Canada_45_54,F_Canada_55_64,F_Canada_65_74,F_Canada_75_84,F_Canada_85ov,F_Canada_Tot,F_Chile_0_4,F_Chile_5_14,F_Chile_15_24,F_Chile_25_44,F_Chile_45_54,F_Chile_55_64,F_Chile_65_74,F_Chile_75_84,F_Chile_85ov,F_Chile_Tot
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,0,0,0,3,10,13,10,15,3,56,0,0,0,6,0,3,0,0,0,19,0,0,0,4,0,0,0,0,0,5,0,3,16,16,0,0,0,0,0,39,0,0,3,33,89,116,143,26,7,423,0,0,0,24,32,12,11,3,0,85,3,4,13,22,16,14,17,0,0,96,0,0,0,17,14,5,3,3,3,50,0,0,0,10,24,40,21,16,4,112,0,0,0,4,9,0,3,0,0,16,0,23,17,123,159,220,197,124,66,925,108,251,270,599,404,419,357,215,90,2703,2831,6022,5802,10056,5794,5750,4565,2318,785,43931,0,0,0,0,0,0,0,0,0,0,2475,5320,5011,8928,4492,4150,2885,1499,749,35513,0,0,0,0,0,0,0,0,0,6,0,0,0,3,14,9,8,7,3,45,0,3,0,7,5,0,0,0,0,19,0,4,5,25,7,8,3,3,0,67,0,0,3,14,25,11,32,7,3,104
10704,0,0,3,17,24,28,29,46,10,155,0,6,37,54,14,11,4,4,0,129,0,0,10,19,3,3,0,0,0,42,3,19,44,70,12,3,0,3,0,151,0,0,4,37,98,118,144,93,16,509,0,3,5,40,83,22,27,24,0,208,3,15,40,70,39,30,24,4,3,238,7,10,79,83,43,52,27,7,4,319,0,3,0,12,40,37,20,21,10,143,0,3,7,18,5,6,3,0,0,44,45,118,200,511,223,184,156,132,55,1632,156,252,469,960,489,489,458,286,119,3680,3736,7599,9972,16900,8194,7244,5472,3211,1222,63552,0,0,3,4,3,0,6,0,0,19,3235,6402,7378,12031,5740,5140,3454,2144,1279,46807,0,0,10,21,0,0,0,0,0,35,0,3,3,33,11,20,8,13,3,100,0,0,0,7,0,3,0,0,0,7,4,12,17,75,31,25,8,0,3,174,0,0,4,26,35,22,42,20,4,154
10801,0,0,0,0,0,0,0,4,0,3,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,3,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,3,0,0,18,0,0,0,0,0,0,0,0,0,3,0,3,0,19,18,19,41,30,7,140,34,98,95,204,182,217,251,182,76,1341,665,1583,1327,2370,1892,2434,2799,1608,580,15252,0,0,0,0,0,0,0,0,0,0,613,1424,1145,2165,1589,2087,2107,1276,647,13053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,3,0,0,0,0,15,0,0,0,0,0,0,4,0,0,7
10802,0,0,0,0,0,3,3,3,0,6,0,0,0,3,0,0,0,0,0,10,0,0,3,12,0,0,0,0,0,13,3,7,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,10,16,4,0,43,0,0,0,3,3,0,0,0,0,7,0,0,0,0,5,0,9,3,0,23,0,0,0,0,0,0,0,0,0,3,0,0,3,31,21,38,53,25,9,183,71,187,193,365,339,423,372,231,98,2292,1239,2873,2503,4298,3013,3962,3611,1767,607,23882,0,0,0,0,0,0,0,0,0,0,1112,2556,2063,3686,2506,3200,2624,1371,725,19850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,4,0,0,26,0,0,0,0,3,0,0,0,0,6
10803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,9,3,4,0,0,0,21,11,20,10,61,28,29,7,18,3,192,0,0,0,0,0,0,0,0,0,0,11,15,15,34,19,23,16,8,4,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10804,0,0,0,3,4,3,7,0,0,21,0,0,0,3,5,3,11,0,0,25,0,0,0,0,0,0,0,0,0,3,3,0,9,4,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,11,0,19,8,34,12,13,25,13,4,128,0,0,0,12,0,3,0,0,0,15,0,0,0,6,6,9,8,4,6,40,0,0,0,9,8,11,6,3,0,29,5,16,11,70,47,61,69,54,25,361,106,201,226,481,369,411,530,356,133,2819,1943,4764,3809,7018,4786,5311,5683,3251,1145,37704,0,0,0,0,0,0,0,0,0,0,1776,4208,3361,6408,4258,4735,4444,2696,1342,33229,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,25,12,19,8,8,3,79,0,0,0,5,3,3,4,0,0,15
10805,0,0,0,0,0,0,6,3,0,6,0,0,0,0,3,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,10,14,6,16,8,4,58,0,0,0,3,0,0,0,0,0,8,0,0,0,4,7,5,5,3,0,19,0,0,5,3,3,3,0,0,0,15,3,4,6,26,24,34,48,28,7,183,75,140,164,340,300,414,410,206,114,2174,1402,3234,2677,4434,3320,4217,4220,2077,687,26263,0,0,0,0,0,0,0,0,0,0,1177,2884,2371,4263,2964,3604,3180,1723,743,22903,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,3,7,7,10,6,3,0,30,0,0,0,0,3,3,0,0,0,9
10901,0,0,0,0,5,0,6,5,0,15,3,3,0,27,5,8,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,6,5,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,8,15,5,6,7,3,0,50,0,4,4,3,3,0,0,0,0,19,0,0,0,8,3,9,11,0,0,25,0,0,0,10,3,0,0,0,0,12,3,18,15,134,71,54,60,40,19,418,92,227,275,540,300,322,279,182,92,2305,2004,4015,3881,7083,3845,3821,2980,1534,594,29757,0,0,0,3,0,0,0,0,0,3,1733,3521,3465,6053,3323,3281,2424,1372,723,25899,3,3,3,32,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,7,6,3,0,0,0,20,0,0,0,0,0,0,4,0,0,6
10902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,4,3,3,0,36,31,77,74,151,134,144,118,68,11,815,407,826,718,1288,928,999,772,408,91,6438,0,0,0,0,0,0,0,0,0,0,307,702,554,1072,710,726,528,289,112,4992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0
10903,0,0,0,0,0,0,3,0,0,4,0,3,0,12,4,0,3,0,0,25,0,0,5,28,0,0,0,0,0,34,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,3,0,0,0,22,0,0,0,3,3,0,0,0,0,8,0,0,0,6,0,0,5,3,0,14,0,0,0,4,3,0,0,0,0,5,3,10,9,21,8,11,26,18,5,101,91,173,188,391,260,367,399,232,92,2190,1183,2498,2102,3887,2496,3266,3158,1706,580,20862,0,0,0,0,0,0,0,0,0,0,1003,2270,1734,3397,2168,2575,2280,1378,609,17406,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
11001,0,0,0,0,0,0,0,0,0,0,0,3,4,9,4,3,3,0,0,31,0,0,0,10,0,0,0,0,0,15,0,3,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,8,20,12,10,11,4,0,85,0,0,0,17,0,0,0,0,0,24,0,3,0,3,5,0,3,0,0,15,0,0,0,4,4,0,0,0,0,8,15,32,38,135,38,29,29,16,0,322,61,123,251,322,219,209,191,107,42,1525,1057,2330,2968,3866,2308,2325,1914,909,288,17957,0,0,0,0,0,0,0,0,0,0,919,2079,2565,3113,1930,1953,1491,904,425,15371,0,3,0,21,3,3,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,6,3,3,0,0,38,0,0,0,3,0,0,0,0,0,7
11002,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,6,9,25,12,13,6,4,0,76,0,0,0,6,0,0,0,0,0,9,0,0,0,0,0,0,3,7,0,11,0,0,0,0,0,6,3,0,0,8,0,16,4,18,10,19,22,11,3,100,71,178,188,355,249,363,342,204,62,2023,1078,2443,2060,3615,2357,2904,2674,1430,351,18905,0,0,0,0,0,0,0,0,0,0,1008,2161,1668,3112,2022,2316,2044,1180,512,16024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,11,0,0,0,0,0,0,0,0,0,3
11003,0,0,0,0,0,0,6,0,0,5,0,0,0,4,4,0,0,0,0,12,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,6,3,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,8,0,4,0,0,0,13,0,0,3,17,11,5,14,7,0,64,107,195,165,366,242,263,193,109,29,1667,968,1830,1493,2989,1796,1765,1274,613,140,12868,0,0,0,0,0,0,0,0,0,0,869,1586,1174,2562,1365,1263,911,535,179,10438,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0
11004,0,0,0,0,0,0,0,3,0,7,0,3,0,17,4,3,0,0,0,33,0,0,15,59,0,0,0,0,0,76,3,0,9,3,3,0,0,0,0,14,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,0,0,0,0,5,0,3,10,15,13,6,12,4,3,67,0,3,13,15,3,3,0,0,0,38,0,0,0,3,3,0,6,5,0,19,0,0,0,8,6,4,0,0,0,15,4,21,8,39,20,21,21,16,4,146,170,339,357,821,491,533,463,269,91,3535,2783,5613,4710,9189,4979,5166,4123,2276,690,39531,0,0,0,0,0,0,0,0,0,0,2347,4876,3976,8019,4406,4422,3558,2153,1007,34774,0,0,0,11,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,10,3,3,3,0,39,0,0,0,0,0,0,0,0,0,6
11101,0,0,0,0,3,9,8,5,0,36,0,3,0,23,9,11,7,5,0,49,0,0,0,3,0,0,0,0,0,5,6,9,9,16,0,4,0,0,0,46,0,0,0,4,15,20,36,20,7,100,0,0,0,3,5,4,0,0,0,8,5,19,5,32,30,22,14,9,0,139,0,0,3,10,18,0,3,0,0,31,0,0,4,16,25,18,15,12,4,102,0,0,0,9,3,8,0,0,0,21,3,23,36,123,75,71,96,61,25,515,99,203,252,593,422,390,382,238,98,2677,3677,7669,7302,13504,7903,7638,6222,3388,1201,58500,0,0,0,0,0,0,0,0,0,0,3283,6735,6264,12146,6971,6800,5457,3352,1560,52560,0,0,0,9,0,0,0,0,0,14,0,0,0,3,4,0,0,3,0,13,0,0,0,6,4,0,0,0,0,16,0,4,10,39,17,13,8,0,0,92,0,0,0,7,7,8,5,0,0,30
11102,0,0,0,0,0,7,4,0,0,15,0,4,0,4,8,6,3,3,0,27,0,0,0,0,0,0,0,0,0,0,0,7,4,22,3,0,0,0,0,29,0,0,0,0,0,6,5,3,0,15,0,0,0,0,0,0,0,0,0,3,3,13,9,21,15,11,14,3,0,88,0,3,0,6,0,3,0,0,0,17,0,0,0,4,6,7,8,4,3,37,0,0,3,6,0,4,4,0,0,28,3,18,24,78,65,50,64,40,24,372,55,120,165,401,244,277,273,176,92,1798,2367,4614,4555,8273,4664,4853,4302,2227,873,36735,0,0,0,0,0,0,0,0,0,0,2132,4208,3903,7496,4021,4213,3419,1934,1054,32366,3,3,0,13,0,0,0,0,0,21,0,0,0,3,3,4,0,0,0,8,0,0,0,10,3,3,0,0,0,17,0,3,0,12,11,11,7,5,0,48,0,0,0,3,3,3,6,0,0,21
11103,0,0,0,4,15,19,17,17,14,85,3,14,11,50,17,8,3,5,0,119,0,3,13,39,0,0,0,0,0,56,4,14,26,34,8,3,0,0,0,83,0,0,3,17,54,111,92,66,13,362,0,0,0,11,7,5,0,0,0,28,15,29,48,112,46,32,15,6,0,295,8,16,32,68,20,19,5,0,3,173,0,7,3,18,19,14,12,9,5,90,0,6,27,38,7,8,0,0,0,80,29,129,209,557,164,141,120,66,27,1435,150,266,458,1177,616,560,434,274,127,4054,5079,9327,11825,22949,10264,9429,6847,3639,1443,80798,20,24,31,38,6,0,0,0,0,118,4294,7928,9740,18022,8492,7891,5643,3449,2194,67648,3,8,5,46,7,0,0,0,0,73,0,0,3,21,17,19,22,9,0,83,0,3,4,7,8,3,3,0,0,28,3,20,22,93,24,13,11,0,0,181,0,0,9,20,8,3,3,0,0,46
11201,0,0,0,0,0,3,0,0,0,6,0,0,0,9,4,6,3,0,0,24,0,4,0,5,3,0,0,0,0,7,0,13,14,4,4,0,0,0,0,35,0,0,0,3,0,0,0,0,0,6,0,0,0,7,4,0,0,0,0,12,3,15,22,47,29,31,58,4,3,222,0,3,0,7,4,0,0,0,0,19,0,0,3,12,7,10,10,4,3,45,0,3,0,9,6,6,6,0,0,27,4,30,28,217,90,104,86,29,11,595,142,362,326,884,620,686,500,239,135,3900,1945,4714,3689,8016,5307,6140,4835,2207,961,37820,0,0,0,0,0,0,0,0,0,0,1715,3849,2975,6442,4246,4910,3433,2013,1174,30753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,6,3,3,10,58,28,16,16,3,0,138,0,0,0,12,3,8,5,3,0,30
11202,0,0,0,0,0,3,4,0,0,8,0,0,0,3,0,0,0,0,0,11,0,0,0,8,0,0,0,0,0,8,0,3,3,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,27,16,18,23,6,3,112,0,3,0,10,3,3,0,0,0,23,0,0,0,0,8,3,6,3,0,21,0,0,7,9,6,4,5,0,0,29,3,23,26,63,40,64,46,27,4,304,113,296,366,608,485,571,399,212,75,3132,1916,4631,4170,6900,4753,5503,3916,1881,653,34334,0,0,0,0,0,0,0,0,0,0,1720,3973,3552,6237,3982,4267,2941,1765,958,29387,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,3,4,25,9,14,14,0,0,68,0,0,0,3,0,0,0,0,0,3
11203,0,0,0,0,4,3,11,10,4,28,0,0,0,3,0,3,6,0,0,15,0,0,0,10,0,0,0,0,0,11,3,6,12,9,0,3,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,18,12,25,33,29,33,7,3,159,0,3,3,3,3,0,0,0,0,9,0,3,0,12,5,17,23,11,5,79,0,0,3,11,7,8,8,0,0,33,6,18,18,146,76,49,80,63,29,478,141,312,276,717,489,628,555,356,183,3663,2503,5372,4581,8818,5615,6374,5898,3491,1453,44109,0,0,0,0,0,0,0,0,0,0,2110,4666,3803,7409,4691,5354,4211,2660,1421,36331,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,7,10,53,21,23,8,3,3,116,0,0,0,7,3,3,0,0,0,16
11301,0,0,0,0,0,0,0,0,0,0,0,4,4,12,10,0,0,0,0,29,0,0,14,49,0,0,0,0,0,69,0,5,7,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,3,0,5,17,12,3,3,0,0,53,0,3,3,8,4,3,4,0,0,27,0,0,0,3,0,0,0,0,0,9,0,0,0,0,3,0,4,3,0,10,0,3,3,8,12,3,0,0,0,30,0,13,37,106,69,55,26,26,3,338,141,282,279,609,360,383,295,181,61,2583,1633,3398,3095,5778,3201,3114,2117,1329,434,24100,0,6,3,9,0,0,0,0,0,26,1411,2825,2345,4110,2429,2208,1504,989,483,18309,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,15,0,0,0,3,0,3,0,0,0,9
11302,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,11,0,0,0,9,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,4,0,0,3,0,0,0,3,0,3,0,0,0,3,3,4,3,18,11,15,15,14,7,86,26,58,57,141,107,136,99,76,40,735,406,913,737,1582,1016,1076,906,503,159,7301,0,0,0,0,0,0,0,0,0,0,381,805,599,1201,737,836,686,356,186,5783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3
11303,0,0,0,0,0,3,3,8,3,13,3,13,10,61,11,3,0,0,0,101,0,0,12,47,3,0,0,0,0,59,0,4,4,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,5,0,6,5,10,15,9,9,3,0,59,0,0,3,32,7,3,0,0,0,48,0,0,0,3,0,0,10,0,0,16,0,6,7,9,7,4,3,0,0,38,4,40,55,163,49,51,32,20,16,426,149,333,416,788,481,518,437,283,75,3484,3123,6439,6392,11263,5742,5764,4419,2345,833,46322,0,3,9,14,0,3,0,0,0,25,2629,5588,5442,9232,4893,4859,3676,2402,1191,39914,4,6,4,27,3,0,0,0,0,41,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,3,15,11,4,3,0,0,42,0,3,0,5,0,4,3,0,0,12
11401,0,0,0,0,0,6,8,8,3,25,0,0,0,11,0,0,3,0,0,21,0,0,3,3,0,0,0,0,0,3,0,8,5,18,3,0,0,0,0,39,0,0,0,0,4,6,7,4,0,17,0,0,0,0,0,0,3,0,0,8,0,20,10,21,18,28,32,7,4,148,3,0,4,22,8,3,0,0,0,50,0,0,0,10,9,17,27,14,4,74,0,0,3,8,3,0,0,0,0,18,3,18,8,72,67,100,166,105,29,576,135,319,379,780,537,638,668,420,177,4053,2635,5742,5167,9695,5930,7362,7423,3946,1302,49202,0,0,0,0,0,0,0,0,0,0,2326,4981,4245,7958,4809,6054,5162,2847,1279,39665,0,0,0,7,0,0,0,0,0,13,0,0,0,0,4,4,0,5,0,13,0,0,0,3,0,0,3,0,0,9,0,0,3,20,15,19,16,3,0,76,0,0,0,0,3,13,8,4,3,34
11402,0,0,0,0,3,0,4,3,0,11,0,0,0,0,3,3,0,3,0,10,0,0,3,6,7,0,3,3,0,21,0,3,3,4,3,3,0,0,0,21,0,0,0,3,3,3,4,0,0,14,0,0,0,0,0,0,0,0,0,6,0,6,9,13,14,15,25,9,0,87,0,4,3,6,7,0,0,0,0,17,0,0,0,0,0,11,9,0,0,29,0,0,0,4,3,3,4,0,0,14,3,10,13,39,41,60,81,44,16,306,61,177,123,332,256,223,263,153,54,1651,1227,3046,2433,4344,3024,3100,3312,1849,541,22878,0,0,0,0,0,0,0,0,0,0,1064,2709,2154,3702,2583,2527,2533,1355,631,19254,0,0,0,7,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,7,0,12,13,16,6,12,0,64,0,0,0,5,4,0,0,0,0,15
11501,0,0,0,5,16,18,13,11,0,64,0,56,89,308,329,317,147,55,12,1320,3,4,31,120,30,37,28,5,0,264,5,13,25,45,7,16,3,0,0,112,0,0,0,3,7,3,3,0,0,17,0,0,3,25,56,24,11,7,0,113,14,66,127,91,45,33,22,3,3,409,0,8,12,96,71,65,19,3,0,272,0,5,4,9,9,14,8,7,0,62,0,3,9,28,37,19,7,0,0,98,31,155,201,498,345,341,229,109,31,1947,94,205,208,504,319,251,225,154,64,2027,4228,10699,10066,16787,9987,8617,6179,2748,1015,70323,0,0,5,61,37,32,17,4,3,155,3760,8331,6960,8337,4762,4072,3291,1690,1116,42313,0,0,6,60,37,28,6,0,0,142,0,0,0,20,16,7,0,4,3,49,0,0,4,25,15,9,0,0,0,55,0,10,31,55,17,17,12,4,7,142,0,0,3,22,28,28,24,9,3,117
