SA3_CODE_2016,P_Greece_0_4,P_Greece_5_14,P_Greece_15_24,P_Greece_25_44,P_Greece_45_54,P_Greece_55_64,P_Greece_65_74,P_Greece_75_84,P_Greece_85ov,P_Greece_Tot,P_Hong_Kong_0_4,P_Hong_Kong_5_14,P_Hong_Kong_15_24,P_Hong_Kong_25_44,P_Hong_Kong_45_54,P_Hong_Kong_55_64,P_Hong_Kong_65_74,P_Hong_Kong_75_84,P_Hong_Kong_85ov,P_Hong_Kong_Tot,P_India_0_4,P_India_5_14,P_India_15_24,P_India_25_44,P_India_45_54,P_India_55_64,P_India_65_74,P_India_75_84,P_India_85ov,P_India_Tot,P_Indonesia_0_4,P_Indonesia_5_14,P_Indonesia_15_24,P_Indonesia_25_44,P_Indonesia_45_54,P_Indonesia_55_64,P_Indonesia_65_74,P_Indonesia_75_84,P_Indonesia_85ov,P_Indonesia_Tot,P_Iran_0_4,P_Iran_5_14,P_Iran_15_24,P_Iran_25_44,P_Iran_45_54,P_Iran_55_64,P_Iran_65_74,P_Iran_75_84,P_Iran_85ov,P_Iran_Tot,P_Iraq_0_4,P_Iraq_5_14,P_Iraq_15_24,P_Iraq_25_44,P_Iraq_45_54,P_Iraq_55_64,P_Iraq_65_74,P_Iraq_75_84,P_Iraq_85ov,P_Iraq_Tot,P_Ireland_0_4,P_Ireland_5_14,P_Ireland_15_24,P_Ireland_25_44,P_Ireland_45_54,P_Ireland_55_64,P_Ireland_65_74,P_Ireland_75_84,P_Ireland_85ov,P_Ireland_Tot,P_Italy_0_4,P_Italy_5_14,P_Italy_15_24,P_Italy_25_44,P_Italy_45_54,P_Italy_55_64,P_Italy_65_74,P_Italy_75_84,P_Italy_85ov,P_Italy_Tot,P_Japan_0_4,P_Japan_5_14,P_Japan_15_24,P_Japan_25_44,P_Japan_45_54,P_Japan_55_64,P_Japan_65_74,P_Japan_75_84,P_Japan_85ov,P_Japan_Tot,P_Korea_South_0_4,P_Korea_South_5_14,P_Korea_South_15_24,P_Korea_South_25_44,P_Korea_South_45_54,P_Korea_South_55_64,P_Korea_South_65_74,P_Korea_South_75_84,P_Korea_South_85ov,P_Korea_South_Tot,P_Lebanon_0_4,P_Lebanon_5_14,P_Lebanon_15_24,P_Lebanon_25_44,P_Lebanon_45_54,P_Lebanon_55_64,P_Lebanon_65_74,P_Lebanon_75_84,P_Lebanon_85ov,P_Lebanon_Tot,P_Malaysia_0_4,P_Malaysia_5_14,P_Malaysia_15_24,P_Malaysia_25_44,P_Malaysia_45_54,P_Malaysia_55_64,P_Malaysia_65_74,P_Malaysia_75_84,P_Malaysia_85ov,P_Malaysia_Tot,P_Malta_0_4,P_Malta_5_14,P_Malta_15_24,P_Malta_25_44,P_Malta_45_54,P_Malta_55_64,P_Malta_65_74,P_Malta_75_84,P_Malta_85ov,P_Malta_Tot,P_Mauritius_0_4,P_Mauritius_5_14,P_Mauritius_15_24,P_Mauritius_25_44,P_Mauritius_45_54,P_Mauritius_55_64,P_Mauritius_65_74,P_Mauritius_75_84,P_Mauritius_85ov,P_Mauritius_Tot,P_Myanmar_0_4,P_Myanmar_5_14,P_Myanmar_15_24,P_Myanmar_25_44,P_Myanmar_45_54,P_Myanmar_55_64,P_Myanmar_65_74,P_Myanmar_75_84,P_Myanmar_85ov,P_Myanmar_Tot,P_Nepal_0_4,P_Nepal_5_14,P_Nepal_15_24,P_Nepal_25_44,P_Nepal_45_54,P_Nepal_55_64,P_Nepal_65_74,P_Nepal_75_84,P_Nepal_85ov,P_Nepal_Tot,P_Netherlands_0_4,P_Netherlands_5_14,P_Netherlands_15_24,P_Netherlands_25_44,P_Netherlands_45_54,P_Netherlands_55_64,P_Netherlands_65_74,P_Netherlands_75_84,P_Netherlands_85ov,P_Netherlands_Tot,P_New_Zealand_0_4,P_New_Zealand_5_14,P_New_Zealand_15_24,P_New_Zealand_25_44,P_New_Zealand_45_54,P_New_Zealand_55_64,P_New_Zealand_65_74,P_New_Zealand_75_84,P_New_Zealand_85ov,P_New_Zealand_Tot,P_Nthern_Ireland_0_4,P_Nthern_Ireland_5_14,P_Nthern_Ireland_15_24,P_Nthern_Ireland_25_44,P_Nthern_Ireland_45_54,P_Nthern_Ireland_55_64,P_Nthern_Ireland_65_74,P_Nthern_Ireland_75_84,P_Nthern_Ireland_85ov,P_Nthern_Ireland_Tot,P_Pakistan_0_4,P_Pakistan_5_14,P_Pakistan_15_24,P_Pakistan_25_44,P_Pakistan_45_54,P_Pakistan_55_64,P_Pakistan_65_74,P_Pakistan_75_84,P_Pakistan_85ov,P_Pakistan_Tot
40403,0,10,21,45,72,192,401,529,145,1423,3,3,115,77,14,10,10,5,0,237,98,216,247,1909,127,57,38,15,13,2713,17,29,18,86,10,3,0,0,0,166,3,5,28,120,39,10,8,4,0,219,0,4,9,41,22,15,3,0,0,93,0,10,8,41,16,18,14,15,9,130,0,9,10,56,65,136,292,425,194,1183,0,3,17,46,8,4,3,4,0,96,3,11,42,87,21,5,4,0,0,178,0,3,3,22,8,15,11,7,3,70,5,11,102,213,54,35,19,12,0,453,0,0,0,3,6,14,38,21,17,95,0,0,0,4,0,0,0,3,0,12,0,0,9,12,0,0,0,0,0,17,5,19,84,314,3,4,0,0,0,432,0,0,0,15,12,21,44,20,9,124,3,30,33,169,88,55,30,14,0,427,0,5,0,12,12,8,14,11,0,52,17,39,51,173,16,8,0,0,0,302
40501,0,0,0,0,0,4,3,0,0,4,0,0,0,3,0,0,0,0,0,10,0,0,6,8,0,4,5,0,0,31,0,0,0,5,0,0,3,0,0,8,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,9,8,8,0,45,0,0,3,0,3,11,19,5,5,48,0,0,0,10,3,0,0,0,0,12,0,3,3,4,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,6,0,0,3,11,3,3,0,0,0,27,0,0,0,0,3,6,7,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,5,7,37,53,20,3,124,4,4,23,68,60,43,20,12,4,243,0,3,0,4,3,12,8,7,0,32,0,0,0,0,0,0,0,0,0,0
40502,0,0,0,0,0,7,0,3,0,10,0,0,0,0,0,0,0,0,0,3,0,0,3,19,3,3,4,4,0,42,0,0,0,3,3,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,4,3,0,3,0,20,0,0,0,4,0,11,7,0,0,22,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,13,0,0,0,0,0,6,5,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,24,43,11,0,97,0,3,6,28,27,36,33,0,0,146,0,0,0,0,0,3,4,0,0,11,0,0,0,0,0,0,0,0,0,3
40503,0,0,0,3,3,9,12,14,4,38,0,0,3,0,0,0,0,0,0,0,0,3,4,31,3,3,0,0,0,47,0,0,0,7,3,0,0,0,0,9,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,11,4,0,24,0,0,0,0,3,13,35,54,21,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,10,0,0,0,0,0,0,4,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,20,44,37,8,114,0,4,4,49,29,22,29,9,3,154,0,0,0,0,0,0,0,0,0,8,0,6,0,19,0,0,0,0,0,30
40504,0,0,0,3,0,4,6,9,0,22,0,0,0,0,0,0,0,0,0,0,0,3,0,33,3,3,3,3,3,55,0,7,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,8,7,0,24,0,0,0,3,0,3,28,12,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,0,0,0,13,0,0,0,0,0,3,10,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,43,18,3,100,0,0,8,25,21,36,29,10,0,128,0,0,0,3,5,3,10,4,0,22,0,4,0,8,0,0,0,0,0,9
40601,0,0,0,3,4,9,29,22,15,78,0,0,0,4,0,0,0,0,0,4,8,18,0,122,8,15,3,3,3,176,0,3,3,20,3,0,0,0,0,26,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,14,13,14,11,12,0,58,0,0,0,3,4,11,41,34,12,106,0,0,0,7,3,0,0,0,0,15,0,0,0,19,5,0,3,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,19,9,5,3,3,0,40,0,0,0,0,0,11,11,6,0,28,0,0,0,0,0,0,3,0,0,4,0,0,0,5,0,3,0,0,0,13,0,0,0,3,0,0,0,0,0,3,0,0,0,3,20,51,91,33,21,213,0,22,32,108,90,72,51,7,0,387,0,0,0,4,8,22,14,11,0,72,0,0,0,4,0,0,0,0,0,4
40602,0,0,0,0,3,6,34,21,0,62,0,0,0,3,0,3,0,0,0,7,5,21,3,108,6,0,11,0,0,156,0,0,0,8,3,3,0,0,0,11,0,0,0,5,4,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,3,5,0,15,0,0,0,4,6,10,17,22,7,69,0,3,0,4,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,9,0,0,0,10,3,10,29,6,0,60,4,14,22,85,51,57,16,3,0,248,0,0,0,0,3,6,6,3,0,25,4,3,0,18,7,0,0,0,0,28
40701,0,0,3,0,3,8,10,3,0,28,0,3,7,8,0,0,0,0,0,16,3,3,5,33,9,15,11,15,3,98,0,4,0,12,3,6,3,6,0,27,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,3,10,16,11,26,19,3,99,0,0,3,6,9,24,45,23,12,125,0,0,0,9,8,3,4,0,0,27,0,0,3,3,0,0,0,0,0,8,0,3,0,4,0,0,0,0,0,9,0,3,0,9,8,15,4,3,0,50,0,0,0,0,3,13,14,6,0,28,0,0,0,0,0,3,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,15,25,94,177,52,21,384,0,19,11,106,86,116,88,34,5,472,0,0,0,0,4,12,23,20,3,70,0,0,0,0,0,0,0,0,0,0
40702,0,0,0,0,0,5,17,16,5,41,0,3,0,18,3,0,0,0,0,29,7,11,10,68,17,3,6,3,0,135,0,0,0,12,3,3,3,3,0,24,0,3,3,6,3,0,0,0,0,15,0,0,0,0,0,3,0,0,0,5,0,0,0,23,0,3,5,3,4,41,0,0,4,3,16,44,50,109,42,277,4,3,0,8,0,0,0,0,0,14,0,4,10,24,0,3,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,3,16,6,5,7,0,0,46,0,0,0,0,0,0,5,0,0,6,0,5,0,0,0,0,0,0,0,7,0,13,30,104,24,15,14,5,0,197,0,3,0,3,0,0,0,0,0,5,0,3,0,16,14,67,155,54,20,330,7,54,48,235,129,116,55,19,9,666,0,0,6,0,5,5,5,3,0,25,5,18,6,37,5,0,0,0,0,73
40703,0,0,0,13,22,59,99,138,45,365,0,0,17,22,3,3,0,3,0,50,11,41,26,286,76,63,43,8,3,550,0,0,4,7,4,0,3,0,0,19,0,3,0,9,0,0,0,0,0,13,0,0,0,6,3,0,0,0,0,7,0,5,0,15,3,10,6,6,3,52,0,3,16,22,18,40,61,115,38,315,0,0,0,10,4,3,0,0,0,21,0,0,12,34,0,0,3,0,0,48,0,0,0,10,4,8,4,3,0,29,0,3,4,37,4,6,0,3,0,64,0,0,0,0,0,4,5,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,14,0,0,0,4,0,0,0,0,0,4,0,0,4,15,14,61,125,46,30,296,10,41,69,132,136,77,64,21,0,547,0,0,4,0,3,5,10,4,3,30,0,7,3,13,0,0,0,0,0,29
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49999,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,12,0,0,13,18,0,0,0,0,0,31,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,15,0,0,6,8,0,3,3,0,0,16,0,0,0,3,0,0,0,0,0,3,0,0,3,5,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,3,0,0,14,0,0,3,14,11,19,11,3,0,59,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,12
50101,0,0,0,0,0,3,0,3,0,8,0,0,4,22,4,8,0,3,0,35,3,0,9,78,13,15,23,21,4,165,7,8,11,47,11,3,3,3,3,96,0,0,0,3,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,8,0,16,8,73,26,25,40,17,6,209,0,9,13,63,14,7,20,18,11,149,3,0,5,36,8,0,0,0,0,54,3,0,9,49,3,3,0,0,0,74,0,0,0,0,0,0,0,0,0,4,0,3,3,16,17,11,7,6,0,53,0,0,0,0,0,3,5,0,0,9,0,0,0,5,3,0,0,0,0,16,0,0,0,5,7,0,0,3,0,16,0,0,0,6,0,0,0,0,0,6,0,7,8,34,18,43,62,23,8,206,9,79,76,487,279,243,110,38,11,1338,0,3,3,18,21,13,24,7,6,87,0,0,3,6,0,0,0,0,0,14
50102,0,0,0,0,0,4,9,4,0,23,0,4,6,27,5,3,3,0,0,49,17,46,18,328,39,43,32,19,12,544,4,14,16,57,14,11,6,3,0,120,0,4,4,39,7,0,0,0,0,56,0,6,7,19,5,3,0,3,0,46,3,43,29,158,53,56,36,19,7,390,0,0,4,19,21,64,199,207,96,617,0,8,5,34,15,3,0,0,0,69,0,10,51,150,3,0,0,0,0,212,0,0,0,5,11,10,3,3,0,33,0,5,8,57,27,40,21,10,0,176,0,0,0,0,0,9,3,3,0,17,0,3,6,9,10,6,9,3,4,48,0,3,8,19,4,4,3,0,3,47,0,7,3,25,0,0,0,0,0,40,0,5,3,42,50,59,164,42,27,396,38,309,327,1002,663,519,217,71,6,3156,0,0,12,27,26,25,29,7,5,132,9,9,3,46,3,0,4,3,0,77
50103,0,0,0,0,0,4,7,10,0,25,0,0,0,5,3,3,0,0,0,13,0,3,0,14,4,6,7,8,0,42,0,0,0,6,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,6,10,10,3,0,50,0,0,8,16,0,24,50,48,27,174,0,0,3,9,0,0,0,0,0,13,0,0,0,8,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,5,6,16,0,0,0,30,0,0,0,0,0,0,4,0,0,3,0,0,0,3,3,0,0,0,0,8,0,0,0,0,5,5,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,24,41,17,9,108,4,15,22,109,139,129,66,14,3,503,0,0,0,3,3,5,3,3,3,18,0,0,0,3,0,0,0,0,0,4
50201,0,0,0,3,3,7,7,5,0,25,0,10,6,11,14,12,9,4,0,59,11,52,38,297,59,49,56,37,12,604,6,14,20,77,24,18,15,6,4,185,3,13,3,64,6,0,0,0,0,103,0,0,0,3,0,0,0,0,0,4,4,71,39,152,65,61,73,33,9,505,0,7,11,11,29,33,111,55,12,260,0,5,3,23,10,0,4,3,3,50,4,9,5,60,12,8,0,0,0,97,0,0,0,0,0,0,0,0,0,3,0,15,21,45,58,37,29,17,0,222,0,0,0,0,0,10,16,7,0,34,0,3,0,19,14,8,12,7,0,68,0,0,3,10,16,14,7,9,6,60,0,6,4,23,3,0,0,0,0,41,0,10,14,40,41,84,197,96,47,528,38,357,397,1137,657,592,339,104,19,3642,0,6,4,24,27,16,27,26,13,149,3,14,0,41,0,3,3,0,0,63
50301,0,3,0,3,6,12,13,20,13,74,14,62,95,96,43,44,29,16,5,406,11,32,84,262,122,73,70,31,10,694,8,27,55,138,32,35,20,21,6,356,0,4,7,69,30,24,12,10,10,158,6,13,3,32,10,0,0,0,0,54,3,22,24,153,87,81,39,33,8,459,0,20,26,80,34,41,63,61,26,354,8,32,29,106,40,29,9,7,0,261,3,8,14,55,13,7,3,0,0,110,0,0,0,3,5,3,3,0,0,18,5,56,195,296,185,175,176,92,24,1209,0,0,0,0,3,5,3,0,0,16,0,0,7,9,9,13,11,3,3,59,0,0,6,14,15,17,7,11,6,69,0,0,3,29,3,0,0,0,0,42,7,41,20,53,49,31,55,19,16,297,8,52,76,294,215,213,110,39,16,1023,0,0,0,20,37,17,26,7,9,120,0,11,22,45,13,3,3,0,0,96
50302,0,3,0,18,18,23,66,101,63,291,3,23,111,293,49,43,20,9,4,564,99,147,203,1541,145,106,104,63,32,2444,8,25,94,271,46,28,25,9,8,512,7,22,24,360,46,33,23,9,7,527,0,0,4,30,21,9,8,3,0,73,12,38,50,1008,108,100,88,63,48,1509,6,18,67,424,80,118,305,438,256,1700,29,46,47,495,80,37,13,3,0,750,12,38,162,723,61,21,7,0,0,1027,3,0,0,16,12,0,0,5,0,39,19,52,216,752,193,197,148,59,18,1655,0,0,0,3,3,5,8,5,4,25,0,5,15,112,28,27,11,12,9,221,0,4,5,53,40,58,31,27,13,240,8,11,108,227,9,3,0,0,0,364,4,11,18,97,31,46,66,36,24,331,5,51,158,893,412,356,182,56,5,2133,0,3,17,101,30,15,14,12,0,193,16,14,33,132,19,7,6,3,0,225
50401,0,17,8,10,12,26,70,61,16,229,0,4,60,177,29,38,26,5,0,344,73,160,231,1387,243,262,276,140,59,2830,0,14,35,177,54,18,18,11,0,335,0,14,31,126,31,22,17,3,0,249,0,15,12,47,35,12,3,3,0,122,3,27,36,625,67,61,65,22,6,922,3,20,39,159,106,220,462,409,164,1581,0,8,19,133,25,9,12,3,0,201,0,5,24,162,20,9,0,0,0,227,0,0,3,24,10,6,10,3,0,54,4,21,77,421,148,195,147,74,20,1109,0,0,0,3,6,8,34,22,4,79,0,8,20,111,58,35,33,22,4,296,0,3,27,72,103,119,74,46,21,465,3,14,43,127,3,4,0,0,0,196,0,9,4,46,32,35,91,54,37,299,16,123,233,848,407,375,153,35,10,2184,0,0,9,65,22,23,26,15,7,173,18,39,55,210,15,14,10,0,0,356
50402,0,0,0,0,0,8,5,0,0,18,0,0,6,6,5,5,0,0,0,28,3,11,9,101,43,40,42,26,8,285,3,4,5,11,3,4,8,3,0,46,0,0,0,3,0,0,3,0,0,10,0,0,4,4,0,0,0,0,0,13,3,7,4,57,26,41,27,14,0,177,0,0,0,10,16,60,100,61,25,270,0,3,0,12,8,0,0,4,0,34,0,0,3,14,0,0,0,0,0,16,0,0,0,0,3,0,0,3,0,7,0,8,7,32,27,34,11,11,0,122,0,0,0,0,0,3,8,0,0,17,0,0,0,4,0,6,3,0,0,25,0,0,0,4,10,4,6,8,3,34,0,0,0,4,0,0,0,0,0,9,0,3,5,26,36,37,93,39,10,253,4,64,114,395,292,266,114,29,5,1285,0,0,0,9,16,14,18,16,0,63,0,0,4,3,0,7,3,0,0,19
50403,0,0,0,12,15,10,16,13,4,72,0,16,15,112,29,33,10,0,0,223,64,248,325,2378,405,316,244,104,36,4121,8,30,45,154,40,35,13,4,0,323,3,23,60,117,36,17,15,6,0,277,3,34,64,262,83,47,10,3,0,501,10,34,27,288,79,56,47,23,9,584,3,12,19,58,78,158,200,158,95,775,3,13,12,70,22,10,6,4,0,143,3,8,9,78,12,3,0,0,0,112,0,0,9,29,10,9,6,0,0,58,8,66,80,321,209,201,120,26,15,1043,0,0,3,6,9,33,20,13,3,86,0,33,57,206,86,70,40,9,6,510,3,21,63,286,144,133,85,37,16,793,0,8,16,70,8,0,0,0,0,107,0,10,9,36,32,48,125,73,16,345,63,494,641,1907,1020,686,261,64,7,5144,0,3,0,35,30,31,37,14,0,153,4,22,32,85,26,18,6,3,0,195
50501,0,3,3,5,20,31,41,28,7,134,0,4,31,79,50,63,22,9,0,264,20,47,105,403,211,179,204,84,48,1294,7,23,47,129,55,33,37,3,6,340,8,22,19,172,49,27,35,6,4,343,0,3,9,7,7,0,3,0,0,36,18,271,161,887,352,323,172,97,24,2319,0,13,15,80,92,153,253,143,51,793,3,26,23,92,55,17,16,11,3,245,0,14,24,70,14,12,0,3,0,145,0,3,3,15,6,17,8,3,0,54,6,26,101,200,143,223,166,52,18,940,0,0,3,6,7,20,13,9,0,51,0,3,16,47,33,56,33,10,4,208,0,0,5,25,55,64,56,37,9,250,4,0,5,21,0,0,0,0,0,28,0,24,20,66,74,105,203,96,38,626,28,291,354,1534,940,829,313,86,20,4398,0,22,7,112,68,61,95,38,12,420,4,6,22,42,10,10,8,0,0,96
50502,0,13,0,33,44,104,201,316,108,824,7,38,80,342,81,80,41,17,3,693,111,311,733,3297,420,330,299,170,69,5728,7,43,85,315,83,48,42,13,14,649,12,77,99,524,155,90,37,16,10,1013,5,72,140,347,151,61,17,8,4,796,16,65,121,1821,168,137,156,82,20,2590,10,57,79,468,243,475,1086,992,447,3853,7,45,39,308,107,31,22,7,3,572,3,14,45,313,33,19,8,5,0,433,0,6,8,30,11,25,7,0,0,102,34,134,210,937,307,366,261,122,24,2396,0,0,0,0,3,20,25,20,7,73,3,17,37,209,46,78,51,29,11,485,10,43,133,516,211,184,129,82,37,1344,3,9,44,182,8,3,0,0,0,247,3,17,11,97,41,59,168,110,59,576,48,289,461,2154,702,693,323,91,24,4786,3,5,17,132,39,40,44,37,12,323,31,58,123,462,36,23,3,7,0,739
50503,0,0,3,15,20,22,42,28,5,140,0,18,31,157,40,29,12,7,3,304,34,198,252,1712,407,243,236,97,33,3209,12,27,66,196,60,30,8,7,3,399,3,27,44,178,67,37,15,8,0,382,3,33,67,177,93,36,9,0,0,411,6,225,140,661,200,135,112,62,12,1554,3,13,16,119,111,158,252,176,108,963,0,18,14,91,26,3,10,0,0,164,0,10,23,111,31,10,3,3,0,183,0,3,3,23,15,23,8,3,0,84,20,73,148,451,198,202,97,37,8,1223,0,0,0,10,8,30,26,20,4,95,5,26,52,182,88,87,61,25,12,528,6,68,150,453,261,187,113,72,15,1313,0,0,7,52,3,0,0,0,0,67,0,18,17,69,42,84,152,85,41,496,105,740,886,2850,1207,835,321,99,26,7072,0,33,34,161,98,55,58,30,0,472,9,34,49,143,31,10,13,0,0,286
50601,0,0,0,0,0,3,0,3,0,6,3,4,5,62,15,6,4,0,0,101,60,277,230,2128,232,166,110,47,17,3260,7,25,38,260,57,28,11,7,3,430,0,9,6,58,10,12,3,0,0,99,0,7,14,44,6,7,3,0,0,85,6,26,13,113,36,42,61,23,4,319,0,3,3,21,18,62,102,69,19,301,0,7,9,35,9,8,5,0,0,68,3,17,8,84,8,11,0,0,0,126,0,3,3,6,10,3,5,3,0,35,7,78,103,512,129,104,63,24,4,1025,0,0,4,4,0,14,10,3,0,41,0,9,9,98,18,8,14,0,5,165,0,15,42,170,74,67,24,27,0,424,0,3,5,51,3,0,0,0,0,62,3,11,8,72,55,86,188,105,38,554,45,264,351,1041,542,389,139,55,14,2846,0,3,3,23,23,33,17,11,6,123,9,25,22,128,8,13,3,0,0,210
50602,0,0,0,0,5,7,8,15,4,51,3,4,92,239,33,25,5,6,0,414,70,139,318,1368,170,144,119,97,45,2461,9,43,89,345,66,44,21,3,3,625,3,11,26,225,18,10,5,3,0,312,7,11,23,70,25,15,0,3,0,151,9,10,43,707,39,53,32,32,12,931,3,8,12,123,44,69,170,231,87,740,6,8,9,122,35,6,5,4,0,193,9,20,92,593,39,19,6,0,3,783,0,7,0,40,8,13,14,9,0,87,4,23,197,657,140,136,81,35,12,1302,0,0,0,6,3,10,14,3,0,36,4,16,42,166,22,21,16,8,4,301,0,0,17,112,74,89,58,41,30,421,0,11,121,317,18,0,0,0,0,469,0,0,9,34,14,27,66,23,25,198,23,130,271,933,444,338,149,35,11,2323,0,0,10,54,21,23,17,5,0,128,29,77,80,321,18,25,11,0,0,564
50603,0,0,0,7,3,6,4,7,3,33,6,23,183,328,60,80,36,20,0,744,84,466,967,2645,730,325,239,135,56,5641,21,128,344,736,201,108,80,32,4,1645,3,29,32,225,41,25,25,8,3,395,16,56,29,119,40,12,5,3,0,290,9,60,21,196,48,49,57,32,23,487,0,10,8,62,25,98,191,173,101,667,3,17,26,107,32,16,11,6,0,225,24,87,163,587,155,57,18,9,0,1102,3,3,6,30,23,21,11,9,0,103,34,346,1216,1762,792,716,490,170,45,5567,0,0,0,0,0,11,10,6,0,34,9,34,86,178,55,24,14,12,7,412,3,12,51,173,100,122,71,50,23,597,6,16,79,223,22,10,0,0,0,354,0,0,15,29,26,38,109,69,42,336,20,244,225,596,367,289,156,51,17,1964,0,3,6,20,20,39,36,8,4,149,36,80,147,428,49,30,5,6,0,776
50604,0,0,0,5,0,3,10,4,3,25,4,11,48,194,41,24,16,5,0,346,102,479,632,3200,607,384,336,143,40,5905,20,145,164,771,215,117,69,13,12,1517,4,39,58,142,30,22,5,3,0,316,7,18,57,213,95,34,12,0,3,438,0,32,17,157,57,50,75,51,11,446,0,0,9,38,52,111,160,146,48,559,3,3,9,62,25,7,6,0,0,125,21,34,42,294,51,17,10,3,0,467,0,7,9,64,35,26,12,0,0,153,39,228,468,1433,556,528,280,100,17,3650,0,0,0,0,11,20,11,3,0,43,3,38,43,201,40,49,21,8,0,404,4,66,206,564,278,217,141,66,26,1557,0,9,24,130,13,9,0,0,0,181,3,8,3,29,23,58,176,100,53,452,53,470,513,1399,751,514,192,60,20,3971,0,4,4,22,18,31,47,24,7,161,25,149,120,489,76,32,14,3,0,904
