SED_CODE_2016,Canada_Before_1946,Canada_1946_1955,Canada_1956_1965,Canada_1966_1975,Canada_1976_1985,Canada_1986_1995,Canada_1996_2005,Canada_2006_2010,Canada_2011,Canada_2012,Canada_2013,Canada_2014,Canada_2015,Canada_2016,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1946,China_exc_SARs_Taiwan_46_55,China_exc_SARs_Taiwan_56_65,China_exc_SARs_Taiwan_66_75,China_exc_SARs_Taiwan_76_85,China_exc_SARs_Taiwan_86_95,China_exc_SARs_Taiwan_96_05,China_exc_SARs_Taiwan_06_10,China_exc_SARs_Taiwan_2011,China_exc_SARs_Taiwan_2012,China_exc_SARs_Taiwan_2013,China_exc_SARs_Taiwan_2014,China_exc_SARs_Taiwan_2015,China_exc_SARs_Taiwan_2016,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1946,Croatia_1946_1955,Croatia_1956_1965,Croatia_1966_1975,Croatia_1976_1985,Croatia_1986_1995,Croatia_1996_2005,Croatia_2006_2010,Croatia_2011,Croatia_2012,Croatia_2013,Croatia_2014,Croatia_2015,Croatia_2016,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1946,Egypt_1946_1955,Egypt_1956_1965,Egypt_1966_1975,Egypt_1976_1985,Egypt_1986_1995,Egypt_1996_2005,Egypt_2006_2010,Egypt_2011,Egypt_2012,Egypt_2013,Egypt_2014,Egypt_2015,Egypt_2016,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1946,Fiji_1946_1955,Fiji_1956_1965,Fiji_1966_1975,Fiji_1976_1985,Fiji_1986_1995,Fiji_1996_2005,Fiji_2006_2010,Fiji_2011,Fiji_2012,Fiji_2013,Fiji_2014,Fiji_2015,Fiji_2016,Fiji_Yr_arrival_NS,Fiji_Tot,Germany_Before_1946,Germany_1946_1955,Germany_1956_1965,Germany_1966_1975,Germany_1976_1985,Germany_1986_1995,Germany_1996_2005,Germany_2006_2010,Germany_2011,Germany_2012,Germany_2013,Germany_2014,Germany_2015,Germany_2016,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1946,Greece_1946_1955,Greece_1956_1965,Greece_1966_1975,Greece_1976_1985,Greece_1986_1995,Greece_1996_2005,Greece_2006_2010,Greece_2011,Greece_2012,Greece_2013,Greece_2014,Greece_2015,Greece_2016,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1946,Hng_Kng_SAR_China_1946_1955,Hng_Kng_SAR_China_1956_1965,Hng_Kng_SAR_China_1966_1975,Hng_Kng_SAR_China_1976_1985,Hng_Kng_SAR_China_1986_1995,Hng_Kng_SAR_China_1996_2005,Hng_Kng_SAR_China_2006_2010,Hong_Kong_SAR_China_2011,Hong_Kong_SAR_China_2012,Hong_Kong_SAR_China_2013,Hong_Kong_SAR_China_2014,Hong_Kong_SAR_China_2015,Hong_Kong_SAR_China_2016,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1946,India_1946_1955,India_1956_1965,India_1966_1975,India_1976_1985,India_1986_1995,India_1996_2005,India_2006_2010,India_2011,India_2012,India_2013,India_2014,India_2015,India_2016,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1946,Indonesia_1946_1955,Indonesia_1956_1965,Indonesia_1966_1975,Indonesia_1976_1985,Indonesia_1986_1995,Indonesia_1996_2005,Indonesia_2006_2010,Indonesia_2011,Indonesia_2012,Indonesia_2013,Indonesia_2014,Indonesia_2015,Indonesia_2016,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1946,Iran_1946_1955,Iran_1956_1965,Iran_1966_1975,Iran_1976_1985,Iran_1986_1995,Iran_1996_2005,Iran_2006_2010,Iran_2011,Iran_2012,Iran_2013,Iran_2014,Iran_2015,Iran_2016,Iran_Yr_arrival_NS,Iran_Tot,Iraq_Before_1946,Iraq_1946_1955,Iraq_1956_1965,Iraq_1966_1975,Iraq_1976_1985,Iraq_1986_1995,Iraq_1996_2005,Iraq_2006_2010,Iraq_2011,Iraq_2012,Iraq_2013,Iraq_2014,Iraq_2015,Iraq_2016,Iraq_Yr_arrival_NS,Iraq_Tot,Ireland_Before_1946,Ireland_1946_1955,Ireland_1956_1965,Ireland_1966_1975,Ireland_1976_1985,Ireland_1986_1995,Ireland_1996_2005,Ireland_2006_2010
SED10024,0,0,6,41,35,46,72,32,9,4,14,7,3,0,9,276,10,41,55,46,145,874,1322,907,165,205,222,249,285,147,211,4888,0,0,29,28,3,8,5,3,0,0,0,0,0,0,6,90,0,19,75,34,8,10,5,3,0,0,0,0,3,0,0,167,0,5,12,13,19,15,19,8,9,0,0,0,0,0,0,115,16,63,58,49,34,34,91,52,6,10,10,10,4,9,14,461,0,21,34,14,0,3,5,0,0,0,0,0,0,0,3,84,0,8,46,96,302,702,275,114,15,31,25,23,55,21,40,1757,0,13,22,94,106,184,218,96,8,12,33,28,43,24,19,897,0,10,15,33,41,70,97,24,9,7,8,7,4,0,9,314,0,0,16,62,145,158,93,97,27,28,14,14,19,5,14,685,0,0,4,4,6,3,4,0,0,0,0,0,0,0,0,20,0,5,18,37,23,63,51,62
SED10025,0,0,0,10,13,17,24,24,6,5,6,7,6,3,3,131,3,16,52,48,128,818,1507,1779,408,490,539,594,531,214,313,7438,0,0,46,66,10,15,9,3,0,4,3,0,0,0,4,162,0,31,54,87,32,60,19,11,12,3,3,3,10,10,11,359,0,4,10,17,35,54,29,6,3,3,6,4,0,0,5,175,0,55,26,24,26,23,33,32,7,5,5,12,3,3,7,257,3,64,334,138,19,3,3,6,0,4,4,0,7,0,18,607,0,4,22,59,194,332,196,83,23,27,22,25,20,10,23,1035,0,3,3,91,76,171,276,267,63,88,72,120,115,82,39,1474,0,4,6,16,48,30,110,52,9,13,8,21,10,6,9,330,0,0,0,3,21,60,32,64,38,33,21,18,26,4,4,323,0,0,0,8,9,9,6,17,0,0,0,0,0,0,0,52,0,4,17,34,28,87,97,87
SED10026,0,0,0,4,10,4,5,11,3,3,0,3,3,0,0,44,0,3,5,0,11,23,22,63,11,7,18,8,3,3,18,204,0,0,5,9,0,3,3,0,0,0,0,0,0,0,0,16,0,0,0,0,0,3,4,3,11,6,0,0,0,0,4,41,0,0,0,4,7,10,12,20,6,3,0,0,0,0,0,64,0,50,28,24,5,7,3,8,0,4,0,4,3,0,4,147,0,8,19,12,0,0,0,0,0,0,0,0,0,0,5,46,0,3,0,4,3,5,7,0,0,0,0,0,0,0,0,30,0,3,3,16,5,4,40,171,18,38,38,32,34,14,20,429,0,0,7,0,0,3,5,9,3,0,0,3,0,0,4,32,0,0,0,0,0,0,0,3,0,4,7,3,0,4,0,33,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,12,0,3,4,16,0,7,11,16
SED10027,0,0,6,10,6,10,17,6,3,0,3,0,3,5,0,68,3,3,30,22,80,704,792,638,108,83,102,123,89,61,92,2924,0,0,34,59,5,12,8,4,0,0,0,0,0,0,8,124,0,34,41,124,59,194,107,112,28,21,21,23,20,8,17,806,0,0,6,22,44,156,68,38,4,3,5,6,8,0,7,367,0,94,44,17,14,12,20,9,0,0,4,0,4,0,3,230,0,60,315,271,50,46,19,3,14,3,3,7,0,0,35,836,0,0,4,16,94,274,102,46,7,4,13,15,0,4,13,600,0,8,7,48,49,200,297,262,24,22,17,38,38,24,14,1044,0,3,0,20,54,86,199,73,13,13,15,7,5,3,16,511,0,0,0,0,7,15,23,14,3,9,8,0,3,0,0,84,0,0,0,3,9,27,95,31,9,14,15,11,3,0,4,210,4,6,12,33,7,25,26,11
SED10028,0,0,7,26,21,24,32,12,0,4,4,0,0,0,8,133,9,24,46,35,173,1473,2537,1846,371,397,495,551,588,295,369,9194,0,6,16,28,0,6,5,0,0,0,0,0,0,0,3,77,0,7,17,57,5,35,19,0,3,7,0,0,3,3,9,165,4,0,3,16,45,75,68,17,3,3,3,3,3,0,3,259,9,56,46,25,17,15,32,23,4,0,5,3,0,3,11,240,0,9,31,19,5,5,8,0,0,3,0,0,0,0,8,88,5,4,19,69,359,1555,645,154,32,56,34,40,45,22,37,3068,4,14,13,92,157,796,1129,635,118,121,137,191,245,160,94,3899,3,8,8,20,79,107,177,55,13,13,8,5,10,5,11,525,0,3,0,22,83,144,119,107,46,43,38,20,26,3,7,667,0,0,0,5,10,10,4,9,0,0,3,4,6,0,0,61,0,3,14,25,24,47,33,29
SED10029,0,0,0,3,0,4,6,9,0,0,0,0,3,0,3,22,0,7,51,18,259,558,473,370,43,57,52,53,48,20,77,2080,0,3,85,241,6,63,88,0,5,0,0,0,0,0,18,526,0,12,22,39,16,38,22,27,4,0,10,3,9,7,9,211,0,0,0,16,65,207,143,83,12,14,16,11,10,9,27,594,0,76,48,35,20,9,22,3,0,0,0,3,0,0,6,225,0,15,56,44,19,4,21,6,0,3,3,3,0,0,11,182,0,0,5,5,44,95,26,11,0,0,3,4,3,0,8,206,0,3,3,28,12,44,58,143,10,15,20,30,23,10,11,409,0,0,0,14,45,60,44,40,5,4,3,0,0,0,8,224,0,0,0,23,51,112,168,118,73,101,201,23,25,11,25,933,0,3,13,234,192,895,2517,2123,581,508,1208,742,493,535,200,10246,0,0,9,26,6,8,3,0
SED10030,0,0,9,19,20,24,35,34,3,7,3,0,6,3,5,157,7,16,26,8,25,77,151,159,30,30,18,36,19,14,30,643,0,3,17,24,3,7,5,3,0,0,0,0,0,0,3,63,0,14,25,30,5,3,4,10,0,6,0,0,0,3,3,109,0,7,0,13,19,40,27,11,0,3,0,0,0,3,13,136,0,58,44,38,27,16,39,29,7,9,8,3,0,0,10,287,0,13,49,26,4,0,0,0,0,0,0,0,0,0,5,107,0,0,3,9,15,30,13,6,0,3,0,3,0,0,8,96,0,12,8,35,21,16,47,164,35,40,39,39,33,22,16,535,3,7,8,7,9,8,34,19,3,3,7,0,11,0,3,120,0,0,0,5,3,6,10,8,6,0,0,0,0,6,0,48,0,0,0,3,0,0,7,3,0,0,0,0,0,0,0,17,4,8,15,57,27,39,45,44
SED10031,0,0,11,21,11,15,21,18,0,0,0,0,8,0,3,114,0,3,5,0,3,20,28,35,4,3,12,25,39,41,27,249,0,0,19,36,0,7,0,0,0,0,0,0,0,0,7,68,0,9,6,9,0,3,0,0,0,0,0,4,0,0,4,41,0,3,3,8,6,18,11,7,0,4,3,0,0,0,3,68,0,97,64,52,16,33,23,7,0,0,0,3,3,0,15,317,0,7,25,13,7,0,3,4,0,0,0,3,0,0,0,65,0,0,3,7,9,7,3,0,0,0,3,4,11,9,7,64,0,0,6,27,7,8,15,63,5,13,13,18,29,11,4,218,0,8,0,0,3,3,17,6,5,3,0,0,0,0,3,50,0,0,0,0,0,0,0,12,0,0,0,0,4,0,8,31,0,0,0,7,0,0,7,0,0,0,0,3,0,0,8,20,0,3,13,35,8,21,4,21
SED10032,0,0,0,3,3,5,10,11,3,0,0,3,4,4,0,53,0,4,50,16,132,875,1153,1122,150,163,177,181,148,61,155,4400,0,9,63,192,12,50,30,0,0,3,0,0,0,0,13,371,0,6,12,74,18,58,68,56,9,3,12,10,17,10,14,369,0,0,3,19,88,300,246,123,13,22,11,17,10,5,20,883,0,44,28,17,5,9,5,15,0,0,0,0,3,0,7,130,0,22,129,103,27,10,7,0,0,0,0,4,0,0,20,317,0,0,5,20,69,167,70,45,3,6,9,4,15,3,11,434,0,3,5,90,49,254,1092,2436,294,418,531,850,787,589,217,7619,0,0,0,10,33,48,107,66,11,6,6,9,11,4,15,329,0,0,0,9,15,99,233,211,123,240,587,62,40,10,46,1680,0,0,0,14,20,96,489,268,68,86,166,59,35,56,33,1403,0,5,4,45,15,13,4,3
SED10033,0,3,3,16,12,4,17,5,0,9,0,0,0,0,0,80,0,6,3,7,12,58,81,56,4,12,7,8,12,9,10,292,0,3,16,61,4,3,0,0,0,0,0,0,0,0,9,96,0,6,6,12,0,3,7,0,0,0,0,0,0,0,0,33,0,5,4,13,18,20,16,4,4,0,0,0,0,0,4,85,3,101,71,62,27,13,26,5,0,0,5,9,8,0,7,335,4,15,42,33,0,8,0,0,0,0,0,0,0,0,0,100,5,3,5,6,5,13,13,0,0,0,0,0,0,3,3,47,0,3,8,44,12,29,23,17,0,5,0,5,3,0,7,156,0,5,8,3,5,3,12,13,0,3,0,0,0,0,0,54,0,0,0,9,8,21,5,3,0,5,0,0,0,0,0,56,0,0,0,3,0,3,9,0,0,0,0,0,0,0,0,20,3,4,13,47,23,56,23,14
SED10034,0,0,8,20,18,25,34,34,6,3,0,4,0,3,5,154,0,5,14,13,28,102,164,136,27,40,28,7,12,7,25,602,0,0,16,28,0,0,3,0,0,0,0,0,0,0,3,59,0,29,36,27,6,26,41,12,0,4,8,0,0,0,11,195,0,0,9,9,23,33,9,6,0,0,0,4,3,0,7,111,0,59,74,32,29,26,39,17,8,4,8,3,7,0,12,321,0,16,56,45,10,6,3,0,0,0,0,3,0,0,7,148,0,3,3,16,29,58,32,11,0,3,0,0,4,0,3,170,0,11,3,45,25,46,110,74,7,10,17,19,15,7,10,392,0,3,3,3,20,35,48,18,7,4,4,0,0,0,0,148,0,0,0,0,0,4,6,9,4,3,4,0,0,0,0,37,0,0,0,0,4,0,10,8,0,0,0,0,0,0,0,18,0,4,8,42,20,72,46,35
SED10035,0,0,3,15,27,33,45,65,11,17,24,37,34,27,4,348,0,18,16,41,150,651,1306,2011,524,900,1153,1839,2667,1849,865,13985,0,7,36,63,6,11,21,9,0,3,0,0,0,0,0,158,0,27,74,100,15,47,19,10,0,0,8,3,6,3,11,329,0,0,5,23,65,106,68,31,3,3,13,7,7,5,6,326,0,26,20,30,27,29,60,69,18,16,20,29,42,22,7,427,11,148,638,353,38,30,20,12,12,8,4,15,12,3,32,1330,3,0,11,53,188,286,230,142,60,66,96,108,119,81,48,1492,0,7,5,40,47,122,225,250,47,70,100,105,159,161,35,1368,0,0,3,39,151,404,891,578,138,142,169,200,218,164,55,3144,0,0,0,0,22,44,38,95,49,43,45,66,43,15,15,473,0,0,0,6,15,64,60,41,14,3,14,51,10,3,7,285,0,0,9,22,19,85,125,343
SED10036,0,0,0,4,3,12,17,3,0,0,3,0,0,4,0,66,0,11,14,16,60,298,284,247,38,34,29,43,29,21,44,1169,0,5,58,95,8,55,138,4,0,0,0,0,4,0,8,389,0,10,37,88,44,227,182,149,19,40,35,25,5,9,21,897,0,0,3,24,152,916,805,261,22,24,37,25,22,21,55,2368,0,81,49,19,12,14,33,17,0,0,3,3,4,0,9,236,0,32,212,199,29,37,20,11,4,9,10,0,0,0,31,583,0,0,0,19,45,70,32,14,0,0,0,3,0,0,5,190,0,3,3,50,62,502,782,558,56,47,54,25,49,43,29,2270,0,0,6,13,62,84,244,70,6,8,3,8,8,6,12,531,0,0,0,7,6,21,30,26,5,16,14,3,8,0,0,136,0,0,0,9,20,109,600,748,169,122,211,186,157,87,38,2467,0,5,12,13,11,35,13,13
SED10037,0,0,10,33,35,35,41,21,3,3,9,4,3,0,7,204,8,17,31,18,66,650,1318,939,156,210,178,194,218,99,130,4236,0,0,13,24,0,10,5,0,0,0,0,0,0,0,0,54,0,14,9,19,3,6,4,6,0,0,3,0,0,0,0,65,0,0,8,15,22,50,21,4,0,6,0,0,0,0,0,138,0,50,60,49,39,40,47,42,0,4,3,9,3,4,9,369,0,7,25,18,3,4,3,0,4,0,0,0,0,0,0,54,3,7,13,27,97,418,172,59,9,9,3,10,9,11,22,855,0,11,5,67,78,272,547,488,74,84,108,104,113,84,46,2083,0,4,10,13,29,36,83,40,9,4,15,11,4,0,0,246,0,0,0,15,39,121,115,152,45,41,42,22,40,18,19,663,0,0,0,3,3,0,9,3,0,0,0,0,0,0,0,29,0,4,12,33,16,49,57,32
SED10038,0,3,5,21,15,16,52,29,11,3,11,3,0,3,3,178,0,7,10,0,15,56,137,119,37,47,74,114,162,111,66,952,0,0,60,57,13,15,39,0,0,0,0,0,0,0,4,191,0,5,15,9,7,10,3,6,4,0,6,0,4,0,0,70,0,0,6,7,20,36,19,4,0,0,0,0,0,0,3,92,0,158,112,36,25,17,30,15,3,4,0,4,0,3,14,420,0,49,95,44,12,4,0,0,0,4,0,3,0,0,14,226,0,0,4,3,9,13,18,12,3,0,0,3,3,0,3,81,0,5,6,43,20,27,52,86,7,18,32,45,41,62,22,464,0,6,3,0,7,10,21,7,6,5,10,9,13,27,0,123,0,0,0,0,18,16,16,25,4,10,20,7,7,3,3,135,0,0,0,0,0,6,17,18,6,18,20,19,5,13,0,125,0,6,21,43,16,47,36,28
SED10039,0,0,3,21,25,6,35,17,3,3,0,0,3,0,3,123,3,7,4,4,10,23,30,40,9,0,7,5,5,12,24,170,0,0,16,26,3,4,7,0,0,0,0,0,0,0,7,58,0,16,9,3,0,0,7,9,3,0,0,0,0,0,3,53,0,0,8,0,3,14,6,0,3,0,3,0,0,0,3,44,0,117,131,42,26,17,21,10,5,3,0,0,0,0,24,394,0,8,20,15,0,3,0,0,0,0,0,0,0,0,4,53,0,3,0,8,4,8,3,4,0,0,0,3,0,0,9,47,0,3,6,18,9,3,21,35,3,13,10,6,3,4,12,147,0,7,3,3,5,3,8,10,0,11,0,0,0,0,3,46,0,0,0,0,3,5,7,3,0,0,0,0,0,0,3,27,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,13,0,3,21,44,20,23,8,20
SED10040,0,0,0,0,7,12,21,8,0,4,3,3,0,3,0,64,4,30,72,124,387,3273,4748,3819,708,820,921,1119,1097,593,684,18420,0,10,94,130,22,49,34,10,0,0,0,6,0,0,13,369,0,23,93,163,53,167,78,69,8,30,27,10,17,3,22,763,0,0,3,19,91,147,120,53,5,6,9,10,3,7,11,488,3,22,17,13,20,18,25,15,0,4,0,3,3,3,3,151,3,152,871,522,73,35,34,11,18,25,17,9,14,8,96,1898,0,9,22,89,392,962,481,176,31,44,49,49,49,22,52,2429,3,0,3,49,37,126,253,347,80,114,136,130,155,141,49,1625,5,0,3,15,108,207,461,200,39,25,23,40,36,16,20,1196,0,0,0,0,7,18,15,21,3,15,14,4,9,0,0,116,0,0,0,0,7,19,27,15,0,4,3,3,0,0,0,80,0,3,4,34,8,35,32,25
SED10041,0,4,11,42,24,37,61,23,4,10,5,8,9,3,7,238,9,36,54,42,118,833,1528,1216,235,259,279,328,341,169,251,5700,0,0,20,17,3,9,3,0,0,0,0,0,0,0,0,53,3,15,23,22,9,14,5,0,0,6,5,5,0,0,3,96,0,4,6,13,26,28,22,9,0,0,9,3,0,0,3,123,4,58,49,43,32,24,67,41,7,10,9,0,9,12,10,366,0,11,18,15,3,3,7,0,0,0,0,0,0,0,0,54,3,12,27,81,299,656,338,131,15,22,34,36,30,15,51,1754,3,21,22,108,118,296,547,527,75,111,110,131,178,119,62,2434,0,6,8,26,33,66,139,51,10,5,8,13,7,0,14,371,0,3,5,30,88,176,163,255,102,85,78,33,100,31,27,1167,0,0,0,5,0,0,6,0,0,3,0,0,0,0,0,18,0,6,16,20,23,69,54,34
SED10042,0,4,3,21,15,10,13,6,0,3,0,7,3,4,0,96,0,5,9,0,4,23,28,31,10,6,15,11,6,0,5,151,0,3,9,27,6,4,4,0,0,0,0,0,0,0,0,52,0,3,4,4,0,0,0,3,0,0,0,3,0,0,0,24,0,4,3,10,16,19,4,5,0,0,0,0,0,0,3,72,3,155,66,25,11,5,11,11,9,0,4,6,0,0,9,313,0,9,9,5,0,0,0,0,0,0,0,0,0,0,0,35,0,0,3,9,0,9,6,3,0,0,0,0,0,0,0,32,0,16,9,33,10,3,19,39,10,13,0,5,9,0,7,179,0,3,10,3,0,6,13,3,0,3,0,3,0,0,0,42,0,0,0,0,0,4,3,0,0,0,0,0,3,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,35,10,15,16,13
SED10043,0,0,0,4,3,10,11,6,0,0,0,0,0,0,0,45,7,11,24,45,176,1101,1264,851,113,120,136,136,145,77,159,4356,0,3,37,60,5,3,3,0,0,0,0,0,0,0,9,122,0,18,48,120,66,158,149,141,11,21,19,22,31,23,41,897,0,0,0,27,120,301,163,72,4,5,5,9,7,0,29,755,0,38,15,22,9,10,10,5,0,0,0,0,4,0,5,127,5,88,565,551,91,36,24,4,17,13,13,19,4,7,72,1511,0,0,10,40,138,271,108,49,3,3,11,6,3,9,22,677,0,0,3,33,41,107,334,510,43,79,95,181,152,134,57,1772,0,0,3,25,133,320,413,368,30,36,57,46,52,21,55,1562,0,0,0,3,8,13,20,23,12,9,29,0,0,4,3,128,0,0,0,8,7,41,221,105,48,70,62,12,12,10,7,603,0,3,13,17,4,5,3,3
SED10044,0,5,6,34,32,42,57,34,11,4,12,11,9,3,8,258,3,30,50,46,140,821,1039,700,123,113,151,150,159,70,118,3715,0,8,54,62,6,23,19,0,3,0,3,0,0,0,4,175,0,23,55,72,22,36,14,6,0,0,0,0,10,0,19,258,0,5,15,31,42,38,30,12,0,0,0,0,9,0,6,195,9,53,45,39,26,36,65,41,5,5,5,6,3,6,19,381,0,48,182,93,8,3,4,4,0,3,0,0,0,0,14,364,4,0,32,81,244,403,202,83,9,21,12,28,27,6,21,1164,0,15,15,71,99,176,282,358,86,84,133,148,138,93,38,1743,0,3,5,26,42,68,122,69,9,10,8,7,15,0,11,388,0,0,3,37,91,123,91,155,44,40,55,17,51,30,17,752,0,0,3,13,11,4,9,0,0,0,0,0,0,0,0,40,3,12,22,43,35,105,101,42
SED10045,0,0,3,22,20,18,28,21,3,9,3,0,3,0,8,145,0,0,3,0,3,10,24,11,3,3,3,4,7,8,12,99,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,11,0,5,3,4,0,0,3,0,0,0,0,0,0,0,0,19,0,3,5,9,8,7,11,11,3,3,0,4,0,0,0,55,0,64,49,31,67,65,45,25,4,0,3,0,4,0,14,375,0,3,5,4,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,13,4,0,5,0,0,0,0,0,3,0,0,29,0,5,15,27,31,21,21,72,10,7,7,13,6,4,6,237,0,10,0,8,3,6,14,7,0,3,0,0,0,7,0,58,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,4,18,10,17,13,12
SED10046,0,0,3,0,4,4,17,3,0,0,0,0,3,5,0,36,0,0,5,11,107,267,211,180,24,33,20,24,31,20,34,970,0,7,39,148,34,111,646,14,0,5,3,0,8,0,15,1031,0,6,18,54,21,93,73,51,12,18,25,9,29,10,0,427,0,0,6,30,208,1254,1045,478,96,67,65,92,42,31,68,3473,0,43,35,25,13,18,33,9,0,0,0,3,3,0,5,186,0,10,73,84,18,25,14,5,4,13,8,0,0,0,12,259,0,3,0,0,23,46,27,9,0,0,3,0,0,0,3,117,0,0,4,20,27,234,440,938,89,160,168,174,153,88,45,2540,0,0,4,9,18,77,66,39,7,5,5,5,4,3,14,254,0,0,0,11,31,103,125,97,22,43,112,22,16,3,6,585,0,0,8,57,116,576,1699,1370,360,226,606,283,231,187,87,5795,0,3,4,14,0,3,6,0
SED10047,0,3,3,9,5,3,13,6,0,0,3,0,0,3,12,57,0,10,10,3,25,76,96,132,23,24,29,25,16,7,30,505,0,3,37,173,12,26,17,0,0,0,0,0,0,0,6,280,0,12,25,50,13,80,49,47,5,16,24,15,4,0,13,356,0,0,3,12,86,311,281,129,44,26,40,30,22,5,39,1029,0,130,70,47,21,10,3,10,4,3,0,4,0,0,14,327,0,21,89,83,21,11,9,3,0,0,0,3,3,0,13,265,0,0,3,6,7,17,14,3,3,3,0,3,3,0,9,75,0,0,0,77,38,137,375,916,103,123,115,103,60,33,79,2158,0,3,3,6,25,40,61,30,6,7,10,4,7,0,4,200,0,0,0,12,3,29,23,22,12,9,20,0,8,0,5,142,0,0,0,12,7,32,64,35,19,4,14,10,7,5,10,225,0,9,15,57,24,31,6,11
SED10048,0,0,4,0,9,16,20,16,0,7,0,0,4,0,0,78,0,3,20,3,43,258,354,269,44,39,27,32,29,20,29,1169,0,3,52,127,15,32,41,0,3,3,0,0,0,0,9,282,0,12,25,39,22,154,86,94,20,23,33,12,11,7,11,551,0,0,5,43,170,722,639,289,45,29,45,46,46,23,48,2151,0,63,67,55,15,19,20,14,0,0,0,0,0,0,3,263,0,10,77,75,9,17,14,12,3,0,0,0,0,0,4,216,0,3,5,9,31,62,43,16,0,0,0,0,8,0,3,171,0,3,6,55,66,406,1047,1300,143,118,150,151,137,86,57,3716,0,0,3,3,50,66,152,79,8,4,4,3,3,3,6,387,0,0,0,3,9,12,26,24,7,3,0,0,3,0,0,86,0,0,0,3,14,30,174,125,16,6,11,10,3,11,4,404,0,6,15,52,15,22,8,7
SED10049,0,0,3,9,7,6,17,15,4,0,3,6,0,0,4,83,0,0,0,4,8,30,29,49,9,8,3,11,0,3,8,162,0,3,3,13,0,0,0,0,0,0,0,0,0,0,3,22,0,5,8,0,0,0,8,5,0,0,0,0,0,0,0,30,0,0,0,3,3,13,18,13,9,0,0,3,0,0,3,77,0,147,54,19,11,10,3,8,6,10,0,0,0,0,10,270,0,17,7,3,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,13,8,12,3,3,0,0,0,0,0,0,0,42,0,3,0,11,8,20,65,168,19,28,16,14,18,11,8,403,0,8,3,0,0,4,11,6,0,3,0,0,0,3,0,46,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,4,5,0,0,0,0,0,0,0,14,0,3,7,15,9,7,10,13
SED10050,0,3,13,38,38,59,112,106,17,17,22,27,20,13,13,501,3,11,12,12,18,194,189,126,19,30,19,47,39,24,35,776,3,8,41,33,10,16,14,4,0,0,0,0,3,0,4,127,0,10,25,25,5,6,4,4,0,0,0,0,0,0,0,90,0,6,16,20,18,17,14,3,0,0,3,0,0,0,3,101,0,46,40,38,34,54,136,123,36,36,39,41,38,17,18,690,4,21,53,36,4,4,0,0,0,3,3,0,7,0,3,134,0,0,11,15,55,47,54,37,16,7,5,20,13,4,7,290,0,4,10,34,12,45,67,119,8,17,22,27,31,33,11,434,0,3,9,3,12,37,24,14,4,0,6,3,10,6,15,147,0,0,0,11,22,19,24,16,3,8,3,0,3,0,0,117,0,0,0,5,0,3,6,10,0,0,3,5,3,0,0,39,0,7,19,68,44,84,135,110
SED10051,0,0,3,11,24,13,36,32,11,10,16,12,9,3,8,181,3,22,52,61,150,567,532,534,121,144,218,371,547,331,212,3855,0,4,59,92,7,19,11,3,0,0,0,0,0,0,17,213,0,113,167,140,21,37,17,16,0,3,11,0,0,3,23,557,0,0,5,13,69,79,44,17,0,6,3,3,4,0,37,282,9,34,34,36,17,34,55,51,4,10,10,11,13,9,13,339,5,189,485,204,29,13,3,14,3,3,0,3,3,0,67,1035,0,0,11,71,153,246,189,59,18,24,27,39,22,11,36,909,0,3,14,85,59,87,127,137,23,24,46,51,31,41,36,758,0,0,10,37,175,297,583,252,46,50,57,58,42,34,43,1682,0,0,0,12,28,38,26,36,3,19,16,17,9,8,18,227,0,0,4,14,28,84,132,25,0,4,16,13,12,8,16,370,0,9,15,63,40,91,154,239
