SED_CODE_2016,F_China_0_4,F_China_5_14,F_China_15_24,F_China_25_44,F_China_45_54,F_China_55_64,F_China_65_74,F_China_75_84,F_China_85ov,F_China_Tot,F_Croatia_0_4,F_Croatia_5_14,F_Croatia_15_24,F_Croatia_25_44,F_Croatia_45_54,F_Croatia_55_64,F_Croatia_65_74,F_Croatia_75_84,F_Croatia_85ov,F_Croatia_Tot,F_Egypt_0_4,F_Egypt_5_14,F_Egypt_15_24,F_Egypt_25_44,F_Egypt_45_54,F_Egypt_55_64,F_Egypt_65_74,F_Egypt_75_84,F_Egypt_85ov,F_Egypt_Tot,F_England_0_4,F_England_5_14,F_England_15_24,F_England_25_44,F_England_45_54,F_England_55_64,F_England_65_74,F_England_75_84,F_England_85ov,F_England_Tot,F_Fiji_0_4,F_Fiji_5_14,F_Fiji_15_24,F_Fiji_25_44,F_Fiji_45_54,F_Fiji_55_64,F_Fiji_65_74,F_Fiji_75_84,F_Fiji_85ov,F_Fiji_Tot,F_France_0_4,F_France_5_14,F_France_15_24,F_France_25_44,F_France_45_54,F_France_55_64,F_France_65_74,F_France_75_84,F_France_85ov,F_France_Tot,F_Germany_0_4,F_Germany_5_14,F_Germany_15_24,F_Germany_25_44,F_Germany_45_54,F_Germany_55_64,F_Germany_65_74,F_Germany_75_84,F_Germany_85ov,F_Germany_Tot,F_Greece_0_4,F_Greece_5_14,F_Greece_15_24,F_Greece_25_44,F_Greece_45_54,F_Greece_55_64,F_Greece_65_74,F_Greece_75_84,F_Greece_85ov,F_Greece_Tot,F_Hong_Kong_0_4,F_Hong_Kong_5_14,F_Hong_Kong_15_24,F_Hong_Kong_25_44,F_Hong_Kong_45_54,F_Hong_Kong_55_64,F_Hong_Kong_65_74,F_Hong_Kong_75_84,F_Hong_Kong_85ov,F_Hong_Kong_Tot,F_India_0_4,F_India_5_14,F_India_15_24,F_India_25_44,F_India_45_54,F_India_55_64,F_India_65_74,F_India_75_84,F_India_85ov,F_India_Tot,F_Indonesia_0_4,F_Indonesia_5_14,F_Indonesia_15_24,F_Indonesia_25_44,F_Indonesia_45_54,F_Indonesia_55_64,F_Indonesia_65_74,F_Indonesia_75_84,F_Indonesia_85ov,F_Indonesia_Tot,F_Iran_0_4,F_Iran_5_14,F_Iran_15_24,F_Iran_25_44,F_Iran_45_54,F_Iran_55_64,F_Iran_65_74,F_Iran_75_84,F_Iran_85ov,F_Iran_Tot,F_Iraq_0_4,F_Iraq_5_14,F_Iraq_15_24,F_Iraq_25_44,F_Iraq_45_54,F_Iraq_55_64,F_Iraq_65_74,F_Iraq_75_84,F_Iraq_85ov,F_Iraq_Tot,F_Ireland_0_4,F_Ireland_5_14,F_Ireland_15_24,F_Ireland_25_44,F_Ireland_45_54,F_Ireland_55_64,F_Ireland_65_74,F_Ireland_75_84,F_Ireland_85ov,F_Ireland_Tot,F_Italy_0_4,F_Italy_5_14,F_Italy_15_24,F_Italy_25_44,F_Italy_45_54,F_Italy_55_64,F_Italy_65_74,F_Italy_75_84,F_Italy_85ov,F_Italy_Tot,F_Japan_0_4,F_Japan_5_14,F_Japan_15_24,F_Japan_25_44,F_Japan_45_54,F_Japan_55_64,F_Japan_65_74,F_Japan_75_84,F_Japan_85ov,F_Japan_Tot,F_Korea_South_0_4,F_Korea_South_5_14,F_Korea_South_15_24,F_Korea_South_25_44,F_Korea_South_45_54,F_Korea_South_55_64,F_Korea_South_65_74,F_Korea_South_75_84,F_Korea_South_85ov,F_Korea_South_Tot,F_Lebanon_0_4,F_Lebanon_5_14,F_Lebanon_15_24,F_Lebanon_25_44,F_Lebanon_45_54,F_Lebanon_55_64,F_Lebanon_65_74,F_Lebanon_75_84,F_Lebanon_85ov,F_Lebanon_Tot,F_Malaysia_0_4,F_Malaysia_5_14,F_Malaysia_15_24,F_Malaysia_25_44,F_Malaysia_45_54,F_Malaysia_55_64,F_Malaysia_65_74,F_Malaysia_75_84,F_Malaysia_85ov,F_Malaysia_Tot,F_Malta_0_4,F_Malta_5_14,F_Malta_15_24,F_Malta_25_44,F_Malta_45_54,F_Malta_55_64,F_Malta_65_74,F_Malta_75_84,F_Malta_85ov,F_Malta_Tot
SED51702,4,13,22,161,43,29,3,3,0,279,0,0,0,6,9,5,0,3,0,18,0,0,0,3,0,3,0,0,0,8,8,100,165,593,762,634,471,209,53,2998,0,0,3,9,3,0,0,0,0,15,0,0,8,15,3,0,3,4,0,37,0,0,3,17,18,14,29,11,0,90,0,0,0,0,0,0,0,0,0,0,3,0,4,29,5,3,0,0,0,51,22,75,75,769,82,75,32,5,3,1143,0,18,9,93,23,5,3,3,0,155,0,0,0,22,0,3,0,0,0,25,0,0,0,9,0,0,0,0,0,13,3,12,4,48,11,21,16,3,0,127,0,0,0,5,8,23,43,16,20,117,0,4,8,20,4,0,0,0,0,35,3,3,4,41,0,4,0,0,0,53,0,0,0,3,0,0,0,0,0,4,0,36,56,281,54,37,24,16,3,512,0,0,0,0,0,5,3,0,0,11
SED51806,0,0,6,25,13,3,3,0,0,45,0,0,0,0,3,0,6,3,0,11,0,0,0,3,0,0,3,0,0,4,8,129,165,390,470,431,564,299,91,2549,0,0,0,3,0,0,0,0,0,4,0,3,0,3,0,0,3,3,0,13,0,0,7,17,16,14,50,9,7,118,0,0,0,0,0,0,0,3,0,4,0,0,0,3,3,3,0,0,0,12,0,10,3,37,9,10,10,7,0,85,3,7,3,31,9,10,5,0,0,67,0,3,0,14,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,9,7,21,15,19,19,7,3,101,0,0,0,0,6,6,14,6,0,42,0,3,0,6,7,0,3,0,3,26,0,3,3,18,4,4,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,3,3,8,10,10,11,6,0,47,0,0,0,0,0,3,7,0,0,12
SED51903,0,4,3,41,10,9,0,0,0,66,0,0,0,3,3,7,6,0,0,15,0,0,0,0,0,0,3,0,0,3,3,25,18,160,157,169,109,59,26,735,0,6,6,24,3,3,0,0,0,51,0,0,0,8,4,3,0,0,0,17,0,0,3,23,11,18,25,4,0,96,0,0,0,0,0,0,0,0,0,4,0,0,0,5,3,3,3,0,0,16,3,18,19,109,11,19,5,6,0,180,0,12,6,25,10,3,4,0,0,56,0,3,0,11,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,13,7,51,4,8,3,0,3,96,0,0,0,3,8,4,3,8,9,29,0,0,0,9,0,0,0,0,0,9,0,0,0,12,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,11,6,6,0,3,0,33,0,0,0,0,0,0,0,0,0,5
SED52002,0,10,20,135,28,17,5,0,0,225,0,0,0,0,0,3,5,0,0,13,0,0,0,0,0,0,3,0,3,11,4,30,46,193,301,303,305,235,54,1468,0,0,3,4,0,0,5,0,0,10,0,0,0,10,4,3,0,0,0,16,0,0,0,19,14,11,24,6,5,76,0,0,0,0,0,0,0,0,0,5,0,0,4,17,6,8,0,4,0,38,11,46,44,370,40,48,33,15,4,616,0,10,18,83,16,20,5,5,3,163,0,5,6,8,0,0,0,0,0,22,3,0,3,6,0,0,0,0,0,13,0,14,0,37,15,12,17,7,0,102,0,0,0,3,12,19,41,25,7,106,0,0,4,22,3,3,0,0,0,30,0,0,3,25,3,3,0,0,0,37,0,0,0,6,0,4,0,0,0,10,0,20,15,102,31,41,10,11,3,235,0,0,0,0,3,0,7,0,0,4
SED52105,0,4,11,25,13,8,5,0,0,71,0,0,0,10,14,16,25,30,18,109,0,0,0,4,0,0,3,3,3,13,16,70,65,495,392,281,272,137,50,1764,0,0,0,0,0,0,0,0,0,8,0,0,10,80,10,3,3,0,0,107,3,6,9,71,21,19,24,5,6,156,0,0,0,7,3,0,5,5,3,24,0,0,3,17,6,5,0,0,0,29,0,3,6,41,6,17,14,3,0,98,0,0,7,33,6,11,3,0,0,58,0,0,0,15,3,3,0,0,4,29,0,0,0,0,0,0,0,0,0,0,0,8,9,99,32,29,21,6,3,212,4,3,8,67,31,56,143,210,115,637,0,0,3,34,19,5,4,0,0,65,0,0,0,28,3,0,0,0,0,34,0,0,0,0,0,0,0,0,0,3,0,0,3,32,19,14,8,3,0,74,0,0,0,0,3,0,5,0,0,14
SED52201,0,0,3,19,12,3,0,0,0,35,0,0,0,0,0,0,0,0,0,7,0,3,0,3,0,0,0,0,0,4,3,33,35,123,196,158,148,97,28,814,0,6,0,9,6,0,0,0,0,20,0,0,0,3,3,3,3,0,0,17,0,5,4,15,15,3,15,8,3,79,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,5,4,16,6,57,13,8,7,4,0,110,0,3,0,27,7,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,27,6,10,9,3,5,66,0,0,0,5,0,9,24,26,12,77,0,0,0,3,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,16,3,10,0,0,0,35,0,0,0,0,0,0,0,0,0,3
SED52304,0,8,19,130,37,27,11,0,3,239,0,0,4,19,12,24,15,12,3,84,0,13,4,18,4,8,9,3,0,60,8,68,95,320,277,196,195,136,40,1334,0,0,0,3,0,0,0,0,0,0,0,3,0,11,5,0,0,0,0,17,0,0,5,16,8,10,21,3,3,70,0,0,0,3,3,5,10,3,0,33,0,5,4,34,7,9,3,0,0,56,7,24,36,285,92,46,56,26,11,585,0,3,8,30,12,4,6,3,0,62,3,8,11,44,15,5,0,0,0,84,0,4,15,46,14,10,0,0,0,91,0,4,4,54,3,10,9,6,0,98,0,0,4,9,28,36,51,55,49,236,0,3,0,16,5,0,0,0,0,33,0,3,7,20,8,0,0,0,0,36,0,3,0,9,5,6,0,0,0,24,3,9,30,98,37,54,23,8,0,256,0,0,0,0,0,0,4,3,0,12
SED52402,8,34,41,205,64,28,16,4,3,396,0,0,0,0,0,3,5,0,3,15,0,9,0,3,0,7,4,0,0,21,0,19,33,167,279,352,352,282,92,1573,0,3,5,7,3,3,0,0,0,23,0,0,3,4,5,3,0,0,0,16,0,0,0,10,12,14,27,11,5,82,0,0,0,0,0,0,0,0,0,3,0,0,3,16,9,4,3,0,0,30,9,48,61,339,65,64,67,38,15,703,3,17,20,152,40,22,4,0,3,266,0,7,6,6,0,0,0,0,0,32,0,4,8,32,11,4,0,0,0,59,0,7,3,31,16,8,17,9,0,94,0,0,0,6,8,22,21,27,3,91,0,0,6,23,3,4,3,0,0,41,0,5,6,36,10,6,0,0,0,68,0,0,3,17,3,3,0,0,0,26,5,30,28,157,86,105,54,24,3,483,0,0,0,0,3,11,3,0,0,14
SED52504,3,5,8,33,19,13,3,3,0,85,0,0,0,7,4,3,3,3,3,22,0,3,0,4,7,4,3,0,0,24,24,148,175,419,427,410,317,143,64,2117,0,3,0,0,0,8,0,0,0,7,0,3,0,3,7,3,0,0,0,21,0,3,3,21,26,20,29,14,7,124,0,0,0,0,3,3,5,3,0,17,0,0,3,7,11,12,5,0,0,43,0,0,10,20,28,29,30,14,3,130,0,4,10,15,14,6,0,0,0,52,0,0,0,5,0,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,3,29,13,81,43,50,21,9,8,249,0,0,0,13,11,13,24,16,7,84,0,0,4,22,13,5,6,3,0,47,0,0,0,3,0,0,0,0,0,8,0,0,0,3,0,7,0,0,0,6,0,3,3,17,14,22,19,3,0,79,0,0,0,0,4,0,0,0,0,6
SED52605,7,31,41,261,56,43,9,6,4,454,0,0,3,11,4,7,3,0,3,31,0,0,0,0,0,7,3,3,3,13,10,106,107,356,366,305,196,105,42,1594,0,0,0,0,0,3,3,0,0,8,0,0,0,3,4,3,0,0,0,16,0,3,4,15,18,11,16,3,5,66,0,0,0,0,0,0,0,0,0,8,3,4,8,31,16,20,3,0,0,77,0,32,36,202,58,49,29,20,13,436,0,6,17,90,28,24,19,0,0,185,3,11,4,40,7,0,4,0,0,75,0,3,0,7,3,0,0,0,0,11,4,14,7,50,14,23,6,9,4,122,0,3,3,16,7,12,27,8,4,79,0,0,3,23,7,6,4,0,0,51,0,3,16,52,18,6,3,0,0,105,0,0,3,5,7,3,0,0,0,16,3,20,56,206,94,93,60,13,4,549,0,0,0,0,3,0,0,0,0,3
SED52704,0,7,48,90,17,7,3,3,0,176,0,0,0,4,3,3,9,6,3,21,0,4,3,10,9,3,0,5,0,38,15,158,256,636,612,567,375,209,70,2892,0,0,3,0,0,0,0,0,0,9,0,0,8,8,0,0,3,3,0,24,0,0,7,32,18,16,23,12,3,111,0,0,0,0,0,0,3,4,0,8,0,0,8,12,7,10,0,0,0,39,8,8,11,68,13,22,17,10,3,157,0,4,11,41,9,8,3,0,3,81,3,0,7,37,11,0,4,0,0,56,0,0,5,8,3,0,0,0,0,17,0,35,19,125,46,52,24,19,5,325,0,0,0,8,3,10,11,3,5,51,0,0,8,23,10,0,3,3,0,37,0,0,4,18,3,3,0,0,0,31,0,0,0,0,0,5,0,0,0,8,0,3,32,44,28,23,19,8,0,150,0,0,0,0,3,0,0,0,0,6
SED52802,0,3,4,36,15,7,3,3,0,69,0,0,0,0,6,6,3,4,0,14,0,0,0,0,0,0,8,0,0,9,0,56,78,219,405,365,458,267,88,1947,0,0,0,11,3,3,0,0,0,19,0,0,0,12,4,3,3,0,0,32,0,3,7,25,23,27,40,16,3,130,0,0,0,3,0,0,0,0,0,4,0,3,5,6,0,3,0,5,0,19,5,18,33,171,23,30,34,25,8,352,0,4,10,45,11,8,6,0,0,82,0,3,3,7,0,0,0,0,0,17,0,0,3,8,0,0,0,0,0,9,0,11,9,31,23,20,21,9,6,127,0,0,0,7,9,33,43,51,28,165,0,0,0,5,6,3,0,0,0,18,3,0,0,20,0,0,0,0,0,19,0,0,0,6,0,6,0,0,0,16,0,4,11,36,24,37,17,10,4,139,0,0,0,0,3,8,4,0,0,10
SED52903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,7,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
SED53003,0,3,0,21,4,4,3,0,4,35,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,19,160,125,100,46,10,0,471,0,0,0,0,0,0,3,0,0,7,0,0,12,23,3,0,4,0,0,45,0,0,8,41,9,11,3,5,0,90,0,0,0,0,0,0,0,0,0,0,0,0,3,20,0,3,0,0,0,22,3,11,6,45,6,0,0,0,0,78,0,0,3,17,5,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,3,4,0,0,0,46,0,0,7,8,5,0,0,3,0,26,0,0,4,24,0,0,0,0,0,30,0,0,6,13,0,3,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,4,0,0,0,28,0,0,0,0,0,0,0,0,0,0
SED53104,0,6,14,61,19,18,5,0,0,125,0,0,0,0,3,3,7,7,3,24,0,0,0,0,0,0,0,0,0,7,19,160,152,390,416,358,288,175,96,2051,0,0,0,0,3,0,0,0,0,5,0,3,0,8,3,3,3,0,0,21,0,5,6,27,20,13,26,6,3,100,0,0,0,0,0,3,0,5,0,14,0,0,0,7,4,6,3,0,0,23,0,5,11,39,34,17,22,8,12,148,0,3,0,16,10,6,3,0,0,40,0,10,6,26,0,3,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,20,9,95,29,18,12,8,3,200,0,3,0,4,12,13,36,14,7,91,0,0,3,25,11,3,0,0,0,44,0,0,3,9,4,0,0,0,0,23,0,0,0,4,0,0,0,0,0,7,0,3,6,22,20,32,26,5,4,121,0,0,0,0,0,0,0,0,0,6
SED53205,0,3,13,101,32,18,10,3,0,183,0,0,0,17,10,12,6,7,3,51,0,0,0,3,0,0,0,0,0,5,18,132,162,567,617,515,457,294,88,2855,0,6,6,26,14,0,0,0,0,58,0,0,0,5,5,0,3,0,0,20,0,3,5,35,21,16,27,16,10,136,0,0,0,0,0,0,0,0,0,3,0,0,3,20,0,3,0,0,0,30,11,50,58,499,47,37,29,10,6,738,0,3,16,64,19,0,3,3,0,105,0,0,0,19,4,0,0,0,0,31,0,0,3,5,0,0,0,0,0,13,0,13,6,52,7,14,12,4,0,111,0,0,0,3,15,11,15,13,3,56,0,4,0,30,8,3,0,0,0,42,0,0,3,53,3,3,0,0,0,71,0,3,0,4,0,0,0,0,0,9,0,15,20,88,28,18,15,10,0,196,0,0,0,0,0,3,0,0,0,8
SED53306,3,3,6,33,21,6,0,0,0,70,0,0,0,0,0,3,0,4,0,9,0,4,0,0,0,0,0,0,0,10,6,102,127,347,434,355,425,374,128,2301,0,3,0,3,0,3,0,0,0,8,0,0,0,3,4,0,0,0,0,8,0,0,3,15,13,16,20,16,12,94,0,0,0,0,0,0,4,0,0,7,0,0,3,7,0,3,3,3,0,18,3,19,14,107,16,11,12,3,4,194,0,3,3,25,11,12,5,0,0,60,0,3,0,13,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,3,22,5,43,16,16,8,9,3,119,0,0,0,0,9,4,19,6,3,41,0,0,3,13,5,0,0,0,0,24,0,0,0,15,3,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,3,3,22,18,10,5,8,0,63,0,0,0,0,0,0,0,0,0,3
SED53402,0,10,41,173,56,36,12,9,4,342,0,0,0,4,4,10,3,9,3,36,0,3,0,0,0,4,3,0,3,16,3,22,32,352,208,204,149,103,61,1134,0,0,0,3,0,4,0,3,0,13,0,0,4,33,5,3,0,3,0,50,0,0,10,41,12,10,31,10,13,118,0,0,0,0,0,4,5,17,4,32,0,0,10,42,6,4,3,0,0,72,22,44,64,397,43,64,38,31,16,718,0,3,11,71,18,9,3,6,0,123,0,0,4,29,6,5,3,3,5,56,0,8,3,16,4,3,0,0,0,27,0,8,8,186,20,13,13,6,3,255,0,3,8,31,15,31,68,86,36,265,0,5,11,61,17,6,0,3,0,101,0,3,10,60,5,4,0,0,0,77,0,0,0,3,0,3,0,0,0,6,0,9,28,112,41,42,17,15,8,262,0,0,0,0,0,0,3,0,0,3
SED53502,4,6,13,49,25,13,3,0,0,116,0,0,0,10,12,22,22,19,6,87,0,3,0,0,0,0,3,0,0,10,0,24,42,179,325,284,255,178,64,1353,0,0,0,7,7,3,0,0,0,12,0,0,4,8,0,0,0,0,0,13,0,0,0,21,15,15,43,12,12,113,0,0,0,3,3,0,0,3,0,12,0,0,0,9,0,3,0,0,0,20,10,26,19,186,27,35,32,11,7,359,0,0,6,11,11,3,0,0,0,35,0,0,0,6,0,0,0,0,0,7,0,0,3,6,0,0,0,0,0,10,3,5,3,23,13,17,8,3,5,81,0,0,4,5,6,32,65,85,34,245,0,0,3,19,6,3,0,0,0,30,0,0,0,7,3,4,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,7,0,27,18,26,12,3,3,88,0,0,0,3,0,0,0,0,0,7
SED53602,3,6,17,114,41,38,6,8,0,236,0,0,3,33,17,19,18,9,0,99,3,19,0,6,3,4,6,0,0,49,0,6,22,122,172,163,165,105,33,794,0,0,0,4,3,3,0,0,0,14,0,0,0,6,4,0,0,0,0,17,0,0,3,14,4,9,26,8,0,66,0,0,0,7,4,6,17,34,13,79,0,0,8,27,8,7,0,0,0,58,11,32,67,421,46,68,76,32,9,776,3,3,13,52,15,9,0,3,0,97,0,11,16,48,14,13,6,0,3,118,0,27,60,145,42,14,5,0,0,297,0,3,8,62,4,9,20,7,0,113,0,3,5,21,17,39,46,58,19,215,0,0,0,27,9,3,6,0,0,40,0,0,4,25,3,0,0,0,0,39,0,4,3,7,5,8,0,0,0,29,11,35,20,94,50,49,32,12,4,311,0,0,0,0,3,5,4,3,0,10
SED53701,0,0,0,6,3,0,0,0,0,17,0,0,3,0,0,0,3,0,0,8,0,0,0,0,0,0,3,0,0,6,0,26,44,187,305,278,286,121,20,1269,0,0,0,3,0,0,0,0,0,4,0,0,0,10,3,3,4,0,0,17,0,0,4,25,15,26,22,8,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9,0,0,0,11,0,6,3,3,0,27,0,0,0,6,4,9,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,22,11,10,10,3,0,60,0,0,0,3,6,4,12,0,0,22,0,0,0,3,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,3,3,3,0,28,0,0,0,0,0,0,3,0,0,0
SED53802,4,16,41,245,55,58,17,23,10,463,0,0,0,13,14,7,18,10,0,67,0,4,0,3,0,5,5,3,3,25,3,22,29,148,117,137,161,95,33,743,0,0,0,4,0,3,0,0,0,7,0,0,0,12,4,5,0,0,0,24,0,0,5,24,10,7,27,10,4,90,0,6,3,7,3,15,44,40,18,132,0,0,13,61,15,18,6,0,0,114,13,24,71,350,70,75,78,36,18,731,0,0,3,60,18,7,6,0,3,108,3,10,20,61,15,11,7,0,0,127,0,8,15,37,15,3,0,0,0,81,0,8,17,152,10,13,18,3,0,217,3,4,11,34,32,87,176,142,53,542,3,0,7,41,12,0,3,0,0,67,0,3,4,54,6,3,0,0,0,75,0,0,4,4,6,4,3,3,0,19,0,18,27,169,38,76,45,20,9,388,0,0,0,4,0,0,5,3,0,11
SED53902,3,13,47,169,55,34,12,5,4,340,0,0,0,9,16,6,9,8,10,52,0,3,0,4,0,0,10,3,4,23,4,19,43,225,198,175,168,114,70,1014,0,0,0,7,0,0,0,0,0,9,0,0,3,22,3,3,3,0,0,39,0,0,12,25,12,3,31,9,15,116,0,0,0,4,8,18,20,35,15,94,0,4,7,50,7,12,4,0,0,80,14,27,50,248,52,38,34,30,19,513,0,9,3,43,4,8,4,0,4,73,0,7,4,60,7,3,4,0,0,93,0,3,9,11,11,0,0,0,0,28,0,3,12,171,20,10,23,7,3,255,0,4,12,43,22,37,116,129,83,439,0,0,8,52,16,3,0,0,0,72,0,3,9,54,14,3,0,0,0,81,0,0,0,4,0,0,0,0,0,9,0,6,20,113,32,47,36,15,4,274,0,0,0,0,0,0,3,0,0,4
SED54006,0,0,0,13,8,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,53,46,195,327,298,335,158,47,1460,0,0,0,0,0,0,3,0,0,5,0,0,0,3,0,3,0,0,0,9,0,0,0,16,13,21,17,6,0,78,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,3,0,0,0,8,3,3,0,18,6,10,9,4,0,48,0,0,0,19,3,5,0,0,0,29,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,6,5,23,10,17,11,3,0,68,0,0,3,3,6,9,40,41,16,115,0,0,0,7,0,0,0,0,0,9,0,0,4,8,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,9,7,9,10,3,0,39,0,0,0,0,0,0,0,3,0,3
SED54104,4,24,281,247,65,26,17,18,3,681,0,0,0,3,3,8,0,3,0,22,0,0,3,3,0,4,0,3,0,18,15,95,120,303,263,207,203,98,66,1371,0,0,0,3,0,0,0,0,0,6,0,11,13,50,21,7,9,0,0,108,3,3,9,35,12,16,23,8,9,120,0,3,0,5,3,3,3,0,4,17,5,13,38,34,16,13,20,3,3,139,14,25,37,142,37,34,15,17,7,325,6,16,27,73,15,12,5,5,0,157,0,3,7,46,3,4,8,0,0,72,3,3,0,12,4,0,0,0,0,24,3,4,11,75,18,26,11,15,3,171,0,10,7,22,9,10,16,20,13,108,6,20,13,72,21,14,4,3,0,151,3,10,17,48,14,3,0,0,0,91,0,0,0,0,0,0,0,0,0,5,5,16,105,191,74,72,92,40,4,610,0,0,0,0,0,0,0,0,0,4
SED54203,0,0,0,12,6,0,0,0,0,18,0,0,0,3,3,4,7,9,0,22,0,0,0,0,0,0,0,0,0,0,0,5,9,103,65,66,44,9,10,313,0,0,0,4,3,0,0,0,0,11,0,0,3,13,0,0,0,0,0,12,0,0,5,31,8,3,9,0,0,65,0,0,0,0,0,0,0,0,0,3,0,0,3,8,0,0,0,0,0,9,0,0,0,27,3,3,0,0,0,37,4,0,0,16,5,0,0,0,0,27,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,24,0,5,3,0,0,40,0,0,0,5,3,0,8,0,3,21,0,0,0,14,0,0,0,0,0,16,0,0,3,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,13,9,3,0,0,0,31,0,0,0,0,0,0,0,0,0,0
SED54304,0,3,9,46,15,10,9,4,0,97,0,0,0,0,5,3,3,0,0,17,0,0,0,15,13,14,6,3,4,62,34,385,535,998,1243,658,420,184,45,4496,0,3,0,0,3,0,0,0,0,12,0,3,0,3,5,0,3,0,0,22,0,0,8,25,34,7,25,8,3,106,0,0,0,0,0,0,0,0,0,7,0,4,9,8,11,5,0,0,0,37,4,7,8,40,27,23,24,11,0,138,0,0,5,21,12,3,5,0,0,50,0,0,0,15,8,8,4,0,3,40,0,0,0,0,0,0,0,0,0,6,3,24,30,97,64,59,14,14,0,312,0,0,3,7,9,9,19,13,6,63,0,0,0,9,9,5,3,0,0,27,0,0,0,14,3,4,0,3,0,22,0,0,0,0,0,0,0,0,0,5,3,4,11,32,23,47,18,7,0,140,0,0,0,4,0,4,3,0,0,17
SED54404,6,14,203,329,79,59,20,18,0,728,0,0,0,18,3,10,8,4,3,46,0,0,0,8,0,3,3,0,0,22,9,25,99,550,249,184,130,49,39,1340,0,0,3,8,8,0,0,3,0,22,0,0,31,93,5,4,0,4,0,139,0,0,19,79,18,10,17,4,4,152,0,0,0,3,9,11,19,49,43,128,0,7,56,132,14,15,8,4,0,230,36,25,31,292,21,20,25,10,9,472,0,10,51,135,18,9,7,3,3,245,4,4,7,116,12,9,11,0,0,155,0,0,0,4,3,0,0,0,0,15,4,6,21,285,19,16,10,4,3,374,0,0,19,110,15,34,115,184,124,610,8,5,21,216,24,9,4,0,0,294,0,11,66,316,9,8,0,0,0,422,0,0,0,4,4,0,0,0,0,6,3,6,65,257,69,56,39,13,8,513,0,0,0,0,0,0,0,0,0,5
SED54503,3,3,8,37,16,7,0,0,0,65,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,12,23,219,126,56,21,3,0,458,0,3,7,10,5,3,0,0,0,26,0,0,4,23,3,0,0,0,0,31,0,0,5,26,3,4,9,0,0,46,0,0,0,3,3,0,0,0,0,8,0,0,0,10,3,3,0,0,0,16,8,13,17,115,17,5,3,0,0,183,4,15,10,59,21,4,0,0,0,102,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,3,3,55,7,13,0,0,0,86,0,0,0,3,0,0,0,0,0,11,0,0,3,18,0,0,0,0,0,28,0,0,6,22,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,4,26,7,3,3,0,0,52,0,0,0,0,0,0,0,0,0,0
