CED_NAME16	Age	EnglishProficiency	SpeaksEnglishOnly	YearOfArrival.max	persons_born_overseas
Bonner	25-34	Speaks English well or very well	0	2013	259
Bonner	25-34	Speaks English well or very well	0	2014	254
Bonner	25-34	Speaks English well or very well	0	2015	254
Bonner	25-34	Speaks English well or very well	0	2016	113
Bonner	25-34	Speaks English not well or not at all	0		26
Bonner	25-34	Speaks English not well or not at all	0	2000	3
Bonner	25-34	Speaks English not well or not at all	0	2005	9
Bonner	25-34	Speaks English not well or not at all	0	2010	58
Bonner	25-34	Speaks English not well or not at all	0	2011	15
Bonner	25-34	Speaks English not well or not at all	0	2012	25
Bonner	25-34	Speaks English not well or not at all	0	2013	46
Bonner	25-34	Speaks English not well or not at all	0	2014	36
Bonner	25-34	Speaks English not well or not at all	0	2015	51
Bonner	25-34	Speaks English not well or not at all	0	2016	29
Bonner	35-44				3
Bonner	35-44		0		3
Bonner	35-44		0	2000	8
Bonner	35-44		0	2005	4
Bonner	35-44		0	2010	7
Bonner	35-44		0	2012	3
Bonner	35-44		1		79
Bonner	35-44		1	2000	1523
Bonner	35-44		1	2005	699
Bonner	35-44		1	2010	727
Bonner	35-44		1	2011	183
Bonner	35-44		1	2012	119
Bonner	35-44		1	2013	92
Bonner	35-44		1	2014	45
Bonner	35-44		1	2015	74
Bonner	35-44		1	2016	25
Bonner	35-44	Speaks English well or very well	0		68
Bonner	35-44	Speaks English well or very well	0	2000	959
Bonner	35-44	Speaks English well or very well	0	2005	828
Bonner	35-44	Speaks English well or very well	0	2010	1238
Bonner	35-44	Speaks English well or very well	0	2011	190
Bonner	35-44	Speaks English well or very well	0	2012	176
Bonner	35-44	Speaks English well or very well	0	2013	163
Bonner	35-44	Speaks English well or very well	0	2014	78
Bonner	35-44	Speaks English well or very well	0	2015	89
Bonner	35-44	Speaks English well or very well	0	2016	58
Bonner	35-44	Speaks English not well or not at all	0		8
Bonner	35-44	Speaks English not well or not at all	0	2000	41
Bonner	35-44	Speaks English not well or not at all	0	2005	58
Bonner	35-44	Speaks English not well or not at all	0	2010	129
Bonner	35-44	Speaks English not well or not at all	0	2011	23
Bonner	35-44	Speaks English not well or not at all	0	2012	24
Bonner	35-44	Speaks English not well or not at all	0	2013	28
Bonner	35-44	Speaks English not well or not at all	0	2014	28
Bonner	35-44	Speaks English not well or not at all	0	2015	18
Bonner	35-44	Speaks English not well or not at all	0	2016	25
Bonner	45-54				5
Bonner	45-54			2000	3
Bonner	45-54		0	2000	11
Bonner	45-54		0	2005	3
Bonner	45-54		0	2010	3
Bonner	45-54		1		78
Bonner	45-54		1	2000	2568
Bonner	45-54		1	2005	582
Bonner	45-54		1	2010	491
Bonner	45-54		1	2011	79
Bonner	45-54		1	2012	78
Bonner	45-54		1	2013	38
Bonner	45-54		1	2014	34
Bonner	45-54		1	2015	26
Bonner	45-54		1	2016	14
Bonner	45-54	Speaks English well or very well	0		28
Bonner	45-54	Speaks English well or very well	0	2000	1340
Bonner	45-54	Speaks English well or very well	0	2005	464
Bonner	45-54	Speaks English well or very well	0	2010	568
Bonner	45-54	Speaks English well or very well	0	2011	91
Bonner	45-54	Speaks English well or very well	0	2012	62
Bonner	45-54	Speaks English well or very well	0	2013	77
Bonner	45-54	Speaks English well or very well	0	2014	42
Bonner	45-54	Speaks English well or very well	0	2015	34
Bonner	45-54	Speaks English well or very well	0	2016	15
Bonner	45-54	Speaks English not well or not at all	0		21
Bonner	45-54	Speaks English not well or not at all	0	2000	144
Bonner	45-54	Speaks English not well or not at all	0	2005	61
Bonner	45-54	Speaks English not well or not at all	0	2010	87
Bonner	45-54	Speaks English not well or not at all	0	2011	18
Bonner	45-54	Speaks English not well or not at all	0	2012	20
Bonner	45-54	Speaks English not well or not at all	0	2013	18
Bonner	45-54	Speaks English not well or not at all	0	2014	22
Bonner	45-54	Speaks English not well or not at all	0	2015	18
Bonner	45-54	Speaks English not well or not at all	0	2016	7
Bonner	55-64				6
Bonner	55-64			2000	4
Bonner	55-64		0	2000	16
Bonner	55-64		0	2005	3
Bonner	55-64		1		53
Bonner	55-64		1	2000	2373
Bonner	55-64		1	2005	222
Bonner	55-64		1	2010	172
Bonner	55-64		1	2011	34
Bonner	55-64		1	2012	32
Bonner	55-64		1	2013	17
Bonner	55-64		1	2014	17
Bonner	55-64		1	2015	14
Bonner	55-64		1	2016	5
Bonner	55-64	Speaks English well or very well	0		31
Bonner	55-64	Speaks English well or very well	0	2000	1401
Bonner	55-64	Speaks English well or very well	0	2005	165
Bonner	55-64	Speaks English well or very well	0	2010	117
Bonner	55-64	Speaks English well or very well	0	2011	11
Bonner	55-64	Speaks English well or very well	0	2012	10
Bonner	55-64	Speaks English well or very well	0	2013	24
Bonner	55-64	Speaks English well or very well	0	2014	14
Bonner	55-64	Speaks English well or very well	0	2015	4
Bonner	55-64	Speaks English well or very well	0	2016	6
Bonner	55-64	Speaks English not well or not at all	0		52
Bonner	55-64	Speaks English not well or not at all	0	2000	223
Bonner	55-64	Speaks English not well or not at all	0	2005	51
Bonner	55-64	Speaks English not well or not at all	0	2010	63
Bonner	55-64	Speaks English not well or not at all	0	2011	10
Bonner	55-64	Speaks English not well or not at all	0	2012	11
Bonner	55-64	Speaks English not well or not at all	0	2013	18
Bonner	55-64	Speaks English not well or not at all	0	2014	17
Bonner	55-64	Speaks English not well or not at all	0	2015	21
Bonner	55-64	Speaks English not well or not at all	0	2016	14
Bonner	65-74				3
Bonner	65-74			2000	5
Bonner	65-74		0	2000	4
Bonner	65-74		1		48
Bonner	65-74		1	2000	1932
Bonner	65-74		1	2005	81
Bonner	65-74		1	2010	62
Bonner	65-74		1	2011	9
Bonner	65-74		1	2012	9
Bonner	65-74		1	2013	11
Bonner	65-74		1	2014	3
Bonner	65-74		1	2015	7
Bonner	65-74	Speaks English well or very well	0		23
Bonner	65-74	Speaks English well or very well	0	2000	988
Bonner	65-74	Speaks English well or very well	0	2005	30
Bonner	65-74	Speaks English well or very well	0	2010	34
Bonner	65-74	Speaks English well or very well	0	2011	11
Bonner	65-74	Speaks English well or very well	0	2012	3
Bonner	65-74	Speaks English well or very well	0	2013	3
Bonner	65-74	Speaks English well or very well	0	2014	3
Bonner	65-74	Speaks English well or very well	0	2015	3
Bonner	65-74	Speaks English well or very well	0	2016	3
Bonner	65-74	Speaks English not well or not at all	0		23
Bonner	65-74	Speaks English not well or not at all	0	2000	206
Bonner	65-74	Speaks English not well or not at all	0	2005	21
Bonner	65-74	Speaks English not well or not at all	0	2010	31
Bonner	65-74	Speaks English not well or not at all	0	2012	5
Bonner	65-74	Speaks English not well or not at all	0	2013	14
Bonner	65-74	Speaks English not well or not at all	0	2014	6
Bonner	65-74	Speaks English not well or not at all	0	2015	6
Bonner	65-74	Speaks English not well or not at all	0	2016	6
Bonner	75-84				7
Bonner	75-84			2000	11
Bonner	75-84		0		3
Bonner	75-84		0	2000	4
Bonner	75-84		1		59
Bonner	75-84		1	2000	951
Bonner	75-84		1	2005	24
Bonner	75-84		1	2010	20
Bonner	75-84		1	2011	3
Bonner	75-84		1	2014	5
Bonner	75-84		1	2015	3
Bonner	75-84		1	2016	3
Bonner	75-84	Speaks English well or very well	0		22
Bonner	75-84	Speaks English well or very well	0	2000	520
Bonner	75-84	Speaks English well or very well	0	2005	7
Bonner	75-84	Speaks English well or very well	0	2010	18
Bonner	75-84	Speaks English well or very well	0	2014	3
Bonner	75-84	Speaks English not well or not at all	0		10
Bonner	75-84	Speaks English not well or not at all	0	2000	208
Bonner	75-84	Speaks English not well or not at all	0	2005	20
Bonner	75-84	Speaks English not well or not at all	0	2010	9
Bonner	75-84	Speaks English not well or not at all	0	2016	3
Bonner	85+				7
Bonner	85+			2000	6
Bonner	85+		0		4
Bonner	85+		1		59
Bonner	85+		1	2000	383
Bonner	85+		1	2005	11
Bonner	85+		1	2010	4
Bonner	85+		1	2013	3
Bonner	85+		1	2014	3
Bonner	85+	Speaks English well or very well	0		12
Bonner	85+	Speaks English well or very well	0	2000	157
Bonner	85+	Speaks English well or very well	0	2005	3
Bonner	85+	Speaks English well or very well	0	2010	3
Bonner	85+	Speaks English not well or not at all	0		18
Bonner	85+	Speaks English not well or not at all	0	2000	101
Bonner	85+	Speaks English not well or not at all	0	2005	8
Bonner	85+	Speaks English not well or not at all	0	2010	7
Bowman	0-14				3
Bowman	0-14		1		66
Bowman	0-14		1	2005	188
Bowman	0-14		1	2010	755
Bowman	0-14		1	2011	202
Bowman	0-14		1	2012	208
Bowman	0-14		1	2013	165
Bowman	0-14		1	2014	81
Bowman	0-14		1	2015	102
Bowman	0-14		1	2016	52
Bowman	0-14	Speaks English well or very well	0		21
Bowman	0-14	Speaks English well or very well	0	2005	18
Bowman	0-14	Speaks English well or very well	0	2010	145
Bowman	0-14	Speaks English well or very well	0	2011	43
Bowman	0-14	Speaks English well or very well	0	2012	47
Bowman	0-14	Speaks English well or very well	0	2013	42
Bowman	0-14	Speaks English well or very well	0	2014	56
Bowman	0-14	Speaks English well or very well	0	2015	38
Bowman	0-14	Speaks English well or very well	0	2016	17
Bowman	0-14	Speaks English not well or not at all	0		7
Bowman	0-14	Speaks English not well or not at all	0	2010	4
Bowman	0-14	Speaks English not well or not at all	0	2012	3
Bowman	0-14	Speaks English not well or not at all	0	2014	8
Bowman	0-14	Speaks English not well or not at all	0	2015	11
Bowman	0-14	Speaks English not well or not at all	0	2016	13
Bowman	15-24				3
Bowman	15-24		1		54
Bowman	15-24		1	2000	297
Bowman	15-24		1	2005	820
Bowman	15-24		1	2010	767
Bowman	15-24		1	2011	106
Bowman	15-24		1	2012	77
Bowman	15-24		1	2013	53
Bowman	15-24		1	2014	55
Bowman	15-24		1	2015	36
Bowman	15-24		1	2016	29
Bowman	15-24	Speaks English well or very well	0		18
Bowman	15-24	Speaks English well or very well	0	2000	36
Bowman	15-24	Speaks English well or very well	0	2005	141
Bowman	15-24	Speaks English well or very well	0	2010	198
Bowman	15-24	Speaks English well or very well	0	2011	31
Bowman	15-24	Speaks English well or very well	0	2012	38
Bowman	15-24	Speaks English well or very well	0	2013	27
Bowman	15-24	Speaks English well or very well	0	2014	31
Bowman	15-24	Speaks English well or very well	0	2015	36
Bowman	15-24	Speaks English well or very well	0	2016	25
Bowman	15-24	Speaks English not well or not at all	0		3
Bowman	15-24	Speaks English not well or not at all	0	2014	4
Bowman	15-24	Speaks English not well or not at all	0	2015	3
Bowman	15-24	Speaks English not well or not at all	0	2016	3
Bowman	25-34				3
Bowman	25-34			2010	4
Bowman	25-34		0	2010	3
Bowman	25-34		1		64
Bowman	25-34		1	2000	728
Bowman	25-34		1	2005	379
Bowman	25-34		1	2010	476
Bowman	25-34		1	2011	97
Bowman	25-34		1	2012	96
Bowman	25-34		1	2013	69
Bowman	25-34		1	2014	55
Bowman	25-34		1	2015	51
Bowman	25-34		1	2016	22
Bowman	25-34	Speaks English well or very well	0		20
Bowman	25-34	Speaks English well or very well	0	2000	127
Bowman	25-34	Speaks English well or very well	0	2005	110
Bowman	25-34	Speaks English well or very well	0	2010	338
Bowman	25-34	Speaks English well or very well	0	2011	61
Bowman	25-34	Speaks English well or very well	0	2012	61
Bowman	25-34	Speaks English well or very well	0	2013	77
Bowman	25-34	Speaks English well or very well	0	2014	55
Bowman	25-34	Speaks English well or very well	0	2015	49
Bowman	25-34	Speaks English well or very well	0	2016	33
Bowman	25-34	Speaks English not well or not at all	0	2005	3
Bowman	25-34	Speaks English not well or not at all	0	2010	10
Bowman	25-34	Speaks English not well or not at all	0	2011	4
Bowman	25-34	Speaks English not well or not at all	0	2012	6
Bowman	25-34	Speaks English not well or not at all	0	2013	7
Bowman	25-34	Speaks English not well or not at all	0	2014	4
Bowman	25-34	Speaks English not well or not at all	0	2015	9
Bowman	25-34	Speaks English not well or not at all	0	2016	3
Bowman	35-44				6
Bowman	35-44		0	2000	3
Bowman	35-44		0	2005	3
Bowman	35-44		0	2010	3
Bowman	35-44		1		82
Bowman	35-44		1	2000	1483
Bowman	35-44		1	2005	594
Bowman	35-44		1	2010	776
Bowman	35-44		1	2011	146
Bowman	35-44		1	2012	116
Bowman	35-44		1	2013	84
Bowman	35-44		1	2014	54
Bowman	35-44		1	2015	56
Bowman	35-44		1	2016	24
Bowman	35-44	Speaks English well or very well	0		18
Bowman	35-44	Speaks English well or very well	0	2000	322
Bowman	35-44	Speaks English well or very well	0	2005	267
Bowman	35-44	Speaks English well or very well	0	2010	437
Bowman	35-44	Speaks English well or very well	0	2011	56
Bowman	35-44	Speaks English well or very well	0	2012	57
Bowman	35-44	Speaks English well or very well	0	2013	56
Bowman	35-44	Speaks English well or very well	0	2014	43
Bowman	35-44	Speaks English well or very well	0	2015	34
Bowman	35-44	Speaks English well or very well	0	2016	14
Bowman	35-44	Speaks English not well or not at all	0	2000	13
Bowman	35-44	Speaks English not well or not at all	0	2005	10
Bowman	35-44	Speaks English not well or not at all	0	2010	23
Bowman	35-44	Speaks English not well or not at all	0	2011	6
Bowman	35-44	Speaks English not well or not at all	0	2012	9
Bowman	35-44	Speaks English not well or not at all	0	2013	6
Bowman	35-44	Speaks English not well or not at all	0	2014	5
Bowman	35-44	Speaks English not well or not at all	0	2015	7
Bowman	45-54				5
Bowman	45-54			2000	6
Bowman	45-54			2005	3
Bowman	45-54		0	2000	3
Bowman	45-54		0	2010	3
Bowman	45-54		1		85
Bowman	45-54		1	2000	3041
Bowman	45-54		1	2005	915
Bowman	45-54		1	2010	970
Bowman	45-54		1	2011	126
Bowman	45-54		1	2012	88
Bowman	45-54		1	2013	71
Bowman	45-54		1	2014	58
Bowman	45-54		1	2015	34
Bowman	45-54		1	2016	14
Bowman	45-54	Speaks English well or very well	0		22
Bowman	45-54	Speaks English well or very well	0	2000	518
Bowman	45-54	Speaks English well or very well	0	2005	261
Bowman	45-54	Speaks English well or very well	0	2010	261
Bowman	45-54	Speaks English well or very well	0	2011	35
Bowman	45-54	Speaks English well or very well	0	2012	25
Bowman	45-54	Speaks English well or very well	0	2013	21
Bowman	45-54	Speaks English well or very well	0	2014	18
Bowman	45-54	Speaks English well or very well	0	2015	21
Bowman	45-54	Speaks English well or very well	0	2016	5
Bowman	45-54	Speaks English not well or not at all	0		4
Bowman	45-54	Speaks English not well or not at all	0	2000	32
Bowman	45-54	Speaks English not well or not at all	0	2005	17
Bowman	45-54	Speaks English not well or not at all	0	2010	14
Bowman	45-54	Speaks English not well or not at all	0	2012	3
Bowman	45-54	Speaks English not well or not at all	0	2014	3
Bowman	45-54	Speaks English not well or not at all	0	2015	4
Bowman	55-64				3
Bowman	55-64			2000	5
Bowman	55-64		0	2000	5
Bowman	55-64		0	2010	3
Bowman	55-64		1		74
Bowman	55-64		1	2000	3573
Bowman	55-64		1	2005	420
Bowman	55-64		1	2010	251
Bowman	55-64		1	2011	40
Bowman	55-64		1	2012	40
Bowman	55-64		1	2013	33
Bowman	55-64		1	2014	12
Bowman	55-64		1	2015	22
Bowman	55-64		1	2016	17
Bowman	55-64	Speaks English well or very well	0		18
Bowman	55-64	Speaks English well or very well	0	2000	672
Bowman	55-64	Speaks English well or very well	0	2005	86
Bowman	55-64	Speaks English well or very well	0	2010	61
Bowman	55-64	Speaks English well or very well	0	2011	8
Bowman	55-64	Speaks English well or very well	0	2012	12
Bowman	55-64	Speaks English well or very well	0	2014	3
Bowman	55-64	Speaks English well or very well	0	2015	3
Bowman	55-64	Speaks English not well or not at all	0		11
Bowman	55-64	Speaks English not well or not at all	0	2000	59
Bowman	55-64	Speaks English not well or not at all	0	2005	3
Bowman	55-64	Speaks English not well or not at all	0	2010	4
Bowman	55-64	Speaks English not well or not at all	0	2012	6
Bowman	55-64	Speaks English not well or not at all	0	2013	7
Bowman	55-64	Speaks English not well or not at all	0	2015	8
Bowman	55-64	Speaks English not well or not at all	0	2016	4
Bowman	65-74				4
Bowman	65-74			2000	10
Bowman	65-74		0	2000	8
Bowman	65-74		1		97
Bowman	65-74		1	2000	3387
Bowman	65-74		1	2005	150
Bowman	65-74		1	2010	134
Bowman	65-74		1	2011	31
Bowman	65-74		1	2012	9
Bowman	65-74		1	2013	17
Bowman	65-74		1	2014	11
Bowman	65-74		1	2015	10
Bowman	65-74		1	2016	7
Bowman	65-74	Speaks English well or very well	0		12
Bowman	65-74	Speaks English well or very well	0	2000	628
Bowman	65-74	Speaks English well or very well	0	2005	17
Bowman	65-74	Speaks English well or very well	0	2010	31
Bowman	65-74	Speaks English well or very well	0	2011	5
Bowman	65-74	Speaks English well or very well	0	2012	6
Bowman	65-74	Speaks English well or very well	0	2013	6
Bowman	65-74	Speaks English well or very well	0	2014	4
Bowman	65-74	Speaks English well or very well	0	2016	3
Bowman	65-74	Speaks English not well or not at all	0		3
Bowman	65-74	Speaks English not well or not at all	0	2000	72
Bowman	65-74	Speaks English not well or not at all	0	2005	4
Bowman	65-74	Speaks English not well or not at all	0	2010	3
Bowman	65-74	Speaks English not well or not at all	0	2012	3
Bowman	65-74	Speaks English not well or not at all	0	2015	5
Bowman	75-84				17
Bowman	75-84			2000	7
Bowman	75-84		0	2000	4
Bowman	75-84		1		60
Bowman	75-84		1	2000	1671
Bowman	75-84		1	2005	88
Bowman	75-84		1	2010	66
Bowman	75-84		1	2011	9
Bowman	75-84		1	2012	9
Bowman	75-84		1	2013	5
Bowman	75-84		1	2014	3
Bowman	75-84		1	2015	9
Bowman	75-84	Speaks English well or very well	0		10
Bowman	75-84	Speaks English well or very well	0	2000	366
Bowman	75-84	Speaks English well or very well	0	2005	9
Bowman	75-84	Speaks English well or very well	0	2010	9
Bowman	75-84	Speaks English well or very well	0	2013	4
Bowman	75-84	Speaks English not well or not at all	0		8
Bowman	75-84	Speaks English not well or not at all	0	2000	83
Bowman	75-84	Speaks English not well or not at all	0	2005	6
Bowman	75-84	Speaks English not well or not at all	0	2010	7
Bowman	75-84	Speaks English not well or not at all	0	2013	3
Bowman	75-84	Speaks English not well or not at all	0	2014	3
Bowman	85+				11
Bowman	85+			2000	3
Bowman	85+		1		42
Bowman	85+		1	2000	501
Bowman	85+		1	2005	26
Bowman	85+		1	2010	21
Bowman	85+		1	2012	3
Bowman	85+		1	2013	3
Bowman	85+	Speaks English well or very well	0		10
Bowman	85+	Speaks English well or very well	0	2000	149
Bowman	85+	Speaks English well or very well	0	2005	4
Bowman	85+	Speaks English well or very well	0	2010	3
Bowman	85+	Speaks English not well or not at all	0		7
Bowman	85+	Speaks English not well or not at all	0	2000	48
Bowman	85+	Speaks English not well or not at all	0	2005	3
Brisbane	0-14				4
Brisbane	0-14			2016	3
Brisbane	0-14		0	2016	11
Brisbane	0-14		1		53
Brisbane	0-14		1	2005	134
Brisbane	0-14		1	2010	415
Brisbane	0-14		1	2011	117
Brisbane	0-14		1	2012	111
Brisbane	0-14		1	2013	117
Brisbane	0-14		1	2014	118
Brisbane	0-14		1	2015	116
Brisbane	0-14		1	2016	74
Brisbane	0-14	Speaks English well or very well	0		43
Brisbane	0-14	Speaks English well or very well	0	2005	26
Brisbane	0-14	Speaks English well or very well	0	2010	205
Brisbane	0-14	Speaks English well or very well	0	2011	84
Brisbane	0-14	Speaks English well or very well	0	2012	127
Brisbane	0-14	Speaks English well or very well	0	2013	96
Brisbane	0-14	Speaks English well or very well	0	2014	150
Brisbane	0-14	Speaks English well or very well	0	2015	171
Brisbane	0-14	Speaks English well or very well	0	2016	92
Brisbane	0-14	Speaks English not well or not at all	0		47
Brisbane	0-14	Speaks English not well or not at all	0	2010	4
Brisbane	0-14	Speaks English not well or not at all	0	2011	3
Brisbane	0-14	Speaks English not well or not at all	0	2012	17
Brisbane	0-14	Speaks English not well or not at all	0	2013	13
Brisbane	0-14	Speaks English not well or not at all	0	2014	46
Brisbane	0-14	Speaks English not well or not at all	0	2015	118
Brisbane	0-14	Speaks English not well or not at all	0	2016	156
Brisbane	15-24				4
Brisbane	15-24			2015	3
Brisbane	15-24			2016	3
Brisbane	15-24		0		4
Brisbane	15-24		0	2015	3
Brisbane	15-24		0	2016	5
Brisbane	15-24		1		141
Brisbane	15-24		1	2000	503
Brisbane	15-24		1	2005	590
Brisbane	15-24		1	2010	351
Brisbane	15-24		1	2011	66
Brisbane	15-24		1	2012	72
Brisbane	15-24		1	2013	103
Brisbane	15-24		1	2014	149
Brisbane	15-24		1	2015	203
Brisbane	15-24		1	2016	241
Brisbane	15-24	Speaks English well or very well	0		314
Brisbane	15-24	Speaks English well or very well	0	2000	107
Brisbane	15-24	Speaks English well or very well	0	2005	230
Brisbane	15-24	Speaks English well or very well	0	2010	420
Brisbane	15-24	Speaks English well or very well	0	2011	138
Brisbane	15-24	Speaks English well or very well	0	2012	296
Brisbane	15-24	Speaks English well or very well	0	2013	446
Brisbane	15-24	Speaks English well or very well	0	2014	665
Brisbane	15-24	Speaks English well or very well	0	2015	918
Brisbane	15-24	Speaks English well or very well	0	2016	774
Brisbane	15-24	Speaks English not well or not at all	0		177
Brisbane	15-24	Speaks English not well or not at all	0	2000	4
Brisbane	15-24	Speaks English not well or not at all	0	2005	18
Brisbane	15-24	Speaks English not well or not at all	0	2010	7
Brisbane	15-24	Speaks English not well or not at all	0	2011	4
Brisbane	15-24	Speaks English not well or not at all	0	2012	9
Brisbane	15-24	Speaks English not well or not at all	0	2013	35
Brisbane	15-24	Speaks English not well or not at all	0	2014	102
Brisbane	15-24	Speaks English not well or not at all	0	2015	193
Brisbane	15-24	Speaks English not well or not at all	0	2016	238
Brisbane	25-34				6
Brisbane	25-34			2013	3
Brisbane	25-34		0	2000	3
Brisbane	25-34		0	2010	10
Brisbane	25-34		0	2012	5
Brisbane	25-34		0	2013	5
Brisbane	25-34		0	2014	5
Brisbane	25-34		0	2015	3
Brisbane	25-34		0	2016	3
Brisbane	25-34		1		169
Brisbane	25-34		1	2000	1271
Brisbane	25-34		1	2005	565
Brisbane	25-34		1	2010	985
Brisbane	25-34		1	2011	343
Brisbane	25-34		1	2012	366
Brisbane	25-34		1	2013	369
Brisbane	25-34		1	2014	343
Brisbane	25-34		1	2015	366
Brisbane	25-34		1	2016	265
Brisbane	25-34	Speaks English well or very well	0		344
Brisbane	25-34	Speaks English well or very well	0	2000	486
Brisbane	25-34	Speaks English well or very well	0	2005	567
Brisbane	25-34	Speaks English well or very well	0	2010	1936
Brisbane	25-34	Speaks English well or very well	0	2011	465
Brisbane	25-34	Speaks English well or very well	0	2012	690
Brisbane	25-34	Speaks English well or very well	0	2013	908
Brisbane	25-34	Speaks English well or very well	0	2014	1104
Brisbane	25-34	Speaks English well or very well	0	2015	1249
Brisbane	25-34	Speaks English well or very well	0	2016	768
Brisbane	25-34	Speaks English not well or not at all	0		168
Brisbane	25-34	Speaks English not well or not at all	0	2000	3
Brisbane	25-34	Speaks English not well or not at all	0	2005	34
Brisbane	25-34	Speaks English not well or not at all	0	2010	59
Brisbane	25-34	Speaks English not well or not at all	0	2011	35
Brisbane	25-34	Speaks English not well or not at all	0	2012	49
Brisbane	25-34	Speaks English not well or not at all	0	2013	85
Brisbane	25-34	Speaks English not well or not at all	0	2014	122
Brisbane	25-34	Speaks English not well or not at all	0	2015	205
Brisbane	25-34	Speaks English not well or not at all	0	2016	232
Brisbane	35-44		0	2005	3
Brisbane	35-44		0	2010	6
Brisbane	35-44		0	2012	3
Brisbane	35-44		0	2016	3
Brisbane	35-44		1		91
Brisbane	35-44		1	2000	1745
Brisbane	35-44		1	2005	623
Brisbane	35-44		1	2010	751
Brisbane	35-44		1	2011	151
Brisbane	35-44		1	2012	122
Brisbane	35-44		1	2013	74
Brisbane	35-44		1	2014	80
Brisbane	35-44		1	2015	75
Brisbane	35-44		1	2016	43
Brisbane	35-44	Speaks English well or very well	0		86
Brisbane	35-44	Speaks English well or very well	0	2000	693
Brisbane	35-44	Speaks English well or very well	0	2005	640
Brisbane	35-44	Speaks English well or very well	0	2010	1099
Brisbane	35-44	Speaks English well or very well	0	2011	198
Brisbane	35-44	Speaks English well or very well	0	2012	255
Brisbane	35-44	Speaks English well or very well	0	2013	232
Brisbane	35-44	Speaks English well or very well	0	2014	227
Brisbane	35-44	Speaks English well or very well	0	2015	259
Brisbane	35-44	Speaks English well or very well	0	2016	167
Brisbane	35-44	Speaks English not well or not at all	0		30
Brisbane	35-44	Speaks English not well or not at all	0	2000	12
Brisbane	35-44	Speaks English not well or not at all	0	2005	28
Brisbane	35-44	Speaks English not well or not at all	0	2010	75
Brisbane	35-44	Speaks English not well or not at all	0	2011	6
Brisbane	35-44	Speaks English not well or not at all	0	2012	32
Brisbane	35-44	Speaks English not well or not at all	0	2013	26
Brisbane	35-44	Speaks English not well or not at all	0	2014	34
Brisbane	35-44	Speaks English not well or not at all	0	2015	43
Brisbane	35-44	Speaks English not well or not at all	0	2016	48
Brisbane	45-54				3
Brisbane	45-54			2000	4
Brisbane	45-54			2010	4
Brisbane	45-54		0	2000	5
Brisbane	45-54		1		64
Brisbane	45-54		1	2000	2478
Brisbane	45-54		1	2005	477
Brisbane	45-54		1	2010	330
Brisbane	45-54		1	2011	55
Brisbane	45-54		1	2012	54
Brisbane	45-54		1	2013	37
Brisbane	45-54		1	2014	50
Brisbane	45-54		1	2015	29
Brisbane	45-54		1	2016	22
Brisbane	45-54	Speaks English well or very well	0		34
Brisbane	45-54	Speaks English well or very well	0	2000	727
Brisbane	45-54	Speaks English well or very well	0	2005	220
Brisbane	45-54	Speaks English well or very well	0	2010	256
Brisbane	45-54	Speaks English well or very well	0	2011	41
Brisbane	45-54	Speaks English well or very well	0	2012	53
Brisbane	45-54	Speaks English well or very well	0	2013	32
Brisbane	45-54	Speaks English well or very well	0	2014	39
Brisbane	45-54	Speaks English well or very well	0	2015	49
Brisbane	45-54	Speaks English well or very well	0	2016	32
Brisbane	45-54	Speaks English not well or not at all	0		21
Brisbane	45-54	Speaks English not well or not at all	0	2000	45
Brisbane	45-54	Speaks English not well or not at all	0	2005	32
Brisbane	45-54	Speaks English not well or not at all	0	2010	39
Brisbane	45-54	Speaks English not well or not at all	0	2011	9
Brisbane	45-54	Speaks English not well or not at all	0	2012	13
Brisbane	45-54	Speaks English not well or not at all	0	2013	11
Brisbane	45-54	Speaks English not well or not at all	0	2014	21
Brisbane	45-54	Speaks English not well or not at all	0	2015	12
Brisbane	45-54	Speaks English not well or not at all	0	2016	24
Brisbane	55-64				3
Brisbane	55-64			2000	4
Brisbane	55-64		0	2000	5
Brisbane	55-64		1		48
Brisbane	55-64		1	2000	2146
Brisbane	55-64		1	2005	134
Brisbane	55-64		1	2010	118
Brisbane	55-64		1	2011	27
Brisbane	55-64		1	2012	18
Brisbane	55-64		1	2013	30
Brisbane	55-64		1	2014	13
Brisbane	55-64		1	2015	18
Brisbane	55-64		1	2016	11
Brisbane	55-64	Speaks English well or very well	0		28
Brisbane	55-64	Speaks English well or very well	0	2000	705
Brisbane	55-64	Speaks English well or very well	0	2005	68
Brisbane	55-64	Speaks English well or very well	0	2010	49
Brisbane	55-64	Speaks English well or very well	0	2011	8
Brisbane	55-64	Speaks English well or very well	0	2012	11
Brisbane	55-64	Speaks English well or very well	0	2013	11
Brisbane	55-64	Speaks English well or very well	0	2014	13
Brisbane	55-64	Speaks English well or very well	0	2015	8
Brisbane	55-64	Speaks English well or very well	0	2016	10
Brisbane	55-64	Speaks English not well or not at all	0		25
Brisbane	55-64	Speaks English not well or not at all	0	2000	91
Brisbane	55-64	Speaks English not well or not at all	0	2005	20
Brisbane	55-64	Speaks English not well or not at all	0	2010	18
Brisbane	55-64	Speaks English not well or not at all	0	2011	7
Brisbane	55-64	Speaks English not well or not at all	0	2012	7
Brisbane	55-64	Speaks English not well or not at all	0	2013	11
Brisbane	55-64	Speaks English not well or not at all	0	2014	17
Brisbane	55-64	Speaks English not well or not at all	0	2015	15
