SA2_MAINCODE_2016,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
601021011,48,0,0,0,0,50,31,0,0,0,0,31,42,0,0,0,0,42,58,0,0,0,0,61,105,0,3,0,0,109,240,8,3,0,0,251,149,6,3,0,0,152,100,0,0,0,0,106,11,0,0,0,0,11,10,0,0,0,0,8,0,0,0,0,0,0,16,0,0,0,0,16,812,14,12,0,3,836
601021012,35,0,0,0,0,35,28,0,0,0,0,28,14,0,0,0,0,14,40,0,0,0,0,40,47,0,0,0,0,53,130,0,0,0,0,130,144,0,0,0,0,144,142,0,0,0,0,145,53,0,0,0,0,53,34,0,0,0,0,34,28,0,0,0,0,28,24,0,0,0,0,24,724,0,0,0,3,730
601031013,26,0,0,0,0,26,15,0,0,0,0,15,15,0,0,0,0,15,33,0,0,0,0,29,39,3,0,0,0,40,157,0,0,0,0,159,164,0,0,0,0,164,133,0,0,0,0,135,43,0,0,0,0,43,17,0,0,0,0,17,11,0,0,0,0,11,25,0,0,0,0,25,672,6,0,0,0,682
601031014,41,0,0,0,0,43,26,0,3,0,0,33,24,3,0,0,0,27,39,3,4,0,0,51,76,6,7,0,0,91,257,4,6,0,0,272,168,3,7,0,0,174,74,0,0,0,0,74,28,0,0,0,0,28,7,0,0,0,0,7,8,0,0,0,0,7,16,0,3,0,0,25,768,22,31,0,0,822
601031015,38,0,4,0,0,48,43,0,7,0,0,46,30,0,3,0,0,32,55,0,9,0,0,63,83,3,12,0,0,98,296,0,30,4,0,332,236,0,15,0,0,252,129,0,0,0,0,126,19,0,0,0,0,19,12,0,0,0,0,12,6,0,0,0,0,6,31,0,3,0,0,30,968,8,94,4,0,1076
601031016,24,0,0,0,0,24,18,0,0,0,0,21,17,0,0,0,0,21,49,7,0,0,0,56,62,0,0,0,0,61,152,0,0,3,0,159,112,0,0,0,0,114,38,0,0,0,0,38,9,0,0,0,0,9,5,0,0,0,0,5,3,0,0,0,0,3,23,0,0,0,0,25,515,12,3,3,3,534
601031017,67,0,0,0,0,70,44,3,6,0,0,53,47,0,6,0,0,51,74,0,7,0,0,79,107,8,15,0,0,129,357,4,8,0,3,375,275,0,3,0,0,280,119,0,6,0,0,127,20,0,4,0,0,27,21,0,0,0,0,21,6,0,0,0,0,14,52,0,6,0,0,58,1199,21,57,3,3,1278
601031018,25,0,0,0,0,30,22,0,0,0,0,28,8,0,3,0,0,11,40,3,4,0,0,45,54,8,3,0,0,64,160,3,9,0,0,168,155,3,7,0,0,166,87,0,0,0,0,86,27,0,0,0,0,27,17,0,0,0,0,17,6,0,0,0,0,5,21,0,0,0,0,21,623,14,30,0,0,665
601031019,38,3,0,0,0,43,16,0,0,0,0,21,17,0,0,0,0,19,32,0,0,0,0,37,68,4,0,0,0,74,174,3,3,0,0,178,180,3,0,0,0,185,66,3,0,3,0,72,13,0,0,0,0,13,15,0,0,0,0,14,5,0,0,0,0,5,20,0,0,0,0,17,645,20,11,5,0,673
601031020,36,0,0,0,0,38,34,0,0,0,0,40,41,0,0,0,0,41,75,0,0,0,0,75,135,0,0,3,0,134,286,0,3,0,0,287,147,0,0,0,0,146,61,0,0,3,0,69,18,0,0,0,0,18,12,0,0,0,0,12,3,0,0,0,0,3,26,0,0,0,0,26,877,6,3,7,3,895
601031021,29,0,0,0,0,31,7,3,0,0,0,9,14,3,0,0,0,17,28,3,0,0,0,33,43,3,0,0,0,45,110,9,0,0,0,120,90,0,0,0,0,95,72,0,0,0,0,69,21,0,0,0,0,21,9,0,0,0,0,9,5,0,0,0,0,5,14,0,0,0,0,14,441,21,8,0,0,474
601041022,67,6,0,0,0,71,50,0,3,0,0,54,34,3,0,0,0,32,65,9,3,0,0,73,92,3,0,0,0,92,313,13,3,0,0,330,374,21,0,0,0,399,329,3,0,0,0,334,82,0,0,0,0,81,55,4,0,0,0,57,24,0,0,0,0,24,43,0,0,0,0,42,1521,60,13,0,0,1599
601041023,89,4,4,0,0,95,39,0,0,0,0,39,30,3,0,0,0,32,69,3,0,0,0,70,67,3,0,0,0,72,212,16,12,0,0,236,254,12,5,0,0,268,292,3,0,0,0,300,101,0,0,0,0,102,77,0,0,0,0,82,39,0,0,0,0,39,46,0,3,0,0,46,1317,39,30,0,0,1392
601041024,50,0,0,0,0,50,41,0,0,0,0,41,24,0,0,0,0,24,57,0,0,3,0,65,70,0,0,0,0,68,215,0,0,0,0,217,288,0,0,3,0,290,284,0,0,0,0,284,82,0,0,0,0,82,50,0,0,0,0,51,21,0,0,0,0,23,32,0,0,0,0,32,1216,5,0,9,3,1229
601041025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601041026,30,0,0,0,0,30,12,0,0,0,0,12,13,0,0,0,0,16,24,0,0,0,0,26,30,0,0,0,0,30,80,0,3,0,0,78,56,0,0,0,0,56,108,0,0,0,0,111,39,0,0,0,0,39,50,0,0,0,0,50,11,0,0,0,0,11,13,0,0,0,0,13,462,4,0,0,0,473
601051027,25,10,9,0,0,49,15,0,3,0,0,21,12,4,3,0,0,15,20,3,3,0,0,32,16,11,8,0,0,30,39,19,9,0,0,64,59,20,13,0,0,96,71,26,32,3,0,129,32,11,16,0,0,56,38,14,7,0,0,51,21,4,3,0,0,27,11,7,3,0,0,23,356,128,109,6,3,598
601051028,70,0,3,0,0,74,41,0,0,0,0,41,32,0,0,0,0,32,58,0,0,0,0,62,68,4,8,0,0,78,187,6,18,0,0,208,247,9,7,0,0,266,237,0,8,0,0,242,96,0,0,0,0,96,56,0,0,0,0,56,34,0,0,0,0,40,41,0,4,0,0,41,1165,15,51,0,0,1238
601051029,41,0,0,0,0,40,8,0,0,0,0,15,11,0,0,0,0,13,18,4,0,0,0,24,35,0,5,0,0,41,46,13,5,0,0,69,80,6,4,0,0,97,120,5,6,0,0,128,48,5,0,0,0,58,45,0,0,0,0,47,26,0,0,0,0,31,21,0,0,0,0,21,502,39,24,0,0,572
601051030,44,6,0,0,0,42,11,3,0,0,0,14,5,0,4,0,0,11,27,0,7,0,0,36,37,0,9,0,0,51,87,6,12,0,0,105,122,0,9,0,0,132,139,4,3,0,0,146,56,0,3,0,0,62,49,0,0,0,0,47,27,3,0,0,0,30,14,0,3,0,0,12,611,28,48,0,0,684
601051031,60,6,3,0,0,74,21,3,3,0,0,30,20,0,3,0,0,20,27,7,3,0,0,37,39,4,4,0,0,53,100,11,11,0,0,122,99,15,7,0,3,122,165,14,5,0,0,189,78,5,3,0,0,85,124,9,3,0,0,134,112,5,3,0,0,121,30,3,0,0,0,32,881,81,46,3,3,1019
601051032,45,3,3,0,0,52,27,0,0,0,0,28,21,0,0,0,0,29,49,3,6,0,0,55,50,4,4,0,0,58,124,7,4,0,0,137,139,14,4,0,0,157,132,6,0,0,0,136,49,4,0,0,0,55,41,0,0,0,0,43,27,0,0,0,0,28,19,0,0,0,0,25,724,45,31,0,0,802
601051033,41,0,3,0,0,46,18,0,0,0,0,26,19,0,3,0,0,21,37,0,0,0,0,38,34,0,0,0,0,34,94,5,6,0,0,108,97,7,7,0,0,113,126,8,6,0,0,140,70,4,0,0,0,81,59,3,3,0,0,59,46,0,0,0,0,46,15,0,0,0,0,15,660,38,38,0,0,739
601061034,68,0,0,0,0,72,72,0,0,0,0,72,48,0,0,0,0,48,116,0,0,0,0,116,157,0,0,0,0,157,303,0,0,0,3,309,235,0,0,0,0,233,164,0,0,0,0,164,45,0,0,0,0,45,22,0,0,0,0,22,7,0,0,0,0,7,53,0,0,0,0,52,1293,0,0,4,4,1305
601061035,56,0,0,0,0,57,45,0,0,0,0,53,45,0,0,0,0,45,60,3,0,0,0,60,107,8,0,0,0,113,289,0,0,4,3,298,311,3,0,0,0,316,201,0,0,0,3,209,70,0,0,0,0,70,30,0,0,0,0,36,16,0,0,0,0,19,55,0,0,0,0,58,1284,17,3,10,13,1321
602011036,13,0,0,0,0,13,23,0,0,0,0,24,10,0,0,0,0,7,23,3,0,0,0,31,38,0,0,0,0,36,116,3,0,0,0,117,45,3,0,0,0,53,29,0,0,0,0,29,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,14,310,7,3,0,0,324
602011037,18,0,0,0,0,23,16,3,0,0,0,23,13,0,0,0,0,11,42,0,3,0,0,47,62,0,0,0,0,70,158,3,6,0,0,168,104,0,0,0,0,103,57,0,0,0,0,57,15,0,0,0,0,22,16,0,0,0,0,22,0,0,0,0,0,0,22,0,0,0,0,22,529,3,20,0,3,557
602011038,31,4,5,0,0,45,16,3,0,0,0,25,15,0,0,0,0,17,9,4,0,0,0,9,31,11,5,0,0,42,79,18,4,0,0,105,79,18,5,3,0,110,70,10,4,3,3,90,22,3,3,0,0,27,17,5,0,0,0,31,17,5,0,0,0,22,13,0,0,0,0,18,394,89,35,3,11,527
602011039,20,0,0,0,0,21,24,0,0,0,0,23,15,0,0,0,0,21,24,0,0,0,0,28,35,0,0,0,0,35,139,3,0,0,0,141,140,0,3,0,0,145,109,0,0,0,0,111,34,0,0,0,0,34,21,0,0,0,0,20,11,0,0,0,0,11,19,0,0,0,0,16,588,11,6,0,4,607
602011040,22,0,0,0,0,22,20,0,0,0,0,20,8,0,0,0,0,8,34,0,0,0,0,32,58,0,0,0,0,55,113,6,0,0,0,115,47,0,0,0,0,47,17,0,0,0,0,17,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,8,0,0,0,0,8,317,6,3,0,0,333
602011041,40,0,0,0,0,37,25,0,0,0,0,25,29,3,0,0,0,31,89,6,0,0,0,98,119,9,0,0,0,125,253,16,0,0,0,267,146,5,0,0,0,152,90,0,0,0,0,90,14,3,0,0,0,21,15,0,0,0,0,15,6,0,0,0,0,6,30,4,0,0,0,36,859,43,0,0,0,897
602011042,26,3,0,0,0,31,16,0,0,0,0,21,18,0,0,0,0,22,28,3,0,0,0,30,44,0,6,0,0,46,120,6,0,0,0,129,125,3,0,0,0,130,95,6,0,0,0,99,37,3,4,0,0,44,29,0,0,0,0,29,15,0,0,0,0,14,16,0,3,0,0,18,572,29,15,0,0,621
602011043,21,0,0,0,0,21,16,0,0,0,0,18,12,0,0,0,0,11,32,0,0,0,0,32,44,3,0,0,0,45,112,0,9,0,0,121,115,0,4,0,0,119,75,0,0,0,0,77,16,0,0,0,0,16,15,0,0,0,0,15,4,0,0,0,0,4,20,0,0,0,0,20,477,5,9,0,0,495
602011044,30,0,3,0,0,31,16,3,0,0,0,19,21,0,3,0,0,20,45,3,3,0,0,44,77,0,6,0,0,83,172,4,9,0,0,184,228,4,3,0,0,231,157,0,0,0,0,156,58,0,0,0,0,57,32,0,0,0,0,34,15,0,0,0,0,15,31,0,0,0,0,32,880,13,30,0,0,925
602011045,22,0,0,0,0,26,25,0,0,0,0,25,28,0,0,0,0,32,60,0,3,0,0,65,81,0,0,0,0,81,90,0,3,0,0,99,20,0,0,0,0,20,12,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,15,364,7,8,0,0,374
602011046,42,0,0,0,0,44,19,0,0,0,0,21,26,0,0,0,0,26,42,0,0,0,0,39,67,0,0,0,0,67,206,3,0,0,0,213,193,0,0,0,0,196,125,0,0,0,0,126,41,0,0,0,0,41,32,0,0,0,0,32,22,0,0,0,0,22,30,0,0,0,0,30,836,7,4,3,0,850
602011047,19,3,0,0,0,23,29,4,0,0,0,28,14,0,0,0,0,10,29,5,3,0,0,39,64,6,0,0,0,75,153,23,3,3,0,182,105,10,0,0,0,120,46,11,5,0,0,56,16,0,0,0,0,17,4,0,0,0,0,8,11,0,0,0,0,12,9,0,0,0,0,9,495,70,8,3,3,577
602011048,23,0,0,0,0,24,21,0,3,0,0,20,14,0,3,0,0,14,47,0,0,0,0,45,53,3,14,0,0,65,186,0,18,0,0,202,148,0,5,0,0,160,84,4,0,0,0,87,10,0,3,0,0,11,11,0,3,0,0,13,0,0,0,0,0,0,21,0,0,0,0,21,611,8,54,0,0,673
602011049,30,0,0,0,0,31,15,0,0,0,0,11,21,0,0,0,0,21,39,0,0,0,0,38,52,0,3,0,0,54,154,3,3,0,0,160,146,0,0,0,0,146,93,0,0,0,0,93,27,0,0,0,0,27,21,0,0,0,0,24,12,0,0,0,0,12,21,0,0,0,0,21,629,6,5,0,3,639
602011050,17,0,0,0,0,17,21,0,0,0,0,23,18,0,0,0,0,18,48,0,0,0,0,46,73,4,0,0,0,80,150,3,3,0,0,154,72,0,0,0,0,72,41,0,0,0,0,41,20,0,0,0,0,20,11,0,0,0,0,11,8,0,0,0,0,8,17,0,0,0,0,19,486,15,3,0,0,505
602011051,16,3,0,0,0,24,12,0,0,0,0,12,16,0,0,0,0,16,42,0,0,0,0,44,48,0,0,0,0,52,156,5,0,0,0,161,122,3,0,0,0,120,79,4,0,0,0,81,27,3,0,0,0,31,14,0,0,0,0,14,12,0,0,0,0,13,10,0,0,0,0,7,552,24,3,0,0,577
602011052,33,0,0,0,0,39,23,0,4,0,0,19,12,0,0,0,0,12,32,0,0,0,0,38,52,0,3,0,0,59,197,0,5,0,0,201,128,0,0,0,0,128,74,0,0,0,0,74,25,0,0,0,0,25,21,0,0,0,0,23,10,0,0,0,0,10,22,0,0,0,0,22,638,0,10,3,0,654
602021053,32,0,0,0,0,32,28,0,0,0,0,28,26,0,0,0,0,31,51,0,0,3,0,57,77,0,0,0,0,75,113,0,0,0,0,113,62,0,0,0,0,62,27,0,0,0,0,32,10,0,0,0,0,10,7,0,0,0,0,7,3,0,0,0,0,3,24,0,0,0,0,23,462,0,0,7,3,475
602021054,54,0,0,0,0,54,40,0,0,0,0,40,35,0,0,0,0,35,58,0,0,0,0,58,70,0,0,0,0,67,137,0,0,0,0,136,98,0,0,0,0,98,45,0,0,0,0,45,24,0,0,0,0,22,4,0,0,0,0,4,4,0,0,0,0,4,34,0,0,0,0,36,601,0,0,3,3,609
602021055,30,0,0,0,0,32,32,0,0,0,0,32,41,0,0,0,0,41,55,0,0,0,0,53,69,0,0,0,0,73,199,0,0,0,0,200,137,0,0,0,0,137,132,0,0,0,0,132,41,0,0,0,0,41,25,0,0,0,0,25,12,0,0,0,0,12,35,0,0,0,0,35,802,0,0,3,0,805
602021056,17,3,0,0,0,20,15,0,0,0,0,15,13,0,0,0,0,17,34,3,3,0,0,37,42,4,3,0,0,50,132,7,0,0,0,145,116,10,0,0,0,125,69,7,0,0,0,80,12,3,0,0,0,15,17,0,0,0,0,17,3,0,0,0,0,3,19,0,0,0,0,21,495,37,9,0,0,537
602021057,41,0,0,0,0,41,30,0,0,0,0,32,25,0,0,0,0,25,39,0,0,0,0,39,61,0,0,0,0,61,121,0,0,0,0,121,81,0,0,0,0,85,63,0,0,0,0,63,13,0,0,0,0,13,18,0,0,0,0,18,12,0,0,0,0,12,25,0,0,0,0,31,525,0,0,0,0,531
602031058,27,0,0,0,0,27,25,0,0,0,0,25,18,0,0,0,0,18,48,0,0,0,0,48,58,0,0,0,0,57,149,0,0,0,0,151,98,0,0,0,0,98,82,0,0,0,0,82,33,0,0,0,0,33,16,0,0,0,0,16,18,0,0,0,0,18,22,0,0,0,0,22,591,0,0,0,0,590
602031059,54,0,0,0,0,56,44,0,0,0,0,44,47,0,0,0,0,47,82,0,0,0,0,82,91,0,0,0,0,91,179,0,0,0,0,184,112,0,0,0,0,118,61,0,0,0,0,61,25,0,0,0,0,25,14,0,0,0,0,14,7,0,0,0,0,7,29,0,0,0,0,35,753,3,0,0,0,760
602031060,24,0,0,0,0,23,10,0,0,0,0,10,13,0,0,0,0,13,34,0,0,0,0,34,47,3,0,0,0,46,125,0,7,0,0,134,105,0,3,0,0,106,46,0,0,0,0,46,9,0,0,0,0,9,12,0,0,0,0,12,4,0,0,0,0,4,18,0,0,0,0,18,456,3,7,3,0,475
602031061,35,0,0,0,0,35,21,0,0,0,0,24,22,0,0,0,0,22,49,0,0,0,0,49,53,0,0,0,0,53,90,0,0,0,0,89,48,0,0,0,0,48,20,0,0,0,0,19,8,0,0,0,0,8,9,0,0,0,0,11,5,0,0,0,0,5,24,0,0,0,0,25,377,0,0,4,4,383
602031062,18,0,0,0,0,18,27,0,0,0,0,28,21,0,0,0,0,21,45,0,0,0,0,45,53,0,0,0,0,53,213,0,0,0,0,213,178,0,0,0,0,184,115,0,0,0,0,115,29,0,0,0,0,29,15,0,0,0,0,15,15,0,0,0,0,15,19,0,0,0,0,20,756,0,0,5,0,758
602031064,65,0,0,0,0,64,52,0,0,3,0,59,36,0,0,0,0,36,70,0,0,0,0,74,75,0,0,0,0,73,116,0,0,0,0,116,73,0,0,0,3,73,47,0,0,0,3,54,15,0,0,0,0,15,6,0,0,0,0,6,3,0,0,0,0,3,33,0,0,0,0,35,591,0,0,9,9,608
602031099,15,0,0,0,0,15,5,0,0,0,0,5,6,0,0,0,0,6,5,0,0,0,0,5,13,0,0,0,0,13,3,0,0,0,0,3,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,9,0,0,0,0,9,70,0,0,0,0,70
602031100,50,0,0,0,3,51,53,0,0,0,3,54,44,0,0,0,0,46,67,0,0,0,0,72,97,0,0,0,3,104,167,0,0,0,0,167,92,0,0,0,3,91,51,0,0,0,0,53,16,0,0,0,0,20,23,0,0,0,0,23,6,0,0,0,0,6,30,0,0,3,0,27,709,3,0,4,11,726
603011065,24,0,0,0,0,24,17,0,0,0,0,17,12,0,0,0,0,15,41,0,0,0,0,44,22,0,0,0,0,27,44,0,0,0,0,44,21,0,0,0,0,25,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,16,0,0,0,0,16,210,0,0,0,4,215
603011066,30,0,0,0,0,30,31,0,0,0,0,35,32,0,0,0,0,32,44,0,0,0,0,44,56,0,0,0,0,56,111,0,0,0,0,112,81,0,0,0,0,81,66,0,0,0,0,69,19,0,0,0,0,23,4,0,0,0,0,4,7,0,0,0,0,7,12,0,0,0,0,12,499,0,0,3,4,507
603011067,56,0,0,0,0,52,51,0,0,0,0,56,55,0,0,0,0,52,85,0,0,0,0,85,93,0,0,4,0,101,206,0,0,0,0,208,179,0,0,0,0,181,86,0,0,0,3,93,22,0,0,0,0,22,25,0,0,0,0,25,14,0,0,0,0,14,36,0,0,0,0,41,909,0,0,11,4,929
603011068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603021069,34,0,0,0,0,34,25,0,0,0,0,26,22,0,0,0,0,22,23,0,0,0,0,27,31,0,0,0,0,31,64,0,0,0,0,65,64,0,0,0,3,66,44,0,0,0,0,49,26,0,0,0,0,26,15,0,0,0,0,17,8,0,0,0,0,8,19,0,0,0,0,22,381,7,0,0,3,393
603021070,46,0,0,0,0,46,45,0,0,0,0,45,31,0,0,0,0,31,34,0,0,0,0,37,43,0,0,0,0,42,137,0,0,0,0,135,92,0,0,0,0,92,59,0,0,0,0,56,23,0,0,0,0,21,5,0,0,0,0,5,4,0,0,0,0,4,13,0,0,0,0,16,524,3,0,6,3,533
603021071,35,0,0,0,0,40,31,0,0,0,0,37,25,0,0,0,0,25,60,0,0,0,0,56,52,0,0,0,0,52,121,0,0,0,0,121,59,0,0,0,0,64,37,0,0,0,0,37,12,0,0,0,0,12,4,0,0,0,0,10,3,0,0,0,0,3,26,0,0,0,0,30,472,0,0,8,0,476
603021072,75,0,0,0,0,76,45,0,0,0,0,46,48,0,0,0,0,48,84,0,0,0,0,85,117,0,0,0,0,116,268,0,0,3,0,270,305,0,0,0,0,304,201,0,0,0,0,199,47,0,0,0,0,47,34,0,0,0,0,40,16,0,0,0,0,16,48,0,0,0,0,52,1286,0,0,12,0,1300
603031073,17,0,0,0,0,23,24,0,0,0,0,26,24,0,0,0,0,24,35,0,0,0,0,36,28,0,0,0,0,28,52,0,0,0,0,49,29,0,0,4,0,32,16,0,0,0,0,16,5,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,12,0,0,0,0,12,248,0,0,7,3,260
603031074,42,0,0,0,0,41,19,0,0,0,0,19,18,0,0,0,0,18,39,3,0,0,0,41,53,0,0,0,0,50,95,0,0,0,0,97,61,0,0,0,0,58,43,0,0,0,0,43,5,0,0,0,0,5,11,0,0,0,0,11,3,0,0,0,0,4,20,0,0,0,0,22,401,7,0,3,10,416
604011075,29,0,0,0,0,29,19,0,0,0,0,20,20,0,0,0,0,20,51,0,0,0,0,54,70,3,0,0,0,71,137,0,0,0,0,136,39,0,0,0,0,39,19,0,0,0,0,19,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,17,0,0,0,0,17,406,5,0,0,0,409
604011076,55,0,0,0,0,55,18,0,0,0,0,18,19,0,0,0,0,20,53,0,0,0,0,57,89,0,0,0,0,89,169,0,0,0,0,169,135,0,0,0,0,137,73,0,0,0,0,73,33,0,0,0,0,33,26,0,0,0,0,26,19,0,0,0,0,19,28,0,0,0,0,33,718,0,0,4,4,725
604011077,23,0,0,0,0,22,21,0,0,0,0,21,23,0,0,0,0,30,62,0,0,0,0,60,71,0,0,0,0,75,130,0,0,0,0,128,61,0,0,0,0,62,26,0,0,0,0,26,6,0,0,0,0,11,0,0,0,0,0,0,4,0,0,0,0,4,20,0,0,0,0,17,453,3,8,0,0,464
604011078,37,0,0,0,0,41,33,0,0,0,0,33,38,0,0,0,0,40,51,0,0,0,0,51,74,0,0,0,0,76,196,0,0,0,0,204,134,0,0,0,0,134,86,0,0,0,0,88,24,0,0,0,0,24,14,0,0,0,0,15,5,0,0,0,0,5,16,0,0,0,0,16,721,6,0,0,0,729
604011079,35,0,0,0,0,35,27,0,0,0,0,30,31,0,0,0,0,27,51,0,0,0,0,52,72,0,0,0,0,73,191,0,0,0,0,198,135,0,0,0,0,134,96,0,0,0,0,92,22,0,0,0,0,22,12,0,0,0,0,12,9,0,0,0,0,9,18,0,0,0,0,18,698,4,0,3,3,709
604011080,19,0,0,0,0,19,12,0,0,0,0,15,27,0,0,0,0,27,30,0,0,0,0,30,69,0,0,0,0,69,173,0,0,0,0,178,91,0,0,0,0,91,38,0,0,0,0,38,16,0,0,0,0,16,10,0,0,0,0,10,0,0,0,0,0,0,22,0,0,0,0,22,520,3,0,0,0,520
604011081,24,0,0,0,0,24,18,0,0,0,0,17,25,0,0,0,0,25,37,0,0,0,0,36,74,0,0,0,0,74,135,0,0,0,0,135,79,0,0,0,0,80,43,0,0,0,0,43,17,0,0,0,0,23,5,0,0,0,0,5,3,0,0,0,0,3,12,0,0,0,0,12,477,3,0,0,0,479
604011082,56,4,0,0,0,59,39,0,0,0,0,41,29,0,0,0,0,33,77,3,0,0,0,83,100,3,0,0,0,105,237,0,3,3,0,245,138,3,0,0,0,139,82,0,0,0,0,82,20,0,0,0,0,20,9,0,0,0,0,9,4,0,0,0,0,5,23,0,0,0,0,23,819,15,3,6,0,843
604011083,21,3,0,0,0,29,18,0,0,0,0,18,25,0,0,0,0,25,41,0,0,0,0,39,61,0,0,0,0,61,134,0,0,3,0,140,75,0,0,0,0,76,54,0,0,0,0,54,10,0,0,0,0,11,12,0,0,0,0,12,3,0,0,0,0,3,14,0,0,0,0,14,469,7,0,7,0,480
604011084,44,0,0,0,0,42,35,0,0,0,0,35,32,3,0,0,0,32,46,0,0,0,0,46,81,0,0,0,0,85,196,0,0,0,0,196,131,0,0,0,0,136,79,0,0,0,0,79,17,0,0,0,0,17,12,0,0,0,0,12,10,0,0,0,0,13,23,0,0,0,0,23,706,12,0,0,3,716
604021085,63,0,0,0,0,70,58,5,0,0,0,58,72,3,3,0,0,77,105,6,0,0,0,109,190,9,3,0,0,192,482,6,0,0,0,490,252,3,0,0,0,254,122,0,0,0,0,121,28,0,0,0,0,30,24,0,0,0,0,24,14,0,0,0,0,14,43,0,0,0,0,46,1445,33,6,0,0,1493
604021086,26,0,0,0,0,26,26,0,0,0,0,32,17,0,0,0,0,19,39,0,0,0,0,39,54,0,0,0,0,56,140,0,0,0,0,141,63,0,0,0,0,63,25,0,0,0,0,25,5,0,0,0,0,5,3,0,0,0,0,3,5,0,0,0,0,5,13,0,0,0,0,13,421,3,0,0,0,431
604021087,23,0,0,0,0,23,31,0,0,0,0,32,18,0,0,0,0,18,44,0,0,0,0,45,58,0,0,0,0,58,155,0,0,0,0,155,123,0,0,0,0,124,55,0,0,0,0,61,16,0,0,0,0,13,9,0,0,0,0,9,7,0,0,0,0,7,20,0,0,0,0,20,562,3,0,0,3,566
604021088,14,0,0,0,0,14,13,0,0,0,0,13,19,0,0,0,0,19,29,0,0,0,0,29,45,3,0,0,0,49,138,0,0,0,0,135,111,0,0,0,0,113,78,0,0,0,0,76,19,0,0,0,0,19,13,0,0,0,0,15,0,0,0,0,0,0,12,0,0,0,0,12,501,8,0,0,3,505
