SA2_MAINCODE_2016,Ireland_2011,Ireland_2012,Ireland_2013,Ireland_2014,Ireland_2015,Ireland_2016,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1946,Italy_1946_1955,Italy_1956_1965,Italy_1966_1975,Italy_1976_1985,Italy_1986_1995,Italy_1996_2005,Italy_2006_2010,Italy_2011,Italy_2012,Italy_2013,Italy_2014,Italy_2015,Italy_2016,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1946,Japan_1946_1955,Japan_1956_1965,Japan_1966_1975,Japan_1976_1985,Japan_1986_1995,Japan_1996_2005,Japan_2006_2010,Japan_2011,Japan_2012,Japan_2013,Japan_2014,Japan_2015,Japan_2016,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1946,Korea_Rep_Sth_1946_1955,Korea_Rep_Sth_1956_1965,Korea_Rep_Sth_1966_1975,Korea_Rep_Sth_1976_1985,Korea_Rep_Sth_1986_1995,Korea_Rep_Sth_1996_2005,Korea_Rep_Sth_2006_2010,Korea_Republic_South_2011,Korea_Republic_South_2012,Korea_Republic_South_2013,Korea_Republic_South_2014,Korea_Republic_South_2015,Korea_Republic_South_2016,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1946,Lebanon_1946_1955,Lebanon_1956_1965,Lebanon_1966_1975,Lebanon_1976_1985,Lebanon_1986_1995,Lebanon_1996_2005,Lebanon_2006_2010,Lebanon_2011,Lebanon_2012,Lebanon_2013,Lebanon_2014,Lebanon_2015,Lebanon_2016,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1946,Malaysia_1946_1955,Malaysia_1956_1965,Malaysia_1966_1975,Malaysia_1976_1985,Malaysia_1986_1995,Malaysia_1996_2005,Malaysia_2006_2010,Malaysia_2011,Malaysia_2012,Malaysia_2013,Malaysia_2014,Malaysia_2015,Malaysia_2016,Malaysia_Yr_arrival_ns,Malaysia_Tot,Malta_Before_1946,Malta_1946_1955,Malta_1956_1965,Malta_1966_1975,Malta_1976_1985,Malta_1986_1995,Malta_1996_2005,Malta_2006_2010,Malta_2011,Malta_2012,Malta_2013,Malta_2014,Malta_2015,Malta_2016,Malta_Yr_arrival_NS,Malta_Tot,Netherlands_Before_1946,Netherlands_1946_1955,Netherlands_1956_1965,Netherlands_1966_1975,Netherlands_1976_1985,Netherlands_1986_1995,Netherlands_1996_2005,Netherlands_2006_2010,Netherlands_2011,Netherlands_2012,Netherlands_2013,Netherlands_2014,Netherlands_2015,Netherlands_2016,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1946,New_Zealand_1946_1955,New_Zealand_1956_1965,New_Zealand_1966_1975,New_Zealand_1976_1985,New_Zealand_1986_1995,New_Zealand_1996_2005,New_Zealand_2006_2010,New_Zealand_2011,New_Zealand_2012,New_Zealand_2013,New_Zealand_2014,New_Zealand_2015,New_Zealand_2016,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,Pakistan_Before_1946,Pakistan_1946_1955,Pakistan_1956_1965,Pakistan_1966_1975,Pakistan_1976_1985,Pakistan_1986_1995,Pakistan_1996_2005,Pakistan_2006_2010,Pakistan_2011,Pakistan_2012,Pakistan_2013,Pakistan_2014,Pakistan_2015,Pakistan_2016,Pakistan_Yr_arrival_NS,Pakistan_Tot,Philippines_Before_1946,Philippines_1946_1955,Philippines_1956_1965,Philippines_1966_1975,Philippines_1976_1985,Philippines_1986_1995,Philippines_1996_2005,Philippines_2006_2010,Philippines_2011,Philippines_2012,Philippines_2013,Philippines_2014,Philippines_2015,Philippines_2016,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1946,Poland_1946_1955,Poland_1956_1965,Poland_1966_1975,Poland_1976_1985,Poland_1986_1995,Poland_1996_2005,Poland_2006_2010,Poland_2011,Poland_2012,Poland_2013,Poland_2014,Poland_2015,Poland_2016,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1946,Singapore_1946_1955,Singapore_1956_1965,Singapore_1966_1975,Singapore_1976_1985,Singapore_1986_1995,Singapore_1996_2005,Singapore_2006_2010,Singapore_2011,Singapore_2012,Singapore_2013,Singapore_2014,Singapore_2015,Singapore_2016,Singapore_Yr_arrival_ns,Singapore_Tot
101061542,0,3,0,0,0,0,0,22,0,8,3,4,3,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,9,4,5,3,8,0,0,0,0,0,0,0,0,44,3,0,0,29,34,23,25,21,3,0,6,0,3,3,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,3,0,0,0,0,0,0,0,17,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5
101061543,0,0,0,0,0,0,0,4,0,3,3,0,8,0,0,0,0,0,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,13,8,16,7,0,0,0,0,0,5,7,53,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,11,0,3,0,8,0,0,0,0,0,0,0,0,31,0,3,3,5,21,12,16,3,0,5,0,3,0,0,3,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,20,3,3,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101061544,0,0,0,0,0,3,0,10,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,6,3,3,0,0,0,0,0,0,0,0,0,0,14,0,0,4,15,8,14,10,0,0,0,4,0,0,0,5,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
102011028,5,8,0,3,0,6,0,70,0,5,9,6,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,3,3,0,0,0,12,0,0,0,0,0,0,0,23,0,0,6,10,48,13,17,12,3,0,0,0,0,0,3,111,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,10
102011029,0,0,0,0,0,0,0,39,0,8,14,9,0,0,0,0,0,3,0,0,0,0,0,41,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,5,3,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,6,0,11,5,5,0,0,0,0,0,0,0,0,0,0,0,15,0,23,6,4,0,0,0,0,0,0,0,0,0,0,0,30,0,4,7,25,50,28,21,17,0,0,0,0,0,0,5,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,9,4,4,0,0,0,3,0,0,0,28,0,3,0,0,3,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,13
102011030,0,0,0,0,0,0,0,10,0,14,8,8,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,9,12,6,3,0,0,0,0,0,0,0,0,0,0,29,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,15,0,0,3,17,30,18,10,0,0,3,0,3,0,0,0,86,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
102011031,0,0,0,0,0,0,0,49,0,6,12,3,0,0,0,0,3,0,0,0,0,0,5,35,0,0,0,0,0,3,3,3,0,0,0,0,3,0,0,19,0,0,0,0,0,6,8,13,0,0,4,0,3,4,0,39,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,4,0,4,0,0,0,0,3,0,0,18,0,13,5,5,3,0,0,0,0,0,0,0,0,0,4,25,0,25,11,8,9,4,3,3,0,0,0,0,0,0,0,66,0,9,10,33,47,44,38,6,0,0,9,0,3,0,15,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,16,9,0,0,8,0,0,0,0,3,44,0,3,3,0,3,3,0,0,0,0,0,0,0,0,0,15,0,0,0,3,3,0,10,0,0,0,0,0,0,3,0,25
102011032,0,0,0,0,0,0,0,51,0,5,11,10,0,0,0,0,3,0,0,0,0,0,4,36,0,0,0,0,0,6,13,7,3,0,4,0,0,0,0,39,0,0,0,0,7,19,53,54,6,3,5,8,12,3,3,169,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,11,12,7,0,0,3,0,3,0,0,51,0,3,5,3,0,0,0,0,0,0,0,0,0,0,0,18,0,21,20,6,0,3,4,3,0,0,0,0,0,0,4,57,4,7,9,43,81,73,75,26,12,9,3,12,3,3,14,375,0,0,0,0,0,3,4,4,0,0,0,4,6,3,0,30,0,0,3,5,21,36,31,36,4,12,20,12,12,3,5,204,0,3,0,0,11,7,5,5,0,0,8,0,0,0,0,39,0,0,0,3,5,0,3,0,0,0,0,0,0,4,0,26
102011033,0,0,0,0,0,0,0,11,0,8,4,3,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,4,4,6,4,0,0,0,0,0,0,22,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,4,0,0,0,0,0,0,0,0,0,0,11,0,0,3,9,30,34,50,10,8,0,0,0,0,0,10,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,5,8,23,14,9,0,0,4,0,0,0,4,55,0,0,0,0,3,3,3,4,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5
102011034,0,0,0,0,0,0,0,17,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,8,0,9,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,6,0,0,0,0,0,0,0,0,0,0,0,0,24,4,0,12,11,22,23,28,7,0,0,0,0,0,0,3,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,9,3,0,0,0,0,3,0,0,31,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
102011035,0,0,0,0,0,0,0,28,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,5,4,6,3,0,4,0,0,0,0,0,0,0,0,19,0,0,3,17,37,26,25,4,0,5,0,0,0,0,3,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,22,20,3,3,0,4,4,0,0,5,65,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011036,0,0,0,0,0,0,0,22,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,0,7,7,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,3,3,3,3,0,0,0,0,0,0,0,21,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,0,0,5,0,0,0,0,0,0,0,0,0,21,0,0,0,16,26,23,35,6,0,3,0,4,0,0,5,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,7,13,11,11,0,0,3,0,0,0,5,49,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011037,0,0,0,0,0,0,0,31,0,3,8,8,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,4,0,0,0,0,0,0,0,0,15,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,7,0,0,3,3,0,0,0,0,0,0,0,22,0,0,9,18,26,25,26,7,4,0,0,0,0,0,10,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,3,0,0,0,0,0,3,0,0,32,0,0,0,0,4,4,0,3,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,4
102011038,3,0,0,0,0,0,0,16,0,4,13,0,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,14,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,8,0,0,7,0,0,0,0,0,0,0,0,0,23,0,0,6,15,28,32,14,10,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,0,0,0,0,0,0,0,0,15,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102011039,0,3,0,3,0,0,0,60,3,17,13,8,3,0,0,3,0,3,0,0,0,0,0,48,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,9,0,0,0,0,3,3,10,4,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,3,4,3,3,0,0,0,0,0,0,0,0,27,0,10,3,4,0,0,0,0,0,0,0,0,0,0,0,21,0,14,11,4,4,3,3,5,0,0,0,8,0,0,3,56,6,3,5,39,55,39,39,14,9,9,3,0,0,6,11,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,10,10,0,14,0,0,0,3,3,0,0,50,0,3,3,3,0,3,6,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8
102011040,0,0,3,0,0,0,3,88,0,21,29,16,3,0,0,0,0,0,3,0,0,0,5,75,0,0,0,0,0,3,7,3,0,5,0,0,0,0,3,30,0,0,0,0,0,6,9,10,0,0,0,0,0,0,0,23,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,16,0,0,4,3,5,3,0,0,0,0,0,0,0,0,0,26,0,21,20,9,0,0,0,0,0,0,0,0,0,0,0,53,3,27,18,8,8,3,7,3,0,0,0,0,0,0,3,78,0,3,23,56,121,76,98,39,3,8,9,3,3,3,12,461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,15,38,10,18,0,4,3,4,3,3,7,106,0,4,7,0,11,5,0,3,0,0,0,0,0,0,3,42,0,0,4,3,3,3,3,3,0,0,0,0,0,0,0,15
102011041,0,0,0,0,0,0,0,25,0,8,8,3,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,11,0,5,7,3,0,0,0,0,0,0,0,0,0,0,0,23,0,0,9,28,38,31,23,15,0,0,0,0,0,0,8,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,5,3,4,0,0,0,3,0,0,18,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
102011042,0,0,0,3,0,0,7,57,0,8,13,5,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,3,0,13,8,0,3,0,0,0,0,0,25,0,0,0,0,0,5,6,5,0,0,0,0,0,0,0,20,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,20,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,14,0,13,6,8,0,3,0,0,0,0,0,0,0,0,0,35,0,0,6,20,60,47,52,14,0,7,0,0,3,0,17,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,31,21,16,3,3,12,3,4,0,5,117,0,3,0,3,11,4,4,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
102011043,0,0,0,0,0,0,6,43,0,7,11,5,3,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,16,0,0,0,3,0,11,22,11,3,0,0,0,0,0,0,62,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,6,4,0,0,0,0,0,0,0,0,15,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,14,0,22,8,9,4,0,3,3,0,0,0,0,0,0,3,46,3,0,0,31,61,39,40,28,3,3,0,4,0,0,19,244,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,10,0,0,0,0,13,38,20,15,3,4,3,6,6,0,3,111,0,0,3,0,5,0,3,0,0,0,4,0,0,0,0,22,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9
102021044,0,7,0,3,0,0,3,79,0,13,23,15,3,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,8,0,3,0,0,0,0,0,0,17,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,4,0,3,0,0,3,0,0,0,7,25,0,18,18,3,0,3,0,0,0,0,0,0,0,0,0,47,0,11,11,10,4,0,0,0,0,0,0,0,0,0,4,48,7,3,9,34,70,69,74,23,0,8,3,0,0,0,12,325,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,8,0,0,0,8,13,22,12,8,8,4,3,6,4,0,4,86,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
102021045,0,0,0,0,0,0,0,15,0,9,8,10,0,0,0,4,0,0,0,0,0,0,4,30,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,3,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,18,19,5,0,0,0,0,0,0,0,0,0,0,0,39,0,8,6,10,0,0,0,0,0,0,0,0,0,0,0,28,0,0,3,12,49,55,46,12,7,0,0,3,0,0,4,187,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,8,13,17,12,9,4,3,0,3,0,0,75,0,4,0,3,6,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
102021046,0,0,0,0,0,0,0,14,3,0,3,7,3,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,5,0,0,0,3,3,0,0,17,0,12,8,0,0,0,0,0,0,0,0,0,0,0,3,25,0,19,16,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,12,21,38,21,22,8,0,3,0,0,3,0,9,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,3,0,0,0,0,0,0,0,25,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8
102021047,0,0,0,0,0,0,0,34,0,4,6,3,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,7,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,3,4,0,0,0,0,0,0,0,11,0,4,14,6,0,0,0,0,0,0,0,0,0,0,3,29,0,8,10,12,3,4,3,0,6,0,0,0,0,0,0,48,0,0,15,32,62,56,42,21,8,3,3,0,0,0,10,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,14,9,5,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6
102021048,0,9,0,0,0,0,3,64,0,16,31,11,3,5,0,0,0,0,0,0,0,0,3,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,6,3,0,0,0,0,0,0,0,18,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,0,3,3,3,4,0,0,0,0,0,3,0,22,0,20,18,9,0,0,0,0,0,0,0,0,0,0,8,52,0,16,26,3,3,3,0,0,0,0,0,0,0,0,0,55,0,3,8,37,109,66,63,58,4,3,3,3,11,0,17,386,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,8,0,0,0,6,10,48,17,14,0,9,3,10,3,0,3,120,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
102021049,0,0,0,0,0,0,0,13,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,12,0,0,9,6,6,17,9,0,0,0,0,0,0,0,3,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102021050,0,0,0,0,0,0,0,25,0,10,10,4,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,9,9,9,0,0,0,0,0,0,0,0,0,0,0,23,0,25,13,6,3,0,0,0,0,0,0,0,0,0,3,52,0,4,3,31,53,39,26,6,0,3,0,0,0,0,11,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,3,0,0,0,3,0,0,0,6,31,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
102021051,0,0,0,0,0,0,0,12,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,8,0,3,0,0,0,0,0,0,0,0,0,0,17,0,0,0,13,26,27,15,4,0,3,0,0,0,0,3,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
102021052,0,0,0,0,0,0,0,16,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,0,11,9,6,0,0,0,0,0,0,0,0,0,0,0,35,0,6,3,4,0,0,0,0,0,0,0,0,0,0,0,18,0,0,12,14,18,12,8,4,0,0,0,0,0,0,3,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,0,0,0,0,0,0,0,0,21,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
102021053,3,0,0,0,0,3,0,43,0,20,34,13,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,3,0,3,5,0,0,0,0,0,0,0,12,0,0,0,0,3,4,5,0,0,0,0,0,0,0,0,10,0,0,0,3,5,3,0,0,0,0,0,0,0,0,4,21,0,0,0,3,0,0,3,0,3,0,0,0,0,0,3,12,0,25,23,3,0,0,0,0,0,0,0,0,0,0,3,58,0,13,16,0,0,3,0,0,0,0,3,0,0,0,0,37,0,3,7,18,53,35,39,20,11,4,4,3,3,3,12,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,4,21,16,4,3,0,4,3,3,8,0,69,0,5,3,0,4,3,0,4,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
