SA2_MAINCODE_2016,Num_MVs_per_dweling_0_MVs,Num_MVs_per_dweling_1_MVs,Num_MVs_per_dweling_2_MVs,Num_MVs_per_dweling_3_MVs,Num_MVs_per_dweling_4mo_MVs,Num_MVs_per_dweling_Tot,Num_MVs_NS,Total_dwelings
503021038,231,1557,1638,379,163,3972,88,4060
503021039,536,2578,2300,606,268,6281,177,6455
503021040,262,1232,1319,336,146,3289,95,3384
503021041,2393,7187,2644,392,134,12753,429,13180
503021042,619,3164,2217,441,172,6613,168,6779
503021043,556,3010,2352,557,242,6724,265,6989
504011044,430,2142,2135,683,340,5724,161,5883
504011045,557,3147,3442,941,404,8490,244,8738
504011046,610,2690,1658,395,146,5491,153,5645
504011047,399,2632,3107,1041,554,7738,239,7979
504011048,88,805,1085,460,300,2741,70,2809
504021049,18,169,345,204,208,948,34,983
504021050,29,487,1076,514,342,2443,36,2476
504021051,66,494,758,320,263,1896,40,1938
504021052,0,0,3,0,0,8,0,5
504021053,98,835,1684,872,809,4290,100,4398
504021054,269,1412,1608,671,431,4390,149,4537
504031055,0,0,0,0,0,0,0,0
504031056,172,1490,2392,1127,714,5892,128,6024
504031057,188,1509,2287,944,525,5456,179,5636
504031058,18,281,611,328,324,1561,56,1616
504031059,232,3196,5499,1626,730,11288,233,11520
504031060,12,111,290,210,251,861,20,883
504031061,48,460,661,231,112,1519,47,1565
504031062,176,1097,1465,516,267,3525,125,3650
504031063,0,0,0,0,0,0,0,0
504031064,0,0,0,0,0,0,0,0
504031065,74,574,661,290,257,1856,73,1931
504031066,478,1738,1231,358,128,3935,158,4088
504031067,76,653,971,391,221,2302,47,2353
504031068,29,664,1420,601,440,3164,65,3227
504031069,0,0,0,0,0,0,0,0
505011070,117,1180,1546,544,237,3617,88,3707
505011071,93,1177,1970,777,438,4463,61,4526
505011072,107,1237,2497,795,457,5093,93,5186
505011073,138,1412,2202,733,342,4829,92,4919
505011074,93,1046,1607,620,306,3670,80,3758
505011075,56,760,1739,658,401,3613,52,3671
505011076,24,400,1282,585,340,2626,46,2668
505011077,253,1702,1868,624,343,4797,131,4923
505011078,152,1296,1946,743,378,4520,109,4622
505011079,98,872,1677,679,397,3721,71,3795
505011080,31,523,1139,481,354,2532,50,2578
505011081,75,875,1348,449,214,2963,68,3032
505011082,88,709,1545,628,361,3328,66,3392
505011083,83,722,1360,567,361,3096,44,3144
505021084,395,2177,2277,654,369,5870,185,6058
505021085,506,2536,2290,777,387,6491,326,6819
505021086,565,3228,3353,1118,655,8906,274,9182
505021087,0,0,0,0,0,0,0,0
505021088,412,2504,2728,696,244,6579,206,6787
505021089,187,1657,3425,1005,511,6784,125,6907
505021090,533,2925,2501,546,265,6767,254,7021
505021091,0,0,0,0,0,0,0,0
505021092,306,2621,2675,641,216,6462,162,6623
505021093,279,1835,2041,652,305,5104,146,5253
505021094,119,816,1261,377,231,2795,70,2868
505021095,470,2539,1733,354,145,5246,151,5399
505021096,195,1467,2237,657,333,4886,93,4979
505021097,456,2626,2247,619,299,6243,166,6409
505031098,179,1010,1449,677,398,3716,121,3830
505031099,326,2890,2995,825,355,7394,247,7640
505031100,102,1317,2445,822,412,5095,111,5212
505031101,170,1576,1806,546,245,4341,114,4457
505031102,231,1131,969,407,199,2925,107,3036
505031103,87,1636,3759,1401,721,7598,131,7735
505031104,139,907,1279,636,339,3303,114,3416
505031105,108,1427,2625,1128,591,5885,116,5997
505031106,0,0,0,0,0,4,0,4
505031107,88,1085,1916,703,398,4191,92,4284
505031108,265,2439,3776,1388,856,8726,214,8939
505031255,39,917,1260,300,96,2615,65,2677
505031256,3,26,65,45,62,205,13,219
505031257,28,284,411,174,100,998,34,1027
505031258,64,970,1217,412,151,2817,86,2904
506011110,633,2684,2215,723,398,6664,279,6940
506011111,0,0,0,0,0,0,0,0
506011112,88,643,734,298,168,1931,56,1989
506011113,50,1454,3292,904,420,6115,104,6213
506011114,221,1364,1384,477,310,3761,135,3895
506011115,58,591,1067,514,449,2688,68,2754
506011116,34,451,988,485,426,2393,40,2426
506011117,68,844,1417,519,278,3125,110,3233
506021118,338,1810,1985,583,319,5034,186,5216
506021119,486,2463,2360,597,243,6149,215,6367
506021120,0,0,0,0,0,0,0,0
506021121,0,0,0,0,0,0,0,0
506021122,736,3685,3205,911,492,9031,416,9448
506021123,475,2524,1953,523,219,5697,179,5878
506031124,813,2595,2191,735,425,6762,336,7093
506031125,20,541,1389,633,420,3002,56,3057
506031126,0,0,0,0,0,0,0,0
506031127,381,2115,2221,717,387,5827,205,6024
506031128,227,1788,1979,702,379,5078,121,5202
506031129,190,1382,1959,719,333,4575,100,4677
506031130,0,0,0,0,0,0,0,0
506031131,136,1542,2608,970,513,5766,101,5872
506041132,281,2141,2328,895,563,6207,218,6429
506041133,95,1552,3122,1188,642,6590,102,6695
506041134,531,2676,2378,879,508,6970,258,7225
506041135,96,1425,2731,1027,547,5828,111,5943
506041136,294,1569,1543,609,498,4524,165,4691
506041137,307,2456,3071,1245,717,7793,218,8014
506051138,197,1826,2604,1031,641,6293,168,6467
506051139,108,1317,1680,741,380,4224,119,4338
506051140,152,1356,2141,968,734,5348,140,5486
506051141,68,786,1487,755,614,3717,74,3788
506061142,62,1092,2401,910,538,4995,99,5097
506061143,15,228,630,431,605,1914,35,1954
506061144,9,255,460,297,299,1322,47,1363
506071145,370,2654,2221,495,204,5941,136,6083
506071146,189,1045,1541,538,284,3592,100,3698
506071147,404,2659,2435,612,301,6411,155,6569
507011148,60,1214,2701,846,475,5302,82,5379
507011150,0,0,0,0,0,0,0,0
507011151,0,0,0,0,0,0,0,0
507011152,88,763,1289,514,327,2975,79,3051
507011153,201,1096,1150,397,188,3033,127,3158
507011154,358,1567,1445,411,187,3974,164,4136
507011155,0,3,0,0,0,6,0,6
507011158,7,252,429,101,58,846,22,862
507011159,235,1470,1600,599,317,4218,113,4330
507011160,261,1297,1380,496,252,3685,173,3854
507011161,127,1377,2314,663,292,4776,102,4879
507011163,87,663,1095,440,216,2501,59,2558
507011259,63,634,1272,416,273,2654,64,2717
507011260,5,141,391,150,124,806,19,826
507021164,121,861,1145,361,163,2650,60,2712
507021165,639,2451,1945,503,182,5728,200,5927
507021166,411,2077,2029,620,276,5419,208,5625
507021167,0,0,0,0,0,7,0,7
507031169,128,1323,2013,623,259,4341,85,4431
507031170,221,1101,890,299,136,2653,127,2776
507031172,0,3,0,3,7,16,0,16
507031173,0,0,0,0,0,5,0,4
507031174,260,1435,1393,465,244,3790,125,3915
507031261,20,348,760,314,264,1707,34,1742
507041175,132,1268,1706,579,293,3972,87,4059
507041176,25,331,525,228,111,1221,19,1238
507041177,356,2114,2212,555,248,5490,147,5636
507041178,257,1787,2187,670,369,5272,120,5391
507041179,106,881,1098,418,191,2685,64,2753
507041180,71,829,1646,714,376,3643,57,3699
507041181,256,1787,2632,757,393,5824,118,5942
507041182,171,1298,1561,691,402,4118,98,4220
507041183,172,706,676,169,82,1811,62,1873
507041184,21,318,914,399,217,1874,28,1900
507051185,140,2876,4963,1482,719,10181,208,10387
507051186,180,1133,1108,385,208,3019,125,3144
507051187,106,1168,1819,690,338,4129,117,4241
507051188,583,2708,1842,597,259,5984,244,6230
507051189,0,0,0,0,0,0,0,0
507051190,248,1628,1657,607,292,4432,157,4589
507051191,65,1415,2777,1047,515,5822,128,5950
507051192,150,1300,1759,628,296,4135,117,4255
507051193,158,1168,1406,523,318,3572,116,3682
509011225,399,2191,1994,582,277,5443,249,5691
509011226,11,201,419,254,239,1127,41,1168
509011227,38,485,745,266,140,1662,42,1707
509011228,65,691,902,305,164,2131,60,2192
509011229,24,225,342,196,173,965,44,1006
509011230,88,429,527,254,169,1465,84,1553
509011231,58,332,500,237,301,1426,65,1491
509011232,19,269,497,190,176,1154,25,1179
509011233,143,1048,1330,613,408,3543,142,3678
509011234,63,486,655,326,260,1795,80,1870
509011235,0,0,0,0,0,0,0,0
509021236,14,274,629,413,381,1703,61,1768
509021237,67,413,502,201,212,1394,70,1466
509021238,61,461,581,241,197,1538,52,1590
509021239,60,766,1176,550,415,2972,139,3110
509021240,122,516,674,286,211,1801,92,1892
509021241,64,436,592,287,262,1640,76,1711
509021242,28,300,378,192,193,1089,51,1133
509021243,211,1157,1311,591,462,3733,141,3876
509021244,35,425,594,324,265,1652,90,1741
509021245,53,624,701,348,246,1972,90,2059
509031246,78,392,432,209,237,1349,66,1407
509031247,63,379,508,278,311,1537,86,1625
509031248,29,202,332,171,111,854,35,885
509031249,105,590,534,212,147,1589,82,1675
509031250,49,468,661,302,292,1774,88,1861
510011262,347,1396,1642,603,280,4265,230,4497
510011263,567,654,466,137,76,1898,131,2033
510011264,274,214,99,29,26,650,54,699
510011265,285,725,659,235,158,2054,135,2187
510011266,196,196,100,36,23,558,60,617
510021267,116,147,72,23,37,401,61,463
510021268,61,392,505,156,82,1189,48,1234
510021269,42,349,546,232,105,1272,70,1336
510021270,149,765,1091,448,185,2644,138,2785
510031271,81,700,719,210,124,1836,74,1909
510031272,166,1204,2015,852,418,4654,193,4845
510031273,96,308,537,210,118,1272,53,1329
511011274,230,1216,1597,622,365,4034,206,4239
511011275,32,282,415,194,230,1155,50,1201
511021276,157,555,574,216,145,1646,119,1757
511021277,69,495,462,210,127,1367,114,1480
511031278,136,764,844,341,193,2285,98,2377
511031279,229,1430,1687,703,365,4412,170,4579
511031280,94,834,1265,458,217,2866,98,2966
511031281,0,0,0,0,0,0,0,0
511031282,89,475,522,205,130,1425,105,1524
511031283,258,342,173,48,29,855,84,932
511031284,0,0,0,0,0,0,0,0
511041285,450,1864,1481,443,197,4433,209,4639
511041286,153,604,866,426,323,2372,111,2483
511041287,46,624,1138,478,283,2568,82,2654
511041288,69,1015,1540,554,220,3397,88,3487
511041289,50,408,512,247,126,1344,66,1404
511041290,91,233,169,70,51,612,46,653
511041291,43,415,532,212,208,1417,63,1479
511041292,81,596,754,362,326,2107,96,2207
597979799,0,0,0,0,0,0,0,0
599999499,0,0,0,0,0,0,0,0
601011001,374,933,681,243,147,2385,178,2559
601011002,46,521,686,365,251,1877,57,1937
601011003,22,366,632,302,172,1496,33,1532
601021004,220,1014,874,272,97,2483,75,2559
601021005,43,557,1148,518,373,2646,68,2714
601021006,45,464,526,148,99,1283,39,1314
601021007,185,1423,1756,476,191,4032,98,4126
601021008,153,1131,1064,301,126,2771,92,2867
601021009,222,760,556,179,60,1781,77,1856
601021010,97,384,289,108,50,933,55,987
601021011,247,947,731,233,67,2231,78,2310
601021012,15,308,652,292,194,1458,38,1495
601031013,39,401,581,215,165,1403,43,1442
601031014,201,762,723,234,147,2065,94,2162
601031015,321,1203,981,333,176,3008,132,3140
601031016,185,725,523,135,74,1637,77,1712
601031017,727,1858,1219,374,167,4348,220,4569
601031018,171,728,586,230,126,1848,66,1909
601031019,326,888,602,171,73,2066,79,2142
601031020,251,903,813,314,176,2455,120,2583
601031021,155,650,476,135,69,1483,43,1519
601041022,238,1671,1563,470,233,4170,133,4297
601041023,130,1251,1584,548,252,3764,75,3839
601041024,53,681,1198,433,256,2623,60,2678
601041025,0,0,0,0,0,0,0,0
601041026,49,446,545,166,56,1266,29,1296
601051027,617,1539,740,169,63,3129,116,3244
601051028,201,1311,1206,343,155,3229,78,3304
601051029,90,637,615,200,69,1617,39,1655
601051030,366,1061,630,202,75,2340,77,2418
601051031,394,1857,1487,440,206,4383,125,4507
601051032,190,990,806,209,87,2285,65,2347
601051033,253,1134,765,170,66,2390,54,2451
601061034,69,912,1105,458,242,2786,106,2892
601061035,117,1011,1255,484,290,3160,105,3264
602011036,260,573,343,90,46,1301,73,1377
602011037,175,662,550,177,76,1639,74,1713
602011038,282,947,611,161,63,2057,51,2104
602011039,38,400,600,222,147,1410,36,1446
602011040,214,546,373,135,63,1335,71,1403
602011041,315,1288,1018,337,164,3120,141,3264
602011042,258,774,670,194,69,1960,67,2028
602011043,74,510,554,193,85,1424,35,1455
602011044,144,854,883,331,187,2405,76,2481
602011045,207,555,400,133,65,1350,91,1445
602011046,105,816,925,342,187,2381,62,2438
602011047,240,801,556,150,69,1816,65,1881
602011048,112,727,666,233,100,1838,65,1900
602011049,79,642,729,194,89,1725,43,1773
602011050,70,404,472,167,105,1221,57,1277
602011051,77,663,586,196,89,1605,44,1650
602011052,81,575,659,221,155,1689,59,1747
602021053,52,540,545,237,113,1487,66,1551
602021054,89,662,759,356,228,2100,88,2182
602021055,37,511,845,406,253,2058,70,2125
602021056,37,295,482,217,145,1173,27,1197
602021057,44,413,585,246,219,1505,57,1558
602031058,12,272,535,307,248,1385,48,1430
602031059,190,881,883,349,191,2503,125,2628
602031060,81,528,534,245,139,1522,75,1591
602031061,62,394,506,225,152,1344,66,1405
602031062,43,531,722,335,186,1816,73,1889
602031064,146,911,902,343,162,2458,122,2586
602031099,27,111,154,56,25,376,19,398
602031100,105,847,937,393,282,2560,102,2661
603011065,16,254,309,138,97,824,40,861
603011066,37,271,405,241,134,1084,40,1127
603011067,69,504,804,438,362,2170,91,2263
603011068,0,3,3,0,0,6,0,6
603021069,25,373,498,171,87,1148,33,1186
603021070,45,578,630,214,147,1619,69,1691
603021071,39,521,541,197,109,1405,65,1465
603021072,122,874,1186,498,294,2970,96,3074
603031073,32,334,351,122,71,913,43,959
603031074,60,602,691,225,128,1707,81,1784
604011075,176,586,426,117,33,1338,58,1394
604011076,29,338,700,369,285,1717,63,1776
604011077,171,681,451,135,57,1493,61,1561
604011078,179,958,802,253,107,2302,105,2407
604011079,70,615,759,300,135,1881,55,1939
604011080,42,484,530,174,67,1293,45,1337
604011081,96,584,538,191,93,1497,63,1554
604011082,234,1083,910,335,174,2740,145,2883
604011083,99,596,544,224,100,1565,61,1624
604011084,244,910,837,292,127,2405,91,2497
604021085,608,2315,1737,563,215,5437,243,5685
604021086,190,752,583,197,105,1826,104,1933
604021087,93,572,635,254,125,1672,58,1734
604021088,36,402,499,185,104,1228,27,1256
604021089,41,671,867,350,184,2117,66,2180
604021090,20,273,422,196,134,1044,26,1073
604021091,68,581,849,399,270,2166,100,2262
604021092,19,320,492,189,124,1147,27,1178
604031093,38,208,246,90,44,620,28,653
604031094,34,388,579,231,131,1365,69,1426
604031095,88,505,555,190,77,1424,69,1496
604031096,25,349,532,232,151,1289,40,1328
604031097,151,705,591,173,64,1679,88,1763
604031098,0,0,0,0,0,0,0,0
697979799,0,0,0,0,0,0,0,0
699999499,0,0,0,0,0,0,0,0
701011001,0,4,0,0,0,4,0,4
701011002,333,1138,635,94,30,2235,103,2332
701011003,0,0,0,0,0,3,0,3
701011004,75,479,468,142,52,1203,56,1261
701011005,71,548,484,122,48,1279,43,1322
701011006,91,227,284,77,50,731,43,772
701011007,71,424,337,98,38,976,30,1007
701011008,73,558,589,162,73,1453,60,1513
701011009,17,282,432,157,75,961,33,991
701021010,36,183,242,121,37,616,38,656
701021011,23,213,326,97,47,716,26,741
701021012,33,92,89,37,36,285,10,298
701021013,29,287,367,139,78,902,39,945
701021014,0,0,0,0,0,0,0,0
701021015,0,0,0,0,0,0,0,0
701021016,149,451,351,93,33,1078,61,1142
701021017,0,0,0,0,0,0,0,0
701021018,21,146,226,79,49,524,21,550
701021019,95,455,520,197,123,1382,73,1453
701021020,57,467,593,238,137,1492,49,1537
701021021,14,219,815,179,89,1321,47,1363
701021022,102,447,565,209,94,1406,89,1493
701021023,56,335,304,111,49,863,39,902
701021024,24,156,237,110,39,563,38,595
701021025,120,564,479,131,77,1377,59,1433
701021026,64,438,415,109,62,1090,61,1150
701021027,48,274,284,94,43,751,29,781
701021028,45,200,198,79,64,581,26,612
701021029,32,131,196,100,52,515,36,552
701021030,20,193,330,109,55,709,46,756
701031031,21,180,382,249,185,1016,55,1068
701031032,38,405,993,567,457,2461,139,2599
701031033,0,0,0,0,0,0,0,3
701031034,21,253,386,216,164,1046,57,1106
701031035,32,269,491,282,174,1257,74,1329
701041036,38,356,467,133,58,1052,45,1095
701041037,35,285,361,125,55,859,45,905
701041038,16,307,645,219,119,1305,24,1327
701041039,135,362,386,121,48,1052,69,1117
701041040,101,344,327,100,52,918,48,969
701041041,14,297,643,197,81,1237,40,1279
701041042,15,234,494,132,51,927,45,969
701041043,35,543,1020,265,95,1954,73,2028
701041044,75,311,416,146,61,1007,63,1068
702011045,118,412,426,189,73,1221,101,1321
702011046,122,677,583,169,89,1636,88,1729
702011047,110,485,483,180,65,1317,63,1387
702011048,80,557,614,228,66,1536,62,1603
702011049,104,538,433,128,56,1256,40,1293
702011050,269,268,88,7,13,647,69,711
702011051,80,205,183,103,117,685,50,733
702011052,250,220,85,33,23,606,48,654
702011053,220,171,52,13,9,466,22,491
702011054,205,129,35,11,9,393,6,397
702021055,181,191,64,8,19,470,34,505
702021056,166,332,192,76,40,804,64,865
702031057,109,616,468,135,69,1395,136,1531
702031058,101,127,74,28,23,359,36,391
702031059,201,97,17,14,3,334,17,346
702031060,368,140,23,11,7,551,38,589
702031061,383,195,73,15,5,678,34,715
702041062,210,170,113,31,6,531,17,546
702041063,524,302,94,19,6,938,79,1016
702041064,38,364,331,85,31,849,96,949
702051065,159,146,65,23,22,414,47,465
702051066,297,173,72,28,17,592,94,685
702051067,205,822,916,313,182,2443,181,2625
702051068,162,159,95,18,17,448,20,467
797979799,0,0,0,0,0,0,0,0
799999499,0,0,0,0,0,0,0,0
801011001,31,301,374,87,36,828,15,851
801011002,379,1590,599,73,24,2668,88,2754
801011003,130,1115,873,196,63,2378,53,2432
801011004,71,431,389,125,70,1077,31,1114
801011005,62,560,398,84,38,1147,17,1164
801011006,42,685,1105,326,149,2312,35,2343
801011007,41,549,818,279,99,1784,53,1833
801011008,121,653,668,189,99,1732,47,1779
801011009,29,302,541,158,84,1119,25,1140
801011010,18,172,315,109,62,673,6,677
801011011,34,369,477,152,81,1112,25,1142
801011012,0,0,0,0,0,0,0,0
801011013,57,421,420,128,61,1092,24,1118
801011014,49,359,462,153,47,1068,27,1091
801011015,143,859,638,168,56,1864,50,1913
801011016,116,738,1045,392,156,2446,61,2508
801011017,46,443,531,170,85,1269,26,1296
801011018,0,9,22,0,0,36,0,37
801011019,46,753,1136,308,110,2349,48,2403
801011020,100,464,333,97,43,1036,22,1064
801011021,30,264,379,156,81,908,18,922
801011022,49,361,480,130,70,1087,30,1122
801011023,116,521,354,88,30,1111,41,1151
801011024,77,452,392,91,56,1068,29,1101
801011025,39,253,398,122,58,870,22,892
801011026,20,232,404,124,62,843,17,861
801011111,0,0,0,0,0,3,0,3
801011112,0,0,4,0,0,3,0,3
801031031,0,0,0,0,0,0,0,0
801031032,0,0,3,6,3,7,0,7
801031113,55,196,95,20,12,367,32,402
801031114,0,15,17,4,0,36,3,37
801031115,0,9,17,6,11,47,6,53
801041034,29,480,880,256,114,1758,48,1803
801041035,23,577,1040,222,84,1946,34,1979
801041036,33,615,1018,207,77,1946,31,1974
801041037,25,483,786,162,50,1506,30,1538
801041038,25,296,750,169,59,1297,19,1318
801041039,96,816,972,208,71,2165,49,2214
801041040,130,815,735,237,96,2005,65,2067
801041043,4,26,38,16,11,91,3,99
801041044,60,942,1172,242,81,2495,42,2534
801041045,0,0,0,0,0,0,0,0
801041046,101,1422,1606,400,148,3680,75,3752
801041047,27,523,1005,372,229,2147,20,2175
801041048,75,708,787,230,108,1911,46,1961
801041116,0,0,0,0,0,0,0,0
801041117,0,0,0,0,0,0,0,0
801041118,4,93,104,19,3,222,4,230
801041119,0,0,3,0,0,3,0,3
801041120,0,9,14,3,0,25,0,23
801041121,0,0,0,0,0,0,0,0
801041122,0,0,0,0,0,0,0,0
801051049,0,0,0,0,0,0,0,0
801051050,218,848,619,172,56,1909,66,1972
801051051,411,1346,465,89,34,2348,81,2434
801051053,223,644,217,20,0,1100,18,1121
801051054,93,412,267,58,20,856,20,872
801051055,116,553,445,132,49,1292,62,1354
801051056,87,467,411,108,42,1115,24,1144
801051057,228,1074,585,134,44,2068,99,2167
801051058,212,867,659,204,75,2012,66,2078
801051060,306,945,413,84,18,1772,42,1807
801051061,157,1040,809,170,71,2249,46,2296
801051123,0,0,0,0,0,0,0,0
801051124,86,492,433,116,40,1168,25,1194
801051125,0,50,74,10,4,132,3,139
801051126,0,0,0,0,0,0,0,0
801051127,165,336,163,29,17,713,30,739
801051128,0,0,0,0,0,0,0,0
801061062,73,380,431,130,49,1058,33,1094
801061063,32,223,241,66,49,611,14,625
801061064,158,885,617,132,66,1852,41,1897
801061066,0,0,0,0,0,0,0,0
801061067,167,933,826,159,58,2142,71,2210
801061068,0,0,0,0,0,0,0,0
801061069,62,324,414,142,69,1009,24,1035
801061070,46,384,491,124,50,1096,32,1122
801061129,41,422,196,18,3,682,5,688
801061130,0,4,0,0,0,8,0,8
801061131,134,1252,653,64,27,2132,37,2165
801071071,28,478,779,227,134,1650,36,1685
801071072,58,526,541,179,87,1389,25,1419
801071073,45,516,856,293,187,1899,31,1927
801071074,48,493,761,278,157,1740,47,1788
801071075,40,452,700,290,170,1653,27,1673
801071076,11,218,489,184,92,996,15,1007
801071077,23,233,389,150,91,888,28,912
801071078,89,868,1054,412,214,2636,68,2705
801071079,27,281,480,153,83,1030,23,1055
801071080,66,515,220,40,16,851,17,863
801071081,37,482,603,199,113,1431,114,1545
801071082,200,1760,2285,701,321,5270,136,5403
801071083,3,77,224,98,46,456,12,470
801071084,99,689,763,259,146,1941,56,2001
801071085,0,0,0,0,0,0,0,0
801071086,25,172,240,93,45,584,10,595
801071087,34,336,411,172,85,1040,21,1064
801071088,33,344,570,204,128,1279,22,1303
801071089,0,3,0,0,3,5,0,5
801071090,129,855,1151,385,155,2670,74,2744
801071132,0,0,0,0,0,0,0,0
801081091,30,198,420,161,85,897,15,917
801081092,44,365,499,149,55,1113,22,1139
801081093,66,418,433,122,52,1089,25,1109
801081094,37,394,442,99,32,995,20,1018
801081095,61,443,510,118,51,1174,27,1204
801081096,32,246,318,81,37,715,17,731
801081097,66,381,402,98,38,986,36,1028
801081098,56,486,537,132,40,1248,28,1278
801081133,0,0,0,0,0,0,0,0
801091099,65,414,346,85,39,946,40,979
801091100,107,672,783,207,75,1845,44,1891
801091101,44,351,484,165,76,1121,21,1141
801091102,54,463,466,114,51,1140,27,1167
801091103,79,395,397,103,28,1003,37,1033
801091104,24,283,373,121,59,860,22,879
801091105,158,605,354,76,37,1229,34,1263
801091106,97,557,451,116,56,1276,34,1308
801091107,3,59,125,62,45,294,11,304
801091108,60,410,354,94,55,972,16,986
801091109,174,858,298,36,10,1374,32,1407
801091110,30,263,334,98,44,769,24,792
801101134,0,0,0,0,0,0,0,0
801101135,3,234,300,50,12,599,19,621
801101136,0,0,0,0,0,0,0,0
801101137,0,0,0,0,0,0,0,0
801101138,0,0,3,0,0,3,0,3
801101139,12,434,500,89,29,1068,22,1089
801111140,0,16,66,36,27,148,3,148
801111141,0,3,10,0,0,15,0,15
897979799,0,0,0,0,0,0,0,0
899999499,0,0,0,0,0,0,0,0
901011001,24,143,144,43,32,381,19,399
901021002,11,36,41,15,26,122,9,131
901031003,8,29,31,11,6,74,15,86
901041004,19,235,304,108,50,716,25,743
997979799,0,0,0,0,0,0,0,0
999999499,0,0,0,0,0,0,0,0
