SA2_MAINCODE_2016,F_Mauritius_0_4,F_Mauritius_5_14,F_Mauritius_15_24,F_Mauritius_25_44,F_Mauritius_45_54,F_Mauritius_55_64,F_Mauritius_65_74,F_Mauritius_75_84,F_Mauritius_85ov,F_Mauritius_Tot,F_Myanmar_0_4,F_Myanmar_5_14,F_Myanmar_15_24,F_Myanmar_25_44,F_Myanmar_45_54,F_Myanmar_55_64,F_Myanmar_65_74,F_Myanmar_75_84,F_Myanmar_85ov,F_Myanmar_Tot,F_Nepal_0_4,F_Nepal_5_14,F_Nepal_15_24,F_Nepal_25_44,F_Nepal_45_54,F_Nepal_55_64,F_Nepal_65_74,F_Nepal_75_84,F_Nepal_85ov,F_Nepal_Tot,F_Netherlands_0_4,F_Netherlands_5_14,F_Netherlands_15_24,F_Netherlands_25_44,F_Netherlands_45_54,F_Netherlands_55_64,F_Netherlands_65_74,F_Netherlands_75_84,F_Netherlands_85ov,F_Netherlands_Tot,F_New_Zealand_0_4,F_New_Zealand_5_14,F_New_Zealand_15_24,F_New_Zealand_25_44,F_New_Zealand_45_54,F_New_Zealand_55_64,F_New_Zealand_65_74,F_New_Zealand_75_84,F_New_Zealand_85ov,F_New_Zealand_Tot,F_Nthern_Ireland_0_4,F_Nthern_Ireland_5_14,F_Nthern_Ireland_15_24,F_Nthern_Ireland_25_44,F_Nthern_Ireland_45_54,F_Nthern_Ireland_55_64,F_Nthern_Ireland_65_74,F_Nthern_Ireland_75_84,F_Nthern_Ireland_85ov,F_Nthern_Ireland_Tot,F_Pakistan_0_4,F_Pakistan_5_14,F_Pakistan_15_24,F_Pakistan_25_44,F_Pakistan_45_54,F_Pakistan_55_64,F_Pakistan_65_74,F_Pakistan_75_84,F_Pakistan_85ov,F_Pakistan_Tot,F_PNG_0_4,F_PNG_5_14,F_PNG_15_24,F_PNG_25_44,F_PNG_45_54,F_PNG_55_64,F_PNG_65_74,F_PNG_75_84,F_PNG_85ov,F_PNG_Tot,F_Philippines_0_4,F_Philippines_5_14,F_Philippines_15_24,F_Philippines_25_44,F_Philippines_45_54,F_Philippines_55_64,F_Philippines_65_74,F_Philippines_75_84,F_Philippines_85ov,F_Philippines_Tot,F_Poland_0_4,F_Poland_5_14,F_Poland_15_24,F_Poland_25_44,F_Poland_45_54,F_Poland_55_64,F_Poland_65_74,F_Poland_75_84,F_Poland_85ov,F_Poland_Tot,F_Scotland_0_4,F_Scotland_5_14,F_Scotland_15_24,F_Scotland_25_44,F_Scotland_45_54,F_Scotland_55_64,F_Scotland_65_74,F_Scotland_75_84,F_Scotland_85ov,F_Scotland_Tot,F_Singapore_0_4,F_Singapore_5_14,F_Singapore_15_24,F_Singapore_25_44,F_Singapore_45_54,F_Singapore_55_64,F_Singapore_65_74,F_Singapore_75_84,F_Singapore_85ov,F_Singapore_Tot,F_South_Africa_0_4,F_South_Africa_5_14,F_South_Africa_15_24,F_South_Africa_25_44,F_South_Africa_45_54,F_South_Africa_55_64,F_South_Africa_65_74,F_South_Africa_75_84,F_South_Africa_85ov,F_South_Africa_Tot,F_SE_Europe_nfd_0_4,F_SE_Europe_nfd_5_14,F_SE_Europe_nfd_15_24,F_SE_Europe_nfd_25_44,F_SE_Europe_nfd_45_54,F_SE_Europe_nfd_55_64,F_SE_Europe_nfd_65_74,F_SE_Europe_nfd_75_84,F_SE_Europe_nfd_85ov,F_SE_Europe_nfd_Tot,F_Sri_Lanka_0_4,F_Sri_Lanka_5_14,F_Sri_Lanka_15_24,F_Sri_Lanka_25_44,F_Sri_Lanka_45_54,F_Sri_Lanka_55_64,F_Sri_Lanka_65_74,F_Sri_Lanka_75_84,F_Sri_Lanka_85ov,F_Sri_Lanka_Tot,F_Taiwan_0_4,F_Taiwan_5_14,F_Taiwan_15_24,F_Taiwan_25_44,F_Taiwan_45_54,F_Taiwan_55_64,F_Taiwan_65_74,F_Taiwan_75_84,F_Taiwan_85ov,F_Taiwan_Tot,F_Thailand_0_4,F_Thailand_5_14,F_Thailand_15_24,F_Thailand_25_44,F_Thailand_45_54,F_Thailand_55_64,F_Thailand_65_74,F_Thailand_75_84,F_Thailand_85ov,F_Thailand_Tot,F_FYROM_0_4,F_FYROM_5_14,F_FYROM_15_24,F_FYROM_25_44,F_FYROM_45_54,F_FYROM_55_64,F_FYROM_65_74,F_FYROM_75_84,F_FYROM_85ov,F_FYROM_Tot,F_Turkey_0_4,F_Turkey_5_14,F_Turkey_15_24,F_Turkey_25_44,F_Turkey_45_54,F_Turkey_55_64,F_Turkey_65_74,F_Turkey_75_84,F_Turkey_85ov,F_Turkey_Tot,F_USA_0_4,F_USA_5_14,F_USA_15_24,F_USA_25_44,F_USA_45_54,F_USA_55_64,F_USA_65_74,F_USA_75_84,F_USA_85ov,F_USA_Tot
402021028,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,4,0,0,0,0,3,13,7,4,3,34,3,3,10,24,14,10,3,0,0,71,0,0,0,0,5,6,8,0,0,21,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,8,26,29,18,3,0,0,92,0,0,0,3,0,4,3,0,0,13,0,0,0,7,21,38,27,23,7,121,0,0,0,3,9,0,0,0,0,9,0,3,6,15,9,0,0,0,0,29,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,4,0,0,3,9,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,5,0,3,0,0,17
402021029,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,4,0,0,0,3,5,0,5,3,0,23,0,0,8,28,12,6,0,0,0,63,0,0,0,0,0,0,0,0,0,9,3,9,0,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,7,30,13,10,5,0,0,63,0,0,0,0,0,0,0,0,0,9,0,0,0,0,11,10,23,13,0,59,0,0,0,0,0,3,0,0,0,9,0,3,0,9,3,3,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,11,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,10
402021030,0,0,0,0,0,0,0,0,0,0,0,5,10,27,0,3,0,0,0,43,8,53,44,3,0,0,0,0,0,108,0,0,0,0,0,3,11,5,3,21,0,0,3,13,8,4,0,0,0,35,0,0,0,0,0,0,7,0,0,9,0,4,3,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,8,25,13,8,10,0,0,61,0,0,0,0,0,0,0,4,0,5,0,0,0,0,8,12,14,18,9,58,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6
402021031,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,7,0,7,14,0,0,0,0,0,0,23,0,0,0,0,3,8,10,14,10,41,0,0,4,9,11,6,0,0,0,33,0,0,0,0,10,3,8,0,0,27,0,23,6,3,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,3,6,36,16,8,5,0,0,82,0,0,0,3,6,0,0,0,0,11,0,0,0,3,10,20,24,23,12,96,0,0,0,0,3,3,0,0,0,9,0,0,0,6,3,8,3,0,0,26,0,0,0,0,0,3,3,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,13
402021032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,11,3,3,3,17,8,3,0,0,0,39,0,0,0,3,3,3,3,0,0,13,0,0,0,3,0,0,0,0,0,8,0,0,0,4,3,0,0,0,0,6,0,3,3,22,6,3,4,0,0,46,0,0,0,3,0,0,3,0,0,5,0,0,0,3,3,14,6,3,0,34,0,0,0,0,0,0,0,0,0,3,0,3,3,5,10,0,0,0,0,23,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,3,0,12,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,4,0,0,20
402021033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,8,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,11
402021034,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,11,5,0,32,0,4,0,17,7,10,3,0,0,31,0,0,0,0,0,3,7,3,0,20,0,5,3,6,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,4,4,27,7,14,3,0,0,58,0,0,0,0,0,3,0,0,4,5,0,0,0,5,6,22,21,21,4,86,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,0,3,0,0,8,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
402021035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,15,0,0,3,3,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,12,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,6
402031036,0,0,0,0,0,0,0,0,0,0,0,7,11,19,0,0,3,0,0,42,0,11,12,27,0,0,0,0,0,48,0,0,0,0,0,6,6,3,3,21,0,8,3,16,12,10,4,0,3,49,0,0,0,0,0,3,0,0,0,3,9,32,17,34,3,3,0,0,0,91,0,0,0,3,0,3,0,0,0,11,3,17,22,86,37,29,15,6,0,215,0,0,0,13,0,10,17,8,18,62,0,0,0,6,4,3,13,4,8,40,0,3,3,5,0,0,0,3,0,18,0,4,3,8,6,3,3,0,0,24,0,0,0,0,3,8,12,7,8,35,0,0,0,21,3,3,0,0,0,30,0,0,3,45,0,0,0,0,0,52,0,3,5,43,8,3,0,0,0,61,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,0,4,0,3,0,0,0,14
402031037,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,12,0,5,0,24,0,0,0,0,0,29,0,0,0,0,3,3,15,9,5,37,0,10,3,23,13,11,8,3,0,80,0,0,0,3,0,0,4,0,0,8,3,13,7,39,3,3,0,0,0,62,0,0,0,3,0,0,0,0,0,7,0,23,20,84,54,28,11,3,0,217,0,0,0,15,8,26,12,7,6,82,0,0,0,4,13,17,22,15,8,81,3,0,3,12,3,3,3,0,0,27,0,3,16,19,10,7,0,0,0,57,0,0,0,0,0,3,8,8,0,18,0,8,3,44,4,6,0,0,0,73,0,0,0,13,0,0,0,0,0,12,0,0,3,25,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,13,4,7,0,11,4,0,0,0,0,25
402031038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,30,0,0,0,0,0,38,0,0,0,0,3,3,11,9,3,26,0,4,3,19,8,8,4,4,0,47,0,0,0,0,0,0,4,3,0,7,5,6,3,18,0,3,0,0,0,35,0,0,0,0,3,0,0,0,0,4,0,6,13,76,13,31,7,0,0,141,0,0,0,11,9,12,11,16,10,66,0,0,3,11,7,15,12,3,4,54,0,0,3,9,7,0,3,0,0,26,0,0,10,8,11,4,6,0,0,38,0,0,0,0,3,3,0,5,0,17,0,10,6,34,10,4,0,0,0,71,0,0,0,7,0,0,3,0,0,10,0,0,3,17,6,3,0,0,0,28,0,3,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,0,0,0,0,19
402041039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402041040,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,11,26,4,6,47,0,3,4,20,6,3,6,3,0,45,0,0,0,0,0,8,4,0,0,12,0,8,0,10,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,4,4,8,24,60,50,26,11,3,0,188,0,0,3,4,6,18,9,4,6,44,0,0,0,3,4,8,25,10,5,66,0,0,0,3,0,0,0,0,0,10,0,0,0,4,4,7,0,0,0,12,0,0,0,0,3,0,5,4,4,19,0,6,0,23,7,0,4,0,0,35,0,0,0,3,0,0,0,0,0,4,0,0,0,6,4,0,0,0,0,15,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,3,0,0,3,3,0,4,0,0,0,9
402041041,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,11,0,0,0,0,0,19,0,0,0,3,4,5,8,0,3,26,0,0,3,18,9,12,7,0,0,46,0,0,0,0,0,3,10,3,0,20,3,5,4,6,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,8,0,4,3,24,23,16,3,0,0,71,0,0,0,9,8,15,3,3,3,45,0,0,0,3,4,17,11,7,0,43,0,0,0,3,0,0,0,0,0,8,0,4,0,8,10,0,0,0,0,24,0,0,0,3,3,5,4,4,0,19,0,0,0,9,3,0,0,0,0,8,0,0,0,11,0,0,0,0,0,11,0,0,0,9,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,8
402041042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402041043,0,0,0,0,0,0,0,0,0,0,0,8,11,24,0,0,0,0,0,48,0,6,4,11,0,0,0,0,0,27,0,0,0,0,0,3,10,7,3,18,0,3,6,11,12,3,3,0,0,41,0,0,0,0,0,3,0,0,0,4,3,16,7,20,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,16,30,90,43,44,15,3,0,232,0,0,0,8,15,14,18,12,4,74,0,0,0,0,13,11,20,10,3,58,0,0,0,4,3,0,0,0,0,6,0,0,0,3,4,3,0,0,0,14,0,0,0,3,0,8,3,0,0,14,0,0,0,9,3,0,0,0,0,7,0,0,0,3,0,0,0,0,0,6,0,0,6,33,6,0,0,0,0,50,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,9
402041044,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10,3,0,0,21,0,4,8,20,9,13,3,0,0,57,0,0,0,0,0,7,3,3,0,13,3,20,4,9,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,3,0,5,7,56,30,22,11,0,0,136,0,0,0,7,5,18,9,0,0,41,0,0,0,3,3,15,8,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,0,0,0,3,3,7,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,3,36,4,6,0,0,0,49,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8
402041046,0,0,0,0,0,0,0,0,0,0,0,30,39,97,13,8,4,0,0,196,4,48,65,20,0,0,0,0,0,138,0,0,0,0,0,11,12,13,6,42,0,0,6,10,9,12,9,0,0,50,0,0,0,0,3,9,3,4,6,22,3,5,7,19,0,0,0,0,0,34,0,0,0,3,0,0,0,0,0,3,4,22,36,66,39,14,6,0,0,185,0,0,0,10,0,12,3,10,13,43,0,0,0,3,11,18,18,21,7,81,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,3,0,16,0,0,0,3,3,3,5,0,3,18,0,3,0,5,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,15,0,0,3,13,9,4,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,11,0,0,0,6,0,0,0,0,0,7
402041047,0,0,0,0,0,0,0,0,0,0,0,9,14,24,5,0,0,0,0,59,0,3,15,3,0,0,0,0,0,26,0,0,0,5,0,5,9,4,3,33,3,0,3,16,12,5,4,3,0,55,0,0,0,3,5,8,5,4,0,26,0,15,4,5,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,3,3,3,34,9,17,5,0,0,81,0,0,0,7,3,13,8,0,6,29,0,0,3,4,20,29,41,15,9,120,0,0,0,0,0,0,0,0,0,3,0,0,3,6,4,0,0,0,0,18,0,0,0,0,0,4,0,0,0,7,0,0,0,5,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,16,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,4,0,16
402041048,0,0,0,0,0,0,0,0,0,0,0,3,5,19,3,0,0,0,0,33,0,17,33,4,0,0,0,0,0,55,0,0,0,0,0,10,11,3,4,30,0,0,9,20,8,7,5,0,0,53,0,0,0,0,0,0,6,0,0,9,0,0,8,6,0,0,0,0,0,16,0,0,0,0,3,4,0,0,0,5,3,14,20,79,40,21,9,7,3,192,0,0,0,13,4,14,7,0,4,46,0,0,0,3,3,11,8,12,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,12,0,0,0,4,3,0,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,42,7,0,0,0,0,54,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,6,0,3,0,0,0,13
402041171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,9,8,8,7,27,7,7,0,3,0,73,0,3,0,3,0,0,0,0,4,8,0,16,3,41,6,3,4,0,0,77,0,0,0,0,3,0,0,0,0,3,4,10,9,59,23,11,3,0,0,120,0,0,3,17,0,9,3,0,4,41,0,0,3,5,5,8,3,0,0,37,0,0,3,6,0,0,0,0,0,17,0,3,11,13,12,3,3,0,0,49,0,0,3,7,6,3,0,0,0,18,0,3,9,23,6,3,0,0,0,44,0,0,3,30,5,0,0,0,0,38,0,3,0,20,3,0,0,0,0,33,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,5,3,7,0,0,0,0,0,19
402041172,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,9,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,7,20,15,7,3,0,0,69,0,0,0,5,3,15,7,3,3,36,0,0,0,0,3,3,5,6,0,22,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,3,0,3,5,5,3,0,0,0,15,0,0,3,3,3,0,0,0,0,9,0,0,0,4,3,0,0,0,0,12,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5
402051049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,0,0,16,0,0,13,11,8,7,0,0,0,42,0,0,0,3,3,0,8,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,8,9,0,0,0,30,0,0,0,7,10,16,3,3,0,44,0,3,4,6,10,9,20,18,0,74,0,0,0,0,0,3,0,0,0,9,0,3,3,15,8,3,0,3,0,35,0,0,0,0,4,3,3,0,0,5,0,0,5,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,4,3,0,22
402051050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,4,3,0,21,0,3,0,8,3,3,3,3,0,21,0,0,0,0,8,4,3,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,11,7,3,3,0,0,29,0,0,0,0,8,6,0,0,0,20,0,0,0,12,12,15,12,8,0,58,0,0,0,0,0,0,0,0,0,3,0,3,4,10,4,3,0,3,0,30,0,0,0,0,3,0,3,0,0,6,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
402051051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,10,0,0,0,0,0,3,13,6,0,19,0,3,4,12,4,4,0,0,0,32,0,0,0,0,3,3,5,0,0,9,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,6,10,9,4,4,0,0,40,0,0,0,11,4,12,6,6,3,38,0,0,0,6,8,9,11,4,0,45,0,0,0,0,0,4,0,0,0,9,0,8,3,10,6,3,0,0,0,30,0,0,0,0,0,0,0,3,0,3,0,4,0,9,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,0,3,0,0,0,0,0,13
402051052,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,6,20,3,0,0,0,0,32,0,0,0,0,0,5,16,24,10,53,0,0,0,3,11,9,3,4,0,34,0,0,0,4,3,3,5,4,3,28,0,0,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,3,11,50,12,22,7,4,0,108,0,0,0,8,3,3,5,6,10,32,0,0,0,0,6,8,17,20,8,68,0,3,0,3,3,7,0,4,0,18,0,4,3,7,8,5,4,0,0,27,0,0,0,3,0,3,0,4,0,17,0,8,6,33,9,0,0,0,0,60,0,0,0,4,0,0,0,0,0,14,0,3,3,7,4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,5,0,0,0,7,3,3,0,0,0,20
402051053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,13,0,0,0,6,0,17,15,3,0,45,0,7,6,16,11,13,13,3,0,63,0,0,0,0,3,0,5,0,4,13,0,3,0,3,0,0,0,0,0,3,0,0,0,4,3,0,0,0,0,5,0,5,7,27,8,10,3,3,0,72,0,0,0,8,7,10,11,3,0,39,0,0,3,9,11,33,26,15,0,92,0,0,0,3,3,3,4,0,0,18,0,4,5,16,16,0,4,0,0,49,0,0,0,0,4,3,4,0,0,7,0,4,0,13,4,3,3,0,0,32,0,3,0,8,0,0,0,0,0,11,0,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,4,0,13,3,3,3,3,0,21
402051054,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,13,6,0,34,0,4,3,15,8,9,8,0,0,44,0,0,0,0,3,4,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,14,9,7,3,0,0,36,0,0,0,5,4,7,3,3,0,18,0,0,0,11,10,22,26,9,0,72,0,0,3,0,0,3,0,0,0,5,0,3,3,20,9,7,3,0,0,45,0,0,0,0,0,3,3,0,0,6,0,0,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,5,4,8,0,7,0,0,19
