SA2_MAINCODE_2016,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
101051540,2182,1116,929,1292,1843,1937,1622,793,215,11936,9,5,4,3,0,8,0,0,0,29,36,61,41,37,55,71,69,20,10,400,3,0,0,3,0,3,10,0,0,20,0,5,4,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,8,4,0,6,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,40,72,49,45,63,77,78,22,9,465,49,78,56,43,65,81,81,24,9,489,2229,1193,982,1340,1904,2022,1703,820,229,12423
101061541,1287,666,678,748,838,742,602,380,214,6161,0,3,0,0,0,0,0,3,0,7,26,35,36,17,9,27,17,7,3,170,0,0,0,0,0,12,15,3,0,26,0,3,0,0,0,0,4,0,0,16,0,0,0,0,3,3,3,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,11,3,3,6,7,0,0,50,0,0,0,0,0,0,0,0,0,0,26,45,46,32,19,43,47,11,3,278,25,51,48,34,19,43,47,13,3,285,1314,719,732,781,857,785,652,400,217,6454
101061542,2363,1144,858,1566,1854,1541,1059,382,97,10869,7,0,3,0,0,6,5,0,0,27,20,27,30,25,27,32,28,9,0,199,4,3,3,3,3,3,3,0,0,22,0,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,21,37,27,12,14,12,16,9,0,147,0,0,0,0,0,0,0,0,0,0,50,67,63,45,49,48,51,19,4,404,61,67,66,49,48,57,55,23,8,427,2417,1209,923,1613,1899,1601,1118,399,104,11292
101061543,2192,1127,994,1164,1231,1159,1096,682,292,9929,3,5,3,0,3,0,7,3,0,27,42,60,46,55,41,59,32,19,20,383,0,16,4,0,3,7,5,0,0,41,3,5,0,3,4,3,3,0,0,19,0,0,3,3,0,0,0,0,0,13,0,0,0,0,0,5,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,3,9,3,0,0,0,36,0,0,0,0,0,0,0,0,0,0,48,92,58,67,60,87,39,18,20,492,53,99,62,63,64,87,51,22,22,519,2245,1226,1058,1233,1286,1244,1145,705,314,10451
101061544,1224,641,523,680,1022,1103,1029,480,181,6884,0,3,0,4,3,3,3,0,0,14,29,41,43,30,34,40,42,28,7,302,3,3,0,3,0,0,5,0,0,17,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,5,0,5,0,21,0,0,0,0,0,0,0,0,0,0,33,54,50,38,42,49,50,28,7,344,35,57,49,36,42,52,54,29,8,360,1259,694,574,712,1067,1158,1077,516,198,7252
102011028,1534,833,572,947,1101,923,621,258,80,6874,3,0,0,0,0,0,0,0,0,8,20,20,32,25,27,28,19,13,4,195,4,3,0,7,4,0,3,0,0,21,3,0,3,0,0,4,0,0,0,18,0,0,5,4,0,0,0,0,0,12,0,0,0,0,7,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,7,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,31,29,43,35,38,40,29,10,4,275,38,29,45,35,40,40,29,17,7,278,1569,865,619,985,1142,970,647,273,90,7157
102011029,1803,1085,736,1165,1403,1547,1483,678,231,10127,3,0,0,0,0,3,0,0,0,9,54,49,57,41,42,45,34,10,12,339,4,0,0,3,3,0,3,4,0,15,3,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,3,61,52,62,53,51,50,46,17,12,386,64,52,62,53,51,51,49,13,12,399,1868,1129,795,1215,1447,1600,1534,694,244,10523
102011030,732,504,400,507,801,702,549,222,66,4486,0,0,0,0,0,0,0,0,0,6,18,21,47,25,36,27,8,4,0,183,0,0,0,0,0,6,0,0,0,13,0,0,0,0,3,4,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,18,22,46,30,39,39,10,7,0,216,18,22,48,30,39,38,16,7,3,222,750,529,448,538,836,746,561,231,67,4711
102011031,2208,1350,1062,1347,1717,1762,1678,1302,894,13329,0,0,0,0,0,0,0,5,0,8,55,55,57,32,20,41,16,14,17,306,0,0,0,0,0,0,3,0,0,4,0,0,5,3,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,56,58,36,22,44,20,20,17,333,53,53,58,36,22,44,25,25,17,339,2263,1409,1125,1385,1738,1805,1707,1327,914,13667
102011032,3017,2023,2714,2338,2364,2257,1636,1008,565,17924,0,4,0,4,6,0,0,0,0,21,70,126,161,90,99,148,116,88,86,980,0,3,0,3,5,0,4,3,0,13,0,3,3,5,7,5,7,0,0,36,0,0,0,0,0,4,0,0,0,4,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,70,133,166,103,110,165,125,92,86,1045,66,140,167,102,121,164,124,95,86,1070,3080,2162,2885,2442,2481,2421,1767,1098,647,18987
102011033,1404,990,702,910,934,646,314,189,53,6142,0,0,0,0,0,0,0,0,0,0,13,56,22,21,18,11,3,4,7,147,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,61,31,20,21,11,3,4,7,166,15,61,31,17,21,11,3,4,7,166,1417,1051,725,930,951,662,321,191,57,6305
102011034,1235,714,622,764,829,823,832,722,463,7001,0,0,0,0,0,0,0,0,0,5,19,30,18,14,22,21,6,3,6,139,0,0,0,0,0,0,3,0,0,9,0,0,3,0,0,0,7,0,0,9,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,19,18,23,25,22,3,6,164,22,30,22,20,23,24,22,3,9,172,1256,744,645,779,855,848,848,721,467,7169
102011035,1284,835,771,834,933,864,551,219,85,6380,3,3,3,0,0,0,0,0,0,12,21,28,23,20,6,14,13,12,3,143,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,34,21,19,6,14,11,11,3,151,23,33,26,25,11,14,11,11,3,158,1305,868,795,861,941,877,568,227,90,6539
102011036,1649,997,815,1009,1177,1002,620,291,165,7723,3,4,0,3,0,0,3,0,0,16,21,19,24,9,16,11,10,6,5,131,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,27,9,24,16,10,6,4,140,22,24,30,15,20,16,9,6,8,156,1671,1023,842,1024,1201,1017,632,297,177,7878
102011037,1101,578,591,777,871,778,654,439,161,5951,0,0,0,0,0,0,0,3,0,3,24,22,23,28,21,14,18,11,6,166,0,3,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,30,28,25,13,26,12,6,176,24,24,30,28,23,13,26,15,6,180,1119,601,621,808,895,790,679,447,164,6131
102011038,1328,703,658,812,883,860,741,450,179,6622,0,4,0,0,0,0,3,0,0,10,7,22,20,9,8,22,17,3,3,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,25,16,10,8,22,17,3,3,116,7,27,16,12,9,19,14,3,3,124,1334,731,682,824,892,876,760,456,185,6746
102011039,2329,1515,1420,1571,1766,1745,1404,666,193,12617,0,0,3,0,3,0,0,3,0,12,44,65,83,41,42,52,33,27,7,398,4,8,9,6,14,3,5,0,0,55,7,3,15,15,3,3,8,3,0,50,14,0,3,11,9,0,0,0,0,44,3,3,7,9,7,9,0,0,0,42,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,5,7,3,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,85,82,122,95,75,67,45,31,7,612,85,83,125,95,80,72,50,30,7,626,2407,1596,1547,1668,1846,1815,1451,698,202,13239
102011040,3722,2185,2185,2643,2903,3015,3047,1750,898,22353,3,3,0,3,3,7,8,0,5,35,95,113,83,74,92,93,117,47,17,732,4,0,3,4,3,5,12,0,0,29,3,0,3,3,9,11,10,4,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,12,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,104,123,88,80,106,120,140,55,17,831,104,130,88,89,109,128,144,54,19,864,3833,2316,2272,2735,3018,3143,3185,1807,920,23218
102011041,2036,1069,896,1227,1302,1150,872,466,175,9184,0,3,3,0,0,0,0,3,0,17,35,39,28,33,21,29,16,10,4,221,0,3,0,0,3,0,3,3,0,10,0,3,0,0,10,5,3,0,0,21,0,0,0,0,0,0,3,0,0,3,3,0,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,43,34,35,38,35,27,8,4,273,41,43,38,38,39,39,33,9,12,288,2078,1109,933,1270,1340,1186,896,479,184,9469
102011042,2065,1331,1299,1570,1760,1836,1741,1101,599,13300,0,3,0,7,3,0,0,3,0,22,58,69,74,51,56,77,61,54,38,540,0,0,0,0,0,3,0,0,0,7,0,0,0,3,0,4,3,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,67,79,57,59,91,65,61,38,581,62,69,79,61,61,91,72,64,40,601,2126,1404,1376,1632,1824,1923,1811,1161,641,13903
102011043,2034,1273,1263,1286,1303,1291,1128,767,585,10928,0,0,0,0,0,0,0,3,0,10,41,46,47,38,25,28,17,8,0,256,0,3,0,0,3,0,0,0,0,10,4,0,0,3,11,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,46,51,49,43,33,42,20,14,0,298,42,53,49,43,35,42,17,12,7,307,2077,1325,1313,1328,1335,1331,1148,786,590,11236
102021044,4067,2349,2366,2565,2546,2630,2136,1408,914,20983,5,6,8,0,7,0,3,0,0,35,67,101,98,46,61,54,43,38,11,534,4,0,0,3,3,5,0,0,0,21,0,0,6,3,3,3,3,0,0,18,0,0,0,0,0,3,0,0,0,8,4,0,0,0,3,0,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,72,102,111,54,70,70,48,39,11,586,80,111,115,60,78,72,50,44,11,624,4148,2458,2484,2623,2626,2702,2188,1455,929,21606
102021045,2531,1591,1306,1349,1372,1103,818,434,115,10623,3,5,3,0,4,0,3,0,0,15,44,61,53,33,37,16,26,14,3,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,65,55,41,36,15,26,13,3,307,50,75,59,41,41,15,23,13,3,325,2582,1667,1367,1385,1416,1121,839,448,118,10946
102021046,1560,938,920,936,1128,1241,1127,759,257,8860,3,8,0,0,3,0,0,3,0,18,52,41,36,37,37,32,42,10,8,297,0,0,0,0,0,3,0,0,0,6,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,39,44,42,41,42,51,15,8,324,59,45,43,37,47,41,54,18,8,338,1615,979,960,976,1169,1278,1181,771,261,9198
102021047,2949,1825,1641,1776,2013,1913,1306,791,401,14623,0,0,0,0,0,3,0,3,0,13,60,78,60,50,31,37,26,20,14,377,0,0,0,0,0,0,0,0,0,3,0,0,4,0,6,4,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,61,84,68,51,47,41,26,22,14,413,64,83,65,51,47,42,32,29,13,424,3013,1910,1711,1829,2062,1955,1338,816,417,15043
102021048,3895,2605,2295,2304,2658,2651,2276,1600,841,21130,10,7,0,4,9,5,3,0,0,35,74,114,93,67,62,63,37,26,15,551,3,0,5,0,0,9,0,3,0,19,5,0,3,0,0,7,7,0,0,23,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,83,120,100,68,63,83,52,30,12,617,86,126,104,73,69,89,51,30,19,656,3985,2734,2404,2380,2732,2744,2333,1634,855,21780
102021049,616,417,253,426,568,490,283,108,28,3191,0,0,0,0,0,0,0,0,0,0,11,28,38,27,11,19,12,9,3,167,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,34,42,31,19,22,12,10,3,179,17,34,42,31,14,22,12,10,3,182,635,454,293,457,585,514,295,122,32,3376
102021050,1652,1099,937,954,1259,1337,1587,1061,264,10141,0,3,0,0,0,0,4,3,0,10,25,52,40,18,32,37,24,17,4,255,0,0,0,0,0,3,5,0,0,3,0,0,0,3,0,3,0,0,0,8,3,0,3,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,30,52,45,21,36,42,30,17,11,287,30,57,45,21,39,44,33,21,7,299,1683,1154,985,972,1294,1380,1616,1080,276,10436
102021051,941,629,553,566,728,637,396,162,51,4661,4,0,0,0,0,0,0,0,0,5,15,29,15,8,9,15,6,3,4,100,0,0,0,0,0,0,0,0,0,4,6,6,0,3,3,0,3,0,0,24,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,36,20,5,8,21,5,6,7,128,24,38,20,5,8,21,5,6,7,128,970,666,571,572,734,656,407,173,54,4798
102021052,1021,630,517,637,741,720,749,340,93,5453,0,0,0,0,0,3,0,0,0,10,22,23,24,16,18,19,17,7,4,146,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,30,24,18,18,27,20,7,4,160,23,32,24,25,18,28,22,7,4,170,1046,658,536,658,765,748,771,351,94,5620
102021053,2303,1440,1604,1650,1862,1932,1854,1074,446,14162,3,3,6,3,9,5,0,3,0,30,55,58,106,69,93,96,88,38,19,622,8,0,0,10,11,10,16,6,0,54,3,5,9,3,9,14,9,0,0,47,0,0,0,0,0,3,7,0,0,8,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,3,0,3,0,3,7,3,0,0,18,0,0,0,0,0,0,0,0,0,0,76,65,125,81,121,122,117,39,19,762,72,68,129,89,122,129,117,40,20,792,2374,1509,1730,1742,1990,2060,1967,1117,472,14953
102021054,1461,940,930,943,1083,1316,1268,893,469,9306,3,0,3,0,0,3,0,0,0,14,41,44,52,37,37,35,52,18,6,307,0,0,0,0,0,0,0,0,0,3,4,0,4,5,3,4,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,43,44,58,44,40,34,59,18,6,337,42,44,61,46,40,39,59,18,6,353,1505,980,990,992,1118,1350,1324,909,474,9651
102021055,1104,656,649,668,668,569,432,271,82,5099,0,0,0,0,0,0,3,0,0,8,18,24,25,17,16,15,6,8,3,135,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,24,26,22,20,15,15,8,3,143,18,24,26,17,26,16,17,8,3,154,1121,681,683,692,687,584,446,277,85,5255
102021056,3737,1868,1624,2244,1848,1289,1142,678,249,14686,3,0,0,4,0,3,3,0,0,13,71,80,73,57,47,44,77,55,72,572,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,71,83,74,58,50,50,82,55,72,595,68,84,72,62,50,49,79,55,74,606,3809,1952,1696,2308,1898,1336,1224,734,322,15290
102021057,1629,1076,974,1023,1173,1026,874,432,152,8363,4,0,0,0,0,0,6,0,0,19,34,64,53,40,36,27,33,7,4,300,0,0,3,0,0,0,0,0,0,13,3,0,3,0,5,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,40,65,64,50,45,29,37,8,4,345,50,66,64,47,48,31,40,12,5,371,1681,1142,1039,1069,1221,1054,914,444,163,8733
103011058,4206,3647,3161,2616,2684,2565,1910,1143,570,22499,6,9,3,4,0,5,0,3,0,35,92,696,149,95,129,106,84,60,25,1446,0,9,3,4,4,8,3,0,3,37,4,14,4,3,10,13,3,0,0,50,0,0,0,0,0,0,3,0,0,6,0,0,0,3,0,3,0,0,0,3,0,0,0,0,0,4,7,0,0,11,0,5,0,0,0,0,0,0,0,9,0,11,3,4,4,5,3,0,0,36,0,0,0,0,0,0,0,0,0,0,100,737,168,115,148,138,102,61,32,1597,106,742,173,120,149,141,104,61,32,1628,4312,4393,3338,2733,2835,2706,2012,1204,595,24130
103011059,2653,1390,1244,1354,1299,1132,855,484,217,10618,9,5,6,0,0,8,0,0,0,30,43,48,49,44,32,25,22,17,5,290,0,0,0,0,0,10,0,3,0,15,0,0,0,0,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,44,55,51,49,34,41,34,19,5,322,50,60,54,49,37,46,34,22,5,355,2700,1447,1302,1397,1335,1178,888,504,224,10971
103011060,1192,720,501,766,1118,1008,841,266,69,6495,0,0,0,0,0,4,0,0,0,10,10,47,37,18,25,26,29,7,3,206,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,18,47,41,23,26,28,33,7,3,226,15,47,41,22,28,27,33,7,4,235,1208,773,548,790,1141,1038,880,275,73,6728
