SA4_CODE_2016,MOL_SAL_Oth_SOLSE_NWorNAA,MOL_SAL_Oth_SOLSE_Tot,MOL_SAL_Oth_NS,MOL_SAL_Oth_Tot,MOL_SAL_Tot_SEO,MOL_SAL_Tot_SOLSE_VWorW,MOL_SAL_Tot_SOLSE_NWorNAA,MOL_SAL_Tot_SOLSE_Tot,MOL_SAL_Tot_NS,MOL_SAL_Tot_Tot,MOL_Spanish_SEO,MOL_Spanish_SOLSE_VWorW,MOL_Spanish_SOLSE_NWorNAA,MOL_Spanish_SOLSE_Tot,MOL_Spanish_NS,MOL_Spanish_Tot,MOL_Tamil_SEO,MOL_Tamil_SOLSE_VWorW,MOL_Tamil_SOLSE_NWorNAA,MOL_Tamil_SOLSE_Tot,MOL_Tamil_NS,MOL_Tamil_Tot,MOL_Thai_SEO,MOL_Thai_SOLSE_VWorW,MOL_Thai_SOLSE_NWorNAA,MOL_Thai_SOLSE_Tot,MOL_Thai_NS,MOL_Thai_Tot,MOL_Turkish_SEO,MOL_Turkish_SOLSE_VWorW,MOL_Turkish_SOLSE_NWorNAA,MOL_Turkish_SOLSE_Tot,MOL_Turkish_NS,MOL_Turkish_Tot,MOL_Vietnamese_SEO,MOL_Vietnamese_SOLSE_VWorW,MOL_Vietnamese_SOLSE_NWorNAA,MOL_Vietnamese_SOLSE_Tot,MOL_Vietnamese_NS,MOL_Vietnamese_Tot,MOL_Oth_SEO,MOL_Oth_SOLSE_VWorW,MOL_Oth_SOLSE_NWorNAA,MOL_Oth_SOLSE_Tot,MOL_Oth_NS,MOL_Oth_Tot,MOL_Tot_SEO,MOL_Tot_SOLSE_VWorW,MOL_Tot_SOLSE_NWorNAA,MOL_Tot_SOLSE_Tot,MOL_Tot_NS,MOL_Tot_Tot,M_LSatH_NS_SEO,M_LSatH_NS_SOLSE_VWorW,M_LSatH_NS_SOLSE_NWorNAA,M_LSatH_NS_SOLSE_Tot,M_LSatH_NS_NS,M_LSatH_NS_Tot,M_Tot_SEO,M_Tot_SOLSE_VWorW,M_Tot_SOLSE_NWorNAA,M_Tot_SOLSE_Tot,M_Tot_NS,M_Tot_Tot,FSEO_SEO,FSEO_SOLSE_VWorW,FSEO_SOLSE_NWorNAA,FSEO_SOLSE_Tot,FSEO_NS,FSEO_Tot,FOL_Afrikaans_SEO,FOL_Afrikaans_SOLSE_VWorW,FOL_Afrikaans_SOLSE_NWorNAA,FOL_Afrikaans_SOLSE_Tot,FOL_Afrikaans_NS,FOL_Afrikaans_Tot,FOL_Arabic_SEO,FOL_Arabic_SOLSE_VWorW,FOL_Arabic_SOLSE_NWorNAA,FOL_Arabic_SOLSE_Tot,FOL_Arabic_NS,FOL_Arabic_Tot,FOL_AIndLng_SEO,FOL_AIndLng_SOLSE_VWorW,FOL_AIndLng_SOLSE_NWorNAA,FOL_AIndLng_SOLSE_Tot,FOL_AIndLng_NS,FOL_AIndLng_Tot,FOL_CL_Cantones_SEO,FOL_CL_Cantones_SOLSE_VWorW,FOL_CL_Cantones_SOLSE_NWorNAA,FOL_CL_Cantones_SOLSE_Tot,FOL_CL_Cantones_NS,FOL_CL_Cantones_Tot,FOL_CL_Mandarin_SEO,FOL_CL_Mandarin_SOLSE_VWorW,FOL_CL_Mandarin_SOLSE_NWorNAA,FOL_CL_Mandarin_SOLSE_Tot,FOL_CL_Mandarin_NS,FOL_CL_Mandarin_Tot,FOL_CL_Oth_SEO,FOL_CL_Oth_SOLSE_VWorW,FOL_CL_Oth_SOLSE_NWorNAA,FOL_CL_Oth_SOLSE_Tot,FOL_CL_Oth_NS,FOL_CL_Oth_Tot,FOL_CL_Tot_SEO,FOL_CL_Tot_SOLSE_VWorW,FOL_CL_Tot_SOLSE_NWorNAA,FOL_CL_Tot_SOLSE_Tot,FOL_CL_Tot_NS,FOL_CL_Tot_Tot,FOL_Croatian_SEO,FOL_Croatian_SOLSE_VWorW,FOL_Croatian_SOLSE_NWorNAA,FOL_Croatian_SOLSE_Tot,FOL_Croatian_NS,FOL_Croatian_Tot,FOL_Dutch_SEO,FOL_Dutch_SOLSE_VWorW,FOL_Dutch_SOLSE_NWorNAA,FOL_Dutch_SOLSE_Tot,FOL_Dutch_NS,FOL_Dutch_Tot,FOL_French_SEO,FOL_French_SOLSE_VWorW,FOL_French_SOLSE_NWorNAA,FOL_French_SOLSE_Tot,FOL_French_NS,FOL_French_Tot,FOL_German_SEO,FOL_German_SOLSE_VWorW,FOL_German_SOLSE_NWorNAA,FOL_German_SOLSE_Tot,FOL_German_NS,FOL_German_Tot,FOL_Greek_SEO,FOL_Greek_SOLSE_VWorW,FOL_Greek_SOLSE_NWorNAA,FOL_Greek_SOLSE_Tot,FOL_Greek_NS,FOL_Greek_Tot,FOL_IAL_Bengali_SEO,FOL_IAL_Bengali_SOLSE_VWorW,FOL_IAL_Bengali_SOLSE_NWorNAA,FOL_IAL_Bengali_SOLSE_Tot,FOL_IAL_Bengali_NS,FOL_IAL_Bengali_Tot,FOL_IAL_Hindi_SEO,FOL_IAL_Hindi_SOLSE_VWorW,FOL_IAL_Hindi_SOLSE_NWorNAA,FOL_IAL_Hindi_SOLSE_Tot,FOL_IAL_Hindi_NS,FOL_IAL_Hindi_Tot,FOL_IAL_Punjabi_SEO,FOL_IAL_Punjabi_SOLSE_VWorW,FOL_IAL_Punjabi_SOLSE_NWorNAA,FOL_IAL_Punjabi_SOLSE_Tot,FOL_IAL_Punjabi_NS,FOL_IAL_Punjabi_Tot,FOL_IAL_Sinhalese_SEO,FOL_IAL_Sinhalese_SOLSE_VWorW,FOL_IAL_Sinhale_SOLSE_NWorNAA,FOL_IAL_Sinhalese_SOLSE_Tot,FOL_IAL_Sinhalese_NS,FOL_IAL_Sinhalese_Tot,FOL_IAL_Urdu_SEO,FOL_IAL_Urdu_SOLSE_VWorW,FOL_IAL_Urdu_SOLSE_NWorNAA,FOL_IAL_Urdu_SOLSE_Tot,FOL_IAL_Urdu_NS,FOL_IAL_Urdu_Tot,FOL_IAL_Oth_SEO,FOL_IAL_Oth_SOLSE_VWorW,FOL_IAL_Oth_SOLSE_NWorNAA,FOL_IAL_Oth_SOLSE_Tot,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_SOLSE_VWorW,FOL_IAL_Tot_SOLSE_NWorNAA,FOL_IAL_Tot_SOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_SOLSE_VWorW,FOL_Italian_SOLSE_NWorNAA,FOL_Italian_SOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japanese_SEO,FOL_Japanese_SOLSE_VWorW,FOL_Japanese_SOLSE_NWorNAA,FOL_Japanese_SOLSE_Tot,FOL_Japanese_NS,FOL_Japanese_Tot,FOL_Korean_SEO,FOL_Korean_SOLSE_VWorW,FOL_Korean_SOLSE_NWorNAA,FOL_Korean_SOLSE_Tot
502,0,18,0,18,..,335,13,345,0,345,..,75,9,82,0,82,..,18,0,19,3,27,..,51,6,60,0,61,..,3,0,3,0,3,..,26,11,36,0,36,..,468,67,534,25,564,..,2405,216,2624,52,2669,..,145,11,157,3191,3348,41131,2550,227,2780,3239,47146,43267,..,..,..,..,43267,..,304,8,305,0,312,..,21,3,23,3,29,..,9,0,9,0,9,..,54,13,69,0,74,..,130,39,165,3,170,..,10,4,11,0,11,..,190,54,245,7,252,..,30,5,35,0,35,..,122,0,120,0,120,..,84,0,83,0,86,..,150,4,154,3,159,..,18,4,17,0,17,..,14,0,14,0,14,..,55,7,63,0,63,..,55,6,65,0,64,..,53,3,50,0,50,..,20,4,21,0,21,..,50,3,60,3,62,..,247,28,270,4,274,..,164,10,175,3,180,..,59,5,67,0,63,..,34,22,58
503,11,169,0,169,..,656,27,681,0,685,..,644,49,696,0,697,..,189,7,196,0,198,..,126,23,150,0,150,..,51,8,57,0,57,..,428,97,529,3,528,..,2062,242,2311,46,2356,..,14258,1799,16054,141,16198,..,189,27,220,6718,6931,60476,14449,1821,16274,6862,83608,61034,..,..,..,..,61034,..,213,3,211,3,218,..,210,36,254,0,250,..,18,0,18,0,20,..,913,184,1093,12,1104,..,2371,533,2906,15,2915,..,244,44,291,0,291,..,3523,766,4285,25,4310,..,135,10,143,0,143,..,245,10,256,4,262,..,770,19,788,5,797,..,521,8,526,3,531,..,429,63,493,8,499,..,106,24,132,0,132,..,413,29,440,3,443,..,111,3,115,0,118,..,140,6,148,0,148,..,113,17,130,3,129,..,485,55,536,0,537,..,1361,139,1505,7,1511,..,1356,224,1585,29,1611,..,481,149,632,4,639,..,406,145,556
504,26,288,3,289,..,1959,90,2049,20,2071,..,382,31,417,3,417,..,360,26,391,3,390,..,193,22,216,3,219,..,50,13,59,0,59,..,1811,654,2457,16,2478,..,4287,846,5130,114,5251,..,20688,3466,24147,300,24454,..,363,51,416,9261,9677,91481,21049,3517,24563,9560,125604,91442,..,..,..,..,91442,..,522,11,532,3,536,..,761,199,961,19,979,..,66,3,68,7,75,..,847,374,1222,3,1224,..,1328,512,1843,9,1853,..,151,44,200,0,195,..,2330,931,3262,18,3277,..,387,54,438,0,441,..,248,5,258,5,261,..,516,5,520,13,536,..,418,7,426,6,436,..,265,37,303,7,308,..,94,14,105,0,105,..,654,62,711,0,713,..,697,125,822,6,830,..,191,25,209,0,215,..,162,27,194,3,197,..,658,93,751,7,760,..,2452,340,2796,24,2815,..,1762,262,2024,25,2048,..,292,47,339,0,340,..,139,48,192
505,43,577,3,580,..,2428,113,2543,25,2573,..,1119,121,1245,5,1249,..,338,25,358,3,361,..,344,56,403,10,411,..,137,38,171,0,172,..,3258,1342,4603,30,4638,..,8949,2029,10985,218,11201,..,44222,7206,51430,577,52004,..,697,110,804,13784,14591,197012,44918,7316,52233,14364,263603,201297,..,..,..,..,201297,..,2703,42,2745,12,2759,..,1847,490,2342,34,2378,..,71,3,70,8,72,..,1551,522,2072,12,2082,..,2894,980,3867,26,3894,..,338,53,387,3,391,..,4776,1551,6323,42,6365,..,686,92,776,10,782,..,528,15,536,10,552,..,1163,52,1221,7,1227,..,1187,41,1225,15,1236,..,936,116,1052,11,1057,..,151,11,165,5,169,..,970,106,1079,3,1086,..,929,132,1063,7,1071,..,224,10,234,0,234,..,362,59,415,8,423,..,1955,229,2184,12,2196,..,4596,551,5152,37,5183,..,4016,554,4568,69,4639,..,736,107,842,4,845,..,297,93,391
506,69,1268,18,1282,..,6543,381,6919,58,6976,..,946,86,1030,10,1037,..,1788,222,2015,17,2032,..,450,77,525,0,529,..,429,76,498,3,503,..,809,194,1007,8,1011,..,10564,2156,12715,227,12947,..,54127,8658,62783,607,63391,..,624,134,763,16021,16786,164786,54756,8793,63548,16631,244968,164239,..,..,..,..,164239,..,957,13,965,7,970,..,1776,505,2284,17,2301,..,141,3,147,0,144,..,2991,805,3801,15,3818,..,8296,2849,11142,54,11199,..,741,213,952,6,957,..,12023,3866,15892,76,15967,..,221,18,236,3,240,..,664,23,684,3,687,..,992,44,1034,7,1038,..,716,30,745,14,758,..,223,20,252,7,252,..,722,98,824,4,832,..,1662,152,1815,9,1823,..,2162,319,2488,22,2510,..,1207,84,1296,11,1301,..,1015,146,1162,12,1174,..,1358,163,1518,11,1534,..,8129,967,9098,76,9171,..,2096,263,2363,41,2401,..,628,104,728,5,734,..,1005,502,1508
507,19,440,0,443,..,3714,169,3885,25,3908,..,1010,92,1106,15,1120,..,408,14,419,0,425,..,228,33,253,7,260,..,63,7,69,0,74,..,307,81,387,3,388,..,4392,680,5070,116,5193,..,26532,3382,29915,332,30243,..,516,43,556,13635,14190,154175,27048,3421,30469,13971,198605,158488,..,..,..,..,158488,..,976,15,992,5,993,..,488,59,550,3,550,..,58,0,58,0,55,..,1463,297,1763,6,1762,..,3352,957,4312,29,4343,..,313,53,367,4,370,..,5122,1319,6441,40,6473,..,961,171,1131,13,1144,..,485,7,487,9,495,..,736,40,781,13,794,..,888,25,915,8,922,..,184,19,204,3,209,..,210,18,230,0,227,..,557,49,611,0,609,..,501,75,576,6,585,..,325,20,344,0,344,..,148,23,172,3,172,..,410,57,465,0,472,..,2152,247,2398,18,2414,..,2656,455,3108,41,3152,..,494,81,576,0,583,..,390,234,630
509,31,159,0,161,..,787,70,854,6,864,..,50,4,55,4,55,..,28,0,26,0,26,..,29,4,30,0,30,..,3,0,3,0,3,..,50,21,70,3,72,..,509,242,752,29,782,..,2880,531,3413,56,3471,..,205,24,224,6866,7094,58501,3083,550,3635,6923,69062,57101,..,..,..,..,57101,..,273,3,274,0,279,..,22,5,23,0,24,..,43,0,49,0,47,..,24,10,33,0,36,..,139,87,227,0,227,..,4,3,4,0,4,..,170,104,272,0,272,..,25,0,25,0,25,..,143,7,149,6,147,..,85,3,87,0,87,..,257,8,265,7,271,..,14,0,18,0,18,..,7,0,7,0,11,..,24,4,28,0,24,..,26,0,30,0,30,..,8,0,8,0,8,..,3,0,3,0,3,..,18,7,27,0,28,..,92,8,102,3,101,..,236,16,252,0,249,..,29,6,38,0,39,..,8,4,14
510,18,215,3,220,..,1095,55,1155,8,1165,..,115,10,126,0,126,..,74,6,76,0,76,..,87,10,98,3,104,..,16,0,16,0,12,..,60,11,72,0,78,..,898,90,988,19,1005,..,7191,615,7804,194,8001,..,181,39,223,8374,8597,36702,7379,653,8029,8567,53302,28339,..,..,..,..,28339,..,149,0,150,0,150,..,22,9,36,0,36,..,3223,273,3491,150,3642,..,56,15,64,0,67,..,191,49,238,0,237,..,4,0,10,0,10,..,244,64,314,3,313,..,26,0,23,0,23,..,42,3,41,0,41,..,99,7,102,0,104,..,139,3,138,4,144,..,20,3,19,0,19,..,27,10,29,0,29,..,54,9,64,3,70,..,19,4,24,0,24,..,47,4,50,0,50,..,31,6,32,0,32,..,65,8,76,3,78,..,246,38,283,6,291,..,69,10,76,0,79,..,50,7,52,0,59,..,38,14,54
511,21,176,3,182,..,700,53,750,4,756,..,63,4,65,0,65,..,30,3,37,0,39,..,68,10,74,0,73,..,14,0,14,0,14,..,121,66,192,0,192,..,781,100,879,27,906,..,4451,551,4999,127,5130,..,215,8,224,6833,7051,49212,4665,558,5222,6957,61391,46243,..,..,..,..,46243,..,436,14,448,8,452,..,24,6,28,0,28,..,939,151,1092,74,1161,..,40,9,47,0,47,..,137,69,205,4,208,..,8,5,11,0,11,..,181,76,258,7,269,..,39,3,46,4,44,..,80,3,81,0,78,..,96,3,102,0,106,..,204,4,209,5,215,..,25,0,25,0,25,..,16,0,17,0,17,..,92,14,107,0,107,..,46,5,56,0,58,..,39,4,45,0,45,..,31,8,39,0,39,..,47,3,56,0,56,..,275,37,318,0,318,..,165,21,189,9,197,..,27,3,35,0,35,..,11,4,18
597,0,0,0,0,..,12,3,13,0,13,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,3,0,3,0,3,..,8,0,8,0,8,..,48,3,51,0,51,..,0,0,0,64,64,288,50,3,55,64,408,14,..,..,..,..,14,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
599,0,4,0,4,..,19,4,24,0,24,..,12,0,10,0,10,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,5,3,8,0,8,..,57,9,65,4,63,..,251,54,300,9,305,..,19,3,16,951,970,2258,263,55,319,958,3532,1559,..,..,..,..,1559,..,3,0,3,0,3,..,4,0,4,0,4,..,11,0,11,0,14,..,8,5,11,0,11,..,29,16,48,4,47,..,6,0,6,0,6,..,42,21,61,4,62,..,0,0,0,0,0,..,7,4,15,0,15,..,22,3,21,0,21,..,26,0,26,0,26,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,14,0,14,0,14,..,10,3,12,0,12,..,7,3,3,0,3,..,4,0,3
601,3,54,0,54,..,231,3,237,3,241,..,262,21,280,4,287,..,94,8,102,0,107,..,77,14,85,0,87,..,21,6,25,0,25,..,94,26,118,3,122,..,1011,304,1320,40,1355,..,6734,1143,7885,98,7984,..,293,25,313,6295,6608,93339,7030,1172,8200,6395,107930,99040,..,..,..,..,99040,..,90,4,89,0,90,..,197,59,255,0,251,..,23,0,23,0,23,..,278,63,343,5,344,..,1289,260,1547,12,1558,..,91,15,104,7,107,..,1655,338,1997,16,2011,..,94,11,111,0,110,..,219,5,220,3,222,..,257,7,264,0,267,..,443,10,446,6,456,..,446,57,502,13,515,..,40,3,43,0,43,..,204,17,224,0,222,..,167,12,178,0,180,..,55,0,52,0,52,..,75,13,85,0,85,..,288,182,472,3,469,..,831,230,1062,3,1067,..,332,32,364,4,366,..,194,22,222,3,220,..,104,54,156
602,0,51,0,51,..,117,10,128,3,125,..,50,3,58,0,58,..,33,0,31,0,31,..,27,3,29,0,32,..,10,0,10,0,10,..,36,12,51,0,51,..,438,178,617,6,630,..,2564,632,3194,43,3240,..,197,23,218,4551,4768,60761,2755,652,3414,4598,68765,63453,..,..,..,..,63453,..,43,0,44,0,44,..,67,13,77,4,81,..,8,0,8,0,8,..,78,21,99,3,101,..,347,64,411,0,412,..,12,3,17,0,17,..,435,93,525,3,524,..,15,0,15,0,15,..,149,0,155,0,155,..,94,3,96,0,96,..,177,9,178,4,186,..,47,3,48,0,48,..,14,3,17,0,17,..,54,0,57,0,57,..,30,3,31,0,31,..,24,0,23,0,23,..,15,3,21,0,21,..,196,203,394,0,394,..,331,213,547,0,547,..,112,7,121,6,125,..,62,11,67,3,71,..,46,19,64
603,0,0,0,0,..,10,6,12,0,12,..,36,0,36,0,36,..,0,0,0,0,0,..,5,0,3,0,3,..,3,0,3,0,3,..,4,0,4,0,4,..,65,11,72,0,75,..,402,33,440,8,447,..,54,9,59,1336,1389,17115,455,40,497,1337,18953,16305,..,..,..,..,16305,..,5,0,5,0,5,..,5,0,9,0,9,..,0,0,0,0,6,..,7,3,10,0,8,..,27,14,46,0,47,..,0,0,0,0,0,..,36,15,55,3,56,..,7,0,6,0,6,..,30,0,30,0,30,..,35,0,35,0,35,..,98,0,101,0,101,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,5,0,5,0,6,..,15,0,15,0,15,..,15,4,19,0,19,..,9,0,6
604,0,13,0,13,..,63,3,62,3,69,..,62,6,64,0,64,..,23,0,21,0,21,..,19,0,19,0,19,..,7,0,7,0,7,..,5,7,9,0,9,..,200,40,248,6,253,..,994,159,1152,25,1183,..,135,4,143,3218,3364,48718,1132,161,1293,3245,53261,50946,..,..,..,..,50946,..,46,0,47,0,47,..,23,0,23,0,28,..,6,0,6,0,6,..,28,16,42,0,42,..,88,37,127,3,128,..,5,0,3,0,3,..,121,57,179,4,181,..,6,0,5,0,5,..,104,0,107,0,107,..,42,3,41,0,41,..,112,0,112,3,110,..,19,0,19,0,20,..,3,0,3,0,3,..,29,7,30,0,30,..,7,0,7,0,7,..,28,3,27,0,27,..,9,0,9,0,9,..,10,0,10,0,10,..,87,7,89,0,89,..,39,3,45,0,45,..,32,0,39,0,38,..,15,9,16
697,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,10,4,9,0,9,..,0,0,0,4,4,37,10,4,9,4,49,18,..,..,..,..,18,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
699,0,0,0,0,..,3,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,23,3,31,0,31,..,0,0,0,115,117,378,30,3,35,115,524,300,..,..,..,..,300,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,3,7,0,7,..,4,3,5,0,9,..,0,0,0,0,0,..,8,5,9,0,8,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
701,19,281,3,279,..,2550,120,2668,29,2693,..,173,11,192,0,193,..,239,26,264,0,266,..,199,35,232,0,232,..,24,0,27,0,27,..,363,117,479,4,484,..,1914,320,2230,60,2290,..,11866,1599,13462,174,13639,..,184,37,221,9283,9504,48748,12046,1638,13682,9462,71889,44199,..,..,..,..,44199,..,104,3,107,0,107,..,86,5,95,3,97,..,557,41,595,18,619,..,252,94,347,0,348,..,762,268,1029,9,1041,..,235,77,307,0,310,..,1244,442,1684,10,1701,..,15,0,17,0,17,..,80,3,83,0,83,..,210,26,237,8,243,..,315,11,323,0,321,..,1216,235,1453,19,1474,..,150,16,162,0,162,..,261,15,280,3,277,..,181,22,198,0,203,..,211,13,222,0,226,..,127,18,148,0,147,..,587,64,658,3,664,..,1517,152,1666,9,1678,..,262,25,286,3,291,..,104,62,169,0,169,..,99,38,130
702,0,28,0,25,..,350,14,367,9,369,..,47,7,56,0,56,..,18,0,20,0,20,..,26,9,35,0,35,..,7,0,7,0,7,..,81,31,103,0,103,..,831,118,951,43,990,..,16084,2579,18668,487,19154,..,205,95,301,6118,6422,19714,16296,2674,18972,6609,45287,18588,..,..,..,..,18588,..,55,0,55,3,61,..,23,3,32,0,32,..,14659,2097,16751,462,17211,..,35,0,36,0,35,..,122,47,169,0,174,..,15,9,24,0,24,..,174,59,230,0,228,..,5,0,5,0,5,..,25,0,25,0,25,..,67,3,68,0,69,..,133,3,134,3,137,..,28,0,28,0,28,..,8,0,11,0,11,..,78,4,79,0,84,..,75,10,92,0,87,..,50,8,51,0,51,..,23,12,29,0,29,..,95,5,105,3,105,..,323,39,364,3,366,..,60,6,69,0,69,..,58,11,65,0,64,..,27,14,35
797,0,0,0,0,..,23,3,26,0,30,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,29,12,36,0,37,..,0,0,0,5,3,16,26,12,37,3,61,10,..,..,..,..,10,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,3,0,3,..,0,0,0
799,0,3,0,3,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,18,0,18,..,196,32,226,7,234,..,45,16,65,307,371,720,244,48,294,312,1332,642,..,..,..,..,642,..,0,0,0,0,0,..,0,0,0,0,0,..,101,19,123,12,133,..,0,0,0,0,0,..,4,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,8,0,8,0,8,..,8,0,8,0,8,..,14,0,14,0,18,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0
801,18,224,0,224,..,1943,94,2037,15,2054,..,1344,142,1488,15,1502,..,918,54,967,9,975,..,299,62,363,5,367,..,130,17,143,3,147,..,1560,357,1913,10,1922,..,6123,1010,7130,155,7290,..,36300,4737,41042,407,41447,..,421,72,495,10639,11130,142856,36720,4812,41535,11039,195432,145783,..,..,..,..,145783,..,326,6,331,0,334,..,1191,242,1436,16,1448,..,66,0,66,0,64,..,1671,361,2029,11,2043,..,5481,1134,6612,32,6643,..,379,118,490,0,490,..,7526,1609,9134,47,9183,..,1062,117,1176,11,1188,..,325,8,328,0,328,..,1063,26,1095,11,1108,..,1036,18,1049,9,1059,..,1111,142,1252,16,1263,..,871,63,937,4,935,..,1726,91,1818,7,1833,..,907,131,1033,11,1039,..,839,38,879,10,884,..,955,120,1076,10,1087,..,970,86,1058,14,1072,..,6265,533,6801,53,6848,..,1492,168,1659,10,1676,..,557,67,627,3,632,..,858,347,1202
897,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
899,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,6,0,6,..,38,9,45,3,42,..,0,0,0,74,78,190,37,9,44,75,312,160,..,..,..,..,160,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,3,8,0,8,..,0,0,0,0,0,..,3,3,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
