SA4_CODE_2016,C15_17F_EO_M_O_E_T,C15_17F_EO_M_LPENS,C15_17F_EO_M_T,C15_17F_O_EVWW_M_EO,C15_17F_O_EVWW_M_O_EVWW,C15_17F_O_EVWW_M_O_ENWNA,C15_17F_O_EVWW_M_O_PENS,C15_17F_O_EVWW_M_O_E_T,C15_17F_O_EVWW_M_LPENS,C15_17F_O_EVWW_M_T,C15_17F_O_ENWNA_M_EO,C15_17F_O_ENWNA_M_O_EVWW,C15_17F_O_ENWNA_M_O_ENWNA,C15_17F_O_ENWNA_M_O_PENS,C15_17F_O_ENWNA_M_O_E_T,C15_17F_O_ENWNA_M_LPENS,C15_17F_O_ENWNA_M_T,C15_17F_O_PENS_M_EO,C15_17F_O_PENS_M_O_EVWW,C15_17F_O_PENS_M_O_ENWNA,C15_17F_O_PENS_M_O_PENS,C15_17F_O_PENS_M_O_E_T,C15_17F_O_PENS_M_LPENS,C15_17F_O_PENS_M_T,C15_17F_O_E_T_M_EO,C15_17F_O_E_T_M_O_EVWW,C15_17F_O_E_T_M_O_ENWNA,C15_17F_O_E_T_M_O_PENS,C15_17F_O_E_T_M_O_E_T,C15_17F_O_E_T_M_LPENS,C15_17F_O_E_T_M_T,C15_17F_LPENS_M_EO,C15_17F_LPENS_M_O_EVWW,C15_17F_LPENS_M_O_ENWNA,C15_17F_LPENS_M_O_PENS,C15_17F_LPENS_M_O_E_T,C15_17F_LPENS_M_LPENS,C15_17F_LPENS_M_T,C15_17F_T_M_EO,C15_17F_T_M_O_EVWW,C15_17F_T_M_O_ENWNA,C15_17F_T_M_O_PENS,C15_17F_T_M_O_E_T,C15_17F_T_M_LPENS,C15_17F_T_M_T,C18_20F_EO_M_EO,C18_20F_EO_M_O_EVWW,C18_20F_EO_M_O_ENWNA,C18_20F_EO_M_O_PENS,C18_20F_EO_M_O_E_T,C18_20F_EO_M_LPENS,C18_20F_EO_M_T,C18_20F_O_EVWW_M_EO,C18_20F_O_EVWW_M_O_EVWW,C18_20F_O_EVWW_M_O_ENWNA,C18_20F_O_EVWW_M_O_PENS,C18_20F_O_EVWW_M_O_E_T,C18_20F_O_EVWW_M_LPENS,C18_20F_O_EVWW_M_T,C18_20F_O_ENWNA_M_EO,C18_20F_O_ENWNA_M_O_EVWW,C18_20F_O_ENWNA_M_O_ENWNA,C18_20F_O_ENWNA_M_O_PENS,C18_20F_O_ENWNA_M_O_E_T,C18_20F_O_ENWNA_M_LPENS,C18_20F_O_ENWNA_M_T,C18_20F_O_PENS_M_EO,C18_20F_O_PENS_M_O_EVWW,C18_20F_O_PENS_M_O_ENWNA,C18_20F_O_PENS_M_O_PENS,C18_20F_O_PENS_M_O_E_T,C18_20F_O_PENS_M_LPENS,C18_20F_O_PENS_M_T,C18_20F_O_E_T_M_EO,C18_20F_O_E_T_M_O_EVWW,C18_20F_O_E_T_M_O_ENWNA,C18_20F_O_E_T_M_O_PENS,C18_20F_O_E_T_M_O_E_T,C18_20F_O_E_T_M_LPENS,C18_20F_O_E_T_M_T,C18_20F_LPENS_M_EO,C18_20F_LPENS_M_O_EVWW,C18_20F_LPENS_M_O_ENWNA,C18_20F_LPENS_M_O_PENS,C18_20F_LPENS_M_O_E_T,C18_20F_LPENS_M_LPENS,C18_20F_LPENS_M_T,C18_20F_T_M_EO,C18_20F_T_M_O_EVWW,C18_20F_T_M_O_ENWNA,C18_20F_T_M_O_PENS,C18_20F_T_M_O_E_T,C18_20F_T_M_LPENS,C18_20F_T_M_T,C21_24F_EO_M_EO,C21_24F_EO_M_O_EVWW,C21_24F_EO_M_O_ENWNA,C21_24F_EO_M_O_PENS,C21_24F_EO_M_O_E_T,C21_24F_EO_M_LPENS,C21_24F_EO_M_T,C21_24F_O_EVWW_M_EO,C21_24F_O_EVWW_M_O_EVWW,C21_24F_O_EVWW_M_O_ENWNA,C21_24F_O_EVWW_M_O_PENS,C21_24F_O_EVWW_M_O_E_T,C21_24F_O_EVWW_M_LPENS,C21_24F_O_EVWW_M_T,C21_24F_O_ENWNA_M_EO,C21_24F_O_ENWNA_M_O_EVWW,C21_24F_O_ENWNA_M_O_ENWNA,C21_24F_O_ENWNA_M_O_PENS,C21_24F_O_ENWNA_M_O_E_T,C21_24F_O_ENWNA_M_LPENS,C21_24F_O_ENWNA_M_T,C21_24F_O_PENS_M_EO,C21_24F_O_PENS_M_O_EVWW,C21_24F_O_PENS_M_O_ENWNA,C21_24F_O_PENS_M_O_PENS,C21_24F_O_PENS_M_O_E_T,C21_24F_O_PENS_M_LPENS,C21_24F_O_PENS_M_T,C21_24F_O_E_T_M_EO,C21_24F_O_E_T_M_O_EVWW,C21_24F_O_E_T_M_O_ENWNA,C21_24F_O_E_T_M_O_PENS,C21_24F_O_E_T_M_O_E_T,C21_24F_O_E_T_M_LPENS,C21_24F_O_E_T_M_T,C21_24F_LPENS_M_EO,C21_24F_LPENS_M_O_EVWW,C21_24F_LPENS_M_O_ENWNA,C21_24F_LPENS_M_O_PENS,C21_24F_LPENS_M_O_E_T,C21_24F_LPENS_M_LPENS,C21_24F_LPENS_M_T,C21_24F_T_M_EO,C21_24F_T_M_O_EVWW,C21_24F_T_M_O_ENWNA,C21_24F_T_M_O_PENS,C21_24F_T_M_O_E_T,C21_24F_T_M_LPENS,C21_24F_T_M_T,TCF_EO_M_EO,TCF_EO_M_O_EVWW,TCF_EO_M_O_ENWNA,TCF_EO_M_O_PENS,TCF_EO_M_O_E_T,TCF_EO_M_LPENS,TCF_EO_M_T,TCF_O_EVWW_M_EO,TCF_O_EVWW_M_O_EVWW,TCF_O_EVWW_M_O_ENWNA,TCF_O_EVWW_M_O_PENS,TCF_O_EVWW_M_O_E_T,TCF_O_EVWW_M_LPENS,TCF_O_EVWW_M_T,TCF_O_ENWNA_M_EO,TCF_O_ENWNA_M_O_EVWW,TCF_O_ENWNA_M_O_ENWNA,TCF_O_ENWNA_M_O_PENS,TCF_O_ENWNA_M_O_E_T,TCF_O_ENWNA_M_LPENS,TCF_O_ENWNA_M_T,TCF_O_PENS_M_EO,TCF_O_PENS_M_O_EVWW,TCF_O_PENS_M_O_ENWNA,TCF_O_PENS_M_O_PENS,TCF_O_PENS_M_O_E_T,TCF_O_PENS_M_LPENS,TCF_O_PENS_M_T,TCF_O_E_T_M_EO,TCF_O_E_T_M_O_EVWW,TCF_O_E_T_M_O_ENWNA,TCF_O_E_T_M_O_PENS,TCF_O_E_T_M_O_E_T,TCF_O_E_T_M_LPENS,TCF_O_E_T_M_T,TCF_LPENS_M_EO,TCF_LPENS_M_O_EVWW,TCF_LPENS_M_O_ENWNA,TCF_LPENS_M_O_PENS,TCF_LPENS_M_O_E_T,TCF_LPENS_M_LPENS,TCF_LPENS_M_T,TCF_T_M_EO,TCF_T_M_O_EVWW,TCF_T_M_O_ENWNA,TCF_T_M_O_PENS,TCF_T_M_O_E_T,TCF_T_M_LPENS,TCF_T_M_T
507,185,7,6923,367,1239,39,6,1289,0,1652,15,94,78,0,171,0,189,5,0,0,3,3,0,12,388,1331,118,8,1464,0,1847,13,0,0,0,0,5,15,7131,1518,118,13,1651,11,8790,2662,82,0,0,88,3,2749,153,698,32,0,735,0,886,0,65,61,0,126,0,127,3,0,0,3,3,0,5,160,765,92,3,862,0,1022,5,3,0,0,3,0,7,2828,850,92,3,945,3,3773,1175,43,0,0,43,0,1216,73,384,13,3,399,0,473,0,41,34,0,72,0,68,0,3,0,0,3,0,3,70,427,49,0,477,0,548,3,0,0,0,0,0,3,1251,466,49,0,515,0,1768,52637,1797,22,15,1827,50,54512,3327,11001,292,46,11336,10,14676,88,765,502,6,1276,0,1366,49,31,4,21,56,3,112,3466,11802,795,73,12667,16,16149,77,15,0,0,15,39,132,56179,13611,815,86,14517,94,70789
509,18,3,1868,38,109,6,0,116,0,151,0,12,22,0,31,0,34,0,3,0,0,3,0,3,40,124,23,0,149,0,188,13,0,0,0,0,0,9,1890,144,23,0,173,4,2065,206,4,0,0,4,0,207,4,24,0,0,24,0,28,0,0,4,0,3,0,3,0,0,0,0,0,0,0,4,21,4,0,30,0,37,0,0,0,0,0,0,3,209,26,4,0,27,3,242,51,0,0,0,0,0,51,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,0,7,0,0,0,0,0,0,0,54,8,0,0,3,0,57,17224,188,5,0,187,43,17461,468,1004,23,0,1027,12,1506,15,75,124,0,196,0,212,3,10,0,3,15,0,16,485,1090,148,3,1236,8,1738,67,3,0,0,3,39,111,17776,1280,147,6,1430,99,19307
510,15,3,887,44,230,3,0,234,0,279,0,9,3,0,12,0,18,0,0,0,0,0,0,4,42,236,3,3,249,0,295,0,0,0,0,0,10,7,916,255,3,3,262,13,1191,43,0,0,0,0,0,46,3,17,0,0,21,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,0,21,0,19,0,0,0,0,0,0,0,45,19,0,0,18,0,70,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,14,11239,231,0,0,234,24,11487,537,2361,27,13,2406,12,2958,15,66,39,3,110,0,125,4,13,0,21,32,0,37,560,2437,65,43,2548,12,3119,32,0,0,7,7,47,80,11821,2667,71,43,2783,82,14688
511,30,4,1824,58,203,3,3,209,0,265,0,13,4,0,22,0,22,0,0,0,0,0,0,0,58,216,8,3,229,0,284,4,0,0,0,0,3,6,1853,246,11,3,253,7,2115,129,3,0,0,3,0,133,7,22,0,0,22,0,30,0,3,4,0,6,0,6,0,0,0,0,0,0,0,7,26,4,0,30,0,36,0,0,0,0,0,0,0,139,24,4,0,29,0,174,20,0,0,0,0,0,16,0,9,0,0,9,0,9,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,11,0,0,12,0,12,0,0,0,0,0,0,0,20,9,0,0,11,0,27,14858,267,0,4,277,27,15165,596,1846,57,7,1912,3,2514,10,95,58,0,161,0,168,14,19,0,17,34,0,48,617,1961,122,24,2108,3,2727,34,0,0,3,7,49,82,15505,2233,124,36,2389,76,17971
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,64,5,3984,71,203,13,0,211,0,285,0,23,60,3,82,0,82,4,0,0,0,0,0,4,70,222,75,3,294,0,369,4,0,0,0,0,3,5,3986,281,76,6,360,7,4358,1422,11,0,0,11,0,1434,33,98,4,0,104,0,140,0,8,38,0,55,0,55,0,0,0,0,0,0,0,38,110,45,0,155,0,191,0,0,0,0,0,0,3,1456,123,45,0,169,0,1629,539,12,0,0,12,3,550,14,57,5,0,64,0,75,0,8,25,0,31,0,31,0,0,0,0,0,0,0,14,66,31,0,92,0,108,0,0,0,0,0,0,0,551,75,31,0,101,3,656,29742,529,9,3,536,53,30329,852,1998,104,9,2114,3,2970,19,233,318,3,551,0,567,14,0,0,0,0,0,14,882,2233,418,14,2659,3,3547,34,0,0,0,0,37,70,30659,2760,422,17,3199,91,33949
602,25,4,2657,49,66,3,0,69,0,117,0,20,51,0,68,0,73,0,0,0,0,0,0,0,49,82,54,0,136,0,186,9,0,0,0,0,6,19,2688,108,54,0,165,10,2861,705,7,0,0,7,0,711,14,27,0,0,27,0,45,0,10,34,0,40,0,40,0,0,0,0,0,0,0,16,36,34,0,69,0,84,5,0,0,0,0,0,5,722,44,34,0,77,0,801,193,8,0,0,8,0,205,9,14,0,0,16,0,21,0,6,15,0,20,0,20,0,0,0,0,0,0,0,9,16,15,0,30,0,39,0,0,0,0,0,0,0,206,26,15,0,40,0,245,18591,179,3,8,193,44,18831,390,664,39,8,707,3,1102,14,138,399,0,534,0,546,3,3,0,3,4,0,9,409,805,431,7,1248,3,1657,63,0,0,0,0,39,99,19063,988,437,15,1437,88,20586
603,4,3,659,3,9,0,0,9,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,9,0,15,0,0,0,0,0,3,5,661,11,0,0,11,6,681,167,3,0,0,3,0,168,4,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,3,0,0,0,0,0,0,0,169,4,0,0,4,0,175,32,0,0,0,0,0,32,3,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,6,0,0,0,0,0,0,0,34,3,0,0,3,0,40,4976,36,0,3,39,13,5026,93,93,3,0,97,3,193,0,11,0,0,11,0,10,3,0,0,0,0,0,3,98,102,3,0,106,3,203,12,0,0,0,0,8,21,5083,133,3,3,140,28,5255
604,11,8,2049,37,44,0,0,44,0,84,0,0,9,0,7,0,7,0,0,0,0,0,0,0,37,46,6,0,55,0,87,5,0,0,0,0,3,9,2070,65,6,0,73,7,2152,419,0,0,0,0,3,419,7,3,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,6,0,11,0,0,0,0,0,0,0,427,3,0,0,6,3,435,92,3,0,0,3,0,91,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,92,3,0,0,3,3,98,14680,109,0,4,113,47,14838,249,324,3,7,337,0,584,3,10,17,0,32,0,32,7,0,7,0,7,0,9,257,338,27,7,369,0,628,40,3,0,0,3,25,71,14974,452,27,6,482,72,15531
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,53,5,1703,131,489,36,8,524,0,655,4,48,54,3,105,0,108,9,0,0,3,4,0,8,144,532,89,13,634,0,775,0,0,0,0,0,0,0,1788,591,89,9,686,4,2479,262,6,0,0,8,0,274,39,176,18,0,192,0,233,0,25,29,0,53,0,55,0,0,0,7,7,0,7,38,208,42,7,252,0,295,0,0,0,0,0,0,0,306,214,44,7,257,0,562,107,4,0,0,5,0,116,16,71,0,0,71,0,82,0,9,11,0,24,0,22,0,0,0,0,0,0,0,18,79,13,0,93,0,107,0,0,0,0,0,0,0,125,83,11,0,99,0,223,14728,576,16,8,599,18,15342,1295,4720,200,26,4945,6,6247,42,463,343,4,805,8,853,14,23,0,33,51,0,66,1356,5203,545,58,5807,10,7176,20,0,0,0,0,40,55,16099,5783,557,65,6409,68,22571
702,22,0,501,37,573,16,0,587,0,623,4,14,18,0,34,0,37,0,3,0,7,14,0,14,41,589,30,9,635,0,673,0,0,0,0,0,0,0,525,613,31,9,655,3,1182,61,0,0,0,0,0,60,3,70,0,0,74,0,75,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,71,3,0,72,0,83,0,0,0,0,0,0,0,64,72,3,0,76,0,141,5,0,0,0,0,0,6,0,18,0,0,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,22,0,22,0,0,0,0,0,0,0,5,20,0,0,23,0,30,5684,254,7,0,259,10,5953,378,7705,178,23,7904,8,8296,14,167,230,4,406,0,423,9,23,0,102,120,0,134,409,7900,409,128,8434,8,8849,10,0,0,0,0,121,136,6096,8153,412,125,8696,140,14936
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,189,4,6289,323,1433,54,9,1487,0,1812,10,97,82,3,184,0,193,3,9,0,3,8,0,15,334,1535,135,11,1680,0,2014,9,0,0,0,0,0,11,6434,1721,135,15,1875,8,8314,2404,69,0,0,69,0,2473,117,832,28,0,862,3,979,3,75,71,0,141,0,145,8,5,0,4,6,0,14,126,904,98,3,1006,3,1135,0,0,0,0,0,0,0,2530,975,98,3,1079,3,3614,1154,44,0,0,44,3,1198,73,409,18,3,433,0,501,0,43,27,0,72,0,72,0,0,0,0,0,0,0,73,448,47,3,503,0,575,0,0,0,0,0,0,0,1220,491,51,3,541,3,1769,48641,1948,11,11,1972,51,50657,3200,15081,502,78,15657,16,18866,40,972,560,4,1536,0,1584,35,71,6,23,103,0,133,3269,16120,1061,108,17300,13,20580,51,18,0,0,21,46,111,51962,18083,1079,126,19285,107,71351
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,0,0,14,3,29,0,0,29,0,33,0,7,0,0,9,0,9,0,0,0,0,3,0,3,3,37,0,0,41,0,46,0,0,0,0,0,0,0,16,37,3,0,46,0,62,3,0,0,0,0,0,4,0,0,0,0,4,0,4,0,4,0,0,4,0,4,0,0,0,0,0,0,0,0,3,3,0,3,0,3,0,0,0,0,0,0,0,3,4,3,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,201,36,0,3,38,0,239,41,313,17,0,321,0,362,0,30,11,0,45,0,45,0,5,0,3,4,0,4,41,343,29,3,373,0,416,0,3,0,0,3,6,8,242,380,30,5,413,6,659
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
