SA4_CODE_2016,Aust_BP_B_OS,Aust_FO_B_OS,Aust_MO_B_OS,Aust_Both_parents_born_Aust,Aust_Birthplace_not_stated,Aust_Tot_Resp,Aust_Abor_BP_B_OS,Aust_Abor_FO_B_OS,Aust_Abor_MO_B_OS,Aust_Abor_BP_B_Aus,Aust_Abor_BP_NS,Aust_Abor_Tot_Resp,Chinese_BP_B_OS,Chinese_FO_B_OS,Chinese_MO_B_OS,Chinese_BP_B_Aus,Chinese_BP_NS,Chinese_Tot_Resp,Croatian_BP_B_OS,Croatian_FO_B_OS,Croatian_MO_B_OS,Croatian_BP_B_Aus,Croatian_BP_NS,Croatian_Tot_Resp,Dutch_BP_B_OS,Dutch_FO_B_OS,Dutch_MO_B_OS,Dutch_BP_B_Aus,Dutch_BP_NS,Dutch_Tot_Resp,English_BP_B_OS,English_FO_B_OS,English_MO_B_OS,English_BP_B_Aus,English_BP_NS,English_Tot_Resp,Filipino_BP_B_OS,Filipino_FO_B_OS,Filipino_MO_B_OS,Filipino_BP_B_Aus,Filipino_BP_NS,Filipino_Tot_Resp,French_BP_B_OS,French_FO_B_OS,French_MO_B_OS,French_BP_B_Aus,French_BP_NS,French_Tot_Resp,German_BP_B_OS,German_FO_B_OS,German_MO_B_OS,German_BP_B_Aus,German_BP_NS,German_Tot_Resp,Greek_BP_B_OS,Greek_FO_B_OS,Greek_MO_B_OS,Greek_BP_B_Aus,Greek_BP_NS,Greek_Tot_Resp,Hungarian_BP_B_OS,Hungarian_FO_B_OS,Hungarian_MO_B_OS,Hungarian_BP_B_Aus,Hungarian_BP_NS,Hungarian_Tot_Resp,Indian_BP_B_OS,Indian_FO_B_OS,Indian_MO_B_OS,Indian_BP_B_Aus,Indian_BP_NS,Indian_Tot_Resp,Irish_BP_B_OS,Irish_FO_B_OS,Irish_MO_B_OS,Irish_BP_B_Aus,Irish_BP_NS,Irish_Tot_Resp,Italian_BP_B_OS,Italian_FO_B_OS,Italian_MO_B_OS,Italian_BP_B_Aus,Italian_BP_NS,Italian_Tot_Resp,Korean_BP_B_OS,Korean_FO_B_OS,Korean_MO_B_OS,Korean_BP_B_Aus,Korean_BP_NS,Korean_Tot_Resp,Lebanese_BP_B_OS,Lebanese_FO_B_OS,Lebanese_MO_B_OS,Lebanese_BP_B_Aus,Lebanese_BP_NS,Lebanese_Tot_Resp,Macedonian_BP_B_OS,Macdonian_FO_B_OS,Macdonian_MO_B_OS,Macdonian_BP_B_Aus,Macdonian_BP_NS,Macedonian_Tot_Resp,Maltese_BP_B_OS,Maltese_FO_B_OS,Maltese_MO_B_OS,Maltese_BP_B_Aus,Maltese_BP_NS,Maltese_Tot_Resp,Maori_BP_B_OS,Maori_FO_B_OS,Maori_MO_B_OS,Maori_BP_B_Aus,Maori_BP_NS,Maori_Tot_Resp,NZ_BP_B_OS,NZ_FO_B_OS,NZ_MO_B_OS,NZ_BP_B_Aus,NZ_BP_NS,NZ_Tot_Resp,Polish_BP_B_OS,Polish_FO_B_OS,Polish_MO_B_OS,Polish_BP_B_Aus,Polish_BP_NS,Polish_Tot_Resp,Russian_BP_B_OS,Russian_FO_B_OS,Russian_MO_B_OS,Russian_BP_B_Aus,Russian_BP_NS,Russian_Tot_Resp,Scottish_BP_B_OS,Scottish_FO_B_OS,Scottish_MO_B_OS,Scottish_BP_B_Aus,Scottish_BP_NS,Scottish_Tot_Resp,Serbian_BP_B_OS,Serbian_FO_B_OS,Serbian_MO_B_OS,Serbian_BP_B_Aus,Serbian_BP_NS,Serbian_Tot_Resp,Sth_African_BP_B_OS,Sth_African_FO_B_OS,Sth_African_MO_B_OS,Sth_Afrcan_BP_B_Aus,Sth_African_BP_NS,Sth_African_Tot_Resp,Spanish_BP_B_OS,Spanish_FO_B_OS,Spanish_MO_B_OS,Spanish_BP_B_Aus,Spanish_BP_NS,Spanish_Tot_Resp,Sri_Lankan_BP_B_OS,Sri_Lankan_FO_B_OS,Sri_Lankan_MO_B_OS,Sri_Lankan_BP_B_Aus,Sri_Lankan_BP_NS,Sri_Lankan_Tot_Resp,Turkish_BP_B_OS,Turkish_FO_B_OS,Turkish_MO_B_OS,Turkish_BP_B_Aus,Turkish_BP_NS,Turkish_Tot_Resp,Vietnamese_BP_B_OS,Vietnamese_FO_B_OS,Vietnamese_MO_B_OS,Vietnamese_BP_B_Aus,Vietnamese_BP_NS,Vietnamese_Tot_Resp,Welsh_BP_B_OS,Welsh_FO_B_OS,Welsh_MO_B_OS,Welsh_BP_B_Aus,Welsh_BP_NS,Welsh_Tot_Resp,Other_BP_B_OS,Other_FO_B_OS,Other_MO_B_OS,Other_BP_B_Aus,Other_BP_NS,Other_Tot_Resp,Ancestry_NS_BP_B_OS,Ancestry_NS_FO_B_OS,Ancestry_NS_MO_B_OS,Ancestry_NS_BP_B_Aus,Ancestry_NS_BP_NS,Ancestry_NS_Tot_Resp,Tot_P_BP_B_OS,Tot_P_FO_B_OS,Tot_P_MO_B_OS,Tot_P_BP_B_Aus,Tot_P_BP_NS,Tot_P_Tot_Resp
505,6266,23076,18201,93389,1801,142729,35,87,28,722,14,886,16126,384,634,534,123,17810,2493,588,252,1387,49,4772,5724,1243,764,1793,70,9591,95441,20051,16084,69614,2266,203460,4900,86,433,51,63,5540,2549,230,195,639,36,3653,6912,1311,1003,5561,141,14925,2753,740,370,1609,59,5538,1001,139,82,176,13,1405,14581,433,288,328,86,15716,22711,4065,3007,21667,500,51946,14789,4301,2016,11127,336,32559,882,19,50,25,13,984,488,102,39,99,13,737,4402,614,357,1071,64,6495,546,156,103,302,13,1124,4386,419,228,126,68,5223,4774,1330,844,256,66,7267,3849,431,372,801,43,5498,1211,75,108,169,5,1574,21204,4064,3293,17144,431,46129,1732,153,67,105,11,2060,9458,452,395,108,51,10462,2022,189,148,418,20,2803,1057,105,75,45,8,1291,350,31,15,18,3,420,9516,127,230,93,77,10040,4004,452,327,1025,41,5853,54996,3949,3935,3762,635,67270,2465,253,227,1339,26662,30946,265196,40640,31387,165593,32303,535114
506,5562,19797,15637,87137,1842,129972,24,88,60,1289,35,1494,38655,554,998,693,236,41138,955,260,176,755,19,2165,5624,1496,1001,2502,72,10707,62709,18038,14454,66815,2103,164126,8765,73,476,52,57,9425,1927,164,139,508,22,2764,4640,1136,918,5525,159,12368,755,267,145,603,25,1794,634,105,64,110,10,929,24556,441,348,330,143,25823,13059,3431,2535,18360,414,37798,7928,2501,1248,7463,241,19377,3295,16,83,15,11,3424,729,132,80,70,6,1024,206,40,35,140,3,427,387,127,61,187,10,776,4292,335,255,102,72,5048,3737,1094,706,282,50,5867,2276,336,254,724,37,3619,810,65,83,154,9,1125,13595,3795,2897,15979,405,36674,520,45,37,54,6,652,3934,350,275,74,41,4670,1620,96,81,274,17,2082,3165,82,55,36,12,3355,1008,84,68,30,5,1197,2388,55,115,29,15,2599,2181,375,275,785,29,3645,62790,3357,3311,3490,622,73573,2478,223,175,1446,29484,33814,240060,34163,27192,152127,34811,488354
507,3905,18631,15028,82530,1672,121758,16,67,45,702,12,837,17008,391,538,504,145,18585,3070,633,310,1512,53,5578,4061,1039,754,1791,49,7697,62616,17124,13821,64570,1973,160103,6218,71,384,32,58,6762,1861,198,164,485,25,2728,4758,1162,893,5185,133,12145,698,218,134,609,18,1682,458,76,70,134,10,750,7909,321,227,229,54,8736,12589,3388,2497,19027,433,37919,9799,3075,1471,9158,234,23734,1380,21,50,19,4,1479,357,59,53,66,3,538,257,56,38,122,0,469,382,149,64,225,13,831,4952,404,275,129,101,5853,3539,994,701,227,59,5521,1805,273,253,572,25,2930,736,61,76,117,6,994,15030,3944,2869,15702,375,37909,1474,78,76,82,20,1726,4274,313,303,88,29,5004,1776,159,130,356,27,2446,971,78,43,40,7,1136,214,31,6,22,4,282,1008,38,65,10,13,1138,2623,410,286,869,31,4220,30486,3206,2970,3416,382,40456,1301,209,166,1374,25024,28075,168266,33006,25774,146639,29654,403334
509,911,5575,4680,44763,1037,56965,3,20,11,613,19,673,630,34,45,113,14,838,125,46,27,157,0,365,1518,408,298,754,32,3011,14303,5355,4503,33572,1023,58757,1494,9,118,24,22,1665,320,36,38,190,5,593,1272,328,343,2705,75,4720,88,28,18,119,3,258,99,25,16,23,3,161,518,36,22,55,4,633,2193,806,640,7397,185,11213,1057,493,173,1973,55,3753,30,0,5,3,0,46,10,3,0,13,0,28,32,8,3,27,3,70,59,22,13,36,6,134,695,101,96,56,32,977,804,309,216,98,23,1457,547,93,68,264,17,985,112,13,25,41,5,195,3106,1133,896,7336,164,12633,48,3,3,14,3,79,626,55,51,20,8,757,158,12,16,102,9,288,53,6,9,4,0,66,17,8,0,0,0,23,131,6,5,0,0,145,494,109,70,341,12,1024,3626,626,547,1177,90,6071,337,66,74,925,11653,13055,28723,9467,7766,75537,13862,135354
510,571,2746,2456,27051,634,33460,12,120,49,10670,172,11024,854,55,58,252,11,1235,142,41,25,108,7,319,515,223,118,333,11,1201,6812,2075,1959,14316,426,25593,1635,17,117,83,28,1884,298,23,34,99,8,455,786,192,162,1494,29,2659,91,45,16,118,5,276,62,17,16,25,0,118,952,40,36,41,10,1075,1882,418,382,4067,109,6862,468,258,115,1134,26,2005,145,11,3,0,0,151,43,3,3,6,0,53,79,24,6,44,0,159,53,30,16,64,0,163,1477,100,89,61,29,1751,908,195,148,56,20,1321,191,50,36,128,6,408,66,7,12,31,0,120,1944,503,433,3522,91,6496,68,0,8,15,4,90,533,18,45,27,4,627,226,16,15,51,3,307,156,3,14,10,0,185,33,3,3,3,0,45,126,3,4,0,3,137,207,50,36,147,3,445,4164,494,483,1393,87,6627,262,45,47,793,12808,13953,20273,4622,4049,50786,14188,93920
511,744,4215,3477,38874,836,48151,7,62,29,3689,40,3826,688,19,58,161,16,943,199,71,20,177,3,466,856,234,181,408,11,1689,9458,3741,2996,26650,777,43626,1428,22,166,39,15,1667,286,35,28,151,8,505,1078,309,276,2459,64,4184,101,57,18,150,0,327,87,19,6,23,3,140,899,36,20,49,8,1017,1970,739,506,7083,159,10459,859,427,171,2170,65,3697,61,8,12,3,0,80,18,6,3,12,3,45,61,10,12,38,0,124,50,30,9,43,4,131,1617,131,126,84,59,2019,960,295,187,106,22,1576,277,65,41,183,3,571,90,13,9,37,3,154,2526,896,608,5828,134,9990,38,3,3,10,0,56,874,48,63,23,11,1016,184,23,23,108,10,345,98,8,4,4,0,116,25,4,0,10,0,41,347,6,21,8,16,395,332,85,61,291,10,773,4387,546,573,1298,68,6867,313,76,51,953,11819,13214,24450,7276,5703,67504,13633,118563
597,5,9,7,48,0,72,0,0,0,0,0,0,9,0,0,0,0,9,3,0,0,0,0,3,4,0,0,0,0,3,80,7,11,69,3,169,3,0,0,0,0,5,0,0,0,0,0,0,10,3,0,5,0,21,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,27,3,3,22,0,54,7,0,3,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,5,0,0,0,0,5,0,0,0,0,0,3,4,0,0,0,0,4,21,3,4,23,0,49,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,8,36,5,0,3,0,43,4,0,0,0,73,73,193,18,21,128,76,434
599,41,167,117,1354,37,1716,0,0,0,63,6,70,127,0,0,11,0,134,7,0,0,4,0,14,74,8,8,26,0,116,650,131,106,825,35,1752,20,0,0,0,0,25,32,0,0,5,0,40,94,20,13,102,5,231,3,3,0,6,0,13,3,0,0,0,0,7,41,4,5,0,0,42,155,24,11,301,4,501,72,13,4,50,0,139,11,0,0,0,0,11,0,0,3,0,0,3,0,3,0,3,0,10,3,0,3,0,0,13,58,4,0,0,0,65,53,8,10,0,0,72,21,0,0,9,0,29,7,0,0,3,0,12,157,26,34,234,3,459,0,3,0,0,0,4,32,3,0,3,0,35,9,0,0,5,0,16,0,0,0,0,0,0,3,0,0,0,0,4,10,0,0,0,0,10,29,0,3,7,0,34,296,35,17,73,4,426,22,0,0,23,1519,1561,1619,277,198,2263,1587,5950
601,732,7479,5065,76119,1530,90922,0,36,14,589,6,651,4088,119,175,362,29,4778,325,95,26,173,10,637,1780,662,432,1351,34,4259,12763,7505,4980,71789,1721,98766,681,38,214,29,3,964,420,90,66,451,14,1045,2054,713,453,5170,114,8505,879,212,92,580,26,1788,217,106,27,138,5,496,1520,82,62,112,6,1785,2374,1690,946,20958,408,26378,1317,583,191,1874,56,4020,371,14,29,20,3,430,99,45,9,43,0,198,17,16,5,6,0,43,102,52,14,108,4,277,198,70,54,84,10,414,475,288,209,169,9,1142,1079,318,121,656,15,2192,258,46,33,101,3,436,3075,1774,1170,14833,256,21098,124,27,8,36,0,196,388,72,58,31,0,543,377,51,29,134,0,597,176,14,5,13,3,210,53,10,7,12,0,88,270,12,13,17,0,309,551,166,81,623,11,1430,8250,1557,957,2258,116,13133,309,79,69,1788,11472,13717,37350,13849,9011,147160,14988,222356
602,406,3909,2951,52670,1111,61049,0,11,6,409,11,438,1174,48,76,293,18,1604,77,26,5,54,0,168,1413,453,344,1077,31,3309,7768,3793,2731,47012,1269,62577,432,12,152,27,8,632,163,34,27,228,0,454,1045,399,209,3130,72,4865,135,66,25,119,5,355,120,59,19,58,6,255,586,45,35,25,0,690,1317,707,467,11334,235,14053,539,344,85,1040,24,2025,147,4,22,14,0,190,35,3,0,19,0,61,13,0,0,3,0,18,65,23,14,63,0,169,128,66,48,47,0,297,298,138,113,85,3,638,338,98,45,230,4,722,133,15,10,51,7,212,1797,895,613,9583,211,13092,32,8,4,5,0,48,222,23,19,20,0,288,126,21,9,91,3,251,85,8,0,3,0,104,25,10,0,3,0,37,108,9,5,3,0,124,323,70,65,279,8,741,4223,533,469,1034,64,6326,189,49,49,1390,8449,10134,19486,6942,5026,98128,10900,140484
603,127,966,763,13886,346,16085,0,6,0,154,0,159,97,11,18,32,3,167,20,7,0,17,0,43,319,78,61,148,8,615,2845,938,704,12131,377,16987,60,0,18,3,3,81,71,10,9,47,3,139,385,116,89,841,29,1457,40,9,8,25,0,76,39,12,3,18,0,76,42,12,3,14,0,75,494,203,152,3199,66,4112,117,54,11,167,6,353,21,0,5,3,0,29,7,0,5,11,0,26,0,0,0,0,0,3,15,8,9,22,0,52,47,4,12,18,5,81,99,35,24,14,3,176,117,25,10,54,0,209,36,4,8,13,0,69,637,202,166,2320,46,3374,5,3,0,3,0,15,51,6,3,6,0,70,45,4,5,20,0,70,6,0,0,5,0,6,8,5,5,0,0,11,12,0,3,0,0,13,140,16,15,101,3,270,711,188,122,381,9,1401,39,16,12,432,2354,2846,5302,1721,1293,25705,3095,37119
604,283,2623,1832,46092,1144,51980,0,7,5,387,10,411,342,16,20,178,3,565,63,32,0,33,3,122,948,294,208,619,22,2086,5344,2396,1810,37857,998,48405,372,4,89,21,5,489,101,12,10,150,10,291,655,242,155,2405,61,3513,57,33,3,67,3,166,81,38,12,31,3,166,256,19,21,46,7,354,814,441,320,9280,202,11055,201,133,42,549,25,949,50,0,4,7,0,59,18,11,3,14,0,45,6,0,0,5,0,13,65,29,6,50,3,151,147,42,20,33,4,252,274,114,91,65,5,555,153,51,24,124,8,357,77,5,3,35,3,123,1336,606,406,7396,159,9904,30,4,0,3,0,41,151,14,9,7,0,183,93,8,10,64,3,178,69,6,3,0,0,91,12,7,0,0,0,15,38,6,7,0,3,52,235,61,27,226,6,560,1616,384,295,752,40,3092,118,53,18,1290,5723,7201,11458,4530,3233,81897,7901,109024
697,0,4,0,13,0,20,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,6,9,5,0,16,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,4,3,24,11,3,36,4,68
699,3,25,14,279,19,337,0,0,0,3,0,5,24,0,0,0,0,28,0,0,0,0,0,3,7,0,0,3,0,17,61,17,7,213,14,314,3,0,0,0,0,3,8,0,0,9,0,8,13,3,4,27,0,44,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,14,6,7,69,0,91,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,3,0,3,0,0,0,0,0,0,7,3,4,52,0,71,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,3,0,10,33,0,3,13,0,52,0,0,0,12,163,170,145,35,29,517,190,912
701,1172,4326,4160,34408,786,44859,5,105,48,1874,58,2098,4073,230,284,812,48,5451,109,46,16,82,6,260,809,302,183,520,18,1830,8634,3418,3040,23611,557,39259,5086,72,445,144,72,5815,453,48,59,224,8,796,1344,483,402,3746,72,6044,2162,587,236,850,47,3889,174,34,20,46,3,277,3175,58,50,61,25,3365,2509,923,743,8965,152,13283,992,404,183,1497,46,3128,329,7,20,17,3,369,70,9,5,24,0,115,29,9,4,10,0,53,89,53,13,138,4,296,656,124,89,86,9,969,719,230,192,106,11,1264,292,63,41,227,8,629,158,16,35,80,0,288,2160,808,724,6797,104,10597,74,11,3,14,4,111,356,54,23,35,5,467,573,34,33,105,9,749,540,26,8,30,0,609,68,4,0,14,0,86,1003,21,58,18,15,1114,311,60,65,302,6,744,12188,925,1193,1602,206,16118,557,72,56,818,15390,16897,42539,8034,7247,61819,17191,136828
702,284,1477,1284,16176,431,19654,10,71,41,34818,474,35403,516,21,27,191,10,766,33,8,7,18,0,61,324,88,59,176,7,651,3130,1172,993,9527,276,15101,947,19,103,24,25,1116,182,22,7,106,3,327,674,165,137,1582,40,2594,62,39,9,75,4,189,35,8,5,27,0,83,1117,9,9,16,4,1160,836,295,244,3569,79,5019,347,116,50,459,15,986,96,3,3,3,0,102,20,3,0,13,0,48,11,0,0,8,0,15,18,18,3,44,0,94,509,57,51,39,8,664,344,87,72,39,5,547,124,31,19,61,3,239,57,3,3,29,0,85,868,314,256,2701,77,4214,18,3,0,0,0,19,137,24,7,19,3,186,116,5,6,35,7,165,131,10,3,6,0,151,13,0,0,6,0,19,191,0,4,0,0,202,89,21,15,100,0,235,3108,322,299,808,70,4609,167,31,29,819,10741,11790,11653,2622,2164,60981,12026,89443
797,0,0,0,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,10,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,36,5,0,0,0,4,11,51,0,0,17,4,70
799,10,69,38,738,53,912,0,0,0,60,5,62,11,0,3,4,0,16,4,0,0,0,0,4,21,3,0,3,0,30,186,46,34,317,10,592,9,0,0,0,0,10,18,0,3,4,0,24,39,3,3,50,0,96,0,0,0,0,0,3,0,0,0,0,0,4,9,0,0,0,0,8,32,15,3,101,4,157,6,5,0,10,3,28,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,6,9,0,0,0,0,10,20,4,0,0,0,23,7,0,0,4,0,10,3,0,0,0,0,3,49,15,6,94,3,166,0,0,0,0,0,0,5,0,0,0,0,5,9,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,0,3,0,16,84,12,3,29,0,133,5,0,0,103,593,705,438,107,60,1208,673,2489
801,3014,15420,12581,94922,1193,127124,12,72,36,928,16,1059,20042,457,913,893,141,22445,2884,449,225,1023,42,4617,2726,1055,718,1954,42,6491,23249,13920,10708,82747,1252,131873,4245,95,485,94,39,4954,1252,230,198,873,18,2578,4825,1679,1226,9725,154,17611,2456,528,276,1492,26,4780,911,238,164,417,17,1747,13810,258,254,159,59,14543,5360,3908,2928,38885,473,51554,5127,1628,797,5295,125,12968,2559,38,117,47,16,2780,764,223,95,288,24,1391,750,106,58,164,11,1085,630,227,162,613,12,1642,565,159,120,109,17,977,1308,593,461,262,20,2650,2432,422,356,958,21,4183,1104,125,135,275,20,1657,6423,3804,2949,26620,323,40120,1251,203,73,178,9,1711,1172,159,130,65,3,1526,1952,250,155,391,37,2777,2330,106,113,65,6,2624,384,45,21,38,6,495,4530,83,193,89,40,4932,1052,362,235,1392,20,3058,36812,3938,3731,4877,393,49754,1204,149,106,1466,20367,23296,133155,29071,23095,187736,23796,396857
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,11,24,16,99,3,157,0,0,0,7,0,7,24,3,0,0,0,26,0,0,0,0,0,4,3,0,0,0,0,5,21,26,5,97,8,161,4,0,0,3,0,8,0,0,0,0,0,0,6,0,3,14,0,21,0,0,0,0,0,4,3,0,0,0,0,3,10,0,0,0,0,10,9,5,4,34,0,56,3,0,0,9,0,9,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,0,0,0,7,4,0,0,0,0,5,3,0,0,0,0,7,3,3,8,23,0,39,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,6,38,0,3,5,3,54,3,0,0,3,97,104,147,43,27,220,110,538
901,32,123,124,779,21,1087,0,0,0,87,3,98,428,11,19,23,12,492,0,0,3,0,0,5,25,10,3,7,0,45,315,103,106,406,14,938,65,0,5,0,0,71,10,0,0,3,0,16,39,12,7,36,5,89,0,0,0,0,0,3,5,0,0,0,0,5,19,4,0,0,0,22,62,15,11,115,5,205,15,5,3,18,3,45,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,4,3,3,8,0,22,36,3,3,3,0,42,59,13,26,3,0,107,3,0,0,3,0,10,3,0,0,0,0,3,91,14,14,97,0,215,0,0,0,0,0,0,17,0,0,0,0,18,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,3,0,0,8,368,172,167,599,35,1340,31,0,13,52,675,764,1389,321,339,1713,757,4523
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
999,0,0,0,11,0,14,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,6,6,18,0,3,16,11,55
