SA4_CODE_2016,M_Y12e_15_19,M_Y12e_20_24,M_Y12e_25_34,M_Y12e_35_44,M_Y12e_45_54,M_Y12e_55_64,M_Y12e_65_74,M_Y12e_75_84,M_Y12e_85ov,M_Y12e_Tot,M_Y11e_15_19,M_Y11e_20_24,M_Y11e_25_34,M_Y11e_35_44,M_Y11e_45_54,M_Y11e_55_64,M_Y11e_65_74,M_Y11e_75_84,M_Y11e_85ov,M_Y11e_Tot,M_Y10e_15_19,M_Y10e_20_24,M_Y10e_25_34,M_Y10e_35_44,M_Y10e_45_54,M_Y10e_55_64,M_Y10e_65_74,M_Y10e_75_84,M_Y10e_85ov,M_Y10e_Tot,M_Y9e_15_19,M_Y9e_20_24,M_Y9e_25_34,M_Y9e_35_44,M_Y9e_45_54,M_Y9e_55_64,M_Y9e_65_74,M_Y9e_75_84,M_Y9e_85ov,M_Y9e_Tot,M_Y8b_15_19,M_Y8b_20_24,M_Y8b_25_34,M_Y8b_35_44,M_Y8b_45_54,M_Y8b_55_64,M_Y8b_65_74,M_Y8b_75_84,M_Y8b_85ov,M_Y8b_Tot,M_DNGTS_15_19,M_DNGTS_20_24,M_DNGTS_25_34,M_DNGTS_35_44,M_DNGTS_45_54,M_DNGTS_55_64,M_DNGTS_65_74,M_DNGTS_75_84,M_DNGTS_85_ov,M_DNGTS_Tot,M_Hghst_yr_schl_ns_15_19,M_Hghst_yr_schl_ns_20_24,M_Hghst_yr_schl_ns_25_34,M_Hghst_yr_schl_ns_35_44,M_Hghst_yr_schl_ns_45_54,M_Hghst_yr_schl_ns_55_64,M_Hghst_yr_schl_ns_65_74,M_Hghst_yr_schl_ns_75_84,M_Hghst_yr_schl_ns_85_ovr,M_Hghst_yr_schl_ns_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Y12e_15_19,F_Y12e_20_24,F_Y12e_25_34,F_Y12e_35_44,F_Y12e_45_54,F_Y12e_55_64,F_Y12e_65_74,F_Y12e_75_84,F_Y12e_85ov,F_Y12e_Tot,F_Y11e_15_19,F_Y11e_20_24,F_Y11e_25_34,F_Y11e_35_44,F_Y11e_45_54,F_Y11e_55_64,F_Y11e_65_74,F_Y11e_75_84,F_Y11e_85ov,F_Y11e_Tot,F_Y10e_15_19,F_Y10e_20_24,F_Y10e_25_34,F_Y10e_35_44,F_Y10e_45_54,F_Y10e_55_64,F_Y10e_65_74,F_Y10e_75_84,F_Y10e_85ov,F_Y10e_Tot,F_Y9e_15_19,F_Y9e_20_24,F_Y9e_25_34,F_Y9e_35_44,F_Y9e_45_54,F_Y9e_55_64,F_Y9e_65_74,F_Y9e_75_84,F_Y9e_85ov,F_Y9e_Tot,F_Y8b_15_19,F_Y8b_20_24,F_Y8b_25_34,F_Y8b_35_44,F_Y8b_45_54,F_Y8b_55_64,F_Y8b_65_74,F_Y8b_75_84,F_Y8b_85ov,F_Y8b_Tot,F_DNGTS_15_19,F_DNGTS_20_24,F_DNGTS_25_34,F_DNGTS_35_44,F_DNGTS_45_54,F_DNGTS_55_64,F_DNGTS_65_74,F_DNGTS_75_84,F_DNGTS_85_ov,F_DNGTS_Tot,F_Hghst_yr_schl_ns_15_19,F_Hghst_yr_schl_ns_20_24,F_Hghst_yr_schl_ns_25_34,F_Hghst_yr_schl_ns_35_44,F_Hghst_yr_schl_ns_45_54,F_Hghst_yr_schl_ns_55_64,F_Hghst_yr_schl_ns_65_74,F_Hghst_yr_schl_ns_75_84,F_Hghst_yr_schl_ns_85_ovr,F_Hghst_yr_schl_ns_Tot,F_Tot_15_19,F_Tot_20_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Y12e_15_19,P_Y12e_20_24,P_Y12e_25_34,P_Y12e_35_44,P_Y12e_45_54,P_Y12e_55_64,P_Y12e_65_74,P_Y12e_75_84,P_Y12e_85ov,P_Y12e_Tot,P_Y11e_15_19,P_Y11e_20_24,P_Y11e_25_34,P_Y11e_35_44,P_Y11e_45_54,P_Y11e_55_64,P_Y11e_65_74,P_Y11e_75_84,P_Y11e_85ov,P_Y11e_Tot,P_Y10e_15_19,P_Y10e_20_24,P_Y10e_25_34,P_Y10e_35_44,P_Y10e_45_54,P_Y10e_55_64,P_Y10e_65_74,P_Y10e_75_84,P_Y10e_85ov,P_Y10e_Tot,P_Y9e_15_19,P_Y9e_20_24,P_Y9e_25_34,P_Y9e_35_44,P_Y9e_45_54,P_Y9e_55_64,P_Y9e_65_74,P_Y9e_75_84,P_Y9e_85ov,P_Y9e_Tot
307,1016,1936,3582,3278,2345,1990,1334,541,115,16132,186,285,509,534,659,447,315,130,31,3087,395,674,1586,1931,3526,3657,2247,778,156,14964,91,111,284,355,672,812,611,271,51,3247,20,39,108,176,353,669,1728,1223,424,4747,3,3,4,20,34,37,66,35,17,219,306,307,791,761,949,974,935,628,233,5890,2021,3355,6863,7060,8536,8584,7238,3606,1025,48285,987,2194,4722,4496,3258,2241,1362,530,172,19952,152,224,450,567,710,474,294,120,34,3021,247,400,950,1383,2951,3718,2462,963,303,13389,60,79,182,260,430,573,446,290,99,2412,11,15,62,100,183,442,1256,1089,589,3754,0,3,9,13,20,17,42,43,16,178,284,253,598,709,819,849,899,664,450,5520,1745,3173,6978,7526,8366,8316,6770,3701,1661,48229,2005,4131,8305,7774,5607,4226,2695,1072,285,36083,340,508,955,1099,1369,922,606,244,66,6111,643,1076,2541,3314,6478,7383,4711,1739,457,28352,148,186,464,613,1098,1386,1054,563,152,5665
308,2011,4069,8466,7624,4767,3393,1741,607,141,32806,396,706,1324,1285,1522,922,417,115,32,6713,558,1155,2729,3175,6124,6096,2836,850,193,23712,126,184,442,564,979,1183,745,359,97,4678,44,60,233,280,455,777,1925,1434,425,5629,7,25,64,54,64,45,44,35,15,367,506,735,1744,1725,1889,1555,1016,693,314,10181,3653,6928,14994,14708,15800,13975,8731,4088,1202,84091,2021,4532,10467,9125,5772,3297,1391,608,179,37394,277,477,1034,1116,1537,910,359,154,42,5905,469,808,1911,2330,5480,5812,3208,1142,363,21521,108,98,300,383,705,883,703,350,132,3653,17,22,109,151,287,511,1604,1503,661,4869,5,4,23,28,37,39,39,36,27,239,552,582,1196,1187,1329,1173,969,804,553,8344,3446,6533,15038,14316,15139,12627,8265,4610,1960,81926,4032,8599,18935,16741,10539,6691,3131,1215,316,70201,674,1185,2356,2398,3062,1828,773,272,68,12619,1031,1965,4636,5506,11603,11911,6047,1992,554,45238,237,279,738,951,1687,2062,1448,710,226,8330
309,5722,13568,24734,23195,17069,13581,10448,4426,1207,113948,755,1159,2994,3205,3801,2824,1804,737,159,17442,1017,1834,5232,6884,11000,9432,7455,3111,850,46816,238,310,867,1051,1573,1628,2144,1135,372,9320,56,90,279,340,539,878,1844,1663,760,6454,7,41,113,110,82,116,106,83,46,704,1210,1562,3342,3053,3044,2803,2706,1879,1057,20651,8999,18569,37559,37833,37120,31277,26498,13035,4451,215339,6353,14699,28956,28111,20063,14152,8872,3746,1414,126362,572,1034,2518,3008,4007,3057,2154,870,263,17485,749,1535,4147,5415,11116,11793,9850,4188,1645,50446,176,204,593,749,1297,1999,2201,1363,708,9284,42,52,189,269,463,922,2116,1871,1300,7221,9,28,107,97,127,120,117,119,72,799,1091,1582,3359,2884,3070,2956,2876,2394,1997,22209,8994,19136,39865,40532,40140,35000,28192,14551,7403,233817,12073,28269,53687,51311,37130,27728,19315,8171,2621,240316,1322,2194,5510,6215,7805,5884,3962,1610,427,34927,1766,3375,9380,12303,22121,21226,17305,7302,2491,97268,413,513,1459,1795,2871,3633,4343,2497,1080,18607
310,3458,7291,13815,12000,7706,5109,3025,1193,284,53872,525,836,1752,1734,1858,1086,492,177,40,8494,707,1378,3445,4095,6769,6367,3308,1130,249,27443,202,255,722,866,1331,1320,886,396,96,6068,71,109,315,444,737,1124,2288,1518,564,7169,9,32,100,129,259,243,150,77,23,1022,873,1345,2915,2472,2081,1624,1284,841,279,13711,5834,11249,23055,21746,20736,16871,11425,5330,1532,117779,3577,7968,16840,14053,8945,5095,2629,1021,303,60433,404,741,1583,1653,1796,1009,533,191,43,7951,601,1119,2814,3325,6809,6868,3936,1539,454,27458,129,190,537,709,1096,1302,844,448,184,5442,38,58,307,450,627,961,2380,1793,960,7567,15,15,141,205,300,298,134,131,67,1310,692,943,2042,1657,1673,1445,1335,976,542,11319,5460,11040,24263,22044,21244,16986,11794,6101,2554,121481,7030,15262,30659,26054,16646,10202,5651,2211,580,114310,930,1578,3335,3386,3657,2093,1022,368,87,16444,1302,2495,6254,7416,13581,13240,7242,2669,702,54897,333,446,1256,1574,2422,2622,1729,842,281,11507
311,3748,7322,12961,11499,7247,5384,3574,1279,281,53289,544,859,1827,1920,1821,1251,677,197,48,9151,749,1472,3629,4506,6887,6318,3880,1112,263,28812,201,337,741,918,1338,1355,1069,417,147,6522,49,142,451,475,692,964,1810,1075,407,6067,15,82,204,187,235,212,148,75,20,1185,679,799,1612,1538,1613,1366,1200,670,236,9714,5997,11024,21419,21045,19828,16845,12359,4826,1396,114734,3759,7637,15440,13613,8729,5530,3050,1079,324,59165,431,737,1688,1855,1968,1205,679,242,58,8868,517,1125,2847,3645,6917,7179,4606,1494,479,28802,115,209,527,652,1094,1422,1046,490,239,5795,36,98,320,412,524,893,1933,1277,756,6244,19,42,193,276,269,207,180,114,63,1359,671,759,1612,1452,1586,1478,1229,796,366,9945,5548,10614,22619,21903,21077,17914,12711,5495,2286,120174,7516,14961,28403,25114,15974,10916,6617,2357,599,112452,978,1601,3510,3774,3792,2457,1361,437,111,18014,1266,2601,6475,8148,13803,13496,8484,2600,739,57615,314,541,1266,1572,2431,2776,2118,909,388,12315
312,1409,2804,6604,5867,3524,2530,1329,489,116,24670,249,550,1189,1196,1289,794,324,78,14,5689,422,891,2324,2630,4941,4828,2212,638,131,19019,98,136,347,414,809,905,579,241,59,3592,20,32,87,138,309,611,1431,966,313,3913,8,9,25,27,32,29,35,39,12,212,411,653,1863,1700,1772,1448,912,496,185,9439,2613,5078,12440,11970,12671,11146,6824,2954,830,66522,1406,3374,8301,6926,4305,2487,1086,459,127,28466,164,345,888,1003,1187,714,288,96,22,4709,309,610,1520,1948,4309,4477,2269,766,245,16453,84,110,210,240,534,717,539,296,121,2850,23,19,68,99,183,412,1132,926,500,3365,3,4,12,21,28,26,29,22,10,162,344,556,1250,1033,1123,975,755,556,316,6909,2331,5023,12252,11270,11666,9811,6099,3124,1336,62908,2818,6174,14904,12796,7830,5017,2413,950,238,53140,415,899,2077,2195,2476,1511,615,175,38,10395,725,1499,3848,4578,9257,9306,4475,1404,377,35477,182,250,556,654,1344,1616,1115,534,180,6439
313,2316,4228,6926,6875,5203,4158,3608,1527,383,35235,401,603,1238,1383,1445,1018,687,269,76,7127,562,1086,2644,3323,5776,5810,4150,1542,313,25201,162,239,593,736,1081,1170,1047,516,166,5718,47,80,194,271,458,705,1951,1377,500,5593,10,26,55,54,63,64,58,36,16,376,469,636,1265,1242,1249,1218,1346,956,589,8972,3971,6902,12905,13895,15275,14145,12857,6218,2054,88215,2499,4665,8787,9127,6546,4627,3160,1258,381,41049,293,480,1144,1357,1624,1052,750,319,89,7107,462,911,2057,2746,5874,6714,5219,1933,569,26482,106,159,424,539,859,1283,1167,676,281,5499,23,51,104,176,319,651,1997,1535,762,5618,0,16,49,37,49,46,64,45,18,332,377,439,924,1024,1092,1234,1394,1259,1123,8859,3758,6722,13491,15009,16355,15609,13748,7027,3226,94951,4816,8894,15717,16008,11747,8791,6772,2785,764,76285,702,1087,2380,2747,3068,2068,1434,584,163,14235,1021,1997,4699,6068,11654,12520,9370,3476,887,51681,270,394,1020,1274,1941,2457,2214,1196,450,11215
314,2302,4633,8820,9879,6930,4292,2498,764,201,40325,234,433,986,1019,1309,767,332,93,25,5201,321,636,1589,2142,3628,3465,2444,672,122,15025,55,121,268,300,383,458,460,198,53,2302,29,31,96,99,166,234,807,579,195,2239,0,6,35,21,23,32,27,18,0,174,215,301,732,723,724,538,440,291,160,4134,3156,6163,12535,14193,13166,9796,7018,2616,759,69398,2384,4888,10615,11704,7703,4079,2025,664,279,44343,199,351,876,934,1215,691,401,122,35,4831,237,532,1277,1585,3776,4277,3090,866,285,15934,51,74,198,226,332,521,478,231,95,2202,15,17,52,84,100,241,1000,652,372,2530,3,7,16,26,39,20,34,31,9,180,218,289,686,610,606,532,509,382,329,4166,3101,6152,13729,15180,13771,10372,7537,2952,1407,74197,4683,9520,19441,21581,14634,8373,4522,1429,486,84672,438,780,1861,1955,2526,1464,735,213,60,10031,557,1165,2873,3731,7403,7744,5537,1543,403,30956,104,193,468,531,714,978,939,428,153,4506
315,595,1421,3032,2212,1449,1044,507,178,31,10472,192,253,492,452,467,316,102,37,11,2323,370,488,1121,1318,2061,1891,815,207,29,8297,105,115,233,270,443,419,258,86,15,1945,50,52,123,177,322,597,832,414,131,2700,4,0,21,21,33,46,65,49,14,247,355,543,1089,825,746,701,481,215,62,5015,1663,2872,6119,5270,5528,5010,3060,1190,288,30999,601,1673,3700,2705,1857,1041,422,128,38,12174,162,267,534,497,544,292,86,39,13,2434,209,349,819,929,1719,1619,720,192,56,6612,66,74,179,179,252,300,142,74,20,1291,42,35,82,89,193,407,650,370,133,1994,5,3,15,13,17,36,57,17,18,177,270,327,684,512,596,523,345,182,92,3530,1355,2730,6013,4926,5174,4216,2418,1009,374,28213,1191,3096,6738,4914,3306,2089,928,313,66,22648,351,524,1022,955,1008,614,190,72,18,4754,573,835,1944,2243,3779,3502,1537,399,94,14910,172,185,417,449,697,713,397,164,38,3234
316,3140,6005,10878,12595,10138,9164,7939,3527,977,64361,485,652,1415,1787,2455,1979,1337,551,159,10821,643,1075,2750,4037,7279,7692,5954,2587,597,32616,177,175,421,564,922,1125,1406,927,311,6020,33,33,133,182,339,589,1700,1555,719,5292,7,18,34,33,63,52,57,34,21,314,502,611,1235,1495,1662,1601,1682,1208,719,10712,4994,8579,16867,20681,22864,22207,20069,10380,3506,130139,3384,6554,13467,15985,13266,9808,6843,3011,1018,73333,397,493,1162,1598,2769,2218,1598,703,224,11163,502,762,2074,3114,7522,9415,7953,3400,1170,35915,95,101,260,410,778,1294,1511,1008,503,5958,8,30,100,142,238,488,1691,1702,1236,5639,10,9,29,23,45,56,37,43,28,273,480,606,1098,1260,1573,1618,1798,1629,1393,11458,4866,8557,18189,22532,26200,24902,21432,11498,5571,143746,6526,12559,24344,28581,23403,18973,14785,6541,1990,137700,878,1144,2578,3385,5226,4204,2932,1251,390,21985,1141,1837,4824,7142,14807,17108,13908,5991,1768,68530,275,276,679,969,1705,2422,2918,1933,811,11980
317,1520,3531,6349,5169,3519,2764,1722,769,219,25561,204,329,587,620,691,481,273,102,31,3323,345,630,1431,1677,3281,3408,2129,801,187,13895,93,113,296,334,489,521,438,253,73,2618,33,54,146,135,257,385,1235,992,373,3608,3,13,51,52,62,48,40,32,17,310,328,395,723,659,684,709,650,525,292,4970,2532,5070,9583,8647,8990,8321,6485,3466,1194,54289,1652,3861,7385,6258,4526,2983,1632,703,277,29282,191,257,514,580,769,565,360,178,63,3477,233,443,985,1418,3336,4027,2818,1193,403,14867,52,80,176,226,362,495,483,338,142,2368,25,45,99,112,181,317,1275,1188,633,3871,8,5,45,57,53,58,32,22,20,303,315,336,637,612,661,685,781,769,686,5481,2474,5032,9841,9262,9888,9136,7388,4401,2235,59650,3174,7392,13731,11421,8045,5753,3351,1478,495,54841,395,591,1100,1208,1459,1052,629,284,92,6803,578,1076,2421,3091,6618,7438,4948,1992,593,28758,143,197,471,558,855,1017,929,591,219,4989
318,2782,6197,9781,8043,5629,3850,2365,828,198,39671,384,730,1329,1337,1624,967,459,165,30,7036,503,1023,2349,2822,4809,5408,3124,994,234,21252,150,166,396,535,823,957,768,323,111,4222,56,53,146,231,423,752,1664,1296,464,5084,7,25,46,54,69,56,61,43,18,380,587,1127,1765,1441,1447,1258,1067,660,244,9602,4466,9319,15804,14461,14827,13257,9504,4311,1299,87242,2923,6441,11502,9909,6780,3901,1898,771,226,44343,270,505,1019,1180,1576,977,405,150,47,6129,374,717,1764,2292,4792,5839,3557,1390,424,21147,101,115,290,353,634,792,772,416,152,3626,24,36,113,163,284,555,1430,1364,783,4738,4,7,36,56,60,59,45,60,32,357,491,719,1231,1109,1222,1103,1060,787,435,8164,4186,8534,15949,15053,15343,13223,9174,4942,2099,88494,5702,12640,21277,17946,12413,7753,4266,1596,419,84010,657,1233,2349,2517,3194,1942,871,319,79,13163,869,1735,4111,5110,9599,11248,6684,2391,652,42403,251,283,687,886,1460,1746,1541,738,262,7854
319,2130,3876,6665,6398,4820,4740,4460,1983,440,35519,460,631,1103,1318,1665,1379,1098,408,81,8150,732,1185,2731,3972,7475,9151,7003,2343,469,35059,210,245,649,916,1549,1921,2084,966,219,8765,39,74,251,370,715,1314,3987,2864,979,10593,6,21,49,55,87,86,117,85,21,527,589,695,1367,1492,1908,2111,2364,1691,635,12852,4171,6724,12808,14524,18228,20704,21119,10350,2845,111463,2250,4146,8580,8826,6790,5429,3879,1633,471,41999,378,568,1099,1445,1964,1543,1080,424,90,8589,625,977,2337,3484,7606,10146,7940,2729,790,36642,153,148,463,676,1208,1932,1904,940,366,7794,31,42,142,238,461,1030,3341,2691,1388,9363,4,14,37,30,59,69,74,74,42,409,526,546,1075,1228,1651,2041,2311,1842,970,12183,3967,6443,13735,15928,19733,22185,20539,10337,4103,116970,4381,8021,15245,15225,11614,10169,8339,3611,913,77512,836,1198,2206,2768,3624,2922,2179,837,173,16741,1360,2165,5065,7457,15084,19297,14944,5075,1259,71694,364,398,1115,1594,2755,3852,3988,1910,579,16551
397,0,3,0,3,0,3,10,4,0,24,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,6,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,3,4,7,10,7,13,7,0,67,3,4,4,3,3,3,0,0,0,25,0,0,0,0,0,3,0,0,0,5,0,0,0,0,7,7,4,0,0,26,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,10,3,4,6,3,7,19,16,7,0,80,3,4,7,6,3,7,10,3,0,45,0,0,0,0,4,3,3,0,0,15,0,0,0,3,5,15,6,7,0,34,0,0,0,0,0,0,3,0,3,11
399,63,295,619,304,222,285,263,55,6,2114,23,52,92,69,82,83,83,6,0,486,32,66,163,183,255,391,312,52,0,1456,14,21,62,54,76,69,121,21,0,439,5,4,18,17,38,50,141,44,10,325,0,3,4,9,10,5,8,0,0,50,37,122,336,319,286,266,185,45,10,1608,174,559,1286,964,975,1147,1120,225,19,6478,88,369,628,251,217,309,169,38,3,2079,16,30,44,29,81,100,58,15,0,368,27,35,66,76,206,455,285,30,3,1185,6,7,19,12,33,113,75,15,0,272,0,4,12,7,14,40,86,22,3,187,4,3,4,0,7,0,3,0,0,24,30,117,223,134,147,204,121,45,9,1023,167,574,998,514,688,1224,798,153,18,5150,154,667,1249,560,437,594,439,87,4,4199,35,82,135,105,155,189,139,18,0,860,56,99,233,263,459,845,600,83,0,2635,16,23,81,69,107,178,194,38,0,716
401,2863,8989,14313,13449,12060,9931,6803,2593,1043,72048,371,771,1593,1739,3603,3268,1819,735,228,14136,207,380,922,1103,2004,1995,2118,1157,384,10256,72,81,199,224,370,527,579,442,206,2697,26,34,91,99,150,336,946,1395,741,3824,7,28,75,65,69,67,90,173,78,645,357,616,1216,1073,1216,1087,947,745,425,7676,3902,10903,18401,17746,19472,17218,13295,7243,3108,111281,3124,9395,15774,15571,13753,10551,6131,2540,1278,78121,258,452,895,1370,3423,3871,2483,1008,494,14247,154,228,629,699,1627,2378,3273,1704,946,11644,53,66,133,130,246,473,748,634,472,2945,30,25,72,73,136,362,1269,1897,1369,5236,5,11,41,50,56,83,166,266,179,860,348,555,1023,839,980,1082,1131,983,896,7834,3962,10735,18575,18724,20215,18804,15202,9031,5630,120890,5991,18380,30088,29017,25815,20487,12938,5126,2329,150161,630,1230,2482,3116,7022,7138,4305,1741,720,28384,360,610,1555,1801,3630,4382,5383,2862,1329,21897,119,145,328,350,618,993,1329,1076,678,5642
402,3433,9486,17768,15263,10201,7427,4559,2162,629,70928,1008,2456,5166,5043,7182,5719,2623,901,166,30262,640,1498,3984,3801,5421,5097,4243,1776,458,26917,233,383,1030,1012,1436,1556,1376,912,318,8259,111,173,564,633,820,1243,2303,1793,790,8424,23,117,318,461,508,438,291,211,66,2444,590,878,2058,1868,1856,1608,1395,1136,581,11971,6042,14998,30878,28090,27421,23082,16797,8894,3008,159203,3608,9916,21348,16917,11503,7289,4087,2111,657,77435,655,1734,3830,4123,7285,6112,2682,966,242,27626,547,1126,3118,2974,5127,6071,5440,2234,733,27358,155,224,762,784,1257,1731,1797,1206,603,8514,73,124,528,601,655,1252,2660,2268,1502,9664,17,78,331,541,585,515,354,338,175,2933,616,714,1733,1507,1588,1553,1690,1655,998,12051,5673,13905,31642,27436,28001,24522,18711,10786,4903,165583,7043,19404,39107,32180,21701,14712,8646,4279,1283,148361,1667,4184,8998,9166,14464,11826,5309,1869,406,57894,1184,2623,7102,6774,10548,11163,9683,4004,1192,54276,387,606,1790,1797,2696,3285,3175,2113,915,16776
403,2826,8097,14094,14350,11297,9761,6474,2699,986,70578,672,1531,3485,3700,5483,5194,3024,996,294,24377,399,854,2359,2400,3719,3823,3946,1819,610,19925,111,154,505,465,775,985,1089,776,358,5217,36,50,160,176,301,607,1300,1175,690,4499,13,15,65,73,89,118,80,62,30,541,378,545,1172,1159,1236,1384,1260,1018,628,8776,4426,11252,21841,22329,22898,21872,17164,8544,3595,133912,3216,8968,17194,17013,13575,10163,5940,2525,1174,79774,406,981,2441,2873,5460,6105,3255,1222,493,23237,306,561,1657,1841,3375,4856,5537,2525,1214,21867,85,116,322,344,571,1021,1243,1121,758,5591,27,37,116,139,262,561,1427,1538,1551,5671,6,15,54,51,94,105,95,121,75,611,391,526,1129,1074,1179,1377,1541,1446,1267,9920,4437,11216,22910,23328,24519,24190,19040,10494,6531,146669,6044,17062,31287,31368,24871,19929,12412,5229,2156,150357,1074,2518,5921,6572,10948,11296,6284,2214,792,47616,702,1415,4012,4239,7091,8676,9482,4340,1824,41788,195,274,828,803,1346,2009,2330,1897,1117,10807
404,1937,6067,12064,9856,7510,5614,3139,1244,485,47918,345,848,1965,2109,3562,3043,1484,518,182,14057,216,488,1262,1353,2427,2343,1975,1003,356,11419,86,115,315,280,588,762,660,496,217,3522,28,50,163,209,358,645,1374,1584,899,5314,7,22,79,88,147,175,172,248,102,1034,307,427,955,868,984,864,904,679,413,6406,2926,8019,16810,14759,15577,13455,9709,5770,2647,89669,1994,6446,13419,10725,8436,5622,2618,1095,544,50906,268,556,1277,1543,3383,3458,1464,581,237,12758,173,310,891,1018,2012,2704,2843,1413,719,12083,47,76,219,273,478,740,845,815,465,3965,25,28,166,223,363,754,1759,2351,1666,7344,8,18,82,122,219,213,248,461,239,1612,259,407,888,772,886,922,979,973,846,6936,2781,7839,16943,14678,15776,14408,10771,7686,4716,95596,3928,12510,25486,20585,15947,11238,5760,2337,1028,98817,609,1406,3239,3655,6944,6500,2951,1096,419,26815,388,796,2160,2373,4438,5050,4817,2420,1069,23498,140,192,536,552,1060,1508,1503,1310,683,7487
405,593,1372,2292,2625,2065,2185,1563,608,159,13466,279,593,1305,1391,2462,2443,1097,337,61,9969,183,303,870,922,1772,2195,2050,742,166,9207,40,79,235,216,511,778,825,481,137,3298,17,25,77,99,167,440,1243,958,422,3436,0,5,7,10,13,30,24,8,3,111,190,139,344,412,643,720,717,494,256,3918,1308,2513,5125,5675,7634,8792,7515,3627,1199,43390,582,1555,3271,3702,2953,2493,1393,574,190,16705,163,315,820,1089,2383,2493,1127,373,120,8880,120,182,615,651,1388,2079,2196,863,258,8361,32,47,139,146,344,596,812,545,216,2863,16,7,48,59,116,277,920,944,790,3172,0,0,4,3,18,10,10,21,16,76,168,167,290,367,539,661,746,586,422,3958,1088,2274,5188,6015,7739,8610,7209,3896,2003,44025,1178,2925,5560,6320,5016,4686,2959,1177,349,30172,441,904,2128,2476,4843,4937,2223,711,181,18848,306,487,1484,1578,3161,4282,4244,1598,422,17564,77,124,373,359,862,1372,1634,1020,350,6165
406,339,1021,2394,2189,1498,1240,777,304,95,9866,250,625,1158,1151,1941,1599,546,178,38,7482,173,320,828,779,1355,1461,1086,373,86,6459,59,69,213,204,347,424,436,220,55,2028,23,28,83,83,166,370,698,554,216,2217,3,7,14,16,31,27,35,35,5,172,190,362,828,722,814,728,592,356,124,4716,1045,2424,5515,5148,6160,5841,4165,2012,627,32938,400,1256,3068,2731,1990,1337,727,250,94,11854,154,424,838,860,1699,1549,549,164,54,6294,107,258,588,543,1016,1252,1164,483,153,5567,40,34,141,134,220,333,398,258,87,1646,18,18,55,77,96,230,573,531,344,1944,0,0,6,6,18,23,36,34,13,134,187,225,502,439,586,611,492,400,279,3724,914,2214,5202,4795,5634,5331,3945,2119,1023,31167,744,2273,5466,4923,3490,2582,1504,556,187,21716,408,1047,1995,2012,3646,3147,1094,336,95,13778,283,580,1410,1321,2374,2711,2254,854,237,12027,98,106,347,337,572,757,839,477,144,3678
407,909,2245,3826,4310,3402,3603,2964,1216,363,22839,575,1043,2068,2132,3561,3450,1852,616,125,15425,329,629,1657,1787,3090,3341,3174,1275,294,15570,95,125,443,454,923,1208,1237,730,199,5399,34,60,178,221,332,740,1896,1533,655,5658,6,36,65,112,99,59,58,42,24,506,295,427,968,1061,1189,1209,1260,878,471,7763,2236,4570,9200,10088,12588,13608,12442,6298,2125,73154,1097,2670,5422,5866,4780,3966,2805,1162,393,28153,299,648,1453,1840,3695,3812,2101,684,239,14759,196,377,1088,1228,2359,3305,3592,1548,446,14140,54,74,280,268,542,901,1183,808,291,4399,25,35,127,131,190,513,1467,1466,1089,5037,5,3,41,48,48,45,53,76,25,344,283,265,566,671,949,1039,1268,993,830,6874,1952,4082,8980,10053,12558,13578,12471,6730,3308,73705,2003,4918,9251,10178,8181,7571,5766,2375,754,50991,871,1691,3522,3970,7255,7264,3956,1298,364,30189,516,1000,2739,3023,5451,6642,6764,2831,737,29708,144,195,720,716,1466,2107,2420,1534,488,9800
497,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
