SA4_CODE_2016,M_15_19_CF_Own_CCO,M_15_19_CF_Oth_CCO,M_15_19_CF_Own_CC_Oth_CC,M_15_19_CF_Total,M_15_19_DNPCC,M_15_19_UCC_NS,M_15_19_Total,M_20_24_CF_Own_CCO,M_20_24_CF_Oth_CCO,M_20_24_CF_Own_CC_Oth_CC,M_20_24_CF_Total,M_20_24_DNPCC,M_20_24_UCC_NS,M_20_24_Total,M_25_34_CF_Own_CCO,M_25_34_CF_Oth_CCO,M_25_34_CF_Own_CC_Oth_CC,M_25_34_CF_Total,M_25_34_DNPCC,M_25_34_UCC_NS,M_25_34_Total,M_35_44_CF_Own_CCO,M_35_44_CF_Oth_CCO,M_35_44_CF_Own_CC_Oth_CC,M_35_44_CF_Total,M_35_44_DNPCC,M_35_44_UCC_NS,M_35_44_Total,M_45_54_CF_Own_CCO,M_45_54_CF_Oth_CCO,M_45_54_CF_Own_CC_Oth_CC,M_45_54_CF_Total,M_45_54_DNPCC,M_45_54_UCC_NS,M_45_54_Total,M_55_64_CF_Own_CCO,M_55_64_CF_Oth_CCO,M_55_64_CF_Own_CC_Oth_CC,M_55_64_CF_Total,M_55_64_DNPCC,M_55_64_UCC_NS,M_55_64_Total,M_65_74_CF_Own_CCO,M_65_74_CF_Oth_CCO,M_65_74_CF_Own_CC_Oth_CC,M_65_74_CF_Total,M_65_74_DNPCC,M_65_74_UCC_NS,M_65_74_Total,M_75_84_CF_Own_CCO,M_75_84_CF_Oth_CCO,M_75_84_CF_Own_CC_Oth_CC,M_75_84_CF_Total,M_75_84_DNPCC,M_75_84_UCC_NS,M_75_84_Total,M_85ov_CF_Own_CCO,M_85ov_CF_Oth_CCO,M_85ov_CF_Own_CC_Oth_CC,M_85ov_CF_Total,M_85ov_DNPCC,M_85ov_UCC_NS,M_85ov_Total,M_Tot_CF_Own_CCO,M_Tot_CF_Oth_CCO,M_Tot_CF_Own_CC_Oth_CC,M_Tot_CF_Total,M_Tot_DNPCC,M_Tot_UCC_NS,M_Tot_Total,F_15_19_CF_Own_CCO,F_15_19_CF_Oth_CCO,F_15_19_CF_Own_CC_Oth_CC,F_15_19_CF_Total,F_15_19_DNPCC,F_15_19_UCC_NS,F_15_19_Total,F_20_24_CF_Own_CCO,F_20_24_CF_Oth_CCO,F_20_24_CF_Own_CC_Oth_CC,F_20_24_CF_Total,F_20_24_DNPCC,F_20_24_UCC_NS,F_20_24_Total,F_25_34_CF_Own_CCO,F_25_34_CF_Oth_CCO,F_25_34_CF_Own_CC_Oth_CC,F_25_34_CF_Total,F_25_34_DNPCC,F_25_34_UCC_NS,F_25_34_Total,F_35_44_CF_Own_CCO,F_35_44_CF_Oth_CCO,F_35_44_CF_Own_CC_Oth_CC,F_35_44_CF_Total,F_35_44_DNPCC,F_35_44_UCC_NS,F_35_44_Total,F_45_54_CF_Own_CCO,F_45_54_CF_Oth_CCO,F_45_54_CF_Own_CC_Oth_CC,F_45_54_CF_Total,F_45_54_DNPCC,F_45_54_UCC_NS,F_45_54_Total,F_55_64_CF_Own_CCO,F_55_64_CF_Oth_CCO,F_55_64_CF_Own_CC_Oth_CC,F_55_64_CF_Total,F_55_64_DNPCC,F_55_64_UCC_NS,F_55_64_Total,F_65_74_CF_Own_CCO,F_65_74_CF_Oth_CCO,F_65_74_CF_Own_CC_Oth_CC,F_65_74_CF_Total,F_65_74_DNPCC,F_65_74_UCC_NS,F_65_74_Total,F_75_84_CF_Own_CCO,F_75_84_CF_Oth_CCO,F_75_84_CF_Own_CC_Oth_CC,F_75_84_CF_Total,F_75_84_DNPCC,F_75_84_UCC_NS,F_75_84_Total,F_85ov_CF_Own_CCO,F_85ov_CF_Oth_CCO,F_85ov_CF_Own_CC_Oth_CC,F_85ov_CF_Total,F_85ov_DNPCC,F_85ov_UCC_NS,F_85ov_Total,F_Tot_CF_Own_CCO,F_Tot_CF_Oth_CCO,F_Tot_CF_Own_CC_Oth_CC,F_Tot_CF_Total,F_Tot_DNPCC,F_Tot_UCC_NS,F_Tot_Total,P_15_19_CF_Own_CCO,P_15_19_CF_Oth_CCO,P_15_19_CF_Own_CC_Oth_CC,P_15_19_CF_Total,P_15_19_DNPCC,P_15_19_UCC_NS,P_15_19_Total,P_20_24_CF_Own_CCO,P_20_24_CF_Oth_CCO,P_20_24_CF_Own_CC_Oth_CC,P_20_24_CF_Total,P_20_24_DNPCC,P_20_24_UCC_NS,P_20_24_Total,P_25_34_CF_Own_CCO,P_25_34_CF_Oth_CCO,P_25_34_CF_Own_CC_Oth_CC,P_25_34_CF_Total,P_25_34_DNPCC,P_25_34_UCC_NS,P_25_34_Total,P_35_44_CF_Own_CCO,P_35_44_CF_Oth_CCO,P_35_44_CF_Own_CC_Oth_CC,P_35_44_CF_Total,P_35_44_DNPCC,P_35_44_UCC_NS,P_35_44_Total,P_45_54_CF_Own_CCO,P_45_54_CF_Oth_CCO,P_45_54_CF_Own_CC_Oth_CC,P_45_54_CF_Total,P_45_54_DNPCC,P_45_54_UCC_NS,P_45_54_Total,P_55_64_CF_Own_CCO,P_55_64_CF_Oth_CCO,P_55_64_CF_Own_CC_Oth_CC,P_55_64_CF_Total,P_55_64_DNPCC,P_55_64_UCC_NS,P_55_64_Total,P_65_74_CF_Own_CCO,P_65_74_CF_Oth_CCO,P_65_74_CF_Own_CC_Oth_CC,P_65_74_CF_Total,P_65_74_DNPCC,P_65_74_UCC_NS,P_65_74_Total,P_75_84_CF_Own_CCO,P_75_84_CF_Oth_CCO,P_75_84_CF_Own_CC_Oth_CC,P_75_84_CF_Total,P_75_84_DNPCC,P_75_84_UCC_NS,P_75_84_Total,P_85ov_CF_Own_CCO,P_85ov_CF_Oth_CCO,P_85ov_CF_Own_CC_Oth_CC,P_85ov_CF_Total
304,7,308,5,316,6205,315,6841,92,193,3,289,7595,416,8295,2260,272,29,2566,7858,560,10982,6835,217,173,7227,4081,553,11863,4672,226,119,5016,5881,541,11436,717,734,20,1467,7112,449,9027,104,1353,8,1465,5070,352,6890,22,371,4,397,2423,306,3123,3,21,0,25,996,206,1228,14718,3688,365,18769,47226,3692,69686,18,457,5,488,6148,283,6918,162,408,3,570,7128,431,8124,3435,480,170,4083,6464,550,11098,8513,391,475,9374,3214,462,13048,4498,563,199,5254,6735,485,12475,323,1897,14,2230,7246,408,9885,79,2320,7,2411,4735,437,7579,27,414,0,445,2931,470,3841,8,29,0,33,1676,658,2375,17062,6960,876,24896,46268,4184,75348,34,765,8,804,12353,595,13755,251,596,10,855,14721,847,16427,5702,749,199,6655,14323,1111,22084,15352,607,642,16602,7293,1018,24914,9169,782,321,10278,12617,1022,23908,1039,2629,30,3706,14356,854,18916,184,3669,16,3872,9801,791,14470,44,790,5,843,5353,770,6968,10,47,0,56
305,11,245,0,257,5812,473,6545,63,259,0,322,11657,1162,13145,2560,587,37,3184,23256,2818,29254,7279,351,165,7786,9599,1711,19102,5179,275,122,5580,9121,1543,16244,804,687,22,1510,8921,1113,11539,124,993,0,1116,5123,739,6977,16,230,0,247,2358,395,2995,3,10,0,19,837,194,1051,16034,3634,346,20020,76686,10147,106851,21,442,0,470,6139,533,7140,161,551,11,724,12582,1145,14448,3879,1133,139,5145,20782,2579,28513,8704,714,463,9883,7382,1435,18699,4837,641,221,5694,8704,1156,15558,337,1727,13,2084,8387,984,11448,62,1720,11,1795,4638,674,7102,17,332,3,349,2681,446,3477,5,22,3,32,1697,513,2242,18038,7284,861,26178,72997,9457,108640,34,686,0,726,11958,1007,13691,226,808,17,1047,24239,2304,27589,6438,1722,173,8337,44035,5396,57771,15984,1061,621,17670,16987,3148,37802,10021,911,343,11276,17828,2697,31800,1140,2419,35,3596,17306,2093,22992,188,2712,11,2914,9756,1413,14081,33,563,3,598,5031,838,6469,9,39,3,49
306,58,337,10,408,6050,965,7422,385,250,11,653,5164,761,6574,3643,474,118,4230,8421,1726,14383,6603,403,233,7235,6240,1601,15080,4424,569,155,5145,9924,1866,16939,870,1095,33,1992,12174,1714,15880,172,961,12,1142,9099,1499,11737,27,202,4,234,4142,840,5215,4,11,0,24,1129,275,1425,16182,4310,576,21065,62343,11250,94652,112,576,8,695,5461,874,7034,891,469,41,1399,4393,730,6529,5914,704,337,6958,7099,1652,15707,8915,660,560,10133,5248,1574,16954,4042,1340,229,5609,10399,1629,17635,348,2544,24,2924,11327,1570,15820,68,1555,11,1636,7855,1312,10804,23,232,0,258,3968,871,5099,9,29,0,39,1810,446,2298,20321,8113,1222,29653,57565,10661,97882,168,910,16,1103,11507,1841,14457,1281,724,54,2053,9560,1497,13106,9550,1180,456,11188,15522,3378,30090,15517,1060,799,17374,11488,3177,32035,8463,1906,384,10760,20319,3497,34573,1212,3641,58,4913,23500,3285,31700,240,2514,23,2781,16951,2805,22538,49,438,3,488,8109,1708,10311,17,41,0,60
307,44,169,0,217,3277,543,4035,305,130,4,443,2616,304,3355,2432,202,60,2692,3411,768,6869,3582,165,90,3834,2511,717,7065,2014,333,51,2395,5246,892,8540,336,599,9,947,6725,909,8583,65,525,4,592,5751,900,7245,11,96,0,108,2917,575,3606,7,6,0,13,815,197,1025,8803,2218,226,11246,33261,5806,50315,96,316,3,415,2676,478,3573,635,259,28,930,1986,260,3174,3553,289,213,4060,2365,557,6984,4380,268,225,4873,2008,649,7525,1697,839,69,2596,5033,742,8370,155,1485,15,1662,5880,776,8319,35,767,3,807,5131,835,6772,16,138,0,155,2956,596,3703,4,14,0,16,1315,328,1661,10578,4381,552,15505,29348,5228,50080,140,488,7,634,5954,1019,7607,946,392,33,1368,4602,565,6530,5984,489,276,6751,5778,1324,13850,7970,431,312,8710,4516,1359,14588,3708,1170,119,4994,10271,1637,16907,495,2085,23,2606,12611,1685,16900,96,1291,8,1393,10876,1741,14013,24,239,0,267,5869,1175,7311,10,21,0,29
308,50,403,4,463,6003,813,7277,555,282,29,867,5309,763,6941,5157,462,167,5781,7474,1744,14999,7184,351,225,7754,5239,1725,14723,3581,669,101,4346,9602,1860,15811,583,1341,24,1951,10595,1441,13982,67,760,3,832,6919,982,8735,10,142,0,159,3294,638,4090,4,3,0,14,927,267,1202,17200,4422,543,22167,55353,10234,87751,134,685,9,822,5236,791,6846,1156,483,62,1690,4248,597,6539,7580,700,438,8722,5149,1180,15043,8250,508,501,9255,3955,1119,14331,3164,1695,152,5013,8869,1273,15154,227,2589,33,2848,8678,1103,12632,59,1149,14,1214,6129,923,8267,20,207,0,229,3625,758,4610,3,17,0,20,1505,436,1960,20586,8030,1199,29812,47397,8166,85375,187,1088,9,1279,11239,1603,14123,1708,766,87,2557,9558,1362,13476,12736,1169,602,14500,12622,2919,30046,15432,858,720,17009,9191,2844,29052,6743,2365,251,9357,18470,3129,30962,810,3935,51,4799,19268,2543,26615,127,1907,19,2046,13046,1902,16999,31,356,0,388,6918,1395,8700,14,17,0,33
309,57,744,3,808,15208,1685,17701,616,607,23,1243,15690,1681,18611,9337,1040,216,10587,23540,3461,37585,18796,810,502,20105,14723,3030,37858,10980,1131,267,12380,21706,3055,37138,1878,2465,46,4387,24136,2764,31290,390,2843,20,3258,20735,2515,26511,63,543,6,614,10710,1717,13041,10,23,0,34,3412,1012,4457,42133,10207,1085,53418,149853,20903,224184,146,1373,17,1537,14272,1523,17333,1485,1094,75,2654,14836,1668,19170,14604,1795,686,17088,19421,3383,39888,23667,1390,1152,26202,11463,2899,40563,10648,2722,436,13808,23381,2985,40177,820,6572,74,7468,24734,2825,35028,209,4885,29,5123,20440,2652,28220,48,666,7,726,11525,2313,14572,18,44,0,58,5492,1856,7405,51640,20552,2486,74676,145579,22100,242352,201,2117,21,2348,29482,3201,35031,2096,1697,105,3902,30526,3349,37774,23939,2835,905,27672,42962,6841,77481,42463,2194,1648,46310,26183,5925,78423,21626,3857,703,26190,45090,6037,77318,2695,9035,124,11857,48871,5590,66311,605,7731,49,8382,41175,5169,54729,115,1215,10,1345,22239,4030,27614,32,62,0,96
310,78,654,17,747,9418,1249,11409,815,482,18,1318,8589,1372,11285,7419,732,212,8362,11731,2984,23079,10271,526,331,11129,8193,2436,21763,5112,885,159,6156,12618,1978,20748,921,1671,26,2617,12719,1546,16882,165,1324,7,1492,8733,1202,11430,20,229,4,249,4339,748,5336,6,13,0,14,1262,268,1548,24807,6511,774,32089,77607,13782,123476,235,1032,11,1277,8346,1013,10634,1744,950,117,2811,7294,965,11074,11375,1137,621,13139,9159,1999,24293,12350,870,643,13866,6618,1588,22070,4625,2174,239,7040,12650,1577,21267,370,3713,51,4128,11546,1327,16998,102,1970,13,2088,8482,1233,11795,22,295,6,317,4914,883,6115,8,17,0,30,2025,515,2567,30831,12164,1693,44686,71025,11098,126812,307,1686,31,2021,17756,2260,22040,2566,1431,132,4132,15891,2337,22352,18794,1874,828,21499,20891,4982,47373,22621,1399,978,24996,14814,4022,43836,9741,3059,393,13195,25265,3553,42017,1287,5381,74,6746,24264,2867,33882,266,3296,19,3581,17214,2439,23230,38,525,5,570,9248,1632,11449,14,31,0,45
311,90,607,7,703,9732,1045,11479,812,532,28,1365,8848,854,11072,7233,717,241,8195,11525,1729,21452,10277,537,265,11083,8427,1551,21062,4915,909,147,5976,12319,1543,19844,877,1689,27,2588,12999,1265,16853,144,1451,15,1606,9639,1117,12362,25,251,0,273,3942,623,4836,3,15,0,14,1172,204,1392,24370,6701,731,31805,78610,9937,120357,202,1042,24,1272,8596,977,10842,1821,903,113,2838,7025,804,10671,10838,1150,636,12615,8423,1607,22644,12428,878,593,13894,6609,1422,21926,4462,2396,206,7058,12592,1455,21108,411,4025,58,4495,12110,1335,17936,96,2205,10,2307,9293,1124,12726,15,246,4,258,4516,721,5501,6,15,0,21,1968,301,2288,30281,12851,1635,44767,71137,9743,125648,296,1649,26,1976,18323,2020,22321,2630,1430,139,4202,15878,1660,21741,18072,1867,873,20810,19951,3330,44097,22705,1414,861,24977,15035,2977,42990,9380,3306,356,13037,24917,3000,40948,1286,5711,85,7083,25106,2598,34791,240,3651,26,3911,18931,2241,25090,36,494,7,540,8455,1343,10337,9,33,0,38
312,28,230,0,256,4224,663,5135,301,201,8,512,3903,667,5083,3818,344,104,4267,6301,1879,12448,5644,256,153,6051,4253,1670,11975,2834,452,86,3366,7619,1698,12677,426,893,18,1331,8393,1419,11145,62,537,3,608,5342,875,6824,12,102,0,111,2394,447,2951,3,6,0,9,668,145,830,13123,3026,371,16525,43089,9461,69072,91,425,7,520,3745,550,4814,740,338,28,1109,3365,557,5033,5678,501,332,6515,4528,1223,12258,6451,391,365,7209,3101,974,11278,2346,1165,126,3636,6970,1060,11667,172,1995,13,2183,6763,873,9815,44,799,4,846,4548,700,6096,8,125,4,140,2498,490,3130,4,12,0,13,1128,197,1336,15536,5748,883,22165,36640,6623,65432,117,652,12,778,7968,1209,9955,1033,544,38,1621,7269,1227,10115,9494,845,440,10785,10824,3096,24705,12093,647,522,13258,7347,2640,23252,5177,1613,211,7006,14584,2759,24347,595,2895,27,3522,15155,2287,20965,108,1336,9,1456,9888,1580,12926,20,225,3,248,4893,934,6078,10,12,0,24
313,44,387,8,436,6505,699,7645,516,299,18,837,5425,653,6910,4452,423,164,5033,6601,1279,12914,6769,396,257,7424,5253,1225,13907,3610,691,120,4422,9679,1180,15283,606,1363,20,1993,11035,1119,14148,122,1323,11,1459,10153,1252,12863,18,200,0,218,5121,880,6225,0,17,0,23,1473,556,2054,16139,5111,597,21845,61253,8850,91942,123,694,16,832,5884,586,7305,1180,505,74,1761,4504,466,6728,6611,690,454,7756,4849,899,13505,8543,605,533,9680,4357,980,15017,3465,1765,180,5410,9952,1008,16372,288,3283,28,3597,10905,1116,15615,68,1992,22,2079,10402,1277,13753,19,253,3,270,5575,1193,7039,3,17,0,21,2171,1032,3226,20303,9802,1296,31400,58596,8567,98562,164,1078,18,1269,12389,1291,14947,1697,807,90,2599,9926,1121,13644,11064,1112,620,12793,11449,2177,26424,15312,1005,788,17107,9617,2200,28922,7071,2458,302,9829,19631,2196,31653,897,4646,44,5590,21935,2234,29763,189,3318,28,3538,20553,2527,26616,35,451,3,489,10698,2073,13265,7,38,0,41
314,40,339,0,385,5871,367,6618,383,236,5,630,5197,339,6161,4336,400,160,4895,6883,761,12539,8082,303,253,8640,4817,738,14202,4295,452,124,4867,7600,697,13166,590,1109,17,1717,7584,493,9797,88,1244,4,1337,5243,436,7017,12,195,0,204,2120,293,2621,3,7,0,5,597,157,759,17829,4276,571,22676,45911,4293,72884,76,552,9,634,5352,358,6354,778,478,52,1307,4541,307,6153,6534,694,393,7620,5408,709,13735,9701,517,527,10739,3839,606,15181,3871,1140,218,5227,7960,589,13776,242,2621,17,2883,7005,489,10376,56,1867,18,1939,5118,488,7544,12,223,0,232,2344,377,2960,4,6,0,13,1084,313,1407,21278,8091,1231,30596,42645,4236,77481,110,892,13,1020,11224,730,12975,1162,713,60,1930,9736,650,12320,10872,1095,547,12512,12287,1475,26275,17788,813,784,19382,8658,1339,29382,8166,1589,344,10097,15559,1286,26944,834,3733,36,4595,14592,980,20170,141,3110,22,3270,10365,923,14554,24,416,0,441,4462,672,5577,6,15,0,21
315,38,159,10,206,1836,492,2537,293,140,15,443,1896,540,2878,1677,222,60,1965,3065,1088,6121,2092,234,76,2398,2074,795,5275,1007,269,37,1314,3493,721,5526,212,355,5,575,3779,652,5007,51,175,3,227,2367,467,3069,12,40,0,54,929,211,1192,3,7,0,4,226,60,288,5371,1597,219,7191,19669,5036,31893,102,274,14,387,1471,406,2261,620,249,46,917,1493,326,2730,2518,391,196,3098,2252,668,6022,2380,333,165,2876,1582,469,4930,868,581,66,1506,3120,556,5179,142,644,22,800,2932,485,4220,20,272,6,301,1792,332,2423,8,54,0,67,779,167,1009,3,6,0,6,296,75,372,6661,2796,499,9960,15716,3480,29149,140,432,22,590,3300,903,4799,916,392,58,1359,3385,860,5607,4194,615,259,5065,5317,1758,12140,4471,561,239,5278,3659,1271,10202,1869,842,101,2819,6606,1281,10707,355,997,28,1379,6717,1135,9231,72,450,7,530,4161,796,5489,17,97,0,119,1703,375,2197,3,7,0,17
316,40,450,8,502,9072,816,10386,310,277,11,594,7341,647,8587,4963,490,128,5584,10026,1267,16875,11088,474,335,11891,7262,1530,20690,7162,718,203,8080,13170,1622,22871,1280,1798,34,3112,17575,1521,22209,212,2061,14,2281,16215,1583,20076,32,413,0,445,8855,1086,10388,6,25,0,29,2907,570,3501,25086,6702,739,32522,92420,10635,135585,65,746,11,823,8592,746,10156,725,567,36,1327,6620,622,8567,7966,838,395,9198,7876,1129,18208,13992,762,756,15514,5785,1243,22537,7187,1815,308,9315,15385,1516,26210,504,4555,46,5109,18251,1551,24913,101,3433,12,3546,16231,1663,21438,29,461,3,499,9533,1473,11502,13,37,0,46,4458,1074,5580,30583,13208,1578,45368,92717,11027,149112,109,1191,16,1324,17659,1563,20537,1035,842,53,1921,13965,1271,17161,12928,1327,529,14780,17897,2400,35083,25078,1239,1090,27406,13051,2775,43230,14354,2529,514,17396,28553,3140,49081,1779,6355,86,8221,35828,3072,47115,313,5489,28,5829,32442,3242,41517,59,879,0,942,18389,2561,21891,17,61,0,79
317,35,250,0,289,4372,495,5152,278,197,4,481,4196,398,5076,3070,316,107,3489,5370,730,9595,4483,209,109,4810,3182,656,8649,2373,336,54,2763,5579,651,8996,382,811,10,1199,6448,669,8323,62,674,8,743,5135,613,6490,18,126,4,143,2821,502,3472,5,9,0,15,924,262,1197,10704,2927,300,13939,38019,4983,56937,65,477,3,550,4107,432,5088,633,363,35,1026,3672,335,5039,4445,484,267,5197,4023,625,9842,5451,347,298,6100,2579,588,9266,2304,972,131,3405,5857,640,9897,178,1936,17,2132,6364,643,9142,44,1170,10,1220,5454,711,7385,15,194,3,209,3471,720,4400,10,11,0,20,1592,616,2231,13140,5961,765,19868,37120,5310,62298,107,731,3,837,8474,924,10243,909,560,41,1509,7870,735,10112,7508,804,378,8692,9389,1358,19438,9939,561,416,10909,5765,1244,17921,4673,1312,181,6167,11431,1289,18886,563,2744,25,3336,12814,1310,17456,108,1843,15,1965,10588,1325,13880,28,323,3,354,6286,1230,7870,14,16,0,32
318,54,414,6,469,6960,871,8305,497,300,17,816,7356,1172,9342,4422,524,146,5092,8940,1779,15814,6884,379,188,7449,5585,1442,14466,3600,604,98,4304,9125,1410,14838,597,1252,24,1876,10176,1212,13261,89,915,3,1009,7422,1076,9509,11,196,0,204,3527,577,4312,3,7,0,13,1064,224,1295,16161,4591,481,21230,60153,9767,91141,124,657,16,794,6227,717,7744,1075,582,59,1718,6116,719,8551,6830,805,417,8052,6709,1199,15963,8607,590,453,9643,4351,1070,15064,3257,1542,163,4960,9219,1179,15350,250,2803,29,3086,9096,1043,13232,64,1436,12,1512,6661,998,9173,14,229,0,248,3960,733,4945,7,24,0,31,1743,328,2101,20233,8669,1146,30041,54078,7991,92109,175,1074,15,1268,13188,1595,16050,1575,886,76,2534,13468,1890,17890,11257,1332,561,13145,15651,2980,31772,15489,964,634,17094,9930,2505,29533,6858,2144,258,9262,18341,2588,30186,844,4057,56,4957,19274,2259,26487,158,2353,17,2522,14085,2075,18684,28,422,0,450,7488,1319,9253,7,31,0,42
319,64,362,3,430,7135,947,8508,595,283,16,897,5140,704,6743,4439,408,128,4978,6471,1370,12822,6926,378,222,7522,5501,1510,14530,4080,710,126,4922,11537,1775,18236,778,1422,23,2228,16520,1956,20706,170,1134,13,1316,17500,2311,21125,39,213,0,253,8555,1554,10357,8,16,0,27,2228,592,2842,17114,4927,527,22569,80583,12726,115869,182,708,12,897,6270,822,7987,1344,478,63,1892,4021,543,6453,6973,675,380,8033,4692,1023,13738,9129,581,473,10181,4600,1150,15933,3931,1781,204,5914,12316,1526,19751,325,3265,39,3635,16740,1823,22200,79,1685,8,1772,16575,2202,20550,25,274,3,297,8300,1740,10342,14,21,0,32,3247,831,4111,21993,9474,1184,32656,76761,11648,121064,241,1072,14,1331,13398,1761,16492,1940,768,75,2782,9166,1248,13195,11413,1088,513,13013,11157,2392,26563,16050,960,694,17707,10101,2660,30467,8010,2497,330,10840,23848,3302,37987,1108,4687,61,5860,33264,3777,42907,254,2818,17,3086,34077,4513,41675,62,484,3,553,16856,3293,20703,19,33,0,57
397,3,0,0,3,0,0,3,0,0,0,0,3,0,3,0,0,0,0,4,0,4,6,3,0,4,0,0,7,0,0,0,0,7,0,10,0,0,0,0,5,0,7,0,3,0,3,12,0,13,0,0,0,0,4,0,7,0,0,0,0,0,0,0,9,9,0,16,44,11,65,0,0,0,0,4,0,5,3,0,0,3,0,0,4,0,0,0,3,3,0,6,0,0,0,0,3,3,3,3,0,0,0,6,0,7,0,3,0,6,9,4,19,0,0,0,0,13,5,16,0,0,0,0,7,0,7,0,0,0,0,0,3,0,5,4,0,17,50,12,81,0,0,0,0,4,0,11,3,0,0,3,3,3,11,3,0,0,0,5,0,11,3,3,0,9,6,4,14,3,3,0,8,17,0,24,0,5,0,5,22,4,30,0,3,0,3,22,8,33,0,0,0,0,13,0,16,0,0,0,0
399,3,9,0,12,149,47,212,25,19,0,44,400,121,559,128,36,3,165,781,344,1288,166,26,6,200,439,329,964,83,17,0,99,592,279,975,16,53,0,68,817,262,1147,7,43,0,49,876,194,1120,0,6,0,6,178,42,225,0,0,0,0,11,3,19,425,210,12,646,4243,1622,6509,3,8,0,18,148,35,203,28,19,3,43,406,120,576,111,33,0,148,632,221,1005,138,21,6,160,222,134,514,44,24,0,72,474,149,688,8,103,0,117,919,196,1224,0,42,0,47,638,118,798,0,4,0,4,108,40,153,0,0,0,0,11,5,18,335,265,9,604,3561,1014,5179,5,19,0,25,300,83,408,49,36,3,90,808,234,1133,241,73,3,313,1414,565,2293,301,44,7,359,662,457,1485,124,44,0,168,1067,426,1663,24,165,0,186,1737,457,2373,6,84,0,91,1510,313,1916,0,9,0,9,284,81,381,0,0,0,0
401,29,349,3,381,8382,609,9364,98,265,5,375,9926,659,10958,3155,463,75,3697,13481,1246,18424,9298,340,253,9894,6813,1044,17756,6809,422,176,7411,10886,1196,19488,1264,1377,24,2659,13551,1016,17225,180,2520,14,2717,9741,839,13303,42,677,4,724,5854,657,7243,18,41,0,62,2707,332,3109,20903,6462,559,27916,81337,7604,116855,48,574,10,631,7896,568,9090,244,548,12,808,9413,563,10780,5094,864,224,6181,11409,1000,18590,11527,594,618,12740,5205,795,18744,6448,1031,289,7772,11539,927,20236,569,3662,51,4275,13547,982,18810,131,4236,18,4388,9870,960,15222,40,798,7,843,7297,893,9035,16,52,0,72,4943,631,5636,24116,12360,1233,37708,81120,7325,126143,80,921,9,1009,16275,1175,18457,343,815,22,1181,19335,1224,21737,8251,1326,295,9875,24888,2249,37009,20827,931,877,22633,12019,1843,36493,13257,1457,468,15181,22425,2116,39720,1830,5036,71,6938,27095,1997,36035,315,6756,38,7104,19613,1803,28522,84,1475,10,1573,13151,1553,16278,36,97,3,132
402,87,602,4,690,11997,981,13666,722,561,34,1317,12920,919,15155,8739,941,236,9914,18944,2079,30944,13709,637,388,14730,11538,1854,28119,6840,1047,154,8042,17680,1725,27443,1090,2362,34,3482,18169,1446,23093,189,2588,12,2788,12776,1242,16815,28,452,4,485,7405,1008,8896,9,24,0,31,2545,441,3017,31416,9210,862,41491,113969,11688,167148,175,1126,23,1325,10642,899,12863,1684,1024,82,2793,10557,728,14076,13932,1482,631,16045,13929,1750,31727,15909,1016,791,17718,8349,1412,27472,6058,2747,248,9060,17527,1445,28036,550,5808,62,6418,16767,1369,24559,148,3819,20,3985,13290,1449,18728,32,468,7,503,8934,1359,10796,8,30,4,46,4153,712,4910,38499,17528,1862,57897,104157,11122,173172,265,1726,25,2016,22638,1875,26529,2401,1591,115,4110,23477,1647,29231,22669,2424,869,25964,32877,3829,62668,29616,1649,1179,32447,19891,3262,55594,12900,3797,406,17102,35207,3176,55481,1640,8173,91,9903,34934,2819,47656,343,6403,35,6779,26070,2693,35537,62,919,12,992,16335,2365,19694,15,52,4,77
403,36,498,0,539,9665,687,10890,320,392,19,728,10008,568,11307,5734,695,151,6586,14096,1184,21866,12112,519,372,13005,8183,1150,22338,6880,729,196,7797,13898,1217,22914,1139,2342,25,3507,17127,1253,21886,198,3237,12,3456,12583,1143,17180,32,641,8,678,6929,936,8540,12,31,0,40,3056,511,3605,26463,9091,781,36334,95542,8651,140522,86,839,3,930,9101,604,10634,713,766,35,1510,9226,544,11284,8669,1202,527,10405,11401,1133,22934,14337,828,876,16042,6292,1024,23357,6391,1874,303,8572,14883,1100,24549,528,5689,55,6268,16714,1259,24239,140,4820,27,4985,12712,1368,19069,34,709,7,748,8510,1256,10511,18,50,5,68,5521,944,6533,30917,16771,1840,49532,94362,9224,153114,127,1337,6,1470,18766,1291,21523,1028,1155,53,2243,19235,1105,22584,14409,1901,679,16983,25501,2314,44796,26452,1348,1247,29050,14470,2173,45692,13269,2598,498,16371,28784,2313,47463,1669,8033,74,9774,33843,2508,46124,339,8065,38,8437,25293,2517,36251,67,1351,8,1421,15438,2189,19050,26,76,3,113
