SA4_CODE_2016,FOL_Korean_NS,FOL_Korean_Tot,FOL_Macedonian_SEO,FOL_Macedonian_SOLSE_VWorW,FOL_Macedonian_SOLSE_NWorNAA,FOL_Macedonian_SOLSE_Tot,FOL_Macedonian_NS,FOL_Macedonian_Tot,FOL_Maltese_SEO,FOL_Maltese_SOLSE_VWorW,FOL_Maltese_SOLSE_NWorNAA,FOL_Maltese_SOLSE_Tot,FOL_Maltese_NS,FOL_Maltese_Tot,FOL_Persian_ED_SEO,FOL_Persian_ED_SOLSE_VWorW,FOL_Persian_ED_SOLSE_NWorNAA,FOL_Persian_ED_SOLSE_Tot,FOL_Persian_ED_NS,FOL_Persian_ED_Tot,FOL_Polish_SEO,FOL_Polish_SOLSE_VWorW,FOL_Polish_SOLSE_NWorNAA,FOL_Polish_SOLSE_Tot,FOL_Polish_NS,FOL_Polish_Tot,FOL_Russian_SEO,FOL_Russian_SOLSE_VWorW,FOL_Russian_SOLSE_NWorNAA,FOL_Russian_SOLSE_Tot,FOL_Russian_NS,FOL_Russian_Tot,FOL_Samoan_SEO,FOL_Samoan_SOLSE_VWorW,FOL_Samoan_SOLSE_NWorNAA,FOL_Samoan_SOLSE_Tot,FOL_Samoan_NS,FOL_Samoan_Tot,FOL_Serbian_SEO,FOL_Serbian_SOLSE_VWorW,FOL_Serbian_SOLSE_NWorNAA,FOL_Serbian_SOLSE_Tot,FOL_Serbian_NS,FOL_Serbian_Tot,FOL_SAL_Filipino_SEO,FOL_SAL_Filipino_SOLSE_VWorW,FOL_SAL_Filipin_SOLSE_NWorNAA,FOL_SAL_Filipino_SOLSE_Tot,FOL_SAL_Filipino_NS,FOL_SAL_Filipino_Tot,FOL_SAL_Indonesian_SEO,FOL_SAL_Indonesia_SOLSE_VWorW,FOL_SAL_Indones_SOLSE_NWorNAA,FOL_SAL_Indonesian_SOLSE_Tot,FOL_SAL_Indonesian_NS,FOL_SAL_Indonesian_Tot,FOL_SAL_Tagalog_SEO,FOL_SAL_Tagalog_SOLSE_VWorW,FOL_SAL_Tagalog_SOLSE_NWorNAA,FOL_SAL_Tagalog_SOLSE_Tot,FOL_SAL_Tagalog_NS,FOL_SAL_Tagalog_Tot,FOL_SAL_Oth_SEO,FOL_SAL_Oth_SOLSE_VWorW,FOL_SAL_Oth_SOLSE_NWorNAA,FOL_SAL_Oth_SOLSE_Tot,FOL_SAL_Oth_NS,FOL_SAL_Oth_Tot,FOL_SAL_Tot_SEO,FOL_SAL_Tot_SOLSE_VWorW,FOL_SAL_Tot_SOLSE_NWorNAA,FOL_SAL_Tot_SOLSE_Tot,FOL_SAL_Tot_NS,FOL_SAL_Tot_Tot,FOL_Spanish_SEO,FOL_Spanish_SOLSE_VWorW,FOL_Spanish_SOLSE_NWorNAA,FOL_Spanish_SOLSE_Tot,FOL_Spanish_NS,FOL_Spanish_Tot,FOL_Tamil_SEO,FOL_Tamil_SOLSE_VWorW,FOL_Tamil_SOLSE_NWorNAA,FOL_Tamil_SOLSE_Tot,FOL_Tamil_NS,FOL_Tamil_Tot,FOL_Thai_SEO,FOL_Thai_SOLSE_VWorW,FOL_Thai_SOLSE_NWorNAA,FOL_Thai_SOLSE_Tot,FOL_Thai_NS,FOL_Thai_Tot,FOL_Turkish_SEO,FOL_Turkish_SOLSE_VWorW,FOL_Turkish_SOLSE_NWorNAA,FOL_Turkish_SOLSE_Tot,FOL_Turkish_NS,FOL_Turkish_Tot,FOL_Vietnamese_SEO,FOL_Vietnamese_SOLSE_VWorW,FOL_Vietnamese_SOLSE_NWorNAA,FOL_Vietnamese_SOLSE_Tot,FOL_Vietnamese_NS,FOL_Vietnamese_Tot,FOL_Oth_SEO,FOL_Oth_SOLSE_VWorW,FOL_Oth_SOLSE_NWorNAA,FOL_Oth_SOLSE_Tot,FOL_Oth_NS,FOL_Oth_Tot,FOL_Tot_SEO,FOL_Tot_SOLSE_VWorW,FOL_Tot_SOLSE_NWorNAA,FOL_Tot_SOLSE_Tot,FOL_Tot_NS,FOL_Tot_Tot,F_LSatH_NS_SEO,F_LSatH_NS_SOLSE_VWorW,F_LSatH_NS_SOLSE_NWorNAA,F_LSatH_NS_SOLSE_Tot,F_LSatH_NS_NS,F_LSatH_NS_Tot,F_Tot_SEO,F_Tot_SOLSE_VWorW,F_Tot_SOLSE_NWorNAA,F_Tot_SOLSE_Tot,F_Tot_NS,F_Tot_Tot,PSEO_SEO,PSEO_SOLSE_VWorW,PSEO_SOLSE_NWorNAA,PSEO_SOLSE_Tot,PSEO_NS,PSEO_Tot,POL_Afrikaans_SEO,POL_Afrikaans_SOLSE_VWorW,POL_Afrikaans_SOLSE_NWorNAA,POL_Afrikaans_SOLSE_Tot,POL_Afrikaans_NS,POL_Afrikaans_Tot,POL_Arabic_SEO,POL_Arabic_SOLSE_VWorW,POL_Arabic_SOLSE_NWorNAA,POL_Arabic_SOLSE_Tot,POL_Arabic_NS,POL_Arabic_Tot,POL_AIndLng_SEO,POL_AIndLng_SOLSE_VWorW,POL_AIndLng_SOLSE_NWorNAA,POL_AIndLng_SOLSE_Tot,POL_AIndLng_NS,POL_AIndLng_Tot,POL_CL_Cantones_SEO,POL_CL_Cantones_SOLSE_VWorW,POL_CL_Cantones_SOLSE_NWorNAA,POL_CL_Cantones_SOLSE_Tot,POL_CL_Cantones_NS,POL_CL_Cantones_Tot,POL_CL_Mandarin_SEO,POL_CL_Mandarin_SOLSE_VWorW,POL_CL_Mandarin_SOLSE_NWorNAA,POL_CL_Mandarin_SOLSE_Tot,POL_CL_Mandarin_NS,POL_CL_Mandarin_Tot,POL_CL_Oth_SEO,POL_CL_Oth_SOLSE_VWorW,POL_CL_Oth_SOLSE_NWorNAA,POL_CL_Oth_SOLSE_Tot,POL_CL_Oth_NS,POL_CL_Oth_Tot,POL_CL_Tot_SEO,POL_CL_Tot_SOLSE_VWorW,POL_CL_Tot_SOLSE_NWorNAA,POL_CL_Tot_SOLSE_Tot,POL_CL_Tot_NS,POL_CL_Tot_Tot,POL_Croatian_SEO,POL_Croatian_SOLSE_VWorW,POL_Croatian_SOLSE_NWorNAA,POL_Croatian_SOLSE_Tot,POL_Croatian_NS,POL_Croatian_Tot,POL_Dutch_SEO,POL_Dutch_SOLSE_VWorW,POL_Dutch_SOLSE_NWorNAA,POL_Dutch_SOLSE_Tot,POL_Dutch_NS,POL_Dutch_Tot,POL_French_SEO,POL_French_SOLSE_VWorW,POL_French_SOLSE_NWorNAA,POL_French_SOLSE_Tot,POL_French_NS,POL_French_Tot,POL_German_SEO,POL_German_SOLSE_VWorW,POL_German_SOLSE_NWorNAA,POL_German_SOLSE_Tot,POL_German_NS,POL_German_Tot
310,5,310,..,25,13,36,0,36,..,34,3,33,0,39,..,168,54,227,0,226,..,175,25,201,0,200,..,150,25,172,3,174,..,2627,248,2874,48,2927,..,175,32,208,0,206,..,497,21,522,3,528,..,144,20,161,0,168,..,799,26,826,13,834,..,141,15,157,0,153,..,1584,74,1663,20,1682,..,783,141,925,9,930,..,256,35,291,4,295,..,237,38,277,3,278,..,34,8,40,0,40,..,3672,2602,6271,43,6317,..,4435,1214,5648,140,5788,..,20272,5569,25843,348,26193,..,447,62,507,10832,11341,124726,20714,5629,26344,11184,162258,247560,..,..,..,..,247560,..,559,13,567,6,572,..,1063,225,1287,19,1306,..,143,4,142,0,147,..,560,182,738,6,746,..,1431,591,2026,26,2049,..,102,50,155,0,155,..,2095,825,2924,30,2956,..,118,26,149,0,149,..,455,4,457,3,462,..,442,35,484,6,489,..,686,28,707,0,712
311,0,569,..,58,4,58,0,58,..,37,4,45,3,42,..,141,75,220,7,224,..,196,28,225,5,230,..,231,25,251,0,251,..,1997,132,2133,40,2172,..,323,63,380,3,383,..,536,20,553,3,557,..,216,25,239,5,248,..,802,35,829,3,833,..,141,8,150,3,154,..,1687,82,1771,15,1787,..,682,110,791,7,799,..,126,25,159,0,159,..,236,48,288,0,288,..,118,29,147,0,147,..,415,251,670,4,668,..,6262,2254,8518,177,8690,..,19974,4769,24742,330,25071,..,458,79,534,9515,10045,125448,20430,4847,25274,9844,160571,248473,..,..,..,..,248473,..,538,12,547,5,549,..,1622,506,2128,21,2145,..,104,4,110,3,110,..,1036,334,1370,13,1380,..,2301,856,3155,19,3176,..,169,76,238,0,245,..,3505,1266,4769,35,4802,..,487,61,547,8,550,..,479,14,495,4,494,..,494,31,521,6,527,..,792,25,816,17,833
312,0,84,..,3,0,3,0,3,..,167,9,176,3,179,..,15,0,14,0,14,..,37,4,35,0,35,..,48,7,56,0,56,..,28,0,28,0,29,..,12,0,12,3,15,..,365,27,390,8,395,..,67,4,75,0,73,..,609,35,642,5,645,..,62,6,72,0,71,..,1105,68,1170,16,1187,..,105,9,121,0,121,..,37,6,37,0,37,..,197,36,231,0,234,..,9,3,9,0,9,..,53,29,84,0,84,..,741,92,832,21,856,..,4346,584,4928,71,5001,..,241,14,255,6563,6819,70695,4586,597,5188,6638,82515,143999,..,..,..,..,143999,..,741,7,756,12,766,..,43,10,52,0,49,..,82,7,94,0,95,..,96,45,144,4,150,..,376,244,625,3,630,..,21,18,37,0,37,..,495,312,810,5,817,..,27,0,27,0,27,..,171,6,180,0,180,..,204,16,219,0,219,..,354,19,367,3,371
313,0,191,..,6,0,6,0,6,..,37,0,37,0,37,..,25,7,33,0,33,..,109,11,120,0,117,..,115,12,126,0,126,..,612,49,656,11,666,..,38,3,41,0,41,..,365,12,379,4,385,..,72,9,82,0,78,..,520,32,556,8,566,..,90,7,92,0,98,..,1050,56,1108,22,1131,..,220,30,254,0,253,..,25,3,26,0,26,..,168,36,203,7,208,..,12,3,13,0,13,..,114,56,168,3,169,..,1181,182,1359,41,1401,..,6297,1059,7354,129,7484,..,352,26,377,7693,8074,105218,6650,1085,7732,7821,120771,206017,..,..,..,..,206017,..,461,5,463,3,470,..,165,28,195,8,198,..,102,4,104,5,105,..,219,113,333,3,332,..,532,464,996,11,1007,..,40,27,72,3,71,..,792,604,1394,14,1409,..,114,14,124,0,124,..,381,9,388,3,391,..,422,16,441,7,446,..,643,20,663,4,668
314,0,109,..,19,0,22,0,22,..,21,0,21,4,24,..,83,12,100,0,100,..,127,7,127,3,130,..,124,18,136,0,136,..,385,18,408,8,415,..,34,0,32,0,32,..,283,3,293,4,296,..,79,5,86,0,86,..,488,14,505,4,506,..,70,0,68,0,68,..,922,22,948,9,955,..,351,38,391,9,399,..,73,7,77,0,77,..,162,24,185,3,190,..,14,0,15,0,15,..,71,33,111,0,109,..,1465,246,1705,46,1753,..,7715,870,8583,112,8698,..,203,15,215,4048,4266,86189,7915,885,8800,4164,99151,170090,..,..,..,..,170090,..,1249,21,1267,5,1278,..,264,78,346,3,350,..,32,5,35,0,35,..,285,60,348,4,346,..,738,210,951,7,955,..,70,12,84,0,84,..,1089,284,1378,9,1388,..,55,3,63,0,63,..,304,4,315,0,315,..,384,10,398,3,400,..,586,17,603,3,608
315,0,5,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,10,0,10,0,10,..,15,0,15,0,15,..,22,3,22,0,22,..,12,0,12,0,12,..,158,8,162,3,159,..,10,0,16,0,14,..,155,6,165,0,163,..,32,0,30,0,36,..,359,13,370,7,373,..,27,3,28,0,27,..,26,3,26,0,26,..,49,8,51,0,51,..,5,0,5,0,5,..,26,45,68,3,73,..,1132,167,1301,39,1337,..,6431,781,7214,244,7456,..,120,40,161,3510,3670,27111,6557,821,7380,3751,38235,56253,..,..,..,..,56253,..,162,3,168,0,164,..,14,0,14,0,14,..,8131,1033,9166,386,9550,..,24,15,37,3,43,..,69,19,90,0,90,..,0,3,4,0,4,..,94,40,133,4,134,..,40,8,44,0,44,..,47,0,47,0,47,..,63,6,71,0,71,..,178,4,183,0,184
316,0,213,..,22,0,24,0,24,..,31,0,31,3,34,..,42,4,47,3,51,..,137,5,146,5,151,..,136,15,151,3,156,..,32,0,32,0,37,..,28,7,32,0,32,..,231,4,233,0,238,..,133,14,153,7,155,..,342,10,352,3,359,..,75,0,79,3,80,..,787,34,815,14,827,..,417,25,444,3,448,..,28,0,28,0,28,..,348,64,417,0,414,..,12,3,17,0,19,..,111,33,145,3,145,..,1653,208,1860,49,1908,..,8776,859,9634,141,9780,..,421,25,443,9704,10152,159285,9196,885,10083,9851,179214,308716,..,..,..,..,308716,..,900,7,904,3,911,..,161,27,194,0,194,..,48,0,47,0,47,..,262,76,341,7,344,..,638,217,858,16,870,..,28,8,41,0,41,..,929,310,1236,22,1261,..,109,13,125,0,124,..,861,14,870,4,881,..,1027,39,1064,8,1073,..,1958,59,2021,10,2034
317,3,155,..,3,0,3,0,3,..,7,0,7,0,7,..,60,11,77,0,77,..,26,0,31,0,34,..,33,8,36,3,41,..,20,3,20,0,20,..,21,0,21,0,21,..,202,8,205,8,209,..,48,4,52,0,52,..,217,4,223,4,227,..,64,4,66,0,66,..,525,19,545,7,554,..,120,20,138,0,138,..,52,3,55,0,55,..,61,8,64,0,65,..,7,3,11,0,11,..,59,21,76,0,76,..,1109,324,1433,23,1455,..,4655,1023,5677,68,5738,..,185,17,200,4799,4998,66536,4836,1041,5879,4866,77279,128349,..,..,..,..,128349,..,422,6,429,4,436,..,798,221,1018,7,1027,..,66,0,65,0,65,..,207,49,259,3,262,..,818,434,1255,16,1272,..,51,25,70,0,70,..,1074,508,1587,14,1602,..,37,4,44,0,44,..,146,8,148,0,148,..,198,14,213,0,213,..,263,14,278,3,278
318,0,151,..,5,0,5,0,10,..,15,0,15,0,15,..,44,4,51,0,51,..,50,5,50,0,50,..,66,9,77,0,82,..,31,3,35,0,37,..,13,0,13,0,13,..,333,17,353,0,354,..,81,9,96,0,96,..,526,22,550,7,551,..,88,0,93,0,93,..,1034,52,1083,9,1093,..,215,21,238,3,238,..,94,7,96,0,101,..,156,29,188,0,184,..,7,0,7,0,7,..,137,75,206,3,211,..,1849,357,2211,56,2267,..,7174,1036,8210,123,8339,..,259,26,288,7622,7914,98114,7435,1061,8500,7748,114358,195766,..,..,..,..,195766,..,472,6,477,4,480,..,232,30,257,4,261,..,546,35,579,31,612,..,296,86,382,7,390,..,481,133,611,3,614,..,27,4,34,0,34,..,804,221,1028,9,1038,..,39,7,48,0,49,..,174,8,180,0,180,..,320,19,343,5,345,..,575,14,589,7,597
319,4,131,..,4,0,4,0,4,..,23,3,30,3,34,..,14,0,17,0,17,..,49,5,57,0,54,..,52,5,61,0,56,..,24,0,25,0,25,..,17,0,23,0,23,..,319,17,336,4,339,..,48,4,51,0,51,..,406,15,421,3,428,..,82,7,85,0,86,..,849,47,894,8,900,..,106,6,115,4,120,..,36,3,45,0,45,..,153,24,176,0,179,..,47,6,54,0,54,..,87,57,142,4,147,..,835,142,971,29,999,..,4749,711,5462,85,5546,..,382,33,413,10106,10517,129667,5130,742,5871,10188,145725,255645,..,..,..,..,255645,..,425,17,440,3,438,..,113,3,116,4,120,..,146,4,152,0,150,..,144,57,202,0,204,..,431,269,700,3,707,..,33,22,54,0,55,..,612,344,959,11,962,..,71,7,80,0,80,..,370,6,380,9,386,..,346,25,366,0,371,..,883,27,903,16,924
397,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,3,0,3,8,15,56,15,0,15,8,87,110,..,..,..,..,110,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
399,0,25,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,8,0,8,0,8,..,3,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,6,0,6,0,6,..,12,0,12,0,12,..,11,0,11,0,11,..,4,0,6,0,6,..,39,0,41,0,41,..,35,0,35,0,35,..,3,0,7,0,7,..,5,3,9,0,12,..,0,0,0,0,0,..,11,6,23,0,23,..,106,20,130,3,132,..,514,136,650,5,657,..,10,0,10,966,979,3934,528,136,658,978,5572,8697,..,..,..,..,8697,..,13,0,13,0,17,..,18,3,16,0,18,..,28,3,29,0,29,..,29,9,41,0,46,..,130,90,214,0,216,..,8,7,13,0,13,..,167,101,271,3,275,..,3,0,3,0,3,..,43,0,48,0,48,..,99,8,112,0,108,..,72,4,79,0,80
401,10,932,..,16,0,13,0,13,..,69,4,71,0,71,..,526,101,630,7,633,..,406,42,446,3,449,..,351,61,412,0,414,..,11,0,11,0,11,..,147,22,167,0,171,..,219,3,225,0,222,..,227,10,240,0,240,..,306,10,312,3,317,..,273,12,282,0,287,..,1027,33,1058,3,1065,..,628,55,686,5,690,..,352,14,370,3,373,..,245,38,281,0,284,..,51,0,54,0,54,..,785,146,932,3,935,..,2384,399,2786,63,2851,..,27950,4967,32916,304,33220,..,338,53,396,6327,6723,108926,28289,5022,33312,6633,148868,212516,..,..,..,..,212516,..,384,8,384,0,385,..,1425,192,1618,12,1626,..,75,10,83,0,84,..,3011,664,3675,24,3695,..,9617,2454,12073,54,12124,..,607,211,814,3,818,..,13232,3333,16562,78,16642,..,399,34,434,3,435,..,457,9,465,7,468,..,878,39,920,3,925,..,1418,40,1460,18,1478
402,3,464,..,95,16,107,0,107,..,172,9,184,0,182,..,518,221,737,7,745,..,889,172,1066,10,1074,..,432,109,541,4,548,..,20,0,18,0,21,..,500,127,625,5,632,..,816,19,837,11,841,..,184,25,212,0,213,..,1122,52,1172,12,1188,..,241,18,260,4,265,..,2365,111,2478,31,2501,..,877,156,1033,16,1057,..,313,34,345,0,348,..,271,91,363,4,372,..,104,25,130,0,127,..,2665,1588,4246,22,4274,..,8050,3588,11633,216,11846,..,33650,10157,43811,521,44329,..,578,113,691,9960,10649,158506,34233,10263,44495,10479,213482,313805,..,..,..,..,313805,..,504,9,513,6,521,..,2565,734,3299,43,3340,..,273,10,286,15,303,..,1653,553,2206,15,2223,..,4369,1523,5884,29,5915,..,298,111,410,0,408,..,6320,2180,8505,40,8550,..,720,97,815,10,824,..,534,3,536,4,542,..,339,27,359,6,372,..,1277,49,1321,12,1339
403,0,289,..,29,5,32,0,32,..,65,5,66,0,70,..,434,145,581,0,582,..,705,101,806,6,811,..,295,47,345,5,352,..,10,0,10,0,10,..,198,33,231,0,231,..,357,3,357,0,362,..,273,35,310,0,313,..,593,16,611,4,623,..,179,4,181,3,189,..,1404,64,1467,8,1479,..,528,48,575,4,578,..,194,15,209,0,210,..,218,44,259,3,262,..,37,3,43,0,43,..,307,105,412,0,412,..,2619,521,3137,85,3223,..,18445,2991,21436,220,21652,..,455,66,522,7883,8406,153046,18894,3056,21953,8103,183098,298048,..,..,..,..,298048,..,710,7,714,6,722,..,1775,466,2238,15,2248,..,134,9,136,9,146,..,1183,363,1550,10,1561,..,3980,1115,5101,38,5133,..,292,102,394,0,400,..,5461,1588,7042,46,7089,..,437,73,512,7,513,..,809,23,830,4,838,..,683,18,699,10,706,..,1712,50,1764,18,1780
404,0,178,..,126,15,144,3,146,..,116,8,122,0,124,..,170,64,238,0,235,..,595,132,725,5,728,..,376,87,467,3,468,..,13,0,16,0,16,..,755,265,1020,7,1032,..,427,13,441,8,441,..,137,33,167,0,167,..,602,17,621,3,623,..,177,4,185,0,185,..,1342,64,1412,8,1421,..,458,52,508,0,512,..,230,20,247,3,250,..,219,44,267,0,266,..,47,3,47,0,52,..,2484,1671,4155,26,4178,..,3572,998,4570,107,4676,..,25828,6861,32693,351,33044,..,348,92,441,5215,5654,77666,26182,6951,33133,5572,116373,152766,..,..,..,..,152766,..,204,0,205,3,208,..,1508,357,1861,10,1872,..,163,4,171,4,174,..,1432,519,1951,27,1982,..,3295,1096,4390,26,4422,..,351,187,535,3,540,..,5082,1798,6881,56,6936,..,826,149,972,13,992,..,240,8,248,0,250,..,379,28,409,4,410,..,754,31,786,0,784
405,0,6,..,3,0,3,0,3,..,4,0,4,0,4,..,3,0,3,0,3,..,20,3,20,0,20,..,6,3,12,0,12,..,0,0,0,0,0,..,3,0,3,0,3,..,91,0,91,3,93,..,16,4,16,0,17,..,83,3,84,0,84,..,11,0,11,0,11,..,196,4,205,3,210,..,39,0,39,3,37,..,13,4,14,0,14,..,32,9,38,0,41,..,4,0,0,0,0,..,22,11,30,0,30,..,210,40,255,4,258,..,1262,156,1414,24,1440,..,129,3,133,3184,3317,50410,1385,160,1549,3203,55160,101093,..,..,..,..,101093,..,98,0,102,0,100,..,17,0,14,3,16,..,34,0,34,0,34,..,19,4,19,0,18,..,107,30,135,7,144,..,9,7,13,0,13,..,129,33,168,4,175,..,14,0,14,0,14,..,112,0,116,0,118,..,50,3,57,0,57,..,301,6,310,6,318
406,0,13,..,7,0,7,0,7,..,4,0,4,0,4,..,12,0,13,0,13,..,15,3,17,0,17,..,14,0,15,0,15,..,0,0,0,0,0,..,17,0,20,0,20,..,97,3,102,3,107,..,15,0,16,0,16,..,141,8,152,0,152,..,21,0,24,0,24,..,284,14,297,3,302,..,46,9,57,0,54,..,26,0,30,0,30,..,36,14,42,0,42,..,0,0,0,0,0,..,29,3,29,0,29,..,209,38,251,8,259,..,2525,347,2875,54,2924,..,114,18,129,3155,3289,34131,2638,367,3004,3211,40345,69328,..,..,..,..,69328,..,217,3,220,0,225,..,33,4,36,0,36,..,1929,360,2287,52,2336,..,30,14,41,0,43,..,81,34,108,5,115,..,4,0,10,0,10,..,117,43,160,3,168,..,143,24,162,0,163,..,53,3,55,0,55,..,60,0,61,0,61,..,208,4,215,0,215
407,0,38,..,7,0,7,0,7,..,8,0,8,0,8,..,22,11,31,0,31,..,49,9,54,0,54,..,33,0,31,0,31,..,11,3,12,4,20,..,7,0,7,0,7,..,236,12,245,0,244,..,26,4,31,0,31,..,290,10,301,3,302,..,46,3,53,0,50,..,589,29,616,8,628,..,41,3,43,0,43,..,18,0,22,0,22,..,59,15,79,3,78,..,38,20,55,0,55,..,78,78,149,5,156,..,632,239,868,15,887,..,3958,974,4935,77,5017,..,269,20,293,5451,5737,81441,4233,997,5229,5527,92201,162043,..,..,..,..,162043,..,195,0,200,0,200,..,111,19,131,8,143,..,284,8,296,5,298,..,94,38,129,4,132,..,398,482,876,7,888,..,32,46,74,0,76,..,517,563,1084,14,1097,..,120,11,129,0,135,..,274,4,275,6,275,..,171,6,183,0,183,..,497,9,511,10,516
497,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0
499,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,12,0,12,0,12,..,0,0,4,0,4,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,19,8,22,0,22,..,111,37,147,3,150,..,8,0,7,196,208,769,125,34,154,197,1129,1933,..,..,..,..,1933,..,3,0,3,0,3,..,10,0,10,0,10,..,20,0,15,0,22,..,9,7,12,0,12,..,16,27,48,0,48,..,3,3,5,0,5,..,29,36,64,0,63,..,0,0,0,0,0,..,3,0,3,0,3,..,10,0,10,3,9,..,21,0,21,0,21
501,0,107,..,38,4,44,0,42,..,4,0,4,0,6,..,30,9,36,0,36,..,117,7,128,0,131,..,44,9,49,0,55,..,7,0,5,0,5,..,22,0,22,0,22,..,289,4,298,0,301,..,132,7,140,3,144,..,364,14,372,7,380,..,131,10,134,0,137,..,914,32,949,10,962,..,141,9,148,4,153,..,42,0,41,0,41,..,149,19,172,0,175,..,6,3,4,0,4,..,79,39,115,0,121,..,753,112,862,25,886,..,5098,644,5737,84,5819,..,215,11,227,6101,6324,77008,5305,657,5967,6178,89153,151997,..,..,..,..,151997,..,924,20,947,7,955,..,117,23,146,0,146,..,59,0,59,0,59,..,119,41,159,0,159,..,432,244,678,4,685,..,24,13,34,0,34,..,572,299,868,4,874,..,49,4,58,0,58,..,334,13,350,9,352,..,349,10,363,3,370,..,528,12,542,10,547
502,0,58,..,11,0,11,0,11,..,7,0,7,0,7,..,41,10,46,0,46,..,60,0,60,0,60,..,39,4,36,0,41,..,20,0,20,0,20,..,14,0,13,0,12,..,192,3,193,0,194,..,91,3,98,0,99,..,216,5,222,8,226,..,48,0,52,0,50,..,544,11,564,13,574,..,74,7,80,0,86,..,21,0,23,0,23,..,155,20,182,5,183,..,3,0,3,0,3,..,33,13,53,0,53,..,475,71,549,17,565,..,2935,288,3224,53,3276,..,140,6,147,2898,3044,43267,3073,292,3368,2949,49590,84395,..,..,..,..,84395,..,595,5,603,3,604,..,54,8,63,3,65,..,21,0,22,0,27,..,92,24,122,0,127,..,224,55,278,3,284,..,19,7,22,0,27,..,338,82,427,11,437,..,57,8,66,0,66,..,209,0,213,0,215,..,138,4,138,0,140,..,259,4,264,3,268
503,3,557,..,169,38,208,0,206,..,10,3,10,0,10,..,306,46,349,0,353,..,297,23,321,4,325,..,242,27,273,0,274,..,10,3,13,0,13,..,176,27,197,3,201,..,146,3,150,0,150,..,382,27,413,3,414,..,210,0,215,0,213,..,201,12,216,0,217,..,943,42,990,3,994,..,632,54,688,12,697,..,199,14,212,0,207,..,246,48,295,0,295,..,41,5,44,0,44,..,517,165,683,5,688,..,2165,265,2437,32,2463,..,15620,2349,17973,159,18128,..,186,32,218,6321,6536,61034,15809,2383,18185,6480,85698,121504,..,..,..,..,121504,..,421,3,431,3,433,..,519,94,616,6,621,..,46,3,43,0,48,..,1653,318,1974,15,1991,..,4457,944,5406,22,5420,..,447,90,537,0,539,..,6566,1347,7913,36,7950,..,237,23,257,0,258,..,484,14,495,8,502,..,1465,64,1529,12,1543,..,1007,26,1031,6,1045
504,0,191,..,239,44,281,0,281,..,59,0,61,0,59,..,218,66,282,0,285,..,477,60,534,8,544,..,157,15,169,0,172,..,28,3,30,0,30,..,429,64,497,4,505,..,627,44,668,12,676,..,347,27,367,0,368,..,1011,46,1061,9,1074,..,379,33,411,3,419,..,2359,148,2506,30,2535,..,429,41,471,5,478,..,319,37,349,3,359,..,417,79,499,11,510,..,34,9,47,0,48,..,1765,995,2761,11,2772,..,4172,973,5145,106,5250,..,21242,4507,25755,299,26054,..,335,41,376,7546,7922,91444,21575,4548,26124,7845,125413,182922,..,..,..,..,182922,..,1020,19,1043,11,1052,..,1629,372,1998,29,2029,..,130,9,137,15,153,..,1593,659,2257,6,2260,..,2407,938,3342,24,3362,..,296,83,381,0,385,..,4303,1675,5975,33,6010,..,749,90,836,5,844,..,444,15,455,4,463,..,947,29,978,17,994,..,824,22,847,10,859
