SA4_CODE_2016,A75_84_L_PinE_NS_14,A75_84_L_PinE_NS_15,A75_84_L_PinE_NS_16,A75_84_L_PinE_NS_YNS,A75_84_L_PinE_NS_T,A75_84_T_B00,A75_84_T_00_05,A75_84_T_06_10,A75_84_T_11,A75_84_T_12,A75_84_T_13,A75_84_T_14,A75_84_T_15,A75_84_T_16,A75_84_T_YNS,A75_84_T_T,A85ov_SEO_B00,A85ov_SEO_00_05,A85ov_SEO_06_10,A85ov_SEO_11,A85ov_SEO_12,A85ov_SEO_13,A85ov_SEO_14,A85ov_SEO_15,A85ov_SEO_16,A85ov_SEO_YNS,A85ov_SEO_T,A85ov_SOLSE_VWW_B00,A85ov_SOLSE_VWW_00_05,A85ov_SOLSE_VWW_06_10,A85ov_SOLSE_VWW_11,A85ov_SOLSE_VWW_12,A85ov_SOLSE_VWW_13,A85ov_SOLSE_VWW_14,A85ov_SOLSE_VWW_15,A85ov_SOLSE_VWW_16,A85ov_SOLSE_VWW_YNS,A85ov_SOLSE_VWW_T,A85ov_SOLSE_NWNAA_B00,A85ov_SOLSE_NWNAA_00_05,A85ov_SOLSE_NWNAA_06_10,A85ov_SOLSE_NWNAA_11,A85ov_SOLSE_NWNAA_12,A85ov_SOLSE_NWNAA_13,A85ov_SOLSE_NWNAA_14,A85ov_SOLSE_NWNAA_15,A85ov_SOLSE_NWNAA_16,A85ov_SOLSE_NWNAA_YNS,A85ov_SOLSE_NWNAA_T,A85ov_SOLSE_PinE_NS_B00,A85ov_SOLSE_PinE_NS_00_05,A85ov_SOLSE_PinE_NS_06_10,A85ov_SOLSE_PinE_NS_11,A85ov_SOLSE_PinE_NS_12,A85ov_SOLSE_PinE_NS_13,A85ov_SOLSE_PinE_NS_14,A85ov_SOLSE_PinE_NS_15,A85ov_SOLSE_PinE_NS_16,A85ov_SOLSE_PinE_NS_YNS,A85ov_SOLSE_PinE_NS_T,A85ov_SOLSE_T_B00,A85ov_SOLSE_T_00_05,A85ov_SOLSE_T_06_10,A85ov_SOLSE_T_11,A85ov_SOLSE_T_12,A85ov_SOLSE_T_13,A85ov_SOLSE_T_14,A85ov_SOLSE_T_15,A85ov_SOLSE_T_16,A85ov_SOLSE_T_YNS,A85ov_SOLSE_T_T,A85ov_L_PinE_NS_B00,A85ov_L_PinE_NS_00_05,A85ov_L_PinE_NS_06_10,A85ov_L_PinE_NS_11,A85ov_L_PinE_NS_12,A85ov_L_PinE_NS_13,A85ov_L_PinE_NS_14,A85ov_L_PinE_NS_15,A85ov_L_PinE_NS_16,A85ov_L_PinE_NS_YNS,A85ov_L_PinE_NS_T,A85ov_T_B00,A85ov_T_00_05,A85ov_T_06_10,A85ov_T_11,A85ov_T_12,A85ov_T_13,A85ov_T_14,A85ov_T_15,A85ov_T_16,A85ov_T_YNS,A85ov_T_T,T_SEO_B00,T_SEO_00_05,T_SEO_06_10,T_SEO_11,T_SEO_12,T_SEO_13,T_SEO_14,T_SEO_15,T_SEO_16,T_SEO_YNS,T_SEO_T,T_SOLSE_VWW_B00,T_SOLSE_VWW_00_05,T_SOLSE_VWW_06_10,T_SOLSE_VWW_11,T_SOLSE_VWW_12,T_SOLSE_VWW_13,T_SOLSE_VWW_14,T_SOLSE_VWW_15,T_SOLSE_VWW_16,T_SOLSE_VWW_YNS,T_SOLSE_VWW_T,T_SOLSE_NWNAA_B00,T_SOLSE_NWNAA_00_05,T_SOLSE_NWNAA_06_10,T_SOLSE_NWNAA_11,T_SOLSE_NWNAA_12,T_SOLSE_NWNAA_13,T_SOLSE_NWNAA_14,T_SOLSE_NWNAA_15,T_SOLSE_NWNAA_16,T_SOLSE_NWNAA_YNS,T_SOLSE_NWNAA_T,T_SOLSE_PinE_NS_B00,T_SOLSE_PinE_NS_00_05,T_SOLSE_PinE_NS_06_10,T_SOLSE_PinE_NS_11,T_SOLSE_PinE_NS_12,T_SOLSE_PinE_NS_13,T_SOLSE_PinE_NS_14,T_SOLSE_PinE_NS_15,T_SOLSE_PinE_NS_16,T_SOLSE_PinE_NS_YNS,T_SOLSE_PinE_NS_T,T_SOLSE_T_B00,T_SOLSE_T_00_05,T_SOLSE_T_06_10,T_SOLSE_T_11,T_SOLSE_T_12,T_SOLSE_T_13,T_SOLSE_T_14,T_SOLSE_T_15,T_SOLSE_T_16,T_SOLSE_T_YNS,T_SOLSE_T_T,T_L_PinE_NS_B00,T_L_PinE_NS_00_05,T_L_PinE_NS_06_10,T_L_PinE_NS_11,T_L_PinE_NS_12,T_L_PinE_NS_13,T_L_PinE_NS_14,T_L_PinE_NS_15,T_L_PinE_NS_16,T_L_PinE_NS_YNS,T_L_PinE_NS_T,T_T_B00,T_T_00_05,T_T_06_10,T_T_11,T_T_12,T_T_13,T_T_14,T_T_15,T_T_16,T_T_YNS,T_T_T
306,0,0,0,0,13,2636,64,61,10,7,4,3,11,0,107,2901,433,18,3,0,0,3,0,0,0,49,502,221,0,3,0,0,0,0,0,0,19,240,128,5,0,3,0,4,0,0,0,10,151,3,0,0,0,0,0,0,0,0,3,8,349,3,7,3,0,4,0,0,0,32,399,3,0,0,0,0,0,0,0,0,0,4,788,22,6,3,0,3,0,0,0,80,909,17285,2783,3089,615,596,530,451,489,371,977,27188,5339,1777,3665,662,773,737,729,784,441,560,15472,779,197,412,141,132,207,222,265,254,332,2947,81,7,31,4,9,10,11,4,9,20,185,6206,1990,4105,806,911,958,956,1057,704,913,18605,58,3,9,3,0,0,7,3,9,46,137,23544,4777,7205,1427,1508,1489,1415,1551,1085,1939,45928
307,0,0,0,0,4,771,13,10,4,0,3,0,0,0,35,833,140,7,4,0,0,0,0,0,0,12,162,35,0,0,0,0,0,0,0,0,3,40,24,0,0,0,0,0,0,0,0,5,30,0,0,0,0,0,0,0,0,0,0,0,57,0,3,0,0,0,0,0,0,5,65,0,0,0,0,0,0,0,0,0,0,3,199,7,9,0,0,0,3,0,0,18,233,4502,484,625,157,156,137,87,68,37,293,6541,748,209,942,168,260,245,224,156,83,125,3155,109,31,91,16,20,31,30,64,28,78,498,16,0,13,0,8,0,4,0,0,3,41,871,241,1041,189,277,279,252,224,114,207,3690,17,0,3,0,0,0,0,0,0,9,31,5387,731,1668,344,433,416,341,289,154,506,10265
308,0,0,0,4,4,923,22,18,0,9,3,0,0,0,72,1046,206,7,3,0,0,0,3,3,0,33,254,36,0,0,0,0,0,0,0,0,7,40,12,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,5,54,0,0,0,0,0,0,0,0,0,3,3,249,7,3,0,0,0,4,3,0,46,313,8570,1410,2167,575,611,449,309,248,144,526,15005,1339,795,2728,497,666,568,505,431,203,221,7952,109,93,321,53,148,75,61,113,94,103,1167,15,12,7,3,6,6,4,3,8,5,66,1468,891,3063,556,817,642,575,554,298,327,9189,23,0,11,0,3,0,0,0,3,57,100,10060,2304,5242,1132,1430,1091,883,802,441,913,24294
309,0,0,0,11,48,8520,484,334,37,44,44,39,34,35,445,10000,2167,93,53,12,8,3,5,8,9,289,2637,580,20,9,0,0,0,0,0,0,106,718,202,13,10,0,0,0,0,0,0,36,259,10,0,0,0,0,0,0,0,0,8,11,790,29,15,0,0,0,3,0,3,143,989,18,0,0,0,0,0,0,0,0,14,35,2980,122,66,13,9,4,9,8,5,445,3654,56143,13889,17315,3285,3154,2649,2393,2119,1365,3366,105680,16432,6171,9610,1647,2012,2282,2852,2611,1492,1440,46545,2138,688,998,225,310,428,540,698,627,675,7322,149,40,54,12,13,19,18,24,9,37,375,18716,6897,10663,1886,2330,2725,3410,3330,2125,2149,54237,136,19,25,6,0,9,9,16,7,165,391,74996,20802,28006,5183,5493,5383,5807,5465,3500,5680,160312
310,0,0,0,32,42,2873,97,70,10,16,6,11,6,3,117,3215,519,5,8,0,3,0,0,0,3,36,578,163,0,0,0,0,0,0,0,0,11,173,156,10,3,0,0,0,0,0,0,3,177,4,0,0,0,0,0,0,0,0,0,4,323,9,3,4,0,0,0,0,0,12,358,0,0,0,0,0,0,0,0,0,29,36,848,13,14,5,3,3,0,0,3,85,968,20047,4089,5197,1066,1128,916,643,575,270,1067,34995,9726,4343,7716,1369,1489,1401,1176,1007,486,705,29409,3197,655,1249,241,311,398,367,462,355,365,7601,104,43,81,21,25,24,9,20,11,35,368,13025,5038,9042,1630,1815,1819,1561,1495,851,1095,37380,54,7,19,3,4,4,4,0,8,730,833,33127,9142,14259,2700,2946,2741,2209,2069,1122,2894,73205
311,0,0,0,9,25,3532,132,80,13,9,19,7,11,4,165,3980,737,18,9,6,0,3,3,0,0,107,880,172,7,4,3,0,0,0,0,0,26,215,165,3,3,0,3,0,0,0,3,36,220,9,0,0,0,0,0,0,0,0,3,7,345,8,5,0,3,0,0,0,3,65,442,11,3,0,0,0,0,0,0,0,13,23,1094,33,12,7,5,5,3,5,3,182,1348,28235,5526,6426,1142,1319,974,755,686,343,1534,46933,10689,4336,7398,1183,1322,1676,1186,944,533,730,29995,1912,578,1235,307,333,712,405,435,562,372,6851,127,46,91,18,7,24,16,18,12,27,398,12731,4962,8720,1509,1662,2410,1609,1393,1113,1127,37239,86,15,30,3,6,9,9,0,0,90,244,41048,10509,15173,2650,2985,3391,2371,2085,1448,2754,84415
312,0,0,0,5,10,826,13,19,0,7,3,3,0,4,37,922,166,9,0,0,0,0,0,0,0,19,194,46,0,0,0,0,0,0,0,0,8,57,19,0,0,0,0,0,0,0,0,3,22,0,0,0,0,0,0,0,0,0,3,3,63,0,0,0,0,0,0,0,0,16,75,3,0,0,0,0,0,0,0,0,0,3,232,11,0,0,0,0,0,0,0,33,271,7313,1387,2052,563,489,318,299,231,136,448,13241,1289,642,2278,437,531,366,402,352,162,198,6652,105,32,113,17,34,30,70,123,75,152,749,10,0,18,3,4,3,3,0,0,14,53,1401,672,2406,457,569,405,474,481,239,359,7460,22,0,3,0,0,0,3,0,3,27,56,8744,2060,4457,1019,1058,722,775,710,376,839,20759
313,0,0,0,14,39,3246,132,82,14,12,3,5,10,0,126,3632,843,27,7,3,3,0,3,3,3,70,956,134,3,0,3,0,0,0,0,0,9,145,32,0,0,0,0,0,0,0,0,3,36,4,0,0,0,0,0,0,0,0,0,6,169,3,0,3,0,0,0,0,0,7,185,11,0,0,0,0,0,0,0,0,25,35,1019,28,11,3,3,0,3,3,3,101,1178,20588,3371,4362,823,750,549,374,374,180,979,32357,3526,1048,1816,449,483,368,302,372,227,277,8866,317,115,158,37,45,68,107,210,223,220,1496,53,12,13,10,3,0,3,8,3,10,121,3899,1175,1985,493,531,438,412,594,448,511,10482,69,3,7,0,0,0,0,0,0,218,307,24555,4550,6359,1319,1286,990,785,968,635,1710,43143
314,0,0,0,13,13,1336,78,78,8,14,18,6,10,6,58,1612,329,8,14,3,0,0,0,0,0,28,380,86,0,0,0,0,0,0,0,0,4,87,22,0,6,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,3,3,101,0,5,0,0,0,0,0,0,8,122,3,0,0,0,0,0,0,0,0,19,19,429,12,19,3,0,0,0,0,0,46,517,14054,4000,5700,1060,1035,840,564,509,278,659,28691,3277,1643,3675,612,576,412,389,362,221,222,11390,221,71,190,27,47,56,46,72,128,68,920,39,12,27,0,5,4,3,0,7,3,97,3537,1722,3890,634,625,475,441,434,358,294,12409,23,3,11,0,0,3,0,0,3,51,94,17607,5728,9601,1693,1660,1316,1003,940,635,1004,41203
315,0,0,0,0,0,314,5,3,3,0,0,0,4,3,13,337,39,0,0,0,0,0,0,0,0,3,46,17,0,0,0,0,0,0,0,0,0,17,10,0,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,3,31,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,11,72,2488,359,531,204,191,130,94,96,66,210,4356,696,191,656,147,188,145,163,103,65,117,2470,80,7,25,7,8,16,35,23,11,47,270,11,3,3,0,0,3,3,3,0,3,25,785,202,684,152,197,161,203,129,83,169,2758,11,3,0,0,0,0,7,4,0,64,86,3274,571,1214,359,384,285,297,228,149,441,7204
316,0,0,0,24,58,5504,324,180,18,19,21,12,17,7,205,6310,1476,54,33,4,0,7,0,3,0,200,1778,284,7,3,0,0,0,0,3,0,38,330,48,3,3,0,0,0,0,0,0,15,65,3,0,0,0,0,0,0,0,0,8,10,334,11,3,0,0,0,0,3,0,53,404,29,0,0,0,0,0,0,0,0,38,61,1834,65,39,7,3,7,0,6,0,288,2245,32659,6678,8171,1316,1341,1152,945,954,479,1549,55253,4589,1319,2653,423,585,593,659,665,401,341,12221,235,71,116,33,43,59,85,128,121,122,1014,47,11,17,0,5,7,3,0,0,14,110,4869,1396,2790,457,633,656,744,797,522,475,13342,95,13,13,3,7,0,0,3,0,99,232,37631,8084,10978,1780,1979,1803,1689,1752,1005,2128,68824
317,0,0,0,0,5,901,36,21,7,3,7,0,3,0,39,1016,268,9,10,0,0,0,0,0,0,23,314,44,3,0,0,0,0,0,0,0,5,51,7,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,55,7,0,0,0,0,0,0,0,13,69,3,0,0,0,0,0,0,0,0,11,8,325,16,10,0,0,0,0,0,0,43,389,6144,1078,1181,213,228,227,184,172,87,306,9812,1121,934,2168,374,480,717,621,700,468,229,7822,100,80,198,49,85,154,172,283,184,129,1438,13,6,13,0,6,3,3,10,0,4,65,1225,1024,2384,423,574,871,796,1001,658,363,9323,18,3,3,0,0,0,3,5,0,18,55,7389,2102,3567,642,801,1091,985,1171,748,690,19190
318,0,0,0,6,10,1579,35,26,0,7,0,5,8,3,88,1755,281,3,8,0,0,0,0,0,0,36,326,152,5,0,0,0,0,0,0,0,13,167,108,3,0,0,0,0,0,0,0,8,121,3,0,0,0,0,0,0,0,0,3,3,257,3,3,0,0,0,0,0,0,21,294,0,0,0,0,0,0,0,0,0,0,3,535,12,10,0,0,0,0,5,0,56,622,10869,1768,2326,473,478,352,337,353,219,582,17749,2639,1016,2728,517,503,469,508,527,290,267,9457,417,55,174,47,44,99,83,156,84,165,1340,29,14,20,0,3,3,4,6,0,12,97,3082,1088,2919,563,549,571,599,693,371,449,10893,22,6,6,0,0,0,0,3,11,77,119,13971,2864,5248,1037,1028,922,934,1047,602,1108,28766
319,0,0,0,21,40,3797,130,49,3,12,9,9,10,5,191,4209,771,19,6,0,0,3,4,0,0,96,907,148,8,0,0,0,0,0,0,0,16,172,30,0,0,0,0,0,0,0,0,6,39,7,0,0,0,0,0,0,0,0,0,7,185,8,3,0,0,0,0,0,0,23,213,8,0,0,0,0,0,0,0,0,17,25,966,25,14,0,0,3,7,0,0,132,1147,20168,1895,1916,298,343,274,244,285,128,1025,26581,2872,621,1296,228,259,262,288,374,197,330,6727,212,44,88,24,37,45,69,162,121,157,962,43,9,3,0,0,3,0,0,6,13,82,3129,671,1392,254,301,308,362,537,324,496,7773,73,3,5,0,0,0,0,0,3,109,208,23371,2569,3319,553,639,589,604,819,462,1628,34557
397,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,3,0,0,0,0,0,8,22,8,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,23,0,3,3,0,0,0,0,0,9,40
399,0,0,0,0,0,71,0,3,0,0,0,0,0,3,3,88,5,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,1034,135,120,24,31,36,33,173,245,124,1958,144,37,69,16,21,39,84,177,213,74,869,10,4,8,0,5,5,26,54,50,58,224,3,0,0,0,0,0,0,0,5,4,19,152,44,82,19,30,45,115,231,263,139,1112,3,5,0,0,0,0,0,0,7,70,84,1191,182,203,46,56,84,154,401,514,338,3157
401,0,0,0,11,23,6489,73,50,15,11,12,3,7,7,236,6903,1209,11,7,0,3,0,0,0,0,121,1355,932,3,0,3,0,0,0,0,0,38,981,741,9,4,3,0,0,0,0,0,53,815,20,0,0,0,0,0,0,0,0,3,28,1694,16,6,6,0,0,0,0,0,92,1817,14,0,0,0,0,0,0,0,0,12,19,2914,27,19,4,3,0,0,0,0,224,3203,22270,2600,2933,554,694,570,495,559,412,858,31943,13148,3248,7690,1597,2169,2382,2965,3478,1906,928,39518,2692,343,743,231,331,377,598,741,594,556,7205,129,14,41,5,12,8,14,16,16,25,285,15971,3600,8476,1838,2514,2769,3574,4238,2512,1504,47006,57,7,3,3,0,3,5,4,0,105,192,38302,6211,11413,2396,3207,3341,4075,4796,2930,2471,79140
402,0,0,0,34,93,9225,86,70,21,12,9,11,3,13,344,9803,2222,17,7,0,0,0,0,0,0,195,2439,680,3,6,0,0,0,0,0,0,52,739,500,10,22,0,0,5,0,0,0,49,583,13,0,0,0,0,0,0,0,0,4,17,1190,12,28,0,0,5,0,0,0,108,1340,23,0,0,0,0,0,0,0,0,45,67,3432,28,31,3,0,5,3,0,0,349,3849,40022,2475,3173,476,531,421,370,308,190,1426,49390,15876,5731,14426,2341,2366,2715,2129,2223,1050,1059,49915,4636,1010,2377,609,848,1117,840,987,1132,701,14251,162,59,99,15,19,29,16,19,23,53,506,20671,6800,16901,2962,3225,3869,2982,3236,2210,1817,64672,156,7,26,0,3,3,0,4,0,272,482,60852,9282,20102,3444,3758,4299,3352,3548,2398,3511,114544
403,0,0,0,18,54,6698,122,84,21,13,11,20,14,5,247,7229,1976,11,6,3,5,0,0,0,0,139,2147,620,4,8,0,0,0,0,0,0,52,692,213,0,3,0,0,0,0,0,0,27,253,8,0,0,0,0,0,0,0,0,8,15,845,13,8,0,0,0,0,0,0,84,951,14,0,0,0,0,0,0,0,0,16,32,2839,25,18,3,6,0,3,0,0,248,3138,34492,4025,6624,1124,1268,766,715,734,357,1321,51430,9491,2700,6034,1027,1182,1292,1429,1493,954,564,26160,1299,209,513,147,179,228,315,452,478,262,4081,76,15,32,9,6,10,12,15,12,21,194,10869,2920,6581,1180,1366,1524,1758,1958,1443,848,30437,104,8,11,0,0,0,0,3,4,66,194,45464,6956,13213,2301,2636,2292,2468,2694,1805,2234,82058
404,0,0,0,13,37,5977,63,45,10,0,4,3,5,4,230,6339,758,4,3,0,4,0,0,0,0,59,825,915,4,3,0,0,0,0,0,0,58,979,988,8,10,0,0,0,0,0,0,88,1097,14,0,0,0,0,0,0,0,0,4,20,1922,12,7,0,0,0,0,0,0,151,2094,15,0,0,0,0,0,0,0,0,17,33,2692,13,16,0,4,0,3,0,0,222,2957,13967,1409,2283,435,493,417,399,328,248,546,20525,13935,2872,7252,1196,1439,1659,1735,2071,1155,870,34184,5614,647,931,207,232,386,430,593,502,555,10096,181,27,40,12,9,12,12,21,13,36,355,19732,3543,8218,1416,1680,2061,2181,2687,1670,1458,44636,73,11,3,0,0,0,3,0,4,70,163,33765,4956,10505,1846,2175,2482,2578,3019,1920,2068,65314
405,0,0,0,3,14,1262,7,4,0,0,0,0,0,3,45,1323,296,4,0,0,0,0,0,0,0,16,311,55,0,0,0,0,0,0,0,0,3,65,13,0,0,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,68,0,3,0,0,0,0,0,0,5,80,0,0,0,0,0,0,0,0,0,0,3,365,4,3,0,0,0,0,0,0,30,402,7274,336,451,67,72,48,39,29,23,344,8697,697,130,302,88,61,111,75,85,29,55,1642,58,10,23,3,7,17,15,12,7,7,160,10,0,6,0,0,0,0,4,0,4,22,760,137,331,90,69,126,95,96,39,73,1820,22,0,0,0,0,0,0,0,0,13,36,8063,474,785,159,142,179,137,129,61,427,10552
406,0,0,0,8,13,977,4,7,0,0,0,0,0,0,56,1039,223,0,0,0,0,0,0,0,0,28,251,59,0,0,0,0,0,0,0,0,5,64,14,0,0,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,11,81,0,0,0,0,0,0,0,0,0,0,0,295,0,0,0,0,0,0,0,0,33,336,4858,206,326,74,84,57,53,49,22,237,5976,857,189,633,141,152,128,97,110,47,71,2422,110,7,19,5,8,9,14,18,11,27,224,8,3,4,0,0,0,0,0,0,8,27,978,201,659,142,160,136,106,131,52,101,2673,20,0,0,0,0,0,0,0,0,64,87,5858,408,984,218,242,198,163,185,77,402,8734
407,0,0,0,8,35,2831,25,21,9,3,0,3,4,0,138,3031,659,3,8,0,0,0,0,0,0,55,721,204,0,0,0,0,0,0,0,0,20,230,51,0,0,0,0,0,0,0,0,16,67,0,0,0,0,0,0,0,0,0,0,3,261,0,3,0,0,0,0,0,0,34,297,5,0,0,0,0,0,0,0,0,7,13,924,3,8,0,0,0,0,0,0,94,1031,12344,763,948,148,172,147,131,141,76,624,15498,2073,384,1195,252,320,334,345,304,157,254,5610,345,76,267,73,127,100,141,254,129,213,1716,28,3,16,0,3,4,0,3,0,15,75,2439,465,1471,328,448,445,485,556,286,482,7403,53,3,3,0,0,0,0,3,0,184,245,14839,1228,2419,479,618,589,619,698,361,1290,23146
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
499,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,10,172,10,21,3,8,7,5,31,30,18,304,21,15,31,5,3,4,23,41,40,16,197,8,0,6,0,0,6,8,10,20,3,64,0,0,0,0,0,0,0,3,0,0,4,28,15,37,5,3,16,26,49,60,23,267,0,0,0,0,0,0,0,0,0,33,33,204,26,54,12,9,16,34,82,91,71,605
501,0,0,0,7,9,2248,53,43,10,5,9,3,7,3,96,2473,587,15,15,3,0,3,0,0,0,68,689,137,4,0,0,0,0,0,0,0,11,150,47,0,0,0,0,0,0,0,0,3,61,10,0,0,0,0,0,0,0,0,0,10,199,4,0,0,0,0,0,0,0,18,215,7,0,0,0,0,0,0,0,0,3,10,790,18,12,3,0,3,3,0,0,86,914,16167,2076,3049,601,650,514,382,303,111,815,24666,1881,666,2008,395,451,575,464,422,176,273,7308,196,32,118,29,40,64,57,121,101,123,886,33,10,13,0,3,0,4,10,10,6,86,2111,704,2134,425,500,639,526,551,288,402,8274,31,3,6,3,0,3,3,0,0,57,119,18311,2783,5192,1025,1148,1155,913,854,399,1277,33058
502,0,0,0,4,29,2209,56,45,6,5,5,10,11,0,100,2444,537,3,5,0,0,0,0,0,0,53,607,62,0,3,0,0,0,0,0,0,8,70,6,0,3,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,3,69,0,3,0,0,0,0,0,0,7,86,3,0,0,0,0,0,0,0,0,8,9,615,3,11,0,0,0,0,0,0,70,700,11854,1646,3098,773,755,580,439,293,145,573,20143,1104,440,1300,273,366,341,306,224,96,85,4543,54,18,69,11,22,28,30,37,23,35,316,14,11,10,3,8,3,0,4,4,3,53,1171,466,1374,283,388,374,336,266,119,124,4916,40,3,3,0,3,0,0,0,0,26,76,13063,2113,4478,1054,1147,951,777,556,262,717,25129
503,0,0,0,6,17,2649,73,48,4,9,4,7,14,0,126,2931,693,14,11,0,3,0,0,3,0,86,811,338,5,3,0,4,0,0,3,0,24,373,251,6,0,0,0,0,0,0,0,15,276,3,0,0,0,0,0,0,0,0,9,12,594,6,4,0,4,0,0,3,0,46,665,4,0,0,0,0,0,0,0,0,14,23,1291,19,15,0,3,0,0,7,3,145,1495,17667,3254,3961,1289,1380,1128,1057,1112,671,875,32401,6581,2022,4069,1071,1487,1956,2394,2592,1624,720,24522,1034,168,248,102,123,206,330,478,406,327,3434,47,8,19,0,4,18,11,22,7,36,176,7666,2197,4334,1176,1620,2183,2735,3089,2043,1086,28132,37,0,4,0,6,0,3,3,0,54,109,25366,5451,8308,2468,3009,3317,3802,4199,2714,2014,60640
504,0,0,0,23,45,4245,96,84,11,13,7,14,10,9,188,4674,860,19,0,0,3,0,0,0,0,67,959,354,3,0,0,0,0,0,0,0,20,387,247,3,0,0,0,0,0,0,0,20,270,9,0,0,0,0,0,0,0,0,5,17,616,7,3,4,0,0,0,0,0,48,677,3,0,0,0,0,0,0,0,0,38,47,1481,25,7,3,3,0,0,3,0,155,1682,27413,3821,5785,1345,1667,977,622,513,302,1125,43570,10751,3602,8622,1537,1893,1545,1409,1256,661,718,31997,2532,517,978,192,257,306,276,411,315,333,6113,110,43,58,13,13,9,18,11,12,30,323,13394,4166,9658,1737,2164,1860,1696,1677,992,1083,38431,71,13,12,0,3,0,4,3,0,576,680,40877,7999,15453,3085,3836,2837,2328,2194,1292,2787,82680
505,0,0,0,28,67,9157,461,349,48,34,43,36,47,18,373,10561,1960,99,55,7,5,3,4,3,3,161,2305,770,7,7,3,0,0,0,0,0,58,856,496,12,10,3,0,3,0,0,0,61,580,20,0,0,0,0,0,0,0,0,3,26,1287,21,17,7,0,3,3,0,0,122,1459,20,0,0,0,0,0,0,0,0,42,61,3265,122,74,11,4,9,7,3,3,330,3824,62876,15495,23217,5340,5989,3945,2718,2078,1146,2800,125608,23593,9008,16863,3192,3844,3457,3123,2965,1491,1454,68994,4843,1113,1824,418,579,738,743,880,736,831,12696,204,73,136,34,28,37,21,26,17,60,637,28640,10200,18820,3647,4458,4225,3886,3867,2237,2344,82326,148,12,20,0,5,12,7,0,8,182,403,91665,25705,42064,8989,10448,8183,6613,5952,3386,5336,208333
506,0,0,0,50,91,8495,233,205,30,25,28,30,19,13,405,9485,2019,44,27,5,3,0,0,0,0,218,2320,627,10,8,0,0,0,0,0,0,77,725,287,8,8,3,3,0,0,0,0,47,363,7,0,0,0,0,0,0,0,0,8,14,922,23,15,3,4,4,0,0,0,132,1103,24,0,0,0,0,0,0,0,0,56,77,2969,64,40,11,9,4,0,0,0,404,3501,53869,7829,11080,2637,2908,2117,1691,1306,685,2222,86344,19759,10569,26807,5156,6559,6071,5446,5117,3048,1889,90425,2829,969,3113,592,950,1055,1121,1478,1171,1064,14344,157,66,163,22,39,45,35,28,30,54,634,22748,11600,30085,5773,7546,7172,6603,6625,4247,3008,105397,137,11,30,0,14,10,14,18,9,528,774,76756,19443,41191,8413,10469,9291,8302,7949,4952,5754,192515
