SA4_CODE_2016,M_15_19y_DUDW_LT_5_h,M_15_19y_DUDW_5_14_h,M_15_19y_DUDW_15_29_h,M_15_19y_DUDW_30_h_mo,M_15_19y_DNUDW,M_15_19y_UDW_NS,M_15_19y_Total,M_20_24y_DUDW_LT_5_h,M_20_24y_DUDW_5_14_h,M_20_24y_DUDW_15_29_h,M_20_24y_DUDW_30_h_mo,M_20_24y_DNUDW,M_20_24y_UDW_NS,M_20_24y_Total,M_25_34y_DUDW_LT_5_h,M_25_34y_DUDW_5_14_h,M_25_34y_DUDW_15_29_h,M_25_34y_DUDW_30_h_mo,M_25_34y_DNUDW,M_25_34y_UDW_NS,M_25_34y_Total,M_35_44y_DUDW_LT_5_h,M_35_44y_DUDW_5_14_h,M_35_44y_DUDW_15_29_h,M_35_44y_DUDW_30_h_mo,M_35_44y_DNUDW,M_35_44y_UDW_NS,M_35_44y_Total,M_45_54y_DUDW_LT_5_h,M_45_54y_DUDW_5_14_h,M_45_54y_DUDW_15_29_h,M_45_54y_DUDW_30_h_mo,M_45_54y_DNUDW,M_45_54y_UDW_NS,M_45_54y_Total,M_55_64y_DUDW_LT_5_h,M_55_64y_DUDW_5_14_h,M_55_64y_DUDW_15_29_h,M_55_64y_DUDW_30_h_mo,M_55_64y_DNUDW,M_55_64y_UDW_NS,M_55_64y_Total,M_65_74y_DUDW_LT_5_h,M_65_74y_DUDW_5_14_h,M_65_74y_DUDW_15_29_h,M_65_74y_DUDW_30_h_mo,M_65_74y_DNUDW,M_65_74y_UDW_NS,M_65_74y_Total,M_75_84y_DUDW_LT_5_h,M_75_84y_DUDW_5_14_h,M_75_84y_DUDW_15_29_h,M_75_84y_DUDW_30_h_mo,M_75_84y_DNUDW,M_75_84y_UDW_NS,M_75_84y_Total,M_85y_ov_DUDW_LT_5_h,M_85y_ov_DUDW_5_14_h,M_85y_ov_DUDW_15_29_h,M_85y_ov_DUDW_30_h_mo,M_85y_ov_DNUDW,M_85y_ov_UDW_NS,M_85y_ov_Total,M_Tot_DUDW_LT_5_h,M_Tot_DUDW_5_14_h,M_Tot_DUDW_15_29_h,M_Tot_DUDW_30_h_mo,M_Tot_DNUDW,M_Tot_UDW_NS,M_Tot_Total,F_15_19y_DUDW_LT_5_h,F_15_19y_DUDW_5_14_h,F_15_19y_DUDW_15_29_h,F_15_19y_DUDW_30_h_mo,F_15_19y_DNUDW,F_15_19y_UDW_NS,F_15_19y_Total,F_20_24y_DUDW_LT_5_h,F_20_24y_DUDW_5_14_h,F_20_24y_DUDW_15_29_h,F_20_24y_DUDW_30_h_mo,F_20_24y_DNUDW,F_20_24y_UDW_NS,F_20_24y_Total,F_25_34y_DUDW_LT_5_h,F_25_34y_DUDW_5_14_h,F_25_34y_DUDW_15_29_h,F_25_34y_DUDW_30_h_mo,F_25_34y_DNUDW,F_25_34y_UDW_NS,F_25_34y_Total,F_35_44y_DUDW_LT_5_h,F_35_44y_DUDW_5_14_h,F_35_44y_DUDW_15_29_h,F_35_44y_DUDW_30_h_mo,F_35_44y_DNUDW,F_35_44y_UDW_NS,F_35_44y_Total,F_45_54y_DUDW_LT_5_h,F_45_54y_DUDW_5_14_h,F_45_54y_DUDW_15_29_h,F_45_54y_DUDW_30_h_mo,F_45_54y_DNUDW,F_45_54y_UDW_NS,F_45_54y_Total,F_55_64y_DUDW_LT_5_h,F_55_64y_DUDW_5_14_h,F_55_64y_DUDW_15_29_h,F_55_64y_DUDW_30_h_mo,F_55_64y_DNUDW,F_55_64y_UDW_NS,F_55_64y_Total,F_65_74y_DUDW_LT_5_h,F_65_74y_DUDW_5_14_h,F_65_74y_DUDW_15_29_h,F_65_74y_DUDW_30_h_mo,F_65_74y_DNUDW,F_65_74y_UDW_NS,F_65_74y_Total,F_75_84y_DUDW_LT_5_h,F_75_84y_DUDW_5_14_h,F_75_84y_DUDW_15_29_h,F_75_84y_DUDW_30_h_mo,F_75_84y_DNUDW,F_75_84y_UDW_NS,F_75_84y_Total,F_85y_ov_DUDW_LT_5_h,F_85y_ov_DUDW_5_14_h,F_85y_ov_DUDW_15_29_h,F_85y_ov_DUDW_30_h_mo,F_85y_ov_DNUDW,F_85y_ov_UDW_NS,F_85y_ov_Total,F_Tot_DUDW_LT_5_h,F_Tot_DUDW_5_14_h,F_Tot_DUDW_15_29_h,F_Tot_DUDW_30_h_mo,F_Tot_DNUDW,F_Tot_UDW_NS,F_Tot_Total,P_15_19y_DUDW_LT_5_h,P_15_19y_DUDW_5_14_h,P_15_19y_DUDW_15_29_h,P_15_19y_DUDW_30_h_mo,P_15_19y_DNUDW,P_15_19y_UDW_NS,P_15_19y_Total,P_20_24y_DUDW_LT_5_h,P_20_24y_DUDW_5_14_h,P_20_24y_DUDW_15_29_h,P_20_24y_DUDW_30_h_mo,P_20_24y_DNUDW,P_20_24y_UDW_NS,P_20_24y_Total,P_25_34y_DUDW_LT_5_h,P_25_34y_DUDW_5_14_h,P_25_34y_DUDW_15_29_h,P_25_34y_DUDW_30_h_mo,P_25_34y_DNUDW,P_25_34y_UDW_NS,P_25_34y_Total,P_35_44y_DUDW_LT_5_h,P_35_44y_DUDW_5_14_h,P_35_44y_DUDW_15_29_h,P_35_44y_DUDW_30_h_mo,P_35_44y_DNUDW,P_35_44y_UDW_NS,P_35_44y_Total,P_45_54y_DUDW_LT_5_h,P_45_54y_DUDW_5_14_h,P_45_54y_DUDW_15_29_h,P_45_54y_DUDW_30_h_mo,P_45_54y_DNUDW,P_45_54y_UDW_NS,P_45_54y_Total,P_55_64y_DUDW_LT_5_h,P_55_64y_DUDW_5_14_h,P_55_64y_DUDW_15_29_h,P_55_64y_DUDW_30_h_mo,P_55_64y_DNUDW,P_55_64y_UDW_NS,P_55_64y_Total,P_65_74y_DUDW_LT_5_h,P_65_74y_DUDW_5_14_h,P_65_74y_DUDW_15_29_h,P_65_74y_DUDW_30_h_mo,P_65_74y_DNUDW,P_65_74y_UDW_NS,P_65_74y_Total,P_75_84y_DUDW_LT_5_h,P_75_84y_DUDW_5_14_h,P_75_84y_DUDW_15_29_h,P_75_84y_DUDW_30_h_mo,P_75_84y_DNUDW,P_75_84y_UDW_NS,P_75_84y_Total,P_85y_ov_DUDW_LT_5_h,P_85y_ov_DUDW_5_14_h,P_85y_ov_DUDW_15_29_h,P_85y_ov_DUDW_30_h_mo
401,4285,656,39,29,3763,595,9364,4404,1531,188,78,4082,684,10958,6782,5151,836,331,4041,1274,18424,5314,6595,1678,602,2467,1100,17756,5581,7417,1716,623,2911,1238,19488,4662,6068,1659,696,3077,1062,17225,2661,4270,1813,848,2798,915,13303,1135,1803,952,550,2058,739,7243,353,522,251,186,1414,383,3109,35180,34012,9129,3939,26618,7978,116855,4457,909,105,31,3020,566,9090,4379,2281,380,170,3002,582,10780,4886,5907,2082,2153,2527,1030,18590,2252,6218,4328,3915,1213,822,18744,2379,7731,4924,2842,1421,934,20236,2332,7034,4238,2356,1816,1034,18810,1256,3947,3761,2806,2370,1083,15222,755,1798,1689,1396,2411,993,9035,508,741,479,293,2929,690,5636,23204,36564,21983,15967,20708,7729,126143,8744,1562,142,62,6787,1157,18457,8784,3804,561,241,7087,1260,21737,11672,11059,2915,2481,6575,2307,37009,7565,12808,6007,4519,3676,1917,36493,7959,15145,6649,3465,4328,2175,39720,6997,13105,5895,3052,4891,2088,36035,3918,8212,5570,3656,5169,2000,28522,1887,3605,2641,1945,4467,1732,16278,858,1264,729,476
402,5316,1168,141,33,6013,994,13666,5270,2306,412,155,6071,932,15155,9851,8376,1664,771,8126,2152,30944,7755,8904,2367,1128,5985,1980,28119,7385,8892,2199,969,6156,1853,27443,5564,6958,2014,996,6002,1566,23093,2654,4267,2211,1270,5030,1390,16815,1073,1742,1016,802,3139,1129,8896,306,357,198,168,1501,477,3017,45177,42966,12218,6291,48028,12469,167148,5569,1610,220,101,4463,902,12863,4473,3515,900,826,3592,763,14076,5524,9350,4648,5659,4730,1820,31727,2938,8565,5663,5683,3148,1480,27472,3340,9919,5912,3656,3698,1509,28036,2650,7574,5043,3568,4252,1472,24559,1167,3778,3993,3595,4581,1609,18728,908,1684,1462,1466,3734,1553,10796,431,532,315,249,2593,793,4910,27008,46530,28148,24815,34780,11900,173172,10893,2778,362,138,10475,1894,26529,9746,5822,1317,985,9665,1695,29231,15379,17732,6304,6429,12853,3970,62668,10690,17468,8024,6811,9132,3462,55594,10725,18814,8108,4623,9851,3360,55481,8211,14535,7052,4563,10254,3037,47656,3816,8042,6206,4863,9608,2995,35537,1981,3420,2474,2266,6871,2678,19694,739,885,518,419
403,5129,751,61,26,4252,663,10890,4654,1823,248,92,3905,582,11307,8007,6421,1289,469,4435,1238,21866,6576,8372,2077,822,3295,1199,22338,6620,8446,2057,763,3772,1247,22914,5795,7564,2143,842,4236,1312,21886,3015,5220,2458,1209,4062,1216,17180,1141,1872,1160,751,2636,983,8540,377,545,286,233,1588,577,3605,41311,41018,11783,5210,32176,9026,140522,5442,1167,113,50,3249,621,10634,4561,2834,491,413,2430,557,11284,4895,7562,3219,3671,2427,1161,22934,2673,8021,5254,4771,1580,1058,23357,2918,9815,5543,3085,2063,1129,24549,2880,8654,5383,3130,2910,1294,24239,1346,4532,4458,3783,3476,1466,19069,870,1871,1758,1585,3035,1391,10511,630,862,471,306,3241,1020,6533,26211,45323,26676,20783,24410,9698,153114,10568,1917,177,74,7502,1286,21523,9216,4657,738,503,6339,1139,22584,12902,13984,4506,4142,6866,2398,44796,9248,16393,7328,5594,4869,2259,45692,9540,18263,7603,3853,5833,2377,47463,8673,16217,7523,3970,7140,2609,46124,4360,9757,6918,4984,7541,2691,36251,2007,3738,2922,2331,5675,2379,19050,1013,1408,755,539
404,2657,482,62,22,2864,493,6568,2908,1264,146,55,3249,469,8080,5898,4449,781,291,4405,1014,16840,4378,4878,1202,433,2998,885,14775,4228,5055,1219,516,3577,993,15598,3374,4045,1152,540,3496,864,13473,1678,2555,1136,599,2901,861,9721,853,1161,668,418,2023,650,5776,315,372,174,146,1231,408,2646,26289,24246,6543,3008,26739,6642,93475,2765,726,86,36,2287,393,6301,3018,1827,320,190,2093,456,7894,3942,5496,1939,2115,2580,916,16989,1885,4847,2868,2713,1629,762,14696,2062,5643,3274,1932,2061,839,15810,1801,4802,2856,1782,2361,831,14439,863,2345,2244,1933,2506,902,10790,697,1378,1156,1039,2479,959,7701,485,598,325,233,2254,827,4717,17516,27659,15065,11972,20243,6883,99334,5426,1206,150,60,5147,885,12870,5925,3085,467,238,5340,919,15981,9835,9942,2725,2411,6983,1927,33822,6261,9726,4067,3146,4624,1651,29477,6294,10700,4492,2454,5634,1834,31408,5170,8849,4013,2322,5855,1696,27905,2537,4900,3384,2530,5400,1762,20509,1552,2530,1831,1451,4504,1610,13477,797,965,499,378
405,1417,310,24,23,1117,389,3288,963,485,86,36,809,146,2520,1623,1620,349,199,940,390,5125,1524,1919,583,298,944,405,5681,1951,2521,745,355,1465,595,7634,2070,2598,956,519,1920,721,8791,1082,1810,1031,835,1949,805,7522,405,679,463,392,1151,535,3629,120,154,86,73,535,231,1199,11161,12107,4327,2736,10845,4209,45391,1353,385,58,31,835,313,2969,698,690,196,157,367,182,2285,672,1504,940,1388,387,307,5194,459,1766,1437,1607,383,360,6019,690,2700,1855,1316,692,489,7745,813,2488,1992,1668,1010,645,8612,358,1274,1635,1791,1381,763,7213,225,582,613,677,1193,611,3902,151,208,156,126,1015,345,2003,5424,11593,8878,8763,7264,4015,45933,2776,692,87,49,1955,699,6253,1658,1171,278,198,1178,324,4809,2293,3121,1290,1583,1328,700,10316,1989,3691,2023,1901,1333,764,11700,2644,5223,2598,1672,2162,1086,15377,2886,5084,2952,2189,2932,1367,17408,1441,3093,2666,2629,3331,1569,14729,632,1263,1079,1070,2347,1144,7528,270,362,236,204
406,949,213,37,13,841,318,2365,746,502,105,32,691,358,2438,1537,1480,399,183,1074,847,5523,1239,1540,485,241,932,705,5149,1469,1762,541,276,1351,757,6156,1252,1610,518,296,1478,693,5847,629,937,454,377,1203,570,4165,216,334,222,218,661,353,2012,92,80,37,47,240,123,627,8131,8453,2797,1693,8475,4721,34274,866,297,69,27,643,285,2184,511,649,233,215,368,246,2217,720,1482,842,1171,491,506,5206,384,1421,1071,1068,447,402,4795,537,1971,1170,771,663,515,5633,477,1502,1119,841,824,562,5336,243,685,709,920,928,468,3949,157,287,302,342,664,366,2119,94,109,69,58,460,230,1024,3982,8410,5584,5414,5491,3588,32466,1811,506,106,38,1485,607,4551,1253,1155,335,247,1061,607,4653,2250,2959,1241,1349,1561,1355,10728,1626,2953,1558,1310,1385,1109,9941,2005,3740,1712,1052,2015,1275,11794,1733,3115,1637,1137,2305,1256,11181,874,1620,1163,1302,2131,1033,8114,368,628,519,568,1324,721,4128,184,193,107,102
407,2301,448,58,23,1838,624,5290,1655,835,149,87,1399,470,4603,2842,2620,609,338,1807,995,9214,2699,3218,988,492,1614,1085,10094,3378,4046,1161,558,2301,1155,12597,3261,4080,1324,730,3065,1150,13618,1922,3129,1782,1179,3094,1339,12441,753,1234,809,660,1889,957,6305,214,284,172,154,853,446,2128,19022,19898,7048,4228,17869,8222,76287,2334,686,92,51,1357,517,5038,1188,1200,380,353,698,303,4127,1223,2678,1503,2182,834,570,8994,840,3130,2311,2379,748,649,10057,1256,4501,2960,1802,1160,886,12561,1227,4272,3109,2201,1770,1010,13589,763,2502,2832,2705,2428,1246,12476,465,1042,1042,1171,1909,1110,6736,299,379,240,195,1501,700,3310,9589,20401,14466,13041,12402,6988,76886,4633,1131,151,76,3193,1141,10326,2840,2040,532,447,2105,775,8728,4066,5299,2114,2517,2641,1565,18205,3536,6351,3297,2870,2360,1727,20150,4631,8544,4118,2352,3460,2046,25158,4484,8353,4434,2937,4836,2163,27200,2679,5637,4615,3879,5525,2585,24917,1216,2275,1852,1833,3804,2068,13044,517,664,407,347
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,29,6,0,0,38,18,95,40,14,4,3,68,38,161,76,40,6,9,141,73,349,44,36,8,10,100,85,280,39,42,4,15,78,104,282,38,38,14,12,76,61,239,12,40,14,3,62,39,168,4,8,7,0,21,3,43,0,0,0,0,9,3,13,283,223,51,54,600,419,1627,19,20,0,3,21,14,80,17,16,7,7,32,20,99,48,40,12,11,53,36,209,24,28,11,17,21,37,140,39,44,18,9,40,48,192,18,46,16,16,36,28,164,8,18,13,7,30,20,97,3,6,0,0,6,8,21,0,0,0,0,10,0,7,180,214,88,73,251,206,1016,51,25,3,0,62,28,173,59,30,14,8,103,56,266,132,80,20,24,199,110,556,67,68,15,27,126,124,421,75,83,25,25,119,151,474,59,88,34,28,115,87,403,22,58,33,12,90,58,271,7,10,7,0,24,16,59,0,0,0,0
501,2595,514,44,29,1855,651,5679,1470,751,121,62,1327,368,4095,2951,2673,580,273,2078,992,9550,2983,3705,1037,512,1877,1112,11230,3072,4004,1058,510,2338,1199,12184,2619,3530,1175,635,2440,1107,11510,1370,2438,1261,886,2188,1046,9186,517,808,516,439,1155,721,4158,144,187,105,95,484,254,1280,17722,18608,5903,3444,15739,7447,68864,2494,620,88,44,1332,605,5188,1160,1073,321,321,719,330,3919,1442,2918,1633,2607,941,757,10306,968,3490,2651,3174,726,813,11814,1233,4393,2907,2123,998,952,12600,1075,3632,2779,2200,1418,1017,12124,493,1690,2049,2239,1551,1004,9023,326,742,708,835,1209,877,4693,180,258,168,132,853,445,2039,9373,18811,13297,13679,9737,6808,71705,5084,1133,133,73,3186,1264,10870,2631,1818,440,387,2041,699,8013,4393,5592,2215,2883,3020,1748,19851,3948,7197,3685,3687,2605,1923,23043,4307,8396,3960,2632,3342,2148,24780,3696,7161,3956,2837,3865,2121,23633,1866,4132,3303,3120,3733,2051,18211,844,1553,1227,1275,2362,1594,8844,324,445,276,235
502,1219,265,24,7,1177,235,2930,941,430,68,38,915,207,2598,1515,1302,306,148,1253,446,4972,1428,1615,413,253,1150,467,5328,1562,1878,451,229,1453,530,6112,1266,1687,541,305,1481,532,5811,898,1500,770,488,1684,613,5948,404,751,395,348,1097,468,3454,89,149,81,74,425,216,1025,9319,9579,3052,1891,10629,3722,38182,1315,382,49,24,876,244,2891,740,687,204,207,523,166,2527,711,1499,833,1415,571,364,5388,495,1747,1230,1463,483,372,5782,664,2266,1353,997,764,430,6473,597,1883,1417,1235,973,475,6575,388,1161,1246,1444,1381,603,6229,248,556,537,656,1148,590,3740,120,160,84,85,677,260,1388,5270,10336,6956,7529,7395,3506,40991,2534,646,68,34,2060,477,5823,1678,1116,274,237,1439,372,5129,2224,2802,1140,1561,1819,812,10359,1915,3359,1645,1717,1634,843,11114,2225,4146,1811,1222,2220,962,12586,1866,3570,1960,1541,2447,1010,12388,1287,2660,2020,1933,3058,1213,12177,646,1305,932,998,2251,1060,7189,206,308,166,165
503,2135,243,13,6,1855,309,4562,2742,909,89,37,2219,589,6584,6348,3704,423,156,3647,1936,16215,3823,3719,796,286,1754,1095,11479,3489,3682,780,270,1657,939,10817,2720,3102,706,244,1679,804,9249,1428,2038,729,255,1525,669,6644,547,806,395,170,986,410,3312,186,199,103,76,560,221,1346,23434,18400,4033,1487,15883,6965,70201,2514,413,41,17,1549,357,4892,2875,1411,166,60,1647,620,6766,4947,4551,1209,1090,2369,1780,15940,1752,3308,2230,2491,857,889,11532,1392,3836,2563,1800,711,762,11059,1256,3326,2038,1161,907,723,9415,578,1826,1566,1121,1041,614,6742,333,860,768,610,1020,550,4145,262,392,215,158,1144,449,2611,15914,19918,10800,8506,11236,6743,73108,4650,652,55,27,3401,661,9449,5613,2317,252,93,3871,1204,13348,11298,8247,1629,1249,6019,3719,32158,5574,7030,3029,2779,2616,1978,23008,4886,7524,3345,2063,2362,1700,21877,3980,6430,2741,1398,2589,1522,18664,2007,3862,2293,1368,2563,1286,13383,887,1662,1166,779,2004,963,7465,448,590,320,237
504,3445,726,61,32,3144,638,8046,3097,1233,182,61,3109,854,8528,6506,4902,889,396,4854,2128,19674,5034,5527,1264,554,3639,1861,17882,4727,5459,1315,575,3719,1594,17393,3289,4140,1199,618,3366,1190,13803,1512,2460,1156,715,2529,950,9317,540,973,473,350,1445,689,4481,180,190,102,85,537,321,1405,28331,25607,6632,3390,26335,10230,100526,3438,889,108,59,2359,548,7391,2863,1908,424,350,1816,638,8004,3928,5836,2484,3294,2728,1441,19709,2086,5482,3517,3984,1822,1229,18121,2060,5956,3689,2595,1906,1176,17382,1593,4391,2937,2219,2134,920,14198,674,2173,1955,2016,1957,994,9768,425,869,730,792,1416,870,5102,228,290,179,129,911,629,2360,17291,27798,16029,15439,17048,8436,102032,6883,1615,165,91,5499,1190,15442,5960,3138,601,414,4922,1494,16532,10430,10737,3371,3688,7581,3573,39378,7118,11009,4783,4542,5459,3091,36003,6789,11421,4999,3169,5628,2771,34778,4879,8532,4139,2837,5498,2110,27999,2187,4628,3112,2732,4479,1938,19081,970,1845,1204,1145,2857,1557,9581,401,477,280,214
505,7696,1259,117,50,7021,1218,17357,6811,2385,289,122,6893,1167,17671,14464,10266,1758,663,10560,3175,40892,11760,12172,2719,1167,7318,2565,37694,10842,11654,2544,1024,7467,2371,35901,7547,8752,2289,990,6444,1832,27850,3541,5673,2334,1228,5009,1492,19276,1370,2145,1241,774,2919,1123,9564,360,498,278,166,1327,616,3243,64389,54809,13573,6184,54961,15545,209459,7823,1788,212,88,5619,1085,16613,6546,3804,809,530,4218,1033,16924,9154,12625,5041,6229,5729,2651,41434,4271,12011,8178,8844,3617,2109,39028,4309,13512,8285,5408,3751,1936,37198,3413,9991,6417,4453,4026,1730,30043,1562,4943,4577,4285,4181,1692,21242,1128,2213,1818,1835,3359,1681,12036,563,667,429,320,2413,1192,5585,38771,61550,35762,31997,36909,15113,220096,15516,3046,330,134,12641,2302,33968,13353,6190,1098,650,11109,2195,34593,23623,22894,6802,6892,16288,5827,82322,16027,24187,10896,10010,10933,4669,76723,15152,25167,10823,6437,11222,4307,73099,10966,18748,8708,5441,10465,3570,57893,5111,10617,6911,5514,9190,3185,40522,2504,4352,3066,2604,6275,2800,21602,920,1162,707,487
506,6705,1497,146,67,6152,1130,15700,6954,2777,373,161,7520,1578,19372,13849,10174,1932,720,11595,3979,42250,9881,10594,2568,1233,7682,3017,34973,8427,9553,2264,1032,6994,2470,30734,6130,7666,2135,1033,5999,2015,24972,2986,4927,2117,1309,4872,1622,17839,1037,1765,939,702,2722,1230,8394,320,426,250,165,1137,611,2909,56278,49376,12730,6419,54681,17658,197142,6382,2083,250,93,4749,987,14540,6271,4105,845,717,4511,1236,17688,8133,11471,5040,6664,6768,2892,40965,3798,9745,6435,7922,3884,2104,33891,3453,10316,6327,4880,3609,1868,30449,2791,8242,5666,4204,3962,1847,26714,1311,3976,3776,3774,3932,1721,18492,837,1795,1517,1571,3014,1626,10346,494,618,344,250,2249,1217,5171,33474,52340,30192,30071,36671,15498,198253,13091,3580,396,152,10902,2119,30237,13224,6885,1215,879,12033,2821,37063,21978,21645,6970,7385,18365,6869,83212,13679,20341,9002,9151,11569,5125,68863,11881,19863,8591,5909,10606,4333,61189,8924,15906,7807,5237,9957,3861,51682,4290,8895,5895,5086,8806,3348,36331,1871,3556,2455,2272,5734,2857,18742,814,1042,586,412
507,5603,1029,103,39,5012,1008,12806,5099,1986,275,118,4855,1266,13593,9901,7668,1346,569,6755,2960,29200,8137,9005,2176,892,5466,2445,28125,7614,8624,2071,900,5673,2223,27099,5552,6607,1822,871,4954,1637,21449,2569,4223,1893,1065,3855,1366,14969,1090,1668,874,677,2453,1140,7898,291,421,206,178,1054,593,2745,45846,41228,10770,5315,40076,14636,157869,5912,1527,161,63,3834,919,12411,4873,3204,683,535,2919,944,13170,6064,9078,4055,5268,3426,2166,30058,2978,8787,6053,6789,2454,1721,28785,3150,9812,6257,4409,2709,1719,28064,2399,7323,4918,3589,3140,1518,22881,1106,3522,3465,3178,3208,1430,15907,804,1708,1444,1400,2632,1538,9527,481,622,337,293,1924,1192,4854,27769,45578,27367,25531,26257,13156,165658,11507,2554,268,105,8848,1926,25210,9974,5190,961,657,7774,2214,26764,15967,16740,5399,5840,10178,5127,59255,11117,17789,8230,7684,7921,4168,56905,10759,18432,8329,5310,8382,3948,55163,7946,13933,6743,4460,8100,3151,44330,3675,7747,5356,4240,7062,2799,30873,1895,3374,2318,2075,5089,2674,17425,773,1041,548,473
509,1605,378,39,21,1355,527,3918,1158,596,86,47,982,435,3302,2157,1810,379,205,1396,1131,7073,2169,2327,577,369,1328,1065,7840,2536,2904,833,420,1918,1172,9783,2421,2939,966,601,2340,1229,10509,1323,2003,1020,823,2174,1074,8419,490,757,443,444,1164,710,4005,143,169,85,81,449,257,1183,14001,13890,4434,3011,13097,7602,56035,1498,494,65,33,853,431,3370,667,799,239,230,458,261,2651,892,1852,1120,1903,628,642,7030,586,2162,1754,2123,520,698,7849,872,3162,2164,1695,886,879,9650,832,2950,2255,1913,1181,982,10111,467,1401,1529,2013,1328,947,7683,297,615,612,781,1031,735,4078,159,230,126,112,663,365,1655,6267,13661,9871,10799,7542,5925,54073,3096,874,102,51,2206,961,7290,1826,1394,330,275,1432,693,5948,3047,3664,1500,2105,2021,1779,14107,2760,4489,2337,2492,1848,1759,15690,3407,6063,3000,2112,2805,2047,19431,3248,5894,3229,2515,3520,2212,20615,1787,3402,2551,2835,3503,2022,16103,787,1374,1056,1230,2189,1444,8083,308,399,209,195
510,814,242,53,30,730,477,2332,819,473,91,47,965,614,3009,2768,2291,471,258,3458,2391,11633,2203,2254,571,317,2769,2001,10119,1692,1706,459,254,2561,1593,8262,1055,1114,314,172,1685,996,5343,289,307,114,81,546,308,1635,57,63,23,9,139,80,372,7,7,3,3,46,18,78,9695,8454,2103,1163,12900,8475,42784,734,304,69,51,501,390,2048,715,660,200,174,528,432,2716,1543,2323,991,1376,1200,1280,8711,851,1870,1074,1230,735,887,6646,797,1530,814,507,911,873,5439,523,1031,488,326,681,527,3574,130,237,129,154,268,210,1124,38,43,33,26,115,81,333,16,3,9,7,48,26,98,5353,7997,3811,3847,4990,4700,30698,1548,543,119,79,1223,866,4384,1531,1129,294,219,1495,1048,5726,4310,4616,1467,1629,4663,3667,20349,3055,4118,1649,1546,3506,2888,16763,2491,3237,1278,755,3474,2468,13701,1579,2143,802,499,2368,1522,8915,418,544,241,231,808,519,2764,91,107,60,37,255,153,707,23,12,11,10
511,1398,348,41,21,1307,573,3697,1168,597,98,48,1110,502,3530,2535,2034,464,238,1962,1371,8604,2121,2253,576,305,1668,1213,8127,2210,2521,634,369,2086,1284,9112,1680,1999,633,379,2078,1099,7876,724,1138,586,442,1513,745,5145,251,362,247,213,673,420,2163,63,88,38,41,240,148,612,12157,11340,3328,2055,12635,7353,48868,1408,466,85,40,981,491,3477,792,886,287,249,570,375,3161,1134,2224,1152,1809,830,998,8143,744,2188,1531,1762,687,860,7770,836,2726,1599,1188,914,910,8181,659,1874,1396,1171,1070,848,7015,266,852,873,942,891,610,4438,170,330,290,383,593,440,2201,61,88,52,54,371,172,795,6074,11632,7265,7597,6905,5705,45174,2811,820,133,60,2290,1067,7176,1960,1483,387,299,1682,876,6690,3676,4253,1612,2042,2798,2369,16752,2867,4441,2102,2069,2353,2072,15898,3046,5250,2234,1558,3000,2201,17286,2343,3870,2031,1555,3150,1947,14886,992,1997,1459,1387,2402,1347,9587,419,696,542,597,1263,856,4364,121,173,95,89
597,0,0,0,0,0,0,0,0,0,0,0,12,7,17,6,9,0,7,67,28,124,8,12,3,4,76,18,120,12,5,0,0,63,17,94,3,4,0,0,27,5,43,3,0,0,0,0,0,8,0,0,0,0,3,0,3,0,0,0,0,3,0,3,30,28,6,9,257,74,408,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,3,6,0,3,0,0,0,0,3,0,0,0,0,3,3,8,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,14,8,26,0,0,0,0,0,0,0,0,0,0,0,12,5,20,7,15,0,7,71,27,127,8,12,0,4,83,18,127,12,5,4,0,70,15,105,3,4,0,0,31,5,43,3,0,0,0,0,0,8,0,0,0,0,3,0,3,0,0,0,0
599,19,12,4,0,31,26,84,62,33,5,3,91,64,254,159,81,25,12,275,221,773,76,70,31,21,198,214,606,81,62,24,13,207,249,638,94,86,23,10,195,127,540,64,55,32,18,123,84,375,5,3,9,3,24,12,58,0,0,0,0,6,4,12,564,404,152,72,1145,1002,3336,15,5,0,3,21,19,65,54,33,9,6,78,69,242,126,72,32,27,130,152,534,56,49,15,24,51,99,305,47,57,28,17,68,101,325,67,114,49,30,94,89,442,25,60,36,20,64,49,254,3,5,3,7,10,14,37,0,0,0,0,6,5,11,401,394,177,140,520,594,2220,40,15,4,3,52,41,151,115,63,16,8,173,133,503,281,154,51,36,402,372,1306,132,121,45,43,248,318,910,130,121,52,29,275,350,957,164,195,76,45,281,213,977,90,116,73,35,187,135,633,10,6,7,9,32,26,98,0,0,0,0
